Time,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Cyclin_total,Cdc25,Cdc25_phosphorylated,Wee1,Wee1_phosphorylated,Cyclin,Cdk1,IE,IE_phosphorylated,APC_active,Cdk1_total,Cdc25_total,Wee1_total,IE_total,APC_total,ppase,k1,v2,v2_,k3,v25,v25_,vwee,vwee_,ka,KKa,kb,KKb,kc,KKc,kd,KKd,ke,KKe,kf,KKf,kg,KKg,kh,KKh,k25,kwee,k2,nuclear,R1_Dephosphorylation,R2_Phosphorylation,R3_Dephosphorylation,R4_Phosphorylation,R5_Dephosphorylation,R6_Phosphorylation,R7_Protein_Complex__Formation_by_binding,R8_Synthesis,R9_Dephosphorylation,R10_Phosphorylation,R11_Inactivation,R12_Activation,R13_Degradation,R14_Degradation,R15_Degradation
68.0,4.979623745298123,1.0464882871300893,7.374662141319008,0.06145256224067519,0.9385474377593248,0.0614525622406753,0.9385474377593247,1.3485501088907954,100.0,0.15066307316289984,0.8493369268371002,0.9863819319305733,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1605977579771767,0.07083803661826855,0.24666357332299046,1.0,0.048414984306195126,0.03790718882329174,0.1680636726624683,0.35274676921462805,0.048414984306195126,0.03790718882329178,0.6742750544453977,1.0,0.14825446812169363,0.09339363450378843,0.06455437853602886,0.0636640832112475,1.228291786819248,0.3326381886641115,0.2581305403441635
70.0,3.793098536163441,0.9515690743524143,6.086905957895452,0.08497536414234874,0.9150246358576513,0.08497536414234885,0.9150246358576511,1.342238347379596,100.0,0.2813793176731475,0.7186206823268525,0.9815743824919362,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.15699876928622067,0.09412561050092537,0.24548572371052435,1.0,0.047781350627265115,0.034850038634361626,0.14939517356415727,0.3570277154065502,0.04778135062726511,0.03485003863436165,0.671119173689798,1.0,0.14794131564422555,0.07325842386451867,0.06439559920202541,0.06055572502105482,0.9311515392554128,0.3295003520984983,0.23359662287795618
72.0,3.044016054294177,0.93023777154775,5.318179348976828,0.11277050008088685,0.8872294999191132,0.11277050008088674,0.8872294999191133,1.3439255231349005,100.0,0.44488714284455777,0.5551128571554422,0.9691060896729456,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.15274611348762435,0.12164279508007787,0.2424309919698717,1.0,0.047012273809684514,0.03226718107693526,0.1420902042233074,0.3702826211129738,0.047012273809684514,0.03226718107693525,0.6719627615674503,1.0,0.14734566293969947,0.059541960087039325,0.06398019503276633,0.054517870023088146,0.7379638316147522,0.32580919770722266,0.22551846572416392
74.0,2.5771355169467554,0.9579013641900112,4.886959322600317,0.1434275706516085,0.8565724293483915,0.1434275706516085,0.8565724293483915,1.3519224414635505,100.0,0.6288893572538826,0.3711106427461174,0.9393153111726964,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.14805558169030392,0.1519932949450924,0.23513225123731063,1.0,0.04613730204153824,0.030368974676633062,0.14182264367708775,0.39170731874076137,0.04613730204153824,0.030368974676633062,0.6759612207317752,1.0,0.14606413510472535,0.05073595546418685,0.06296603226352629,0.041419088806831525,0.6059676758433209,0.3178805671595659,0.2252335042252883
76.0,2.3034738018117165,1.0299555683316068,4.703866063550671,0.17522760633540024,0.8247723936645998,0.17522760633540013,0.8247723936645999,1.3704366934073478,100.0,0.822179420722274,0.17782057927772596,0.8789156217221457,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.14319017623068378,0.18347533027204613,0.22033432732192568,1.0,0.045198644857195054,0.029330793223983014,0.14747951933917686,0.4226306165604104,0.04519864485719507,0.029330793223983007,0.6852183467036739,1.0,0.14201365470297062,0.04551587575618596,0.06081115591510877,0.021353179486861527,0.5075343506258633,0.30195424697919204,0.22693456731981626
78.0,2.176537920221498,1.1556586807965963,4.736890349827417,0.20621071184644324,0.7937892881535568,0.20621071184644324,0.7937892881535568,1.4046937488093227,100.0,0.9888498973912646,0.011150102608735443,0.7818910188220107,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1384497610874942,0.2141486047279788,0.19656329961139263,1.0,0.04425209211560442,0.02931480947764665,0.1600006682549775,0.46610255875297063,0.04425209211560442,0.02931480947764665,0.7023468744046614,1.0,0.07907835825910045,0.04309494959553764,0.057043798623587195,0.0013859685662971992,0.42782747532805565,0.2761112382094572,0.22716008352192812
80.0,2.164486423473089,1.3483505828157916,4.966292417272319,0.23430907497076836,0.7656909250292316,0.23430907497076836,0.7656909250292316,1.4534554109834383,100.0,0.9960041884928974,0.003995811507102605,0.673635175972313,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.13415071152947244,0.24196598422106066,0.1700406181132167,1.0,0.04336494650197941,0.03034071460459825,0.1808821900759173,0.5237320877887895,0.04336494650197941,0.03034071460459825,0.7267277054917192,1.0,0.042825078471599956,0.04285941486873697,0.05232476834476465,0.0005040122789512638,0.36805060934502976,0.24714645648362327,0.22927436653531316
82.0,2.2290524274957746,1.6089284097798249,5.344745595702987,0.25788753856795577,0.7421124614320442,0.25788753856795577,0.7421124614320442,1.5067647584273873,100.0,0.9958465683454079,0.00415343165459214,0.5748671268816514,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.13054320659910276,0.2653086631822762,0.1458424460860046,1.0,0.042598424491035215,0.03212432856231792,0.21003467380105356,0.5913869197021115,0.042598424491035215,0.03212432856231792,0.7533823792136937,1.0,0.04401863543720022,0.0441378293756109,0.04745335350455297,0.0005275373510514697,0.3250904584799302,0.21975025804523798,0.23465005485955523
84.0,2.3476713309155306,1.9338165579899504,5.841621227393238,0.27594785872208605,0.724052141277914,0.27594785872208605,0.724052141277914,1.5601333384877578,100.0,0.9955358580008793,0.004464141999120746,0.4859881767648771,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.12777997761552085,0.2831883801348652,0.12406710330739489,1.0,0.041997113888981745,0.03446408121336171,0.24710303649247944,0.6648332412910322,0.041997113888981745,0.03446408121336171,0.7800666692438789,1.0,0.04629526590023916,0.04648647731715233,0.04251612762961474,0.000569263548325442,0.29126878154450636,0.19356122407947152,0.23992301867768998
86.0,2.512416342356662,2.318367227946523,6.4426333517109775,0.28782847333786743,0.7121715266621326,0.28782847333786743,0.7121715266621326,1.6118497814077926,100.0,0.995077723601084,0.004922276398915951,0.4070715669896718,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1259622435793063,0.29495018860448874,0.10473253391246959,1.0,0.04159463672722711,0.037291999423654444,0.29202673747288105,0.7410376740310972,0.04159463672722711,0.037291999423654444,0.8059248907038963,1.0,0.04947914380483064,0.04974838215960102,0.037609532414811256,0.0006292827994071146,0.26313172977811194,0.16881311189309833,0.24280847432246733
88.0,2.7243244809498863,2.7558930233705916,7.141108748964848,0.2929759084945207,0.7070240915054793,0.2929759084945207,0.7070240915054793,1.6608912446443702,100.0,0.994443996057838,0.005556003942162081,0.33799094831437637,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.12517468600033835,0.3000461494095755,0.08780778233702222,1.0,0.041418518638593554,0.04062139294481891,0.34496804385093693,0.8174230702512539,0.041418518638593554,0.04062139294481891,0.8304456223221851,1.0,0.05357420803073417,0.05394403538727508,0.03283940249089413,0.0007115324353432797,0.23921689103866864,0.14583917689519876,0.24198885474024298
90.0,2.99118280102618,3.235806408182879,7.93346988565401,0.29080753899395795,0.709192461006042,0.29080753899395795,0.709192461006042,1.7064806764449516,100.0,0.9935685309629539,0.006431469037046054,0.2784186590869387,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.12550644653392443,0.29789946360401837,0.07321257147629998,1.0,0.04149283812009133,0.044515953366033985,0.4061145639627345,0.8910717519672642,0.04149283812009133,0.044515953366033985,0.8532403382224758,1.0,0.058711753245061005,0.05922754669490413,0.02831187218993855,0.0008246624305371992,0.21899218461880837,0.12493583849715076,0.23690170794255852
92.0,3.327703295569141,3.7409878788378936,8.81670551208039,0.2806261004601146,0.7193738995398854,0.2806261004601146,0.7193738995398854,1.7480143376733552,100.0,0.9923236100187683,0.0076763899812316285,0.2278469141295469,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.12706420662960247,0.2878198394555135,0.06082249396173899,1.0,0.041839293927422895,0.049068647588537934,0.47534565683549634,0.9577790282862932,0.041839293927422895,0.049068647588537934,0.8740071688366776,1.0,0.06514104398054894,0.06589006812417976,0.02412360897436434,0.0009851719331239973,0.20239921360121302,0.10631859149817083,0.22753621267155655
94.0,3.75765424749206,4.244159942081139,9.786879119786855,0.2615841213356517,0.7384158786643483,0.2615841213356517,0.7384158786643483,1.7850649302136556,100.0,0.9904577141702214,0.009542285829778523,0.18563766752159322,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1299776294356453,0.2689682801222952,0.050481228542790336,1.0,0.04247636527754709,0.05436868637829052,0.5516458482174321,1.0106898002421767,0.04247636527754709,0.05436868637829052,0.8925324651068278,1.0,0.07324337014279564,0.07440189792928657,0.02035436072831045,0.0012254491976600504,0.1896910028524335,0.09011227070583563,0.2142504080083538
96.0,4.317927881384126,4.702813596300694,10.8381160956573,0.23275917204894903,0.767240827951051,0.23275917204894891,0.7672408279510511,1.8173746179724808,100.0,0.987433529415013,0.012566470584987102,0.15110832821911607,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.13438784667651082,0.24043158032845943,0.04202154041368344,1.0,0.043414616492342725,0.06040628797394652,0.6320009925278681,1.038166224265502,0.04341461649234273,0.06040628797394651,0.9086873089862404,1.0,0.08352970308977285,0.08549274998154964,0.017065364038219167,0.0016146208358852733,0.18144598097095355,0.0763688809559331,0.19761947159496956
98.0,5.064262708147438,5.0524685513242815,11.961533719138338,0.19356218131525005,0.80643781868475,0.19356218131524994,0.8064378186847501,1.8448024596666182,100.0,0.98196317785408,0.018036822145919947,0.12368434893453352,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.14038498625876675,0.20162655950209743,0.035302665488960716,1.0,0.04464243442776843,0.0667831075617894,0.7092907281505104,1.0210898662585424,0.04464243442776844,0.06678310756178939,0.9224012298333091,1.0,0.09649892943668414,0.10026419555488571,0.014309147739518907,0.0023183314409306634,0.1787819723339473,0.06512644412682256,0.17836560716089506
100.0,6.074016622361479,5.2019203841510215,13.143109623358036,0.1451134086648782,0.8548865913351218,0.14511340866487832,0.8548865913351217,1.8671726168455367,100.0,0.9706016817148554,0.02939831828514463,0.10322967999651685,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.14779764847427365,0.15366227457822954,0.030291271599146626,1.0,0.04608834822186009,0.07191946463957777,0.7688316003279112,0.9333472100180399,0.04608834822186008,0.0719194646395778,0.9335863084227684,1.0,0.1119273089489816,0.12024149781424398,0.012164156424426108,0.0037796341950011966,0.1839896872056828,0.05655903285935749,0.15757278319345575
102.0,7.4229218996788005,5.050860389858183,14.35765895706301,0.09370904491896026,0.9062909550810397,0.09370904491896015,0.9062909550810399,1.883876667526026,100.0,0.9441788166343603,0.05582118336563966,0.09087390358112288,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1556625161273991,0.10277195446977055,0.027264106377375107,1.0,0.04754211064504116,0.0718185278356973,0.7862296368935408,0.7628681915064525,0.047542110645041165,0.07181852783569725,0.941938333763013,1.0,0.12721098401304284,0.1469025615120877,0.010829489482482113,0.0071778010815858806,0.20237933230379013,0.05136221386528449,0.1377071949663638
104.0,9.07826729622155,4.581057793343567,15.552298019091564,0.053661007282960305,0.9463389927170397,0.053661007282960194,0.9463389927170398,1.8929729295264448,100.0,0.8846383344786336,0.11536166552136644,0.09059760505665258,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1617898658857071,0.06312439721013059,0.027196413238879884,1.0,0.04862148866451957,0.0634056714989692,0.741168725999729,0.5730601507864275,0.04862148866451957,0.06340567149896911,0.9464864647632224,1.0,0.13803461972396702,0.17953586273634206,0.010799298112114438,0.014833899512641906,0.24689630888105008,0.05148207404141424,0.12458834081896286
106.0,10.762380941320586,3.9625344654739534,16.61502396427533,0.03416862155890443,0.9658313784410956,0.03416862155890443,0.9658313784410956,1.890108557480791,100.0,0.7743446366278356,0.22565536337216438,0.11000156298920978,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16477220090148764,0.04382693534331539,0.0319503829323564,1.0,0.04913093712071073,0.05481694858067845,0.6529155250241432,0.4716821736553871,0.04913093712071073,0.05481694858067845,0.9450542787403955,1.0,0.14363477249770423,0.21250331984386453,0.012883047795074397,0.029009250036341624,0.34386219233908705,0.06038969219523504,0.126604493554553
108.0,12.092845315287443,3.3873789468149997,17.349263305109773,0.02701061921945358,0.9729893807805464,0.02701061921945358,0.9729893807805464,1.8690390430073316,100.0,0.6122374259433434,0.3877625740566566,0.15772989918050945,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16586737525942363,0.036740513027259045,0.043643825299224816,1.0,0.04931549000003316,0.05143431975976901,0.5618556549172348,0.4442973408429468,0.04931549000003316,0.05143431975976901,0.9345195215036658,1.0,0.14622890614191786,0.23797001528598927,0.017711287328746075,0.04981766562500455,0.5277780283109544,0.08157201347044232,0.147838174977066
110.0,12.77791707844264,2.8949203661821383,17.497373134628855,0.024356540261982418,0.9756434597380176,0.024356540261982418,0.9756434597380176,1.8245356900040766,100.0,0.4157657005631391,0.5842342994368609,0.23961335452268984,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1662734493399167,0.03411297485936259,0.063705271858059,1.0,0.04938357955880328,0.05005379711106468,0.4813483948494789,0.43589276405193367,0.04938357955880328,0.05005379711106468,0.9122678450020383,1.0,0.14747574315144463,0.24955601819637732,0.025128590277202857,0.07496458437441393,0.8140206812619234,0.11623254214644096,0.18442168893506486
112.0,12.620918331121302,2.4582243762696048,16.83487771152039,0.024089321617203008,0.975910678382797,0.024089321617203008,0.975910678382797,1.7557350041294857,100.0,0.21667712630024527,0.7833228736997547,0.35615068226693847,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16631433379256796,0.03384842840103098,0.09225691715539992,1.0,0.049390424833451504,0.04900169600744841,0.40883794945193025,0.4271982504862188,0.049390424833451504,0.04900169600744841,0.8778675020647428,1.0,0.14810921876864008,0.24128277606936402,0.034140445674744425,0.10027455093297903,1.1643670168993263,0.1619786988228097,0.22678820263088958
114.0,11.583407938959343,2.058862912918734,15.310386703758141,0.025991407885413542,0.9740085921145865,0.025991407885413542,0.9740085921145865,1.668115851880064,100.0,0.06376493266892391,0.9362350673310761,0.49998630648528436,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16602331459353173,0.035731493806559406,0.12749664508889466,1.0,0.049341659200744126,0.04779200193055154,0.34181924509646205,0.41389246902977683,0.049341659200744126,0.04779200193055154,0.834057925940032,1.0,0.1484147702280461,0.20026188612399803,0.04333254214526034,0.11932414128424053,1.4768456509133843,0.2126791747343117,0.26249811409508766
116.0,9.879130889828462,1.7024432322050191,13.155782694268176,0.030509975496386676,0.9694900245036133,0.030509975496386676,0.9694900245036133,1.574208572234696,100.0,0.027402819571926695,0.9725971804280733,0.6499561101830036,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16533197374905284,0.04020487574142281,0.16423924699483589,1.0,0.049225434627319924,0.0461898855206831,0.2814682997761729,0.39718922985880506,0.049225434627319924,0.0461898855206831,0.787104286117348,1.0,0.14847343343754912,0.1447570233473026,0.05121002540753575,0.1229259051071997,1.6225410183088496,0.2585468305166422,0.27960799450880686
118.0,7.929337697100989,1.4098149646406128,10.828928794894413,0.03844174144871515,0.9615582585512849,0.03844174144871515,0.9615582585512849,1.4897761331528114,100.0,0.048128921791217194,0.9518710782087828,0.7833297130608714,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16411841355834658,0.048057324034228,0.1969157796999135,1.0,0.04902012236238382,0.04403549773670308,0.23137659540763386,0.3810627510864015,0.04902012236238382,0.04403549773670308,0.7448880665764057,1.0,0.14844053945067842,0.1313048520840051,0.05710265575238434,0.11828406676430522,1.5614117151285578,0.29336042883810803,0.2776148129948123
120.0,6.114789972834963,1.1914543052051352,8.728600277673209,0.050823255982831106,0.9491767440171689,0.050823255982831106,0.9491767440171689,1.4223559996331119,100.0,0.1011459863046249,0.8988540136953751,0.8914830461224574,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.16222404183462685,0.060315023423002795,0.22341334630000206,1.0,0.04869628918622109,0.04121029400214205,0.1932825330516441,0.36881370043828343,0.04869628918622109,0.04121029400214205,0.7111779998165559,1.0,0.14834956992278545,0.11129263114421378,0.0612708616307716,0.10699158665678474,1.3661256897527578,0.31777331350791804,0.26618679328942324
122.0,4.653335775801072,1.0459191080825667,7.0745101266411705,0.06863555594008175,0.9313644440599183,0.06863555594008175,0.9313644440599183,1.3752552427575324,100.0,0.19807819193713438,0.8019218080628656,0.9591934976347563,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1594987599411675,0.07794920038068093,0.24000240692051528,1.0,0.048223132973396705,0.03787864144871785,0.16682280073794134,0.36272380282650907,0.048223132973396705,0.03787864144871785,0.6876276213787662,1.0,0.14815253145671897,0.08859403557538933,0.06364616605917538,0.08373084039297483,1.1168117864016005,0.3300645683918653,0.2510231033839746
124.0,3.6153557437351433,0.9696853210356479,5.937447123851604,0.09202063131777127,0.9079793686822287,0.09202063131777127,0.9079793686822287,1.3524060590808133,100.0,0.3362310360972307,0.6637689639027693,0.9740003599962247,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.155920843408381,0.10110042500459356,0.24363008819907506,1.0,0.04758853180416394,0.03465120551825292,0.15119415309660492,0.36551400223442143,0.04758853180416394,0.03465120551825292,0.6762030295404067,1.0,0.14777371757922578,0.07021870836759826,0.06414388232419137,0.06232029080552866,0.8808094387172256,0.32948680745482206,0.2362445202892633
126.0,2.9403921865801554,0.9534770835003024,5.242764982257329,0.11985766002049159,0.8801423399795084,0.11985766002049159,0.8801423399795084,1.3488957121768712,100.0,0.5041316367146451,0.4958683632853549,0.9600696938151203,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1516617780168648,0.12865908342028667,0.2402170749847045,1.0,0.04681253760761013,0.03205969962503797,0.14460602978199052,0.3783081636215754,0.04681253760761013,0.03205969962503797,0.6744478560884356,1.0,0.14703480172142358,0.05766401519563922,0.06367582774724438,0.05155231403966046,0.7063324103681644,0.32402778243853786,0.22904147606338948
128.0,2.521556055037679,0.986123975598176,4.865450195729447,0.15041430187164018,0.8495856981283598,0.15041430187163995,0.84958569812836,1.3577701650935914,100.0,0.6900380060582924,0.30996199394170765,0.9222775878385132,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.14698661181363906,0.15891015885292356,0.23095800902043573,1.0,0.04593383799345313,0.03029204728435308,0.14494702200137158,0.40070087326258885,0.04593383799345314,0.03029204728435306,0.6788850825467957,1.0,0.14531194320450047,0.049710715627560555,0.06237189008369116,0.03570158552427905,0.5823735661049266,0.3135878940373642,0.22775323005147147
130.0,2.2856293508942724,1.0676129695454915,4.733521095083774,0.1817469647892811,0.8182530352107189,0.18174696478928065,0.8182530352107193,1.3802787746440104,100.0,0.8813154973947713,0.11868450260522864,0.8505620439815433,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.14219271438724002,0.18992949514138785,0.2133877007754781,1.0,0.0450021542307444,0.02948789155326031,0.15180678605469525,0.43410842869568717,0.04500215423074441,0.029487891553260284,0.6901393873220052,1.0,0.13834358473916925,0.0451997205059545,0.05975107188500374,0.014461274404346518,0.48772519201227726,0.29453451415047965,0.22781547688939296
132.0,2.1919811355869774,1.2091737816356694,4.820895536129792,0.21174449801156592,0.7882555019884341,0.21174449801156559,0.7882555019884344,1.4197406189071455,100.0,0.9958042087320278,0.004195791267972224,0.7456193681785623,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.13760309180423042,0.21962705303144991,0.18767674520374777,1.0,0.04407957929456617,0.02977694542589597,0.16638605088168146,0.4814183571094989,0.044079579294566185,0.029776945425895956,0.7098703094535728,1.0,0.044334879142368146,0.04340375634399978,0.055527865713562545,0.0005248215174839556,0.41138388507497886,0.2664522983900475,0.22693379972308966
134.0,2.2045193901170594,1.4202210367560186,5.0954624151821095,0.23834225678362964,0.7616577432163704,0.2383422567836294,0.7616577432163706,1.4707219883090312,100.0,0.9959035390562807,0.004096460943719261,0.6403427489526299,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.13353363471210467,0.24595883421579312,0.1618839734933943,1.0,0.043235284841751584,0.031059089784329478,0.18964727713262478,0.5422210191993032,0.04323528484175159,0.03105908978432947,0.7353609941545156,1.0,0.0435903127750422,0.043652071541482755,0.05074827039470507,0.0005181336065305101,0.35687635851538385,0.2380863193715714,0.2299110246689723
136.0,2.2868058544269507,1.698542423198588,5.509634235913534,0.2600815180730248,0.7399184819269752,0.2600815180730246,0.7399184819269754,1.5242859582879955,100.0,0.995695485732611,0.004304514267388996,0.5447967710890032,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.25,0.005,0.017,0.17,0.01,1.0,0.02,0.1,0.1,1.0,0.13,0.01,0.13,1.0,0.02,0.1,0.1,1.0,0.02,0.01,0.15,0.01,0.1302075277348272,0.26748070289229436,0.13847520891680576,1.0,0.04252604300791776,0.033034516258455944,0.22116300967741073,0.6116764373203346,0.042526043007917756,0.03303451625845594,0.7621429791439978,1.0,0.04513799825977627,0.04528134605956077,0.04584653565248158,0.0005475579860858934,0.3166659184439465,0.21107581652288365,0.23520601690648196
