Time,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,GDP,GTP,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,ATP,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,compartment01,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38
0.1,19698.417313962855,0.015227724993685274,269.2017516717372,6.685932342031309e-05,1500000.0,5000000.0,30.78295374340033,1.485530171945769,199.89784709575954,0.10215290424055856,199.98976931399517,0.010230686004861616,24000000.0,0.013018077493124652,2499.999993386872,6.613128204138748e-06,8.759814461420159e-15,7.769076273681324e-24,5.163715256259138e-33,5.123196030279601e-35,5.099030205514883e-35,2.4165824764718967e-37,2.4247233203251062e-74,1400.0,3.3924002666820797e-40,1.600147580047883e-45,4.754687205954548e-06,4000.0,6499.999835320022,0.00016467997867715113,3.1255468959486145e-39,4.609375214823489e-38,3.3873438924867555e-40,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.96208166787494,269.2017516717372,403.80262750760585,100.28898513046964,334.29661710156546,30.78295374340033,30.78295374340033,0.02262124492821217,2.969542831677527,0.02553822606013964,0.2970908363964139,0.5156265746450254,0.0020450921066845545,0.0003254519364672142,8.609021543344648e-13,1.1403594348416161e-21,1.0113843698077957e-30,5.163715256259138e-34,7.769076273681324e-25,8.759814461420159e-16,6.613128204138749e-07,5.163715256259138e-33,5.099030205514883e-35,9.285469312728052e-72,-1.2123616601625531e-74,7.17247444239144e-38,4.416252955936405e-43,1.600147580047883e-46,1.200110685035912e-44,1.356960106672832e-40,0.008461750156149351,0.00016467997867715113,0.0002799559637511569,7.801462023783786e-37,1.2502187583794458e-37,1.024115856702434e-35,8.559207444299129e-38,8.46835973121689e-40,4.609375214823489e-37
0.11,19698.09652021546,0.015227752377175547,266.50646087441254,6.665199331065401e-05,1500000.0,5000000.0,33.47824472067166,1.7708787804334896,199.8656311232284,0.1343688767716908,199.9865401202372,0.013459879762877987,24000000.0,0.01885982089300001,2499.9999894436983,1.05563017102313e-05,2.2318763552119117e-14,3.155041451879175e-23,3.332875309020243e-32,3.615827816072115e-34,3.5971206456419524e-34,1.870717043016245e-36,1.4298483098759752e-72,1400.0,2.626811557312952e-39,1.976627786620011e-44,8.329264192592417e-06,4000.0,6499.999738254732,0.00026174526768145455,2.3839337620888475e-38,3.5461160463796786e-37,3.437890896070252e-39,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.9577361115443,266.50646087441254,399.7596913116188,99.97798996598101,333.25996655327003,33.47824472067166,33.47824472067166,0.026966503558435804,3.5393780509407247,0.0335922191929227,0.3541519202712388,0.6783779400490505,0.002690167363650379,0.0004714955203341007,1.9908995954743205e-12,4.209278831461832e-21,5.950351669243195e-30,3.332875309020243e-33,3.155041451879175e-24,2.231876355211912e-15,1.0556301710231301e-06,3.332875309020243e-32,3.5971206456419524e-34,5.0731430401037355e-70,-7.149241549379876e-73,5.062158942500961e-37,4.95411954905847e-42,1.9766277866200112e-45,1.4824708399650083e-43,1.0507246229251808e-39,0.012258883086803118,0.00026174526768145455,0.0004449669550584727,5.506093062164961e-36,9.53573504835539e-37,7.226797084921779e-35,7.849677074360591e-37,8.59472724017563e-39,3.5461160463796784e-36
0.12,19697.74923191243,0.015227784702364902,263.87463765315397,6.644954532251414e-05,1500000.0,5000000.0,36.11006811205308,2.076326316865921,199.82760336476318,0.17239663523692675,199.98272707978109,0.017272920218979613,24000000.0,0.02643062962031091,2499.999983834592,1.6165407772183484e-05,5.2336862113185306e-14,1.1321231930875434e-22,1.8291046459897994e-31,2.1568952775694045e-33,2.1447862869221045e-33,1.2108990647300058e-35,5.920535412017991e-71,1400.0,1.7007398716055212e-38,1.9625527532219515e-43,1.3882084668012746e-05,4000.0,6499.999600893869,0.00039910613064465117,1.5218044609334225e-37,2.2806267143333e-36,2.850503530565464e-38,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.95308442473606,263.87463765315397,395.81195647973095,99.67431798377122,332.2477266125707,36.11006811205308,36.11006811205308,0.03161785012508853,4.149073117025028,0.04309915880923169,0.4152293991543645,0.8705551790365724,0.0034516062504694567,0.0006607657362351538,4.272619054878771e-12,1.3832962180028837e-20,2.99227288010606e-29,1.8291046459897996e-32,1.1321231930875435e-23,5.233686211318531e-15,1.6165407772183485e-06,1.8291046459897994e-31,2.1447862869221045e-33,1.9588368557470188e-68,-2.9602677060089954e-71,3.019653388597166e-36,4.495162562690067e-41,1.9625527532219516e-44,1.4719145649164635e-42,6.802959486422085e-39,0.017179908198339457,0.00039910613064465117,0.0006784804220959069,3.2844736912374474e-35,6.08721784373369e-36,4.310072140254698e-34,5.919156582397109e-36,7.12625882641366e-38,2.2806267143333e-35
0.13,19697.376095388598,0.015227822286683242,261.30478350805976,6.625186418659669e-05,1500000.0,5000000.0,38.679922417244,2.400815992316323,199.78339126131596,0.21660873868414277,199.97829229726509,0.021707702734983122,24000000.0,0.036022216480108254,2499.9999760930755,2.3906924652294383e-05,1.1446848204403793e-13,3.660134378709222e-22,8.73539413068533e-31,1.1143515056380013e-32,1.1075960795922059e-32,6.755426045795287e-35,1.821562935456186e-69,1400.0,9.49054302347467e-38,1.6181627084996843e-42,2.2188941615081244e-05,4000.0,6499.999412291921,0.0005877080789685892,8.374068730021797e-37,1.263661540451795e-35,1.9882923418141915e-37,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.9481426945402,261.30478350805976,391.95717526208966,99.37779627989502,331.2593209329834,38.679922417244,38.679922417244,0.03655919927402004,4.796431607393565,0.05415218467103569,0.48011108226338217,1.0940682178431491,0.004336838468887472,0.0009005554033909023,8.61180415198585e-12,4.123408440339719e-20,1.3184615293615014e-28,8.735394130685331e-32,3.6601343787092225e-23,1.1446848204403793e-14,2.3906924652294383e-06,8.73539413068533e-31,1.1075960795922059e-32,5.6459393890186105e-67,-9.10781467728093e-70,1.5600921078932017e-35,3.418703953053857e-40,1.6181627084996843e-43,1.2136220313747633e-41,3.7962172093898684e-38,0.023414438595015602,0.0005877080789685892,0.0009991037342466016,1.6969146692753382e-34,3.349627492008719e-35,2.2262892285351336e-33,3.792273543989687e-35,4.9707308545354785e-37,1.263661540451795e-34
0.14,19696.977742988853,0.01522786542849543,258.7954354064218,6.605883736185402e-05,1500000.0,5000000.0,41.18927066876701,2.7433296901473,199.73264478066295,0.2673552193371289,199.9732000328654,0.026799967134708474,24000000.0,0.047942940068877685,2499.999965678145,3.432185493463621e-05,2.3598035069573757e-13,1.0856979462215003e-21,3.758334353923667e-30,5.19804100254116e-32,5.163915669511879e-32,3.4125333029281087e-34,5.667183816624464e-68,1400.0,4.795538709132776e-37,1.2210564431910807e-41,3.4225514574499925e-05,4000.0,6499.999159870123,0.0008401298777902261,4.1657018220504375e-36,6.330832081324965e-35,1.265742146480646e-36,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.9429264183039,258.7954354064218,388.1931531096327,99.08825604278103,330.2941868092701,41.18927066876701,41.18927066876701,0.04177505534755915,5.479324945184368,0.06683880483428223,0.5485924168839247,1.3507183435893069,0.005352828315850169,0.0011985734852670358,1.6454906341839775e-11,1.1313591810838484e-19,5.205155156860098e-28,3.758334353923667e-31,1.0856979462215004e-22,2.359803506957376e-14,3.4321854934636207e-06,3.758334353923667e-30,5.163915669511879e-32,1.3303866023368144e-65,-2.833591908312232e-68,7.277257403557624e-35,2.2991222492993576e-39,1.2210564431910808e-42,9.157923323933105e-41,1.9182154836531106e-37,0.031162907016940862,0.0008401298777902261,0.0014282207922433844,7.915506887849826e-34,1.666280728820175e-34,1.0382184771158747e-32,2.170944951504475e-34,3.164355366201615e-36,6.330832081324965e-34
0.15,19696.55479336454,0.015227914407724755,256.3451649408093,6.587035497072482e-05,1500000.0,5000000.0,43.63954127388266,3.1028868651986476,199.67503569291688,0.32496430708321533,199.9674166223701,0.032583377629991014,24000000.0,0.06251664588497897,2499.9999519703288,4.802967086751234e-05,4.62243047339542e-13,2.9810063190698916e-21,1.448561332230151e-29,2.1639862756591753e-31,2.1486679701692454e-31,1.5318305489929508e-33,1.0344232555134814e-66,1400.0,2.1532484080711584e-36,7.629756632955097e-41,5.119563046741723e-05,4000.0,6499.998829356774,0.001170643226114991,1.8414478334736796e-35,2.8181094686201042e-34,6.871602439862228e-36,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.93745052041595,256.3451649408093,384.5177474112139,98.80553245608722,329.3517748536241,43.63954127388266,43.63954127388266,0.047250495600098384,6.195690455596229,0.08124107677080383,0.6204762705052579,1.642202232551547,0.006506087091264246,0.001562916117097935,3.00265392559636e-11,2.889788490331972e-19,1.863625164301771e-27,1.448561332230151e-30,2.981006319069892e-22,4.6224304733954204e-14,4.802967086751234e-06,1.448561332230151e-29,2.1486679701692454e-31,2.486145213492154e-64,-5.172116277567407e-67,3.029580785922845e-34,1.3461386822977933e-38,7.629756632955097e-42,5.722317474716323e-40,8.612993632284634e-37,0.04063581250676753,0.001170643226114991,0.0019900934843954847,3.295299778522899e-33,7.365791333894718e-34,4.320940368312281e-32,1.0930343568591578e-33,1.717900609965557e-35,2.818109468620104e-33
0.16,19696.10785176353,0.015227969486459504,253.95257750638828,6.568630973585084e-05,1500000.0,5000000.0,46.032128837270186,3.478543471218623,199.61025686577818,0.389743134221903,199.96091039943414,0.03908960056594121,24000000.0,0.08008155353481983,2499.999934268016,6.573198308565937e-05,8.658288629824994e-13,7.635927806768764e-21,5.052565059096132e-29,8.06723675108361e-31,8.006185277158053e-31,6.10514739255575e-33,1.5139800979763686e-65,1400.0,8.584128828481345e-36,4.085077335698123e-40,7.45604305628313e-05,4000.0,6499.9984047361,0.0015952639003549382,7.233466640681103e-35,1.1137985167147013e-33,3.230360279140996e-35,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.93172936867046,253.95257750638828,380.92886625958243,98.52946460377626,328.4315486792542,46.032128837270186,46.032128837270186,0.05297115383704011,6.94352955808725,0.09743578355547575,0.6955727193688837,1.9701158685234368,0.007802685209748194,0.002002038785731302,5.263919322424103e-11,6.933692044292522e-19,6.1149696144577215e-27,5.052565059096132e-30,7.635927806768764e-22,8.658288629824995e-14,6.573198308565938e-06,5.052565059096132e-29,8.006185277158053e-31,3.6938752062006015e-63,-7.569900489881843e-66,1.1294131451517056e-33,6.87430372327819e-38,4.085077335698123e-41,3.063808001773592e-39,3.433651531392538e-36,0.05205299702251175,0.0015952639003549382,0.0027119486306033946,1.2284763508554594e-32,2.8933866562724414e-33,1.6103032000808454e-31,4.8429956982136385e-33,8.07590069785249e-35,1.1137985167147013e-32
0.17,19695.637510312852,0.01522803090954005,251.6163115008087,6.55065969185296e-05,1500000.0,5000000.0,48.36839496113952,3.8693909206372363,199.53802158215547,0.4619784178445992,199.95365162038024,0.046348379619804425,24000000.0,0.10098919764974704,2499.9999117841085,8.821588979033127e-05,1.5594535546855517e-12,1.8441134673971104e-20,1.6315951478234446e-28,2.7646791049694824e-30,2.7424560504765098e-30,2.2223054492972815e-32,2.0238763113619786e-64,1400.0,3.125476627729939e-35,1.978289707306966e-39,0.00010606848149699486,4000.0,6499.997868206803,0.0021317931966020782,2.596545213032431e-34,4.0188269722762955e-33,1.3742052750466417e-34,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.92577679014056,251.6163115008087,377.42446725121306,98.2598953777944,327.532984592648,48.36839496113952,48.36839496113952,0.05892320454055746,7.720906090319093,0.1154946044611498,0.7736988441281604,2.335958332838143,0.00924826397287447,0.002524729852155155,8.908851929884068e-11,1.574879632597398e-18,1.8623553944752712e-26,1.6315951478234448e-29,1.8441134673971105e-21,1.5594535546855517e-13,8.821588979033128e-06,1.6315951478234446e-28,2.7424560504765098e-30,4.607971080399008e-62,-1.0119381556809893e-64,3.870550746957275e-33,3.156393769074837e-37,1.978289707306966e-40,1.4837172804802247e-38,1.2501906510919758e-35,0.06564295694352712,0.0021317931966020782,0.003624048434223533,4.2100618865434797e-32,1.0386180852129724e-32,5.5165859891513484e-31,1.9438015747672414e-32,3.435513187616604e-34,4.0188269722762953e-32
0.18,19695.144348295737,0.015228098905132152,249.3350375412567,6.533111425848766e-05,1500000.0,5000000.0,50.649669028178586,4.2745550678428215,199.4580628737117,0.5419371262883843,199.94561239092096,0.05438760907909452,24000000.0,0.12560340910231402,2499.999883642907,0.00011635709032351566,2.71315614079462e-12,4.229844322671698e-20,4.926320056090311e-28,8.826192948458931e-30,8.751193047905992e-30,7.499990055293545e-32,2.3355015361672326e-63,1400.0,1.0550693963044156e-34,8.762551826778812e-39,0.0001477864313693414,4000.0,6499.997200147545,0.002799852454979949,8.646217897105062e-34,1.3439290165707508e-32,5.368147046499831e-34,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.919606086702,249.3350375412567,374.00255631188503,97.99667138773148,326.65557129243825,50.649669028178586,50.649669028178586,0.06509334734854436,8.525944734789364,0.13548428157209608,0.8546785307385477,2.7411354975863635,0.010848047151248888,0.0031400850814093757,1.4614847217859442e-10,3.407816607106822e-18,5.312828668996337e-26,4.9263200560903115e-29,4.229844322671699e-21,2.71315614079462e-13,1.1635709032351567e-05,4.926320056090311e-28,8.751193047905992e-30,4.964726950465799e-61,-1.1677507680836163e-63,1.2356670127842503e-32,1.3252031301535498e-36,8.762551826778812e-40,6.571913870084109e-38,4.2202775852176623e-35,0.08164218074940278,0.002799852454979949,0.004759749173465913,1.3440613917491257e-31,3.4584871588420247e-32,1.7604553480492324e-30,7.180873235754403e-32,1.3420367616249578e-33,1.3439290165707508e-31
0.19,19694.628932422253,0.015228173685285083,247.10745770063946,6.515976191512532e-05,1500000.0,5000000.0,52.87724896536802,4.693195218132963,199.37013287164294,0.6298671283571302,199.93676659501628,0.06323340498377183,24000000.0,0.15429934083051677,2499.9998488772553,0.0001511227404114835,4.5773595364256725e-12,9.280191894885268e-20,1.4103326338100466e-27,2.679607305311185e-29,2.6554830199514075e-29,2.412428535977756e-31,2.824542790053682e-62,1400.0,3.3946260517783384e-34,3.683261636894899e-38,0.0002021301798708273,4000.0,6499.996379089871,0.0036209101288075655,2.740989572627437e-33,4.279056339593254e-32,1.9896395663434163e-33,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.9132300501668,247.10745770063946,370.6611865509592,97.73964287268797,325.7988095756266,52.87724896536802,52.87724896536802,0.07146879192067816,9.35682954231728,0.15746678208928255,0.9383422769126967,3.1869636111821005,0.012606852353540999,0.0038574832875815208,2.33181392299932e-10,7.062835592147612e-18,1.4319274921615013e-25,1.4103326338100466e-28,9.280191894885268e-21,4.577359536425673e-13,1.5112274041148349e-05,1.4103326338100466e-27,2.6554830199514075e-29,4.8482708464103706e-60,-1.412271395026841e-62,3.7514502274356586e-32,5.2378856215549735e-36,3.6832616368948994e-39,2.7624462276711744e-37,1.3578504207113353e-34,0.10029451566943129,0.0036209101288075655,0.0061555472189728615,4.0805525453637455e-31,1.0963958290509749e-31,5.34233664503716e-30,2.510305843887575e-31,4.9740989158585405e-33,4.279056339593254e-31
0.2,19694.09181709447,0.015228255446476777,244.93230476058545,6.499244241005518e-05,1500000.0,5000000.0,55.052401990980364,5.12450315894714,199.27400217232224,0.7259978276778197,199.92708982560708,0.07291017439295686,24000000.0,0.18746253264536875,2499.9998064259094,0.00019357408343231887,7.512055515915617e-12,1.954202667992258e-19,3.8134868722616294e-27,7.688361816921477e-29,7.615064610636152e-29,7.329720628532627e-31,2.4861410174632327e-61,1400.0,1.0316795829026996e-33,1.4103016285824826e-37,0.0002718964353787269,4000.0,6499.9953816975185,0.004618302481218505,8.205410556381277e-33,1.2868533186554157e-31,6.835973759842303e-33,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.9066609770826,244.93230476058545,367.3984571408782,97.48866361508277,324.9622120502759,55.052401990980364,55.052401990980364,0.07803724314072423,10.211802536281045,0.18149945691945493,1.0245270033704321,3.6746727894050255,0.014529102250366478,0.004686562953255326,3.628788793472841e-10,1.4082289523861538e-17,3.663397814441654e-25,3.8134868722616296e-28,1.9542026679922582e-20,7.512055515915617e-13,1.935740834323189e-05,3.8134868722616294e-27,7.615064610636152e-29,4.226515815683395e-59,-1.2430705087316163e-61,1.0763706543690067e-31,1.9340126748945774e-35,1.4103016285824826e-38,1.057726221436862e-36,4.126718331610798e-34,0.12185055964362172,0.004618302481218505,0.007851114218071458,1.1708033771301856e-30,3.282164222552511e-31,1.5320906294068098e-29,8.243104870689109e-31,1.7089934399605758e-32,1.2868533186554158e-30
0.21,19693.533544666345,0.015228344370146862,242.80834148040617,6.482906057086825e-05,1500000.0,5000000.0,57.176365345617775,5.567702211801785,199.169459216609,0.8305407833910621,199.91655931712506,0.08344068287498715,24000000.0,0.22548801272549765,2499.9997551311144,0.00024486887341088173,1.2023281082325748e-11,3.9587312251218623e-19,9.740637666001521e-27,2.0744685130097377e-28,2.0536040377025517e-28,2.0864475307186552e-30,1.848605561345747e-60,1400.0,2.9375174884350314e-33,4.960564481607971e-37,0.00036029454667250803,4000.0,6499.994182751512,0.005817248488417748,2.302364386659142e-32,3.6254391791381123e-31,2.1757266305477602e-32,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.89991068321814,242.80834148040617,364.21251222060926,97.24359085630238,324.14530285434125,57.176365345617775,57.176365345617775,0.08478688663174594,11.089162386036792,0.20763519584776552,1.11307586948576,4.205410416899352,0.01661883568487576,0.005637199765987457,5.521499564375118e-10,2.7111057576937036e-17,8.926464368671034e-25,9.740637666001521e-28,3.958731225121862e-20,1.202328108232575e-12,2.4486887341088176e-05,9.740637666001521e-27,2.0536040377025517e-28,3.246202279892075e-58,-9.243027806728735e-61,2.9042559182136327e-31,6.623749808136103e-35,4.960564481607971e-38,3.7204233612059784e-36,1.1750069953740125e-33,0.14656707709959338,0.005817248488417748,0.00988932243031017,3.159072090113877e-30,9.209457546636567e-31,4.1317077189803246e-29,2.5231707170550143e-30,5.4393165763694e-32,3.625439179138112e-30
0.22,19692.95464569685,0.015228440623214488,240.73435988654762,6.466952347647635e-05,1500000.0,5000000.0,59.25034700276036,6.0220463104744475,199.05630968637755,0.9436903136225031,199.9051538802811,0.09484611971899237,24000000.0,0.26877944593167663,2499.999693736447,0.00030626353440665736,1.881031391063702e-11,7.742768635667621e-19,2.372065065001114e-26,5.300686820337887e-28,5.244712152087726e-28,5.597466825016292e-30,1.2531003581917334e-59,1400.0,7.882662824021502e-33,1.6473222873050553e-36,0.0004709786083387175,4000.0,6499.992755142475,0.00724485752514133,6.092230744467024e-32,9.619752954081947e-31,6.52458953904029e-32,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.8929905176504,240.73435988654762,361.10153982982143,97.00428521471451,323.3476173823817,59.25034700276036,59.25034700276036,0.091706374669308,11.98726315323509,0.23592257840562578,1.2038380943695735,4.780244433837215,0.018879718579334986,0.0067194853251184355,8.231734308689835e-10,5.055825750701928e-17,2.081097063871907e-24,2.372065065001114e-27,7.742768635667621e-20,1.881031391063702e-12,3.062635344066574e-05,2.372065065001114e-26,5.244712152087726e-28,2.2252813969981812e-57,-6.265501790958667e-60,7.420961548473041e-31,2.118697746306725e-34,1.6473222873050553e-37,1.2354917154787916e-35,3.153065129608601e-33,0.1747064451287107,0.00724485752514133,0.012316257792740261,8.072119450577111e-30,2.4368922977868097e-30,1.0551351572596783e-28,7.241324723100606e-30,1.6311473847600727e-31,9.619752954081947e-30
0.23,19692.35563919708,0.015228544358582905,238.70918058035468,6.4513740403863e-05,1500000.0,5000000.0,61.275526361001006,6.486819102210411,198.93437591600104,1.0656240839990032,199.89285383888847,0.10714616111159411,24000000.0,0.3177483234592435,2499.99962088488,0.0003791150912628121,2.8824924560527807e-11,1.4678520429028053e-18,5.55337189012072e-26,1.2956968118153396e-27,1.2813927125043963e-27,1.4304099310943356e-29,8.091261321219582e-59,1400.0,2.0148508277425728e-32,5.217495492476013e-36,0.0006080796680097579,4000.0,6499.991069869001,0.008930131000233727,1.5364381961663973e-31,2.42960476644821e-30,1.8621111030235624e-31,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.885911376503,238.70918058035468,358.06377087053204,96.7706106057945,322.568702019315,61.275526361001006,61.275526361001006,0.09878481244411419,12.904513097782225,0.2664060209997508,1.2966687826774554,5.400166520024342,0.021315054692530276,0.007943706881849151,1.2046318464685664e-09,9.159071452946882e-17,4.6640752571859195e-24,5.55337189012072e-27,1.4678520429028053e-19,2.882492456052781e-12,3.791150912628121e-05,5.55337189012072e-26,1.2813927125043963e-27,1.390033190480948e-56,-4.045630660609791e-59,1.8139755365414755e-30,6.402154725356715e-34,5.217495492476013e-37,3.91312161935701e-35,8.059403310970292e-33,0.20653612649509293,0.008930131000233727,0.015181222700397335,1.9731576374004345e-29,6.145752784665589e-30,2.5775863663483683e-28,1.9700508262272144e-29,4.655277757558906e-31,2.42960476644821e-29
0.24,19691.737032872268,0.015228655715633099,236.7316520612774,6.436162277602239e-05,1500000.0,5000000.0,63.25305492083886,6.9613330680252075,198.80349631613197,1.196503683868069,199.8796409684026,0.12035903159744626,24000000.0,0.3728131869117709,2499.9995351170433,0.00046488291347760184,4.3343355019385146e-11,2.7054014329020185e-18,1.2546414038265693e-25,3.0489129487116738e-27,3.0138347972173534e-27,3.5078151494321865e-29,5.077528441431458e-58,1400.0,4.942113430359362e-32,1.578032269389453e-35,0.000776237902941606,4000.0,6499.9890960407765,0.010903959224035212,3.720353145587116e-31,5.885457217070096e-30,5.078341089088754e-31,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,299.8786837163942,236.7316520612774,355.0974780919161,96.5424341640336,321.80811388011193,63.25305492083886,63.25305492083886,0.10601174461480777,13.83937352944517,0.29912592096701723,1.3914287542983472,6.066095192511292,0.02392779629479612,0.009320327939649308,1.7331448051441382e-09,1.615897431622528e-16,1.0086093300758731e-23,1.2546414038265694e-26,2.7054014329020186e-19,4.3343355019385144e-12,4.648829134776019e-05,1.2546414038265693e-25,3.0138347972173534e-27,8.021267273093076e-56,-2.538764220715729e-58,4.268478128196343e-30,1.842485058051738e-33,1.578032269389453e-36,1.1835242020420896e-34,1.9768453721437448e-32,0.24232816497867227,0.010903959224035212,0.01853673068085986,4.64308456028658e-29,1.4881412582348463e-29,6.061345541674084e-28,5.121328493204709e-29,1.2695852722721884e-30,5.885457217070096e-29
