Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,ld,lmax,a,b,c,d,e,f,h,i,j,k,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
5.22,5.581015930053966,0.400832161204871,5.724283778859435,37.9648218773629,5.14554544971225,3.982023435656557,8.590055628287482,1.3648856930617665,5.370526227206816,0.7567054973176324,0.06168965100840977,0.09921849576570349,3.1840940692455346,13.202924732170626,6.044716471561084,32.751824726460676,3.1604124814106367,0.16839542629263554,0.4767742084580094,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23970369592853052,0.3348357990457256,3.022595161213691,55.4630201096903,55.20613762007616,3.5757190249603052,1.070345755078219,0.12765298627098023,0.14581520003453155,0.1433905700805947,0.9105824316398341,0.8148096723199324,0.05944611748559324,0.7086367382137464,0.15232225860611673,0.9887278587082916,19.024536150944197,409.39761038762,409.5255411971916,20.438694290177047,2.955112254841893,0.09098145469067527,0.03511973211943893,0.4815940796543084,18.124965580890002,17.798028879158338,0.49120998280948086,0.37846378513501816,0.5,0.46406911925476924,0.0,2.5565345417429244,2.719717846916469,10.418700426577363,125.26872626654662,122.52048987765521,4.763757253346695,2.4389642389002435,0.6709948706738106,0.7929033037138375,1.4916835739472047,84.0141800669029,83.01598326229481,0.07997229138101804,0.734518142600952
5.23,5.572912075496859,0.39988176857992574,5.716144763177228,37.99386239860503,5.143906522254618,3.985113392969113,8.594185515521383,1.3636637125652231,5.373159782952955,0.7570641247846309,0.061571502362200214,0.0990373399701515,3.1779709888484953,13.190039254664093,6.036352733787455,32.720935677360956,3.157057769971089,0.16895648237150504,0.4762605526101212,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.2391645485236398,0.33411239253237474,3.0154284405075042,55.38248562387268,55.12764332503382,3.5713503381219764,1.0691811554992743,0.12748521980991548,0.14555437885876263,0.14312876372486297,0.9088384749177287,0.81324277604633,0.05933454020440311,0.7073479706944895,0.15123983156084864,0.9875933710513978,18.998212959049255,408.99805621254967,409.13930761615364,20.430325145679593,2.953496560971087,0.0915864244641398,0.035235550369767075,0.48319864393426726,18.105726310784195,17.778854054991086,0.4907165263263942,0.3780764495837211,0.5,0.46420397688375803,0.0,2.554481557174944,2.7190839710583403,10.41538192626115,125.36454837043716,122.61556292023086,4.765005618721114,2.4402667960891122,0.6697630389475384,0.7922489437782135,1.4903480714625323,84.05457201600534,83.0566919769519,0.08000495253151621,0.73484753191904
5.24,5.5648006964116465,0.3989332209022131,5.707997047156801,38.02284965897109,5.142253403901594,3.988197804503108,8.598304872650907,1.36243596768848,5.375786866716527,0.7574214070477796,0.06145362193865909,0.0988571147682396,3.1718590207454413,13.177107516413864,6.027989548635738,32.68992975561459,3.1537247196160427,0.1695224442627379,0.4757501310275064,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23862706010813992,0.3333900857787702,3.0082756321794086,55.30187636079966,55.04906512218962,3.5669755767092286,1.068014530943249,0.12731879317171424,0.14529487826766846,0.14286830226305988,0.9070984773499652,0.8116787234087585,0.059223207701540305,0.7060612732432108,0.150164244991499,0.9864584215540401,18.971891506421258,408.5970675797127,408.7516126712293,20.421916406943776,2.951873464053876,0.09219521169655208,0.035352373377540595,0.4848172383470042,18.086611266998005,17.759799966269917,0.49022620036922,0.3776915114946099,0.5,0.46433827952671897,0.0,2.5524230398667815,2.7184444969114048,10.412034692219947,125.46019473474101,122.71046532807343,4.766250444055622,2.4415663875987996,0.6685299995006411,0.7915914046813533,1.4890062690867398,84.09486097647493,83.09730064964405,0.08003752569816623,0.7351760842547225
5.25,5.55668190120561,0.3979865236598619,5.699840742240594,38.051783457410586,5.140586095364356,3.991276648848831,8.602413667137156,1.3612024782738432,5.378407457468706,0.757777349739038,0.061336009581607065,0.09867782035496336,3.1657581553938696,13.164129662259333,6.019626988308326,32.658807305805055,3.1504134046064163,0.17009334022722714,0.4752429546689955,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.2380912291503734,0.3326688845502398,3.001136777614287,55.22119339780111,54.97040408631674,3.562594792210653,1.0668458940974999,0.12715370931866068,0.1450366988373336,0.14260918597699307,0.9053624366312274,0.8101175119652912,0.05911211988664307,0.7047766452313787,0.1490954684844845,0.9853230197469672,18.945572020302794,408.1946489803036,408.3624606710558,20.413468049226083,2.9502429659827243,0.09280783610250731,0.03547020676896657,0.4864499437158469,18.0676208754178,17.74086702208907,0.4897390169370796,0.3773089799119836,0.5,0.464472029880239,0.0,2.5503590004654795,2.717799421882575,10.408658725893748,125.55566469607197,122.80519644244038,4.76749172948889,2.442863008251436,0.6672957711818683,0.7909306957283384,1.4876581885054831,84.13504663006825,83.13780895531401,0.08007001066078916,0.7355037971848581
5.26,5.548555798150129,0.3970416822625392,5.6916759597631845,38.08066359291846,5.138904597486372,3.9943499046003805,8.606511866595511,1.3599632642653898,5.381021534274988,0.7581319584687326,0.06121866513701597,0.09849945694836383,3.159668383259021,13.151105837753397,6.01126512455855,32.62756867437091,3.147123899717881,0.17066919867277364,0.4747390345699619,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23755705408290043,0.3319487945579503,2.9940119176053557,55.14043781085634,54.891661291148104,3.558208036135477,1.0656752576680555,0.12698997125586162,0.14477984117564294,0.1423514151817754,0.9036303504879517,0.8085591392759836,0.05900127667121763,0.7034940860286371,0.14803347159027927,0.9841871751182649,18.919254726523125,407.7908049276411,407.97185594746645,20.404980047923775,2.948605068712711,0.09342431743222762,0.035589056197194144,0.48809684128426534,18.04875556488205,17.722055634400135,0.4892549881030548,0.3769288639366594,0.5,0.4646052306270073,0.0,2.548289449704693,2.7171487434042776,10.405254028990404,125.65095759119376,122.89975560470634,4.76872947515891,2.4441566528766767,0.6660603728324428,0.7902668262781363,1.4863038515156446,84.17512866005075,83.1782165703625,0.08010240720046524,0.7358306682984236
5.2700000000000005,5.540422495377279,0.3960987020413847,5.683502810947767,38.10948986453682,5.137208911244028,3.9974175503558453,8.610599438796354,1.3587183457086527,5.383629076295657,0.7584852388258371,0.06110158845301928,0.09832202478959212,3.153589694814194,13.138036189158752,6.002904028688644,32.596214209597015,3.1438562802430874,0.17125004815449643,0.4742383818426547,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23702453330277212,0.3312298214587015,2.9869010923536736,55.05961067456032,54.812837809342454,3.5538153600119617,1.0645026343792532,0.12682758203148842,0.14452430592238502,0.14209499022591854,0.9019022166784817,0.8070036029029523,0.05889067796864904,0.7022135950028757,0.14697822382624653,0.9830508971129641,18.89293984949177,407.3855399570535,407.57980285538014,20.396452378576257,2.946959774261754,0.09404467547055957,0.035708927342355146,0.4897580127170444,18.030015767194108,17.703366218024485,0.4887741260144723,0.3765511727261959,0.5,0.46473788443597486,0.0,2.5462143984047163,2.7164924589347184,10.401820603486907,125.74607275702569,122.9941421563688,4.769963681202943,2.4454473163116957,0.6648238232853751,0.7895998057435362,1.4849432800249864,84.21510675120386,83.21852317265538,0.08013471509953786,0.7361566951965598
5.28,5.532282100876441,0.3951575882489459,5.675321406902636,38.138262071356614,5.13549903774726,4.000479564717485,8.614676351665794,1.3574677427503032,5.386230062786245,0.7588371963782536,0.06098477937992272,0.09814552414297392,3.1475220805410578,13.124920863444192,5.9945437715477174,32.5647442616057,3.140610621993888,0.17183591737524254,0.473741007676532,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23649366517180387,0.3305119708547193,2.9798043414676516,54.97871306208989,54.733934712450406,3.549416815385791,1.0633280369733717,0.12666654473702182,0.1442700937493549,0.1418399114914259,0.9001780329932253,0.8054509004104567,0.05878032369421219,0.7009351715203016,0.14592969467943626,0.9819141951326488,18.866627612192133,406.97885862576385,407.1863057726915,20.387885016866445,2.9453070847108243,0.09466893003595285,0.035829825911604045,0.4914335401014561,18.01140191713495,17.684799190665707,0.4882964428931878,0.37617591549511475,0.5,0.4648699939625129,0.0,2.5441338574724965,2.71583056595814,10.398358451630651,125.84100953064828,123.08835543905346,4.771194347757469,2.446734993401176,0.6635861413647771,0.7889296435910845,1.4835764960518063,84.25498058983214,83.25872844153095,0.0801669341416174,0.736481875492621
5.29,5.5241347224908885,0.3942183460591123,5.667131858617663,38.16698001251941,5.133774978240171,4.00353592629191,8.618742573286392,1.3562114756378356,5.388824473098,0.759187836673094,0.060868237770214724,0.097969955296074,3.1414655309299633,13.111760008280894,5.98618442352971,32.53315918234802,3.137387001303562,0.17242683518599736,0.47324692333859325,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23596444801684696,0.3297952482934496,2.972721703962554,54.897746045169946,54.65495307088046,3.5450124538184467,1.0621514782102623,0.12650686250749793,0.14401720536045715,0.14158617939388615,0.8984577972548085,0.8039010293649776,0.05867021376508255,0.699658814945508,0.14488785360934978,0.9807770785350592,18.840318236175055,406.5707655127748,406.79136910016143,20.379277938622167,2.943647002204177,0.09529710097942028,0.03595175763915758,0.49312350594843385,17.99291445247593,17.666354972922022,0.48782195103586906,0.37580310151512136,0.5,0.4650015618485715,0.0,2.5420478379016447,2.7151630619850833,10.3948675759407,125.93576724930904,123.18239479452001,4.77242147495814,2.4480196789973077,0.6623473458851734,0.7882563493410221,1.4822035217245906,84.29474986377024,83.29883205780696,0.08019906411158523,0.7368062068122218
5.3,5.515980467914399,0.3932809805670502,5.65893427696078,38.195643487219066,5.132036734101667,4.006586613690262,8.622798071897874,1.35494956471925,5.391412286678349,0.7595371652369598,0.06075196347857701,0.09779531855976073,3.135420036480257,13.09855377203872,5.977826054571361,32.50145932559492,3.134185495029039,0.1730228305862946,0.4727561401737126,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23543688013006053,0.32907965926735255,2.965653218260012,54.816710694039706,54.575893953865155,3.540602326885581,1.0609729708669773,0.1263485385217577,0.1437656414918084,0.1413337943825662,0.8967415073182317,0.8023539873352978,0.058560348100347194,0.6983845246415458,0.14385267005067096,0.9796395566336971,18.814011941552444,406.16126521875384,406.39499726130634,20.370631119817606,2.941979528949571,0.09592920818347864,0.03607472828633381,0.494827993193744,17.97455381399154,17.64803398829871,0.4873506628142777,0.3754327401153263,0.5,0.46513259072283736,0.0,2.5399563507724365,2.714489944552653,10.391347979209055,126.03034525042803,123.27625956466744,4.773645062939721,2.4493013679597695,0.6611074556508131,0.7875799325672203,1.4808243792816682,84.33441426238997,83.33883370378793,0.08023110479559761,0.737129686793285
5.3100000000000005,5.507819444687847,0.3923454967891373,5.6507287726744595,38.224252294703476,5.130284306846073,4.0096316055283925,8.626842815897874,1.3536820304427364,5.3939934830713625,0.7598851875762245,0.0606359563618951,0.09762161426827065,3.1293855877005927,13.085302303782514,5.969468734150178,32.469645046928456,3.131006180553125,0.17362393272462656,0.47226866960497155,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23491095976918297,0.32836520921369655,2.9585989221875266,54.73560807741888,54.49675842942702,3.536186486175379,1.0597925277373943,0.12619157600269773,0.14351540291183992,0.14108275694050476,0.895029161071025,0.8008097718925817,0.05845072662101559,0.6971122999699945,0.1428241134159645,0.9785016386974275,18.787708946990854,405.7503623659186,405.9971947022887,20.361944536574736,2.9403046672185043,0.0965652715610704,0.036198743641590765,0.4965470851991595,17.956320445472173,17.629836663220548,0.4868825906755501,0.3750648406824648,0.5,0.46526308320089027,0.0,2.5378594072518017,2.713811211224776,10.387799664501928,126.12474287160359,123.3699490915398,4.774865111836043,2.4505800551557297,0.6598664894549786,0.7869004028971173,1.4794390910708666,84.37397347660756,83.37873306327221,0.08026305598108961,0.7374523130860899
5.32,5.499651772603841,0.39141190685857746,5.642515466056852,38.25280625556101,5.128517699130509,4.012670882690901,8.630876769030689,1.352408884830924,5.396568039121355,0.7602319008111793,0.0605202164577098,0.09744884381099919,3.123362175460932,13.072005734023776,5.961112600900014,32.43771664472036,3.127849143319863,0.17423016330374963,0.4717845243576833,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23438668514921973,0.3276519090132828,2.951558907239161,54.65443938578245,54.417547657745494,3.5317649900054553,1.0586101630264857,0.12603597866676208,0.14326649190786458,0.14083306907565604,0.8933207590673171,0.7992683807004526,0.0583413494186682,0.6958421403652001,0.14180215315787195,0.9773633434358281,18.761409688812613,405.3380610011826,405.5979651539189,20.35321815252734,2.9386224162358956,0.09720531099532186,0.03632380795376497,0.4982808440323936,17.938214836939416,17.611763472724753,0.4864177482517172,0.37469941358479064,0.5,0.46539303875010807,0.0,2.53575702107436,2.7131268599825,10.384222637199453,126.21895952084911,123.46346278698671,4.776081622686321,2.451855736409821,0.658624467543741,0.7862177654401393,1.4780476702317167,84.41342715182775,83.41852977832617,0.0802949174187754,0.7377740830037794
5.33,5.491477549079607,0.39048020994630694,5.634294459933931,38.28130515232872,5.126736911946272,4.015704422014185,8.634899903815414,1.351130155270178,5.399135936777796,0.7605773170214117,0.060404743486301114,0.09727700675360725,3.1173497900115033,13.058664228417681,5.952757668346074,32.405674524793774,3.124714455816078,0.17484155777468832,0.47130371504510327,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.2338640544659238,0.3269397596509089,2.944533167163111,54.573205587243315,54.33826263049481,3.5273378846805152,1.057425888460362,0.12588174947059658,0.1430189081385386,0.1405847301603132,0.8916162971782449,0.7977298112639437,0.058232216284924074,0.6945740451274205,0.1407867586050204,0.9762246725394212,18.735114209585596,404.9243662611983,405.1973136905689,20.344451954053422,2.936932780854406,0.0978493465025446,0.03644992830440602,0.5000293710798311,17.920237404105208,17.59381481300521,0.4859561472649915,0.37433646759505357,0.5,0.46552246244095785,0.0,2.5336492016282297,2.7124368881360708,10.38061689930881,126.31299448062384,123.55679993830124,4.777294594903981,2.4531284058522655,0.6573814075285038,0.7855320335426437,1.4766501466947775,84.45277501927627,83.45822356993014,0.08032668892871038,0.7380949944978371
5.34,5.48329688096758,0.3895504107105406,5.626065864487276,38.30974878406779,5.124941947200729,4.018732202091115,8.638912189208902,1.3498458626512013,5.401697155924657,0.7609214417954483,0.060289537308218566,0.09710610348341563,3.111348421884829,13.045277938416481,5.944404003401363,32.37351904910695,3.1216021968884506,0.1754581458634155,0.470826253306287,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23334306587533524,0.3262287663056022,2.9375217370860445,54.49190774367961,54.25890441028819,3.522905221704962,1.0562397168581341,0.1257288917632113,0.1427726524448321,0.14033774075423228,0.8899157733454218,0.7961940611603278,0.05812332714378757,0.6933080136130028,0.13977789911830918,0.9750856349834031,18.70882271990511,404.5092828422121,404.79524483812844,20.33564591793131,2.935235763589067,0.09849739808103423,0.036577110590125604,0.501792751354782,17.902388599155266,17.575991118549027,0.48549780037166285,0.37397601225864485,0.5,0.4656513569041731,0.0,2.5315359603007885,2.7117412933249496,10.376982454692037,126.40684708791008,123.64995988682027,4.7785040286039315,2.4543980583563476,0.6561373281406926,0.7848432170691131,1.4752465432914978,84.49201677533875,83.49781412713656,0.08035837030283396,0.7384150452618105
