Time,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rasi,ERKi,Xi,Rast,ERKt,Xt,D,AK,Kt,Fgf,KdN,vsN,vdN,KdNa,VdNa,kt1,kt2,KdNan,VdNan,KdMF,KIG1,vsFK,vsF,vmF,KA,KdF,vdF,ksF,kd1,vsB,kd2,v0,vMB,vmd,KaB,KaXa,Kmd,n,m,vMXa,ksAx,vdAx,KdAx,d1,a1,K1,K2,kt3,kt4,ksDusp,vdDusp,KdDusp,kcDusp,KaFgf,KaRas,KdRas,KdErk,KaErk,KaX,KIF,KID,KdX,KaMDusp,KdMDusp,q,r,kc,j,p,epsilon,theta,eta,VMsMDusp,VMdMDusp,VMK,VMP,VMaRas,VMdRas,VMaErk,VMaX,VMdX,cytosol,n_synth,N_degradation,N_activation,Na_degradation,Na_transport,Nan_degradation,MF_transkription,MF_degradation,F_translation,F_degradation,AK_dissoc,B_synth,B_degradation,B_phosphorylation,BP_dephosphorylation,B_shuttling,Bp_degradation,MAx_trans_basal,MAx_trans_BN,MAx_trans_Xa,MAx_degradation,A_translation,A_degradation,Ras_activation,Ras_inactivation,Erk_activation,Erk_inactivation,X_activation,X_inactivation,MDusp_transkription,MDusp_degradation,Dusp_translation,Dusp_degradation
5.72,0.04260882330841275,0.6504087136002009,0.0018018955880752523,0.0021348003640029884,0.003678379194502897,0.0010298158050596232,0.2676524553975153,0.007403806532199426,2.825031648816477,0.6099247535166731,1.4028107817542594,1.9887812708545074,1.998861342480536,1.3815363387229753,0.5507564844458084,0.05661473058373234,0.0112187291454926,0.0011386575194640702,0.6184636612770247,2.0,2.0,2.0,2.0,0.17496835118352294,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4084423332332539,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02498741442343913,0.044097745470701444,0.0029953945964532477,0.01945820454036377,0.01929296290422858,0.0005480445889692096,0.0015966620507014244,0.00019213203276026894,0.001151713317437687,-0.030227914315450934,0.1305,0.0,0.06091807677889185,0.04978191676334596,-0.03820296654809721,0.01090883882299659,0.09,0.31377707688724993,0.7490189115423245,0.8940744096104406,0.04208432345262778,0.010454010174855881,0.11711139875943548,0.11711139875121143,0.0219197711661498,0.022369412015902927,0.44384393978058484,0.14476087347758806,0.23873035014062194,0.07862285304900439,0.08261347266687126,0.061027559070554314
5.73,0.042607978298833116,0.6506251186160132,0.0018035486588508527,0.002124358362442513,0.0036687935409944962,0.0010320911517692672,0.26803444815259997,0.007417842832934617,2.8247290916375247,0.6107362765498243,1.4053998258429927,1.988781270854544,1.9988568460213159,1.3845262993152136,0.5523576121813959,0.05683074530638853,0.011218729145455963,0.0011431539786841416,0.6154737006847864,2.0,2.0,2.0,2.0,0.17527090836247528,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.408522362532722,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024986933514203745,0.04409688335497042,0.002995396125909984,0.01946464709871487,0.01929927614942959,0.0005490804999495942,0.0015888738013283459,0.00019119225261982615,0.0011487414836777478,-0.03028353415356909,0.1305,0.0,0.06104893988007067,0.04988825020145751,-0.038195582033965614,0.010932941570691848,0.09,0.3145587522484626,0.7490231388824578,0.8944945087483177,0.04216199477528978,0.010473598479719575,0.11711139875909059,0.11711139875121153,0.022004395654038673,0.022454761756053696,0.443681721057555,0.14477179330655685,0.23884969645269863,0.07873145104682135,0.08285364182720938,0.0612366459130609
5.74,0.04260714662895185,0.6508414506386997,0.0018052030223027757,0.002114004283210084,0.0036592282171295626,0.0010343707716136742,0.2684163669930287,0.00743190379473832,2.824425977907553,0.6115476279708769,1.4079925325804725,1.988781270854588,1.998852341589647,1.387514522862028,0.5539588453816836,0.05704707022222884,0.011218729145411999,0.0011476584103529142,0.612485477137972,2.0,2.0,2.0,2.0,0.1755740220924471,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4086025481656572,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024986460196266057,0.04409603498594855,0.002995397653835821,0.01947108742849191,0.0193055868821312,0.000550118289619343,0.0015811509209761238,0.00019026038548890754,0.001145775800712667,-0.03033922447268824,0.1305,0.0,0.06118003309600468,0.04999476769929162,-0.03818818363510615,0.010957089583703651,0.09,0.3153408206104411,0.7490273365385862,0.8949140475610178,0.04223977597741417,0.010493220335294581,0.11711139875867672,0.11711139875121165,0.02208915526690821,0.022540234047053926,0.44351814097029624,0.14478266140569637,0.23896832152284395,0.07883972621071435,0.08309382680725254,0.061445870489332706
5.75,0.04260632809704587,0.6510577098203155,0.00180685868102988,0.002103737494898465,0.0036496832399780656,0.001036654672413962,0.26879821177981045,0.007445989476060676,2.8241223069203487,0.6123588074579708,1.4105889111801242,1.9887812708546382,1.9988478291575702,1.3905009963804784,0.5555601801091424,0.05726370411531029,0.011218729145361817,0.0011521708424298005,0.6094990036195216,2.0,2.0,2.0,2.0,0.1758776930796513,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4086828903707609,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02498599435484801,0.04409520015506233,0.0029953991802338683,0.01947752553417857,0.01931189510795302,0.0005511579624202843,0.0015734929439548957,0.00018933637454086186,0.001142816274791762,-0.030394985474432524,0.1305,0.0,0.06131135679307532,0.05010146953766394,-0.03818077132629574,0.0109812829448811,0.09,0.3161232795606002,0.7490315047731452,0.8953330274002004,0.04231766733540372,0.010512875818644208,0.11711139875820432,0.11711139875121179,0.022174050455401436,0.02262582840841161,0.44335318303338356,0.14479347808932785,0.23908623047895414,0.07894767971235407,0.08333402701637137,0.061655231114920564
5.76,0.042605522504911286,0.6512738963105961,0.0018085156376104541,0.002093557370804385,0.0036401586259791553,0.0010389428620060275,0.26917998237370105,0.007460099935328274,2.82381807796767,0.6131698146886566,1.413188970820416,1.9887812708546933,1.9988433086948627,1.393485706739767,0.5571616124656257,0.057480645780373936,0.01121872914530675,0.0011566913051372918,0.606514293260233,2.0,2.0,2.0,2.0,0.17618192203233018,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4087633893874663,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024985535877173403,0.04409437865738066,0.0029954007051072123,0.019483961420189568,0.01931820083240674,0.000552199522792045,0.0015658994079893118,0.00018842016337239462,0.001139862911967912,-0.030450817359379115,0.1305,0.0,0.0614429113382318,0.050208355997737805,-0.03817334508226211,0.011005521737229849,0.09,0.31690612668816864,0.7490356438455034,0.8957514496028416,0.04239566912461248,0.010532565006777059,0.11711139875768595,0.11711139875121195,0.022259081712255293,0.02271154436385548,0.44318683050410085,0.1448042436686544,0.2392034284014381,0.0790553127207514,0.08357424186984384,0.06186472611967854
5.7700000000000005,0.042604729619439785,0.651490010282508,0.0018101738957727383,0.0020834632858948137,0.0036306543915613026,0.001041235348354802,0.2695616786352586,0.007474235230990781,2.8235132903410207,0.6139806493394347,1.4157927206599807,1.9887812708547548,1.9988387806100285,1.3964686390732965,0.5587631385172932,0.05769789404081932,0.011218729145245243,0.0011612193899714907,0.6035313609267035,2.0,2.0,2.0,2.0,0.17648670965897928,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4088440454554694,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024985084630600365,0.04409357025184771,0.002995402228459098,0.019490395091602056,0.01932450406534339,0.0005532429758863829,0.0015583698519570505,0.00018751169573053323,0.0011369157182898066,-0.030506720327714527,0.1305,0.0,0.061574697098358784,0.05031542736635904,-0.03816590487707458,0.011029806045122418,0.09,0.3176893595843127,0.7490397540098253,0.8961693154937965,0.04247378161979942,0.010552287976712066,0.11711139875710695,0.11711139875121214,0.022344241279319034,0.02279738144855971,0.4430190665644063,0.14481495844610567,0.23931992026188148,0.07916262639722134,0.08381447077759398,0.06207435386506545
5.78,0.04260394907258051,0.6517060519987751,0.0018118334634459488,0.0020734546089630373,0.003621170554746893,0.0010435321398521767,0.2699433004249875,0.007488395421641651,2.823207943336264,0.6147913110845554,1.4184001698767716,1.9887812708548334,1.9988342468999978,1.3994497726408501,0.5603647540998591,0.05791544779572194,0.01121872914516664,0.0011657531000022203,0.6005502273591499,2.0,2.0,2.0,2.0,0.1767920566637362,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.40892485881351,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024984640405687476,0.044092774557746836,0.002995403750293393,0.019496826556059874,0.019330804832504375,0.0005542883294344629,0.001550903810038706,0.00018661091480667334,0.0011339747002995508,-0.030562694580937938,0.1305,0.0,0.06170671443862973,0.05042268394996236,-0.03815845068256135,0.011054135957454109,0.09,0.3184729758424426,0.7490438355095358,0.8965866263921644,0.04255200509630315,0.010572044805646809,0.11711139875636702,0.11711139875121236,0.02242949153823775,0.022883339228044825,0.4428498748090087,0.14482562270071955,0.23943571076494247,0.07926962188245562,0.08405471311497886,0.06228411278935664
5.79,0.04260318083245771,0.6519220214985797,0.001813494338379356,0.002063530739374478,0.0036117071276311388,0.0010458332439123874,0.27032484760265524,0.007502580565452186,2.8229020362319424,0.6156017996016693,1.4210113274844274,1.9887812708549168,1.9988297057302018,1.4024291003276634,0.5619664557332176,0.05813330579762506,0.01121872914508315,0.0011702942697982,0.5975708996723366,2.0,2.0,2.0,2.0,0.17709796376805764,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4090058297051085,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024984203184316378,0.044091991542291244,0.0029954052706123863,0.01950325581480601,0.01933710312092515,0.0005553355849655866,0.0015435008391300833,0.000185717766543703,0.0011310398627002534,-0.030618740313856127,0.1305,0.0,0.06183896373025085,0.050530126008977036,-0.03815098247577836,0.011078511552763919,0.09,0.3192569730568191,0.7490478886040516,0.897003383582038,0.04263033982453282,0.010591835570167874,0.11711139875558108,0.1171113987512126,0.022514866924185688,0.022969417208867998,0.44267923693891587,0.1448362367579195,0.23955080510604637,0.07937630035760644,0.08429496835998264,0.06249400119336769
5.8,0.042602424707348055,0.6521379189274221,0.0018151565232789484,0.0020536910683085145,0.003602264124313538,0.0010481386684503143,0.27070632002801076,0.007516790720768298,2.8225955683121193,0.6164121145658775,1.4236262025258897,1.9887812708550046,1.998825157139021,1.4054066081190582,0.563568239657555,0.05835146688621267,0.011218729144995443,0.0011748428609790196,0.5945933918809418,2.0,2.0,2.0,2.0,0.17740443168788067,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.409086958372524,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024983772857395555,0.04409122100725756,0.002995406789419107,0.019509682872124297,0.019343398936462135,0.0005563847470419114,0.001536160489932346,0.0001848321961477663,0.0011281112108154797,-0.0306748577230176,0.1305,0.0,0.061971445342308897,0.050637753826868755,-0.038143500231147154,0.011102932914894179,0.09,0.3200413488240378,0.7490519135405671,0.8974195883437016,0.04270878607577669,0.010611660347083439,0.11711139875475543,0.11711139875121283,0.022600366645145406,0.023055614932536675,0.4425071351695509,0.14484680091586716,0.23966520817094952,0.07948266297971786,0.08453523594863324,0.0627040174658707
5.8100000000000005,0.042601680508217735,0.6523537444290312,0.0018168200208445384,0.002043934991413625,0.0035928415583071534,0.0010504484213967047,0.2710877175605482,0.007531025945915545,2.8222885388589023,0.6172222556516823,1.4262448040101359,1.9887812708550954,1.9988206011672558,1.4083822818291176,0.5651701021486075,0.058569929911556996,0.011218729144904627,0.001179398832744205,0.5916177181708824,2.0,2.0,2.0,2.0,0.1777114611410977,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4091682450587315,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024983349317363353,0.04409046275720606,0.002995408306716568,0.019516107732245595,0.0193496922849173,0.0005574358202325194,0.0015288823163932528,0.00018395414922722626,0.0011251887497858559,-0.030731047003952797,0.1305,0.0,0.062104159644441104,0.05074556768749495,-0.03813600392303282,0.011127400127855293,0.09,0.320826100742554,0.7490559105633973,0.8978352419435961,0.04278734412030408,0.010631519213151187,0.11711139875390053,0.1171113987512131,0.02268598986405118,0.023141931944663737,0.4423335514362129,0.14485731546971797,0.23977892479973317,0.07958871090287478,0.08477551532229112,0.06291416000947012
5.82,0.0426009480486291,0.6525694981454255,0.0018184848337704223,0.0020342619087660866,0.0035834394425463293,0.001052762510698173,0.2714690400595063,0.0075452862991996815,2.821980947152457,0.618032222532984,1.4288671409123492,1.9887812708551877,1.9988160378582291,1.411356107099015,0.5667720395170353,0.05878869373402494,0.011218729144812256,0.0011839621417708557,0.588643892900985,2.0,2.0,2.0,2.0,0.17801905284754316,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.409249690007421,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024982932458134863,0.04408971659938403,0.0029954098225077625,0.01952253039934965,0.019355983172040857,0.0005584888091138275,0.0015216658756777412,0.0001830835717889478,0.001122272484571413,-0.030787308351178856,0.1305,0.0,0.062237107006832104,0.05085356787510352,-0.03812849352574399,0.011151913275825747,0.09,0.32161122641269146,0.7490598799140156,0.89825034563448,0.04286601422737048,0.010651412245079032,0.11711139875303099,0.11711139875121335,0.022771735696908147,0.02322836779493059,0.44215846738872683,0.1448677807116511,0.2398919597872392,0.07969444527815417,0.08501580592755528,0.06312442724047757
5.83,0.04260022714464744,0.6527851802169755,0.0018201509647460445,0.002024671224828668,0.0035740577893944086,0.0010550809443172038,0.2718502873838682,0.007559571838907219,2.821672792471016,0.6188420148830813,1.4314932221740895,1.9887812708552806,1.9988114672578867,1.4143280693953455,0.5683740481077976,0.059007757224184866,0.011218729144719441,0.0011885327421132796,0.5856719306046545,2.0,2.0,2.0,2.0,0.17832720752898412,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4093312934629938,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.0249825221750489,0.04408898234362932,0.002995411336795667,0.019528950877566887,0.019362271603533994,0.000559543718270001,0.0015145107281384848,0.0001822204102345801,0.00111936241995393,-0.030843641958203757,0.1305,0.0,0.06237028780021247,0.05096175467433167,-0.03812096901353193,0.01117647244315214,0.09,0.32239672343665204,0.7490638218310922,0.8986649006555878,0.04294479666522268,0.010671339519525827,0.11711139875215727,0.11711139875121362,0.022857603210951292,0.023314922037050368,0.44198186438597237,0.14487819693089887,0.24000431788350085,0.07979986725357766,0.08525610721616964,0.06333481758878744
5.84,0.04259951761474756,0.6530007907824643,0.0018218184164566571,0.0020151623484093283,0.0035646966106514474,0.0010574037302321523,0.27223145939236076,0.007573882623305971,2.821364074090893,0.6196516323746697,1.4341230567034629,1.9887812708553723,1.9988068894148994,1.417298154008453,0.569976124299527,0.05922711926271303,0.011218729144627737,0.0011931105851006318,0.582701845991547,2.0,2.0,2.0,2.0,0.17863592590910704,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4094130556705629,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02498211836481486,0.04408825980227366,0.0029954128495832386,0.01953536917098023,0.01936855758505154,0.0005606005522933681,0.0015074164372864322,0.00018136461135683955,0.001116458560539276,-0.030900048017531184,0.1305,0.0,0.06250370239585563,0.051070128370204644,-0.038113430360591366,0.01120107771434919,0.09,0.32318258941852296,0.749067736550531,0.8990789082327877,0.043023691701103886,0.010691301113102092,0.11711139875129399,0.11711139875121386,0.022943591422768972,0.023401594228731,0.44180372349028774,0.1448885644137757,0.24011600379416947,0.07990497797406491,0.08549641864492906,0.0635453294977521
5.8500000000000005,0.04259881927972062,0.6532163299791492,0.0018234871915839839,0.002005734692619915,0.003555355917561932,0.001059730876437246,0.27261255594345424,0.007588218710645609,2.821054791286494,0.6204610746798395,1.4367566533752922,1.9887812708554615,1.998802304380764,1.4202663460507623,0.5715782645039045,0.05944677874030026,0.011218729144538475,0.0011976956192361055,0.5797336539492377,2.0,2.0,2.0,2.0,0.17894520871350617,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4094949768759464,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024981720925459694,0.04408754879004611,0.0029954143608734198,0.019541785283626958,0.019374841122204656,0.0005616593157848364,0.001500382569761326,0.00018051612233579233,0.0011135609107597586,-0.030956526720664942,0.1305,0.0,0.06263735116557552,0.05117868924813447,-0.0381058775410594,0.011225729174099747,0.09,0.32396882196428656,0.7490716243055063,0.8994923695787368,0.043102699601258766,0.01071129710237072,0.11711139875045372,0.11711139875121412,0.023029699296457914,0.023488383931638396,0.44162402546174523,0.14489888344370697,0.24022702218093733,0.08000977858138822,0.08573673967558566,0.06375596142405811
5.86,0.04259813196258068,0.6534317979428232,0.0018251572928068799,0.0019963876748348625,0.0035460357208224992,0.0010620623909425855,0.2729935768953617,0.007602580159158213,2.820744943330327,0.6212703414700755,1.439394021031287,1.9887812708555466,1.9987977122099037,1.4232326304551048,0.5731804651650325,0.05966673455755844,0.011218729144453432,0.0012022877900963458,0.5767673695448952,2.0,2.0,2.0,2.0,0.1792550566696729,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4095770573256698,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.0249813297562748,0.044086849123976486,0.0029954158706691357,0.01954819921950049,0.019381122220563485,0.0005627200133543145,0.0014934086953021983,0.00017967489073513761,0.0011106694748764683,-0.031013078258113363,0.1305,0.0,0.06277123448172442,0.051287437593918746,-0.03809831052901552,0.011250426907254809,0.09,0.3247554186818285,0.7490754853264988,0.8999052858930362,0.04318182063093861,0.010731327563847705,0.11711139874965316,0.11711139875121437,0.023115925741784546,0.023575290711359526,0.4414427507522946,0.14490915430125714,0.24033737766195554,0.08011427021412788,0.08597706977475487,0.06396671183760205
5.87,0.04259745548847152,0.6536471948078766,0.0018268287228019953,0.001987120716649884,0.0035367360305896462,0.001064398281774147,0.2733745221060385,0.007616967027058827,2.820434529493016,0.6220794324162554,1.4420351684802144,1.9887812708556258,1.9987931129597714,1.4261969919730526,0.5747827227588117,0.05988698562492723,0.011218729144374162,0.0012068870402286436,0.5738030080269474,2.0,2.0,2.0,2.0,0.1795654705069838,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.409659297266961,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02498094475776295,0.04408616062329879,0.002995417378973295,0.019554610982552238,0.019387400885659763,0.0005637826496211329,0.0014864943867178417,0.00017884086449848957,0.0011077842569816262,-0.03106970281939394,0.1305,0.0,0.06290535271719044,0.051396373693739415,-0.03809072929848151,0.01127517099883354,0.09,0.32554237718094603,0.749079319841331,0.9003176583623844,0.04326105505440643,0.010751392574002856,0.11711139874890696,0.11711139875121458,0.023202269612306873,0.023662314137365605,0.4412598794997735,0.1449193772641579,0.2404470748122487,0.08021845400762875,0.08621740841382175,0.06417757922136737
