Time,P1,P2,Target,Kd,Ksp,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4,___r5,___r6
2.45,11.298965226762984,11.298965226762984,11.298965226762984,1e-05,0.001,11.298953798683884,11.288334853611685,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6639000451853043,1.1298965226762985,1.6639000451853043,1.1298965226762985,1.6639000451853043,1.1298965226762985
2.46,11.304305498975781,11.304305498975781,11.304305498975781,1e-05,0.001,11.304294065433554,11.293672611422464,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6644816854223463,1.1304305498975782,1.6644816854223463,1.1304305498975782,1.6644816854223463,1.1304305498975782
2.47,11.3096462483948,11.3096462483948,11.3096462483948,1e-05,0.001,11.309634809389012,11.299010846807466,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6650635714741666,1.13096462483948,1.6650635714741666,1.13096462483948,1.6650635714741666,1.13096462483948
2.48,11.314987477005156,11.314987477005156,11.314987477005156,1e-05,0.001,11.314976032535197,11.304349561751463,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6656457035110532,1.1314987477005156,1.6656457035110532,1.1314987477005156,1.6656457035110532,1.1314987477005156
2.49,11.320329186791772,11.320329186791772,11.320329186791772,1e-05,0.001,11.320317736857163,11.30968875823918,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6662280817035189,1.1320329186791773,1.6662280817035189,1.1320329186791773,1.6662280817035189,1.1320329186791773
2.5,11.325671379739388,11.325671379739388,11.325671379739388,1e-05,0.001,11.325659924339503,11.315028438250433,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6668107062217672,1.1325671379739388,1.6668107062217672,1.1325671379739388,1.6668107062217672,1.1325671379739388
2.51,11.331014057832565,11.331014057832565,11.331014057832565,1e-05,0.001,11.331002596966865,11.320368603773014,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6673935772371011,1.1331014057832565,1.6673935772371011,1.1331014057832565,1.6673935772371011,1.1331014057832565
2.52,11.336357223055678,11.336357223055678,11.336357223055678,1e-05,0.001,11.336345756723604,11.325709256786439,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.66797669492015,1.133635722305568,1.66797669492015,1.133635722305568,1.66797669492015,1.133635722305568
2.53,11.341700877392935,11.341700877392935,11.341700877392935,1e-05,0.001,11.341689405593963,11.331050399275828,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6685600594423797,1.1341700877392935,1.6685600594423797,1.1341700877392935,1.6685600594423797,1.1341700877392935
2.54,11.347045022828365,11.347045022828365,11.347045022828365,1e-05,0.001,11.347033545561892,11.336392033223769,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6691436709752083,1.1347045022828366,1.6691436709752083,1.1347045022828366,1.6691436709752083,1.1347045022828366
2.55,11.352389661312513,11.352389661312513,11.352389661312513,1e-05,0.001,11.352378178577986,11.341734160577138,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.669727529686377,1.1352389661312514,1.669727529686377,1.1352389661312514,1.669727529686377,1.1352389661312514
2.56,11.357734794718738,11.357734794718738,11.357734794718738,1e-05,0.001,11.357723306515604,11.347076783215911,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6703116357365324,1.135773479471874,1.6703116357365324,1.135773479471874,1.6703116357365324,1.135773479471874
2.57,11.36308042501691,11.36308042501691,11.36308042501691,1e-05,0.001,11.363068931344605,11.35241990309711,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6708959892949613,1.1363080425016912,1.6708959892949613,1.1363080425016912,1.6708959892949613,1.1363080425016912
2.58,11.368426554184781,11.368426554184781,11.368426554184781,1e-05,0.001,11.368415055042716,11.357763522208518,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.671480590534539,1.136842655418478,1.671480590534539,1.136842655418478,1.671480590534539,1.136842655418478
2.59,11.373773184199855,11.373773184199855,11.373773184199855,1e-05,0.001,11.373761679587478,11.363107642518255,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6720654396262118,1.1373773184199856,1.6720654396262118,1.1373773184199856,1.6720654396262118,1.1373773184199856
2.6,11.379120317039389,11.379120317039389,11.379120317039389,1e-05,0.001,11.379108806956094,11.36845226600788,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6726505367426248,1.1379120317039388,1.6726505367426248,1.1379120317039388,1.6726505367426248,1.1379120317039388
2.61,11.384467954680403,11.384467954680403,11.384467954680403,1e-05,0.001,11.384456439125643,11.373797394650751,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6732358820557482,1.1384467954680404,1.6732358820557482,1.1384467954680404,1.6732358820557482,1.1384467954680404
2.62,11.389816099099681,11.389816099099681,11.389816099099681,1e-05,0.001,11.389804578072857,11.379143030421103,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6738214757378715,1.138981609909968,1.6738214757378715,1.138981609909968,1.6738214757378715,1.138981609909968
2.63,11.395164752273766,11.395164752273766,11.395164752273766,1e-05,0.001,11.395153225774296,11.384489175298665,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6744073179621106,1.1395164752273768,1.6744073179621106,1.1395164752273768,1.6744073179621106,1.1395164752273768
2.64,11.400513916178967,11.400513916178967,11.400513916178967,1e-05,0.001,11.40050238420628,11.389835831250359,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6749934089004006,1.1400513916178967,1.6749934089004006,1.1400513916178967,1.6749934089004006,1.1400513916178967
2.65,11.405863592791372,11.405863592791372,11.405863592791372,1e-05,0.001,11.405852055344905,11.395183000261175,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6755797487268809,1.1405863592791372,1.6755797487268809,1.1405863592791372,1.6755797487268809,1.1405863592791372
2.66,11.411213784086826,11.411213784086826,11.411213784086826,1e-05,0.001,11.411202241165972,11.400530684300977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6761663376142533,1.1411213784086827,1.6761663376142533,1.1411213784086827,1.6761663376142533,1.1411213784086827
2.67,11.416564492040965,11.416564492040965,11.416564492040965,1e-05,0.001,11.416552943645161,11.40587888534404,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6767531757359284,1.1416564492040966,1.6767531757359284,1.1416564492040966,1.6767531757359284,1.1416564492040966
2.68,11.421915718629192,11.421915718629192,11.421915718629192,1e-05,0.001,11.421904164757812,11.411227605364347,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6773402632655052,1.1421915718629192,1.6773402632655052,1.1421915718629192,1.6773402632655052,1.1421915718629192
2.69,11.427267465826693,11.427267465826693,11.427267465826693,1e-05,0.001,11.4272559064792,11.416576846340314,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6779276003772903,1.1427267465826694,1.6779276003772903,1.1427267465826694,1.6779276003772903,1.1427267465826694
2.7,11.432619735608439,11.432619735608439,11.432619735608439,1e-05,0.001,11.432608170784137,11.421926610235177,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6785151872441462,1.143261973560844,1.6785151872441462,1.143261973560844,1.6785151872441462,1.143261973560844
2.71,11.437972529949182,11.437972529949182,11.437972529949182,1e-05,0.001,11.437960959647608,11.427276899033835,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6791030240415348,1.1437972529949183,1.6791030240415348,1.1437972529949183,1.6791030240415348,1.1437972529949183
2.72,11.443325850823467,11.443325850823467,11.443325850823467,1e-05,0.001,11.4433142750439,11.432627714703619,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.679691110943209,1.1443325850823467,1.679691110943209,1.1443325850823467,1.679691110943209,1.1443325850823467
2.73,11.448679700205624,11.448679700205624,11.448679700205624,1e-05,0.001,11.448668118947536,11.437979059220998,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6802794481241479,1.1448679700205624,1.6802794481241479,1.1448679700205624,1.6802794481241479,1.1448679700205624
2.74,11.454034080069784,11.454034080069784,11.454034080069784,1e-05,0.001,11.454022493332566,11.443330934557546,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6808680357590098,1.1454034080069784,1.6808680357590098,1.1454034080069784,1.6808680357590098,1.1454034080069784
2.75,11.459388992389867,11.459388992389867,11.459388992389867,1e-05,0.001,11.459377400172874,11.448683342683502,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6814568740225289,1.1459388992389867,1.6814568740225289,1.1459388992389867,1.6814568740225289,1.1459388992389867
2.76,11.464744439139595,11.464744439139595,11.464744439139595,1e-05,0.001,11.464732841442222,11.454036285572384,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6820459630900162,1.1464744439139596,1.6820459630900162,1.1464744439139596,1.6820459630900162,1.1464744439139596
2.77,11.470100422292491,11.470100422292491,11.470100422292491,1e-05,0.001,11.470088819114201,11.459389765202062,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6826353031374837,1.147010042229249,1.6826353031374837,1.147010042229249,1.6826353031374837,1.147010042229249
2.78,11.475456943821884,11.475456943821884,11.475456943821884,1e-05,0.001,11.47544533516199,11.464743783537584,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6832248943397503,1.1475456943821885,1.6832248943397503,1.1475456943821885,1.6832248943397503,1.1475456943821885
2.79,11.480814005700907,11.480814005700907,11.480814005700907,1e-05,0.001,11.480802391558827,11.470098342556458,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6838147368732248,1.1480814005700908,1.6838147368732248,1.1480814005700908,1.6838147368732248,1.1480814005700908
2.8,11.4861716099025,11.4861716099025,11.4861716099025,1e-05,0.001,11.486159990277665,11.475453444222293,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6844048309130035,1.14861716099025,1.6844048309130035,1.14861716099025,1.6844048309130035,1.14861716099025
2.81,11.491529758399423,11.491529758399423,11.491529758399423,1e-05,0.001,11.49151813329116,11.480809090517807,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6849951766365059,1.1491529758399424,1.6849951766365059,1.1491529758399424,1.6849951766365059,1.1491529758399424
2.82,11.496888453164244,11.496888453164244,11.496888453164244,1e-05,0.001,11.496876822571911,11.486165283407388,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.685585774219349,1.1496888453164245,1.685585774219349,1.1496888453164245,1.685585774219349,1.1496888453164245
2.83,11.502247696169347,11.502247696169347,11.502247696169347,1e-05,0.001,11.502236060092342,11.49152202486321,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6861766238382268,1.1502247696169348,1.6861766238382268,1.1502247696169348,1.6861766238382268,1.1502247696169348
2.84,11.507607489386942,11.507607489386942,11.507607489386942,1e-05,0.001,11.507595847824705,11.496879316857273,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6867677256700295,1.1507607489386942,1.6867677256700295,1.1507607489386942,1.6867677256700295,1.1507607489386942
2.85,11.512967834789059,11.512967834789059,11.512967834789059,1e-05,0.001,11.512956187740958,11.502237161357934,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6873590798914622,1.1512967834789058,1.6873590798914622,1.1512967834789058,1.6873590798914622,1.1512967834789058
2.86,11.518328734347552,11.518328734347552,11.518328734347552,1e-05,0.001,11.518317081812885,11.50759556033906,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6879506866800547,1.1518328734347552,1.6879506866800547,1.1518328734347552,1.6879506866800547,1.1518328734347552
2.87,11.523690190034104,11.523690190034104,11.523690190034104,1e-05,0.001,11.523678532012273,11.512954515769888,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6885425462130426,1.1523690190034104,1.6885425462130426,1.1523690190034104,1.6885425462130426,1.1523690190034104
2.88,11.529052203820227,11.529052203820227,11.529052203820227,1e-05,0.001,11.529040540310612,11.518314029622827,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6891346586682265,1.1529052203820227,1.6891346586682265,1.1529052203820227,1.6891346586682265,1.1529052203820227
2.89,11.53441477767727,11.53441477767727,11.53441477767727,1e-05,0.001,11.534403108679225,11.52367410386558,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6897270242231035,1.153441477767727,1.6897270242231035,1.153441477767727,1.6897270242231035,1.153441477767727
2.9,11.539777913576414,11.539777913576414,11.539777913576414,1e-05,0.001,11.53976623908931,11.529034740466843,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6903196430554945,1.1539777913576414,1.6903196430554945,1.1539777913576414,1.6903196430554945,1.1539777913576414
2.91,11.54514161348868,11.54514161348868,11.54514161348868,1e-05,0.001,11.545129933511896,11.534395941400822,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6909125153440454,1.154514161348868,1.6909125153440454,1.154514161348868,1.6909125153440454,1.154514161348868
2.92,11.55050587938493,11.55050587938493,11.55050587938493,1e-05,0.001,11.55049419391778,11.539757708633589,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6915056412667169,1.1550505879384931,1.6915056412667169,1.1550505879384931,1.6915056412667169,1.1550505879384931
2.93,11.555870713235871,11.555870713235871,11.555870713235871,1e-05,0.001,11.555859022277815,11.545120044137969,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.692099021002431,1.1555870713235872,1.692099021002431,1.1555870713235872,1.692099021002431,1.1555870713235872
2.94,11.561236117012054,11.561236117012054,11.561236117012054,1e-05,0.001,11.561224420562386,11.550482949878537,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.69269265472941,1.1561236117012055,1.69269265472941,1.1561236117012055,1.69269265472941,1.1561236117012055
2.95,11.566602092683882,11.566602092683882,11.566602092683882,1e-05,0.001,11.566590390741883,11.555846427828874,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.693286542627087,1.1566602092683882,1.693286542627087,1.1566602092683882,1.693286542627087,1.1566602092683882
2.96,11.57196864222161,11.57196864222161,11.57196864222161,1e-05,0.001,11.571956934786751,11.561210479960247,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6938806848748544,1.157196864222161,1.6938806848748544,1.157196864222161,1.6938806848748544,1.157196864222161
2.97,11.57733576759534,11.57733576759534,11.57733576759534,1e-05,0.001,11.577324054666912,11.566575108232241,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6944750816510201,1.157733576759534,1.6944750816510201,1.157733576759534,1.6944750816510201,1.157733576759534
2.98,11.58270347077504,11.58270347077504,11.58270347077504,1e-05,0.001,11.582691752352403,11.571940314623717,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6950697331362423,1.1582703470775042,1.6950697331362423,1.1582703470775042,1.6950697331362423,1.1582703470775042
2.99,11.588071753730539,11.588071753730539,11.588071753730539,1e-05,0.001,11.58806002981303,11.577306101098607,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6956646395097377,1.158807175373054,1.6956646395097377,1.158807175373054,1.6956646395097377,1.158807175373054
3.0,11.593440618431519,11.593440618431519,11.593440618431519,1e-05,0.001,11.593428889018542,11.582672469620745,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6962598009509222,1.1593440618431519,1.6962598009509222,1.1593440618431519,1.6962598009509222,1.1593440618431519
3.01,11.598810066847532,11.598810066847532,11.598810066847532,1e-05,0.001,11.598798331938394,11.588039422170754,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6968552176412879,1.1598810066847534,1.6968552176412879,1.1598810066847534,1.6968552176412879,1.1598810066847534
3.02,11.604180100948001,11.604180100948001,11.604180100948001,1e-05,0.001,11.604168360541982,11.59340696070763,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6974508897601384,1.1604180100948003,1.6974508897601384,1.1604180100948003,1.6974508897601384,1.1604180100948003
3.03,11.609550722702213,11.609550722702213,11.609550722702213,1e-05,0.001,11.609538976798708,11.598775087203908,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.698046817488489,1.1609550722702213,1.698046817488489,1.1609550722702213,1.698046817488489,1.1609550722702213
3.04,11.614921934079334,11.614921934079334,11.614921934079334,1e-05,0.001,11.614910182677676,11.604143803621714,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6986430010064135,1.1614921934079334,1.6986430010064135,1.1614921934079334,1.6986430010064135,1.1614921934079334
3.05,11.620293737048398,11.620293737048398,11.620293737048398,1e-05,0.001,11.620281980147935,11.609513111934408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6992394404954418,1.1620293737048397,1.6992394404954418,1.1620293737048397,1.6992394404954418,1.1620293737048397
3.06,11.625666133578328,11.625666133578328,11.625666133578328,1e-05,0.001,11.62565437117836,11.614883014107289,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6998361361364185,1.1625666133578327,1.6998361361364185,1.1625666133578327,1.6998361361364185,1.1625666133578327
3.07,11.631039125637919,11.631039125637919,11.631039125637919,1e-05,0.001,11.631027357737766,11.620253512112345,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7004330881111431,1.1631039125637919,1.7004330881111431,1.1631039125637919,1.7004330881111431,1.1631039125637919
3.08,11.636412715195853,11.636412715195853,11.636412715195853,1e-05,0.001,11.636400941794912,11.62562460791356,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7010302966007342,1.1636412715195854,1.7010302966007342,1.1636412715195854,1.7010302966007342,1.1636412715195854
3.09,11.641786904220698,11.641786904220698,11.641786904220698,1e-05,0.001,11.641775125318265,11.630996303474722,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7016277617864977,1.16417869042207,1.7016277617864977,1.16417869042207,1.7016277617864977,1.16417869042207
3.1,11.64716169468091,11.64716169468091,11.64716169468091,1e-05,0.001,11.64714991027629,11.636368600769744,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7022254838510749,1.1647161694680912,1.7022254838510749,1.1647161694680912,1.7022254838510749,1.1647161694680912
3.11,11.652537088544841,11.652537088544841,11.652537088544841,1e-05,0.001,11.652525298637338,11.641741501762246,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7028234629761714,1.165253708854484,1.7028234629761714,1.165253708854484,1.7028234629761714,1.165253708854484
3.12,11.657913087780729,11.657913087780729,11.657913087780729,1e-05,0.001,11.6579012923697,11.647115008420291,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.703421699344195,1.165791308778073,1.703421699344195,1.165791308778073,1.703421699344195,1.165791308778073
3.13,11.663289694356719,11.663289694356719,11.663289694356719,1e-05,0.001,11.663277893441496,11.652489122710673,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7040201931376209,1.166328969435672,1.7040201931376209,1.166328969435672,1.7040201931376209,1.166328969435672
3.14,11.668666910240844,11.668666910240844,11.668666910240844,1e-05,0.001,11.668655103820726,11.657863846603467,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.704618944539498,1.1668666910240846,1.704618944539498,1.1668666910240846,1.704618944539498,1.1668666910240846
3.15,11.674044737401049,11.674044737401049,11.674044737401049,1e-05,0.001,11.67403292547533,11.663239182060769,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7052179537321934,1.167404473740105,1.7052179537321934,1.167404473740105,1.7052179537321934,1.167404473740105
3.16,11.67942317780518,11.67942317780518,11.67942317780518,1e-05,0.001,11.67941136037314,11.668615131050217,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7058172208988989,1.1679423177805182,1.7058172208988989,1.1679423177805182,1.7058172208988989,1.1679423177805182
3.17,11.68480223342099,11.68480223342099,11.68480223342099,1e-05,0.001,11.684790410482034,11.673991695539424,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7064167462230109,1.168480223342099,1.7064167462230109,1.168480223342099,1.7064167462230109,1.168480223342099
3.18,11.690181906216141,11.690181906216141,11.690181906216141,1e-05,0.001,11.690170077769551,11.679368877498046,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7070165298883604,1.1690181906216142,1.7070165298883604,1.1690181906216142,1.7070165298883604,1.1690181906216142
3.19,11.695562198158214,11.695562198158214,11.695562198158214,1e-05,0.001,11.695550364203227,11.68474667888442,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.707616572077722,1.1695562198158214,1.707616572077722,1.1695562198158214,1.707616572077722,1.1695562198158214
3.2,11.700943111214697,11.700943111214697,11.700943111214697,1e-05,0.001,11.700931271750655,11.690125101672658,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7082168729758367,1.1700943111214697,1.7082168729758367,1.1700943111214697,1.7082168729758367,1.1700943111214697
3.21,11.706324647353002,11.706324647353002,11.706324647353002,1e-05,0.001,11.706312802379195,11.695504147825433,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7088174327663754,1.1706324647353001,1.7088174327663754,1.1706324647353001,1.7088174327663754,1.1706324647353001
3.22,11.711706808540457,11.711706808540457,11.711706808540457,1e-05,0.001,11.711694958056265,11.700883819311057,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7094182516338432,1.1711706808540459,1.7094182516338432,1.1711706808540459,1.7094182516338432,1.1711706808540459
3.23,11.717089596744321,11.717089596744321,11.717089596744321,1e-05,0.001,11.717077740748937,11.706264118095365,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7100193297626738,1.1717089596744321,1.7100193297626738,1.1717089596744321,1.7100193297626738,1.1717089596744321
3.24,11.72247301393177,11.72247301393177,11.72247301393177,1e-05,0.001,11.72246115242457,11.711645046139799,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7106206673370152,1.1722473013931771,1.7106206673370152,1.1722473013931771,1.7106206673370152,1.1722473013931771
3.25,11.727857062069917,11.727857062069917,11.727857062069917,1e-05,0.001,11.727845195050177,11.717026605417988,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7112222645425834,1.1727857062069917,1.7112222645425834,1.1727857062069917,1.7112222645425834,1.1727857062069917
3.26,11.733241743125797,11.733241743125797,11.733241743125797,1e-05,0.001,11.733229870592767,11.722408797888878,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7118241215636556,1.1733241743125797,1.7118241215636556,1.1733241743125797,1.7118241215636556,1.1733241743125797
3.27,11.738627059066392,11.738627059066392,11.738627059066392,1e-05,0.001,11.738615181019414,11.727791625522679,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.712426238585972,1.1738627059066393,1.712426238585972,1.1738627059066393,1.712426238585972,1.1738627059066393
3.28,11.744013011858605,11.744013011858605,11.744013011858605,1e-05,0.001,11.74400112829695,11.733175090287196,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7130286157952108,1.1744013011858605,1.7130286157952108,1.1744013011858605,1.7130286157952108,1.1744013011858605
3.29,11.749399603469291,11.749399603469291,11.749399603469291,1e-05,0.001,11.749387714392215,11.738559194141207,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7136312533762412,1.174939960346929,1.7136312533762412,1.174939960346929,1.7136312533762412,1.174939960346929
3.3,11.754786835865243,11.754786835865243,11.754786835865243,1e-05,0.001,11.754774941272045,11.743943939055836,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7142341515155177,1.1754786835865243,1.7142341515155177,1.1754786835865243,1.7142341515155177,1.1754786835865243
3.31,11.760174711013194,11.760174711013194,11.760174711013194,1e-05,0.001,11.760162810903159,11.74932932699312,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7148373103986811,1.1760174711013194,1.7148373103986811,1.1760174711013194,1.7148373103986811,1.1760174711013194
3.32,11.765563230879833,11.765563230879833,11.765563230879833,1e-05,0.001,11.765551325252222,11.754715359922926,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7154407302124508,1.1765563230879834,1.7154407302124508,1.1765563230879834,1.7154407302124508,1.1765563230879834
3.33,11.77095239743179,11.77095239743179,11.77095239743179,1e-05,0.001,11.770940486285895,11.760102039807212,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7160444111428632,1.177095239743179,1.7160444111428632,1.177095239743179,1.7160444111428632,1.177095239743179
3.34,11.776342212635656,11.776342212635656,11.776342212635656,1e-05,0.001,11.77633029597078,11.76548936861351,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.716648353376782,1.1776342212635658,1.716648353376782,1.1776342212635658,1.716648353376782,1.1776342212635658
3.35,11.781732678457969,11.781732678457969,11.781732678457969,1e-05,0.001,11.781720756273367,11.770877348304781,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7172525571007582,1.178173267845797,1.7172525571007582,1.178173267845797,1.7172525571007582,1.178173267845797
3.36,11.787123796865231,11.787123796865231,11.787123796865231,1e-05,0.001,11.787111869160203,11.77626598085073,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7178570225023027,1.178712379686523,1.7178570225023027,1.178712379686523,1.7178570225023027,1.178712379686523
3.37,11.7925155698239,11.7925155698239,11.7925155698239,1e-05,0.001,11.792503636597656,11.781655268211976,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7184617497681074,1.17925155698239,1.7184617497681074,1.17925155698239,1.7184617497681074,1.17925155698239
3.38,11.797907999300405,11.797907999300405,11.797907999300405,1e-05,0.001,11.797896060552215,11.787045212355912,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7190667390858254,1.1797907999300405,1.7190667390858254,1.1797907999300405,1.7190667390858254,1.1797907999300405
3.39,11.80330108726113,11.80330108726113,11.80330108726113,1e-05,0.001,11.80328914299031,11.792435815248766,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7196719906431799,1.1803301087261129,1.7196719906431799,1.1803301087261129,1.7196719906431799,1.1803301087261129
3.4,11.808694835672435,11.808694835672435,11.808694835672435,1e-05,0.001,11.808682885878195,11.797827078853292,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7202775046277028,1.1808694835672435,1.7202775046277028,1.1808694835672435,1.7202775046277028,1.1808694835672435
3.41,11.81408924650065,11.81408924650065,11.81408924650065,1e-05,0.001,11.8140772911823,11.803219005139061,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.720883281227895,1.181408924650065,1.720883281227895,1.181408924650065,1.720883281227895,1.181408924650065
3.42,11.819484321712077,11.819484321712077,11.819484321712077,1e-05,0.001,11.81947236086888,11.80861159606768,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7214893206315582,1.1819484321712077,1.7214893206315582,1.1819484321712077,1.7214893206315582,1.1819484321712077
3.43,11.824880063272994,11.824880063272994,11.824880063272994,1e-05,0.001,11.82486809690419,11.814004853606358,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.722095623027327,1.1824880063272996,1.722095623027327,1.1824880063272996,1.722095623027327,1.1824880063272996
3.44,11.830276473149663,11.830276473149663,11.830276473149663,1e-05,0.001,11.830264501254481,11.81939877971893,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7227021886036535,1.1830276473149663,1.7227021886036535,1.1830276473149663,1.7227021886036535,1.1830276473149663
3.45,11.83567355330832,11.83567355330832,11.83567355330832,1e-05,0.001,11.835661575886014,11.824793376370343,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7233090175493142,1.1835673553308321,1.7233090175493142,1.1835673553308321,1.7233090175493142,1.1835673553308321
3.46,11.841071305715193,11.841071305715193,11.841071305715193,1e-05,0.001,11.84105932276504,11.830188645526665,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7239161100534115,1.1841071305715194,1.7239161100534115,1.1841071305715194,1.7239161100534115,1.1841071305715194
3.47,11.846469732336493,11.846469732336493,11.846469732336493,1e-05,0.001,11.846457743857755,11.835584589148318,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7245234663046087,1.1846469732336493,1.7245234663046087,1.1846469732336493,1.7245234663046087,1.1846469732336493
