Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_13,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14
4.97,0.054424637598792874,5.0385844759203e-05,0.01431913525175824,1.0997094475603376e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.727598113817647e-05,1.4540986494739222e-09,5.386615933269609e-11,0.0012028073611476922,0.001741588403161372,4.232410959773052e-06,9.237559359506837e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
4.98,0.054506935389429564,5.0616580754906016e-05,0.014339098777691205,1.113397196775091e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7355311571639204e-05,1.4694927800205813e-09,5.461908216065269e-11,0.0012044842973260614,0.001744221932461746,4.2517927834121055e-06,9.352536452910765e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
4.99,0.05458920605545338,5.084791634159099e-05,0.014359045541150578,1.1272279315917552e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7434711353192783e-05,1.485018575965301e-09,5.538103004621234e-11,0.0012061598254566486,0.0017468545937745082,4.271224972693643e-06,9.468714625370744e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.0,0.054671449604850174,5.1079851708267413e-05,0.014378975556209627,1.141202851533217e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7514180312174054e-05,1.5006768821579264e-09,5.615209276785863e-11,0.0012078339467216088,0.0017494863873552056,4.290707543494463e-06,9.586103952879023e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.01,0.05475366604560498,5.131238704208035e-05,0.014398888836929791,1.1553231636258802e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7593718278176515e-05,1.5164685468748204e-09,5.6932360808330946e-11,0.0012095066623021026,0.0017521173134593592,4.31024051153475e-06,9.704714574457394e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.02,0.05483585538570195,5.154552252831441e-05,0.014418785397360693,1.1695900824300646e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7673325081049974e-05,1.5323944218223163e-09,5.772192535861763e-11,0.0012111779733782982,0.0017547473723424625,4.329823892378411e-06,9.824556692412543e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.03,0.054918017633124414,5.1779258350397865e-05,0.014438665251540144,1.184004830070467e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7753000550900187e-05,1.5484553621401386e-09,5.852087832196294e-11,0.0012128478811293721,0.0017573765642599814,4.349457701433421e-06,9.945640572591923e-11,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.04,0.055000152795854795,5.201359468990654e-05,0.014458528413494164,1.1985686362666668e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7832744518088548e-05,1.5646522264047806e-09,5.932931231788739e-11,0.00121451638673351,0.0017600048894673534,4.36914195395215e-06,1.0067976544640002e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.05,0.055082260881874706,5.224853172656804e-05,0.014478374897236983,1.2132827383637075e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.7912556813231773e-05,1.5809858766328622e-09,6.014732068622257e-11,0.0012161834913679067,0.0017626323482199907,4.3888766650317154e-06,1.0191575002255144e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.06,0.05516434189916487,5.248406963826559e-05,0.014498204716771058,1.2281483813627163e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.799243726720152e-05,1.5974571782844332e-09,6.097499749115893e-11,0.0012178491962087689,0.001765258940773276,4.40866184961431e-06,1.0316446403446818e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.07,0.05524639585570518,5.272020860104211e-05,0.014518017886087068,1.2431668179515917e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8072385711124103e-05,1.614067000266251e-09,6.181243752530792e-11,0.0012195135024313138,0.0017678846673825656,4.428497522487538e-06,1.044260127079337e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.08,0.05532842275947462,5.2956948789104146e-05,0.014537814419163944,1.2583393085357371e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8152401976380104e-05,1.6308162149350187e-09,6.265973631377721e-11,0.0012211764112097713,0.0017705095283031878,4.448383698284748e-06,1.0570050191700192e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.09,0.05541042261845133,5.319429037482593e-05,0.014557594329968868,1.2736671212688657e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8232485894604107e-05,1.647705698100593e-09,6.351699011826073e-11,0.001222837923717385,0.0017731335237904427,4.468320391485379e-06,1.0698803818658473e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.1,0.055492395440612574,5.343223352875333e-05,0.014577357632457278,1.289151532083851e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8312637297684293e-05,1.6647363290291497e-09,6.438429594114174e-11,0.0012244980411264114,0.0017757566540996025,4.4883076164152795e-06,1.082887286950435e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.11,0.05557434123393477,5.3670778419607824e-05,0.014597104340572889,1.3047938247236348e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8392856017762186e-05,1.6819089904463188e-09,6.526175152960993e-11,0.0012261567646081229,0.0017783789194859125,4.508345387247058e-06,1.0960268127678533e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.12,0.055656260006393406,5.390992521429037e-05,0.014616834468247693,1.3205952907721918e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.847314188723224e-05,1.6992245685402712e-09,6.614945537979222e-11,0.0012278140953328064,0.001781000320204589,4.528433718000392e-06,1.1093000442486412e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.13,0.05573815176596315,5.41496740778855e-05,0.014636548029401977,1.3365572296855595e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8553494738741568e-05,1.7166839529647908e-09,6.704750674089809e-11,0.001229470034469766,0.0017836208565108207,4.548572622542382e-06,1.1227080729358701e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.14,0.05582001652061776,5.4390025173665194e-05,0.014656245037944323,1.352680948822912e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8633914405189597e-05,1.734288036842293e-09,6.795600561937788e-11,0.0012311245831873232,0.0017862405286597682,4.568762114587876e-06,1.1362519970112462e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.15,0.05590185427833012,5.4630978663092796e-05,0.014675925507771631,1.3689677634776993e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.871440071972772e-05,1.7520377167668114e-09,6.887505278309566e-11,0.001232777742652817,0.0017888593369065637,4.589002207699795e-06,1.1499329213212676e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.16,0.05598366504707224,5.487253470582694e-05,0.014695589452769114,1.385418996908835e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.879495351575898e-05,1.7699338928069496e-09,6.980474976551551e-11,0.0012344295140326058,0.0017914772815063116,4.609292915289463e-06,1.1637519574034215e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.17,0.05606544883481522,5.51146934597255e-05,0.01471523688681032,1.4020359803719527e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8875572626937736e-05,1.7879774685088003e-09,7.074519886990234e-11,0.001236079898492067,0.001794094362714087,4.6296342506169424e-06,1.1777102235124403e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.18,0.05614720564952931,5.535745508084951e-05,0.01473486782375713,1.4188200531507064e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.8956257887169344e-05,1.8061693508988215e-09,7.169650317353594e-11,0.001237728897195599,0.001796710580784938,4.650026226791359e-06,1.1918088446465934e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.19,0.05622893549918384,5.5600819723467046e-05,0.014754482277459784,1.4357725625881364e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.9037009130609805e-05,1.8245104504866844e-09,7.26587665319396e-11,0.001239376511306622,0.0017993259359738829,4.670468856771232e-06,1.2060489525740348e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.2,0.056310638391747256,5.584478754005702e-05,0.014774080261756866,1.4528948641180824e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.911782619166546e-05,1.8430016812680677e-09,7.363209358312209e-11,0.001241022741987577,0.0018019404285359122,4.69096215336479e-06,1.2204316858591893e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.21,0.05639231433518712,5.608935868131327e-05,0.014793661790475343,1.4701883212966675e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.9198708904992644e-05,1.8616439607274473e-09,7.461658975183447e-11,0.0012426675903999288,0.001804554058725988,4.711506129230315e-06,1.2349581898892008e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.22,0.05647396333747008,5.633453329614827e-05,0.014813226877430554,1.487654305833823e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.9279657105497387e-05,1.880438209840816e-09,7.561236125383994e-11,0.0012443110577041666,0.0018071668267990427,4.7321007968764545e-06,1.2496296169004115e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.23,0.05655558540656191,5.6580311531697056e-05,0.014832775536426222,1.505294197624884e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.936067062833504e-05,1.8993853530783876e-09,7.661951510019859e-11,0.0012459531450598027,0.001809778733009981,4.752746168662553e-06,1.2644471260049028e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.24,0.056637180550427456,5.682669353332104e-05,0.014852307781254473,1.5231093847822228e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.9441749308909992e-05,1.9184863184072536e-09,7.763815910156512e-11,0.0012475938536253759,0.0018123897776136787,4.773442256798967e-06,1.279411883217067e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.25,0.05671874877703068,5.707367944461196e-05,0.01487182362569584,1.5411012636669657e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.952289298287532e-05,1.937742037294019e-09,7.866840187250203e-11,0.0012492331845584505,0.0018149999608649818,4.794189073347405e-06,1.2945250614802512e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.26,0.05680029009433465,5.732126940739564e-05,0.014891323083519264,1.5592712389207407e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.960410148613247e-05,1.95715344470738e-09,7.97103528358056e-11,0.0012508711390156182,0.0018176092830187087,4.814986630221234e-06,1.3097878406934223e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.27,0.05688180451030148,5.756946356173582e-05,0.014910806168482123,1.5776207234974963e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.968537465483092e-05,1.976721479120682e-09,8.076412222684648e-11,0.0012525077181524983,0.0018202177443296475,4.8358349391858095e-06,1.325201407737897e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.28,0.05696329203289245,5.781826204593805e-05,0.014930272894330226,1.5961511386953737e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.976671232536789e-05,1.996447082514436e-09,8.182982109792456e-11,0.001254142923123739,0.0018228253450525585,4.856734011858797e-06,1.340766956504114e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.29,0.05704475267006785,5.806766499655341e-05,0.014949723274797823,1.6148639141886286e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.9848114334387955e-05,2.016331200378794e-09,8.29075613226372e-11,0.0012557767550830173,0.0018254320854421712,4.877683859710486e-06,1.3564856879184482e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.3,0.05712618642978711,5.8317672548382394e-05,0.014969157323607627,1.6337604880596258e-09,0.0,0.0,0.084,0.032,2.0,1.0,2.992958051878279e-05,2.0363747817159976e-09,8.399745560026276e-11,0.0012574092151830408,0.0018280379657531875,4.898684494064121e-06,1.3723588099700858e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.31,0.05720759332000873,5.8568284834478715e-05,0.014988575054470805,1.6528423068308734e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0011110715690777e-05,2.0565787790427807e-09,8.509961746015712e-11,0.0012590403045755476,0.0018306429862402793,4.9197359260962125e-06,1.3883875377379337e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.32,0.05728897334869029,5.881950198615306e-05,0.015007976481087015,1.6721108254971237e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0092704762496767e-05,2.076944148392745e-09,8.621416126616512e-11,0.0012606700244113093,0.0018332471471580894,4.9408381668368575e-06,1.404573093417584e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.33,0.05737032652378845,5.9071324132976824e-05,0.015027361617144375,1.6915675075575216e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0174362496831647e-05,2.09747184931868e-09,8.73412022210454e-11,0.0012622983758401275,0.0018358504487612304,4.9619912271700534e-06,1.4209167063483182e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.34,0.05745165285325894,5.9323751402786015e-05,0.015046730476319518,1.7112138250478244e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.025608375657212e-05,2.1181628448948767e-09,8.848085637091048e-11,0.0012639253600108397,0.0018384528913042862,4.983195117834026e-06,1.4374196130401726e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.35,0.05753295234505659,5.9576783921684945e-05,0.015066083072277563,1.7310512585726634e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0337868379840316e-05,2.139018101719379e-09,8.963324060968015e-11,0.0012655509780713154,0.001841054475041811,5.004449849421536e-06,1.4540830572010373e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.36,0.057614225007135304,5.983042181404999e-05,0.015085419418672153,1.7510812973378711e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.04197162050035e-05,2.1600385899162087e-09,9.079847268354946e-11,0.001267175231168461,0.0018436552002283298,5.0257554323801996e-06,1.470908289763812e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.37,0.05769547084744801,6.008466520253329e-05,0.01510473952914544,1.7713054391828542e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0501627070673725e-05,2.1812252831375457e-09,9.197667119547042e-11,0.001268798120448217,0.0018462550671183365,5.047111877012797e-06,1.4878965689135977e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.38,0.057776689873946775,6.033951420806661e-05,0.015124043417328124,1.791725190613042e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0583600815707565e-05,2.202579158565893e-09,9.316795560964911e-11,0.0012704196470555624,0.0018488540759662969,5.068519193477596e-06,1.5050491601149553e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.39,0.05785788209458268,6.0594968949865e-05,0.015143331096839423,1.8123420668323725e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.06656372792057e-05,2.2241011969161795e-09,9.437244625605573e-11,0.0012720398121345115,0.001851452227026646,5.089977391788661e-06,1.5223673361391931e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.4,0.057939047517305914,6.085102954543053e-05,0.015162602581287134,1.8331575917758469e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.074773630051272e-05,2.2457923824378404e-09,9.559026433494978e-11,0.0012736586168281194,0.0018540495205537893,5.111486481816165e-06,1.5398523770917114e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.41,0.05802018615006569,6.110769611055597e-05,0.015181857884267581,1.8541732981421278e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0829897719216664e-05,2.267653702916851e-09,9.682153192141876e-11,0.001275276062278477,0.001856645956802102,5.133046473286701e-06,1.5575055704393873e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.42,0.05810129800081032,6.136496875932857e-05,0.015201097019365681,1.875390727426215e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.091212137514883e-05,2.289686149677742e-09,9.806637196993226e-11,0.0012768921496267172,0.0018592415360259302,5.1546573757835995e-06,1.5753282110380206e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.43,0.05818238307748713,6.162284760413372e-05,0.015220320000154918,1.8968114299521577e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.0994407108383336e-05,2.3118907175855564e-09,9.932490831890933e-11,0.0012785068800130132,0.0018618362584795882,5.176319198747232e-06,1.5933216011598126e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.44,0.05826344138804257,6.188133275565867e-05,0.015239526840197372,1.918436964905834e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.107675475923695e-05,2.334268405047786e-09,1.0059726569530081e-10,0.0012801202545765793,0.0018644301244173623,5.198031951475328e-06,1.6114870505209007e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.45,0.058344472940422075,6.214042432289611e-05,0.015258717553043708,1.940268900367776e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.115916416826857e-05,2.3568202140162556e-09,1.0188356971918519e-10,0.0012817322744556716,0.0018670231340935065,5.219795643123274e-06,1.629825876308932e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.46,0.05842547774257018,6.240012241314802e-05,0.015277892152233206,1.962308813346075e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.1241635176279115e-05,2.379547149988988e-09,1.0318394690838036e-10,0.0012833429407875894,0.001869615287762246,5.241610282704434e-06,1.648339403210703e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.47,0.05850645580243047,6.26604271320292e-05,0.01529705065129376,1.9845582898093126e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.132416762431105e-05,2.4024502220120232e-09,1.0449852468306799e-10,0.0012849522547086758,0.0018722065856777751,5.263475879090453e-06,1.6670289634398228e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.48,0.05858740712794556,6.292133858347098e-05,0.015316193063741894,2.0070189247195742e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.140676135364818e-05,2.4255304426811967e-09,1.0582743137043351e-10,0.0012865602173543192,0.001874797028094258,5.285392441011563e-06,1.6858958967644424e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.49,0.058668331727057106,6.318285686972483e-05,0.015335319403082756,2.0296923220654975e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.148941620581521e-05,2.44878882814388e-09,1.071707962093195e-10,0.0012881668298589516,0.0018773866152658274,5.307359977056885e-06,1.704941550535018e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.5,0.05874922960770585,6.344498209136605e-05,0.015354429682810148,2.0525800948953998e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.1572132022577565e-05,2.472226398100706e-09,1.0852874935489487e-10,0.0012897720933560525,0.0018799753474465872,5.329378495674748e-06,1.7241672797121358e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.51,0.05883010077783153,6.370771434729743e-05,0.01537352391640652,2.075683865350444e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.1654908645940965e-05,2.495844175807228e-09,1.0990142188333696e-10,0.0012913760089781478,0.001882563224890609,5.351448005172984e-06,1.743574446894373e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.52,0.05891094524537297,6.397105373475276e-05,0.015392602117342986,2.099005264697868e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.1737745918151164e-05,2.519643188075558e-09,1.1128894579652911e-10,0.001292978577856811,0.001885150247851935,5.373568513719232e-06,1.763164422346209e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.53,0.058991763018268,6.423500034930061e-05,0.015411664299079336,2.1225459333642736e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.1820643681693636e-05,2.543624465275969e-09,1.1269145402677232e-10,0.0012945798011226644,0.001887736416584576,5.395740029341252e-06,1.78293858402599e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.54,0.05907255410445351,6.44995542848477e-05,0.015430710475064037,2.1463075209689614e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.190360177929323e-05,2.5677890413384433e-09,1.14109080441511e-10,0.0012961796799053791,0.0018903217313425123,5.417962559927207e-06,1.8028983176139276e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.55,0.0591533185118654,6.476471563364278e-05,0.015449740658734244,2.170291686357338e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.198662005391384e-05,2.592137953754218e-09,1.155419598480742e-10,0.0012977782153336765,0.0018929061923796929,5.4402361132259935e-06,1.823045016540164e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.56,0.05923405624843863,6.503048448628001e-05,0.01546875486351582,2.194500097634368e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.206969834875817e-05,2.616672243577255e-09,1.169902279984304e-10,0.001299375408535329,0.0018954897999500363,5.4625606968475214e-06,1.8433800820128693e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.57,0.059314767322107186,6.52968609317027e-05,0.015487753102823335,2.2189344321980856e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.2152836507267344e-05,2.6413929554257016e-09,1.1845402159395733e-10,0.0013009712606371602,0.00189807255430743,5.484936318263027e-06,1.863904923046392e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.58,0.059395451740804066,6.556384505720667e-05,0.015506735390060072,2.2435963767731577e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.22360343731206e-05,2.6663011374832946e-09,1.1993347829022565e-10,0.001302565772765046,0.0019006544557057302,5.507362984805361e-06,1.8846209564894526e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.59,0.05947610951246132,6.583143694844409e-05,0.01552570173861805,2.2684876274445205e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.231929179023505e-05,2.69139784150075e-09,1.2142873670179847e-10,0.0013041589460439163,0.0019032355043987624,5.529840703669304e-06,1.9055296070533973e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.6,0.05955674064501001,6.609963668942683e-05,0.015544652161878019,2.2936098896910514e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.2402608602765216e-05,2.716684122797093e-09,1.2293993640704398e-10,0.0013057507815977536,0.0019058157006403202,5.552369481911854e-06,1.9266323073404832e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.61,0.05963734514638022,6.636844436253009e-05,0.015563586673209482,2.318964878419314e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.248598465510291e-05,2.7421610402609644e-09,1.2446721795296364e-10,0.0013073412805495966,0.0019083950446841672,5.5749493264525275e-06,1.947930497872224e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.62,0.059717923024501074,6.663786004849591e-05,0.015582505285970692,2.3445543179973415e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.256941979187676e-05,2.7678296563518838e-09,1.2601072286003416e-10,0.001308930444021538,0.0019109735367840344,5.5975802440736575e-06,1.969425627117767e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.63,0.05979847428730069,6.690788382643676e-05,0.015601408013508669,2.3703799422885023e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.265291385795198e-05,2.7936910371014824e-09,1.2757059362706508e-10,0.0013105182731347283,0.001913551177193622,5.620262241420688e-06,1.9911191515223421e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.64,0.05987899894270623,6.7178515773839e-05,0.015620294869159203,2.3964434946853984e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.273646669843002e-05,2.819746252114692e-09,1.2914697373606997e-10,0.001312104769009373,0.0019161279661665993,5.642995325002477e-06,2.0130125355357347e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.65,0.059959496998643835,6.744975596656648e-05,0.015639165866246883,2.4227467281438363e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.282007815864831e-05,2.84599637457091e-09,1.3074000765715309e-10,0.0013136899327647383,0.0019187039039566028,5.6657795011915846e-06,2.0351072516408226e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.66,0.06003996846303872,6.772160447886388e-05,0.015658021018085066,2.4492914052168358e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.290374808417987e-05,2.87244248122509e-09,1.3234984085340955e-10,0.0013152737655191455,0.001921278990817239,5.6886147762245665e-06,2.0574047803821423e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.67,0.06012041334381504,6.799406138336042e-05,0.01567686033797594,2.476079298088723e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.298747632083307e-05,2.8990856524088604e-09,1.339766197858417e-10,0.001316856268389979,0.0019238532270020815,5.7115011562022755e-06,2.0799066103945273e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.68,0.06020083164889602,6.82671267510732e-05,0.01569568383921048,2.5031121886092535e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.3071262714651285e-05,2.9259269720315374e-09,1.356204919182888e-10,0.0013184374424936804,0.0019264266127646725,5.734438647090149e-06,2.102614238431773e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.69,0.060281223386203876,6.854080065141082e-05,0.015714491535068494,2.530391868327812e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.3155107111912584e-05,2.9529675275811543e-09,1.3728160572237236e-10,0.0013200172889457535,0.001928999148358524,5.7574272547185085e-06,2.1255291693953623e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.7,0.060361588563659814,6.88150831521766e-05,0.01573328343881861,2.557920138527644e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.3239009359129416e-05,2.9802084101254057e-09,1.3896011068245485e-10,0.0013215958088607634,0.0019315708340371142,5.780466984782835e-06,2.1486529163632213e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.71,0.06044192718918404,6.90899743195724e-05,0.01575205956371831,2.5856988102601786e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.332296930304833e-05,3.0076507143126117e-09,1.4065615730061497e-10,0.0013231730033523381,0.0019341416700538894,5.803557842844082e-06,2.1719870006185502e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.72,0.06052223927069465,6.936547422028359e-05,0.015770819923015385,2.6137296484996963e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.340698679065214e-05,3.035295538555066e-09,1.4236989405786653e-10,0.0013247488735332923,0.001936711656662229,5.826699834503822e-06,2.195532904739745e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.73,0.06060252481610552,6.964158292541807e-05,0.015789564529950745,2.6420142665424325e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.3491061669164385e-05,3.063143985381362e-09,1.4410146163737834e-10,0.0013263234205158627,0.0019392807941153768,5.849892965735118e-06,2.2192919838956435e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.74,0.06068278383333313,6.991830049766724e-05,0.015808293397749338,2.67055447075654e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.357519378603357e-05,3.0911971603136028e-09,1.4585101169765443e-10,0.0013278966454109444,0.0019418490826666602,5.873137241804048e-06,2.2432657554354939e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.75,0.060763016330293414,7.019562699740015e-05,0.01582700653962446,2.6993520971339673e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.365938298894016e-05,3.1194561723949e-09,1.4761869800342674e-10,0.0013294685493284548,0.0019444165225693893,5.896432667781613e-06,2.2674557615925326e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
