H_5_task1,L_2_task1,R_1_task1,T_3_task1,_1_task1,x_4_task1
0.0,21.358047110019854,6.304402855988316,7.297242946772781,12.600000000000001,-1.036090386560553
1.0,28.960605766765106,5.765775123336372,8.649813710151552,12.8,0.31648037681821783
1.0,33.05409541892958,4.45461399702292,10.38655875252915,13.0,2.0532254191958152
1.0,34.333508143801964,3.4416149094955175,12.010584895608362,13.200000000000001,3.6772515622750284
1.0,33.77093559960018,2.6589726167602357,13.27069140952903,13.4,4.9373580761956966
1.0,32.05864250595444,2.05430956957928,14.076881809100948,13.600000000000001,5.743548475767614
1.0,29.683426546927194,1.5871500832741106,14.431649978699998,13.8,6.098316645366664
1.0,26.981578209133968,1.2262263948617906,14.386358430023952,14.0,6.053025096690618
1.0,24.180288788298718,0.947376730091695,14.013568787934064,14.200000000000001,5.68023545460073
1.0,21.428013160310844,0.7319392145090347,13.390824823977656,14.4,5.057491490644322
1.0,18.817309594716193,0.565492971111052,12.59115991958963,14.600000000000001,4.2578265862562965
1.0,16.401383655855945,0.43689738143726714,11.678555081287131,14.8,3.345221747953797
1.0,14.206287296135153,0.33754498724833054,10.70611841008367,15.0,2.3727850767503362
1.0,12.23974204069557,0.26078577064067604,9.716006249698225,15.200000000000001,1.382672916364891
1.0,10.497496807018692,0.20148193375986606,8.740267152378637,15.4,0.4069338190453031
0.0,9.099207909538922,0.504186529826872,7.804727768363622,15.600000000000001,-0.5286055649697117
0.0,9.993651969853124,2.4079740087832726,7.042320883457762,15.8,-1.2910124498755717
0.0,15.02412050003191,4.956694901570074,6.833793170288265,16.0,-1.4995401630450687
0.0,23.065463482207,6.420746315578531,7.511524955481649,16.2,-0.8218083778516849
1.0,30.066786076630407,5.468181673188249,8.99077755024488,16.400000000000002,0.6574442169115464
1.0,33.490325155002814,4.2246934550099375,10.73444872470147,16.6,2.401115391368137
1.0,34.325970779645175,3.2639770872394105,12.297016113488736,16.8,3.963682780155402
1.0,33.48124419368655,2.5217316406439347,13.467295196345987,17.0,5.133961863012653
1.0,31.601078461122903,1.9482759284564515,14.178631257653597,17.2,5.845297924320263
1.0,29.1373493718991,1.5052291176265002,14.446457334638763,17.400000000000002,6.1131240013054295
1.0,26.40108930539169,1.162933988095435,14.32816888106719,17.6,5.994835547733857
1.0,23.60115408150501,0.8984779780225205,13.898363382796193,17.8,5.565030049462859
1.0,20.872976600071404,0.694160256103743,13.234157612736299,18.0,4.900824279402965
1.0,18.299860971602083,0.5363053328051902,12.40698362552949,18.2,4.073650292196156
1.0,15.928606716275318,0.4143472226094461,11.478644427524491,18.400000000000002,3.1453110941911575
1.0,13.780895529859198,0.3201229401526508,10.499961771704232,18.6,2.166628438370898
1.0,11.861563305401368,0.24732563375311065,9.510922951652436,18.8,1.177589618319102
1.0,10.164527987206515,0.19108272382778257,8.541653340190509,19.0,0.2083200068571749
0.0,9.000473137892754,0.7793567680505992,7.622396340492349,19.200000000000003,-0.7109369928409848
0.0,10.687389549614684,2.9347512594578977,6.939275445421497,19.400000000000002,-1.3940578879118366
0.0,16.54331492906133,5.411305337473936,6.896452943036859,19.6,-1.4368803902964746
0.0,24.771230770285698,6.4227518008950915,7.766261001002943,19.8,-0.5670723323303912
1.0,31.04338311640454,5.1821831214167355,9.349820379426403,20.0,1.0164870460930686
