B_Raf,B_Raf_Rap1_GTP,B_Raf_Rap1_GTP_MEK,B_Raf_Rap1_GTP_MEK_ERK,B_Raf_Rap1_GTP_pMEK,B_Raf_Rap1_GTP_pMEK_ERK,B_Raf_Ras_GTP,B_Raf_Ras_GTP_MEK,B_Raf_Ras_GTP_MEK_ERK,B_Raf_Ras_GTP_pMEK,B_Raf_Ras_GTP_pMEK_ERK,C3G,Crk,Crk_C3G,Crk_C3G_pFRS2_dpEGFR,Crk_C3G_pFRS2_dpEGFR_c_Cbl,Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq,Crk_C3G_pFRS2_pTrkA,Crk_C3G_pFRS2_pTrkA_endo,Dok,EGF,EGFR,ERK,FRS2,FRS2_dpEGFR,FRS2_dpEGFR_c_Cbl,FRS2_dpEGFR_c_Cbl_ubiq,FRS2_pTrkA,FRS2_pTrkA_endo,Grb2,Grb2_SOS_pShc,Grb2_SOS_pShc_dpEGFR,Grb2_SOS_pShc_dpEGFR_c_Cbl,Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq,Grb2_SOS_pShc_pTrkA,Grb2_SOS_pShc_pTrkA_endo,L_EGFR,L_EGFR_dimer,L_NGFR,L_dpEGFR,MEK,MEK_ERK,MKP3,NGF,NGFR,PP2A,Rap1GAP,Rap1_GDP,Rap1_GTP,RasGAP,Ras_GDP,Ras_GTP,SOS,SOS_Grb2,Shc,Shc_dpEGFR,Shc_dpEGFR_c_Cbl,Shc_dpEGFR_c_Cbl_ubiq,Shc_pTrkA,Shc_pTrkA_endo,c_Cbl,c_Raf,c_Raf_Ras_GTP,c_Raf_Ras_GTP_MEK,c_Raf_Ras_GTP_MEK_ERK,c_Raf_Ras_GTP_pMEK,c_Raf_Ras_GTP_pMEK_ERK,degradation,dpEGFR_c_Cbl,dpEGFR_c_Cbl_ubiq,dppERK,dppERK_MKP3,pDok,pDok_RasGAP,pFRS2,pFRS2_dpEGFR,pFRS2_dpEGFR_c_Cbl,pFRS2_dpEGFR_c_Cbl_ubiq,pFRS2_pTrkA,pFRS2_pTrkA_endo,pMEK,pMEK_ERK,pSOS,pSOS_Grb2,pShc,pShc_dpEGFR,pShc_dpEGFR_c_Cbl,pShc_dpEGFR_c_Cbl_ubiq,pShc_pTrkA,pShc_pTrkA_endo,pTrkA,pTrkA_endo,ppERK,ppERK_MKP3,ppMEK,ppMEK_ERK,pro_EGFR,pro_TrkA,proteosome,Time
0.19997503259187338,1.0770261415669233e-07,1.9227220740841605e-07,1.0483200596869494e-07,4.621603136395878e-12,2.519823033482383e-12,7.636224318523015e-06,1.0953722347255627e-05,5.972265597443958e-06,2.471444105341462e-10,1.3474981805197368e-10,0.01147300316751617,0.5114730031675174,0.48851167406694496,9.675908019434824e-06,5.333727246107364e-06,3.1313050355298416e-07,0.0,0.0,0.299797136796893,0.001613,0.29295450447398413,0.020064782803779,0.9999268627103673,1.974569765082741e-05,4.621808602684328e-06,3.910416599772722e-07,0.0,0.0,0.9833004021027513,2.264283390999003e-05,3.099427240092144e-05,1.678369279014074e-05,8.79739282458837e-07,0.0,0.0,0.00546259389588971,7.096159978662419e-05,0.0,3.327811413439998e-05,0.4400068201230997,0.23990361437390206,0.017999999999407774,0.0,0.061893992825828484,0.24,0.012,0.19999956377220204,3.141382901752095e-08,0.09999639223359238,0.0999098709498881,2.134025751732864e-06,0.08330040210275158,0.016628297350042877,0.9992690451657512,0.00019735555667177372,4.6197124183897464e-05,3.9094480441363795e-06,0.0,0.0,0.49980862934740233,0.4999365675697969,1.538155410769392e-05,3.109548525924446e-05,1.6954099264704902e-05,8.35845521228679e-10,4.5572558127239144e-10,0.0,3.60875886069126e-06,2.91093796659396e-07,7.528972550813341e-23,3.891818217951724e-24,0.0001992554366997281,3.607766407719688e-06,8.002611084061813e-06,1.7493515809120764e-05,7.046761518582396e-06,5.130875382742156e-07,0.0,0.0,1.5719889820250834e-05,8.570908944232676e-06,4.9483471109028276e-26,9.84698644449926e-27,8.899639074159443e-05,0.00022171453765392152,9.471202647195882e-05,6.769212098695893e-06,0.0,0.0,0.0,0.0,6.218107629029567e-12,5.922350362342575e-13,2.1299595251399155e-10,1.0852590816453717e-10,0.3,0.020631,1.4916124505012623e-08,6.51
0.19997481076084087,1.085008880048813e-07,1.9383565893459378e-07,1.0568444200364197e-07,4.711790271030464e-12,2.5689954949463775e-12,7.69904126452093e-06,1.1054543738530625e-05,6.027236145303702e-06,2.5222238127278486e-10,1.3751846485768814e-10,0.011424220292929646,0.5114242202929309,0.4885603669157508,9.728584636621488e-06,5.368404027750792e-06,3.158028854155745e-07,0.0,0.0,0.299796056682483,0.001613,0.29294388443743324,0.0200647828116433,0.9999265426110452,1.9801410241947342e-05,4.640239347551184e-06,3.933532486901327e-07,0.0,0.0,0.9832786281292761,2.2840539802718182e-05,3.1195579153536024e-05,1.690988320084207e-05,8.881538068993948e-07,0.0,0.0,0.005467276288935419,7.109318392357073e-05,0.0,3.3356387796964094e-05,0.4400062651564103,0.23990331177883864,0.017999999999392582,0.0,0.06189399281481823,0.24,0.012,0.19999956036499486,3.160673542420583e-08,0.09999636862241354,0.099909072056918,2.1491494796276255e-06,0.08327862812927644,0.01664953770593724,0.9992658479482659,0.00019791192002521004,4.638124409132691e-05,3.932553413253317e-06,0.0,0.0,0.4998076594940455,0.4999360024172864,1.5512330170908463e-05,3.1376576714760894e-05,1.7107357924972745e-05,8.528860323828035e-10,4.650165280546114e-10,0.0,3.6249058122270253e-06,2.928992912326377e-07,7.899170491591716e-23,4.088743431013931e-24,0.00020031193993090289,3.6313775865539133e-06,8.05139689460766e-06,1.7560306997341968e-05,7.081276279369588e-06,5.166143954941191e-07,0.0,0.0,1.589136127634867e-05,8.664399813130667e-06,5.197987065371249e-26,1.035745009388032e-26,8.952281004940468e-05,0.00022257419203704326,9.517855938243717e-05,6.816616772156931e-06,0.0,0.0,0.0,0.0,6.367169849496869e-12,6.074279293495905e-13,2.1775079251756486e-10,1.1093890012459955e-10,0.3,0.020631,1.5044093206540294e-08,6.5200000000000005
0.1999745874072556,1.0930348899496814e-07,1.9540860034593874e-07,1.0654205218785939e-07,4.803568576932384e-12,2.61903550608061e-12,7.76224799628904e-06,1.1156085817461635e-05,6.082599631869579e-06,2.5739547544231986e-10,1.403389755348563e-10,0.011375693030580853,0.5113756930305821,0.48860880381997523,9.781428518412601e-06,5.403228540410657e-06,3.1849261528976055e-07,0.0,0.0,0.2997949725120028,0.001613,0.29293326494136834,0.020064782811685337,0.999926221718394,1.9857134425221625e-05,4.658703397678922e-06,3.956740382177838e-07,0.0,0.0,0.9832568646883353,2.3039562780905815e-05,3.1397733847710956e-05,1.7036735214780262e-05,8.966314987344493e-07,0.0,0.0,0.005471947976909982,7.122459669627687e-05,0.0,3.343464350885984e-05,0.4400057059468862,0.23990300688255226,0.017999999999377014,0.0,0.061893992803808,0.24,0.012,0.1999995569380238,3.1800412096805826e-08,0.09999634488659802,0.09990826769560039,2.164347476322235e-06,0.08325686468833553,0.016670764639499968,0.9992626428243193,0.00019846839522893618,4.656569575754369e-05,3.955750696541452e-06,0.0,0.0,0.49980668672964074,0.4999354333742564,1.56439570807048e-05,3.1659634989797644e-05,1.7261688950192397e-05,8.702426918447131e-10,4.744798474528435e-10,0.0,3.6410931685457615e-06,2.9471285145590896e-07,8.29420590737962e-23,4.29973818661181e-24,0.00020137237459557446,3.65511340207828e-06,8.100383106736807e-06,1.7627194315482588e-05,7.115884150093336e-06,5.201584985204181e-07,0.0,0.0,1.606437024032624e-05,8.758728971088715e-06,5.465343185082856e-26,1.0906372639368546e-26,9.005118410813632e-05,0.00022343497661655705,9.564625538859742e-05,6.86425454295966e-06,0.0,0.0,0.0,0.0,6.51959755977198e-12,6.229938085350817e-13,2.22604083076021e-10,1.1340160121700979e-10,0.3,0.020631,1.5172929659717745e-08,6.53
0.1999743625240636,1.1011043108037306e-07,1.9699106768047668e-07,1.0740485616876837e-07,4.8969603816662174e-12,2.6699552404714688e-12,7.82584605206137e-06,1.1258352107161068e-05,6.138357977973353e-06,2.626650796751723e-10,1.432121061124028e-10,0.011327419952012897,0.5113274199520141,0.4886569862077504,9.834439696025572e-06,5.4382010038817395e-06,3.2119976700646497e-07,0.0,0.0,0.29979388427848697,0.001613,0.2929226459854525,0.02006478280552877,0.9999259000322905,1.9912869923488298e-05,4.677200702436904e-06,3.980040450584416e-07,0.0,0.0,0.9832351117740182,2.3239908548501426e-05,3.1600737514767e-05,1.7164250425363803e-05,9.051726900934006e-07,0.0,0.0,0.005476608974673172,7.135583767006254e-05,0.0,3.351288097062932e-05,0.4400051424725957,0.23990269967057623,0.017999999999361072,0.0,0.0618939927927978,0.24,0.012,0.19999955349121804,3.199486013364401e-08,0.0999963210256859,0.09990745784070222,2.179619908828913e-06,0.08323511177401857,0.01669197814798053,0.9992594297928162,0.00019902497950021305,4.675047867025537e-05,3.979040058333352e-06,0.0,0.0,0.49980571105332944,0.499934860422625,1.577643848773184e-05,3.194466941916289e-05,1.7417097429576217e-05,8.879200811645777e-10,4.841180374533426e-10,0.0,3.6573209156312626e-06,2.965344974159812e-07,8.713738561606204e-23,4.5245671841500084e-24,0.00020243674719933136,3.6789743141890112e-06,8.149570087295775e-06,1.76941774817867e-05,7.150585108889076e-06,5.237198936378075e-07,0.0,0.0,1.6238927366190495e-05,8.85390222733144e-06,5.750124966714983e-26,1.1493012836828899e-26,9.058151460335069e-05,0.00022429688628092053,9.61151129055629e-05,6.912125987103556e-06,0.0,0.0,0.0,0.0,6.6754427771861496e-12,6.389384112744997e-13,2.275573225502205e-10,1.1591476702767997e-10,0.3,0.020631,1.530263810554157e-08,6.54
0.19997413610412207,1.1092172817101259e-07,1.985830970181538e-07,1.0827287361207847e-07,4.991981581448475e-12,2.7217633651030972e-12,7.889836977812372e-06,1.1361346183796165e-05,6.194513133175902e-06,2.680320621936496e-10,1.4613832996424928e-10,0.011279399490545001,0.5112793994905462,0.4887049156454476,9.887618194502965e-06,5.473321628298572e-06,3.239244148033946e-07,0.0,0.0,0.29979279197506337,0.001613,0.29291202756935214,0.020064782800021948,0.9999255775526128,1.9968616471394527e-05,4.695731212132717e-06,4.0034328552005716e-07,0.0,0.0,0.9832133693804107,2.3441582869693725e-05,3.180459109968711e-05,1.7292430375241538e-05,9.137777191157769e-07,0.0,0.0,0.005481259296835424,7.148690643785677e-05,0.0,3.359109989590697e-05,0.4400045747164718,0.23990239012302317,0.01799999999934475,0.0,0.06189399278178764,0.24,0.012,0.19999955002450687,3.219008059882863e-08,0.09999629703921545,0.09990664246667529,2.194966939255616e-06,0.08321336938041102,0.016713178228703527,0.9992562088526729,0.00019958167017466847,4.6935592326489015e-05,4.002421661049146e-06,0.0,0.0,0.49980473246435636,0.4999342835440793,1.59097780763548e-05,3.2231689467913646e-05,1.7573588522178706e-05,9.059211481384244e-10,4.939327052694445e-10,0.0,3.673589038111246e-06,2.983642490929354e-07,9.153619475182003e-23,4.7606852022837965e-24,0.0002035050641524809,3.7029607846386052e-06,8.198958197595003e-06,1.7761256223197263e-05,7.18537913291121e-06,5.27298626820137e-07,0.0,0.0,1.6415043487482954e-05,8.949925490123793e-06,6.049153788320189e-26,1.2109969479753583e-26,9.111380306982159e-05,0.0002251599160579653,9.658513030346304e-05,6.960231670688043e-06,0.0,0.0,0.0,0.0,6.834713118368366e-12,6.552606679422358e-13,2.326111219067399e-10,1.1847871665994527e-10,0.3,0.020631,1.5433222823977655e-08,6.55
0.19997390814037505,1.117373942469047e-07,2.0018472446164018e-07,1.0914612420183013e-07,5.088657172890996e-12,2.7744735088178273e-12,7.954222312872067e-06,1.146507157078399e-05,6.251067018534589e-06,2.734980157507506e-10,1.4911851550307253e-10,0.011231630277164338,0.5112316302771656,0.4887525935017552,9.940964044118524e-06,5.508590633900751e-06,3.266666326428899e-07,0.0,0.0,0.299791695594767,0.001613,0.29290140969273043,0.020064782795199954,0.9999252542792434,2.0024373790404963e-05,4.714294875621773e-06,4.026917760986281e-07,0.0,0.0,0.9831916375016079,2.364459144589011e-05,3.20092956400163e-05,1.742127666154675e-05,9.224469179696946e-07,0.0,0.0,0.005485898958391665,7.16178025661907e-05,0.0,3.366929998474859e-05,0.44000400265493367,0.23990207822698184,0.01799999999932804,0.0,0.061893992770777506,0.24,0.012,0.19999954653781937,3.238607459167278e-08,0.09999627292672564,0.09990582154827984,2.2103887350431758e-06,0.08319163750160811,0.01673436487890547,0.9992529800028491,0.00020013846445578377,4.7121036208807875e-05,4.025895668995286e-06,0.0,0.0,0.4998037509618751,0.4999337027205332,1.6043979498981783e-05,3.252070447161678e-05,1.7731167317980035e-05,9.24251128560693e-10,5.03926705601313e-10,0.0,3.6898975217304704e-06,3.00202126588949e-07,9.614723457844327e-23,5.008592431101831e-24,0.0002045773319590377,3.727073274459175e-06,8.248547804683822e-06,1.782843025541451e-05,7.220266199339899e-06,5.308947444183756e-07,0.0,0.0,1.659272931649906e-05,9.046804600123108e-06,6.363058922129275e-26,1.2758618749267546e-26,9.164805120280102e-05,0.00022602406079247011,9.705630598651153e-05,7.00857217083831e-06,0.0,0.0,0.0,0.0,6.997476603934327e-12,6.719687072645804e-13,2.3776731135447145e-10,1.2109436940489806e-10,0.3,0.020631,1.556468807097559e-08,6.5600000000000005
0.1999736786257539,1.1255744329374594e-07,2.0179598614674837e-07,1.1002462764013003e-07,5.18701247069024e-12,2.828099473887154e-12,8.019003598040716e-06,1.1569531798606223e-05,6.308021558958435e-06,2.7906455478718906e-10,1.521535429663196e-10,0.011184110950400668,0.511184110950402,0.4888000211378212,9.994477273929675e-06,5.544008239848325e-06,3.294264945970403e-07,0.0,0.0,0.2997905951306453,0.001613,0.292890792355251,0.020064782791094252,0.9999249302120671,2.008014160294348e-05,4.7328916416613605e-06,4.05049533264074e-07,0.0,0.0,0.9831699161317066,2.3848939985212486e-05,3.221485216462709e-05,1.7550790876303774e-05,9.311806196269435e-07,0.0,0.0,0.005490527974362218,7.174852562573415e-05,0.0,3.374748093871847e-05,0.44000342626432315,0.23990176396950458,0.01799999999931094,0.0,0.061893992759767404,0.24,0.012,0.1999995430310846,3.2582843207419305e-08,0.09999624868775467,0.09990499506023214,2.2258854631697747e-06,0.0831699161317069,0.016755538095827305,0.9992497432423304,0.0002006953595566489,4.730680979878376e-05,4.049462246214439e-06,0.0,0.0,0.49980276654505806,0.49993311793386863,1.6179046413167345e-05,3.281172378317314e-05,1.788983891641099e-05,9.42915328614828e-10,5.141029315272946e-10,0.0,3.7062463519527557e-06,3.020481499986299e-07,1.0097953200062602e-22,5.268805347473501e-24,0.00020565355710975886,3.7513122454176985e-06,8.298339274969605e-06,1.7895699294187095e-05,7.255246284814762e-06,5.345082927709407e-07,0.0,0.0,1.6771995614588605e-05,9.144545424732994e-06,6.692490085073351e-26,1.3440382396492822e-26,9.218426068193843e-05,0.00022688931532876676,9.752863834836938e-05,7.057148063857382e-06,0.0,0.0,0.0,0.0,7.163802388252191e-12,6.890708044630367e-13,2.4302774902910973e-10,1.2376265850017716e-10,0.3,0.020631,1.5697038114100517e-08,6.57
0.1999734475531777,1.1338188930281274e-07,2.0341691824215242e-07,1.1090840364699808e-07,5.28707311025667e-12,2.8826552374453627e-12,8.084182375574197e-06,1.1674730404783714e-05,6.36537868319425e-06,2.847333156218916e-10,1.552443045200731e-10,0.011136840156256881,0.5111368401562582,0.4888471999073225,1.0048157911780748e-05,5.579574664219756e-06,3.3220407484718566e-07,0.0,0.0,0.2997894905757583,0.001613,0.2928801755565779,0.020064782787732542,0.9999246053509713,2.0135919632395598e-05,4.751521458911805e-06,4.074165734601671e-07,0.0,0.0,0.983148205264806,2.405463420243456e-05,3.242126169370081e-05,1.7680974606392325e-05,9.399791578610986e-07,0.0,0.0,0.005495146359792463,7.187907519128577e-05,0.0,3.38256424608889e-05,0.4400028455209047,0.2399014473376073,0.017999999999293435,0.0,0.06189399274875733,0.24,0.012,0.19999953950423155,3.278038753723843e-08,0.09999622432184008,0.09990416297720461,2.2414572901482125e-06,0.08314820526480628,0.016776697876714528,0.9992464985701273,0.00020125235269998718,4.7492912577008615e-05,4.073121556484791e-06,0.0,0.0,0.4998017792130965,0.49993252916593556,1.631498248158168e-05,3.310475677274607e-05,1.8049608426314023e-05,9.619191254841137e-10,5.244643148369656e-10,0.0,3.722635513961684e-06,3.0390233940886474e-07,1.060423973497301e-22,5.541856988545358e-24,0.000206733746082111,3.7756781600145144e-06,8.348332974216203e-06,1.7963063055318512e-05,7.2903193654369675e-06,5.381393182033926e-07,0.0,0.0,1.695285319224943e-05,9.243153858154408e-06,7.038117781628413e-26,1.415672851584328e-26,9.272243317128401e-05,0.0002277556745108725,9.800212577220797e-05,7.105959925219739e-06,0.0,0.0,0.0,0.0,7.33376077131561e-12,7.065753828872331e-13,2.483943212646729e-10,1.2648453126487427e-10,0.3,0.020631,1.5830277232533482e-08,6.58
0.19997321491555312,1.1421074627086177e-07,2.0504755694910603e-07,1.1179747196021356e-07,5.388865050344061e-12,2.9381549529231177e-12,8.14976018916933e-06,1.1780670933850967e-05,6.423140323812722e-06,2.905059566424902e-10,1.5839170436291382e-10,0.011089816548139527,0.5110898165481408,0.48889413115653474,1.0102005984306139e-05,5.61529012400986e-06,3.349994476834157e-07,0.0,0.0,0.29978838192317875,0.001613,0.2928695592963756,0.020064782785138544,0.9999242796958459,2.0191707603110902e-05,4.770184275937606e-06,4.0979291310446124e-07,0.0,0.0,0.9831265048950066,2.4261679818918952e-05,3.26285252387087e-05,1.7811829433511717e-05,9.488428672456255e-07,0.0,0.0,0.0054997541297524995,7.200945084176302e-05,0.0,3.390378425583964e-05,0.44000226040086526,0.23990112831826974,0.01799999999927552,0.0,0.06189399273774729,0.24,0.012,0.19999953595718914,3.2978708668225304e-08,0.09999619982851861,0.09990332527382614,2.257104382023162e-06,0.08312650489500689,0.016797844218817318,0.9992432459852755,0.0002018094411181793,4.7679344023105984e-05,4.096873763319327e-06,0.0,0.0,0.4998007889652005,0.49993193639855227,1.6451791371979695e-05,3.339981282768967e-05,1.821048096590415e-05,9.812679679624932e-10,5.350138263641701e-10,0.0,3.7390649926612905e-06,3.0576471489866517e-07,1.1134542900312764e-22,5.8282972252373244e-24,0.00020781790534023665,3.800171481481796e-06,8.39852926754233e-06,1.8030521254673497e-05,7.325485416771302e-06,5.417878670281239e-07,0.0,0.0,1.7135312909220962e-05,9.342635821436642e-06,7.4006336466597e-26,1.490917231831867e-26,9.32625703192916e-05,0.0002286231331826218,9.847676663077169e-05,7.155008329564892e-06,0.0,0.0,0.0,0.0,7.507423210616621e-12,7.244910156478215e-13,2.538689428650193e-10,1.2926094923443824e-10,0.3,0.020631,1.5964409717071687e-08,6.59
0.19997298070577443,1.1504402820003096e-07,2.06687938501161e-07,1.1269185233516176e-07,5.492414575678851e-12,2.9946129514810717e-12,8.215738583949237e-06,1.1887356937330673e-05,6.481308417194532e-06,2.963841584958182e-10,1.615966588297854e-10,0.011043038786789373,0.5110430387867906,0.4889408162244014,1.0156021516933518e-05,5.651154835127752e-06,3.378126875040715e-07,0.0,0.0,0.29978726916599174,0.001613,0.2928589435743091,0.020064782783331833,0.9999239532465832,2.0247505240405436e-05,4.788880041208582e-06,4.1217856858822163e-07,0.0,0.0,0.983104815016411,2.4470082562554407e-05,3.283664380239314e-05,1.7943356934145144e-05,9.577720831519886e-07,0.0,0.0,0.005504351299336801,7.213965216019225e-05,0.0,3.398190602965737e-05,0.440001670880314,0.2399008068984357,0.017999999999257183,0.0,0.061893992726737276,0.24,0.012,0.19999953238988627,3.317780768339756e-08,0.09999617520732632,0.09990248192468214,2.2728269043684274e-06,0.0831048150164113,0.01681897711939065,0.9992399854868357,0.00020236662205328764,4.7866103615742524e-05,4.120719029965127e-06,0.0,0.0,0.49979979580059897,0.4999313396135054,1.6589476757170143e-05,3.3696901352477184e-05,1.837246166272994e-05,1.0009673770653952e-09,5.45754476320065e-10,0.0,3.755534772676755e-06,3.076352965390156e-07,1.1689851800354616e-22,6.128693035739051e-24,0.00020890604133492091,3.824792673782033e-06,8.44892851941997e-06,1.8098073608184423e-05,7.360744413848259e-06,5.454539855440526e-07,0.0,0.0,1.7319385674577826e-05,9.442997262528363e-06,7.780750788266188e-26,1.569927690479915e-26,9.38046737588219e-05,0.00022949168618779838,9.895255928644079e-05,7.204293850690995e-06,0.0,0.0,0.0,0.0,7.684862333018627e-12,7.428264272493835e-13,2.5945355737536704e-10,1.3209288829558073e-10,0.3,0.020631,1.6099439870128778e-08,6.6000000000000005
0.19997274491672382,1.1588174909773992e-07,2.0833809916388532e-07,1.135915645446801e-07,5.597748299589443e-12,3.0520437434434487e-12,8.282119106448665e-06,1.1994791973708191e-05,6.539884903516434e-06,3.0236962427840315e-10,1.648600964958566e-10,0.010996505540211948,0.5109965055402133,0.4889872564426033,1.0210204533886993e-05,5.687169012394789e-06,3.4064386881524445e-07,0.0,0.0,0.2997861522972953,0.001613,0.2928483283900439,0.020064782782327643,0.9999236260030783,2.0303312270564115e-05,4.807608703101015e-06,4.145735562763538e-07,0.0,0.0,0.9830831356231235,2.4679848167692908e-05,3.304561837874876e-05,1.8075558679523903e-05,9.667671417477564e-07,0.0,0.0,0.005508937883663881,7.226967873369874e-05,0.0,3.406000748993518e-05,0.4400010769352821,0.2399004830650132,0.01799999999923842,0.0,0.06189399271572729,0.24,0.012,0.19999952880225175,3.337768566169281e-08,0.09999615045779849,0.09990163290431484,2.2886250222842006e-06,0.08308313562312383,0.01684009657569441,0.9992367170738936,0.00020292389275708046,4.805319083263947e-05,4.144657519402643e-06,0.0,0.0,0.4997987997185394,0.4999307387925501,1.6728042314984693e-05,3.399603176862932e-05,1.85355556536344e-05,1.021022946640554e-09,5.566893146261574e-10,0.0,3.772044838355093e-06,3.095141043927198e-07,1.2271185267841082e-22,6.4436287790060936e-24,0.0002099981605035576,3.849542201606508e-06,8.49953109367278e-06,1.8165719831857708e-05,7.396096331166098e-06,5.491377200363122e-07,0.0,0.0,1.7505082446823392e-05,9.544244156328599e-06,8.179204130624884e-26,1.652865403933931e-26,9.43487451071453e-05,0.00023036132837026717,9.9429502091294e-05,7.253817061548418e-06,0.0,0.0,0.0,0.0,7.866151946629279e-12,7.615904952233278e-13,2.651501373538102e-10,1.349813388211803e-10,0.3,0.020631,1.623537200573511e-08,6.61
0.19997250754127108,1.1672392297659118e-07,2.099980752345823e-07,1.1449662837890522e-07,5.7048931666356e-12,3.1104620197316794e-12,8.348903304599372e-06,1.210297960840611e-05,6.598871726737394e-06,3.0846407972696434e-10,1.6818295828038708e-10,0.01095021548360807,0.5109502154836093,0.4890334531356284,1.0264555058190335e-05,5.723332869542526e-06,3.434930662302784e-07,0.0,0.0,0.29978503131019996,0.001613,0.2928377137432458,0.02006478278213669,0.999923297965228,2.035912842084315e-05,4.8263702098988035e-06,4.1697789250733414e-07,0.0,0.0,0.9830614667092503,2.4890982375086962e-05,3.325544995300373e-05,1.8208436235591713e-05,9.758283799947133e-07,0.0,0.0,0.005513513897875949,7.239953015349682e-05,0.0,3.413808834577205e-05,0.44000047854172286,0.2399001568048746,0.017999999999219217,0.0,0.06189399270471734,0.24,0.012,0.1999995251942144,3.3578343677966334e-08,0.09999612557946971,0.09990077818722347,2.304498900394327e-06,0.08306146670925063,0.016861202584993535,0.9992334407455596,0.00020348125049105627,4.824060515058421e-05,4.168689394345006e-06,0.0,0.0,0.4997978007182883,0.49993013391741026,1.6867491728247103e-05,3.4297213514642694e-05,1.8699768084716037e-05,1.0414403439788425e-09,5.678214312473526e-10,0.0,3.7885951737658565e-06,3.114011585142493e-07,1.2879592325919156e-22,6.773706468256381e-24,0.00021109426927011662,3.874420530373787e-06,8.550337353474509e-06,1.8233459641780234e-05,7.431541142692948e-06,5.528391167759451e-07,0.0,0.0,1.7692414233983455e-05,9.646382504737816e-06,8.59675075683549e-26,1.7398964922462947e-26,9.489478596594522e-05,0.00023123205457410657,9.990759338717161e-05,7.303578534233373e-06,0.0,0.0,0.0,0.0,8.051367052673522e-12,7.807922517608036e-13,2.7096068464284044e-10,1.3792730580518903e-10,0.3,0.020631,1.6372210449538087e-08,6.62
0.19997226857227396,1.1757056385427064e-07,2.1166790304200855e-07,1.1540706364511894e-07,5.813876455237739e-12,3.1698826532979818e-12,8.41609272771545e-06,1.2211923413758734e-05,6.658270834584672e-06,3.14669273408906e-10,1.7156619755058993e-10,0.01090416729930439,0.5109041672993057,0.48907940762084073,1.0319073111670139e-05,5.7596466192106585e-06,3.4636035446926933e-07,0.0,0.0,0.29978390619782913,0.001613,0.2928270996335814,0.020064782782764974,0.9999229691329324,2.041495341947245e-05,4.845164509794601e-06,4.193915935931389e-07,0.0,0.0,0.9830398082688994,2.5103490931826712e-05,3.346613950160085e-05,1.834199116296894e-05,9.849561356469643e-07,0.0,0.0,0.0055180793571385734,7.252920601487982e-05,0.0,3.421614830777232e-05,0.4399998756755109,0.23989982810485688,0.01799999999919957,0.0,0.06189399269370743,0.24,0.012,0.19999952156570291,3.3779782802988536e-08,0.09999610057187386,0.09989991774786443,2.3204487028435577e-06,0.0830398082688997,0.016882295144558107,0.9992301565009688,0.0002040386925264681,4.8428346045441736e-05,4.192814817237305e-06,0.0,0.0,0.4997967987991305,0.49992952496977844,1.7007828684742305e-05,3.460045604591814e-05,1.8865104111289735e-05,1.0622253104250918e-09,5.791539565249924e-10,0.0,3.8051857627018212e-06,3.132964789495894e-07,1.3516152650074537e-22,7.119546044466407e-24,0.00021219437404510993,3.899428126228194e-06,8.601347661347393e-06,1.8301292754125744e-05,7.467078821868869e-06,5.565582220195933e-07,0.0,0.0,1.7881392093699777e-05,9.7494183367089e-06,9.034170251764684e-26,1.831192096445712e-26,9.544279792132103e-05,0.0002321038596437402,0.00010038683150573807,7.35357883998149e-06,0.0,0.0,0.0,0.0,8.240583857366475e-12,8.004408853455981e-13,2.7688723064086343e-10,1.4093180899753681e-10,0.3,0.020631,1.6509959538802403e-08,6.63
