E1,E1_KKK,E2,E2_P_KKK,K,KK,KKK,KKK_P_norm,KKPase,KKPase_PP_KK,KKPase_P_KK,KK_PP_norm,KPase,KPase_PP_K,KPase_P_K,K_PP_norm,PP_K,PP_KK,PP_KK_K,PP_KK_P_K,P_K,P_KK,P_KKK,P_KKK_KK,P_KKK_P_KK,rel_K_PP_max,Time
2.9707785038198105e-05,2.9221496180191086e-07,0.00029999021665098495,9.783349014968051e-09,1.199985207914209,1.196810383497865,0.0029507529384513987,0.016316663524352397,0.00029690600733462595,8.596465037528408e-10,3.093133018829634e-06,3.628082150383125e-06,0.11999679352710084,1.9841629542690436e-11,3.2064530575259854e-06,5.886108886207917e-11,5.079167709180456e-11,8.786411431162472e-07,3.4741745782579982e-06,2.3212581751386493e-11,8.111364309276267e-06,0.0031430365151292913,9.811907557510797e-06,3.903123455501772e-05,1.0192085123504499e-07,6.539764930807008e-11,1.1300000000000001
2.9707826574452197e-05,2.9217342554781764e-07,0.0002999901319542027,9.868045797219584e-09,1.1999846784295718,1.1967559275461017,0.0029503294272502714,0.01645783398575472,0.00029685331497628586,8.898269174640196e-10,3.1457951967562636e-06,3.756042270388106e-06,0.11999667800077035,2.131048822558771e-11,3.32197791914886e-06,6.320876578926105e-11,5.454003072152556e-11,9.095552234907292e-07,3.596780776971972e-06,2.489708556242617e-11,8.402710984427125e-06,0.0031969474742611003,9.896597288472686e-06,3.936736172487182e-05,1.0457199101764609e-07,7.022813845608522e-11,1.1400000000000001
2.9707868092293662e-05,2.921319077063569e-07,0.00029999004729523287,9.95270476700427e-09,1.1999841350669094,1.1967010470345592,0.0029499061053380807,0.016598941354912928,0.000296800228730465,9.20778716827081e-10,3.1988504907777433e-06,3.887305529325955e-06,0.11999655942653673,2.287430486424138e-11,3.4405505889815325e-06,6.78368454598082e-11,5.852990968752844e-11,9.412653696827444e-07,3.7225537986303145e-06,2.6688161259346227e-11,8.701720610479554e-06,0.003251278787797644,9.981249258267579e-06,3.970329347349067e-05,1.072670436653891e-07,7.537016924612793e-11,1.1500000000000001
2.9707909591698984e-05,2.9209040830103923e-07,0.0002999899626740575,1.0037325942337429e-08,1.1999835775951602,1.1966457428448556,0.0029494829726304512,0.016739985659936098,0.00029674674994111867,9.525142093039358e-10,3.2522975446318283e-06,4.021926042069651e-06,0.11999643775331231,2.4537140205104002e-11,3.562222150555738e-06,7.275730360643475e-11,6.277162412261766e-11,9.737845909031636e-07,3.851545555036408e-06,2.8590334705454126e-11,9.008521234966998e-06,0.003306029510472681,1.0065863484865617e-05,4.003902956308149e-05,1.1000631333535015e-07,8.083704732346211e-11,1.16
2.9707951072674926e-05,2.920489273250938e-07,0.00029998987809065863,1.0121909341253334e-08,1.1999830057816856,1.1965900158575102,0.0029490600290430578,0.016880966928926357,0.00029669287995403063,9.850457665623842e-10,3.3061350001629652e-06,4.159958282356827e-06,0.11999631292966026,2.6304220137029417e-11,3.6870440355127584e-06,7.79855351555141e-11,6.727842204958749e-11,1.0071259825650011e-06,3.9838083011514235e-06,3.0609345205273536e-11,9.323241785648074e-06,0.0033611986976905565,1.0150439986241715e-05,4.037456975708481e-05,1.1279010292612258e-07,8.664587723058866e-11,1.17
2.9707992535227833e-05,2.920074647721868e-07,0.00029998979354501807,1.0206454981795123e-08,1.1999824193922703,1.196533866951349,0.002948637274491613,0.01702188518997269,0.00029663862011526984,1.018385831066814e-09,3.360361498859793e-06,4.30145708555375e-06,0.11999618490379269,2.8180978111195304e-11,3.815068026337448e-06,8.353754508992168e-11,7.206407599671071e-11,1.041302726782709e-06,4.119394638895433e-06,3.2751155289307425e-11,9.646012068135947e-06,0.0034167854061150295,1.0234978780379885e-05,4.0709913820219696e-05,1.1561871400922303e-07,9.281444131366368e-11,1.18
2.9708033979363462e-05,2.9196602063655934e-07,0.00029998970903711783,1.0290962882014874e-08,1.1999818181911304,1.1964772970034994,0.0029482147088918708,0.017162740471150913,0.00029658397177114733,1.0525469154598093e-09,3.414975681898611e-06,4.446477646820472e-06,0.11999605362357238,3.0173056428590765e-11,3.946346254579476e-06,8.942995222290847e-11,7.714288623889937e-11,1.076328091932479e-06,4.258357515384482e-06,3.502195214384861e-11,9.97696276147073e-06,0.00347278869367709,1.0319479885273387e-05,4.104506151848049e-05,1.1849244683212031e-07,9.936120391546291e-11,1.19
2.9708075405086944e-05,2.9192459491308063e-07,0.0002999896245669399,1.0375433059973702e-08,1.1999812019409217,1.196420306889386,0.0029477923321596217,0.01730353280052367,0.00029652893626817747,1.0875416019238135e-09,3.469976190182708e-06,4.595075519263269e-06,0.11999591903651462,3.228631017995819e-11,4.080931199062074e-06,9.568000075315119e-11,8.25296907238232e-11,1.112215432209947e-06,4.400750221152266e-06,3.7428151783914936e-11,1.0316225413686193e-05,0.0035292076195811784,1.040394331892483e-05,4.138001261913349e-05,1.2141160032146217e-07,1.0630532421362747e-10,1.2
2.9708116812402718e-05,2.918831875973012e-07,0.00029998954013446614,1.0459865533741848e-08,1.1999805704027469,1.1963628974827267,0.002947370144210697,0.017444262206140426,0.00029647351495303974,1.1233825415427971e-09,3.5253616643816947e-06,4.747306612087059e-06,0.1199957810897891,3.452681118573521e-11,4.218875684090793e-06,1.0230557181980302e-10,8.823987499802837e-11,1.1489781871878964e-06,4.546626388371804e-06,3.997640322618443e-11,1.066393243737647e-05,0.003586041244311397,1.048836909934629e-05,4.1714766890713504e-05,1.2437647208630172e-07,1.1366666905891015e-10,1.21
2.9708158201314513e-05,2.918417986855061e-07,0.00029998945573967843,1.0544260321398779e-08,1.199979923336164,1.196305069655529,0.0029469481449609656,0.017584928716037458,0.0002964177091725393,1.1600824536639208e-09,3.581130744970835e-06,4.903227188747828e-06,0.11999563973022148,3.690085193599658e-11,4.3602328776622476e-06,1.093251950575437e-10,9.428938213305584e-11,1.1866298813739596e-06,4.696039989077108e-06,4.267359266193053e-11,1.102021710526275e-05,0.003643288629637724,1.0572757244559424e-05,4.2049324103020534e-05,1.2738735842132457e-07,1.2146582581342094e-10,1.22
2.970819957182525e-05,2.9180042817476875e-07,0.00029998937138255884,1.062861744103328e-08,1.1999792604991943,1.1962468242780857,0.0029465263343263354,0.017725532358237813,0.00029636152027356894,1.197654125259201e-09,3.6372820722703743e-06,5.06289386510507e-06,0.11999549490429537,3.9414949530396154e-11,4.505056289672874e-06,1.1675806015163028e-10,1.0069472265156015e-10,1.225184123768326e-06,4.849045333384867e-06,4.5526847629957205e-11,1.1385213545759994e-05,0.0037009488386222267,1.0657107772595591e-05,4.2383684027116366e-05,1.304445543100751e-07,1.2972411518887338e-10,1.23
2.9708240923937017e-05,2.917590760630035e-07,0.0002999892870630891,1.0712936910743552e-08,1.199978581648331,1.1961881622189703,0.0029461047122227536,0.017866073160751336,0.00029630494960307006,1.236110410287175e-09,3.693814286484877e-06,5.2263636075741954e-06,0.11999534655815401,4.2075849618108787e-11,4.6533997701276775e-06,1.2462402839294727e-10,1.0747298445342791e-10,1.2646546074214418e-06,5.005697067716115e-06,4.854354118953421e-11,1.1759056738543636e-05,0.0037590209356252757,1.0741420701495963e-05,4.2717846435321205e-05,1.335483534281835e-07,1.3846360408483013e-10,1.24
2.9708282257651e-05,2.9171774234901927e-07,0.0002999892027812512,1.079721874863731e-08,1.1999778865385455,1.1961290843450334,0.0029456832785662063,0.018006551151574644,0.0002962479985079941,1.275464229054566e-09,3.750726027742551e-06,5.39369373127898e-06,0.11999519463760214,4.489053033777225e-11,4.8053175073489865e-06,1.3294364423305725e-10,1.1464184274189639e-10,1.3050551089917153e-06,5.166050173017911e-06,5.1731296093332233e-11,1.2141882510116282e-05,0.0038175039863117626,1.0825696049311635e-05,4.3051811101210303e-05,1.3669904814659233e-07,1.4770711842694925e-10,1.25
2.9708323573003617e-05,2.9167642699640814e-07,0.000299989118537027,1.088146297283042e-08,1.1999771749229797,1.196069591522441,0.0029452620332727367,0.01814696635869658,0.00029619066833812935,1.3157285777985951e-09,3.808015933259112e-06,5.564941967117637e-06,0.11999503908804122,4.786821721140373e-11,4.96086409056143e-06,1.4174403313181013e-10,1.2222462254676846e-10,1.3463995051727678e-06,5.330160026745292e-06,5.510004530587269e-11,1.2533827710180735e-05,0.003876397056535712,1.0909933834089829e-05,4.338557779959603e-05,1.3989692958027777e-07,1.5748479597423044e-10,1.26
2.970836487020175e-05,2.916351297982738e-07,0.0002999890343303984,1.0965669601441582e-08,1.1999764465517606,1.1960096846205681,0.002944840976258518,0.018287318810118587,0.00029613296045678545,1.3569165662932775e-09,3.865682626617387e-06,5.740166717783272e-06,0.11999487985422311,5.1027911872465966e-11,5.120094748990042e-06,1.5108093902890116e-10,1.302692149622154e-10,1.3887018353752895e-06,5.498082639667528e-06,5.866973081517856e-11,1.2935030883765737e-05,0.003935699208149597,1.0994134073821894e-05,4.3719146306470085e-05,1.4314228776171204e-07,1.6785857106546551e-10,1.27
2.970840614908546e-05,2.915938509145634e-07,0.00029998895016134723,1.1049838652613947e-08,1.1999757011767374,1.1959493644965171,0.002944420107439568,0.018427608533773655,0.00029607487619818113,1.3990412653687961e-09,3.923724760525879e-06,5.919426032105435e-06,0.11999471688123782,5.436852041289066e-11,5.283064393668324e-06,1.6095128661737763e-10,1.387730235279625e-10,1.431976050663534e-06,5.669873706839761e-06,6.243975785664435e-11,1.3345629580656853e-05,0.003995409515673468,1.1078296786650294e-05,4.4052516399216185e-05,1.4643541096820485e-07,1.7882502687895618e-10,1.28
2.9708447409662352e-05,2.9155259033767197e-07,0.00029998886602985536,1.1133970144493801e-08,1.1999749385467862,1.1958886320105107,0.002943999426732035,0.018567835557606962,0.00029601641690975495,1.442115857315765e-09,3.9821409743638525e-06,6.102778621621407e-06,0.11999455011353444,5.7898575572843266e-11,5.449828567010702e-06,1.7138018161897452e-10,1.4775764236992617e-10,1.4762362626143079e-06,5.8455895480859215e-06,6.641938814037001e-11,1.3765763022952165e-05,0.004055527049726008,1.1162421990662936e-05,4.4385687856391796e-05,1.4977658639745572e-07,1.9041205714241616e-10,1.29
2.9708488651939056e-05,2.9151134806096886e-07,0.0002999887819359046,1.1218064095237414e-08,1.1999741584093009,1.1958274880210336,0.0029435789340521022,0.01870799990955043,0.00029595758393877663,1.4861535876340733e-09,4.040929907616029e-06,6.290283537694728e-06,0.119994379495232,6.162687266338491e-11,5.620443141125032e-06,1.8239350107984917e-10,1.5724532863243409e-10,1.521496664287987e-06,6.025286809193503e-06,7.061816455059311e-11,1.4195571258343896e-05,0.004116050882255698,1.1246509703958169e-05,4.4718660457792455e-05,1.53166099958845e-07,2.0264841256403725e-10,1.3
2.9708529875921122e-05,2.9147012407890035e-07,0.00029998869787947687,1.1302120523011125e-08,1.1999733605102012,1.1957659333848272,0.002943158629315995,0.018848101617522716,0.0002958983786323047,1.5311677643805371e-09,4.100090199915863e-06,6.482000169573136e-06,0.1199942049701216,6.556247074854492e-11,5.794964315933064e-06,1.9401789685303266e-10,1.6725900547509427e-10,1.5677715297630886e-06,6.209022460047797e-06,7.504591249850397e-11,1.4635195155437139e-05,0.004176980086548568,1.1330559944644905e-05,4.505143398444843e-05,1.566042362765983e-07,2.155637047016692e-10,1.31
2.9708571081612932e-05,2.9142891838709295e-07,0.00029998861386055386,1.1386139445991454e-08,1.199972544593941,1.1957039689568845,0.0029427385124399753,0.01898814070942919,0.0002958388023371437,1.5771717575165426e-09,4.159620491088817e-06,6.67798824244646e-06,0.11999402648166801,6.971469382739374e-11,5.9734486172909015e-06,2.062807990808812e-10,1.7782226506966365e-10,1.6150752136708355e-06,6.396853792766123e-06,7.971274127506033e-11,1.5084776399068586e-05,0.004238313737235951,1.1414572730842759e-05,4.5384008218621385e-05,1.600912786929507e-07,2.2918840983199937e-10,1.32
2.9708612269017567e-05,2.91387730982456e-07,0.00029998852987911753,1.147012088236519e-08,1.1999717104035177,1.1956415955904447,0.0029423185833403445,0.019128117213161894,0.00029577885639980156,1.624178998255699e-09,4.219519421195631e-06,6.878307815504543e-06,0.11999384397301176,7.409313201611556e-11,6.155952895109472e-06,2.1921041967752798e-10,1.8895937159691798e-10,1.6634221507297273e-06,6.588838419832061e-06,8.46290454038026e-11,1.55444574856253e-05,0.00430005091030223,1.1498548080682175e-05,4.571638294380101e-05,1.6362750927131107e-07,2.435538728197331e-10,1.33
2.9708653438136737e-05,2.913465618632846e-07,0.00029998844593514954,1.1554064850329493e-08,1.1999708576804795,1.1955788141369872,0.0029418988419334436,0.01926803115659957,0.0002957185421664473,1.6722029784114835e-09,4.2797856305756096e-06,7.083019279995166e-06,0.1199936573869709,7.870764273008124e-11,6.342534321474989e-06,2.3283575581133453e-10,2.0069526424352024e-10,1.7128268552801081e-06,6.785034272229687e-06,8.980550599366885e-11,1.6014381718363433e-05,0.004362190683092596,1.158248601230458e-05,4.604855794470168e-05,1.672132087994265e-07,2.5869231098677355e-10,1.34
2.9708694588970664e-05,2.913054110293626e-07,0.0002999883620286318,1.1637971368091991e-08,1.199969986164934,1.1955156254462265,0.0029414792881356493,0.019407882567607605,0.00029565786098286785,1.7212572497448912e-09,4.340417759889882e-06,7.292183357281974e-06,0.11999346666604288,8.35683518659209e-11,6.533250388769418e-06,2.471865933873426e-10,2.1305556019889026e-10,1.7633039208187346e-06,6.985499597577798e-06,9.525309209180965e-11,1.6494693202726986e-05,0.0044247321343207965,1.1666386543862492e-05,4.6380533007259057e-05,1.7084865679254651e-07,2.746368179814017e-10,1.35
2.9708735721517957e-05,2.912642784820654e-07,0.00029998827815954596,1.1721840453870873e-08,1.1999690955955569,1.1954520303661063,0.0029410599218633805,0.01954767147403802,0.0002955968141944259,1.7713554233120835e-09,4.401414450164687e-06,7.505861096902373e-06,0.11999327175240657,8.868565498359666e-11,6.7281589077909385e-06,2.622935105297252e-10,2.260665576520735e-10,1.814868019533344e-06,7.190292958264155e-06,1.0098306203640323e-10,1.698553684166653e-05,0.004487674344076891,1.1750249693519678e-05,4.671230791862679e-05,1.7453413149658743e-07,2.9142136764745606e-10,1.36
2.970877683577556e-05,2.912231642244628e-07,0.00029998819432787394,1.1805672125894988e-08,1.199968185709601,1.1953880297427955,0.002940640743033092,0.019687397903729472,0.00029553540314601704,1.8225111688120344e-09,4.462774342834645e-06,7.724113874625459e-06,0.11999307258792392,9.407021848847552e-11,6.927318005874409e-06,2.781878810642381e-10,2.397552387886102e-10,1.8675339018372234e-06,7.3994732295797045e-06,1.0700696480947038e-10,1.7487058330957977e-05,0.004551016393834997,1.1834075479451269e-05,4.7043882467173144e-05,1.7826990989129665e-07,3.0908081789351257e-10,1.37
2.9708817931738603e-05,2.911820682614219e-07,0.00029998811053359747,1.1889466402403952e-08,1.1999672562429036,1.1953236244206802,0.002940221751561278,0.019827061884507214,0.0002954736291820272,1.874738213934182e-09,4.524496079786031e-06,7.947003390509941e-06,0.11999286911414203,9.973298081340207e-11,7.1307861250118355e-06,2.9490187800067234e-10,2.5414927278740464e-10,1.9213163959037782e-06,7.613099597852824e-06,1.1333664138968948e-10,1.799940415452129e-05,0.0046147573664610505,1.1917863919843913e-05,4.737525644247762e-05,1.820562676934171e-07,3.2765091456206535e-10,1.3800000000000001
2.9708859009400315e-05,2.9114099059971017e-07,0.0002999880267766982,1.1973223301648228e-08,1.1999663069298954,1.1952588152423609,0.0029398029473644708,0.019966663444183075,0.0002954114936462901,1.9280503437060728e-09,4.586578303400049e-06,8.174591666962042e-06,0.1199926612722949,1.0568515360077113e-10,7.338622019972829e-06,3.124684770153044e-10,2.692770188175942e-10,1.976230407201099e-06,7.83123155858354e-06,1.1998422610521149e-10,1.8522721579739262e-05,0.0046788963462205515,1.2001615032895895e-05,4.7706429635327606e-05,1.858934793598514e-07,3.471682952987053e-10,1.3900000000000001
2.970890006875193e-05,2.910999312480979e-07,0.00029998794305715796,1.2056942841889237e-08,1.1999653375036081,1.195193603048645,0.002939384330359241,0.02010620261055547,0.00029534899788204443,1.9824613998410132e-09,4.6490196565961105e-06,8.406941046793442e-06,0.11999244900330536,1.1193822288460068e-10,7.550884756425079e-06,3.3092145993334917e-10,2.851675290354183e-10,2.032290918026532e-06,8.053928914577768e-06,1.2696214798647494e-10,1.905715865277622e-05,0.004743432418786317,1.208532883681727e-05,4.803740183771506e-05,1.897818180908263e-07,3.6767049342130167e-10,1.4000000000000001
2.9708941109782563e-05,2.910588902174616e-07,0.00029998785937495844,1.214062504139945e-08,1.1999643476956852,1.1951279886785426,0.0029389659004621983,0.020245679411409357,0.00029528614323189154,2.037985280085715e-09,4.711818782875106e-06,8.644114191279156e-06,0.119992232247787,1.185039502726043e-10,7.767633709054804e-06,3.5029541821140984e-10,3.0185055158108736e-10,2.0895129870412444e-06,8.28125177408154e-06,1.3428313211902074e-10,1.9602864193896792e-05,0.0048083646712462355,1.2169005349830013e-05,4.836817284283311e-05,1.9372155583305687e-07,3.891959417891802e-10,1.41
2.9708982132479138e-05,2.910178675208865e-07,0.0002999877757300814,1.222426991846249e-08,1.1999633372363874,1.1950619729692602,0.002938547657589989,0.02038509387451623,0.00029522293103775236,2.0946359375679486e-09,4.774974326362684e-06,8.886174078215519e-06,0.11999201094604596,1.2539437412826456e-10,7.988928559687244e-06,3.706257564199317e-10,3.1935653357565335e-10,2.1479117488047995e-06,8.513260548915259e-06,1.4196020099630793e-10,2.0159987792784673e-05,0.0048736921921110204,1.2252644590168142e-05,4.869874244507274e-05,1.9771296328291114e-07,4.117839766723053e-10,1.42
2.9709023136826256e-05,2.909768631737697e-07,0.00029998769212250843,1.2307877491373218e-08,1.199962305854603,1.194995556756196,0.0029381296016592995,0.020524446027634095,0.00029515936264082527,2.152427380144185e-09,4.8384849318525175e-06,9.133183999978025e-06,0.1199917850380828,1.32621810752905e-10,8.214829295407085e-06,3.919486957256512e-10,3.377166241178765e-10,2.2075024133097157e-06,8.750015952607896e-06,1.5000667587252751e-10,2.0728679803861294e-05,0.004939414071321957,1.2336246576077848e-05,4.902911044001938e-05,2.01756309889574e-07,4.354748416204575e-10,1.43
2.97090641228061e-05,2.909358771939228e-07,0.00029998760855222146,1.2391447778437844e-08,1.1999612532778554,1.194928740872934,0.0029377117325868536,0.02066373589850745,0.00029509543938154313,2.2113736697472475e-09,4.902349244849585e-06,9.385207561579295e-06,0.11999155446359448,1.401988555677633e-10,8.445396206678958e-06,4.143012773740495e-10,3.5696267728109607e-10,2.2683002655160417e-06,8.991578998531246e-06,1.5843617811541835e-10,2.1309091341604645e-05,0.005005529400258657,1.2419811325817643e-05,4.935927662444961e-05,2.0585186385821173e-07,4.603096913324158e-10,1.44
2.9709105090398345e-05,2.908949096016749e-07,0.0002999875250192019,1.2474980797974014e-08,1.1999601792323122,1.1948615261512385,0.0029372940502894124,0.02080296351486729,0.0002950311625995309,2.2714889217339585e-09,4.966565911613447e-06,9.642308678726973e-06,0.11999131916197617,1.4813838429606396e-10,8.680689885467887e-06,4.377213661718025e-10,3.771272551100991e-10,2.330320664885921e-06,9.238010998034152e-06,1.6726263055908171e-10,2.190137427586796e-05,0.005072037271746812,1.250333885765848e-05,4.968924079632774e-05,2.099998921531364e-07,4.863305955251353e-10,1.45
2.970914603958005e-05,2.908539604199756e-07,0.00029998744152343157,1.255847656831092e-08,1.1999590834427933,1.1947939134210483,0.0029368765546837765,0.02094212890443105,0.00029496653363356276,2.3327873042327896e-09,5.031133579201516e-06,9.904551575881662e-06,0.11999107907232309,1.564535541450911e-10,8.92077122335975e-06,4.622476539692338e-10,3.982436306179893e-10,2.3935790449181643e-06,9.489373558576742e-06,1.765002588567965e-10,2.250568122719849e-05,0.005138936780065946,1.2586829189883894e-05,5.0019002754802534e-05,2.1420066050097002e-07,5.135805428029293e-10,1.46
2.9709186970325527e-05,2.9081302967449776e-07,0.00029998735806489207,1.2641935107789377e-08,1.199957965632779,1.1947259035104725,0.002936459245686783,0.021081232094902633,0.0002949015538215197,2.395283037491508e-09,5.09605089551233e-06,1.0172000784314833e-05,0.11999083413343252,1.6515780498826109e-10,9.165701409681766e-06,4.879196631427646e-10,4.203457907830565e-10,2.4580909126828143e-06,9.745728581864659e-06,1.8616359283383413e-10,2.312216556215624e-05,0.005206227020957165,1.2670282340790147e-05,5.034856230020378e-05,2.18454433393809e-07,5.421034445266476e-10,1.47
2.9709227883777203e-05,2.907721162228197e-07,0.00029998727464356525,1.2725356434595027e-08,1.1999568255143307,1.1946574972758721,0.0029360421232159316,0.02122027311414605,0.00029483622461475,2.4589906951277017e-09,5.1613163946308295e-06,1.0444723287370157e-05,0.11999058428178117,1.743509085570149e-10,9.415543867946556e-06,5.150322339088524e-10,4.4368777213360784e-10,2.523872379654396e-06,1.0007140209942593e-05,1.9636455207248744e-10,2.3750987188165758e-05,0.005273907059078924,1.2753698328083276e-05,5.067791923188632e-05,2.2276147739396135e-07,5.72226883101756e-10,1.48
2.9709268779077662e-05,2.9073122092235963e-07,0.0002999871912594326,1.2808740567209997e-08,1.1999556628153918,1.1945886955204537,0.002935625187187696,0.021359251989715385,0.0002947705472685179,2.5239243867025334e-09,5.2269288071778344e-06,1.0722782709435653e-05,0.11999032945700384,1.8398617366815202e-10,9.670359009994295e-06,5.434470423128134e-10,4.68150277107224e-10,2.5909387238607308e-06,1.0273669553281648e-05,2.0704979370002427e-10,2.4392296858665687e-05,0.005341976016081553,1.2837077170510788e-05,5.100707335405054e-05,2.2712205220497148e-07,6.037971736125627e-10,1.49
2.9709309656206665e-05,2.9069034379335567e-07,0.0002999871079124758,1.2892087524008572e-08,1.199954477255353,1.1945194990671661,0.002935208437519036,0.02149816874927582,0.00029470452311915847,2.5900984885743824e-09,5.292886782441827e-06,1.1006244516642264e-05,0.11999006959699043,1.9407894040287614e-10,9.930208930641337e-06,5.732092140991149e-10,4.937721165160615e-10,2.659305676745989e-06,1.0545379408788817e-05,2.182359473346509e-10,2.5046250220606368e-05,0.005410432991742053,1.2920418886400564e-05,5.133602447052313e-05,2.3153641867444503e-07,6.368644530454619e-10,1.5
2.970935051517405e-05,2.90649484825975e-07,0.0002999870246026765,1.2975397323372324e-08,1.199953268552013,1.1944499087379608,0.002934791874126966,0.021637023420483827,0.0002946381535051871,2.6575274351731002e-09,5.359188967472827e-06,1.1295174535055443e-05,0.11998980463928284,2.0464727644911153e-10,1.0195156069895617e-05,6.043719363064532e-10,5.205990471186321e-10,2.7289890565308027e-06,1.0822332915395193e-05,2.2994270536337679e-10,2.5713003812693257e-05,0.00547927708640688,1.300372349407664e-05,5.1664772386237385e-05,2.3600483652174738e-07,6.714878148928038e-10,1.51
2.970939135598999e-05,2.9060864401003807e-07,0.00029998694133001613,1.3058669983694439e-08,1.1999520364218426,1.1943799253530218,0.0029343754969285408,0.02177581603098277,0.00029457143976436314,2.7262257107103084e-09,5.425834010027225e-06,1.1589638894414448e-05,0.11998953452112818,2.157098014944349e-10,1.04652631620426e-05,6.369900229761992e-10,5.486782260770042e-10,2.8000047543063726e-06,1.1104593502911934e-05,2.421903683181854e-10,2.6392714913992684e-05,0.005548507401823187,1.3086991011874594e-05,5.199331690728428e-05,2.405275642576473e-07,7.077281603292701e-10,1.52
2.9709432178665027e-05,2.9056782133499875e-07,0.00029998685809447647,1.3141905523379793e-08,1.199950780579992,1.1943095497307663,0.0029339593058408543,0.021914546608402884,0.00029450438323365923,2.7962078485586026e-09,5.492820558599069e-06,1.1889704026414694e-05,0.11998925917948033,2.2728569740333762e-10,1.074059323396839e-05,6.71119945237794e-10,5.780582368820151e-10,2.872368733624573e-06,1.1392224890368122e-05,2.5499985637773044e-10,2.708554153985686e-05,0.005618123041143158,1.3170221458141619e-05,5.232165784090889e-05,2.4510485918782626e-07,7.456482316382708e-10,1.53
2.97094729832101e-05,2.905270167899249e-07,0.000299986774896039,1.3225103960845033e-08,1.1999495007402976,1.1942387826878404,0.0029335433007810405,0.022053215180361303,0.0002944369852492303,2.8674884306307647e-09,5.560147262451345e-06,1.2195436662990184e-05,0.1199889785510018,2.393947183944881e-10,1.1021209603482803e-05,7.068198613941416e-10,6.087891152784816e-10,2.946097030088066e-06,1.168529108434865e-05,2.6839272086903265e-10,2.7791642437848883e-05,0.005688123108928376,1.3253414851236588e-05,5.264979499550686e-05,2.497369774163879e-07,7.853126456383393e-10,1.54
2.9709513769636545e-05,2.90486230363479e-07,0.0002999866917346853,1.3308265314518657e-08,1.1999481966152905,1.1941676250391182,0.002933127481666273,0.02219182177446201,0.0002943692471463834,2.9400820867589695e-09,5.627812771647269e-06,1.2506903834595829e-05,0.11998869257206515,2.520572012179941e-10,1.1307175877642467e-05,7.441496470070046e-10,6.409223751904114e-10,3.021205750940403e-06,1.1983856377332062e-05,2.823911557691768e-10,2.8511177083667742e-05,0.005758506711154155,1.3336571209530135e-05,5.2977728180620746e-05,2.544241738493674e-07,8.267879271095291e-10,1.55
2.9709554537956126e-05,2.9044546204389845e-07,0.000299986608610397,1.339138960284109e-08,1.1999468679162026,1.1940960775976976,0.0029327118484137656,0.022330366418295895,0.0002943011702595464,3.0140034940739913e-09,5.69581573708156e-06,1.282417286848988e-05,0.11998840117875485,2.652940753326649e-10,1.1598555951073909e-05,7.83170924982399e-10,6.745110346462139e-10,3.0977110746561394e-06,1.2287985346028435e-05,2.9701800920700785e-10,2.924430567707332e-05,0.005829272955213898,1.3419690551404715e-05,5.330545720693649e-05,2.591667021982411e-07,8.701425422198114e-10,1.56
2.9709595288181043e-05,2.904047118189763e-07,0.00029998652552315556,1.3474476844264772e-08,1.199945514352975,1.1940241411749004,0.0029322964009407715,0.02246884913944072,0.00029423275592223806,3.0892673763844162e-09,5.764154810511738e-06,1.3147311387016273e-05,0.11998810430686883,2.791268730832736e-10,1.1895414004296647e-05,8.239470956559876e-10,7.096096417039119e-10,3.1756292505309403e-06,1.2597742849717238e-05,3.122967949648281e-10,2.9991189137811422e-05,0.005900420949923449,1.3502772895254686e-05,5.363298188627981e-05,2.639648149834359e-07,9.154469319514689e-10,1.57
2.9709636020323982e-05,2.9036397967604145e-07,0.0002999864424729426,1.355752705725423e-08,1.1999441356342642,1.1939518165802678,0.002931881139164584,0.022607269965461117,0.0002941640054670369,3.1658885035558456e-09,5.8328286445893965e-06,1.3476387305887028e-05,0.11998780189192024,2.935777398778199e-10,1.2197814502046286e-05,8.66543366878477e-10,7.462743003763525e-10,3.25497659827169e-06,1.2913194028585204e-05,3.2825170398009357e-10,3.075198910153875e-05,0.0059719498055254335,1.3585818259486372e-05,5.396030203161268e-05,2.6881876353783845e-07,9.627735455274957e-10,1.58
2.9709676734398083e-05,2.903232656019392e-07,0.0002999863594597395,1.3640540260286164e-08,1.1999427314674507,1.1938791046215596,0.0029314660630025352,0.022745628923908613,0.0002940949202255504,3.243881690890107e-09,5.9018358928914956e-06,1.3811468832464608e-05,0.11998749386913897,3.086694443647914e-10,1.2505822191597597e-05,9.11026784101008e-10,7.845626965564182e-10,3.3357695075866e-06,1.3234404302064191e-05,3.4490761584711073e-10,3.152686791574794e-05,0.006043858633693613,1.3668826662518143e-05,5.4287417457029635e-05,2.7372879801030525e-07,1.0121968738379888e-09,1.59
2.9709717430417008e-05,2.9028256958301186e-07,0.000299986276483528,1.3723516471849522e-08,1.1999413015586464,1.1938060061047508,0.0029310511723719987,0.02288392604232161,0.0002940255015283849,3.3232617985044638e-09,5.9711752099516405e-06,1.4152624464044323e-05,0.11998718017347353,3.2442538861042707e-10,1.2819502101087621e-05,9.574662604605544e-10,8.245341239422384e-10,3.418024437775319e-06,1.356143936716905e-05,3.6229011031873334e-10,3.231598863569257e-05,0.006116146547537237,1.3751798122780474e-05,5.4614327977754326e-05,2.7869516736917144e-07,1.0637934828665488e-09,1.6
