Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
4.08,2.97192714359874e-05,0.00029996679073164654,0.002833680683480726,3.323774544852692e-05,1.1655443732903414,0.033693718387534884,0.00012012242616234977,1.1978730632561934,0.0011785350565769938,1.1354883774015544e-06,0.11953139815983184,0.00026964609568304706,2.807285640126223e-07,3.320926835327811e-08,0.00012904266485057862,3.7249681142129844e-06,0.000478195310609424,4.6904807450172047e-07,1.0765861725093175e-07,3.024624569660418e-05,4.4967612641649104e-07,0.0004681521640417244,1.3209704198483714e-06,0.0004990787028862713,0.05534091734536393,1.4676650047368213e-06,0.900049,4e-12,1.6842256317353855e-16,1.6843713840757338e-16,1.9955318321433185e-17,1.9925561011966866e-17,7.753466984320164e-14,7.742559891034716e-14,1.8193771031008988e-14,1.8147747417962507e-14,2.2446320713891513e-15,2.2349808685277904e-15,6.496700252405182e-17,6.459517035055905e-17,2.8864848800578487e-13,2.8691718636565436e-13,2.825964739470637e-13,2.808912984250346e-13,2.848451165526103e-16,2.814288447010323e-16,2.7310037753029184e-16,2.698056758498946e-16
4.09,2.9719307865960462e-05,0.0002999667163543388,0.0028333095240786928,3.331212860475139e-05,1.1653957879706118,0.03383644841416698,0.00012121416345672138,1.1978536073787964,0.0011893342637145023,1.1564739474677012e-06,0.1195271131898856,0.00026952999292132373,2.80692134039565e-07,3.3283645660996664e-08,0.00012931523003221375,3.7491412310626626e-06,0.0004825374177288668,4.776556982048339e-07,1.0859116826323335e-07,3.0361415907305408e-05,4.57977767138888e-07,0.00047242883234724603,1.3453764288388249e-06,0.0005036148567100463,0.05546463814540308,1.4947813161714806e-06,0.900049,4e-12,1.6840071167887139e-16,1.68415280423739e-16,1.9999931932764865e-17,1.9970187396598e-17,7.769811943792216e-14,7.758913801932826e-14,1.82629012618294e-14,1.8216849544383245e-14,2.2591717457654685e-15,2.2494847386375977e-15,6.552870951587715e-17,6.515470095794001e-17,2.9126484121082707e-13,2.8952245063732006e-13,2.8517346523010266e-13,2.834572994083476e-13,2.900632124633759e-16,2.8659341892290033e-16,2.781333093971701e-16,2.747866602833328e-16
4.1,2.9719344279714083e-05,0.0002999666420089532,0.0028329385308352526,3.338647987601163e-05,1.1652469669959002,0.03397937924497749,0.00012231291282293312,1.1978340253865547,0.0012002036924270141,1.1777907674626274e-06,0.11952280056430954,0.0002694138235599818,2.806557202859407e-07,3.3357991046571334e-08,0.00012958757146331131,3.7734038405296147e-06,0.00048690729653832684,4.863980218746196e-07,1.0952913467351289e-07,3.0476647302227313e-05,4.6641011035430365e-07,0.00047673302558007047,1.3701673981807762e-06,0.0005081801137648395,0.055588303561522494,1.522325338043569e-06,0.900049,4e-12,1.6837886991307672e-16,1.6839343217156443e-16,2.0044526399684e-17,2.00147946279428e-17,7.786143477878206e-14,7.775254287798678e-14,1.8332069556999898e-14,1.8285988381336387e-14,2.2737651411294638e-15,2.2640423043177686e-15,6.609367725343284e-17,6.571748080410773e-17,2.938978969707988e-13,2.921443779229961e-13,2.8776701091796537e-13,2.860398153480423e-13,2.953628252815795e-16,2.9183881312477176e-16,2.8324533781110063e-16,2.798460662125822e-16
4.11,2.9719380677255243e-05,0.00029996656769546766,0.00283256770367822,3.3460799284395615e-05,1.165097910794261,0.03412251032665765,0.00012341869976493873,1.1978143168103352,0.0012111436065442187,1.1994431617874034e-06,0.11951846018273801,0.00026929758851136274,2.806193227447838e-07,3.3432304532122974e-08,0.00012985968915016474,3.797755986401762e-06,0.0004913050459132344,4.952767834221558e-07,1.1047253017572724e-07,3.059193895533458e-05,4.7497485281529314e-07,0.0004810648424091446,1.3953483455022473e-06,0.0005127745791598082,0.05571191361777732,1.5503026451918144e-06,0.900049,4e-12,1.6835703787197671e-16,1.6837159364687029e-16,2.0089101735474663e-17,2.0059382719273783e-17,7.802461586892289e-14,7.791581349009885e-14,1.840127560649116e-14,1.8355163373200748e-14,2.288412284638976e-15,2.278653591841057e-15,6.666191479018722e-17,6.628351810543635e-17,2.965477146142992e-13,2.9478302754794066e-13,2.9037717021184494e-13,2.886389054454868e-13,3.007450065399306e-16,2.971660700532935e-16,2.8843748740500475e-16,2.849849116891759e-16
4.12,2.9719417058590897e-05,0.00029996649341386,0.002832197042535456,3.353508685200738e-05,1.1649486197925774,0.034265841107034685,0.00012453154979816863,1.1977944811806864,0.0012221542701051503,1.2214354988704493e-06,0.1195140919447728,0.00026918128869805516,2.805829414091325e-07,3.350658613978803e-08,0.0001301315830995773,3.822197711897512e-06,0.0004957307647439397,5.042937381383397e-07,1.1142136839119826e-07,3.070728993041718e-05,4.836737083470316e-07,0.0004854243815188253,1.420924339347901e-06,0.0005173983580405306,0.05583546833820825,1.5787188690259096e-06,0.900049,4e-12,1.6833521555139618e-16,1.6834976484547949e-16,2.013365795343076e-17,2.0103951683872817e-17,7.818766271173445e-14,7.807894985974638e-14,1.8470519111807244e-14,1.842437395825031e-14,2.3031132031874638e-15,2.2933186271385075e-15,6.723343119822927e-17,6.685282103471896e-17,2.99214353478133e-13,2.9743845884636385e-13,2.930040023208793e-13,2.912546289112952e-13,3.06210818511572e-16,3.025762428830038e-16,2.9371079305823027e-16,2.9020422500821894e-16
4.13,2.9719453423728e-05,0.0002999664191641081,0.002831826547334864,3.3609342600967144e-05,1.1647990944165671,0.034409371035071065,0.0001256514884493835,1.1977745180278414,0.001233235947357296,1.2437721914554035e-06,0.11950969574998395,0.0002690649250532785,2.805465762720295e-07,3.358083589171868e-08,0.00013040325331886178,3.846729059666057e-06,0.0005001845519349302,5.134506588044994e-07,1.1237566286723244e-07,3.08226992807085e-05,4.925084079565764e-07,0.0004898117416080857,1.446900499509983e-06,0.0005220515555883198,0.05595896774684138,1.6075796978942068e-06,0.900049,4e-12,1.6831340294716218e-16,1.683279457632177e-16,2.0178195066856095e-17,2.0148501535031207e-17,7.835057531085364e-14,7.824195199131707e-14,1.85397997863023e-14,1.8493619568425098e-14,2.3178679234063617e-15,2.3080374357996344e-15,6.78082355695256e-17,6.742539772033946e-17,3.0189787290680673e-13,3.0011073116095817e-13,2.9564756646160324e-13,2.9388704496485143e-13,3.1176133429621963e-16,3.080703952826996e-16,2.9906629995855845e-16,2.9550504477394584e-16
4.14,2.9719489772673503e-05,0.00029996634494618965,0.002831456218004391,3.3683566553411305e-05,1.1646493350907812,0.034553099560863575,0.00012677854125652736,1.1977544268817177,0.001244388902755695,1.266457696888974e-06,0.1195052714979103,0.0002689484985212662,2.8051022732652135e-07,3.365505381008286e-08,0.00013067469981584005,3.871350071787635e-06,0.0005046665064040429,5.227493358029998e-07,1.1333542707573981e-07,3.093816604850321e-05,5.014806999421201e-07,0.0004942270213897194,1.4732819973592453e-06,0.0005267342770195389,0.05608241186768833,1.6368908774513891e-06,0.900049,4e-12,1.6829160005510438e-16,1.6830613639591281e-16,2.022271308906433e-17,2.0193032286049716e-17,7.85133536701622e-14,7.840481988950403e-14,1.8609117355498397e-14,1.8562899629101925e-14,2.332676471667399e-15,2.3228100430725812e-15,6.838633701719382e-17,6.800125624544389e-17,3.045983322520228e-13,3.0279990384242573e-13,2.9830792185739245e-13,2.9653621283383165e-13,3.173976379069108e-16,3.1364960148179993e-16,3.0450506366406804e-16,3.0088841996527206e-16
4.15,2.9719526105434365e-05,0.00029996627076008274,0.0028310860544720276,3.375775873149258e-05,1.1644993422386076,0.034697026135642565,0.00012791273376858066,1.197734207271922,0.001255613400962043,1.289496517408798e-06,0.11950081908806044,0.000268832010057649,2.8047389456565904e-07,3.37292399170643e-08,0.0001309459225988428,3.896060789773822e-06,0.0005091767270816802,5.321915772278518e-07,1.1430067441185343e-07,3.10536892647753e-05,5.105923500022485e-07,0.0004986703195895454,1.5000740561758724e-06,0.0005314466275849148,0.056205800724746194,1.6666582110261468e-06,0.900049,4e-12,1.6826980687105496e-16,1.6828433673939543e-16,2.0267212033379225e-17,2.0237543950238578e-17,7.867599779378521e-14,7.856755355930568e-14,1.8678471557405105e-14,1.8632213558865183e-14,2.3475388740849636e-15,2.3376364738642932e-15,6.896774467679374e-17,6.858040464711206e-17,3.0731579087217326e-13,3.0550603624900813e-13,3.009851277379104e-13,2.992021917537272e-13,3.2312082435736867e-16,3.1931494633671105e-16,3.1002815016486194e-16,3.063554100013491e-16
4.16,2.971956242201753e-05,0.0002999661966057649,0.0028307160566658084,3.383191915737997e-05,1.164349116282273,0.034841150211771046,0.00012905409154541342,1.1977138587277496,0.00126690970684379,1.3128932004312942e-06,0.11949633841991301,0.0002687154606298388,2.8043757798249764e-07,3.380339423486258e-08,0.00013121692167670915,3.920861254567792e-06,0.000513715312910023,5.417792089953171e-07,1.1527141819254808e-07,3.116926794879605e-05,5.198451413451949e-07,0.0005031417349456122,1.5272819514804075e-06,0.0005361887125688505,0.05632913434199748,1.6968875599888535e-06,0.900049,4e-12,1.6824802339084862e-16,1.6826254678949858e-16,2.031169191313439e-17,2.0282036540917545e-17,7.883850768608917e-14,7.87301530060255e-14,1.874786214284021e-14,1.870156076927763e-14,2.3624551565184052e-15,2.352516752740675e-15,6.955246770763576e-17,6.916285091552885e-17,3.100503081318316e-13,3.0822918774601376e-13,3.036792433385459e-13,3.018850409673673e-13,3.2893199974997516e-16,3.2506752539719026e-16,3.156366359446455e-16,3.119070848071169e-16
4.17,2.9719598722429932e-05,0.0002999661224832163,0.0028303462245137983,3.3906047850631305e-05,1.1641986576743815,0.034985471199067295,0.0001302026402725512,1.1976933807755055,0.0012782780871016903,1.3366526007336951e-06,0.11949182939251947,0.00026859883958983076,2.80401277570094e-07,3.38775167834257e-08,0.00013148769700959954,3.945751558335922e-06,0.0005182823631473299,5.515141639359981e-07,1.1624771195546626e-07,3.128491269503292e-05,5.292409630712993e-07,0.0005076413665174377,1.5549113031708291e-06,0.0005409606377464737,0.05645241274340318,1.7275851683306454e-06,0.900049,4e-12,1.6822624961032227e-16,1.682407665420564e-16,2.0356152739881627e-17,2.032651007005542e-17,7.900088337323351e-14,7.889261820575973e-14,1.8817280249271927e-14,1.877094761701975e-14,2.377425307208283e-15,2.367450935001553e-15,7.014048518167795e-17,6.974862717327976e-17,3.128019437673173e-13,3.1096941788839794e-13,3.063903284901427e-13,3.045848199104626e-13,3.3483222941114615e-16,3.3090849836159887e-16,3.21331680252973e-16,3.175445778427796e-16
4.18,2.971963500667851e-05,0.00029996604839241316,0.0028299765579441294,3.398014483531333e-05,1.1640479668124608,0.03512998858315526,0.00013135840544964774,1.197672772945775,0.0012897188058562878,1.3607791710829604e-06,0.11948729190558377,0.0002684821561820344,2.8036499332151307e-07,3.395160758659437e-08,0.00013175824864227758,3.9707317041283e-06,0.0005228779765404629,5.613982407908693e-07,1.1722954025540421e-07,3.14006142745215e-05,5.387815710869206e-07,0.0005121693128451115,1.5829672851415675e-06,0.000545762508142627,0.0565756359529217,1.7587567845101406e-06,0.900049,4e-12,1.6820448552531575e-16,1.6821899599290785e-16,2.0400594528246597e-17,2.0370964551956623e-17,7.916312484479115e-14,7.905494918536655e-14,1.8886731761110205e-14,1.88403685647129e-14,2.392449377997098e-15,2.3824390224769798e-15,7.073182755777876e-17,7.033772415324253e-17,3.155707568941823e-13,3.1372678592427776e-13,3.091184420188178e-13,3.073015877070669e-13,3.408226787883016e-16,3.3683894447452157e-16,3.271143294847596e-16,3.2326894265215235e-16
4.19,2.9719671274770204e-05,0.00029996597433333316,0.0028296070568849655,3.405421013356538e-05,1.163897044116215,0.03527470181847677,0.00013252141267181973,1.1976520347668538,0.001301232128635929,1.385277604040109e-06,0.11948272585848758,0.00026836541106159954,2.8032872522982244e-07,3.4025666666547824e-08,0.00013202857658362534,3.995801732743147e-06,0.0005275022520714108,5.714333222842932e-07,1.1821691737931885e-07,3.1516372017824947e-05,5.484688044411578e-07,0.0005167256727079343,1.611455340401056e-06,0.0005505944291524077,0.056698803994491724,1.7904084559852364e-06,0.900049,4e-12,1.6818273113167121e-16,1.6819723513789346e-16,2.0445017291539326e-17,2.0415399999928694e-17,7.932523210650158e-14,7.92171459501752e-14,1.8956216203668517e-14,1.8909823210694968e-14,2.407527392855186e-15,2.397481039645888e-15,7.132650311695578e-17,7.09301504275913e-17,3.183568069034848e-13,3.165013512428465e-13,3.118636431914913e-13,3.1003540362476056e-13,3.469044862325935e-16,3.428599933705759e-16,3.329856941410127e-16,3.2908128266469466e-16
4.2,2.971970752671193e-05,0.00029996590030595426,0.002829237721264516,3.4128243767513556e-05,1.1637458900045528,0.03541961036010746,0.00013369168754578947,1.1976311657667051,0.0013128183211895998,1.4101526414675451e-06,0.11947813115058105,0.0002682486047650762,2.802924732880936e-07,3.409969404545559e-08,0.00013229868084247388,4.0209616849989666e-06,0.0005321552887342603,5.816213104148064e-07,1.1920985798768944e-07,3.163218537373275e-05,5.583045211312375e-07,0.0005213105448977735,1.6403809688323191e-06,0.0005554565062070389,0.05682191689203728,1.8225462934043803e-06,0.900049,4e-12,1.681609864252332e-16,1.6817548397285614e-16,2.0489421043059756e-17,2.0459816427273352e-17,7.948720516458527e-14,7.937920850548432e-14,1.9025733017446208e-14,1.8979311224239653e-14,2.4226593750810045e-15,2.41257701099938e-15,7.192451981877249e-17,7.152591479261367e-17,3.211601531945716e-13,3.192931732405562e-13,3.1462599128524255e-13,3.127863269386641e-13,3.5307880095458764e-16,3.4897278624888383e-16,3.3894689627964814e-16,3.349827126787425e-16
4.21,2.9719743762510623e-05,0.00029996582631025423,0.0028288685510110332,3.4202245759293005e-05,1.1635945048953225,0.035564713664124524,0.00013486925568876964,1.1976101654729843,0.0013244776494722942,1.435409072607414e-06,0.11947350768118685,0.0002681317378088962,2.802562374894024e-07,3.4173689745496734e-08,0.000132568561428018,4.046211601297894e-06,0.000536837185531839,5.919641258150246e-07,1.202083767731379e-07,3.1748053811120654e-05,5.682905974670447e-07,0.0005259240282156545,1.6697497250620493e-06,0.0005603488447693257,0.05694497466946787,1.8551764682390062e-06,0.900049,4e-12,1.6813925140184906e-16,1.6815374249364143e-16,2.0533805796112823e-17,2.050421384729804e-17,7.964904402555995e-14,7.954113685681079e-14,1.909528163107763e-14,1.904883228667239e-14,2.4378453476183556e-15,2.4277269607787365e-15,7.25258855554059e-17,7.212502606388274e-17,3.239808551714792e-13,3.221023113191034e-13,3.174055455817611e-13,3.155544169293927e-13,3.5934678355394297e-16,3.551784754890148e-16,3.4499906896700193e-16,3.409743584802268e-16
4.22,2.9719779982173194e-05,0.0002999657523462109,0.0028284995460528136,3.427621613104767e-05,1.1634428892053188,0.035710011187601975,0.000136054142728326,1.1975890334130392,0.0013362103796442598,1.4610517343926173e-06,0.11946885534960076,0.0002680148106887275,2.8022001782682884e-07,3.4247653788859686e-08,0.00013283821834981127,4.071551521630549e-06,0.000541548041474955,6.024637078701192e-07,1.2121248846261259e-07,3.186397681959364e-05,5.784289281881839e-07,0.0005305662214709918,1.6995672188173348e-06,0.000565271550333006,0.057067977350678326,1.8883052131798767e-06,0.900049,4e-12,1.681175260573682e-16,1.681320106960973e-16,2.057817156400837e-17,2.054859227331581e-17,7.981074869624147e-14,7.970293100988676e-14,1.916486146079375e-14,1.9118386091756184e-14,2.4530853330551733e-15,2.4429309129783292e-15,7.313060814943005e-17,7.272749307756755e-17,3.2681897224244947e-13,3.2492882488497296e-13,3.202023653668258e-13,3.183397328825951e-13,3.6570960610669173e-16,3.614782247220715e-16,3.5114335634482937e-16,3.4705735691291033e-16
4.23,2.971981618570657e-05,0.000299965678413802,0.0028281307063181965,3.43501549049302e-05,1.1632910433502863,0.03585550238860596,0.00013724637430224108,1.197567769113914,0.0013480167780702437,1.4870855117578437e-06,0.11946417405509255,0.0002678978238788295,2.801838142934569e-07,3.43215861977421e-08,0.00013310765161776155,4.096981485580895e-06,0.00054628795558164,6.131220148362982e-07,1.222222078195725e-07,3.1979953910128926e-05,5.887214265810472e-07,0.0005352372234808225,1.7298391152824097e-06,0.0005702247284221083,0.057190924959548965,1.9219388225334505e-06,0.900049,4e-12,1.6809581038764302e-16,1.6811028857607415e-16,2.0622518360061043e-17,2.059295171864526e-17,7.99723191837439e-14,7.986459097065692e-14,1.9234471909881474e-14,1.9187972346077356e-14,2.4683793536223004e-15,2.458188891348537e-15,7.373869535157526e-17,7.333332469174349e-17,3.296745638194483e-13,3.2777277334898396e-13,3.230165099297811e-13,3.211423340884935e-13,3.7216845225313986e-16,3.678732089017789e-16,3.573809136971534e-16,3.532328559486283e-16
4.24,2.9719852373117646e-05,0.0002999656045130054,0.0028277620317355653,3.442406210310169e-05,1.1631389677449244,0.03600118672619004,0.0001384459760583771,1.1975463721023492,0.0013598971113187362,1.5135153379505826e-06,0.11945946369690634,0.0002677807778314077,2.8014762688237513e-07,3.439548699435067e-08,0.00013337686124212608,4.122501532331093e-06,0.000551057026876389,6.239410239592817e-07,1.2323754964617125e-07,3.209598461571893e-05,5.991700245958747e-07,0.0005399371330690366,1.7605711354553814e-06,0.0005752084845903034,0.05731381751994546,1.956083652618226e-06,0.900049,4e-12,1.6807410438852774e-16,1.6808857612942507e-16,2.0666846197590146e-17,2.0637292196610402e-17,8.013375549547982e-14,8.002611674527565e-14,1.930411236814032e-14,1.925759076943136e-14,2.4837274311922484e-15,2.473500919398656e-15,7.43501548384599e-17,7.394252978770275e-17,3.325476893176792e-13,3.306342161258334e-13,3.2584803856301155e-13,3.2396227984142195e-13,3.787245172863906e-16,3.74364614375569e-16,3.637129075169494e-16,3.595020147575248e-16
4.25,2.971988854441335e-05,0.00029996553064379883,0.0028273935222333482,3.44979377477316e-05,1.1629866628028929,0.036147063660390534,0.00013965297365453992,1.1975248419047841,0.0013718516461612234,1.5403461948421642e-06,0.1194547241742614,0.0002676636729759685,2.8011145558667574e-07,3.446935620090103e-08,0.00013364584723350698,4.1481117006663776e-06,0.0005558553543894042,6.349227315927871e-07,1.2425852878544149e-07,3.2212068492014275e-05,6.097766729638258e-07,0.0005446660490656121,1.7917690565049923e-06,0.0005802229244202619,0.057436655055718884,1.990746122161118e-06,0.900049,4e-12,1.6805240805588018e-16,1.6806687335200543e-16,2.0711155089919568e-17,2.0681613720540618e-17,8.029505763916109e-14,8.018750834010419e-14,1.937378221133658e-14,1.9327241095208566e-14,2.4991295872779484e-15,2.4888670203998266e-15,7.496499421029638e-17,7.455511727126489e-17,3.354384081551011e-13,3.335132126336425e-13,3.2869701056141433e-13,3.2679962943936724e-13,3.853790082414899e-16,3.809536389556723e-16,3.701405155726798e-16,3.658660037782955e-16
4.26,2.9719924699600566e-05,0.0002999654568061601,0.002827025177740016,3.457178186099754e-05,1.1628341289368154,0.036293132652221824,0.00014086739275834208,1.1975031780473588,0.0013838806495714293,1.567583113238772e-06,0.1194499553863528,0.0002675465097186739,2.8007530039945545e-07,3.454319383961758e-08,0.00013391460960284648,4.173812028979901e-06,0.0005606830371558348,6.460691533170046e-07,1.2528516012347893e-07,3.2328205117966773e-05,6.205433413140402e-07,0.0005494240703058456,1.8234387121273438e-06,0.0005852681535230075,0.057559437590705705,2.025932712693802e-06,0.900049,4e-12,1.6803072138555944e-16,1.6804518023967327e-16,2.0755445050377638e-17,2.0725916303770548e-17,8.045622562279879e-14,8.034876576170789e-14,1.944348080065508e-14,1.9396923070780065e-14,2.514585843031499e-15,2.5042872173879404e-15,7.558322098856873e-17,7.517109607408736e-17,3.383467797519398e-13,3.3640982229350086e-13,3.3156348522186926e-13,3.296544421835074e-13,3.921331439851896e-16,3.8764149199020273e-16,3.7666492697466123e-16,3.7232600478842416e-16
4.2700000000000005,2.971996083868621e-05,0.000299965383000067,0.002826656998184083,3.464559446508511e-05,1.1626813665582858,0.03643939316367162,0.00014208925904706632,1.197481380055915,0.0013959843887245652,1.5952311731924752e-06,0.11944515723235209,0.0002674292884416968,2.800391613138151e-07,3.4616999932733347e-08,0.0001341831483614221,4.199602555277603e-06,0.00056554017421502,6.573823240570784e-07,1.2631745859162647e-07,3.2444394096472405e-05,6.314720182907061e-07,0.0005542112956295863,1.8555859929026513e-06,0.0005903442775372717,0.05768216514872784,2.061649968949081e-06,0.900049,4e-12,1.68009044373428e-16,1.6802349678828905e-16,2.0799716092297022e-17,2.077019995964001e-17,8.061725945470412e-14,8.050988901685325e-14,1.9513207482148283e-14,1.9466636457883443e-14,2.530096219242885e-15,2.5197615331665617e-15,7.620484261368363e-17,7.579047515497587e-17,3.412728635302015e-13,3.39324104529012e-13,3.344475218427065e-13,3.325267773777518e-13,3.98988155306334e-16,3.94429394434247e-16,3.832873422412751e-16,3.7888321097442364e-16
4.28,2.9719996961677165e-05,0.0002999653092254972,0.002826288983494109,3.471937558218771e-05,1.1625283760778722,0.036585844657696286,0.00014331859820752854,1.197459447455999,0.0014081631309965713,1.6232955043122403e-06,0.11944032961140783,0.0002673120095025753,2.8000303832285966e-07,3.4690774502489786e-08,0.00013445146352084207,4.22548331718306e-06,0.0005704268646097282,6.688642982015819e-07,1.2735543916865805e-07,3.2560635055014265e-05,6.425647116701199e-07,0.0005590278238804654,1.888216846651967e-06,0.0005954514021288479,0.0578048377535925,2.0979044992572263e-06,0.900049,4e-12,1.6798737701535038e-16,1.680018229937158e-16,2.0843968229014586e-17,2.0814464701493872e-17,8.077815914348839e-14,8.067087811250524e-14,1.958296158618285e-14,1.953638103300856e-14,2.545660736338696e-15,2.535289990309836e-15,7.682986644259173e-17,7.641326350119483e-17,3.442167189131849e-13,3.422561187658369e-13,3.373491797231708e-13,3.3541669432827923e-13,4.0594528500686273e-16,4.0131857892094916e-16,3.900089733650099e-16,3.8553882700207195e-16
4.29,2.9720033068580328e-05,0.00029996523548242855,0.0028259211335986954,3.4793125234506397e-05,1.1623751579051214,0.03673248659821617,0.00014455543593594176,1.1974373797728615,0.0014204171439633696,1.6517812860749727e-06,0.11943547242264636,0.0002671946732335678,2.7996693141969834e-07,3.476451757113671e-08,0.00013471955509304057,4.251454351942358e-06,0.0005753432073854014,6.805171497210037e-07,1.2839911688296327e-07,3.267692764630561e-05,6.538234484777589e-07,0.0005638737539051323,1.921337278793943e-06,0.0006005896329899474,0.0579274554290923,2.1347029759423576e-06,0.900049,4e-12,1.6796571930719396e-16,1.67980158851819e-16,2.0888201473871326e-17,2.0858710542682025e-17,8.09389246980638e-14,8.083173305582433e-14,1.9652742426883747e-14,1.9606156587783368e-14,2.561279414380837e-15,2.550872611165415e-15,7.745829974638168e-17,7.703947012977796e-17,3.471784053249906e-13,3.452059244312408e-13,3.4026851816288516e-13,3.383242523430794e-13,4.1300578799343886e-16,4.083102898326022e-16,3.9683104387834766e-16,3.9229406908665533e-16
4.3,2.9720069159402584e-05,0.0002999651617708388,0.0028255534484264893,3.4866843444249706e-05,1.1622217124485643,0.03687931845011088,0.00014579979793777914,1.1974151765314622,0.0014327466954001068,1.6806937481365305e-06,0.11943058556517236,0.00026707727994100777,2.7993084059744444e-07,3.4838229160932085e-08,0.00013498742309027312,4.277515696428944e-06,0.0005802893015893954,6.92342972286222e-07,1.2944850681473123e-07,3.279327154893283e-05,6.65250275105341e-07,0.0005687491845524847,1.9549533527015602e-06,0.0006057590758385544,0.05805001819900526,2.172052135718789e-06,0.900049,4e-12,1.6794407124482823e-16,1.6795850435846665e-16,2.0932415840212245e-17,2.090293749655925e-17,8.109955612764372e-14,8.099245385416387e-14,1.9722549301575644e-14,1.9675962929359698e-14,2.576952273065217e-15,2.5665094178573663e-15,7.809014970784369e-17,7.766910408883874e-17,3.501579821900322e-13,3.481735809536372e-13,3.4320559646131073e-13,3.4124951073149084e-13,4.2017093136969225e-16,4.154057833717332e-16,4.03754788919476e-16,3.991501650632046e-16
4.3100000000000005,2.9720105234150807e-05,0.0002999650880907055,0.0028251859279061807,3.4940530233792156e-05,1.162068040114275,0.037026339681365636,0.0001470517099332189,1.1973928372563485,0.0014451520533517717,1.7100381810355903e-06,0.11942566893805064,0.0002669598306339217,2.798947658492155e-07,3.4911909294275197e-08,0.00013525506752801612,4.303667384086995e-06,0.0005852652462864881,7.043438827802912e-07,1.305036214645985e-07,3.29096657413687e-05,6.768472609307284e-07,0.0005736542146883902,1.989071201638599e-06,0.0006109598364366175,0.058172526087095264,2.2099587929530493e-06,0.900049,4e-12,1.679224328241254e-16,1.679368595095293e-16,2.097661134149657e-17,2.0947145576565117e-17,8.126005344053601e-14,8.115304051680967e-14,1.9792382036504476e-14,1.974579944482122e-14,2.5926793338814598e-15,2.5822004304521967e-15,7.87254254340437e-17,7.830217287875909e-17,3.531555089494452e-13,3.511591477718929e-13,3.46160473941897e-13,3.441925288130341e-13,4.274419925673468e-16,4.2260632966817473e-16,4.1078145816069376e-16,4.0610835655843703e-16
4.32,2.9720141292831893e-05,0.00029996501444200333,0.0028248185719665017,3.5014185628939e-05,1.161914141276103,0.03717354980732504,0.00014831119777184847,1.1973703614691804,0.0014576334876008814,1.7398201503440888e-06,0.11942072243991586,0.0002668423420284514,2.798587071681337e-07,3.498555799644857e-08,0.0001355224884847219,4.3299093819440045e-06,0.0005902711408928068,7.165220912363742e-07,1.31564416569092e-07,3.302609355173226e-05,6.886165705081121e-07,0.0005785889435135924,2.0236972673768345e-06,0.0006161920209770411,0.05829497911712218,2.248430104779667e-06,0.900049,4e-12,1.6790080404095994e-16,1.6791522430088023e-16,2.102078799356955e-17,2.099133479786914e-17,8.142041661928975e-14,8.131349309083314e-14,1.9862252237352253e-14,1.9815656131039355e-14,2.608460664594751e-15,2.5979456291664027e-15,7.936417950848436e-17,7.89386499414552e-17,3.561710454083371e-13,3.541626845356841e-13,3.491332104594901e-13,3.471533661081555e-13,4.348202190919497e-16,4.2991325474182454e-16,4.179123747735891e-16,4.131699423048673e-16
4.33,2.9720177335452705e-05,0.00029996494082471225,0.002824451380536232,3.5087809649260814e-05,1.161760016363809,0.03732094825966855,0.0001495782870925606,1.1973477486960677,0.0014701912653196495,1.770044863942769e-06,0.11941574597013008,0.0002667248021272421,2.798226645473246e-07,3.5059175287500237e-08,0.00013578968592490556,4.356241777093611e-06,0.0005953070841842866,7.288796942675194e-07,1.3263095151350345e-07,3.3142566917995e-05,7.005602503247756e-07,0.00058355346961956,2.0588375952229545e-06,0.0006214557349355129,0.05841737731281181,2.2874727878403894e-06,0.900049,4e-12,1.678791848912093e-16,1.6789359872839475e-16,2.1064945807937008e-17,2.103550517250014e-17,8.158064569423852e-14,8.147381155494333e-14,1.9932150008247536e-14,1.9885540150797e-14,2.62429624760448e-15,2.6137450662561664e-15,8.000638520107808e-17,7.957857090810208e-17,3.5920465070579416e-13,3.5718425051057196e-13,3.521238648959255e-13,3.5013208177173603e-13,4.423069480993182e-16,4.3732781656051167e-16,4.251487611184272e-16,4.203361501948654e-16
