Time,E,I,T,a,b,c,aa,g2,s1,s2,u2,p1,g1,p2,g3,u3,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,immune_injection,IL2_injection,IL2_loss,IL2_production
47.0,24257.97352822412,11814.319887581147,56401.358086947286,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,10152.24445565051,0.5726003749293697,8747.89495541625,727.7392058467236,2820.0679043473647,1.7829785988400768,0.0,0.0,118143.19887581147,119176.85373895123
48.0,26350.44171959309,12847.007117234123,57472.4182497094,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,10345.035284947691,0.5945541947045154,9617.07214765428,790.5132515877928,2873.6209124854704,2.105961079305152,0.0,0.0,128470.07117234124,129498.97172933945
49.0,28416.915532930074,13866.305486067895,57838.10179310753,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,10410.858322759355,0.6021442834253764,10413.077923314966,852.5074659879022,2891.9050896553767,2.451184813780907,0.0,0.0,138663.05486067894,139669.73807372912
50.0,30422.32196201981,14854.323573668971,57457.828955433884,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,10342.409211978098,0.5942523794889414,11101.38875479872,912.6696588605943,2872.8914477716944,2.8110084824531247,0.0,0.0,148543.2357366897,149509.53558790952
51.0,32331.324469873092,15792.860763058838,56320.453008569675,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,10137.68154154254,0.5709588168762909,11648.602633018738,969.9397340961928,2816.0226504284838,3.1760026492153353,0.0,0.0,157928.60763058838,158836.39651609794
52.0,34109.87461706083,16664.150137947647,54447.606067280554,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,9800.5690921105,0.5336175251623979,12024.796391761653,1023.2962385118249,2722.380303364028,3.5354194089962068,0.0,0.0,166641.50137947645,167473.50768403942
53.0,35726.82807249423,17451.646225148223,51895.02983797855,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,9341.10537083614,0.4847569419392432,12206.09266028037,1071.804842174827,2594.7514918989277,3.8778537309961396,0.0,0.0,174516.46225148224,175256.9962166102
54.0,37155.52197013085,18140.774685398752,48751.2150134868,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,8775.218702427623,0.42780257375241976,12177.223832020129,1114.6656591039255,2437.56075067434,4.192034116237521,0.0,0.0,181407.7468539875,182043.47773347294
55.0,38375.15767596412,18719.61519206062,45133.224721768325,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,8123.980449918298,0.3666614352814151,11933.825755218693,1151.2547302789235,2256.6612360884164,4.467660305227521,0.0,0.0,187196.1519206062,187716.621325338
56.0,39371.87000569395,19179.395075708355,41179.46084849911,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,7412.3029527298395,0.3052346392391528,11484.052777135299,1181.1561001708185,2058.9730424249556,4.696172357187153,0.0,0.0,191793.95075708354,192192.16495620075
57.0,40139.34552135262,19514.83923078323,37039.76253974561,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,6667.157257154209,0.24694992162013354,10849.054311375503,1204.1803656405784,1851.9881269872803,4.871369445292961,0.0,0.0,195148.39230783228,195420.75546058928
58.0,40678.87773077062,19724.158773259427,32863.818312369425,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,5915.487296226496,0.19440549973231705,10061.905971662687,1220.3663319231184,1643.1909156184713,4.989749172925024,0.0,0.0,197241.5877325943,197388.14367646497
59.0,40998.84339395897,19808.903990913303,28789.413375946755,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,5182.094407670415,0.14918945805560554,9164.82666909043,1229.965301818769,1439.4706687973378,5.050582574230105,0.0,0.0,198089.03990913302,198112.77172672347
60.0,41113.651096813424,19773.46112849367,24932.201687386365,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,4487.796303729546,0.11189064257649206,8204.880946671728,1233.4095329044028,1246.6100843693184,5.055672499605272,0.0,0.0,197734.6112849367,197641.113085508
61.0,41042.27802776631,19624.462599750106,21378.686680351006,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,3848.1636024631807,0.08226868395179116,7228.863868944054,1231.2683408329892,1068.9343340175503,5.008903395406228,0.0,0.0,196244.62599750108,196041.44227415137
62.0,40806.62049470306,19370.118641231566,18183.601057790183,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,3273.048190402233,0.05951580253719629,6278.462501997139,1224.1986148410917,909.1800528895092,4.915660179011562,0.0,0.0,193701.18641231564,193397.29421943048
63.0,40429.86369803332,19019.679385973926,15371.160553638241,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,2766.808899654883,0.042529063817830365,5386.562145010709,1212.8959109409996,768.5580276819121,4.7822471157469435,0.0,0.0,190196.79385973926,189801.42673088372
64.0,39935.04482699339,18582.79395178168,12939.874518340624,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,2329.1774133013123,0.03013926345907218,4575.48293859389,1198.0513448098018,646.9937259170313,4.615313545451114,0.0,0.0,185827.93951781682,185351.19102604227
65.0,39343.9517647277,18069.410331737046,10869.144300703134,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,1956.4459741265641,0.021264893609311337,3857.1154471155874,1180.318552941831,543.4572150351568,4.421494812765544,0.0,0.0,180694.10331737046,180145.7115427419
66.0,38676.391321734875,17489.459762189195,9126.17448957719,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,1642.7114081238942,0.014991670946557706,3234.489777363486,1160.291739652046,456.3087244788595,4.20709271736702,0.0,0.0,174894.59762189194,174284.71936397537
67.0,37949.80253291287,16852.989210865257,7672.092591450489,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,1380.976666461088,0.010594980851722105,2704.084148940265,1138.4940759873862,383.60462957252446,3.977956365908459,0.0,0.0,168529.89210865257,167868.59445366665
68.0,37179.14919432427,16170.155795620702,6466.637626576889,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,1163.9947727838398,0.007527132394822796,2258.210557446185,1115.3744758297282,323.3318813288445,3.739400817070073,0.0,0.0,161701.55795620702,160998.89744773688
69.0,36377.00944194152,15451.224647423654,5471.327348644495,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,984.8389227560091,0.005388376132084536,1887.0581382149599,1091.3102832582456,273.56636743222475,3.4961806582953736,0.0,0.0,154512.24647423654,153778.75040062933
70.0,35553.781986486974,14706.637748782414,4651.267548815417,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,837.2281587867751,0.0038941721659194084,1580.2020965896738,1066.6134595946091,232.56337744077086,3.2525151088345448,0.0,0.0,147066.37748782412,146312.44314920894
71.0,34717.95141405795,13946.818854443249,3975.977177178911,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,715.6758918922039,0.0028455110124205644,1327.5930287770145,1041.5385424217384,198.79885885894555,3.012075552967788,0.0,0.0,139468.1885444325,138704.19572438643
72.0,33876.36571508251,13181.999458199978,3419.5191928726217,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,615.5134547170719,0.0021047600718763606,1120.106568388302,1016.2909714524752,170.97595964363109,2.77799403398242,0.0,0.0,131819.99458199978,131055.97882040405
73.0,33034.5023469408,12421.933869272772,2960.2314663289026,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,532.8416639392025,0.0015773346601638777,949.7819879504674,991.0350704082239,148.01157331644512,2.552858140398883,0.0,0.0,124219.33869272773,123464.71936472484
74.0,32196.707608638444,11675.60707438166,2580.2639573279325,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,464.44751231902785,0.0011983971761074085,809.8634277423417,965.9012282591533,129.01319786639664,2.3387124724724977,0.0,0.0,116756.0707438166,116019.38457241307
75.0,31366.40873010967,10950.957694628267,2265.029735262544,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,407.7053523472579,0.0009234647462922317,694.7228064766244,940.99226190329,113.2514867631272,2.1370688910473463,0.0,0.0,109509.57694628267,108798.16452327684
76.0,30546.28253775693,10254.679333534665,2002.6888008639733,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,360.48398415551515,0.0007219372379590762,599.7361311310295,916.3884761327079,100.13444004319867,1.9489342335147943,0.0,0.0,102546.79333534665,101866.53030575554
77.0,29738.40144104432,9592.044737480439,1783.6646068309376,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,321.05962922956877,0.0005726626973390454,521.1379873088304,892.1520432313296,89.18323034154689,1.774842960942552,0.0,0.0,95920.44737480438,95276.08675261364
78.0,28944.35300458306,8966.965192812364,1600.2232466355345,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,288.0401843943962,0.00046092859903309867,455.87918074080295,868.3305901374918,80.01116233177673,1.6149311602803986,0.0,0.0,89669.65192812364,89064.32668173715
79.0,28165.334994467452,8381.974848029447,1446.1229629345237,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,260.30213332821427,0.0003764288923067747,401.4992047465871,844.9600498340235,72.30614814672619,1.468989379597847,0.0,0.0,83819.74848029448,83255.29483068132
80.0,27402.232858636027,7838.363910943647,1316.3234291188032,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,236.93821724138456,0.0003118873266084753,356.0156932384794,822.0669857590808,65.81617145594016,1.336535677511068,0.0,0.0,78383.63910943647,77860.89081634396
81.0,26655.681758087998,7336.390779643269,1206.7497232960004,0.18,1e-09,0.05,1.0,100000.0,0.0,0.0,0.03,0.1245,20000000.0,5.0,1000.0,10.0,1.0,217.21495019328006,0.0002621240810414952,317.8319299234913,799.6704527426399,60.337486164800026,1.216892819209826,0.0,0.0,73363.90779643269,72882.61157634747
