Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
168.0,316.3692265331532,42.211335072791584,31.086047546461167,0.1,100.0,0.01,0.1,1.0,3.640649125940399,3.659382882316978,3.163692265331532,3.108604754646117
169.0,316.8624424046664,42.192731436944534,31.140859492323656,0.1,100.0,0.01,0.1,1.0,3.6409045505253026,3.659376098713013,3.1686244240466643,3.114085949232366
170.0,317.3507459622757,42.17438718521512,31.195125330088917,0.1,100.0,0.01,0.1,1.0,3.641155610617579,3.6593694645062773,3.173507459622757,3.119512533008892
171.0,317.8341815294557,42.15629889133721,31.248850013637202,0.1,100.0,0.01,0.1,1.0,3.6414023863800544,3.6593630466161846,3.178341815294557,3.1248850013637206
172.0,318.31279838058356,42.13846201715715,31.302039028785046,0.1,100.0,0.01,0.1,1.0,3.6416449720443134,3.6593568329281303,3.1831279838058357,3.1302039028785047
173.0,318.7866458107977,42.12087201985863,31.354697863579645,0.1,100.0,0.01,0.1,1.0,3.6418834607088204,3.659350805080378,3.1878664581079774,3.1354697863579646
174.0,319.25577311523665,42.103524356625314,31.40683200606818,0.1,100.0,0.01,0.1,1.0,3.6421179443001437,3.6593449389105532,3.1925577311523665,3.140683200606818
175.0,319.7202295890388,42.08641448464089,31.458446944297844,0.1,100.0,0.01,0.1,1.0,3.642348513597692,3.6593392045923423,3.197202295890388,3.1458446944297846
176.0,320.1800617540162,42.06953839183078,31.509547855987286,0.1,100.0,0.01,0.1,1.0,3.642575251137922,3.659333599548443,3.201800617540162,3.1509547855987288
177.0,320.6353105214207,42.05289313983403,31.560139291047037,0.1,100.0,0.01,0.1,1.0,3.6427982240805794,3.6593281824083213,3.206353105214207,3.156013929104704
178.0,321.08602191703494,42.03647481150302,31.610226371691265,0.1,100.0,0.01,0.1,1.0,3.6430175118127455,3.6593229464735577,3.2108602191703497,3.161022637169127
179.0,321.5322422557791,42.02027943435683,31.65981425248792,0.1,100.0,0.01,0.1,1.0,3.6432331934948308,3.659317876670558,3.2153224225577914,3.165981425248792
180.0,321.97401785257324,42.00430303591457,31.708908088004943,0.1,100.0,0.01,0.1,1.0,3.643445347336009,3.6593129530771695,3.2197401785257327,3.1708908088004946
181.0,322.4113950223374,41.98854164369531,31.757513032810284,0.1,100.0,0.01,0.1,1.0,3.643654050613866,3.659308151034176,3.2241139502233738,3.1757513032810287
182.0,322.8444186643339,41.97299152431972,31.80563408037603,0.1,100.0,0.01,0.1,1.0,3.643859376541019,3.659303455366609,3.228444186643339,3.180563408037603
183.0,323.2731271478128,41.957650047313535,31.853275481086467,0.1,100.0,0.01,0.1,1.0,3.6440613829696376,3.6592989116633876,3.2327312714781278,3.185327548108647
184.0,323.69756319714406,41.942513846632096,31.900441980920128,0.1,100.0,0.01,0.1,1.0,3.6442601367158547,3.65929451803019,3.2369756319714407,3.190044198092013
185.0,324.11777034275457,41.927579420089415,31.947138417581407,0.1,100.0,0.01,0.1,1.0,3.6444557056019478,3.659290260388656,3.241177703427546,3.1947138417581407
186.0,324.53379211507126,41.91284326549952,31.993369628774712,0.1,100.0,0.01,0.1,1.0,3.6446481566722078,3.6592861205927285,3.2453379211507127,3.1993369628774713
187.0,324.94567204452113,41.898301880676435,32.039140452204435,0.1,100.0,0.01,0.1,1.0,3.6448375562087074,3.659282076520021,3.2494567204452114,3.2039140452204435
188.0,325.3534530688235,41.88395185807602,32.08445565994628,0.1,100.0,0.01,0.1,1.0,3.6450239685190056,3.6592781079074976,3.2535345306882353,3.2084455659946283
189.0,325.7571714723104,41.869790852548,32.12931928736644,0.1,100.0,0.01,0.1,1.0,3.645207443445244,3.6592742553197812,3.2575717147231043,3.2129319287366442
190.0,326.156866589164,41.855816031950766,32.173735707531826,0.1,100.0,0.01,0.1,1.0,3.645388036552538,3.6592705263408023,3.26156866589164,3.2173735707531828
191.0,326.55257933624176,41.84202431142562,32.2177094687542,0.1,100.0,0.01,0.1,1.0,3.645565806042743,3.659266909727428,3.2655257933624178,3.22177094687542
192.0,326.9443506304011,41.82841260611388,32.261245119345304,0.1,100.0,0.01,0.1,1.0,3.6457408094800923,3.6592633908092673,3.269443506304011,3.2261245119345308
193.0,327.33222138849965,41.81497783115687,32.3043472076169,0.1,100.0,0.01,0.1,1.0,3.645913103803878,3.6592599515639685,3.2733222138849967,3.23043472076169
194.0,327.71623252739477,41.80171690169589,32.34702028188074,0.1,100.0,0.01,0.1,1.0,3.646082745340919,3.659256570690808,3.277162325273948,3.234702028188074
195.0,328.0964212727197,41.788627291239855,32.38926848732466,0.1,100.0,0.01,0.1,1.0,3.6462497827012186,3.659253258025827,3.2809642127271967,3.238926848732466
196.0,328.47282145482,41.775706986899294,32.431095598332206,0.1,100.0,0.01,0.1,1.0,3.646414257445556,3.6592500520722777,3.2847282145482,3.2431095598332207
197.0,328.84547132078313,41.7629533076688,32.4725058716457,0.1,100.0,0.01,0.1,1.0,3.646576219162458,3.659246947395021,3.2884547132078312,3.2472505871645705
198.0,329.21440916611846,41.750363565218265,32.51350356929569,0.1,100.0,0.01,0.1,1.0,3.6467357170135783,3.6592439352192114,3.292144091661185,3.2513503569295694
199.0,329.5796732863354,41.73793507121755,32.55409295331274,0.1,100.0,0.01,0.1,1.0,3.646892799650207,3.659241003942306,3.2957967328633537,3.2554092953312743
200.0,329.9413019769434,41.72566513733653,32.59427828572738,0.1,100.0,0.01,0.1,1.0,3.6470475152232207,3.6592381391947657,3.299413019769434,3.259427828572738
201.0,330.2993328228081,41.71355116784121,32.6340637490385,0.1,100.0,0.01,0.1,1.0,3.6471999102293444,3.6592353291837223,3.302993328228081,3.2634063749038504
202.0,330.65379725819014,41.70159136841493,32.673452837400305,0.1,100.0,0.01,0.1,1.0,3.6473500206476523,3.6592326052968276,3.3065379725819013,3.2673452837400307
203.0,331.0047299223267,41.68978352713597,32.71244940365179,0.1,100.0,0.01,0.1,1.0,3.647497887310459,3.6592299727147957,3.310047299223267,3.271244940365179
204.0,331.3521666987454,41.67812526995291,32.751057439886665,0.1,100.0,0.01,0.1,1.0,3.647643552662644,3.659227424934058,3.3135216669874543,3.2751057439886666
205.0,331.69614347097365,41.6666142228143,32.78928093819862,0.1,100.0,0.01,0.1,1.0,3.647787058727865,3.6592249530573144,3.3169614347097367,3.2789280938198626
206.0,332.036696122539,41.655248011668725,32.82712389068137,0.1,100.0,0.01,0.1,1.0,3.6479284471165987,3.6592225458438357,3.3203669612253903,3.2827123890681373
207.0,332.373860536969,41.64402426246473,32.86459028942862,0.1,100.0,0.01,0.1,1.0,3.6480677590340798,3.659220189758692,3.32373860536969,3.286459028942862
208.0,332.70766904411744,41.63294101426674,32.901683724516246,0.1,100.0,0.01,0.1,1.0,3.64820503017698,3.6592178913188302,3.3270766904411744,3.2901683724516246
209.0,333.0381516840712,41.621996572325386,32.93840752698482,0.1,100.0,0.01,0.1,1.0,3.64834029260938,3.6592156693639284,3.330381516840712,3.293840752698482
210.0,333.36534207779033,41.61118882561352,32.974765432969704,0.1,100.0,0.01,0.1,1.0,3.648473583211471,3.659213518259045,3.333653420777903,3.2974765432969706
211.0,333.6892738580402,41.6005156617316,33.010761179941774,0.1,100.0,0.01,0.1,1.0,3.6486049385305352,3.659211430263279,3.3368927385804024,3.3010761179941777
212.0,334.00998065758637,41.5899749682801,33.046398505371904,0.1,100.0,0.01,0.1,1.0,3.648734394770511,3.6592093956455614,3.340099806575864,3.304639850537191
213.0,334.32749610919416,41.57956463285949,33.08168114673098,0.1,100.0,0.01,0.1,1.0,3.648861987798467,3.6592074027256145,3.3432749610919417,3.308168114673098
214.0,334.6418530255013,41.56928263451836,33.11661275047425,0.1,100.0,0.01,0.1,1.0,3.648987752033575,3.659205442994693,3.346418530255013,3.3116612750474257
215.0,334.95307867784936,41.559127570186135,33.15119634809857,0.1,100.0,0.01,0.1,1.0,3.6491117140448806,3.659203540475139,3.3495307867784936,3.3151196348098573
216.0,335.2612036394544,41.54909766861759,33.185435337534095,0.1,100.0,0.01,0.1,1.0,3.6492339046326476,3.6592016970563135,3.352612036394544,3.3185435337534095
217.0,335.56625944367767,41.53919105150669,33.21933322326537,0.1,100.0,0.01,0.1,1.0,3.6493543556168317,3.659199906956808,3.355662594436777,3.3219333223265375
218.0,335.8682776238806,41.529405840547426,33.25289350977697,0.1,100.0,0.01,0.1,1.0,3.649473098531614,3.659198162699369,3.358682776238806,3.325289350977697
219.0,336.16728971342474,41.51974015743377,33.286119701553424,0.1,100.0,0.01,0.1,1.0,3.6495901646307014,3.6591964551451217,3.3616728971342473,3.3286119701553427
220.0,336.4633272456714,41.51019212385972,33.31901530307932,0.1,100.0,0.01,0.1,1.0,3.6497055848925473,3.659194773527132,3.364633272456714,3.331901530307932
221.0,336.756420142206,41.50076003520398,33.351583642047544,0.1,100.0,0.01,0.1,1.0,3.6498193879318825,3.65919311531237,3.36756420142206,3.3351583642047546
222.0,337.0465933890205,41.49144271870411,33.38382750477812,0.1,100.0,0.01,0.1,1.0,3.6499315957148353,3.6591915065872405,3.370465933890205,3.338382750477812
223.0,337.3338759706687,41.48223857071317,33.415750116183325,0.1,100.0,0.01,0.1,1.0,3.6500422351845483,3.6591899476531617,3.3733387597066873,3.3415750116183327
224.0,337.6182973034992,41.473145941054185,33.44735474853787,0.1,100.0,0.01,0.1,1.0,3.6501513336095335,3.659188434737251,3.376182973034992,3.344735474853787
225.0,337.8998868038602,41.46416317955013,33.47864467411646,0.1,100.0,0.01,0.1,1.0,3.6502589180260245,3.6591869626509053,3.3789988680386025,3.3478644674116462
226.0,338.1786738881002,41.455288636023994,33.50962316519382,0.1,100.0,0.01,0.1,1.0,3.6503650152421985,3.65918552481782,3.381786738881002,3.3509623165193823
227.0,338.4546879725674,41.44652066029877,33.540293494044654,0.1,100.0,0.01,0.1,1.0,3.650469651842358,3.6591841133014573,3.384546879725674,3.3540293494044655
228.0,338.72795601698283,41.43785783216467,33.570658658738516,0.1,100.0,0.01,0.1,1.0,3.6505728514538545,3.6591827306832254,3.3872795601698282,3.3570658658738517
229.0,338.9985017504824,41.42929903382996,33.600721296751836,0.1,100.0,0.01,0.1,1.0,3.6506746339140492,3.659181393908567,3.3899850175048236,3.3600721296751836
230.0,339.26635254856757,41.42084280616326,33.63048445256297,0.1,100.0,0.01,0.1,1.0,3.650775022940491,3.659180101150248,3.3926635254856756,3.3630484452562968
231.0,339.5315358832005,41.412487681003356,33.6599511814171,0.1,100.0,0.01,0.1,1.0,3.650874042164188,3.659178848906857,3.395315358832005,3.36599511814171
232.0,339.79407922634357,41.404232190189056,33.68912453855943,0.1,100.0,0.01,0.1,1.0,3.6509717150254226,3.6591776324909886,3.397940792263436,3.3689124538559434
233.0,340.054010049959,41.396074865559164,33.718007579235156,0.1,100.0,0.01,0.1,1.0,3.651068064777172,3.6591764460522898,3.4005401004995903,3.371800757923516
234.0,340.3113558258155,41.3880142389687,33.74660335866762,0.1,100.0,0.01,0.1,1.0,3.6511631144882988,3.659175282600827,3.403113558258155,3.3746603358667624
235.0,340.5661405840567,41.38004913071338,33.77491454392489,0.1,100.0,0.01,0.1,1.0,3.651256883654185,3.65917414769071,3.405661405840567,3.3774914543924894
236.0,340.8183872459708,41.37217845402147,33.8029436770155,0.1,100.0,0.01,0.1,1.0,3.651349390523472,3.6591730502696453,3.408183872459708,3.3802943677015502
237.0,341.06812147437876,41.36440089235491,33.83069360914502,0.1,100.0,0.01,0.1,1.0,3.6514406558930492,3.6591719874000734,3.4106812147437875,3.3830693609145026
238.0,341.3153689321015,41.35671512917563,33.85816719151906,0.1,100.0,0.01,0.1,1.0,3.6515307003993325,3.6591709551288583,3.413153689321015,3.385816719151906
239.0,341.56015528195985,41.34911984794557,33.8853672753432,0.1,100.0,0.01,0.1,1.0,3.6516195445210924,3.6591699485066607,3.4156015528195987,3.38853672753432
240.0,341.80250618677485,41.34161373212666,33.912296711823046,0.1,100.0,0.01,0.1,1.0,3.651707208582268,3.6591689616069547,3.4180250618677483,3.391229671182305
241.0,342.04244719979414,41.33419547413903,33.938958339992105,0.1,100.0,0.01,0.1,1.0,3.651793712650335,3.6591679879857155,3.4204244719979413,3.3938958339992107
242.0,342.2799995376964,41.32686412094037,33.9653545171503,0.1,100.0,0.01,0.1,1.0,3.651879072519273,3.6591670377382606,3.4227999953769643,3.3965354517150304
243.0,342.51518532362036,41.31961864538047,33.99148770129288,0.1,100.0,0.01,0.1,1.0,3.651963304722774,3.65916611647336,3.4251518532362035,3.3991487701292886
244.0,342.748028544086,41.31245786796776,34.017360557411315,0.1,100.0,0.01,0.1,1.0,3.652046427437192,3.659165221437933,3.4274802854408604,3.401736055741132
245.0,342.9785531856136,41.30538060921067,34.04297575049708,0.1,100.0,0.01,0.1,1.0,3.6521284587060805,3.659164349023196,3.429785531856136,3.404297575049708
246.0,343.2067832347232,41.29838568961764,34.06833594554166,0.1,100.0,0.01,0.1,1.0,3.65220941644252,3.659163494780725,3.4320678323472325,3.4068335945541666
247.0,343.43274267793504,41.291471929697096,34.093443807536524,0.1,100.0,0.01,0.1,1.0,3.652289318431406,3.6591626534382233,3.4343274267793507,3.4093443807536525
248.0,343.65645550176924,41.28463814995747,34.118302001473154,0.1,100.0,0.01,0.1,1.0,3.652368182331708,3.659161818915019,3.4365645550176924,3.4118302001473158
249.0,343.87794292352123,41.27788339572178,34.14291288839246,0.1,100.0,0.01,0.1,1.0,3.6524460230898126,3.659160995864538,3.4387794292352125,3.4142912888392463
250.0,344.0972239292567,41.27120689345145,34.16727858443516,0.1,100.0,0.01,0.1,1.0,3.6525228534621568,3.6591601975127945,3.440972239292567,3.416727858443516
251.0,344.31432076241197,41.26460760516406,34.19140156327155,0.1,100.0,0.01,0.1,1.0,3.6525986891483115,3.6591594228250304,3.4431432076241197,3.419140156327155
252.0,344.52925569438685,41.25808449060704,34.21528430164121,0.1,100.0,0.01,0.1,1.0,3.6526735457649555,3.659158669930257,3.4452925569438686,3.4215284301641216
253.0,344.74205099658127,41.25163650952781,34.23892927628373,0.1,100.0,0.01,0.1,1.0,3.65274743882157,3.6591579362507898,3.447420509965813,3.4238929276283727
254.0,344.9527289403951,41.24526262167378,34.26233896393868,0.1,100.0,0.01,0.1,1.0,3.652820383722287,3.659157218515305,3.4495272894039513,3.4262338963938683
255.0,345.1613117972282,41.23896178679237,34.28551584134566,0.1,100.0,0.01,0.1,1.0,3.6528923957677146,3.6591565127716548,3.451613117972282,3.4285515841345666
256.0,345.36782067175045,41.23273304726765,34.30846225536331,0.1,100.0,0.01,0.1,1.0,3.6529634892141645,3.659155818141456,3.4536782067175045,3.4308462255363312
257.0,345.57227271519474,41.22657572549595,34.331180112751845,0.1,100.0,0.01,0.1,1.0,3.653033675033238,3.659155145807076,3.4557227271519473,3.4331180112751847
258.0,345.77468823866894,41.22048892006739,34.353671672030224,0.1,100.0,0.01,0.1,1.0,3.653102966665815,3.6591544962321683,3.4577468823866897,3.4353671672030224
259.0,345.975087946709,41.21447170170654,34.375939235514004,0.1,100.0,0.01,0.1,1.0,3.6531713777805828,3.659153868012808,3.45975087946709,3.4375939235514004
260.0,346.1734925438508,41.20852314113798,34.39798510551875,0.1,100.0,0.01,0.1,1.0,3.6532389219573025,3.6591532591486216,3.461734925438508,3.439798510551875
261.0,346.36992273463034,41.20264230908626,34.41981158436001,0.1,100.0,0.01,0.1,1.0,3.6533056126883308,3.6591526670536223,3.4636992273463036,3.4419811584360014
262.0,346.56439922358356,41.19682827627595,34.441420974353356,0.1,100.0,0.01,0.1,1.0,3.6533714633801058,3.6591520885668696,3.4656439922358357,3.4441420974353356
263.0,346.7569424020533,41.19108013309865,34.46281554250201,0.1,100.0,0.01,0.1,1.0,3.653436487132289,3.659151520729228,3.467569424020533,3.4462815542502008
264.0,346.947568597243,41.18539722515451,34.483997097579845,0.1,100.0,0.01,0.1,1.0,3.65350069408099,3.6591509699920093,3.46947568597243,3.4483997097579846
265.0,347.1362959793582,41.17977878231194,34.50496765615818,0.1,100.0,0.01,0.1,1.0,3.6535640956009456,3.659150437806386,3.471362959793582,3.450496765615818
266.0,347.3231438023322,41.17422396638644,34.525729356997964,0.1,100.0,0.01,0.1,1.0,3.653626703761642,3.6591499224627198,3.4732314380233222,3.4525729356997967
267.0,347.5081313200983,41.16873193919349,34.54628433886016,0.1,100.0,0.01,0.1,1.0,3.6536885305582825,3.6591494217470433,3.4750813132009832,3.4546284338860165
268.0,347.69127778658975,41.163301862548586,34.566634740505734,0.1,100.0,0.01,0.1,1.0,3.6537495879130515,3.6591489329500795,3.4769127778658975,3.4566634740505737
269.0,347.8726024557398,41.15793289826721,34.58678270069564,0.1,100.0,0.01,0.1,1.0,3.6538098876763336,3.6591484528761122,3.4787260245573983,3.4586782700695644
270.0,348.05212457118404,41.152624208774476,34.60673035703951,0.1,100.0,0.01,0.1,1.0,3.653869441621112,3.6591479778752625,3.4805212457118406,3.4606730357039512
271.0,348.22985954237544,41.147375183476086,34.62647941846857,0.1,100.0,0.01,0.1,1.0,3.6539282589090796,3.6591475126114883,3.4822985954237544,3.462647941846857
272.0,348.4058226179766,41.14218522129642,34.646031575936966,0.1,100.0,0.01,0.1,1.0,3.653986348538755,3.6591470617100597,3.4840582261797657,3.4646031575936966
273.0,348.5800317560582,41.137053560765004,34.66538882332255,0.1,100.0,0.01,0.1,1.0,3.6540437212455292,3.6591466231727092,3.485800317560582,3.466538882332255
274.0,348.7525049146912,41.131979440411364,34.68455315450319,0.1,100.0,0.01,0.1,1.0,3.654100387702349,3.6591461945726165,3.487525049146912,3.4684553154503193
275.0,348.92326005194644,41.126962098765034,34.70352656335675,0.1,100.0,0.01,0.1,1.0,3.654156358520759,3.6591457730619714,3.4892326005194647,3.4703526563356757
276.0,349.09231512589474,41.12200077435554,34.7223110437611,0.1,100.0,0.01,0.1,1.0,3.6542116442519372,3.6591453553794184,3.4909231512589476,3.4722311043761103
277.0,349.25968809460693,41.117094705712425,34.7409085895941,0.1,100.0,0.01,0.1,1.0,3.6542662553877117,3.659144937857381,3.4925968809460692,3.47409085895941
278.0,349.42539691615383,41.1122431313652,34.75932119473361,0.1,100.0,0.01,0.1,1.0,3.6543202023615677,3.6591445164292606,3.494253969161538,3.4759321194733612
279.0,349.58945954860627,41.10744528984339,34.77755085305749,0.1,100.0,0.01,0.1,1.0,3.6543734955496388,3.6591440866365277,3.495894595486063,3.4777550853057493
280.0,349.75189394372524,41.10270042009412,34.79559955775137,0.1,100.0,0.01,0.1,1.0,3.6544261452670552,3.659143643655233,3.4975189394372523,3.4795599557751373
281.0,349.9127129738744,41.09800809720949,34.81346874476048,0.1,100.0,0.01,0.1,1.0,3.6544781580494283,3.659143198030136,3.4991271297387443,3.481346874476048
282.0,350.07192898292357,41.09336793125633,34.83115979205107,0.1,100.0,0.01,0.1,1.0,3.6545295400060303,3.659142761637069,3.500719289829236,3.483115979205107
283.0,350.2295581584276,41.0887792779336,34.84867449926477,0.1,100.0,0.01,0.1,1.0,3.654580300021383,3.659142334114885,3.502295581584276,3.484867449926477
284.0,350.3856166879415,41.08424149294025,34.866014666043206,0.1,100.0,0.01,0.1,1.0,3.6546304469320843,3.6591419147633166,3.503856166879415,3.486601466604321
285.0,350.5401207590201,41.07975393197525,34.88318209202801,0.1,100.0,0.01,0.1,1.0,3.654679989527592,3.659141502548837,3.505401207590201,3.488318209202801
286.0,350.6930865592185,41.07531595073753,34.9001785768608,0.1,100.0,0.01,0.1,1.0,3.6547289365510003,3.659141096110446,3.506930865592185,3.4900178576860803
287.0,350.8445302760915,41.07092690492607,34.91700592018322,0.1,100.0,0.01,0.1,1.0,3.6547772966997987,3.6591406937653574,3.508445302760915,3.491700592018322
288.0,350.9944680971941,41.066586150239814,34.93366592163687,0.1,100.0,0.01,0.1,1.0,3.6548250786266365,3.6591402935145965,3.509944680971941,3.4933665921636874
289.0,351.14291621008124,41.06229304237772,34.95016038086341,0.1,100.0,0.01,0.1,1.0,3.6548722909400615,3.659139893048514,3.5114291621008125,3.495016038086341
290.0,351.2898908008824,41.058046937124445,34.966491097348936,0.1,100.0,0.01,0.1,1.0,3.654918942204317,3.6591394897560696,3.512898908008824,3.4966491097348937
291.0,351.43540374570017,41.053847449465025,34.98265940039774,0.1,100.0,0.01,0.1,1.0,3.65496503809722,3.659139092413988,3.514354037457002,3.4982659400397744
292.0,351.5794661788636,41.049694238993894,34.99866653839387,0.1,100.0,0.01,0.1,1.0,3.6550105837761775,3.6591387115632896,3.515794661788636,3.499866653839387
293.0,351.72209273426444,41.045586754845615,35.01451414148945,0.1,100.0,0.01,0.1,1.0,3.655055586674201,3.6591383479992317,3.5172209273426445,3.5014514141489452
294.0,351.86329804579435,41.04152444615477,35.030203839836645,0.1,100.0,0.01,0.1,1.0,3.655100054187124,3.6591380022470954,3.5186329804579435,3.5030203839836647
295.0,352.00309674734524,41.0375067620559,35.0457372635876,0.1,100.0,0.01,0.1,1.0,3.6551439936741996,3.6591376745667707,3.5200309674734527,3.50457372635876
296.0,352.14150347280867,41.033533151683585,35.06111604289445,0.1,100.0,0.01,0.1,1.0,3.6551874124586954,3.6591373649573,3.521415034728087,3.506111604289445
297.0,352.27853285607654,41.02960306417239,35.076341807909344,0.1,100.0,0.01,0.1,1.0,3.655230317828473,3.6591370731613226,3.5227853285607655,3.5076341807909346
298.0,352.41419953104054,41.02571594865688,35.09141618878444,0.1,100.0,0.01,0.1,1.0,3.6552727170365626,3.659136798669478,3.5241419953104054,3.5091416188784446
299.0,352.54851813159235,41.021871254271616,35.10634081567188,0.1,100.0,0.01,0.1,1.0,3.6553146173017392,3.6591365407247234,3.5254851813159234,3.510634081567188
300.0,352.68150329162256,41.018068430151224,35.12111731872367,0.1,100.0,0.01,0.1,1.0,3.655356025809074,3.6591362983265943,3.526815032916226,3.512111731872367
301.0,352.81316594889086,41.014307079214646,35.13574690745686,0.1,100.0,0.01,0.1,1.0,3.6553969480380815,3.659136073062024,3.5281316594889085,3.5135746907456866
302.0,352.94351612783055,41.01058684238146,35.150230687448214,0.1,100.0,0.01,0.1,1.0,3.6554373890283474,3.6591358670183336,3.5294351612783057,3.5150230687448216
303.0,353.0725670803375,41.00690722628671,35.16457013157303,0.1,100.0,0.01,0.1,1.0,3.6554773552521262,3.65913567961088,3.530725670803375,3.516457013157303
304.0,353.2003320583074,41.00326773756546,35.178766712706604,0.1,100.0,0.01,0.1,1.0,3.6555168531519975,3.6591355100394645,3.5320033205830743,3.5178766712706606
305.0,353.32682431363617,40.999667882852755,35.19282190372424,0.1,100.0,0.01,0.1,1.0,3.6555558891413362,3.6591353572919467,3.533268243136362,3.519282190372424
306.0,353.4520570982194,40.99610716878365,35.20673717750124,0.1,100.0,0.01,0.1,1.0,3.6555944696047917,3.659135220147811,3.5345205709821945,3.520673717750124
307.0,353.57604366395304,40.99258510199321,35.22051400691289,0.1,100.0,0.01,0.1,1.0,3.655632600898747,3.659135097181674,3.5357604366395305,3.5220514006912893
308.0,353.6987972627328,40.989101189116475,35.23415386483452,0.1,100.0,0.01,0.1,1.0,3.655670289351778,3.6591349867667438,3.536987972627328,3.523415386483452
309.0,353.82033114645446,40.9856549367885,35.247658224141404,0.1,100.0,0.01,0.1,1.0,3.6557075412651097,3.659134887078226,3.5382033114645446,3.5247658224141407
310.0,353.9406585670138,40.98224585164434,35.26102855770885,0.1,100.0,0.01,0.1,1.0,3.6557443629130666,3.6591347960966822,3.539406585670138,3.526102855770885
311.0,354.05978943925476,40.97887356965161,35.27426595312936,0.1,100.0,0.01,0.1,1.0,3.655780759148187,3.6591347129052143,3.5405978943925476,3.527426595312936
312.0,354.1777326211219,40.97553776773962,35.28737137597004,0.1,100.0,0.01,0.1,1.0,3.6558167343596075,3.6591346368395676,3.541777326211219,3.528737137597004
313.0,354.2945001239925,40.97223800062163,35.30034615588083,0.1,100.0,0.01,0.1,1.0,3.6558522942328633,3.6591345658513217,3.542945001239925,3.5300346155880833
314.0,354.4101039602943,40.96897382297017,35.31319162263297,0.1,100.0,0.01,0.1,1.0,3.6558874444301352,3.6591344977192857,3.544101039602943,3.5313191622632973
315.0,354.52455614245514,40.965744789457766,35.325909105997674,0.1,100.0,0.01,0.1,1.0,3.655922190590199,3.659134430052743,3.5452455614245513,3.5325909105997675
316.0,354.6378686829027,40.96255045475696,35.33849993574619,0.1,100.0,0.01,0.1,1.0,3.655956538328802,3.659134360294279,3.5463786868290272,3.5338499935746195
317.0,354.7500535940648,40.95939037354026,35.350965441649755,0.1,100.0,0.01,0.1,1.0,3.655990493239037,3.6591342857225335,3.547500535940648,3.5350965441649755
318.0,354.86112288836927,40.956264100480205,35.36330695347959,0.1,100.0,0.01,0.1,1.0,3.6560240608917076,3.6591342034549363,3.5486112288836926,3.5363306953479587
319.0,354.97108857824384,40.95317119024933,35.37552580100693,0.1,100.0,0.01,0.1,1.0,3.6560572468356987,3.6591341104504007,3.5497108857824387,3.537552580100693
320.0,355.0799626761163,40.95011119752015,35.38762331400302,0.1,100.0,0.01,0.1,1.0,3.656090056598327,3.6591340035119697,3.550799626761163,3.5387623314003025
321.0,355.18775646722133,40.94708371577104,35.399600742919134,0.1,100.0,0.01,0.1,1.0,3.6561224952700573,3.659133880916879,3.5518775646722136,3.5399600742919137
322.0,355.2944765869887,40.94408858661191,35.411458831020404,0.1,100.0,0.01,0.1,1.0,3.6561545652656924,3.659133751211804,3.552944765869887,3.5411458831020406
323.0,355.40013295986745,40.9411254761379,35.423198680327864,0.1,100.0,0.01,0.1,1.0,3.656186270865208,3.659133615461411,3.5540013295986745,3.5423198680327865
324.0,355.5047363802739,40.93819400401933,35.4348214877559,0.1,100.0,0.01,0.1,1.0,3.6562176168277007,3.6591334726472824,3.555047363802739,3.54348214877559
325.0,355.6082976426248,40.93529378992651,35.44632845021888,0.1,100.0,0.01,0.1,1.0,3.6562486078940775,3.6591333216155233,3.556082976426248,3.544632845021888
326.0,355.71082754133647,40.93242445352976,35.457720764631176,0.1,100.0,0.01,0.1,1.0,3.656279248787346,3.659133161078975,3.557108275413365,3.545772076463118
327.0,355.8123368708255,40.9295856144994,35.46899962790718,0.1,100.0,0.01,0.1,1.0,3.656309544212896,3.6591329896193985,3.558123368708255,3.546899962790718
328.0,355.91283642550843,40.926776892505735,35.48016623696126,0.1,100.0,0.01,0.1,1.0,3.6563394988587787,3.6591328056896177,3.559128364255084,3.5480166236961264
329.0,356.0123369998017,40.92399790721909,35.4912217887078,0.1,100.0,0.01,0.1,1.0,3.6563691173959914,3.6591326076156516,3.560123369998017,3.54912217887078
330.0,356.11084938812184,40.921248278309776,35.50216748006117,0.1,100.0,0.01,0.1,1.0,3.656398404478745,3.65913239359879,3.5611084938812185,3.550216748006117
331.0,356.20838438488533,40.91852762544811,35.51300450793575,0.1,100.0,0.01,0.1,1.0,3.6564273647447356,3.659132161717664,3.5620838438488533,3.551300450793575
332.0,356.3049499832307,40.91583573798698,35.52373377935286,0.1,100.0,0.01,0.1,1.0,3.65645600101089,3.6591319194864145,3.563049499832307,3.552373377935286
333.0,356.40055297128214,40.91317247827097,35.53435607663176,0.1,100.0,0.01,0.1,1.0,3.6564843153068036,3.6591316784300805,3.5640055297128215,3.553435607663176
334.0,356.49520304177634,40.910537532702755,35.54487248267837,0.1,100.0,0.01,0.1,1.0,3.656512311521341,3.659131440063378,3.5649520304177633,3.5544872482678374
335.0,356.58890989268036,40.90793058736816,35.55528408093993,0.1,100.0,0.01,0.1,1.0,3.656539993532801,3.6591312057743304,3.5658890989268035,3.555528408093993
336.0,356.6816832219613,40.905351328353056,35.565591954863635,0.1,100.0,0.01,0.1,1.0,3.656567365205759,3.659130976843857,3.566816832219613,3.5565591954863636
