Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
2056.0,0.40407890361440885,0.005205931424584411,0.020044221321488618,0.020044221321488618,8.778529269365546e-32,0.0005177786784900673,8.77515874587949e-37,5.004951888926351e-197,10.0,8.954199459641578e-34,0.0,0.10007949870323196,0.004051897365320955,0.14672957422795269,1.0000000000000002,0.0,0.0019179628075252772,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.003203633650423e-199,8.778529269365546e-34,0.00020044221321488618,0.00020922344071918388,3.5458565250773753e-37,8.778529269365546e-34,2.591457374954652e-201,0.0,1.0,1.0,0.0,8.77515874587949e-34,0.0,0.01,0.010007949870323198,0.004044001411028163,0.004051897365320955,0.002941080060232876,0.002103607062337866,0.0016327976034622273,0.0005,0.0,5.004951888926351e-196,0.0,0.0,0.0,0.0,0.0002,0.00021036070623378663,1.9179628075252774e-05,0.00019179628075252772,8.954199459641578e-34,1e-05
2060.0,0.4009410988001898,0.005241571458134656,0.02007932263077918,0.02007932263077918,8.103669994341673e-32,0.0005226773691995049,8.100583617890334e-37,-2.4083868317374115e-197,10.0,8.265861302293796e-34,0.0,0.10007922260109978,0.004020425930745818,0.14541835158194083,1.0000000000000002,0.0,0.0019156126315446555,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.8358776214175575e-200,8.103669994341674e-34,0.0002007932263077918,0.00020956283872484196,3.2478568966797674e-37,8.103669994341674e-34,-1.258809293227241e-201,0.0,1.0,1.0,0.0,8.100583617890334e-34,0.0,0.01,0.010007922260109978,0.0040125873476753735,0.004020425930745818,0.0029199019978498678,0.002101561419864222,0.0016075376470710355,0.0005,0.0,-2.4083868317374115e-196,0.0,0.0,0.0,0.0,0.0002,0.0002101561419864222,1.9156126315446554e-05,0.00019156126315446556,8.265861302293796e-34,1e-05
2064.0,0.39782920263147303,0.005277901251403935,0.020114379558876672,0.020114379558876672,7.480673613370909e-32,0.0005276204411020138,7.477847569224835e-37,-1.2520896813448344e-196,10.0,7.630419752798974e-34,0.0,0.10007883350380162,0.00398920113290937,0.14418122114122675,1.0000000000000002,0.0,0.0019134705323229095,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.5185007092322947e-199,7.48067361337091e-34,0.00020114379558876672,0.00020990281937568022,2.974906135864415e-37,7.48067361337091e-34,-6.606281099704414e-201,0.0,1.0,1.0,0.0,7.477847569224835e-34,0.0,0.01,0.010007883350380163,0.003981428253310535,0.00398920113290937,0.0029001158072969684,0.002099703246413681,0.0015826807446639364,0.0005,0.0,-1.2520896813448344e-195,0.0,0.0,0.0,0.0,0.0002,0.00020997032464136815,1.9134705323229096e-05,0.00019134705323229097,7.630419752798974e-34,1e-05
2068.0,0.39474614457399304,0.005314857948785252,0.020149396036669747,0.020149396036669747,6.905611803296242e-32,0.0005326039633089385,6.903024487127868e-37,-1.4422786253923238e-197,10.0,7.0438685066690475e-34,0.0,0.10007834280434637,0.003958253758473686,0.14301353706337092,1.0000000000000002,0.0,0.0019115209403813322,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.906104321825358e-200,6.9056118032962425e-34,0.00020149396036669748,0.0002102433611010319,2.7249423021935914e-37,6.9056118032962425e-34,-7.681633120797194e-202,0.0,1.0,1.0,0.0,6.903024487127868e-34,0.0,0.01,0.010007834280434637,0.003950553997737015,0.003958253758473686,0.0028816363968948077,0.002098019684241419,0.0015582451865603182,0.0005,0.0,-1.4422786253923238e-196,0.0,0.0,0.0,0.0,0.0002,0.00020980196842414192,1.9115209403813323e-05,0.00019115209403813323,7.0438685066690475e-34,1e-05
2072.0,0.39169459725170386,0.0053523814904332554,0.020184375885550034,0.020184375885550034,6.374778379526467e-32,0.000537624114428649,6.3724095751712394e-37,-3.0998595497110446e-197,10.0,6.5024274819783705e-34,0.0,0.10007776116209194,0.003927611946897908,0.1419108934975323,1.0000000000000002,0.0,0.0019097493679147662,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-6.256873034377959e-200,6.374778379526467e-34,0.00020184375885550033,0.0002105844609739336,2.4960384020696e-37,6.374778379526467e-34,-1.666559245266591e-201,0.0,1.0,1.0,0.0,6.3724095751712395e-34,0.0,0.01,0.010007776116209195,0.003919991835223782,0.003927611946897908,0.00286438281660845,0.0020964989122327286,0.001534246575161745,0.0005,0.0,-3.0998595497110445e-196,0.0,0.0,0.0,0.0,0.0002,0.00020964989122327285,1.9097493679147662e-05,0.00019097493679147664,6.5024274819783705e-34,1e-05
2076.0,0.38867689650855464,0.005390416443116206,0.020219322732071374,0.020219322732071374,5.884763275448207e-32,0.0005426772679073123,5.8825943609793805e-37,-4.3956933221309596e-200,10.0,6.002618808849054e-34,0.0,0.10007709832276161,0.003897300327446282,0.14086916360388102,1.0000000000000002,0.0,0.0019081420118629957,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-8.887794191137685e-203,5.884763275448207e-34,0.00020219322732071375,0.0002109261162959556,2.28642851964419e-37,5.884763275448207e-34,-2.3854428426124463e-204,0.0,1.0,1.0,0.0,5.8825943609793806e-34,0.0,0.01,0.010007709832276161,0.003889765598767246,0.003897300327446282,0.002848279081903833,0.002095130333999089,0.001510697298795217,0.0005,0.0,-4.39569332213096e-199,0.0,0.0,0.0,0.0,0.0002,0.00020951303339990888,1.9081420118629957e-05,0.0001908142011862996,6.002618808849054e-34,1e-05
2080.0,0.38569506113369123,0.0054289104428609436,0.020254240028633394,0.020254240028633394,5.432439885239345e-32,0.0005477599713452914,5.430454000307284e-37,1.5367104293663226e-197,10.0,5.541253594845125e-34,0.0,0.10007636348379567,0.0038673402549156194,0.13988448243907886,1.0000000000000002,0.0,0.0019066881448252828,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.112490189088978e-200,5.432439885239345e-34,0.00020254240028633395,0.00021126831563461114,2.0944992876322157e-37,5.432439885239345e-34,8.417484607557072e-202,0.0,1.0,1.0,0.0,5.430454000307283e-34,0.0,0.01,0.010007636348379569,0.003859895913192008,0.0038673402549156194,0.002833253883602256,0.0020939039451485864,0.0014876068018292183,0.0005,0.0,1.5367104293663227e-196,0.0,0.0,0.0,0.0,0.0002,0.00020939039451485863,1.9066881448252827e-05,0.00019066881448252828,5.541253594845125e-34,1e-05
2084.0,0.38275088621929254,0.0054678135956659785,0.02028913110698451,0.02028913110698451,5.014873137519124e-32,0.0005528688929941723,5.013054740762668e-37,1.0586617630193706e-198,10.0,5.1153381672948836e-34,0.0,0.10007556507426593,0.0038377507568915902,0.13895321014105005,1.0000000000000002,0.0,0.0019053772218611028,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.1479327307851376e-201,5.0148731375191235e-34,0.00020289131106984511,0.00021161105875659866,1.918751144692737e-37,5.0148731375191235e-34,5.853011569757782e-203,0.0,1.0,1.0,0.0,5.0130547407626684e-34,0.0,0.01,0.010007556507426595,0.003830401122107177,0.0038377507568915902,0.0028192398982881343,0.00209281049942305,0.0014649824090165382,0.0005,0.0,1.0586617630193706e-197,0.0,0.0,0.0,0.0,0.0002,0.000209281049942305,1.905377221861103e-05,0.0001905377221861103,5.1153381672948836e-34,1e-05
2088.0,0.37984586664495407,0.0055070802016267874,0.020323999091904178,0.020323999091904178,4.6294080593201094e-32,0.0005580009080745046,4.627742896210697e-37,-3.628285080948349e-198,10.0,4.7221648406277876e-34,0.0,0.10007471086675221,0.0038085477368419,0.13807194968658415,1.0000000000000002,0.0,0.0019042001071311724,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-7.374126269036374e-201,4.629408059320109e-34,0.00020323999091904178,0.00021195433851623155,1.757829011021182e-37,4.629408059320109e-34,-2.0245863699223564e-202,0.0,1.0,1.0,0.0,4.627742896210697e-34,0.0,0.01,0.010007471086675221,0.00380129652784247,0.0038085477368419,0.0028061741800475756,0.0020918416518701955,0.0014428288240725623,0.0005,0.0,-3.628285080948349e-197,0.0,0.0,0.0,0.0,0.0002,0.00020918416518701956,1.9042001071311725e-05,0.00019042001071311725,4.7221648406277876e-34,1e-05
2092.0,0.37698130163876675,0.005546665868901776,0.0203588469884802,0.0203588469884802,4.273558916766289e-32,0.0005631530114984823,4.272033973923528e-37,-9.870279055048643e-199,10.0,4.359198381451493e-34,0.0,0.1000738080862212,0.003779745063389374,0.13723751122639946,1.0000000000000002,0.0,0.0019031489300419108,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.009475010153363e-201,4.273558916766289e-34,0.000203588469884802,0.00021229815529648924,1.6104769281347251e-37,4.273558916766289e-34,-5.558477374181039e-203,0.0,1.0,1.0,0.0,4.272033973923528e-34,0.0,0.01,0.01000738080862212,0.003772595443229181,0.003779745063389374,0.0027939974921381006,0.0020909893190139126,0.0014211490178525886,0.0005,0.0,-9.870279055048644e-198,0.0,0.0,0.0,0.0,0.0002,0.0002090989319013913,1.903148930041911e-05,0.0001903148930041911,4.359198381451493e-34,1e-05
2096.0,0.3741582655670896,0.005586530401007752,0.020393677658232363,0.020393677658232363,3.945055771788616e-32,0.0005683223417463198,3.943659130558225e-37,-5.536718986270792e-199,10.0,4.024123668056819e-34,0.0,0.10007286323434891,0.003751354275144461,0.13644690565897294,1.0000000000000002,0.0,0.0019022155218842527,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.129140622902216e-201,3.945055771788616e-34,0.00020393677658232364,0.00021264250167082977,1.4755526602774818e-37,3.945055771788616e-34,-3.1466410998687267e-203,0.0,1.0,1.0,0.0,3.943659130558224e-34,0.0,0.01,0.010007286323434892,0.003744308893809656,0.003751354275144461,0.0027826542114723356,0.002090246525378878,0.0013999440769217274,0.0005,0.0,-5.536718986270792e-198,0.0,0.0,0.0,0.0,0.0002,0.00020902465253788783,1.9022155218842528e-05,0.00019022155218842527,4.024123668056819e-34,1e-05
2100.0,0.3713776481114463,0.0056266354777162976,0.020428493818309388,0.020428493818309388,3.6417998524147313e-32,0.000573506181669295,3.6405206583869118e-37,-8.388217848039467e-200,10.0,3.714800248257531e-34,0.0,0.10007188229882535,0.0037233849806858586,0.13569733376003906,1.0000000000000002,0.0,0.001901392545973687,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.7135865645530672e-202,3.6417998524147315e-34,0.00020428493818309387,0.00021298737692571865,1.3520080000128654e-37,3.6417998524147315e-34,-4.810694789039346e-204,0.0,1.0,1.0,0.0,3.6405206583869117e-34,0.0,0.01,0.010007188229882537,0.003716446029022324,0.0037233849806858586,0.002772092143878024,0.0020896066504947027,0.0013792135751678925,0.0005,0.0,-8.388217848039467e-199,0.0,0.0,0.0,0.0,0.0002,0.0002089606650494703,1.9013925459736872e-05,0.00019013925459736872,3.714800248257531e-34,1e-05
2104.0,0.36864016770063124,0.0056669454366400415,0.020463298084534558,0.020463298084534558,3.361854362559066e-32,0.0005787019154441248,3.360682681253149e-37,8.353042294203354e-199,10.0,3.429252725624943e-34,0.0,0.10007087073421014,0.0036958450146698787,0.13498617174769495,1.0000000000000002,0.0,0.0019006731164780838,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.7093079437900765e-201,3.361854362559066e-34,0.0002046329808453456,0.0002133327711579987,1.238882627205768e-37,3.361854362559066e-34,4.8339215754412685e-203,0.0,1.0,1.0,0.0,3.360682681253149e-34,0.0,0.01,0.010007087073421015,0.003689014256940742,0.0036958450146698787,0.0027622622697632587,0.002089063716113312,0.0013589557324234951,0.0005,0.0,8.353042294203354e-198,0.0,0.0,0.0,0.0,0.0002,0.0002089063716113312,1.9006731164780838e-05,0.0001900673116478084,3.429252725624943e-34,1e-05
2108.0,0.3659463939022148,0.005707427043806134,0.02049809295595104,0.02049809295595104,3.103429352999804e-32,0.000583907044027644,3.1023560941163395e-37,5.516815349259964e-199,10.0,3.1656554775301483e-34,0.0,0.10006983347144556,0.0036687406611966558,0.1343109577183793,1.0000000000000002,0.0,0.0019000502921039876,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.1308419384994823e-201,3.1034293529998044e-34,0.0002049809295595104,0.00021367867713601807,1.1352960252424345e-37,3.1034293529998044e-34,3.2213073430327194e-203,0.0,1.0,1.0,0.0,3.1023560941163395e-34,0.0,0.01,0.010006983347144557,0.0036620194697270657,0.0036687406611966558,0.0027531184963141488,0.0020886123451408327,0.0013391676321003493,0.0005,0.0,5.516815349259964e-198,0.0,0.0,0.0,0.0,0.0002,0.00020886123451408327,1.9000502921039877e-05,0.00019000502921039878,3.1656554775301483e-34,1e-05
2112.0,0.3632967491388224,0.0057480486785104834,0.020532880807170466,0.020532880807170466,2.864874473860356e-32,0.0005891191928082159,2.863891322367314e-37,-2.578904365308186e-199,10.0,2.9223252794730035e-34,0.0,0.10006877505635446,0.003642076669473371,0.13366939081383802,1.0000000000000002,0.0,0.0018995181950411993,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.295233594596459e-202,2.864874473860356e-34,0.00020532880807170467,0.00021402508760251195,1.0404424073029283e-37,2.864874473860356e-34,-1.5192820580199434e-203,0.0,1.0,1.0,0.0,2.8638913223673137e-34,0.0,0.01,0.010006877505635448,0.003635466066827766,0.003642076669473371,0.002744617669147623,0.0020882473987945626,0.0013198452793483644,0.0005,0.0,-2.5789043653081862e-198,0.0,0.0,0.0,0.0,0.0002,0.00020882473987945626,1.8995181950411992e-05,0.00018995181950411994,2.9223252794730035e-34,1e-05
2116.0,0.36069153531084547,0.005788780471703598,0.020567663910453077,0.020567663910453077,2.6446592379061067e-32,0.0005943360895256022,2.6437585672254353e-37,-2.8612139027065177e-199,10.0,2.6977011093263548e-34,0.0,0.10006769964720298,0.003615856533083749,0.1330593138762362,1.0000000000000002,0.0,0.00189907145497686,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.884848592678344e-202,2.644659237906107e-34,0.00020567663910453079,0.00021437199662163357,9.535813366037433e-38,2.644659237906107e-34,-1.7005226822308784e-203,0.0,1.0,1.0,0.0,2.6437585672254353e-34,0.0,0.01,0.010006769964720299,0.0036093572220774195,0.003615856533083749,0.0027367192479619117,0.002087964115916211,0.0013009838364489489,0.0005,0.0,-2.8612139027065177e-198,0.0,0.0,0.0,0.0,0.0002,0.00020879641159162114,1.89907145497686e-05,0.000189907145497686,2.6977011093263548e-34,1e-05
2120.0,0.35813093547566965,0.005829594191705276,0.020602444419366272,0.020602444419366272,2.4413730985619543e-32,0.0005995555806124076,2.4405479210239006e-37,-1.984111521624647e-200,10.0,2.4903442918877857e-34,0.0,0.1000666110178331,0.0035900825062134623,0.1324787094770855,1.0000000000000002,0.0,0.0018987050813905465,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.0877547346096033e-203,2.4413730985619544e-34,0.00020602444419366272,0.00021471940095437982,8.740357100294903e-38,2.4413730985619544e-34,-1.1895851353474328e-204,0.0,1.0,1.0,0.0,2.4405479210239006e-34,0.0,0.01,0.010006661101783311,0.003583694901369652,0.0035900825062134623,0.002729385248751026,0.002087758021318941,0.0012825776694467828,0.0005,0.0,-1.984111521624647e-199,0.0,0.0,0.0,0.0,0.0002,0.0002087758021318941,1.8987050813905465e-05,0.00018987050813905467,2.4903442918877857e-34,1e-05
2124.0,0.35561502461309913,0.005870462775606583,0.020637224367780593,0.020637224367780593,2.253714164486609e-32,0.0006047756321980852,2.2529580894288513e-37,1.0394852356671774e-200,10.0,2.2989270010429106e-34,0.0,0.10006551264094055,0.003564755713769386,0.13192569306734936,1.0000000000000002,0.0,0.001898414920226585,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.1452090035458828e-203,2.253714164486609e-34,0.00020637224367780593,0.00021506730132952467,8.011857464245217e-38,2.253714164486609e-34,6.286553405611929e-205,0.0,1.0,1.0,0.0,2.252958089428851e-34,0.0,0.01,0.010006551264094055,0.0035584799740730456,0.003564755713769386,0.0027225801277058455,0.002087624764437617,0.0012646204573057511,0.0005,0.0,1.0394852356671773e-199,0.0,0.0,0.0,0.0,0.0002,0.00020876247644376175,1.898414920226585e-05,0.0001898414920226585,2.2989270010429106e-34,1e-05
2128.0,0.35314378874893804,0.0059113607019323335,0.020672005703163035,0.020672005703163035,2.080476850396189e-32,0.0006099942968156439,2.0797840245765737e-37,3.8696461143182077e-200,10.0,2.1222196027463418e-34,0.0,0.10006440765234866,0.0035398763523418267,0.13139849873095205,1.0000000000000002,0.0,0.0018981969285549447,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,7.999334654440868e-203,2.080476850396189e-34,0.00020672005703163037,0.00021541569709272076,7.344628102184857e-38,2.080476850396189e-34,2.3604620604289242e-204,0.0,1.0,1.0,0.0,2.079784024576574e-34,0.0,0.01,0.010006440765234867,0.0035337124037268636,0.0035398763523418267,0.0027162705151533018,0.002087560314941966,0.0012471053553195458,0.0005,0.0,3.8696461143182077e-199,0.0,0.0,0.0,0.0,0.0002,0.0002087560314941966,1.8981969285549447e-05,0.00018981969285549447,2.1222196027463418e-34,1e-05
2132.0,0.3507171218211015,0.0059522639398186155,0.02070679027723561,0.02070679027723561,1.9205555835501136e-32,0.0006152097227430706,1.919920659841893e-37,5.030262741833899e-200,10.0,1.959094480995789e-34,0.0,0.10006329885064369,0.0035154436574155786,0.13089547748402514,1.0000000000000002,0.0,0.0018980471141745326,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.0416059563454673e-202,1.9205555835501136e-34,0.0002070679027723561,0.00021576458327680757,6.733490479446188e-38,1.9205555835501136e-34,3.0946665467284316e-204,0.0,1.0,1.0,0.0,1.9199206598418932e-34,0.0,0.01,0.01000632988506437,0.003509391217282249,0.0035154436574155786,0.002710425200500324,0.0020875608772927146,0.0012300249953847734,0.0005,0.0,5.030262741833899e-199,0.0,0.0,0.0,0.0,0.0002,0.0002087560877292715,1.8980471141745325e-05,0.00018980471141745328,1.959094480995789e-34,1e-05
2136.0,0.348334847973731,0.005993149535701091,0.02074157985229334,0.02074157985229334,1.7729239718804986e-32,0.0006204201476853393,1.7723420672301952e-37,-1.217743414490048e-200,10.0,1.8085047816269966e-34,0.0,0.10006218879272845,0.0034914561324010207,0.13041508481662512,1.0000000000000002,0.0,0.0018979619242456135,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.5257922271249678e-203,1.7729239718804987e-34,0.0002074157985229334,0.0002161139578238124,6.173685045460782e-38,1.7729239718804987e-34,-7.55512549060765e-205,0.0,1.0,1.0,0.0,1.7723420672301952e-34,0.0,0.01,0.010006218879272846,0.003485514732103384,0.0034914561324010207,0.0027050148956676385,0.002087622832402276,0.0012133716631288229,0.0005,0.0,-1.217743414490048e-199,0.0,0.0,0.0,0.0,0.0002,0.0002087622832402276,1.8979619242456136e-05,0.00018979619242456136,1.8085047816269966e-34,1e-05
2140.0,0.3459967200505848,0.006033996260108541,0.020776376129357156,0.020776376129357156,1.6366402861307975e-32,0.0006256238706215242,1.636106928591733e-37,-2.667250634696827e-200,10.0,1.6694899742835853e-34,0.0,0.10006107971906394,0.0034679115350764967,0.12995587613589882,1.0000000000000002,0.0,0.0018979375445753917,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.541580241772789e-203,1.6366402861307976e-34,0.00020776376129357155,0.00021646380722039878,5.66087630944776e-38,1.6366402861307976e-34,-1.6686956659967463e-204,0.0,1.0,1.0,0.0,1.636106928591733e-34,0.0,0.01,0.010006107971906396,0.003462080538751622,0.0034679115350764967,0.0027000121628195837,0.0020877429147950505,0.0011971373028576275,0.0005,0.0,-2.667250634696827e-199,0.0,0.0,0.0,0.0,0.0002,0.00020877429147950506,1.8979375445753916e-05,0.00018979375445753917,1.6694899742835853e-34,1e-05
