T,CAI,H_IHVA,H_INA,H_INAD,INE,INI,INNE,INNI,M_IHVA,M_IKCA,M_IKM,M_IKV,M_INA,M_INAD,M_INAPD,VD,VS
532.0,0.00011657734,0.61040735,0.90635663,0.90569413,2.2298122000000002e-17,8.4298193e-13,-4.0299086e-18,-1.0115783e-13,5.5000117e-05,2.1332187e-05,0.012917717,0.00040278444,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
533.0,0.00011673153,0.61053342,0.90635663,0.90569413,1.8595945e-17,7.4738772e-13,-3.3611600999999998e-18,-8.9686525e-14,5.5000117e-05,2.1389702e-05,0.012917717,0.00040278444,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
534.0,0.00011688552,0.61065865,0.90635663,0.90569413,1.5508157e-17,6.626339e-13,-2.8033339e-18,-7.9516065e-14,5.5000117e-05,2.1447224e-05,0.012917717,0.00040278444,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
535.0,0.00011703932,0.61078304,0.90635663,0.90569413,1.2932850000000001e-17,5.8749116e-13,-2.3380413e-18,-7.0498938e-14,5.5000117e-05,2.1504749e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
536.0,0.00011719293,0.61090666,0.90635663,0.90569413,1.0785006000000001e-17,5.2086964e-13,-1.9499399e-18,-6.2504357e-14,5.5000117e-05,2.156228e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
537.0,0.00011734635,0.61102945,0.90635663,0.90569413,8.9937073e-18,4.6180296e-13,-1.6262307999999999e-18,-5.5416355e-14,5.5000117e-05,2.1619817e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
538.0,0.00011749958,0.61115146,0.90635663,0.90569413,7.499794299999999e-18,4.0943448e-13,-1.3562350999999998e-18,-4.9132136e-14,5.5000117e-05,2.1677357e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
539.0,0.00011765262,0.61127263,0.90635663,0.90569413,6.253919699999999e-18,3.6300458e-13,-1.1310446999999999e-18,-4.3560546e-14,5.5000117e-05,2.1734902e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
540.0,0.00011780546,0.61139303,0.90635663,0.90569413,5.214919599999999e-18,3.2183983e-13,-9.432278499999999e-19,-3.8620779e-14,5.5000117e-05,2.1792452e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
541.0,0.00011795812,0.6115126,0.90635663,0.90569413,4.348459499999999e-18,2.8534315e-13,-7.8658480999999995e-19,-3.4241178e-14,5.5000117e-05,2.1850004e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
542.0,0.00011811058,0.61163145,0.90635663,0.90569413,3.6258994999999996e-18,2.5298521e-13,-6.5594383e-19,-3.0358227e-14,5.5000117e-05,2.1907561e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
543.0,0.00011826285,0.61174947,0.90635663,0.90569413,3.0233515e-18,2.2429668e-13,-5.469908099999999e-19,-2.6915602e-14,5.5000117e-05,2.1965123e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
544.0,0.00011841494,0.61186677,0.90635663,0.90569413,2.5208915999999998e-18,1.9886142e-13,-4.561268799999999e-19,-2.3863369e-14,5.5000117e-05,2.2022687e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
545.0,0.00011856683,0.61198324,0.90635663,0.90569413,2.1019016999999997e-18,1.7631052e-13,-3.8035025999999997e-19,-2.1157262e-14,5.5000117e-05,2.2080254e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
546.0,0.00011871853,0.61209899,0.90635663,0.90569413,1.7525216999999997e-18,1.5631689e-13,-3.1715691999999997e-19,-1.8758027e-14,5.5000117e-05,2.2137825e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
547.0,0.00011887004,0.61221397,0.90635663,0.90569413,1.4611918999999998e-18,1.3859054e-13,-2.6445828e-19,-1.6630865e-14,5.5000117e-05,2.21954e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
548.0,0.00011902137,0.61232823,0.90635663,0.90569413,1.2182710999999998e-18,1.2287437e-13,-2.2051224e-19,-1.4744924e-14,5.5000117e-05,2.2252976e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
549.0,0.0001191725,0.61244166,0.90635663,0.90569413,1.0157191e-18,1.089404e-13,-1.8386575e-19,-1.3072848e-14,5.5000117e-05,2.2310554e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
550.0,0.00011932345,0.61255443,0.90635663,0.90569413,8.468299799999999e-19,9.658655e-14,-1.5330689e-19,-1.1590386e-14,5.5000117e-05,2.2368136e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
551.0,0.00011947421,0.61266643,0.90635663,0.90569413,7.0601168e-19,8.5633628e-14,-1.2782483e-19,-1.0276035e-14,5.5000117e-05,2.242572e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
552.0,0.00011962478,0.61277765,0.90635663,0.90569413,5.8860058e-19,7.5922768e-14,-1.0657654e-19,-9.1107321e-15,5.5000117e-05,2.2483306e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
553.0,0.00011977516,0.61288822,0.90635663,0.90569413,4.9070742e-19,6.7313119e-14,-8.8858876e-20,-8.0775747e-15,5.5000117e-05,2.2540893e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
554.0,0.00011992535,0.61299801,0.90635663,0.90569413,4.0908897e-19,5.9679807e-14,-7.4085456e-20,-7.1615772e-15,5.5000117e-05,2.2598482e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
555.0,0.00012007535,0.61310709,0.90635663,0.90569413,3.410407e-19,5.2912112e-14,-6.1767224e-20,-6.3494534e-15,5.5000117e-05,2.2656071e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
556.0,0.00012022517,0.61321551,0.90635663,0.90569413,2.8430725e-19,4.6911873e-14,-5.1496323e-20,-5.629425e-15,5.5000117e-05,2.2713662e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
557.0,0.0001203748,0.61332315,0.90635663,0.90569413,2.3700802999999996e-19,4.1592065e-14,-4.2932625e-20,-4.9910476e-15,5.5000117e-05,2.2771255e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
558.0,0.00012052424,0.61343008,0.90635663,0.90569413,1.9757479999999998e-19,3.6875522e-14,-3.5792483e-20,-4.4250623e-15,5.5000117e-05,2.282885e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
559.0,0.0001206735,0.61353636,0.90635663,0.90569413,1.647e-19,3.2693832e-14,-2.9839352e-20,-3.9232601e-15,5.5000117e-05,2.2886443e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
560.0,0.00012082257,0.61364192,0.90635663,0.90569413,1.3729323e-19,2.8986352e-14,-2.4875979e-20,-3.478362e-15,5.5000117e-05,2.2944037e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
561.0,0.00012097146,0.61374682,0.90635663,0.90569413,1.1444536e-19,2.5699296e-14,-2.0737877e-20,-3.0839155e-15,5.5000117e-05,2.3001632e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
562.0,0.00012112016,0.61385101,0.90635663,0.90569413,9.5398365e-20,2.2784993e-14,-1.7287881e-20,-2.7341993e-15,5.5000117e-05,2.3059229e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
563.0,0.00012126867,0.61395448,0.90635663,0.90569413,7.9520175e-20,2.0201173e-14,-1.4411614e-20,-2.4241407e-15,5.5000117e-05,2.3116823e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
564.0,0.000121417,0.6140573,0.90635663,0.90569413,6.6283805e-20,1.7910359e-14,-1.2013704e-20,-2.149243e-15,5.5000117e-05,2.3174418e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
565.0,0.00012156514,0.61415946,0.90635663,0.90569413,5.524987499999999e-20,1.5879323e-14,-1.0014626e-20,-1.9055188e-15,5.5000117e-05,2.3232013e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
566.0,0.0001217131,0.61426097,0.90635663,0.90569413,4.6052053e-20,1.4078607e-14,-8.3480707e-21,-1.6894327e-15,5.5000117e-05,2.3289605e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
567.0,0.00012186087,0.61436176,0.90635663,0.90569413,3.8384912e-20,1.2482091e-14,-6.958748200000001e-21,-1.4978509e-15,5.5000117e-05,2.3347198e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
568.0,0.00012200846,0.6144619,0.90635663,0.90569413,3.1993815e-20,1.1066621e-14,-5.8005576e-21,-1.3279946e-15,5.5000117e-05,2.3404791e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
569.0,0.00012215586,0.61456144,0.90635663,0.90569413,2.6666463e-20,9.8116654e-15,-4.8350625e-21,-1.1773998e-15,5.5000117e-05,2.3462382e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
570.0,0.00012230308,0.61466026,0.90635663,0.90569413,2.2225873e-20,8.6990216e-15,-4.0302146000000004e-21,-1.0438826e-15,5.5000117e-05,2.3519971e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
571.0,0.00012245012,0.61475843,0.90635663,0.90569413,1.852449e-20,7.7125518e-15,-3.3592944e-21,-9.2550621e-16,5.5000117e-05,2.3577559e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
572.0,0.00012259696,0.614856,0.90635663,0.90569413,1.5439306999999998e-20,6.8379479e-15,-2.8000241e-21,-8.205537400000001e-16,5.5000117e-05,2.3635146e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
573.0,0.00012274363,0.61495292,0.90635663,0.90569413,1.2867774e-20,6.062524e-15,-2.3338309e-21,-7.275028900000001e-16,5.5000117e-05,2.369273e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
574.0,0.00012289012,0.61504924,0.90635663,0.90569413,1.0724406e-20,5.3750335e-15,-1.9452299e-21,-6.45004e-16,5.5000117e-05,2.3750314e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
575.0,0.00012303643,0.61514485,0.90635663,0.90569413,8.937937700000001e-21,4.7655043e-15,-1.6213116e-21,-5.7186048e-16,5.5000117e-05,2.3807894e-05,0.012917717,0.00040278441,0.010842887,0.010900524,8.9472152e-05,-69.025383,-69.073624
576.0,0.00012318254,0.61523992,0.90635663,0.90569413,7.4489593e-21,4.2250956e-15,-1.3513133e-21,-5.070114800000001e-16,5.5000117e-05,2.3865472e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
577.0,0.00012332847,0.61533427,0.90635663,0.90569413,6.2079497e-21,3.7459693e-15,-1.1262626e-21,-4.4951631e-16,5.5000117e-05,2.3923049e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
578.0,0.00012347424,0.61542809,0.90635663,0.90569413,5.173627e-21,3.3211762e-15,-9.386796500000001e-22,-3.9854115000000005e-16,5.5000117e-05,2.3980621e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
579.0,0.0001236198,0.61552125,0.90635663,0.90569413,4.3115799999999996e-21,2.9445546e-15,-7.823287800000001e-22,-3.5334654000000004e-16,5.5000117e-05,2.4038191e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
580.0,0.00012376519,0.61561382,0.90635663,0.90569413,3.5931235e-21,2.6106419e-15,-6.520116900000001e-22,-3.1327701000000003e-16,5.5000117e-05,2.4095758e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
581.0,0.0001239104,0.61570573,0.90635663,0.90569413,2.9943484000000003e-21,2.3145948e-15,-5.433951100000001e-22,-2.7775139e-16,5.5000117e-05,2.4153322e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
582.0,0.00012405543,0.6157971,0.90635663,0.90569413,2.4953244000000002e-21,2.0521196e-15,-4.528666400000001e-22,-2.4625434e-16,5.5000117e-05,2.4210884e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
583.0,0.00012420028,0.61588788,0.90635663,0.90569413,2.0794394e-21,1.819409e-15,-3.7741511000000005e-22,-2.1832909000000003e-16,5.5000117e-05,2.426844e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
584.0,0.00012434494,0.615978,0.90635663,0.90569413,1.7328462e-21,1.613088e-15,-3.1453035e-22,-1.9357056e-16,5.5000117e-05,2.4325993e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
585.0,0.00012448942,0.61606759,0.90635663,0.90569413,1.4440042000000001e-21,1.4301637e-15,-2.6212008e-22,-1.7161964e-16,5.5000117e-05,2.4383544e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
586.0,0.00012463373,0.61615658,0.90635663,0.90569413,1.2032933e-21,1.267983e-15,-2.1844013e-22,-1.5215795000000002e-16,5.5000117e-05,2.4441089e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
587.0,0.00012477786,0.61624497,0.90635663,0.90569413,1.002696e-21,1.1241936e-15,-1.8203675000000002e-22,-1.3490323000000002e-16,5.5000117e-05,2.449863e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
588.0,0.0001249218,0.61633277,0.90635663,0.90569413,8.3552936e-22,9.9670992e-16,-1.5169813e-22,-1.1960519000000001e-16,5.5000117e-05,2.4556168e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
589.0,0.00012506556,0.61642003,0.90635663,0.90569413,6.9622395e-22,8.836829500000001e-16,-1.2641423000000002e-22,-1.0604195000000001e-16,5.5000117e-05,2.4613701e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
590.0,0.00012520915,0.6165067,0.90635663,0.90569413,5.801376e-22,7.834732400000001e-16,-1.0534314000000001e-22,-9.4016793e-17,5.5000117e-05,2.4671228e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
591.0,0.00012535256,0.61659276,0.90635663,0.90569413,4.8340134000000005e-22,6.946273100000001e-16,-8.778316000000001e-23,-8.335528100000001e-17,5.5000117e-05,2.4728752e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
592.0,0.00012549578,0.61667836,0.90635663,0.90569413,4.0279086000000004e-22,6.1585653e-16,-7.3149412e-23,-7.3902784e-17,5.5000117e-05,2.4786268e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
593.0,0.00012563882,0.61676329,0.90635663,0.90569413,3.3561876000000004e-22,5.4601835e-16,-6.0954418e-23,-6.5522201e-17,5.5000117e-05,2.4843783e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
594.0,0.00012578169,0.61684775,0.90635663,0.90569413,2.7964549e-22,4.8409982000000005e-16,-5.0791878999999997e-23,-5.809198100000001e-17,5.5000117e-05,2.490129e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
595.0,0.00012592437,0.61693162,0.90635663,0.90569413,2.3300455e-22,4.2920287000000003e-16,-4.2323167e-23,-5.1504345e-17,5.5000117e-05,2.4958792e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
596.0,0.00012606689,0.61701494,0.90635663,0.90569413,1.9414041000000003e-22,3.8053122e-16,-3.5266055e-23,-4.5663748e-17,5.5000117e-05,2.5016288e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
597.0,0.00012620923,0.61709768,0.90635663,0.90569413,1.6175680000000002e-22,3.3737897e-16,-2.9385321e-23,-4.0485475e-17,5.5000117e-05,2.5073779e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
598.0,0.00012635138,0.61717993,0.90635663,0.90569413,1.3477341e-22,2.9912016000000004e-16,-2.4484930000000003e-23,-3.5894417e-17,5.5000117e-05,2.5131263e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
599.0,0.00012649335,0.61726159,0.90635663,0.90569413,1.1228998000000002e-22,2.651999e-16,-2.0401506999999999e-23,-3.1823987e-17,5.5000117e-05,2.5188743e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
600.0,0.00012663516,0.61734277,0.90635663,0.90569413,9.3556284e-23,2.3512621000000003e-16,-1.6998890999999998e-23,-2.8215147e-17,5.5000117e-05,2.5246214e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
601.0,0.00012677678,0.61742342,0.90635663,0.90569413,0.40415064,0.99691629,0.3467187,-0.096457884,5.5000117e-05,2.5303681e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
602.0,0.00012691822,0.61750346,0.90635663,0.90569413,0.68886781,0.88806075,0.22255729,-0.10649381,5.5000117e-05,2.536114e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
603.0,0.00012705949,0.61758304,0.90635663,0.90569413,0.86537617,0.78736788,0.13053979,-0.094483912,5.5000117e-05,2.5418592e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
604.0,0.00012720059,0.61766213,0.90635663,0.90569413,0.96219176,0.69808036,0.063334137,-0.083769642,5.5000117e-05,2.547604e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
605.0,0.00012734151,0.61774063,0.90635663,0.90569413,1.0012703,0.618918,0.015170762,-0.074270159,5.5000117e-05,2.5533478e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
606.0,0.00012748224,0.61781865,0.90635663,0.90569413,0.99941242,0.54873264,-0.018476531,-0.065847918,5.5000117e-05,2.5590909e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
607.0,0.00012762281,0.6178962,0.90635663,0.90569413,0.96938032,0.48650631,-0.041146357,-0.058380757,5.5000117e-05,2.5648334e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
608.0,0.0001277632,0.61797315,0.90635663,0.90569413,0.92078477,0.43133646,-0.055594552,-0.051760375,5.5000117e-05,2.5705751e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
609.0,0.00012790342,0.61804968,0.90635663,0.90569413,0.86078691,0.38242286,-0.063957915,-0.045890745,5.5000117e-05,2.576316e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
610.0,0.00012804345,0.61812568,0.90635663,0.90569413,0.79465264,0.33905607,-0.0678849,-0.04068673,5.5000117e-05,2.5820562e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
611.0,0.00012818332,0.61820114,0.90635663,0.90569413,0.72618955,0.30060712,-0.06863983,-0.036072854,5.5000117e-05,2.5877955e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
612.0,0.00012832301,0.61827618,0.90635663,0.90569413,0.65809017,0.26651824,-0.067185774,-0.031982187,5.5000117e-05,2.593534e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
613.0,0.00012846252,0.61835068,0.90635663,0.90569413,0.59220064,0.23629504,-0.064250343,-0.028355405,5.5000117e-05,2.5992716e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
614.0,0.00012860187,0.61842471,0.90635663,0.90569413,0.52973044,0.20949917,-0.060377881,-0.0251399,5.5000117e-05,2.6050086e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
615.0,0.00012874103,0.61849821,0.90635663,0.90569413,0.47141516,0.18574195,-0.055970695,-0.022289034,5.5000117e-05,2.6107446e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
616.0,0.00012888003,0.61857128,0.90635663,0.90569413,0.41764247,0.1646788,-0.051321581,-0.019761454,5.5000117e-05,2.6164798e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
617.0,0.00012901884,0.61864388,0.90635663,0.90569413,0.36854905,0.1460042,-0.046639394,-0.017520504,5.5000117e-05,2.622214e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
618.0,0.00012915749,0.61871594,0.90635663,0.90569413,0.3240945,0.12944731,-0.042069092,-0.015533678,5.5000117e-05,2.6279475e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
619.0,0.00012929596,0.61878759,0.90635663,0.90569413,0.28411755,0.11476798,-0.037707422,-0.013772158,5.5000113e-05,2.6336798e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
620.0,0.00012943427,0.61885875,0.90635663,0.90569413,0.24837813,0.10175328,-0.033615086,-0.012210394,5.5000113e-05,2.6394115e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
621.0,0.00012957239,0.61892945,0.90635663,0.90569413,0.21658885,0.090214454,-0.029826198,-0.010825735,5.5000113e-05,2.645142e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
622.0,0.00012971034,0.61899966,0.90635663,0.90569413,0.18843788,0.079984128,-0.02635555,-0.009598095,5.5000113e-05,2.6508716e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
623.0,0.00012984812,0.61906946,0.90635663,0.90569413,0.16360554,0.070913918,-0.023204185,-0.0085096704,5.5000113e-05,2.6566004e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
624.0,0.00012998572,0.61913878,0.90635663,0.90569413,0.14177591,0.062872276,-0.020363638,-0.007544673,5.5000113e-05,2.662328e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
625.0,0.00013012317,0.61920762,0.90635663,0.90569413,0.12264479,0.055742554,-0.017819133,-0.0066891066,5.5000113e-05,2.6680547e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
626.0,0.00013026044,0.61927605,0.90635663,0.90569413,0.10592477,0.049421344,-0.015551961,-0.0059305611,5.5000113e-05,2.6737804e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
627.0,0.00013039753,0.619344,0.90635663,0.90569413,0.09134832,0.043816961,-0.013541244,-0.0052580354,5.5000113e-05,2.6795051e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
628.0,0.00013053445,0.61941147,0.90635663,0.90569413,0.078669287,0.038848113,-0.01176521,-0.0046617738,5.5000113e-05,2.6852287e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
629.0,0.00013067121,0.61947858,0.90635663,0.90569413,0.067663364,0.034442734,-0.010202093,-0.0041331281,5.5000113e-05,2.6909513e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
630.0,0.00013080779,0.61954522,0.90635663,0.90569413,0.058127746,0.030536925,-0.0088307597,-0.0036644309,5.5000113e-05,2.6966727e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
631.0,0.0001309442,0.61961138,0.90635663,0.90569413,0.049880285,0.027074035,-0.0076311193,-0.0032488843,5.5000113e-05,2.7023931e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
632.0,0.00013108044,0.61967713,0.90635663,0.90569413,0.042758331,0.024003837,-0.0065843817,-0.0028804606,5.5000113e-05,2.7081123e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472152e-05,-69.025383,-69.073624
633.0,0.00013121651,0.61974251,0.90635663,0.90569413,0.036617354,0.021281801,-0.0056731892,-0.0025538162,5.5000113e-05,2.7138307e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
634.0,0.00013135241,0.61980736,0.90635663,0.90569413,0.03132946,0.018868443,-0.0048816744,-0.002264213,5.5000113e-05,2.7195478e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
635.0,0.00013148814,0.61987185,0.90635663,0.90569413,0.026781933,0.016728761,-0.0041954531,-0.0020074511,5.5000113e-05,2.7252636e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
636.0,0.0001316237,0.61993593,0.90635663,0.90569413,0.022875747,0.014831717,-0.0036015778,-0.0017798061,5.5000113e-05,2.7309785e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
637.0,0.00013175909,0.61999959,0.90635663,0.90569413,0.019524163,0.013149799,-0.0030884638,-0.0015779759,5.5000113e-05,2.7366921e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
638.0,0.00013189431,0.62006277,0.90635663,0.90569413,0.016651424,0.011658611,-0.0026457994,-0.0013990334,5.5000113e-05,2.7424045e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
639.0,0.00013202937,0.62012559,0.90635663,0.90569413,0.014191513,0.010336524,-0.002264448,-0.0012403828,5.5000113e-05,2.7481157e-05,0.012917717,0.00040278441,0.010842886,0.010900524,8.9472145e-05,-69.025383,-69.073624
