Time,ATP,NADH,NAD,PEP,G6P,ADP,Pint,F6P,FBP,G3P,BPG,PYR,AcetCoA,Acetoin,Mannitol,Mannitol1Phosphate,CoA,Pext,Lactate,Ethanol,Acetate,Butanediol,Glucose,Acetoin_Ext,Mannitol_Ext,Formate,compartment_1,compartment_2,re12,re13,re14,re15,re16,re17,re18,re20,re21,re22,re23,re24,re25,re26,re27,re28,re29,re30,re31,re32,re33
132.6,5.630199654752769,0.12764420198480023,4.542357831394596,4.507683264932273,0.338364033848786,19.64181596487313,2.9119376901885694,0.12497492936753804,43.324521273358876,1.5316970881264507,0.059992115256638265,0.0006347697653000241,1.2852454292000805e-08,1.143033794355744e-07,0.0003794166124378098,0.6983597442850052,0.9999999871475483,44.44292364395079,26.77707837620144,2.0522139856399116e-09,1.7290721316496335e-05,5.923470047317889e-07,65.1839893743309,9.992369023004762e-05,0.00019074987078193466,1.7293377595833736e-05,0.047,1.0,0.08909160656227556,0.10602036630323422,0.032766084095240094,0.08911611288202999,0.09035170062808502,0.08636982584193849,0.17268994941515758,0.17269007664401473,0.056465174523495795,0.17266979724243173,5.6492548401839726e-08,8.722105101601443e-13,5.649268746609181e-08,9.697974664204256e-08,3.1948279648703314e-10,4.7359019524313195e-06,0.02711324164746371,0.02711321619487135,9.667287206000117e-08,0.027113240026580023,0.0012319832876995904
140.4,5.633702635692188,0.12999951653664982,4.540002516842746,4.511284735478745,0.3345777884457347,19.63831298393371,2.926613872687283,0.12368488749143644,43.754775758641195,1.5394497640930485,0.05998850972501845,0.000629987946182626,1.2708989096278284e-08,1.1257817617332312e-07,0.0003800019093367426,0.6996310069399152,0.9999999872910135,44.18964604784363,28.119589497445567,2.0591080330183267e-09,1.7728746790615963e-05,5.948424156703332e-07,64.49242273223751,0.00010067166568372028,0.00019108443931264892,1.7731403221136544e-05,0.047,1.0,0.0882526411881898,0.1060825385162562,0.032190305205058396,0.08827385687556356,0.08950780912658055,0.08583075822438262,0.17161763940448108,0.1716175403019582,0.05618767539919344,0.17159443483691467,5.5855070007401495e-08,8.950663605712282e-13,5.585490865879218e-08,9.552586862865363e-08,3.2051876417278147e-10,1.0216029891963896e-05,0.027154361090306233,0.027154295773334253,9.521375948260295e-08,0.027154356950482513,0.001236942714480238
148.2,5.638247647443157,0.1319854527077008,4.5380165806716946,4.515184192819099,0.3312994768705018,19.63376797218274,2.939365987423953,0.12256641099807929,44.136036856133266,1.54628310641476,0.060016498274809454,0.0006269234633891983,1.2607220879425705e-08,1.1147734842052498e-07,0.00038090662856882983,0.7015973270693003,0.9999999873927818,43.940560481547465,29.454388888678494,2.066170767718179e-09,1.8162530175843704e-05,5.973492415859784e-07,63.80696362891663,0.00010141040067337009,0.0001916454424115223,1.8165188885992794e-05,0.047,1.0,0.08752303470484414,0.10616308324444328,0.03168921119559785,0.08754141966657596,0.08877573031778639,0.08537505378595381,0.17071148605906375,0.170711224008646,0.055946572312215295,0.17068728081571602,5.539880426042987e-08,9.155166852505712e-13,5.539840791930257e-08,9.459989390741349e-08,3.2237881385539216e-10,1.3306166072511431e-05,0.02721791337836074,0.027217825262794017,9.428271708987429e-08,0.027217907724294492,0.0012413604236049995
156.0,5.643511602442943,0.13365387736597156,4.536348156013423,4.519107494303705,0.3284590078276152,19.628504017182948,2.950368314597313,0.12159616699532999,44.47303015089415,1.5522949090890845,0.06006610428135232,0.000625233620093623,1.2538995899578104e-08,1.1087023304278309e-07,0.00038197660786253046,0.7039249516060871,0.9999999874610069,43.69512874308777,30.782673697288775,2.0733845917049306e-09,1.8593341964234934e-05,5.998732110094179e-07,63.126815960371765,0.00010214356048629591,0.00019232765855792792,1.859600468163396e-05,0.047,1.0,0.08688851922327843,0.10625619696263848,0.03125174202961751,0.08690448997768585,0.08814048450820583,0.08498878077523746,0.169943626444998,0.16994326802606866,0.05573847387021461,0.16991995151872882,5.5088537989395395e-08,9.338575492634769e-13,5.5087974454577815e-08,9.409120947254428e-08,3.2489435850965896e-10,1.470277447227762e-05,0.027293066298344867,0.027292967569594997,9.376923545860159e-08,0.027293059808484083,0.001245305528499141
163.79999999999998,5.649257706341383,0.1350497734407292,4.534952259938666,4.522871459791915,0.3259960749287294,19.62275791328451,2.9597907687943734,0.12075401135552262,44.77025203928595,1.5575756023311402,0.06013003736611063,0.0006246526495627567,1.2497963215294353e-08,1.1065743734054726e-07,0.0003831040018201888,0.7063799883132043,0.9999999875020396,43.45289200063119,32.10543969985509,2.0807340744229325e-09,1.902221046459595e-05,6.02418888714495e-07,62.45128771456367,0.00010287406306398278,0.00019305714761014162,1.9024878602941523e-05,0.047,1.0,0.0863366373052229,0.10635762911597998,0.03086856092133448,0.08635047954506142,0.08758908324873367,0.08466052598575502,0.1692912596911159,0.16929081689560485,0.05556010223727118,0.1692687602242045,5.4896874211932876e-08,9.503489503668672e-13,5.489612672566841e-08,9.391663907019028e-08,3.2793108718562795e-10,1.492787101242117e-05,0.027372242856747005,0.02737214145931147,9.358925239767827e-08,0.02737223645032145,0.001248838678044602
171.6,5.655314324808182,0.13621197216060346,4.533790061218792,4.5263594384719035,0.32385895390586406,19.616701294817712,2.9677955371996614,0.12002257302294751,45.03190586504425,1.5622078237318893,0.060203025055449534,0.000624976420893093,1.2479251487018598e-08,1.1076645764061764e-07,0.0003842153971776461,0.7088027484440019,0.9999999875207515,43.21345847875883,33.42351780104215,2.0882057927542714e-09,1.9449974463950165e-05,6.049899991834968e-07,61.77977761425387,0.00010360425599191982,0.00019378320552784222,1.9452649194562836e-05,0.047,1.0,0.08585654717290184,0.10646430530896997,0.03053176227560685,0.08586858026542758,0.08711028471040268,0.08438084211415695,0.16873557245289508,0.16873511256827564,0.0554083492995501,0.1687150590612453,5.480262133692476e-08,9.652285620419145e-13,5.480175114617334e-08,9.401390616081314e-08,3.3139586756493276e-10,1.436662792545847e-05,0.027450287879592954,0.02745018985647776,9.368144732575258e-08,0.02745028151237507,0.0012520127383641533
179.4,5.661559081149219,0.1371736230835863,4.532828410295808,4.5295024358580545,0.3220032426581091,19.610456538476672,2.974533420183638,0.11938691405930149,45.26186946613857,1.5662663576589626,0.060281301889502516,0.0006260419545510512,1.2478936143343139e-08,1.1113904957915461e-07,0.0003852626570017805,0.7110880199796632,0.9999999875210668,42.976493195411855,34.73760352740006,2.0957879834535696e-09,1.9877325140486972e-05,6.075895570395103e-07,61.11176336162699,0.00010433606129467802,0.0001944721855269644,1.9880007438469202e-05,0.047,1.0,0.08543883018418089,0.1065740405873593,0.030234676274057105,0.0854493078737685,0.08669439138642135,0.0841420327374079,0.16826119571102477,0.16826071571858137,0.055280339708843204,0.16824269199315647,5.478880489320925e-08,9.786959382959418e-13,5.478780031780138e-08,9.433436740145158e-08,3.352076402643868e-10,1.3298013603925893e-05,0.02752382160682296,0.027523730621237235,9.399655959349349e-08,0.027523815582999215,0.00125487404075155
187.2,5.667904957796178,0.13796317242406447,4.53203886095533,4.5322648850232605,0.3203907593264666,19.604110661829715,2.9801436083504544,0.11883412309337381,45.46368466242919,1.5698184620200901,0.06036219752270459,0.000627723825798594,1.2494003963868333e-08,1.1173255654146248e-07,0.0003862156554835674,0.7131695601165144,0.9999999875059989,42.74170904734453,36.0482815971849,2.1034702392698934e-09,2.0304837925225154e-05,6.102199658897575e-07,60.4467909887235,0.00010507107892537424,0.00019510266984653157,2.0307528613650747e-05,0.047,1.0,0.08507531243000133,0.1066852883517237,0.029971636154917814,0.08508455810066776,0.08633299762864904,0.08393767585617028,0.16785535319596323,0.16785485711960405,0.05517343056443016,0.16783939060262995,5.4842213184296265e-08,9.909355375725757e-13,5.4841167433140864e-08,9.484130017965251e-08,3.3931263101748036e-10,1.1922616327834521e-05,0.027590730370530156,0.02759064853816741,9.44985120117083e-08,0.02759072494931739,0.001257462936545587
195.0,5.674291227564522,0.1386049338694392,4.531397099509956,4.534634585467063,0.3189884941327417,19.597724392061373,2.9847530579752224,0.11835316060071241,45.640562241610226,1.5729242990971466,0.060443854591344055,0.0006299165222807069,1.2521859223881362e-08,1.1250891452943106e-07,0.00038705721090292414,0.715009242989871,0.9999999874781438,42.5088597551468,37.35604466065463,2.1112436688216844e-09,2.0732991646373127e-05,6.128833575991118e-07,59.78446605646732,0.00010581063329759884,0.00019566208591102985,2.073569141742548e-05,0.047,1.0,0.08475890142621956,0.10679697552365282,0.029737823590615844,0.08476657939251611,0.08601889886442482,0.0837624625422782,0.1675074506104328,0.16750695371586152,0.055085219645105404,0.16749360613435146,5.4951751263396665e-08,1.0020938320244404e-12,5.4950535939932206e-08,9.55042358158635e-08,3.436530169609668e-10,1.0382941968258245e-05,0.027649809869599314,0.0276497383037921,9.515511164271011e-08,0.027649805162552492,0.0012598145726545652
202.79999999999998,5.680677865443011,0.13911962970749348,4.530882403671903,4.536614903495886,0.31776921577896744,19.591337754182877,2.9884764546803027,0.11793455418802332,45.79539367045684,1.5756374427797144,0.06052502621003194,0.0006325404732646226,1.2560604790782037e-08,1.1344467080587672e-07,0.00038777914172427494,0.7165885861642892,0.9999999874393982,42.277733686504234,38.66130924030241,2.1191004474506277e-09,2.1162189975951066e-05,6.155814969886185e-07,59.12444569691855,0.00010655584920614362,0.00019614407093141047,2.1164899424823698e-05,0.047,1.0,0.08448344506950595,0.1069083999518353,0.02952914678717342,0.08449052362966127,0.08574590113688572,0.08361197525115517,0.16720868081092982,0.16720819825301134,0.055013542475537365,0.1671971387553349,5.510889207571024e-08,1.0123140893333746e-12,5.510762336960054e-08,9.630058343254847e-08,3.4820666846788194e-10,8.77846887085144e-06,0.027700487688534243,0.027700427002718492,9.594652312638884e-08,0.027700483699620224,0.001261959604473857
210.6,5.687036366786545,0.13952501724110253,4.530477016138293,4.538219368485147,0.3167065403347043,19.58497925283934,2.9914161241183175,0.11756973415265683,45.930774748883614,1.5780055256875212,0.06060486246625918,0.0006355279973086735,1.2608551877973231e-08,1.1451465743045928e-07,0.0003883793864070371,0.7179025392463909,0.9999999873914509,42.04814875016459,39.96442847348154,2.1270336558304973e-09,2.159277514469725e-05,6.183158455157462e-07,58.466431804314716,0.00010730769135611726,0.00019654652142119918,2.1595494780291363e-05,0.047,1.0,0.08424359695234679,0.1070190664899056,0.029342117520529665,0.08424875753175615,0.08550838873424756,0.08348252116933105,0.16695166147584903,0.16695121856404851,0.05495647357931396,0.16694241586975156,5.530638832793207e-08,1.0217100114908698e-12,5.53050464089284e-08,9.721128794704921e-08,3.5293406673981054e-10,7.174955669653829e-06,0.02774262076184391,0.02774257103411314,9.685146046878199e-08,0.02774261750149945,0.0012639252561809017
218.4,5.6933510199121935,0.13983619288430096,4.530165840495096,4.539468257299056,0.3157819323882352,19.57866459971369,2.993664374799258,0.11725179703321183,46.04901926747192,1.5800706772515163,0.06068286517237509,0.0006388240881017346,1.2664355722957577e-08,1.1570207804462718e-07,0.0003888602723560098,0.7189557475216066,0.9999999873356471,41.81994811343749,41.26570243196936,2.1350372553304896e-09,2.2025038092568518e-05,6.210876783431534e-07,57.810165116282256,0.00010806698951998635,0.00019687043067574255,2.202776835454285e-05,0.047,1.0,0.08403472317492743,0.10712870660637447,0.02917374773850489,0.08403993094401187,0.08530183137266596,0.0833709553773286,0.16673030196311026,0.16672983834252844,0.05491227866532828,0.16672306383393762,5.553830005269143e-08,1.0303823668823932e-12,5.5536912283204256e-08,9.822101534156976e-08,3.578157653394323e-10,5.618108042754098e-06,0.027776373865019396,0.027776334723144,9.78557180002427e-08,0.027776371318093632,0.0012657347417607857
