Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56,reaction_57,reaction_58,reaction_59
5.01,1.0,1.0,1.0,1.0,0.000500874520455913,1.0,1.0,1.0,0.9999987472905612,1.0,1.2465314438450995e-06,1.0,6.177995244166191e-09,0.0999349569653867,6.504303419660102e-05,1.0,1.0,1.0,0.999901184264708,8.536256881029083e-05,1.3453166481574604e-05,1.0,0.0,0.003281621038125754,1.0,1.0,1.0,0.0007914005318598467,2.8709197797377706e-07,1.2205790320063055e-08,0.06371217036696301,1.053321484021386e-13,8.586794154338469e-09,5.194583082582985e-10,1.3591342385199057e-15,6.126531861323352e-09,3.706242990501571e-10,1.4130061914615265e-15,0.036287816535310775,1.0310059714434066e-10,1.5996277983086445e-12,2.1353713857357667e-12,4.05086820194725e-14,1.5235513764819186e-12,2.890226062267193e-14,4.818168203968038e-05,8.911547978864543e-07,6.358239288290993e-07,3.02529230423405e-13,2.9309669265985155e-15,3.1351530666416518e-15,0.000500874520455913,1.0,1.0,9.994991254795441e-05,4.996273615618285e-07,3.6778143790936365e-09,3.087992706372992e-10,6.504303419660102e-06,9.994991254795441e-05,4.5533638233755545e-05,8.536256881029083e-06,7.190940232871623e-06,3.6197537676192487e-12,0.001,0.0003281621038125754,0.0002490220506265907,3.955715363346389e-05,9.139523610666806e-09,1.455551510240878e-13,2.732819168794982e-10,1.6194044514547353e-15,1.9498200870410514e-10,1.6849842661696883e-15,2.1487758274036278e-15,1.0193506788899292e-17,1.554306810607679e-17,2.746302822014188e-13,1.1687811935811718e-14,8.339046728628536e-15,0.005731192307703846,1.869847963028256e-12,3.8723728199156186e-14,2.7628725285636696e-14,1.54e-06,2.1727292876856174e-05,1.3490870971110505e-08,1.78e-07,2.495233434082072e-10,1.27e-07,1.780307000721478e-10,4.1977183863263037e-13,1.9658126272189596e-07,3.2441393511036806e-11,8.610697327270425e-11,3.3459376827973167e-15,3.6359115753767334e-09,9.703077394402469e-13,1.2878055860121965e-12,3.580907474396961e-15,2.5941616296227255e-09,6.922981003295388e-13,9.188274240608545e-13,9.584730860660026e-15,2.2074863616659293e-14,9.268956496442935e-17,2.10645146501257e-16,9.916720005845897e-17,1.5029175523789402e-16,1.2312939678232584e-15,4.3964503898977736e-18,6.897336746611634e-18,1.3168056289003741e-06
5.0200000000000005,1.0,1.0,1.0,1.0,0.0005018740190816432,1.0,1.0,1.0,0.9999987422893148,1.0,1.251495839378244e-06,1.0,6.214845987997643e-09,0.09993462597808858,6.537402148896401e-05,1.0,1.0,1.0,0.9999008139856053,8.566082553431234e-05,1.3525188860223743e-05,1.0,0.0,0.0032858593857521654,1.0,1.0,1.0,0.0007938916303329074,2.8896969882238745e-07,1.2297438386982047e-08,0.0636548841540992,1.0687200415032647e-13,8.620429942077761e-09,5.221951070402679e-10,1.376241073489023e-15,6.150530417325639e-09,3.7257695319948304e-10,1.430783482185495e-15,0.03634510265181613,1.0394568400732262e-10,1.618196152973271e-12,2.1478859767721793e-12,4.089523981747494e-14,1.5324803247093366e-12,2.9178063075050545e-14,4.84145627029342e-05,8.92932300164516e-07,6.370921467465927e-07,3.0664301472816296e-13,2.9636007931648564e-15,3.170056931914301e-15,0.0005018740190816432,1.0,1.0,9.994981259809184e-05,5.006218920299486e-07,3.6923390582547557e-09,3.106406938186058e-10,6.5374021488964015e-06,9.994981259809184e-05,4.56244993927725e-05,8.566082553431234e-06,7.21356366740886e-06,3.658614674094409e-12,0.001,0.00032858593857521657,0.00024919677554192585,3.9681602301918865e-05,9.191017632098514e-09,1.4739170520152933e-13,2.741051371072239e-10,1.6362152972773462e-15,1.9556936212396373e-10,1.7024758910390775e-15,2.18018888466666e-15,1.0321808051167671e-17,1.5738618304040444e-17,2.766923637070961e-13,1.1749389908406029e-14,8.38298144698837e-15,0.005726031965656782,1.888149179653205e-12,3.901212053518187e-14,2.7834488325187154e-14,1.54e-06,2.179594703172236e-05,1.3556077556821576e-08,1.78e-07,2.5002104404606444e-10,1.27e-07,1.7838580108904596e-10,4.246667004922596e-13,1.9753141582797155e-07,3.265357596692978e-11,8.667012050991475e-11,3.3761267322769635e-15,3.6431637846712253e-09,9.74108583454787e-13,1.292849702713987e-12,3.6132165694061074e-15,2.5993359587260985e-09,6.950099371577972e-13,9.224263145663747e-13,9.706226787517311e-15,2.2331106911031138e-14,9.363571204720821e-17,2.126552470508697e-16,1.0017941164035923e-16,1.5172592799026282e-16,1.2480370699436233e-15,4.445401189747285e-18,6.974125250211462e-18,1.320966486771052e-06
5.03,1.0,1.0,1.0,1.0,0.0005028735167078752,1.0,1.0,1.0,0.9999987372781233,1.0,1.2564700347754732e-06,1.0,6.2518421183530504e-09,0.09993429407728643,6.570592228529437e-05,1.0,1.0,1.0,0.999900443096341,8.595946610562526e-05,1.3597437553237692e-05,1.0,0.0,0.003290091796209772,1.0,1.0,1.0,0.0007963844721784509,2.908564114489009e-07,1.2389602293699932e-08,0.06359764952088268,1.0843122298548151e-13,8.654129929049778e-09,5.249401389786241e-10,1.393524907570591e-15,6.174574778293824e-09,3.745354815085401e-10,1.4487445948104339e-15,0.03640233718814407,1.0479623214256913e-10,1.6369456660848064e-12,2.160448165543581e-12,4.128466902695312e-14,1.541443233101222e-12,2.945591423080525e-14,4.8648129489088796e-05,8.947097974655781e-07,6.383603611130809e-07,3.10804586277409e-13,2.996527596285103e-15,3.205274064136621e-15,0.0005028735167078752,1.0,1.0,9.994971264832921e-05,5.016164116837089e-07,3.7068916831428895e-09,3.1248937640420364e-10,6.5705922285294375e-06,9.994971264832921e-05,4.571536045227113e-05,8.595946610562525e-06,7.236202855238756e-06,3.6978061602839724e-12,0.001,0.0003290091796209772,0.0002493707324031321,3.980613751560856e-05,9.242697256967573e-09,1.492476051219587e-13,2.749286909984552e-10,1.6531617782674845e-15,1.9615695360445193e-10,1.7201086438350628e-15,2.211996948903823e-15,1.0451436806779431e-17,1.5936190542914772e-17,2.787660516082485e-13,1.1811153127019043e-14,8.427048333942152e-15,0.005720876269904389,1.9065954164173692e-12,3.930203896529889e-14,2.8041340206751417e-14,1.54e-06,2.1864647520529057e-05,1.3621476256944862e-08,1.78e-07,2.5051874329036183e-10,1.27e-07,1.7874090111166263e-10,4.296087415210776e-13,1.984843683154823e-07,3.28667744937258e-11,8.723596418824175e-11,3.4065216080964105e-15,3.6504159736595586e-09,9.77916681982625e-13,1.2979034445409122e-12,3.645745945133574e-15,2.6045102733413703e-09,6.977269499472021e-13,9.260320724207632e-13,9.829004962284058e-15,2.2589850191970327e-14,9.458929347031121e-17,2.146802789401562e-16,1.011995759772628e-16,1.531707540001873e-16,1.2649746661490547e-15,4.4947913944276545e-18,7.051602941100567e-18,1.3251301527593368e-06
5.04,1.0,1.0,1.0,1.0,0.0005038730133346101,1.0,1.0,1.0,0.9999987322569867,1.0,1.2614540296492079e-06,1.0,6.288983914670219e-09,0.0999339612630256,6.603873654022864e-05,1.0,1.0,1.0,0.9999000715972999,8.625848998158425e-05,1.3669912718348099e-05,1.0,0.0,0.0032943182831479336,1.0,1.0,1.0,0.000798879049710685,2.927521419360558e-07,1.2482283899424186e-08,0.06354046642086522,1.1001000699425528e-13,8.68789411153878e-09,5.276934074121072e-10,1.4109871629761722e-15,6.198664941576079e-09,3.764998863589914e-10,1.466891004918679e-15,0.036459520190740925,1.0565226712580905e-10,1.6558777657250491e-12,2.173058033012183e-12,4.167698479772496e-14,1.5504401594225942e-12,2.973582489907186e-14,4.8882382859519035e-05,8.964872897896547e-07,6.396285719285738e-07,3.1501440204226834e-13,3.02974932196622e-15,3.2408065866302648e-15,0.0005038730133346101,1.0,1.0,9.994961269866654e-05,5.026109205234686e-07,3.7214722498009215e-09,3.1434533229981686e-10,6.603873654022864e-06,9.994961269866654e-05,4.580622141223803e-05,8.625848998158425e-06,7.258857726323615e-06,3.737330274545102e-12,0.001,0.00032943182831479337,0.00024954392334372485,3.9930758888232195e-05,9.29456268021245e-09,1.5112301261563796e-13,2.7575257532742523e-10,1.6702446559577685e-15,1.9674478084402517e-10,1.737883316929514e-15,2.244204142682808e-15,1.058240372232129e-17,1.6135801054105468e-17,2.808513877370442e-13,1.1873101666772413e-14,8.471247443077307e-15,0.005715725216262611,1.925187544352632e-12,3.959348812273086e-14,2.824928423605229e-14,1.54e-06,2.1933394106894246e-05,1.3687067200665328e-08,1.78e-07,2.510164411411033e-10,1.27e-07,1.7909600014000065e-10,4.345983173877604e-13,1.9944012206683769e-07,3.3080992038774306e-11,8.780451212739157e-11,3.4371232406144386e-15,3.6576681423417916e-09,9.81732034603882e-13,1.3029668109275155e-12,3.678496597274446e-15,2.6096845734685812e-09,7.004491383980969e-13,9.296446972204695e-13,9.953076014030716e-15,2.2851113167005678e-14,9.555034894652881e-17,2.167203209481698e-16,1.0222773554469025e-16,1.5462628947517369e-16,1.2821086163120322e-15,4.54462398294933e-18,7.129774490586583e-18,1.3292966125390451e-06
5.05,1.0,1.0,1.0,1.0,0.0005048725089618489,1.0,1.0,1.0,0.9999987272259049,1.0,1.2664478236119116e-06,1.0,6.326271656347393e-09,0.09993362753535505,6.637246420482219e-05,1.0,1.0,1.0,0.9998996994888665,8.655789662074039e-05,1.3742614512614868e-05,1.0,0.0,0.0032985388601821015,1.0,1.0,1.0,0.0008013753552643235,2.9465691638202277e-07,1.2575485065418546e-08,0.06348333480764028,1.1160855987950652e-13,8.721722485860189e-09,5.304549156482826e-10,1.428629269878283e-15,6.222800904542808e-09,3.7847017011025477e-10,1.4852241963379936e-15,0.036516651706011406,1.0651381460368842e-10,1.6749938883943977e-12,2.1857156600880932e-12,4.207220232596374e-14,1.559471161401298e-12,3.0017805922059916e-14,4.911732327329366e-05,8.982647771367598e-07,6.408967791930813e-07,3.1927292231904956e-13,3.0632679651987544e-15,3.2766566323170893e-15,0.0005048725089618489,1.0,1.0,9.994951274910382e-05,5.036054185495862e-07,3.736080754272261e-09,3.162085754089059e-10,6.637246420482219e-06,9.994951274910382e-05,4.589708227265978e-05,8.65578966207404e-06,7.281528210812553e-06,3.777189072846656e-12,0.001,0.00032985388601821015,0.0002497163504917778,4.0055466034514936e-05,9.346614095500699e-09,1.5301809048861834e-13,2.7657678687676935e-10,1.6874646940323183e-15,1.973328415471338e-10,1.7558007049329182e-15,2.276814621541933e-15,1.0714719524087121e-17,1.633746615971793e-17,2.829484139719173e-13,1.1935235602086359e-14,8.515578827480732e-15,0.005710578800551144,1.9439264379365835e-12,3.988647264274288e-14,2.845832372026912e-14,1.54e-06,2.2002186554999405e-05,1.3752850516522222e-08,1.78e-07,2.515141375982927e-10,1.27e-07,1.7945109817406275e-10,4.396357856406557e-13,2.0039867895503813e-07,3.329623155116857e-11,8.837577215168608e-11,3.4679325620437913e-15,3.66492029071798e-09,9.855546409022014e-13,1.3080398013130196e-12,3.7114695235079694e-15,2.614858859107772e-09,7.031765022133372e-13,9.33264188565281e-13,1.0078450631357222e-14,2.3114915659842686e-14,9.65189182851766e-17,2.1877545209501147e-16,1.0326393292136142e-16,1.5609259079471156e-16,1.2994407938385316e-15,4.594901947798132e-18,7.208644591097597e-18,1.3334658518181459e-06
5.0600000000000005,1.0,1.0,1.0,1.0,0.0005058720035895925,1.0,1.0,1.0,0.9999987221848783,1.0,1.2714514162760914e-06,1.0,6.363705622743268e-09,0.09993329289432727,6.670710522656823e-05,1.0,1.0,1.0,0.9998993267714246,8.685768548283704e-05,1.3815543092428667e-05,1.0,0.0,0.0033027535408939367,1.0,1.0,1.0,0.0008038733811945139,2.9657076090029445e-07,1.2669207654992406e-08,0.0634262546348428,1.1322708696799557e-13,8.755615048360495e-09,5.332246669636481e-10,1.4464526664338355e-15,6.246982664586576e-09,3.8044633509957923e-10,1.503745661165768e-15,0.03657373178031866,1.0738090029381714e-10,1.6942954790413086e-12,2.1984211276293435e-12,4.2470336854234784e-14,1.5685362967280206e-12,3.030186817507885e-14,4.935295118718217e-05,9.000422595069074e-07,6.421649829066137e-07,3.235806107436574e-13,3.0970855299765918e-15,3.3128263437402464e-15,0.0005058720035895925,1.0,1.0,9.994941279964104e-05,5.045999057624206e-07,3.750717192600842e-09,3.1807911963266833e-10,6.670710522656823e-06,9.994941279964104e-05,4.598794303352296e-05,8.685768548283703e-06,7.304214239040836e-06,3.817384618775069e-12,0.001,0.0003302753540893937,0.0002498880159699423,4.018025857020429e-05,9.398851695228082e-09,1.5493300252598216e-13,2.774013224375053e-10,1.704822658323943e-15,1.979211334242087e-10,1.773861604691451e-15,2.30983257414711e-15,1.0848394998253766e-17,1.6541202272823447e-17,2.850571722373291e-13,1.1997555006682084e-14,8.560042539740533e-15,0.005705437018593427,1.9628129750980842e-12,4.018099716262354e-14,2.8668461968024935e-14,1.54e-06,2.207102462958841e-05,1.3818826332411006e-08,1.78e-07,2.520118326619341e-10,1.27e-07,1.798061952138518e-10,4.447215057128058e-13,2.0136004084370327e-07,3.351249598173327e-11,8.894975209002956e-11,3.498950506448388e-15,3.6721724187881826e-09,9.89384500464736e-13,1.3131224151413112e-12,3.744665723494573e-15,2.620033130258984e-09,7.05909041098283e-13,9.368905460583135e-13,1.0205139562478584e-14,2.3381277610770057e-14,9.749504139187428e-17,2.2084575164202086e-16,1.043082107889592e-16,1.5756971451041e-16,1.3169730857266855e-15,4.645628294964888e-18,7.288217956228543e-18,1.3376378563386914e-06
5.07,1.0,1.0,1.0,1.0,0.000506871497217842,1.0,1.0,1.0,0.9999987171339069,1.0,1.2764648072542961e-06,1.0,6.401286093176986e-09,0.09993295733999831,6.70426595494169e-05,1.0,1.0,1.0,0.9998989534453575,8.715785602880575e-05,1.3888698613513396e-05,1.0,0.0,0.0033069623388314266,1.0,1.0,1.0,0.0008063731198767641,2.9849370161957485e-07,1.2763453533490135e-08,0.06336922585614937,1.1486579521807788e-13,8.789571795417125e-09,5.360026646037394e-10,1.4644587988075748e-15,6.271210219122021e-09,3.824283836421201e-10,1.5224568997932098e-15,0.03663076045998428,1.0825354998481496e-10,1.7137839910917409e-12,2.2111745164419057e-12,4.287140367153197e-14,1.5776356230563053e-12,3.0588022566564044e-14,4.958926705566164e-05,9.018197369001112e-07,6.434331830691805e-07,3.279379343060038e-13,3.1312040293166955e-15,3.34931787308525e-15,0.000506871497217842,1.0,1.0,9.994931285027822e-05,5.055943821623303e-07,3.765381560831119e-09,3.199569788700378e-10,6.70426595494169e-06,9.994931285027822e-05,4.607880369481416e-05,8.715785602880575e-06,7.326915741529236e-06,3.8579189835401786e-12,0.001,0.0003306962338831427,0.00025005892189546627,4.030513611206642e-05,9.451275670517705e-09,1.5686791349508154e-13,2.782261788090122e-10,1.7223193168113087e-15,1.9850965419164662e-10,1.7920668152840334e-15,2.343262222448789e-15,1.098344099105681e-17,1.6747025897725307e-17,2.8717770450352803e-13,1.2060059953584137e-14,8.604638631947703e-15,0.005700299866216645,1.9818480372227997e-12,4.047706632166674e-14,2.88797022893735e-14,1.54e-06,2.2139908095966336e-05,1.3884994775585258e-08,1.78e-07,2.525095263320311e-10,1.27e-07,1.8016129125937052e-10,4.4985583892696116e-13,2.023242095870995e-07,3.372978828301196e-11,8.952645977587549e-11,3.53017800974054e-15,3.679424526552454e-09,9.93221612882135e-13,1.3182146518609245e-12,3.7780861988728966e-15,2.6252073869222566e-09,7.086467547607883e-13,9.405237693059973e-13,1.0333153615309077e-14,2.3650219077066025e-14,9.847875826832353e-17,2.2293129909196624e-16,1.0536061193189192e-16,1.59057717346133e-16,1.3347073926254354e-15,4.696806043975043e-18,7.36849932078755e-18,1.3418126118767476e-06
5.08,1.0,1.0,1.0,1.0,0.0005078709898465984,1.0,1.0,1.0,0.9999987120729906,1.0,1.2814879961591194e-06,1.0,6.43901334692816e-09,0.09993262087242777,6.737912711379442e-05,1.0,1.0,1.0,0.9998985795110481,8.745840772076225e-05,1.3962081230928728e-05,1.0,0.0,0.0033111652675090033,1.0,1.0,1.0,0.0008088745637068713,3.004257646836699e-07,1.2858224568280498e-08,0.06331224842527798,1.1652489322739885e-13,8.823592723438369e-09,5.387889117832383e-10,1.4826491211955295e-15,6.295483565585792e-09,3.844163180310163e-10,1.5413594209295507e-15,0.03668773779128836,1.0913178953635851e-10,1.7334608864786204e-12,2.223975907279724e-12,4.327541811331458e-14,1.5867691980025731e-12,3.0876280038103134e-14,4.9826271330923624e-05,9.035972093163854e-07,6.447013796807918e-07,3.3234536336442256e-13,3.1656254852788763e-15,3.386133382201082e-15,0.0005078709898465984,1.0,1.0,9.994921290101534e-05,5.065888477496742e-07,3.780073855008077e-09,3.218421670176851e-10,6.737912711379442e-06,9.994921290101534e-05,4.6169664256520006e-05,8.745840772076225e-06,7.349632648983352e-06,3.8987942459810455e-12,0.001,0.00033111652675090034,0.0002502290703802132,4.043009827788272e-05,9.503886211219167e-09,1.5882298914877645e-13,2.790513527990109e-10,1.7399554396161052e-15,1.9909840157179575e-10,1.81041713801938e-15,2.3771078218389366e-15,1.1119868408966471e-17,1.6954953630225056e-17,2.8931005278631123e-13,1.2122750515122863e-14,8.649367155697867e-15,0.005695167339251715,2.0010325091587544e-12,4.077468476115392e-14,2.909204799578661e-14,1.54e-06,2.2208836719998414e-05,1.3951355972658613e-08,1.78e-07,2.5300721860858787e-10,1.27e-07,1.8051638631062168e-10,4.550391485005918e-13,2.032911870301684e-07,3.39481114092547e-11,9.01059030471937e-11,3.561616009678194e-15,3.6866766140108527e-09,9.970659777485356e-13,1.3233165109250272e-12,3.811731953256827e-15,2.6303816290976305e-09,7.113896429111945e-13,9.441638579180686e-13,1.04625036575451e-14,2.392176023340496e-14,9.947010901208592e-17,2.250321741892358e-16,1.0642117923705606e-16,1.605566561981363e-16,1.3526456288931997e-15,4.7484382279183145e-18,7.44949344084238e-18,1.345990104242328e-06
5.09,1.0,1.0,1.0,1.0,0.0005088704814758626,1.0,1.0,1.0,0.9999987070021299,1.0,1.286520982603197e-06,1.0,6.4768876632368656e-09,0.0999322834916787,6.771650785662206e-05,1.0,1.0,1.0,0.9998982049688787,8.775934002200233e-05,1.4035691099072579e-05,1.0,0.0,0.0033153623404076583,1.0,1.0,1.0,0.0008113777051008483,3.0236697625137684e-07,1.2953522628745982e-08,0.06325532229598811,1.1820459124058743e-13,8.85767782886325e-09,5.41583411686078e-10,1.5010250958484465e-15,6.319802701436468e-09,3.8641014053746553e-10,1.5604547416262358e-15,0.036744663820469564,1.1001564487922725e-10,1.7533276356712842e-12,2.2368253808447334e-12,4.3682395561543814e-14,1.5959370791461359e-12,3.116665156446206e-14,5.0063964462881004e-05,9.053746767557436e-07,6.459695727414575e-07,3.3680337166008013e-13,3.2003519289855297e-15,3.423275042621256e-15,0.0005088704814758626,1.0,1.0,9.994911295185242e-05,5.075833025248106e-07,3.794794071177222e-09,3.237346979700164e-10,6.7716507856622065e-06,9.994911295185242e-05,4.626052471862711e-05,8.775934002200234e-06,7.372364892292976e-06,3.9400124925717046e-12,0.001,0.00033153623404076583,0.000250398463530681,4.0555144686445984e-05,9.55668350590774e-09,1.607983962286683e-13,2.7987684122354354e-10,1.7577317990001763e-15,1.9968737329294132e-10,1.8289133764330145e-15,2.411373661307984e-15,1.1257688218863349e-17,1.7165002157888593e-17,2.914542591467846e-13,1.2185626762936755e-14,8.694228162092975e-15,0.005690039433533293,2.020367279221849e-12,4.1073857124336e-14,2.930550240014121e-14,1.54e-06,2.227781026810886e-05,1.401791004960668e-08,1.78e-07,2.535049094916082e-10,1.27e-07,1.8087148036760808e-10,4.602717995508867e-13,2.042609750085545e-07,3.416746831640558e-11,9.06880897464372e-11,3.593265445862147e-15,3.6939286811634343e-09,1.0009175946615473e-12,1.328427991791403e-12,3.845603992232528e-15,2.6355558567851465e-09,7.141377052623209e-13,9.478108115075556e-13,1.0593200616746624e-14,2.4195921372263723e-14,1.0046913381635925e-16,2.271484569200278e-16,1.0748995569359687e-16,1.6206658813520272e-16,1.370789722656526e-15,4.800527893478295e-18,7.531205093766765e-18,1.350170319279325e-06
5.1000000000000005,1.0,1.0,1.0,1.0,0.0005098699721056358,1.0,1.0,1.0,0.9999987019213247,1.0,1.2915637661992083e-06,1.0,6.514909321303652e-09,0.09993194519781766,6.805480171133535e-05,1.0,1.0,1.0,0.9998978298192311,8.806065239699773e-05,1.410952837168361e-05,1.0,0.0,0.003319553570975061,1.0,1.0,1.0,0.0008138825364948516,3.0431736249637425e-07,1.3049349586272182e-08,0.06319844742208064,1.1990510115695046e-13,8.891827108161426e-09,5.443861674655502e-10,1.5195881930952364e-15,6.344167624154482e-09,3.8840985341080053e-10,1.5797443873011261e-15,0.03680153859372514,1.1090514201535019e-10,1.7733857177049382e-12,2.2497230177868824e-12,4.4092351444719494e-14,1.6051393240292135e-12,3.1459148153611225e-14,5.0302346899174846e-05,9.071521392182002e-07,6.472377622511877e-07,3.413124363313889e-13,3.2353854006413943e-15,3.460745035584914e-15,0.0005098699721056358,1.0,1.0,9.994901300278944e-05,5.085777464880987e-07,3.809542205384589e-09,3.2563458561917426e-10,6.805480171133535e-06,9.994901300278944e-05,4.635138508112213e-05,8.806065239699773e-06,7.395112402531412e-06,3.981575817426895e-12,0.001,0.0003319553570975061,0.00025056710344802097,4.068027495755698e-05,9.609667741883546e-09,1.6279430246833327e-13,2.8070264090695287e-10,1.7756491693626506e-15,2.0027656708929125e-10,1.847556336284283e-15,2.4460640636017896e-15,1.1396911448214273e-17,1.7377188260312386e-17,2.936103656911241e-13,1.224868876797488e-14,8.739221701743012e-15,0.00568491614489976,2.0398532392013864e-12,4.137458805641551e-14,2.952006881670668e-14,1.54e-06,2.234682850727978e-05,1.4084657131768955e-08,1.78e-07,2.5400259898109604e-10,1.27e-07,1.8122657343033255e-10,4.655541590997502e-13,2.0523357534863338e-07,3.438786196209029e-11,9.127302772050919e-11,3.625127259733291e-15,3.701180728010257e-09,1.004776463222241e-12,1.333549093922435e-12,3.879703323355487e-15,2.640730069984846e-09,7.168909415294565e-13,9.514646296907693e-13,1.0725255480417288e-14,2.4472722904328146e-14,1.0147587296975362e-16,2.2928022751254137e-16,1.0856698439266933e-16,1.6358757039877836e-16,1.3891416158687528e-15,4.853078100962092e-18,7.61363907828681e-18,1.354353242865441e-06
5.11,1.0,1.0,1.0,1.0,0.0005108694617359188,1.0,1.0,1.0,0.9999986968305751,1.0,1.2966163465598752e-06,1.0,6.553078600289537e-09,0.09993160599091469,6.839400860790295e-05,1.0,1.0,1.0,0.9998974540624866,8.836234431139205e-05,1.4183593201843708e-05,1.0,0.0,0.003323738972625675,1.0,1.0,1.0,0.0008163890503451078,3.06276949607111e-07,1.3145707314237123e-08,0.06314162375739782,1.2162663653816604e-13,8.926040557833078e-09,5.471971822444104e-10,1.5383398913664085e-15,6.368578331242037e-09,3.904154588785645e-10,1.5992298917626852e-15,0.03685836215721093,1.1180030701785193e-10,1.7936366202101017e-12,2.2626688987041544e-12,4.450530123791657e-14,1.6143759901569487e-12,3.1753780846751575e-14,5.054141908518119e-05,9.089295967037687e-07,6.485059482099923e-07,3.4587303792841787e-13,3.2707279495532895e-15,3.4985455520578893e-15,0.0005108694617359188,1.0,1.0,9.994891305382642e-05,5.095721796398963e-07,3.824318253676731e-09,3.275418438550366e-10,6.839400860790295e-06,9.994891305382642e-05,4.644224534399167e-05,8.836234431139206e-06,7.417875110954835e-06,4.023486322307741e-12,0.001,0.00033237389726256753,0.00025073499222805673,4.080548871202067e-05,9.662839105170728e-09,1.6481087659655065e-13,2.815287486818626e-10,1.793708327237042e-15,2.0086598070096128e-10,1.8663468255533396e-15,2.4811833853785874e-15,1.1537549185248064e-17,1.7591528809389537e-17,2.957784145703353e-13,1.2311936600499235e-14,8.784347824767701e-15,0.005679797469193226,2.0594912843655736e-12,4.167688220452871e-14,2.9735750561132024e-14,1.54e-06,2.241589120504996e-05,1.4151597343850733e-08,1.78e-07,2.5450028707705525e-10,1.27e-07,1.8158166549879783e-10,4.70886596078787e-13,2.0620898986753927e-07,3.460929530560354e-11,9.186072482072973e-11,3.65720239456984e-15,3.7084327545513767e-09,1.0086425830351379e-12,1.3386798167850912e-12,3.9140309561475465e-15,2.6459042686967686e-09,7.196493514303502e-13,9.551253120872897e-13,1.085867929608309e-14,2.4752185358899403e-14,1.0249036685606631e-16,2.3142756643716616e-16,1.0965230852719709e-16,1.651196604031082e-16,1.4077032643686606e-15,4.906091924329934e-18,7.696800214527357e-18,1.3585388609121189e-06
5.12,1.0,1.0,1.0,1.0,0.0005118689503667126,1.0,1.0,1.0,0.9999986917298811,1.0,1.3016787232979633e-06,1.0,6.591395779316028e-09,0.09993126587104328,6.873412847284594e-05,1.0,1.0,1.0,0.9998970776990259,8.866441523199675e-05,1.4257885741980513e-05,1.0,0.0,0.0033279185587408748,1.0,1.0,1.0,0.0008188972391278426,3.082457637866972e-07,1.3242597688000684e-08,0.06308485125582323,1.233694126159786e-13,8.96031817440881e-09,5.500164591149867e-10,1.5572816772175218e-15,6.393034820223043e-09,3.924269591465881e-10,1.6189127972341894e-15,0.0369151345570415,1.1270116603109953e-10,1.8140818394420716e-12,2.2756631041425974e-12,4.492126046282198e-14,1.6236471349974275e-12,3.205056071834088e-14,5.078118146401803e-05,9.107070492124633e-07,6.497741306178811e-07,3.504856604273075e-13,3.3063816341498836e-15,3.5366787927538128e-15,0.0005118689503667126,1.0,1.0,9.994881310496334e-05,5.10566601980562e-07,3.83912221210073e-09,3.2945648656521734e-10,6.873412847284594e-06,9.994881310496334e-05,4.65331055072224e-05,8.866441523199676e-06,7.440652949001625e-06,4.065746116627424e-12,0.001,0.0003327918558740875,0.0002509021319613032,4.093078557164278e-05,9.71619778051671e-09,1.6684828834053179e-13,2.823551613891572e-10,1.8119100512883565e-15,2.0145561187396135e-10,1.8852856544381298e-15,2.5167360173659637e-15,1.1679612579131412e-17,1.7808040769576083e-17,2.979584479800154e-13,1.2375370330087203e-14,8.829606580798233e-15,0.0056746834022595284,2.0792823134670357e-12,4.198074421772795e-14,2.995255095043331e-14,1.54e-06,2.2484998129513913e-05,1.4218730809925046e-08,1.78e-07,2.549979737794897e-10,1.27e-07,1.8193675657300668e-10,4.762694813342866e-13,2.0718722037319358e-07,3.4831771307896785e-11,9.245118890280293e-11,3.6894917954845866e-15,3.7156847607868504e-09,1.0125159537081954e-12,1.3438201598509072e-12,3.9485879020939746e-15,2.651078452920955e-09,7.224129346852039e-13,9.587928583199565e-13,1.0993483171369844e-14,2.5034329384300587e-14,1.0351265595405682e-16,2.3359055440667426e-16,1.1074597139163228e-16,1.6666291573537256e-16,1.4264766379391414e-15,4.9595724512248255e-18,7.780693344058389e-18,1.3627271593644796e-06
