species_1,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_2,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_3,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_4,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_5,species_50,species_51,species_52,species_53,species_6,species_7,species_8,species_9,Time
1.0,1.0,1.0347678115052888e-07,1.0,1.485442773956849e-10,0.09999784093527803,2.1590647218498303e-06,1.0,1.0,1.0,0.9999909970412544,1.0,8.595883535025024e-06,4.0707521062797117e-07,1.0,0.0,0.0012554274248160531,1.0,1.0,1.0,9.008387525474737e-05,8.158058297771355e-09,1.0,1.629706506829885e-10,0.08784535874095901,1.421858500891262e-17,7.366423289548679e-10,1.612850972172561e-11,3.781784371362123e-19,5.255818855591498e-10,1.150741973314046e-11,3.9388325485082017e-19,0.012154641068430337,1.0,1.0771853349668982e-12,1.8289463268262865e-15,5.321572553384241e-14,9.43673679131869e-17,3.796852324790382e-14,6.73295265185848e-17,3.425357117771503e-06,2.5626833283207455e-07,1.8284313634648013e-07,9.148366997188654e-17,0.00014398963249760046,2.3260073435477265e-18,2.488985147747797e-18,0.00014398963249760046,1.0,1.0,1.0,1.0,0.9999998963746748,1.44
1.0,1.0,1.0491752375975113e-07,1.0,1.5165515752159847e-10,0.09999779778235265,2.2022176472126955e-06,1.0,1.0,1.0,0.9999908743402829,1.0,8.71034262166308e-06,4.1531709547987777e-07,1.0,0.0,0.0012630011495672279,1.0,1.0,1.0,9.12524226133993e-05,8.2949807358517e-09,1.0,1.6658146043217173e-10,0.08776634323139922,1.4920844334065145e-17,7.468068683461367e-10,1.645406119591292e-11,3.962605350283993e-19,5.32834113068108e-10,1.173969521719681e-11,4.127142850643991e-19,0.012233656573821375,1.0,1.1017965777431454e-12,1.8951227455597e-15,5.4324972196419824e-14,9.76406881220147e-17,3.8759952045213487e-14,6.966498531763271e-17,3.4652826665890734e-06,2.580476127897495e-07,1.8411262260841676e-07,9.547841457519679e-17,0.0001449894880080401,2.421987064577751e-18,2.59168733116407e-18,0.0001449894880080401,1.0,1.0,1.0,1.0,0.9999998949308213,1.45
1.0,1.0,1.0636820740064935e-07,1.0,1.548090957948758e-10,0.0999977540870525,2.2459129473607683e-06,1.0,1.0,1.0,0.9999907508451529,1.0,8.82548936624107e-06,4.2366548087729124e-07,1.0,0.0,0.0012705609315299213,1.0,1.0,1.0,9.242736519023553e-05,8.433481269924229e-09,1.0,1.702493814130467e-10,0.08768739886697204,1.565221399047978e-17,7.570397967653361e-10,1.6783791264046934e-11,4.150606748831117e-19,5.401351349947199e-10,1.1974952057371917e-11,4.3229299855199867e-19,0.012312600934015518,1.0,1.1268186493019115e-12,1.963232784789459e-15,5.5449426100522446e-14,1.010034031212023e-16,3.9562230952998304e-14,7.206422579286252e-17,3.5055269363693818e-06,2.598268877654476e-07,1.8538210531579683e-07,9.961851517762649e-17,0.00014598934251862478,2.521191737245626e-18,2.697840224395909e-18,0.00014598934251862478,1.0,1.0,1.0,1.0,0.9999998934769837,1.46
1.0,1.0,1.0782883166985021e-07,1.0,1.580063861370877e-10,0.0999977098465961,2.2901534037572154e-06,1.0,1.0,1.0,0.9999906265565627,1.0,8.941322473808224e-06,4.321209634946469e-07,1.0,0.0,0.0012781068058366088,1.0,1.0,1.0,9.360868219775772e-05,8.573571579489177e-09,1.0,1.739750549793182e-10,0.08760852558345061,1.6415305970933516e-17,7.673410909899806e-10,1.7117722763763898e-11,4.3463077624647775e-19,5.474849347700829e-10,1.2213206547917218e-11,4.526734266176146e-19,0.01239147421323896,1.0,1.152256919312418e-12,2.033344894203817e-15,5.6589187974127555e-14,1.0445772687943754e-16,4.0375431838968393e-14,7.452882757360384e-17,3.5460917324777934e-06,2.6160615775918267e-07,1.8665158446863032e-07,1.0391336684759264e-16,0.0001469891960293554,2.623762508126933e-18,2.807594830466422e-18,0.0001469891960293554,1.0,1.0,1.0,1.0,0.9999998920131621,1.47
1.0,1.0,1.0929939616403341e-07,1.0,1.6124732242112215e-10,0.099997665058271,2.3349417288602374e-06,1.0,1.0,1.0,0.999990501475205,1.0,9.057840663831543e-06,4.406841312130406e-07,1.0,0.0,0.0012856388071971776,1.0,1.0,1.0,9.479635310453498e-05,8.715263735733051e-09,1.0,1.7775910379923728e-10,0.08752972331673649,1.72121012164714e-17,7.777107281642168e-10,1.745587816642424e-11,4.550115188862149e-19,5.548834960868881e-10,1.2454474721756234e-11,4.738979074566547e-19,0.012470276475589482,1.0,1.1781165142172775e-12,2.1055181230126968e-15,5.774435849622027e-14,1.080057213986637e-16,4.1199626535879696e-14,7.706026186347961e-17,3.586978839090273e-06,2.6338542277096875e-07,1.8792106006692713e-07,1.0837038714622955e-16,0.00014798904854023304,2.729818774385513e-18,2.9210788881659667e-18,0.00014798904854023304,1.0,1.0,1.0,1.0,0.9999998905393567,1.48
1.0,1.0,1.107799004799547e-07,1.0,1.64532198449585e-10,0.09999761971960214,2.3802803977106173e-06,1.0,1.0,1.0,0.9999903756017536,1.0,9.175042704065422e-06,4.4935554230665e-07,1.0,0.0,0.0012931569688999244,1.0,1.0,1.0,9.599035823883296e-05,8.858571170569283e-09,1.0,1.8160206464155226e-10,0.08745099200307165,1.8041972967153976e-17,7.881486866567892e-10,1.7798278720057137e-11,4.761969067417179e-19,5.623308035115896e-10,1.2698771739001665e-11,4.959602201519658e-19,0.012549007784824522,1.0,1.2044014786163436e-12,2.179771744516649e-15,5.891503832073893e-14,1.1164877242193087e-16,4.2034886858621436e-14,7.965951736680836e-17,3.628189971585792e-06,2.651646828008198e-07,1.8919053211069724e-07,1.1298877893569299e-16,0.00014898890005125867,2.839388188263008e-18,3.0383220005175054e-18,0.00014898890005125867,1.0,1.0,1.0,1.0,0.9999998890555675,1.49
1.0,1.0,1.122703442143951e-07,1.0,1.6786130800222303e-10,0.09999757382798215,2.4261720176961618e-06,1.0,1.0,1.0,0.9999902489368926,1.0,9.292927336187901e-06,4.581357711407873e-07,1.0,0.0,0.0013006613250049562,1.0,1.0,1.0,9.719067746329257e-05,9.003506549023765e-09,1.0,1.8550453594989887e-10,0.08737233157857309,1.8906026670338983e-17,7.986549441773008e-10,1.8144946331101507e-11,4.982120709061923e-19,5.698268411403329e-10,1.2946113229520182e-11,5.188865272465988e-19,0.012627668204826465,1.0,1.2311166165226504e-12,2.256151948052605e-15,6.010132802400073e-14,1.153887405631851e-16,4.2881284566699e-14,8.232792160027734e-17,3.669726881073005e-06,2.6694393784874975e-07,1.9046000059995063e-07,1.1777322468524918e-16,0.00014998875056243326,2.9525603384136337e-18,3.1594200218537938e-18,0.00014998875056243326,1.0,1.0,1.0,1.0,0.9999998875617947,1.5
1.0,1.0,1.1377072696418092e-07,1.0,1.712349448172457e-10,0.09999752738081692,2.4726191829159054e-06,1.0,1.0,1.0,0.9999901214813047,1.0,9.411493305089659e-06,4.6702539017321837e-07,1.0,0.0,0.0013081519094802943,1.0,1.0,1.0,9.839729069692238e-05,9.150082607219211e-09,1.0,1.8946711971900288e-10,0.08729374197941608,1.9805390660052205e-17,8.092294785181449e-10,1.84959028232616e-11,5.210826260660686e-19,5.773715931283321e-10,1.319651476414852e-11,5.427034946209064e-19,0.012706257799419382,1.0,1.2582667661635011e-12,2.334705571637225e-15,6.130332812540875e-14,1.1922750792213492e-16,4.373889137901046e-14,8.506681741030319e-17,3.711591313221269e-06,2.687231879147725e-07,1.917294655346972e-07,1.2272849281814213e-16,0.00015098860007375787,3.0694262208195104e-18,3.284470312158265e-18,0.00015098860007375787,1.0,1.0,1.0,1.0,0.9999998860580382,1.51
1.0,1.0,1.152810483261837e-07,1.0,1.7465340259132547e-10,0.09999748037552565,2.5196244741801135e-06,1.0,1.0,1.0,0.9999899932356712,1.0,9.530739358873997e-06,4.7602496995416294e-07,1.0,0.0,0.0013156287562018753,1.0,1.0,1.0,9.961017791509862e-05,9.298312152375167e-09,1.0,1.9349042149468017e-10,0.08721522314183425,2.0741216156987502e-17,8.198722675545048e-10,1.885116993750702e-11,5.448346705010019e-19,5.849650436898709e-10,1.344999185469347e-11,5.674382914925444e-19,0.012784776632369035,1.0,1.2858567999804685e-12,2.4154801019668972e-15,6.252113908745197e-14,1.2316697808425133e-16,4.4607778973846574e-14,8.787756297303177e-17,3.753785008260642e-06,2.7050243299890206e-07,1.9299892691494695e-07,1.2785943771159352e-16,0.00015198844858523345,3.1900782387906628e-18,3.4135717370650296e-18,0.00015198844858523345,1.0,1.0,1.0,1.0,0.9999998845442984,1.52
1.0,1.0,1.1680130789732033e-07,1.0,1.781169749795974e-10,0.09999743280954082,2.567190459010279e-06,1.0,1.0,1.0,0.9999898642006719,1.0,9.650664248856849e-06,4.851350791262941e-07,1.0,0.0,0.0013230918989535511,1.0,1.0,1.0,0.00010082931914956511,9.448208062807999e-09,1.0,1.9757505037383668e-10,0.08713677500211947,2.1714677268506772e-17,8.305832892443542e-10,1.9210769332072715e-11,5.694947860838718e-19,5.92607177098301e-10,1.370655995393188e-11,5.931185904164701e-19,0.012863224767382872,1.0,1.313891624629394e-12,2.4985236744177397e-15,6.375486131570521e-14,1.272090761207679e-16,4.548801898889081e-14,9.076153179433832e-17,3.7963097009818844e-06,2.7228167310115234e-07,1.942683847407098e-07,1.3317099969680264e-16,0.00015298829609686104,3.3146102029650187e-18,3.546824667858878e-18,0.00015298829609686104,1.0,1.0,1.0,1.0,0.9999998830205753,1.53
1.0,1.0,1.1833150527455293e-07,1.0,1.8162595559565953e-10,0.09999738468030818,2.615319691639126e-06,1.0,1.0,1.0,0.999989734376986,1.0,9.771266729566773e-06,4.943562844247391e-07,1.0,0.0,0.001330541371427088,1.0,1.0,1.0,0.00010205469448843339,9.599783287930906e-09,1.0,2.0172161900446847e-10,0.08705839749662199,2.272697098863999e-17,8.413625216284565e-10,1.957472258245898e-11,5.950900382807824e-19,6.002979776860436e-10,1.3966234455610663e-11,6.197725672849437e-19,0.012941602268110027,1.0,1.3423761809803884e-12,2.5838850730456e-15,6.500459515882915e-14,1.3135574858868066e-16,4.637968302121929e-14,9.372011270982739e-17,3.8391671207364585e-06,2.7406090822153736e-07,1.9553783901199572e-07,1.3866820505894657e-16,0.0001539881426086416,3.4431173313084122e-18,3.684330981475275e-18,0.0001539881426086416,1.0,1.0,1.0,1.0,0.9999998814868689,1.54
1.0,1.0,1.1987164005488892e-07,1.0,1.851806380115726e-10,0.0999973359852868,2.664014713010606e-06,1.0,1.0,1.0,0.9999896037652906,1.0,9.89254555874496e-06,5.036891506770783e-07,1.0,0.0,0.0013379772072221676,1.0,1.0,1.0,0.00010328628407618258,9.753050848253908e-09,1.0,2.0593074358566156e-10,0.0869800905617503,2.377931719808517e-17,8.522099428303656e-10,1.9943051181431454e-11,6.216479761510632e-19,6.080374298445883e-10,1.4229030694446786e-11,6.474289013275274e-19,0.013019909198141324,1.0,1.3713154441178319e-12,2.671613730586053e-15,6.627044090857038e-14,1.356089635307482e-16,4.7282842627300874e-14,9.675470988483281e-17,3.882358991436528e-06,2.7584013836007094e-07,1.9680728972881466e-07,1.4435616603718009e-16,0.00015498798812057615,3.57569624911458e-18,3.8261940605003655e-18,0.00015498798812057615,1.0,1.0,1.0,1.0,0.9999998799431795,1.55
1.0,1.0,1.2142171183538097e-07,1.0,1.8878131575786025e-10,0.09999728672194903,2.7132780507799006e-06,1.0,1.0,1.0,0.9999894723662618,1.0,1.0014499497345232e-05,5.131342408033464e-07,1.0,0.0,0.001345399439846386,1.0,1.0,1.0,0.00010452406811365948,9.908023835383851e-09,1.0,2.1020304386759217e-10,0.08690185413397124,2.48729586642084e-17,8.63125531056425e-10,2.0315776539021113e-11,6.491966323472678e-19,6.158255180244937e-10,1.4494963946127272e-11,6.761167751110857e-19,0.013098145621009276,1.0,1.400714423340374e-12,2.7617597284544028e-15,6.755249879976134e-14,1.3997071047549156e-16,4.819756932299709e-14,9.986674281441777e-17,3.92588703155496e-06,2.7761936351676716e-07,1.9807673689117655e-07,1.502400808246356e-16,0.0001559878326326657,3.7124449890051656e-18,3.9725187931709715e-18,0.0001559878326326657,1.0,1.0,1.0,1.0,0.999999878389507,1.56
1.0,1.0,1.2298172021312712e-07,1.0,1.9242828232350882e-10,0.09999723688778049,2.763112219313421e-06,1.0,1.0,1.0,0.9999893401805746,1.0,1.0137127309534035e-05,5.226921158160313e-07,1.0,0.0,0.0013528081027152548,1.0,1.0,1.0,0.00010576802685807854,1.0064715412024415e-08,1.0,2.1453914315152656e-10,0.08682368814980995,2.6009161041043817e-17,8.741092645957686e-10,2.0692919982524288e-11,6.777645231151746e-19,6.236622267353874e-10,1.4764049427309207e-11,7.058658745397857e-19,0.013176311600188081,1.0,1.4305781621609328e-12,2.8543737967456837e-15,6.885086901032034e-14,1.4444300043719432e-16,4.9123934583562153e-14,1.0305764632337477e-16,3.96975295412532e-06,2.793985836916399e-07,1.9934618049909138e-07,1.5632523356842331e-16,0.00015698767614491123,3.853462990929716e-18,4.123411573374593e-18,0.00015698767614491123,1.0,1.0,1.0,1.0,0.9999998768258517,1.57
1.0,1.0,1.2455166478527058e-07,1.0,1.9612183115596756e-10,0.0999971864802801,2.8135197196888062e-06,1.0,1.0,1.0,0.9999892072089025,1.0,1.0260427762690444e-05,5.323633348200748e-07,1.0,0.0,0.0013602032291521998,1.0,1.0,1.0,0.00010701814062302184,1.0223138811976096e-08,1.0,2.18939668289821e-10,0.08674559254584989,2.718921286929362e-17,8.851611218203205e-10,2.107450275650265e-11,7.073806482937866e-19,6.315475405459655e-10,1.5036302295619738e-11,7.367063888550963e-19,0.013254407199093628,1.0,1.460911738306696e-12,2.949507314234657e-15,7.016565166125156e-14,1.4902786591590258e-16,5.0062009843642986e-14,1.0632887056622557e-16,4.01395846674188e-06,2.8117779888470314e-07,2.006156205525691e-07,1.6261699436963103e-16,0.00015798751865731374,3.99885110216568e-18,4.278980300649407e-18,0.00015798751865731374,1.0,1.0,1.0,1.0,0.9999998752522136,1.58
1.0,1.0,1.261315451489999e-07,1.0,1.9986225566114852e-10,0.09999713549696009,2.8645030396949265e-06,1.0,1.0,1.0,0.9999890734519176,1.0,1.038439962740617e-05,5.421484550128724e-07,1.0,0.0,0.0013675848523885628,1.0,1.0,1.0,0.00010827438977843911,1.0383307340136223e-08,1.0,2.234052496859219e-10,0.08666756725873281,2.841442557632806e-17,8.962810811847948e-10,2.1460546022783218e-11,7.380744913153318e-19,6.394814440839932e-10,1.531173764965606e-11,7.6866901063578905e-19,0.01333243248108349,1.0,1.4917202637191208e-12,3.047212308375815e-15,7.149694681664506e-14,1.5372736089742495e-16,5.101186649727919e-14,1.0968188102722133e-16,4.05850527155961e-06,2.8295700909597083e-07,2.0188505705161962e-07,1.691208192833243e-16,0.00015898736016987423,4.148711577318415e-18,4.43933438018427e-18,0.00015898736016987423,1.0,1.0,1.0,1.0,0.9999998736685928,1.59
1.0,1.0,1.2772136090153427e-07,1.0,2.036498492178331e-10,0.09999708393521411,2.916064785648636e-06,1.0,1.0,1.0,0.999988938910301,1.0,1.0509041650925751e-05,5.52048048005476e-07,1.0,0.0,0.0013749530063353783,1.0,1.0,1.0,0.0001095367542774634,1.054523361463406e-08,1.0,2.2793656738643875e-10,0.08658961222498972,2.968812857290206e-17,9.074691205541915e-10,2.1851071532241586e-11,7.699089127967549e-19,6.47463921556463e-10,1.55903710082806e-11,8.018191490595784e-19,0.01341038750962596,1.0,1.5230095330571319e-12,3.1475690300278513e-15,7.284485446819856e-14,1.5854396791070087e-16,5.1973575886856935e-14,1.1311844894889817e-16,4.103395102913915e-06,2.8473621432545687e-07,2.031544899962529e-07,1.7584829400395557e-16,0.00015998720068259372,4.303207720123603e-18,4.604648515510165e-18,0.00015998720068259372,1.0,1.0,1.0,1.0,0.9999998720749894,1.6
1.0,1.0,1.293211116401417e-07,1.0,2.0748490515970513e-10,0.09999703179248176,2.9682075179993903e-06,1.0,1.0,1.0,0.9999888035847303,1.0,1.0634352590270643e-05,5.620626794675915e-07,1.0,0.0,0.0013823077246208513,1.0,1.0,1.0,0.00011080521424654326,1.0708930512002691e-08,1.0,2.3253429359737375e-10,0.08651172738125168,3.101318106648746e-17,9.187252180425116e-10,2.224610078698687e-11,8.029391272674509e-19,6.554949573480295e-10,1.5872217712867605e-11,8.362142608030401e-19,0.013488272348089242,1.0,1.554785214915773e-12,3.2506515636111924e-15,7.420947455452114e-14,1.6348009036583716e-16,5.2947209316885143e-14,1.1664028912384247e-16,4.148629680403153e-06,2.8651541457317527e-07,2.0442391938647895e-07,1.8280959647766078e-16,0.00016098704019547322,4.462489501119623e-18,4.77508314938759e-18,0.00016098704019547322,1.0,1.0,1.0,1.0,0.9999998704714036,1.61
1.0,1.0,1.3093079696216177e-07,1.0,2.1136771675316236e-10,0.09999697906645144,3.0209335483150385e-06,1.0,1.0,1.0,0.9999886674758629,1.0,1.076033125314458e-05,5.721928839908954e-07,1.0,0.0,0.001389649039401719,1.0,1.0,1.0,0.0001120797507142057,1.0874412334385219e-08,1.0,2.371990216965954e-10,0.08643391266451027,3.2388899364135526e-17,9.300493530484946e-10,2.264565400573194e-11,8.371620429463381e-19,6.63574536760025e-10,1.615729218912898e-11,8.718511573624868e-19,0.013566087059481128,1.0,1.587051853050607e-12,3.356485358601951e-15,7.55909069849715e-14,1.6853742563512145e-16,5.393283807100791e-14,1.202486125985848e-16,4.194210650949564e-06,2.882946098391399e-07,2.0569334522230768e-07,1.9000418887488242e-16,0.00016198687870851367,4.626601701852266e-18,4.950686215125768e-18,0.00016198687870851367,1.0,1.0,1.0,1.0,0.9999998688578354,1.62
1.0,1.0,1.3255041646496291e-07,1.0,2.1529857723917144e-10,0.0999969257546775,3.0742453222396765e-06,1.0,1.0,1.0,0.9999885305843668,1.0,1.0886976420771313e-05,5.824392125058655e-07,1.0,0.0,0.0013969769836054472,1.0,1.0,1.0,0.00011336034423634719,1.1041692607763795e-08,1.0,2.419314001418612e-10,0.08635616801162638,3.381685308512409e-17,9.414415043018426e-10,2.304975207547749e-11,8.726118251546156e-19,6.717026446164099e-10,1.6445609339576438e-11,9.087654024105846e-19,0.013643831706940062,1.0,1.6198147504279511e-12,3.4651273404184888e-15,7.698925159469033e-14,1.7371814764785475e-16,5.493053337991295e-14,1.2394497043503474e-16,4.240139698093205e-06,2.900738001233648e-07,2.0696276750374902e-07,1.974383758799069e-16,0.00016298671622171613,4.795657187963009e-18,5.1315784689537245e-18,0.00016298671622171613,1.0,1.0,1.0,1.0,0.9999998672342851,1.6300000000000001
1.0,1.0,1.341799697459588e-07,1.0,2.192777798172178e-10,0.0999968718547271,3.1281452726413594e-06,1.0,1.0,1.0,0.9999883929109084,1.0,1.1014286877483914e-05,5.92802214098918e-07,1.0,0.0,0.0014042915900704183,1.0,1.0,1.0,0.00011464697542339126,1.1210784926269527e-08,1.0,2.4673208112130355e-10,0.08627849335951852,3.529864249573892e-17,9.529016506124317e-10,2.3458415803102618e-11,9.09323250753111e-19,6.798792657983473e-10,1.673718400955607e-11,9.469931960368341e-19,0.013721506353546837,1.0,1.6530792467508794e-12,3.576635190416473e-15,7.840460816184398e-14,1.7902445340243416e-16,5.59403664336377e-14,1.27730930154513e-16,4.286418500081165e-06,2.918529854258639e-07,2.0823218623081298e-07,2.0511857163915833e-16,0.00016398655273508155,4.969770464410316e-18,5.317882420885985e-18,0.00016398655273508155,1.0,1.0,1.0,1.0,0.9999998656007526,1.6400000000000001
1.0,1.0,1.3581945640260828e-07,1.0,2.233056176453058e-10,0.0999968173641801,3.182635819612099e-06,1.0,1.0,1.0,0.9999882544561532,1.0,1.1142261410724773e-05,6.032824360124077e-07,1.0,0.0,0.0014115928915459318,1.0,1.0,1.0,0.00011593962494028858,1.1381702952182472e-08,1.0,2.5160172055342927e-10,0.08620088864516287,3.683589850927369e-17,9.644297708703127e-10,2.3871665915364782e-11,9.4733170814228e-19,6.881043852442025e-10,1.703203098724834e-11,9.865713747475704e-19,0.01379911106232459,1.0,1.6868507184592218e-12,3.691067345888872e-15,7.983707640762449e-14,1.844585629663527e-16,5.696240838156934e-14,1.3160807573775123e-16,4.333048729867565e-06,2.9363216574665105e-07,2.0950160140350945e-07,2.1305129976119849e-16,0.000164986388248611,5.14905767546964e-18,5.509722334722572e-18,0.000164986388248611,1.0,1.0,1.0,1.0,0.9999998639572382,1.6500000000000001
1.0,1.0,1.374688760324155e-07,1.0,2.2738238383995857e-10,0.09999676228062924,3.2377193704678643e-06,1.0,1.0,1.0,0.9999881152207653,1.0,1.12708988110456e-05,6.138804236446273e-07,1.0,0.0,0.0014188809206922043,1.0,1.0,1.0,0.00011723827350651689,1.1554460415931649e-08,1.0,2.5654097808712007e-10,0.08612335380559323,3.8430282686030037e-17,9.7602584404571e-10,2.4289523058899845e-11,9.866731972622067e-19,6.963779879495432e-10,1.7330165003668092e-11,1.0275374114659643e-18,0.0138766458962388,1.0,1.7211345787295639e-12,3.808483000065958e-15,8.12867559962495e-14,1.9002271947619957e-16,5.799673033244478e-14,1.3557800762489228e-16,4.380032055113555e-06,2.9541134108574034e-07,2.1077101302184844e-07,2.212431933167269e-16,0.0001659862227623054,5.333636604733419e-18,5.707224228049009e-18,0.0001659862227623054,1.0,1.0,1.0,1.0,0.9999998623037417,1.6600000000000001
1.0,1.0,1.391282282329297e-07,1.0,2.3150837147621804e-10,0.09999670660167995,3.2933983197485823e-06,1.0,1.0,1.0,0.9999879752054074,1.0,1.1400197872107421e-05,6.24596720549808e-07,1.0,0.0,0.001426155710080369,1.0,1.0,1.0,0.00011854290189608103,1.1729071116095019e-08,1.0,2.6155051710163217e-10,0.0860458887779011,4.0083487233317445e-17,9.876898491890227e-10,2.4712007800222034e-11,1.0273843295926016e-18,7.047000589671394e-10,1.763160073266453e-11,1.0699294155320193e-18,0.013954110918197296,1.0,1.755936277475247e-12,3.928942102115302e-15,8.275374653496238e-14,1.9571918913765978e-16,5.90434033543506e-14,1.3964234271548974e-16,4.42737013818732e-06,2.971905114431456e-07,2.1204042108583983e-07,2.297009948385805e-16,0.0001669860562761658,5.523626675111076e-18,5.910515872236313e-18,0.0001669860562761658,1.0,1.0,1.0,1.0,0.9999998606402636,1.67
1.0,1.0,1.4079751260174556e-07,1.0,2.356838735876453e-10,0.09999665032495048,3.34967504921814e-06,1.0,1.0,1.0,0.9999878344107409,1.0,1.1530157390680588e-05,6.3543186843812e-07,1.0,0.0,0.0014334172921924764,1.0,1.0,1.0,0.000119853490937513,1.1905548919399517e-08,1.0,2.666310047065968e-10,0.0859684934992356,4.1797235005453464e-17,9.994217654308244e-10,2.513914062572399e-11,1.069502328152807e-18,7.130705834069641e-10,1.793635279092127e-11,1.1137861327025775e-18,0.014031506191050251,1.0,1.7912613013463707e-12,4.0525053571417874e-15,8.423814757403217e-14,2.0155026122551484e-16,6.01024984747232e-14,1.438027143685087e-16,4.475064636164075e-06,2.989696768188809e-07,2.1330982559549365e-07,2.384315563217347e-16,0.00016798588879019316,5.719148948829031e-18,6.119726792441012e-18,0.00016798588879019316,1.0,1.0,1.0,1.0,0.9999998589668037,1.68
1.0,1.0,1.424767287365028e-07,1.0,2.399091831663199e-10,0.09999659344807181,3.4065519278643793e-06,1.0,1.0,1.0,0.9999876928374262,1.0,1.1660776166644767e-05,6.463864071756712e-07,1.0,0.0,0.0014406656994214936,1.0,1.0,1.0,0.00012117002151387183,1.2083907760721017e-08,1.0,2.717831117420196e-10,0.0858911679068035,4.357327950376345e-17,1.0112215719818624e-09,2.557094194167672e-11,1.1130650275017904e-18,7.21489546436192e-10,1.8244435737956266e-11,1.1591469451513125e-18,0.014108831777590182,1.0,1.8271151737297883e-12,4.179234226187593e-15,8.574005860675355e-14,2.0751824808364183e-16,6.117408668034863e-14,1.4806077240232494e-16,4.523117200826067e-06,3.007488372129601e-07,2.145792265508198e-07,2.474418392233018e-16,0.00016898572030438853,5.920326127430683e-18,6.33498826760512e-18,0.00016898572030438853,1.0,1.0,1.0,1.0,0.9999998572833623,1.69
1.0,1.0,1.4416587623488641e-07,1.0,2.441845931628404e-10,0.09999653596868777,3.4640313118991e-06,1.0,1.0,1.0,0.9999875504861222,1.0,1.1792053002988944e-05,6.57460874784508e-07,1.0,0.0,0.0014479009640713052,1.0,1.0,1.0,0.00012249247456274365,1.2264161643084352e-08,1.0,2.77007512778281e-10,0.08581391193786922,4.541340487658072e-17,1.0230892481330583e-09,2.60074320742296e-11,1.1581108737381483e-18,7.299569332792004e-10,1.855586407612187e-11,1.2060518714687338e-18,0.014186087740551953,1.0,1.863503454749109e-12,4.3091909262322e-15,8.725957906944684e-14,2.1362548512501407e-16,6.22582389173627e-14,1.5241818309472534e-16,4.571529478662573e-06,3.0252799262539716e-07,2.1584862395182829e-07,2.567389144625321e-16,0.00016998555081875288,6.127282551776417e-18,6.556433330456157e-18,0.00016998555081875288,1.0,1.0,1.0,1.0,0.9999998555899393,1.7
1.0,1.0,1.4586495469462663e-07,1.0,2.4851039648632435e-10,0.0999964778844549,3.52211554475806e-06,1.0,1.0,1.0,0.9999874073574867,1.0,1.1923986705811423e-05,6.686558074426154e-07,1.0,0.0,0.001455123118356712,1.0,1.0,1.0,0.0001238208310762417,1.2446324637663312e-08,1.0,2.823048861161361e-10,0.08573672552975485,4.7319425919246525e-17,1.0350247732555084e-09,2.6448631269410423e-11,1.2046789245001054e-18,7.384727292175691e-10,1.88706522506048e-11,1.2545415666621853e-18,0.014263274142612773,1.0,1.9004317412647005e-12,4.442438430192396e-15,8.879680834145807e-14,2.1987433083170088e-16,6.335502609125093e-14,1.5687662918290785e-16,4.620303110869904e-06,3.0430714305620605e-07,2.17118017798529e-07,2.6632996242081364e-16,0.00017098538033328723,6.340144202043608e-18,6.784196767507136e-18,0.00017098538033328723,1.0,1.0,1.0,1.0,0.999999853886535,1.71
1.0,1.0,1.475739637134989e-07,1.0,2.528868860044078e-10,0.09999641919304254,3.580806957100976e-06,1.0,1.0,1.0,0.9999872634521761,1.0,1.2056576084319831e-05,6.799717394839164e-07,1.0,0.0,0.0014623321944034322,1.0,1.0,1.0,0.00012515507210100635,1.2630410883780636e-08,1.0,2.8767591378671467e-10,0.08565960861984012,4.9293188074110036e-17,1.047028126800483e-09,2.689455969312534e-11,1.2528088489655143e-18,7.470369195900803e-10,1.9188814649426153e-11,1.3046573221558468e-18,0.014340391046392195,1.0,1.9379056668736837e-12,4.5790404669222705e-15,9.035184574515891e-14,2.262671667548676e-16,6.446451906684858e-14,1.614378098634815e-16,4.669439733351401e-06,3.060862885054007e-07,2.1838740809093193e-07,2.7622227294167214e-16,0.00017198520884799257,6.55903869772662e-18,7.018415119056576e-18,0.00017198520884799257,1.0,1.0,1.0,1.0,0.9999998521731496,1.72
1.0,1.0,1.4929290288929198e-07,1.0,2.5731435457341115e-10,0.0999963598919023,3.6401080973387388e-06,1.0,1.0,1.0,0.9999871187708637,1.0,1.2189819904236213e-05,6.914092320223516e-07,1.0,0.0,0.001469528225582614,1.0,1.0,1.0,0.00012649517790821037,1.2816433264511415e-08,1.0,2.9312134938153575e-10,0.08558256114525674,5.134118922996237e-17,1.0590992871149108e-09,2.7345238614386667e-11,1.3026094479556108e-18,7.556494889475458e-10,1.9510366447631842e-11,1.3565123118966935e-18,0.014417438514757715,1.0,1.9759320155419906e-12,4.719118469916416e-15,9.192479052634742e-14,2.3280710474913105e-16,6.558678865435093e-14,1.6610394539221393e-16,4.718941043631115e-06,3.0786542897299506e-07,2.19656794829047e-07,2.86436590329277e-16,0.00017298503636286987,6.784208773751304e-18,7.259348042063585e-18,0.00017298503636286987,1.0,1.0,1.0,1.0,0.9999998504497829,1.73
