Time,Clb2_T,Clb5_T,Cln2,Sic1_T,mass,BUD,Hct1,ORI,SBF,Cdc20,Mcm1,SPN,Swi5,Clb2,Cdc20_T,Hct1_T,Clb2_Sic1,Sic1,Clb5,Cln3,MBF,Clb5_Sic1,Bck2,Bck2_0,Cln3_max,ks_n2,ks_n2_,kd_n2,ks_b2,ks_b2_,kd_b2,kd_b2_,kd_b2__,Vd_b2,ks_b5,ks_b5_,kd_b5,kd_b5_,Vd_b5,Jn3,Dn3,ks_c1,ks_c1_,kas_b2,kdi_b2,kas_b5,kdi_b5,Vd2_c1,kd2_c1,epsilonc1_n3,epsilonc1_k2,epsilonc1_b5,epsilonc1_b2,ks_20,ks_20_,ka_20,ki_20,ki_20_,Vi_20,ka_t1,ka_t1_,ki_t1,ki_t1_,Vi_t1,Ji_t1,Ja_t1,epsiloni_t1_n2,epsiloni_t1_b5,epsiloni_t1_b2,mu,ks_ori,kd_ori,epsilonori_b2,ks_bud,kd_bud,epsilonbud_b5,ks_spn,kd_spn,J_spn,ka_sbf,ki_sbf,ki_sbf_,Va_sbf,Ji_sbf,Ja_sbf,epsilonsbf_n3,epsilonsbf_b5,ka_mcm,ki_mcm,Ji_mcm,Ja_mcm,ka_swi,ki_swi,ki_swi_,Ji_swi,Ja_swi,kd1_c1,kd_20,Jd2_c1,END_M,START_S,D,COMpartment
5.0,0.0006816491583028377,0.02928672860017498,0.006456239623668528,0.5942782843952956,0.6801621476740816,0.016173948718602147,0.9997567905903167,0.055940153950352,0.014258401832892875,0.524002832856705,0.00015710992848520084,0.009229141113714402,0.8938458651762594,4.7129277179432864e-05,0.5808600195813974,1.0,0.0006345198811234049,0.5645944718721951,0.00023743595819790408,0.00203636418589301,0.014258401832892875,0.029049292641977077,0.0018364377987200203,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0257161549175655,0.006,0.02,0.1,0.25,0.23100070821417626,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015329097767621308,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.00554140868213755,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.29703510644874476,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
5.5,0.0006776541641338107,0.02814575877478008,0.006378899713988714,0.6385999317428196,0.6821292951502633,0.016978892508914684,0.999750836283821,0.05452750682930299,0.014342306301971697,0.505614650266201,0.00014628520561415178,0.008965331888138063,0.8857920356821606,4.388235271909262e-05,0.5605361690282689,1.0,0.0006337718114147181,0.6100360148268532,0.00021561367022842476,0.0020416524883627653,0.014342306301971697,0.027930145104551655,0.001841749096905711,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.024784896718114,0.006,0.02,0.1,0.25,0.22640366256655026,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015334200438874814,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005486234489718261,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.2977418254442386,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
6.0,0.0006775353610931573,0.02719339234178049,0.00630742949893316,0.682237758489352,0.6841021319598174,0.017746930017678634,0.9997444989671392,0.05313603771341857,0.014427765801414836,0.4879116712130513,0.00013711479737447797,0.008708731144087637,0.8768182002827868,4.1131619915488215e-05,0.5410091406787185,1.0,0.0006364037411776691,0.6546058108445446,0.00019784843815077655,0.0020469529592876965,0.014427765801414836,0.026995543903629713,0.001847075756291507,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0238871365052598,0.006,0.02,0.1,0.25,0.22197791780326281,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015342373336186564,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.00543644051021551,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.2984585073864488,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
6.5,0.0006788355884878457,0.026403424313228483,0.006241578680726703,0.7251491214594057,0.6860806745572434,0.018480525489198905,0.9997378265236788,0.0517687802406318,0.014514764089740088,0.47088296236029753,0.0001292416336458635,0.008459212318253728,0.8667820082011042,3.876998523136949e-05,0.5222477024608263,1.0,0.0006400656032564762,0.6982887966694787,0.00018316512655800615,0.002052265618534961,0.014514764089740088,0.026220259186670477,0.0018524178213045574,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.023022422900136,0.006,0.02,0.1,0.25,0.2177207405900744,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015353246822881061,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005391485982574103,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.2991844192319696,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
7.0,0.0006806619275595792,0.025753670753819898,0.006181109224476716,0.7672830418255908,0.6880649394447078,0.019181912411262894,0.999730822984269,0.050427831492864054,0.014603289849772131,0.45451091145403516,0.00012241373597172113,0.008216634834909586,0.8555094260419798,3.672187357338494e-05,0.5042218462720792,1.0,0.0006439400539861943,0.7410563051747711,0.00017087415698633854,0.0020575904859615073,0.014603289849772131,0.02558279659683356,0.0018577753365007113,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.022189883311397,0.006,0.02,0.1,0.25,0.2136277278635088,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015366541241767211,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005350949544003058,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.2999189829876363,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
7.5,0.0006826870515754132,0.025225297014427182,0.0061257948049923865,0.8085786852399989,0.6900549431720642,0.019853137342353652,0.9997234884688432,0.0491146230207618,0.014693335917548029,0.43877467182300256,0.00011644558240208252,0.007980849520920619,0.8427883108587396,3.493164125823378e-05,0.48690273769897274,1.0,0.0006477554103171794,0.7828661090751383,0.00016047625988383635,0.002062927581413486,0.014693335917548029,0.025064820754543346,0.0018631483465645733,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.021388475644148,0.006,0.02,0.1,0.25,0.20969366795575065,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015382037941871818,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.0053144909808678555,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.30066172753328874,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
8.0,0.0006847904902361679,0.024802272354319567,0.006075420309545988,0.8489634230871279,0.6920507023370369,0.020496090226544608,0.9997158204902878,0.04783010150396064,0.014784898451357996,0.4236520330562,0.00011119659692068642,0.007751702067925583,0.8283604725662281,3.33571247861812e-05,0.4702626716210799,1.0,0.0006514333654499867,0.823661319963827,0.00015160259646856966,0.0020682769247260934,0.014784898451357996,0.024650669757850997,0.0018685368963099998,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0206170844284825,0.006,0.02,0.1,0.25,0.20591300826405,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015399561036155127,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.00528182762066723,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.3014122581854872,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
8.5,0.0006869276872704122,0.024470915339456025,0.006029781341668154,0.8883504660376587,0.6940522335853552,0.021112526806997756,0.9997078148244257,0.04657485534222715,0.014877976253112884,0.40912044359975275,0.00010655829551102305,0.007529035422329157,0.8119126536273581,3.1965785815716544e-05,0.4542750282653804,1.0,0.0006549619014546956,0.863368564893019,0.00014397609627113395,0.0020736385357232826,0.014877976253112884,0.02432693924318489,0.001873941030680459,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0198745736805948,0.006,0.02,0.1,0.25,0.2022801108999382,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015418965576424653,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005252719175259342,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.3021702368700843,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
9.0,0.0006890814064747686,0.02421951297924452,0.005988683735431978,0.9266360060715676,0.6960595536108904,0.021704085855854,0.9996994660581713,0.04534920641111507,0.014972570283547535,0.39515756894514,0.00010244605612418413,0.007312691517482314,0.7930676509713754,3.0732242880633794e-05,0.43891423049432043,1.0,0.0006583491635941348,0.9018955299970722,0.00013738606834329606,0.002079012434217483,0.014972570283547535,0.024082126910901225,0.0018793607947494044,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0191598159030177,0.006,0.02,0.1,0.25,0.198789392236285,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015440129741369022,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005226957725889115,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.3029353689421202,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
9.5,0.0006912450422568751,0.024038014893650057,0.005951943100892037,0.9636960630253631,0.6980726791557947,0.02227230222819242,0.9996907679354311,0.04415327498411411,0.0150686833159027,0.38174157376482293,9.879339956043182e-05,0.007102512503898856,0.7713785477220043,2.963655613701685e-05,0.42415570393609203,1.0,0.0006616084861198583,0.9391281101918354,0.00013167054624215954,0.0020843986400093163,0.0150686833159027,0.023906344347407897,0.001884796233720646,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0184717068797493,0.006,0.02,0.1,0.25,0.19543539344120575,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015462949369206898,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005204360684902047,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.3037073939037603,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
10.0,0.0006934156953483501,0.023917765418252357,0.005919384365111626,0.9993831187062633,0.7000916270106433,0.02281861796524932,0.9996817135997667,0.042987031105760264,0.015166319699002482,0.3688512756119146,9.554810972571265e-05,0.0068983417249225965,0.7463326395594079,2.8663063763200726e-05,0.4099758366807835,1.0,0.0006647526315851494,0.9749273051361901,0.0001267044797643134,0.002089797172887323,0.015166319699002482,0.023791060938488044,0.0018902473929287371,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.0178091738441313,0.006,0.02,0.1,0.25,0.19221281890297864,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015487334254125603,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.005184765978652356,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.3044860790411983,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
10.5,0.0006955920111621269,0.02385129261623366,0.005890841354309586,1.0335235922088835,0.7021164140145719,0.023344390969564584,0.9996722957428967,0.04185033156625196,0.015265485188425928,0.35646620797848966,9.26693443499571e-05,0.006700024417760681,0.7173779603074902,2.7799515402611116e-05,0.3963519424477897,1.0,0.0006677924957595157,1.0091268982372639,0.00012239114037366008,0.002095208052627674,0.015265485188425928,0.02372890147586,0.0018957143178393442,0.0027,0.02,0.0,0.05,0.1,0.002,0.05,0.01,2.0,0.05,2.017171178927289,0.006,0.02,0.1,0.25,0.1891165519946224,6.0,1.0,0.02,0.1,50.0,0.05,50.0,0.05,0.015513205425134215,0.3,20.0,2.0,1.0,0.067,0.005,0.06,1.0,0.1,10.0,0.1,0.04,2.0,0.0,0.64,0.0051680284752170895,0.05,0.05,1.0,0.5,1.0,0.005776,2.0,0.06,0.4,0.3,0.06,1.0,0.08,0.06,0.2,1.0,0.5,6.0,0.3052712147095228,0.01,0.01,75.0,0.5,1.0,0.15,1.0,1.0,1.0,0.3,0.2,0.1,0.1,0.01,0.08,0.05,2000.0,1000.0,145.63157894736844,1.0
