Time,CML,T_cell_naive,T_cell_effector,Source,Sink,sn,dn,alpha_n,alpha_e,de,gamma_e,Cmax,rc,dc,gamma_c,kn,eta,COMpartment,T_cell_naive_Source,T_cell_naive_Natural_Death,T_cell_naive_Activation,T_cell_effector_Recruitment,T_cell_effector_Natural_Death,T_cell_effector_Death_by_CML,CML_Growth,CML_death_by_T_cell_effector,CML_natural_death,T_cell_effector_Production_from_T_cell_Naive_activation
15.8,9469.38298829185,254.95763587385852,0.12369407519425578,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,12.747881793692926,15.989722520591167,0.06526151055991859,0.014843289023310693,9.019060599756736,6531.609885585972,55.051408855657996,6439.180432038459,8.954244611531054
16.0,9476.81740032466,249.28844983195233,0.12084841773384747,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,12.464422491597617,15.634233750761945,0.06376035590868255,0.014501810128061695,8.818489587460084,6535.027266307934,53.82714423514596,6444.235832220769,8.755170900426691
16.2,9484.168027881162,243.74562409942558,0.11806948957953887,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,12.18728120497128,15.286666535116398,0.062294394690696184,0.014168338749544665,8.622389761666533,6538.404814954436,52.63017127251,6449.234258959191,8.560533259665185
16.400000000000002,9491.432949735601,238.32634261113213,0.11535572199621712,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,11.916317130556607,14.946844381558769,0.06086279975199497,0.013842686639546053,8.43066147535485,6541.741695088939,51.459881732685446,6454.174405820209,8.370232853672912
16.6,9498.610454347543,233.02785205103618,0.11270558024735748,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,11.651392602551809,14.614594731245635,0.05946476186584708,0.013524669629682897,8.243207301566589,6545.037167287077,50.315680931640216,6459.05510895633,8.184173049497556
16.8,9505.699028307843,227.84746045419521,0.11011756319097837,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,11.392373022709762,14.289748870744045,0.05809948951894991,0.013214107582917405,8.059931983365653,6548.290583614176,49.196987430933206,6463.875339249334,8.002259367616666
17.0,9512.697345298353,222.78253583972926,0.10759020283240629,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,11.139126791986463,13.97214184615862,0.056766208674951836,0.012910824339888754,7.8807423838523585,6551.501382356745,48.103232732605306,6468.63419480288,7.8243994338488285
17.2,9519.604255546117,217.83050487409486,0.10512206388977308,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,10.891525243704743,13.661612379182609,0.055464162544793465,0.012614647666772769,7.705547440027934,6554.6690829981635,47.03386099757311,6473.33089377136,7.650502932342262
17.400000000000002,9526.41877575516,212.98885156420113,0.10271174332918896,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,10.649442578210056,13.35800278504165,0.054192611341141055,0.012325409199502676,7.534258117091325,6557.793281429897,45.98832876666134,6477.96476751351,7.480481559623324
17.6,9533.140079498036,208.2551159797823,0.1003578698713673,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,10.412755798989116,13.061158892291479,0.05295083201783979,0.012042944384564075,7.366787363041107,6560.873645389159,44.96610468349766,6482.5352540586655,7.314248979683229
17.8,9539.767488048063,203.62689300429423,0.09805910348744902,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,10.181344650214712,12.770929964421827,0.05173811800374216,0.011767092418493882,7.203050064646641,6563.909910113352,43.96666922576521,6487.041891872683,7.151720780076224
18.0,9546.300461633859,199.10183111362502,0.09581413488301493,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,9.955091555681252,12.487168623220184,0.05055377893036972,0.011497696185961791,7.042963004498762,6566.901874202026,42.98951444304439,6491.484313911024,6.992814429003304
18.2,9552.738591099504,194.67763118200205,0.09362168496920281,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,9.733881559100103,12.20973077385517,0.04939714035282943,0.011234602196304337,6.886444818861793,6569.849395677821,42.03414369954601,6495.862241947663,6.837449233358895
18.400000000000002,9559.081589954589,190.3520453145274,0.09148050432508864,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,9.51760226572637,11.938475531642412,0.04826754346617267,0.010977660519010637,6.733415956449614,6572.752388238389,41.10007142248465,6500.175481169121,6.6855462977197515
18.6,9565.329286798655,186.12287570575924,0.08938937265404422,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,9.306143785287963,11.673265150455068,0.04716434481862163,0.010726724718485306,6.583798638157417,6575.610817691387,40.18682285628553,6504.423915023086,6.537028484254839
18.8,9571.481618104654,181.98797352374072,0.08734709823515979,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,9.099398676187036,11.413964952740246,0.046086916022232284,0.010481651788219176,6.437516817675123,6578.424698564752,39.293933822172825,6508.607500311165,6.391820373534538
19.0,9577.538621346685,177.94523781889546,0.08535251737129154,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,8.897261890944774,11.160443261103762,0.045034643461811505,0.010242302084554985,6.294496142955857,6581.194090884736,38.420950482977304,6512.726262515746,6.249848226218107
19.200000000000003,9583.50042845798,173.99261445723545,0.08340449383548725,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,8.699630722861773,10.91257133142746,0.04400692800300924,0.01000853926025847,6.1546639185393905,6583.919097114608,37.56742911316251,6516.780291351428,6.111039945599379
19.400000000000002,9589.367259605655,170.1280950773453,0.08150191831714221,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,8.506404753867265,10.67022328748452,0.04300318470029462,0.009780230198057065,6.017949068712026,6586.599859247149,36.73293587395652,6520.769736531845,5.975325040991332
19.6,9595.139417269136,166.3497160706131,0.07964370786902203,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,8.317485803530657,10.43327605701869,0.04202284250541221,0.009557244944282643,5.884282101478715,6589.236556044326,35.917046593441505,6524.694803743013,5.842634591930467
19.8,9600.817280609625,162.65555758418688,0.07782880535626194,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,8.132777879209344,10.201609309253993,0.04106534397690029,0.009339456642751431,5.7535950733307395,6591.829400417729,35.11934655149932,6528.555750814545,5.712901213182237
20.0,9606.401300118363,159.04374254614564,0.07605617890835083,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,7.952187127307282,9.97510539380213,0.040130144991200094,0.009126741469002098,5.625821554793565,6594.378636943597,34.33943026951916,6532.3528840804875,5.586059020529194
20.200000000000003,9611.891992532,155.51243571239053,0.07432482137497066,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,7.775621785619527,9.753649280935914,0.039216714455812644,0.00891897856499648,5.500896596737479,6596.884539506536,33.576901304761236,6536.086554921761,5.462043597324112
20.400000000000002,9617.28993600376,152.05984273477202,0.07263374978646184,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,7.602992136738601,9.537128503197826,0.038324534024907125,0.00871604997437542,5.378756697433772,6599.3474090662185,32.831372049271074,6539.757156482558,5.340791961790782
20.6,9622.595765519512,148.68420924997923,0.07098200481960866,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,7.434210462498962,9.325433098313393,0.03745309781774493,0.00851784057835304,5.25933977034044,6601.7675715415935,32.10246353324684,6543.365120553269,5.222242535055501
20.8,9627.81016854824,145.3838199887284,0.06936865026935765,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,7.26919099943642,9.118455553379905,0.03660191214024057,0.008324238032322918,5.142585112601769,6604.145375807346,31.389805232764047,6546.910914612804,5.106335109892748
21.0,9632.933880916808,142.1569979047964,0.0677927725270012,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,7.107849895239821,8.916090750301533,0.03577049520993858,0.008135132703240143,5.028433374246097,6606.481191797528,30.693034881761886,6550.3950390234295,4.993010820168859
21.200000000000003,9637.96768289927,139.00210332345716,0.06625348006529115,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.950105166172858,8.718235912442724,0.03495837688465007,0.007950417607834938,4.916826528066431,6608.775408711504,30.011798288197696,6553.818024371504,4.8822121109679255
21.400000000000002,9642.912395511377,135.91753310888856,0.06474990293088556,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.795876655444428,8.524790552472416,0.034165098394960035,0.007769988351706267,4.807707840169041,6611.028433317535,29.34574915427856,6557.180428947737,4.773882709384554
21.6,9647.768877001237,132.901719850126,0.06328119224447344,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.6450859925063,8.335656421372171,0.033390212080786276,0.007593743069336812,4.701021841175375,6613.240688349523,28.69454890068086,6560.482836360842,4.667967595968416
21.8,9652.538019527483,129.95313106515036,0.061846519708870916,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.497656553257518,8.150737458582054,0.0326332811321435,0.007421582365064509,4.596714298063059,6615.412610992604,28.05786649467062,6563.725853278689,4.564412976805951
22.0,9657.220746016577,127.07026842270479,0.06044507712533272,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.35351342113524,7.969939743258622,0.03189387933424036,0.007253409255039926,4.4947321866318815,6617.544651453449,27.435378282038755,6566.910107291273,4.463166256224829
22.200000000000003,9661.81800719124,124.25166698144564,0.05907607591828061,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.212583349072283,7.793171446619984,0.031171590817014917,0.007089129110193673,4.395023664581091,6619.637271611331,26.826767822767696,6570.036244890043,4.364176010107191
22.400000000000002,9666.330778762278,121.49589444604142,0.057738746668609925,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,6.074794722302071,7.620342785353567,0.030466009809192816,0.006928649600233191,4.297538045184553,6621.690943746125,26.231725730347275,6573.10492955835,4.2673919597979975
22.6,9670.760058776412,118.80155043984131,0.056432338655700166,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.940077521992066,7.451365976062632,0.029776740396933978,0.00677188063868402,4.202225771550648,6623.7061493396195,25.6499495146598,6576.116839967961,4.172764946595074
22.8,9675.106865112964,116.16726579374487,0.05515611940822233,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.808363289687244,7.286155190728305,0.029103396287116043,0.006618734328986679,4.109038391454013,6625.6833779466415,25.081143428355666,6579.072668276816,4.080246906807851
23.0,9679.372233122574,113.59170185091143,0.05390937426380645,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.679585092545572,7.124626513164307,0.028445600575287784,0.006469124911656774,4.017928532726578,6627.623126132628,24.525018316642743,6581.973118523351,3.9897908473720123
23.200000000000003,9683.557213401366,111.07354978695605,0.052691405937606205,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.553677489347803,6.966697896442114,0.027802985518311254,0.006322968712512744,3.928849879195519,6629.525896474478,23.981291470414206,6584.818905112929,3.9013508220075845
23.400000000000002,9687.662869694248,108.61152994528767,0.051501534099773684,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.430576497264384,6.812289121264841,0.0271751923116995,0.006180184091972842,3.8417571471561565,6631.392196621552,23.449686482641475,6587.610751392089,3.8148819079083114
23.6,9691.690276921328,106.20439118725123,0.05033909496183485,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.310219559362562,6.661321755268565,0.02656187087164436,0.006040691395420182,3.756606062367884,6633.222538413947,22.929933107959812,6590.349388306504,3.7303401829503966
23.8,9695.640519321583,103.85091025674487,0.049203440871938536,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.192545512837244,6.513719113230364,0.025962679621719862,0.005904412904632624,3.6733533375616845,6635.017437055185,22.421767125376515,6593.035553138677,3.6476827034090045
24.0,9699.514688708246,101.5498911589891,0.0480939399189331,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,5.077494557949455,6.369406218162759,0.025377285284236942,0.005771272790271972,3.591956650447885,6636.777410336625,21.924930204032542,6595.669988321608,3.566867482171145
24.200000000000003,9703.313882830571,99.30016455313304,0.047009975545210345,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.965008227656653,6.228309763274751,0.02480536267621726,0.005641197065425241,3.512374622213112,6638.502977911069,21.439169771950162,6598.253440324789,3.487853467433861
24.400000000000002,9707.039203836817,97.10058715838959,0.045950946168242184,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.85502935791948,6.0903580747800765,0.024246594509946887,0.005514113540189062,3.43456679649562,6640.194660613025,20.96423888770054,6600.786658609036,3.410600521876844
24.6,9710.691756833596,94.95004117339768,0.044916264810723756,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.747502058669884,5.955481075533745,0.023700671198064235,0.005389951777286851,3.3584936188284256,6641.852979823333,20.499896114926752,6603.2703946468455,3.335069402298898
24.8,9714.272648536831,92.8474337085178,0.04390535873922614,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.64237168542589,5.823610249478358,0.02316729066313101,0.005268643048707136,3.2841164165398977,6643.478456875889,20.045905399659116,6605.705401005046,3.261221739707881
25.0,9717.782986009854,90.7916962307722,0.042917669111252214,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.53958481153861,5.694678606882142,0.02264615815163011,0.005150120293350265,3.211397379101661,6645.071612504285,19.602035950360786,6608.092430486701,3.189020019854
25.200000000000003,9721.223875484317,88.78178402114835,0.041952650630581415,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.439089201057418,5.568620650350997,0.022136986052330207,0.005034318075669769,3.140299538913924,6646.632966326356,19.16806212064343,6610.4322353293355,3.1184275641965584
25.400000000000002,9724.596421259786,86.81667564399048,0.04100977121078238,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.340833782199524,5.445372341597314,0.021639493718953125,0.004921172545293885,3.070786752518538,6648.163036364637,18.743763294593673,6612.7255664566555,3.0494085112944966
25.6,9727.901724678082,84.89537242820947,0.0400885116467657,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.244768621410474,5.324871068948643,0.021153407297076755,0.004810621397611884,3.0028236822302903,6649.662338600879,18.32892377465242,6614.973172781097,2.9819277986112405
25.8,9731.140883168557,83.01689796004875,0.03918836529424529,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.150844898002438,5.2070556155797405,0.020678459555204143,0.004702603835309435,2.936375778177181,6651.131386562821,17.923332671990583,6617.175800554619,2.9159511447246547
26.0,9734.31498936073,81.18029758714823,0.03830883775697154,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,4.059014879357412,5.091866128451857,0.02021438971992667,0.004597060530836585,2.871409260740608,6652.5706909415185,17.526783799325788,6619.334192765296,2.85144503193304
26.200000000000003,9737.425130260792,79.3846379336548,0.03744944658159654,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.9692318966827402,4.979244087943485,0.01976094331510772,0.004493933589791585,2.807891103386579,6653.980759237607,17.13907556612587,6621.449088577338,2.788376689248352
26.400000000000002,9740.472386488698,77.62900642613384,0.036609720960028985,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.8814503213066924,4.869132278157178,0.019317872005011796,0.004393166515203478,2.7457890158792853,6655.362095434931,16.760010876146286,6623.5212228123155,2.7267140757680197
26.6,9743.457831572678,75.91251083004039,0.035789201439134014,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.7956255415020195,4.7614747578873295,0.018884933441302855,0.004294704172696081,2.685071427868541,6656.715199700082,16.389397027249537,6625.5513254694215,2.6664258644169045
26.8,9746.382531298139,74.23427879651587,0.03498743963763187,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.7117139398257937,4.656216832234249,0.018461891113834887,0.004198492756515825,2.6257074728427883,6658.040568106394,16.02704561345598,6627.540121282735,2.6074814260511796
27.0,9749.247543108111,72.59345741927963,0.03420399797004841,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.6296728709639816,4.553305024850081,0.01804851420515733,0.004104479756405809,2.5676669724395635,6659.338692381124,15.672772429176556,6629.488329313516,2.5498508139160454
27.200000000000003,9752.053915552446,70.9892128013909,0.03343844937756931,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.5494606400695456,4.452687050802508,0.017644577448657325,0.004012613925308317,2.510920421105458,6660.610059674447,15.32639737557877,6631.396662575664,2.493504748449404
27.400000000000002,9754.802687783173,69.42072963166154,0.03269037706565072,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.471036481583077,4.35431179004251,0.017249860990261188,0.0039228452478780864,2.455438971097844,6661.85515234912,14.987744369038788,6633.265827692558,2.438414602423806
27.6,9757.494889093481,67.88721077050403,0.03195937424823789,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.3943605385252016,4.258129261462672,0.016864150253616976,0.0038351249097885462,2.401194417820714,6663.074447789599,14.656641251632928,6635.096524583568,2.384552386419096
27.8,9760.131538497966,66.38787684500544,0.031245043898445662,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.319393842250272,4.164090597532935,0.016487235808681198,0.0037494052678134792,2.3481591854872916,6664.268418229557,14.332919703623729,6636.889446178618,2.3318907346184434
28.0,9762.713644351828,64.9219658530215,0.03054699850555358,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.2460982926510753,4.072148019500926,0.016118913243632065,0.0036656398206664294,2.296306313102054,6665.437530596689,14.016415157895654,6638.645278159243,2.2804028909205183
28.200000000000003,9765.242204006863,63.488732776089854,0.029864859838305464,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.174436638804493,3.9822548131442757,0.015758983040104174,0.0035837831805966554,2.24560944076523,6666.582246373851,13.706966716359196,6640.3646987246675,2.2300626953607945
28.400000000000002,9767.718203502222,62.08744920096645,0.02919825871359007,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.1043724600483227,3.8943653050626748,0.01540725045125748,0.003503791045630808,2.1960427962342184,6667.703021475569,13.40441706792315,6642.048378381511,2.180844570835098
28.6,9770.142617287887,60.71740294959261,0.02854683477217418,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,3.035870147479631,3.808434839497607,0.015063525383562619,0.0034256201726609015,2.147581181871469,6668.800306139011,13.10861240882585,6643.696979755764,2.13272351011866
28.8,9772.516407978996,59.37789771730566,0.027910236259305266,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.968894885865283,3.724419755668073,0.014727622281150977,0.003349228351116632,2.100199961818659,6669.874544828526,12.819402364347658,6645.311157425717,2.0856750631741208
29.0,9774.840526139244,58.068252719108955,0.0272881198109298,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.9034126359554477,3.6422773656107617,0.014399360013123261,0.003274574377311576,2.0538750494571523,6670.926176152981,12.536639912270928,6646.891557774686,2.039675324742027
29.200000000000003,9777.115910091694,56.78780234382225,0.02668015024574195,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.8393901171911127,3.561965932513498,0.01407856176393011,0.003201618029489034,2.0085828951748597,6671.9556327950995,12.260181308210182,6648.4388188623525,1.9947009222075587
29.400000000000002,9779.34348575533,55.535895815936804,0.02608600036242413,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.77679479079684,3.4834446495309517,0.013765054926487856,0.0031303200434908956,1.9643004743953636,6672.963341452074,11.989886012543128,6649.953570313624,1.950729003737333
29.6,9781.52416650581,54.311896865003476,0.0255053507420161,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.715594843250174,3.4066736190718876,0.013458670997996332,0.003060642089041932,1.9210052758684277,6673.94972278673,11.725616618937156,6651.436433223951,1.907737226680257
29.8,9783.658853058942,53.115183402386485,0.024937889555428902,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.6557591701193246,3.331613832547477,0.013159245478467285,0.002992546746651468,1.8786752902269512,6674.915191388576,11.46723878450217,6652.88802008008,1.8657037462265875
30.0,9785.748433375527,51.94514720521843,0.024383312375897227,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.597257360260922,3.2582271505704004,0.012866617771854789,0.002925997485107667,1.8372889987986565,6675.860155744142,11.214621161498293,6654.308934695359,1.8246072043194241
30.200000000000003,9787.793782586203,50.80119360739642,0.023841321996226517,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.540059680369821,3.186476283594709,0.01258063108971184,0.002860958639547182,1.7968253626654223,6676.785018215958,10.967635330555174,6655.6997721586185,1.7844267188130374
30.400000000000002,9789.795762935039,49.682741197462484,0.023311628250745463,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.4841370598731243,3.11632477298666,0.012301132357326215,0.0027973953900894554,1.7572638119672381,6677.690175029649,10.72615573538444,6657.061118795827,1.7451418728725296
30.6,9791.755223740707,48.589221523214796,0.02279394784183756,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.42946107616074,3.0477369725169003,0.012027972122269002,0.002735273741020507,1.7185842354448935,6678.576016268575,10.49005961894935,6658.3935521436815,1.7067327046094645
30.8,9793.673001374053,47.52007880290014,0.022288004170925194,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.376003940145007,2.980678030264665,0.011761004465289231,0.002674560500511023,1.6807669702154282,6679.442925875529,10.25922696105521,6659.697640934356,1.6691796969482124
31.0,9795.54991925101,46.474769642840776,0.021793527173795787,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.323738482142039,2.915113870924802,0.011500086913496351,0.002615223260855494,1.6437927917755193,6680.291281660987,10.033540417331091,6660.973945090687,1.6324637677178893
31.200000000000003,9797.386787839832,45.45276276135259,0.021310253160158638,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.2726381380676295,2.8510111785086645,0.011245080355771991,0.0025572303792190366,1.6076429042278242,6681.121455317469,9.812885259572433,6662.223015731087,1.5965662599648525
31.400000000000002,9799.184404681666,44.45353871881433,0.02083792465732022,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.2226769359407164,2.788337379430116,0.010995848960351867,0.002500550958878426,1.5722989307251678,6681.93381243957,9.597149317413361,6663.445395183533,1.561468932480865
31.6,9800.94355442355,43.47658965375092,0.02037629025787043,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.173829482687546,2.727060625968067,0.010752260094521193,0.002445154830944452,1.537742904127727,6682.728712549256,9.386222921299114,6664.641617008014,1.5271539505421179
