Time,D_1,E_1,RS_1,R_1,X_1,E2F_1,RP_1,aD_1,k_1,GF_1,dD_1,aE_1,af_1,theta_1,dE_1,pX_1,RT_1,pS_1,pD_1,qD_1,pE_1,qE_1,aX_1,f_1,g_1,dX_1,qX_1,unpho_RB,cell_1,_1,cyclinCDK4degradation_1,cyclin_1,cycECDK2degradation_1,pRBpdephosphorylation_1,pRBE2Fcomplexassociation_1,pRBE2FcomplexdeassociationviacycDCDK4_1,_7,cycleprogression_1,cyclebreak_1
2.12,0.19793428008378586,0.9427086586926656,1.0978700511264368,0.42474829136664355,0.2507282061151645,0.40212994887356324,0.9773816575069196,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5226183424930804,1.0,0.0958174904942966,0.07463774387483367,0.2179067126377931,0.047272730176648986,0.05799855025342704,0.10248240521484102,0.05501988523633063,0.037627082862137735,0.18713356451546945,0.2607573343597711
2.13,0.19814500255715345,0.9444151930734894,1.097967242875988,0.4243034242154797,0.2499957288503979,0.4020327571240121,0.9777293329085324,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5222706670914676,1.0,0.0958174904942966,0.07485246033862446,0.21789271702585777,0.04721995290595925,0.05786066250702175,0.10235032529670517,0.055074390707742615,0.037672800662733534,0.1871244033442194,0.2599955580044138
2.14,0.1983535805882345,0.9461221120790289,1.0980621181462316,0.42385850273234466,0.24927075174383012,0.40193788185376844,0.9780793791214237,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5219206208785763,1.0,0.0958174904942966,0.07506668344183132,0.21787905498694266,0.04716811402387997,0.057724197525489664,0.102218873276369,0.05512830622221575,0.03771843145411017,0.18711749181350412,0.2592415818135833
2.15,0.1985600191814219,0.9478294096444879,1.098154689961046,0.4234135347838923,0.2485532198894255,0.4018453100389541,0.9784317752550618,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5215682247449382,1.0,0.0958174904942966,0.07528041030389013,0.2178657246456094,0.047117210334606155,0.05758914693837179,0.1020880458959536,0.05518163344274386,0.03776397519447323,0.18711280943925634,0.2584953486850025
2.16,0.1987643223276085,0.9495370802388556,1.0982449713171838,0.42296852914032934,0.2478430712950456,0.4017550286828162,0.9787864995424869,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5212135004575131,1.0,0.0958174904942966,0.07549363771144486,0.21785272413032555,0.04706723725498563,0.057455500860215294,0.10195784013402096,0.05523437377894592,0.03780943185732125,0.18711033416170303,0.25775679414684743
2.17,0.19896649497746274,0.9512451178818354,1.0983329751431612,0.42252349366651787,0.24714025099549436,0.4016670248568388,0.9791435311903209,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.520856468809679,1.0,0.0958174904942966,0.07570636278774887,0.2178400515793848,0.04701819143831109,0.057323250814857445,0.10182825277988856,0.05528652887721768,0.03785480140545375,0.1871100457541392,0.25702586103531416
2.18,0.199166542858984,0.9529535162347387,1.0984187143030586,0.4220784354892225,0.24644470974765356,0.4015812856969414,0.9795028502077189,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.520497149792281,1.0,0.0958174904942966,0.07591858293351424,0.21782770514035957,0.04697007054229521,0.057192389470556625,0.10169928047322932,0.05533810057522014,0.03790008379342456,0.18711192549845146,0.25630249813755973
2.19,0.19936447105233254,0.9546622693104919,1.098502201626213,0.42163336230356013,0.2457563938375447,0.4014977983737871,0.9798644360702269,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5201355639297731,1.0,0.0958174904942966,0.07613029534188227,0.21781568296582535,0.04692287132770268,0.05706290852530204,0.10157092001149001,0.05538909054797484,0.037945278986256534,0.18711595372503503,0.2555866495910465
2.2,0.19956028466914297,0.9563713711352093,1.098583449893064,0.4211882817502749,0.2450752499388358,0.401416550106936,0.9802282683566611,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5197717316433388,1.0,0.0958174904942966,0.0763414972292644,0.2178039832153988,0.04687659056306171,0.056934799714397175,0.10144316820339809,0.05543950047657279,0.03799038695049455,0.18712211098430417,0.25487825993638924
2.21,0.199753988852524,0.9580808157481917,1.0986624718351554,0.42074320141573845,0.24440122511284182,0.4013375281648446,0.9805943267491062,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5194056732508938,1.0,0.0958174904942966,0.07655218583551256,0.21779260405573764,0.04683122502519379,0.05680805481098198,0.10131602186901348,0.05548933204815937,0.03803540765419696,0.18713037804481258,0.2541772741173555
2.22,0.1999455887770585,0.9597905972019276,1.098739280135134,0.4202981288319499,0.24373426680852422,0.4012607198648659,0.980962591032916,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.519037408967084,1.0,0.0958174904942966,0.07676235842408961,0.21778154366054067,0.046786771499745486,0.05668266562655308,0.10118947783977861,0.055538586955919476,0.038080341066927106,0.18714073589139443,0.2534836374808652
2.23,0.20013508964880367,0.9615007095620922,1.0988138874267506,0.4198530714765358,0.24307432286249134,0.40118611257324943,0.9813330410967136,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5186669589032864,1.0,0.0958174904942966,0.07697201228223907,0.21777080021054793,0.04674322678172211,0.0565586240114815,0.10106353295856602,0.05558726689906301,0.03812518715974459,0.1871531657233272,0.252797295776991
2.24,0.2003224967052908,0.9632111469075486,1.0988863062948582,0.4194080367727499,0.2424213414989981,0.4011136937051418,0.9817056569323919,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5182943430676081,1.0,0.0958174904942966,0.07718114472115471,0.21776037189354042,0.0467005876760233,0.05643592185552816,0.1009381840797238,0.05563537358281048,0.038169945905196755,0.18716764895251495,0.25211819515895806
2.25,0.20050781521552535,0.9649219033303463,1.0989565492754145,0.4189630320894737,0.24177527132994636,0.40104345072458547,0.9820804186351118,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5179195813648882,1.0,0.0958174904942966,0.07738975307614963,0.21775025690434033,0.046658850997980554,0.056314551088356916,0.10081342806911865,0.0556829087183791,0.03821461727730985,0.18718416720169279,0.25144628218314424
2.2600000000000002,0.2006910504799871,0.9666329729357227,1.0990246288554801,0.4185180647412159,0.2411360613548844,0.40097537114451987,0.982457306403304,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.517542693596696,1.0,0.0958174904942966,0.07759783470682526,0.21774045344481088,0.046618013573896555,0.05619450368004509,0.10068926180417713,0.055729874022968924,0.038259201251580326,0.1872027023026524,0.2507815038090798
2.27,0.20087220783062984,0.9683443498421017,1.0990905574732193,0.41807314198811263,0.2405036609610075,0.40090944252678073,0.9828363005386681,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.517163699461332,1.0,0.0958174904942966,0.07780538699723952,0.21773095972385645,0.046578072241586416,0.05607577164159176,0.10056568217392432,0.05577627121974952,0.03830369780496609,0.18722323629448892,0.25012380739944784
2.2800000000000002,0.20105129263088173,0.9700560281810952,1.0991543475178995,0.4176282710359275,0.2398780199231575,0.40084565248210047,0.983217381446173,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.516782618553827,1.0,0.0958174904942966,0.07801240735607529,0.21772177395742248,0.046539023850920756,0.05595834702542334,0.1004426860790207,0.05582210203784666,0.03834810691587761,0.18724575142186858,0.2494731407200838
2.29,0.20122831020172974,0.9717680021192001,1.0992160113420233,0.4171834591044945,0.2392590878580959,0.4007839886579767,0.9836005295534822,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5163994704465178,1.0,0.0958174904942966,0.07821889318982303,0.21771289436674862,0.04650086515934481,0.05584222181124077,0.10032027044521873,0.05586736819424109,0.0383924285649638,0.1872702299992934,0.24882945137241974
2.3000000000000003,0.2014032640281378,0.9734802663843255,1.0992755615557102,0.41673871508851223,0.23864680098223068,0.40072443844428984,0.9839857233557776,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5160142766442224,1.0,0.0958174904942966,0.0784248412467137,0.21770431913597776,0.0464635902783898,0.05572738512181864,0.10019843254910338,0.0559120709549254,0.03843666275437858,0.18729665116031316,0.24819267302151993
2.31,0.20157616102860626,0.9751928147188547,1.0993330101618006,0.416294044678116,0.23804112101753006,0.40066698983819937,0.9843729451600833,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5156270548399167,1.0,0.0958174904942966,0.07863024954148307,0.21769604653670072,0.046427198164783336,0.055613831398972524,0.10007716906124976,0.05595621242439446,0.03848080945111984,0.18732500040882707,0.24756276585823125
2.32,0.20174700662857795,0.9769056413259011,1.0993883693644613,0.4158494549207315,0.23744199881777286,0.40061163063553873,0.9847621757148073,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5152378242851927,1.0,0.0958174904942966,0.0788351155584287,0.21768807481151758,0.04639168562655605,0.05550155276463941,0.09995647694081652,0.055999794339914206,0.038524868639998766,0.18735526068133518,0.24693967877048378
2.33,0.20191580628204506,0.9786187404226241,1.0994416513194416,0.4154049528121203,0.2368493856027897,0.4005583486805584,0.9851533958684381,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.514846604131562,1.0,0.0958174904942966,0.0790394368060614,0.21768040221000043,0.0463570494816949,0.05539054137984903,0.09983635315928892,0.056042818443938956,0.038568840307264735,0.18738741510649917,0.2463233610269013
2.34,0.202082565471549,0.9803321062402288,1.0994928681340752,0.4149605452963798,0.23626323295846305,0.4005071318659248,0.985546586569545,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.514453413430455,1.0,0.0958174904942966,0.07924321081726103,0.21767302698869315,0.04632328655865919,0.05528078944520081,0.09971679470050396,0.056085286484100265,0.038612724440596234,0.18742144700353403,0.24571376227680158
2.35,0.2022472897081806,0.9820457330239664,1.0995420318672786,0.41451623926594305,0.23568349283672704,0.4004579681327214,0.9859417288667783,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5140582711332216,1.0,0.0958174904942966,0.07944643514943228,0.2176659474111119,0.04629039369689847,0.055172289201338445,0.09959779856067393,0.05612720021319593,0.03865652102909164,0.1874573398806203,0.24511083255019614
2.36,0.2024099845315798,0.9837596150331334,1.099589154529552,0.41407204156157884,0.23511011755556777,0.40041084547044803,0.9863388039088692,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5136611960911308,1.0,0.0958174904942966,0.07964910738465977,0.21765916174774455,0.04625836774737202,0.05506503292942185,0.09947936174840777,0.05616856138917931,0.03870023006326004,0.18749507743333543,0.2445145222577905
2.37,0.202570655509936,0.9854737465410728,1.0996342480829795,0.4136279589723918,0.2345430597990229,0.4003657519170205,0.9867377929446287,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5132622070553712,1.0,0.0958174904942966,0.07985122512986306,0.21765266827605095,0.04622720557307,0.054959012951596616,0.09936148128473048,0.0562093717751489,0.038743851535012,0.18753464354310492,0.24392478219098382
2.38,0.20272930823998778,0.9871881218351729,1.099677324441228,0.4131839982358224,0.2339822726171821,0.4003226755587721,0.9871386773229497,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5128613226770504,1.0,0.0958174904942966,0.08005278601695096,0.21764646528046322,0.04619690404953628,0.05485422163146081,0.09924415420310123,0.05624963313933812,0.038787385437650264,0.18757602227567366,0.2433415635218694
2.39,0.20288594834702314,0.9889027352168681,1.0997183954695484,0.4127401660376468,0.23342770942618668,0.4002816045304516,0.9875414384928047,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5124585615071953,1.0,0.0958174904942966,0.08025378770297577,0.21764055105238506,0.046167460065392865,0.05475065137452922,0.09912737754942855,0.05628934725510535,0.038830831765860406,0.18761919787959633,0.24276481780323417
2.4,0.20304058148487925,0.9906175810016385,1.099757472984775,0.4122964690119769,0.23287932400822978,0.400242527015225,0.9879460580032481,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.512053941996752,1.0,0.0958174904942966,0.08045422787028687,0.21763492389019243,0.04613887052286588,0.05464829462869484,0.09901114838208483,0.05632851590092425,0.03887419051570154,0.18766415478474827,0.24219449696855896
2.41,0.20319321333594265,0.9923326535190102,1.0997945687553254,0.4118529137412605,0.23233707051155633,0.40020543124467456,0.988352517503414,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.511647482496586,1.0,0.0958174904942966,0.08065410422668412,0.2176295820992331,0.04611113233831322,0.05454714388468782,0.09889546377191814,0.05636714086037427,0.03891746168459689,0.1877108776008553,0.2416305533320186
2.42,0.20334384961114915,0.994047947112555,1.0998296945012014,0.41140950675628096,0.23180090345046306,0.4001703054987986,0.9887607987425177,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5112392012574825,1.0,0.0958174904942966,0.08085341450557078,0.217624523991827,0.04608424244275368,0.054447191676531594,0.0987803208022626,0.05640522392213144,0.03896064527132435,0.1877593511160438,0.24107293958848158
2.43,0.20349249503242123,0.9957634562906472,1.0998628621594708,0.4109662554666563,0.2312707701722485,0.4001371378405292,0.9891708823738729,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5108291176261273,1.0,0.0958174904942966,0.08105215607307645,0.21761974784903623,0.04605819628914362,0.054348428980829526,0.09866571672688056,0.05644276663364434,0.03900374128530415,0.18780955842668962,0.24052160097913847
2.44,0.20363915498167567,0.9974791754821555,1.099894083454041,0.41052316665292243,0.23074662306487187,0.40010591654595906,0.9895827498930366,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5104172501069635,1.0,0.0958174904942966,0.08125032656280189,0.2176152519826181,0.04603299026400803,0.054250847808267784,0.09855164871421021,0.056479770700423725,0.03904674973153552,0.1878614839676789,0.23997648798746676
2.45,0.20378383605484465,0.999195098954362,1.0999233697511124,0.41008024595991494,0.23022842365838783,0.4000766302488876,0.9899963842889727,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5100036157110273,1.0,0.0958174904942966,0.081447924092848,0.21761103475583984,0.046008622511889925,0.05415444208047782,0.09843811376116667,0.056516238119974825,0.03908967060550984,0.18791511452412693,0.23943756060472335
2.46,0.20392654400955654,1.0009112211170228,1.099950732594632,0.4096374997734893,0.22971612743156175,0.40004926740536795,0.9904117676318787,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5095882323681213,1.0,0.0958174904942966,0.08164494647311182,0.217607094506373,0.045985089923559624,0.05405920440083379,0.09832510901169059,0.056552170685006564,0.03913250391195297,0.18797043546127254,0.23890477252882422
2.47,0.20406728462896295,1.0026275363943886,1.0999761834809207,0.40919493443060373,0.22920969020680812,0.40002381651907926,0.9908288820884755,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5091711179115244,1.0,0.0958174904942966,0.08184139153849185,0.21760342957874743,0.045962389401954615,0.053965127413202967,0.09821263162272269,0.05658757019255878,0.03917524965692663,0.18802743231037183,0.23837807781508044
2.48,0.2042060637217387,1.0043440392252037,1.0999997338586716,0.4087525562193197,0.22870906815019093,0.40000026614132844,0.9912477099220087,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5087522900779913,1.0,0.0958174904942966,0.08203725714902815,0.21760003832435132,0.045940517862679026,0.05387220380237347,0.09810067876420571,0.05662243844399488,0.039217907847818666,0.18808609076735777,0.23785743087619857
2.49,0.20434288712208168,1.006060724062707,1.1000213951289508,0.40831037137880144,0.22821421777142337,0.3999786048710492,0.9916682334922478,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5083317665077522,1.0,0.0958174904942966,0.08223254119004221,0.21759691910143109,0.0459194722345045,0.05378042629447889,0.09798924761908379,0.05665677724499461,0.03926047849333355,0.18814639669151786,0.2373427864822803
2.5,0.20447776068971305,1.0077775853746314,1.1000411786451982,0.40786838609931625,0.22772509592386797,0.39995882135480176,0.9920904352554856,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5079095647445144,1.0,0.0958174904942966,0.0824272415722763,0.21759407027509145,0.0458992494598724,0.053689787657420524,0.09787833538330064,0.056690588405547054,0.039302961603482664,0.18820833610418997,0.2368340997608227
2.5100000000000002,0.20461069030987708,1.0094946176432043,1.100059095713226,0.40742660652223434,0.2272416598045366,0.3999409042867741,0.9925142977645398,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5074857022354602,1.0,0.0958174904942966,0.08262135623203258,0.21759149021729549,0.04587984649539756,0.05360028070128694,0.09776793926579645,0.056723873739943816,0.039345357189574756,0.1882718951874767,0.23633132619671807
2.52,0.20474168189334127,1.0112118153651464,1.1000751575912193,0.40698503874002895,0.22676386695409037,0.3999248424087807,0.9929398036687518,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5070601963312482,1.0,0.0958174904942966,0.08281488313131158,0.21758917730686442,0.04586126031237325,0.05351189827877077,0.09765805648850254,0.05675663506677251,0.03938766526420611,0.1883370602829777,0.235834421632254
2.5300000000000002,0.20487074137639627,1.0129291730516736,1.1000893754897372,0.4065436887962762,0.22629167525683977,0.3999106245102628,0.9933669357139866,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5066330642860133,1.0,0.0958174904942966,0.08300782025795056,0.21758712992947785,0.04584348789727772,0.053424633285582994,0.09754868428633486,0.05678887420891036,0.03942988584125094,0.1884038178905404,0.23534334226711337
2.54,0.20499787472085587,1.0146466852284952,1.1001017605717107,0.4061025626856555,0.2258250429407446,0.3998982394282893,0.9937956767426338,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.506204323257366,1.0,0.0958174904942966,0.0832001656257611,0.21758534647767366,0.04582652625228183,0.05333847866086425,0.09743981990718606,0.056820592993518174,0.03947201893585157,0.18847215466702877,0.2348580446583744
2.5500000000000003,0.2051230879140571,1.0163643464358152,1.1001123239524446,0.4056616663539487,0.22536392857741394,0.3998876760475554,0.9942260096936066,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5057739903063934,1.0,0.0958174904942966,0.08339191727466676,0.217583825350848,0.04581037239575821,0.05325342738759371,0.0973314606119156,0.056851793252034294,0.03951406456440867,0.18854205742511063,0.2343784857205105
2.56,0.20524638696886008,1.0180821512283311,1.1001210766996161,0.40522100569804104,0.2249082910821062,0.3998789233003839,0.9946579176023429,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.505342082397657,1.0,0.0958174904942966,0.08358307327083983,0.2175825649552553,0.045795023362791676,0.053169472492995036,0.09722360367433883,0.056882476820169066,0.03955602274457144,0.18861351313206245,0.23390462272539045
2.57,0.20536777461617742,1.0198000944221375,1.1001280309790216,0.4047805894682683,0.22445806573552912,0.39987196902097843,0.9950913795527101,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.50490862044729,1.0,0.0958174904942966,0.0837736303779368,0.2175815635390209,0.045780471326180586,0.0530866018986025,0.09711624679928926,0.056912644745152945,0.039597893525779915,0.188686502909732,0.2334363883649503
2.58,0.20548725929039588,1.0215181704239646,1.1001331969419235,0.4043404213835949,0.22401322932553097,0.39986680305807654,0.9955263816744817,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5044736183255183,1.0,0.0958174904942966,0.08396358766230401,0.21758081964036302,0.045766716834276085,0.05300481240527495,0.09700938698748816,0.05694229943965308,0.03963967690631968,0.18876101833443007,0.23297375849855223
2.59,0.20560484707390853,1.023236373832518,1.1001365855155554,0.40390050720038967,0.22357374174730468,0.3998634144844446,0.995962907284055,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.504037092715945,1.0,0.0958174904942966,0.08415294326491823,0.21758033168576002,0.04575375695793598,0.05292409716174948,0.0969030215526881,0.056971442750571144,0.03968137290761605,0.18883704681858826,0.23251669141719689
2.6,0.2057205439935483,1.0249546992670506,1.1001382076076132,0.403460852697276,0.22313956265186244,0.39986179239238684,0.9964009396951108,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5035990603048892,1.0,0.0958174904942966,0.08434169532078455,0.2175800981045037,0.04574158866648417,0.05284444923611185,0.09679714783181612,0.057000076509633166,0.03972298155305479,0.1889145757775488,0.23206514515793694
2.61,0.2058343560998018,1.0266731413614485,1.1001380740788123,0.40302146360562074,0.22271065202031162,0.39986192592118774,0.996840462315567,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5031595376844331,1.0,0.0958174904942966,0.08452984199083782,0.21758011733265104,0.045730208944869954,0.05276586173945726,0.09669176317495164,0.05702820255237394,0.039764502867241126,0.1889935927721553,0.2316190781011241
2.62,0.20594628946696428,1.0283916947642209,1.1001361957428362,0.40258234560939826,0.2222869701649796,0.39986380425716384,0.9972814586477656,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5027185413522344,1.0,0.0958174904942966,0.08471738146213369,0.2175803878130316,0.04571961479439344,0.052688327826517674,0.09658686494528777,0.05705582271816972,0.039805936875988525,0.18907408550792545,0.2311784489715788
2.63,0.20605635019329493,1.0301103541384862,1.1001325833662805,0.40214350434505414,0.22186847773053897,0.3998674166337195,0.9977239122886654,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5022760877113346,1.0,0.0958174904942966,0.08490431194803959,0.21758090799525562,0.045709803233434466,0.0526118406962876,0.09648245051909264,0.057082938850271096,0.03984728360630723,0.18915604183424128,0.23074321683976054
2.64,0.20616454440117205,1.031829114161963,1.1001272476686013,0.40170494540136903,0.22145513569513217,0.39987275233139874,0.9981678069300297,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5018321930699703,1.0,0.0958174904942966,0.08509063168842643,0.21758167633572142,0.04570077129818512,0.052536393592647807,0.0963785172856678,0.057109552795836245,0.039888543086392954,0.18923944974355592,0.23031334112293747
2.65,0.2062708782372481,1.033547969526957,1.100120199322059,0.4012666743193226,0.2210469053714969,0.39987980067794093,0.9986131263586183,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5013868736413816,1.0,0.0958174904942966,0.08527633894985998,0.2175826912976235,0.04569251604338561,0.05246197980498741,0.09627506264730658,0.057135666405964014,0.0399297153456154,0.1893242973706183,0.22988878158635678
2.66,0.2063753578726051,1.0352669149403493,1.1001114489516675,0.4008286965919571,0.22064374840809076,0.39988855104833254,0.9990598544563755,0.4,0.05,6.3,0.4,0.16,0.9,1.5,0.2,0.48,2.5,0.6,0.48,0.6,0.096,0.6,0.08,0.2,0.528,1.04,0.8,1.5009401455436246,1.0,0.0958174904942966,0.08546143202579297,0.21758395135095987,0.045685034543063746,0.0523885926688237,0.09617208401924965,0.057161281535727436,0.03997080041450683,0.18941057299171407,0.2294694983444144
