Time,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L,kon_FADD,koff_FADD,kDISC,kD216,kD216trans_p55,kD216trans_p43,kD374,kD374trans_p55,kD374trans_p43,kdiss_p18,kBid,kD374probe,KDR,KDL,CD95act,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19
5.97,116.0,71.36406431982887,151.6200648734146,235.99809564229085,972.9768513019408,5177.998148563411,18.2562461726976,3.3193142203153005,0.047961102240365885,0.012414184917704877,0.00023056550225753343,1.5053609848605397e-05,0.0019043577093212625,0.02314869805957848,0.02314869805957848,0.0018514365956948226,0.0018514365956948226,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.177514798561984,0.023889210596590015,1.0102303685061411,0.02123617366882957,0.0024952352669379337,2.1835654451372757e-06,7.942296792989468e-05,9.332142111572604e-06,8.166501697832575e-09,0.002139671915741756,0.006074932125780274,0.00017040159510812975,3.091633292312469e-05,8.777730020394235e-05,2.462149643707466e-06,1.4920735573580227e-05,0.0015557516389163284,0.018911017434405576,0.00183509412125716
5.98,116.0,71.33253522390652,151.60995697807888,235.99808003244715,972.9766615557113,5177.998130134687,18.277669479964405,3.3291003227243943,0.048197609304534324,0.012497364099983711,0.00023252234265148827,1.5203449635504116e-05,0.0019199675530243959,0.02333844428899753,0.02333844428899753,0.0018698653192803965,0.0018698653192803965,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1761109523848723,0.02391724406492358,1.011348424844578,0.02129878279725391,0.002510040695809088,2.20467685040597e-06,7.995512832305467e-05,9.42263357675916e-06,8.27630490263532e-09,0.0021459801610898936,0.006110977614827766,0.00017204909193071,3.1068788367077113e-05,8.847270523442478e-05,2.4908696375031914e-06,1.5047369860982375e-05,0.0015662262779922017,0.019038339983949833,0.0018506688050211194
5.99,116.0,71.3010204434267,151.59983791039122,235.99806431758142,972.9764705329062,5177.998111549669,18.299067314472982,3.3388963816803834,0.048434882550270134,0.012580977869514733,0.00023449294847242738,1.5354560215193105e-05,0.0019356824187515469,0.023529467094138515,0.023529467094138515,0.0018884503369958408,0.0018884503369958408,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.174707743608824,0.023945244200879835,1.0124648391289113,0.021361455625269487,0.002524905439615886,2.2259580537967075e-06,8.049006910088125e-05,9.513856025216901e-06,8.387420815733843e-09,0.00215229482455405,0.006147167512786458,0.00017370983949917786,3.122173770135544e-05,8.917237987146055e-05,2.5198792391798014e-06,1.5174894959429879e-05,0.0015767560782144708,0.019166332997980384,0.0018663530490408786
6.0,116.0,71.26951997168369,151.58970768676508,235.998048497141,972.9762782268081,5177.998092807259,18.32043969942833,3.348702377895555,0.0486729231587115,0.012665027833561751,0.0002364773966280973,1.5506950520650694e-05,0.0019515028591497372,0.023721773192230663,0.023721773192230663,0.001907192747502186,0.001907192747502186,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1733051719352643,0.023973211034823676,1.013579612773175,0.021424192029478154,0.002539829607448214,2.2474101367017293e-06,8.102780054626149e-05,9.605814145552929e-06,8.499863147779563e-09,0.0021586158937011222,0.006183502085247998,0.00017538392220347606,3.137518168733628e-05,8.987634250020988e-05,2.5491809081127827e-06,1.5303315845903856e-05,0.0015873412467669818,0.019294998994247997,0.0018821474654299542
6.01,116.0,71.2380338019751,151.57956632359983,235.9980325705712,972.9760846306746,5177.998073906351,18.34178665801839,3.3585182920930925,0.04891173231064748,0.012749515602613852,0.00023847576434279355,1.566062953472738e-05,0.0019674294289400026,0.023915369325707123,0.023915369325707123,0.0019260936555941875,0.0019260936555941875,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1719032370657665,0.024001144597097682,1.0146927471911578,0.02148699188655147,0.0025548133082232668,2.269034185469079e-06,8.156833296271707e-05,9.698512648164905e-06,8.613645731395757e-09,0.00216494335610503,0.0062199815973836,0.00017707142482028943,3.1529121086171196e-05,9.058461154867738e-05,2.57877712057281e-06,1.543263751787045e-05,0.0015979819912690344,0.019424340495789102,0.0018980526688212641
6.0200000000000005,116.0,71.20656192760183,151.56941383728065,235.99801653731524,972.975889737738,5177.998054845834,18.363108213414048,3.368344105007075,0.04915131118651645,0.012834442790384721,0.00024048812915817712,1.5815606290350986e-05,0.001983462684921751,0.02411026226225785,0.02411026226225785,0.0019451541722255558,0.0019451541722255558,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.170501938702049,0.024029044918022116,1.0158042437963972,0.02154985507323072,0.0025698566506849214,2.2908312914151138e-06,8.211167667439982e-05,9.791956265298505e-06,8.728782522066186e-09,0.002171277199346717,0.006256606313942519,0.00017877243251402113,3.1683556658785684e-05,9.129720548769957e-05,2.608670369813273e-06,1.5562864993333702e-05,0.001608678519775395,0.019554360030925897,0.0019140692763736247
6.03,116.0,71.17510434186802,151.55925024417857,235.99800039681418,972.9756935412054,5177.998035624592,18.38440438876913,3.3781797973824736,0.04939166096640445,0.01291981101381191,0.00024251456893409072,1.5971889870732247e-05,0.001999603185977111,0.024306458794882406,0.024306458794882406,0.001964375414534241,0.001964375414534241,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.169101276545978,0.02405691202789492,1.0169141040021783,0.021612781466326853,0.0025849597434031103,2.312802550836993e-06,8.265784202608714e-05,9.886149751104773e-06,8.845287599028575e-09,0.002177617411014149,0.006293376499250519,0.00018048703083776746,3.1838489165878135e-05,9.201414283093174e-05,2.638863166158086e-06,1.5694003310888336e-05,0.0016194310407763044,0.019685060133266354,0.0019301979077782474
6.04,116.0,71.14366103808116,151.54907556065055,235.99798414850707,972.9754960342583,5177.998016241501,18.40567520722043,3.3880253499751545,0.04963278283004372,0.01300562189305618,0.00024455516184937747,1.6129489409571054e-05,0.0020158514930752954,0.024503965741942905,0.024503965741942905,0.0019837585058678,0.0019837585058678,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1677012502995656,0.024084745956991737,1.018022329221533,0.021675770942720534,0.0026001226947732045,2.334949065025184e-06,8.320683938317773e-05,9.98109788169755e-06,8.963175166173207e-09,0.0021839639787023138,0.006330292417208375,0.00018221530573429357,3.199391936791886e-05,9.273544213483523e-05,2.669358037089815e-06,1.5826057529772765e-05,0.0016302397631974958,0.01981644334170439,0.0019464391852652538
6.05,116.0,71.11223200955197,151.53888980303938,235.99796779183086,972.975297210053,5177.9979966954315,18.42692069188769,3.397880743551874,0.04987467795681099,0.013091877051500752,0.00024660998640269846,1.6288414091263114e-05,0.00203220816927695,0.02470278994721682,0.02470278994721682,0.00200330457580881,0.00200330457580881,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1663018596649692,0.024112546735565912,1.0191289208672352,0.0217388233793621,0.002615345613015388,2.3572719402759376e-06,8.375867913168678e-05,1.0076805455210819e-05,9.08245955294636e-09,0.0021903168900132184,0.00636735433129035,0.00018395734353700714,3.214984802514901e-05,9.346112199866367e-05,2.7001575273380714e-06,1.5959032729921994e-05,0.0016411048964001973,0.01994851220041982,0.0019627937336101813
6.0600000000000005,116.0,71.08081724959446,151.52869298767374,235.9979513262204,972.9750970617202,5177.997976985247,18.44814086587363,3.4077459588902803,0.05011734752572594,0.013178578115750609,0.00024867912141335243,1.6448673151107195e-05,0.002048673779738512,0.02490293827994987,0.02490293827994987,0.0020230147602003598,0.0020230147602003598,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1649031043444915,0.024140314393848505,1.0202338803518,0.021801938653271572,0.0026306286061740436,2.3797722879037694e-06,8.43133716782416e-05,1.017327729185607e-05,9.203155215258856e-09,0.0021966761325558927,0.006404562504542698,0.0001857132309709324,3.230627589757959e-05,9.419120106444964e-05,2.7312641989682137e-06,1.609293401202065e-05,0.0016520266501811477,0.020081269258878466,0.0019792621801405083
6.07,116.0,71.04941675152594,151.51848513086816,235.99793475110843,972.9748955823653,5177.9979571098065,18.469335752263923,3.417620976778908,0.05036079271544949,0.013265726715631736,0.0002507626460220948,1.661027587551285e-05,0.00206524889171656,0.025104417634908796,0.025104417634908796,0.002042890201171595,0.002042890201171595,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.163504984040584,0.02416804896204828,1.021337209087481,0.02186511664153861,0.002645971782117134,2.4024512242539227e-06,8.487092745007665e-05,1.0270518233979611e-05,9.325276736399542e-09,0.0022030416939463828,0.006441917199582162,0.00018748305515368265,3.246320374499032e-05,9.492569801699032e-05,2.7626806314703294e-06,1.622776649755601e-05,0.0016630052347725971,0.020214717071832124,0.001995845154742171
6.08,116.0,71.01803050866697,151.5082662489231,235.99791806592557,972.9746927650677,5177.99793706796,18.49050537412723,3.427505778017181,0.050605014704282324,0.013353324484190441,0.00025286063969195933,1.6773231602208766e-05,0.002081934074572176,0.025307234932434357,0.025307234932434357,0.0020629320471633452,0.0020629320471633452,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1621074984558404,0.024195750470351725,1.0224389084862673,0.021928357221322553,0.0026613752485355907,2.4253098707148402e-06,8.543135689502927e-05,1.0368533146119932e-05,9.448838827953944e-09,0.0022094135618077547,0.006479418678594476,0.00018926690359643373,3.262063232692872e-05,9.566463158383373e-05,2.794409421848538e-06,1.6363535328871153e-05,0.001674040860842325,0.020348858199318667,0.0020125432898661024
6.09,116.0,70.9866585143414,151.49803635812484,235.99790127010039,972.9744886028817,5177.997916858554,18.511649754515194,3.4374003434154092,0.05085001467016315,0.013441373057692578,0.000254973182209079,1.6937549720451553e-05,0.002098729899775296,0.025511397118494095,0.025511397118494095,0.0020831414529538005,0.0020831414529538005,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1607106472930036,0.02422341894892307,1.0235389799598822,0.021991660269852383,0.002676839112942703,2.4483493537306135e-06,8.599467048153462e-05,1.0467326915064987e-05,9.57385633072785e-09,0.002215791723770092,0.006517067203332889,0.00019106486420489519,3.277856240270898e-05,9.640802053526407e-05,2.826453184710559e-06,1.6500245669218083e-05,0.0016851337394936403,0.02048369520666202,0.002029357220534766
6.1000000000000005,116.0,70.95530076187634,151.4877954747456,235.99788436305926,972.9742830888355,5177.997896480428,18.532768916462437,3.447304653794789,0.05109579379066714,0.01352987407562283,0.0002571003536835082,1.7103239671235127e-05,0.002115636940909069,0.02571691116473524,0.02571691116473524,0.0021035195796842605,0.0021035195796842605,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.159314430254961,0.02425105442790427,1.02463742491978,0.02205502566442672,0.0026923634826735063,2.4715708048134326e-06,8.656087869862127e-05,1.0566904449909496e-05,9.700344215676083e-09,0.0022221761674704943,0.006554863035116672,0.00019287702528028217,3.293699473141095e-05,9.715588368428708e-05,2.8588145523575914e-06,1.663790270281095e-05,0.0016962840822653908,0.020619230664472188,0.0020462875843486983
6.11,116.0,70.9239572446022,151.47754361504346,235.99786734422648,972.9740762159316,5177.997875932412,18.553862882986575,3.4572186899873967,0.05134235324300418,0.013618829180683927,0.0002592422345500451,1.7270310947500532e-05,0.0021326557736742057,0.025923784068537504,0.025923784068537504,0.002124067594884944,0.002124067594884944,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1579188470447446,0.02427865693741502,1.0257342447771438,0.022118453282413814,0.002707948464884176,2.4949753605560176e-06,8.712999205590594e-05,1.0667270682112187e-05,9.828317584836256e-09,0.0022285668805530766,0.006592806434829637,0.00019470347552028535,3.309593007187899e-05,9.79082398866148e-05,2.8914961748744765e-06,1.677651163487925e-05,0.0017074921011319677,0.020755467148645214,0.0020633350214930533
6.12,116.0,70.89262795585263,151.46728079526238,235.99785021302426,972.973867977147,5177.997855213334,18.574931677088223,3.467142432836194,0.05158969420401735,0.013708240018795937,0.0002613989055690561,1.7438773094346446e-05,0.0021497869758933417,0.026132022853066032,0.026132022853066032,0.0021447866725008767,0.0021447866725008767,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1565238973655325,0.024306226507552785,1.026829440942884,0.022181943001251533,0.0027235941665514248,2.5185641626440603e-06,8.770202108358923e-05,1.07684305655531e-05,9.957791672267802e-09,0.0022349638506689693,0.006630897662918675,0.00019654430402004196,3.325536918272104e-05,9.866510804065074e-05,2.924500720220176e-06,1.6916077691721195e-05,0.0017187580085033143,0.02089240724036324,0.0020805001747441656
6.13,116.0,70.86131288896456,151.45700703163223,235.99783296887264,972.9736583654328,5177.997834322014,18.595975321751,3.4770758631950227,0.051837817850181205,0.013798108239095481,0.00026357044782729963,1.7608635709240082e-05,0.00216703112751539,0.026341634567324215,0.026341634567324215,0.0021656779929178287,0.0021656779929178287,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.15512958092065,0.02433376316839277,1.0279230148276348,0.02224549469844737,0.002739300694471899,2.5423383578686415e-06,8.827697633245039e-05,1.0870389076590793e-05,1.008878184499601e-08,0.002241367065476317,0.006669136979392284,0.0001983996002731048,3.341531282230748e-05,9.942650708747407e-05,2.957830874318523e-06,1.705660612075702e-05,0.001730082017224928,0.02103005352609446,0.002097783689476104
6.140000000000001,116.0,70.8300120372782,151.44672234036875,235.99781561118954,972.973447373714,5177.997813257263,18.61699383994153,3.4870189619286056,0.052086725357600144,0.013888435493934983,0.00026575694273875167,1.777990844222871e-05,0.002184388810619897,0.026552626286206568,0.026552626286206568,0.0021867427429883286,0.0021867427429883286,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.153735897413566,0.024361266949987956,1.029014967841753,0.022309108251578422,0.002755068155261578,2.5662990981386493e-06,8.885486837384261e-05,1.0973151214119578e-05,1.0221303603961272e-08,0.002247776512640278,0.006707524643819114,0.00020026945417241134,3.357576174877006e-05,0.00010019245601082398,2.9914893411492877e-06,1.7198102190582396e-05,0.0017414643405778685,0.02116840859759311,0.002115186213667242
6.15,116.0,70.798725394137,151.4364267376736,235.99779813939074,972.9732349948896,5177.99779201789,18.637987254609445,3.4969717099125397,0.05233641790200666,0.013979223438881862,0.0002679584720454306,1.7952600996151598e-05,0.0022018606094213926,0.026765005110551524,0.026765005110551524,0.002207982116057733,0.002207982116057733,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1523428465478953,0.024388737882369085,1.0301053013953139,0.022372783538291363,0.0027708966553551717,2.5904475404931768e-06,8.943570779968792e-05,1.1076721999626684e-05,1.0355372584973464e-08,0.00225419217983302,0.0067460609153264855,0.00020215395601125112,3.373671672000083e-05,0.00010096297383708339,3.025478842839515e-06,1.7340571191021812e-05,0.0017529051922787534,0.02130747505189938,0.0021327083979068235
6.16,116.0,70.76745295288768,151.42612023973433,235.99778055288988,972.9730212218329,5177.997770602694,18.658955588687412,3.506934088033302,0.05258689665875979,0.014070473732717814,0.00027017511781822495,1.8126723126852684e-05,0.0022194471102737565,0.026978778167194406,0.026978778167194406,0.002229397311990378,0.002229397311990378,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1509504280273988,0.02441617599554469,1.0311940168981117,0.02243652043630247,0.0027867863010055333,2.6147848471139333e-06,9.001950522247241e-05,1.1181106477249491e-05,1.049100455967161e-08,0.0022606140547337247,0.006784746052598973,0.00020405319648423447,3.389817849365107e-05,0.00010173807963526302,3.0598021197551935e-06,1.7484018433182163e-05,0.0017644047864797713,0.021447255491339478,0.002150350895401549
6.17,116.0,70.73619470688024,151.41580286272443,235.99776285109849,972.9728060473911,5177.997749010468,18.67989886509111,3.5169060771882448,0.05283816280284335,0.014162188037437995,0.0002724069624577202,1.8302284643393584e-05,0.0022371489016745653,0.027193952609020206,0.027193952609020206,0.0022509895371957793,0.0022509895371957793,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.149558641555981,0.02444358131950109,1.0322811157596554,0.022500318823397602,0.002802737198283059,2.6393121853376277e-06,9.06062712752412e-05,1.1286309713832665e-05,1.062821543648866e-08,0.0022670421250285838,0.006823580313876938,0.00020596726668825865,3.406014782713022e-05,0.00010251779251698457,3.094461930593192e-06,1.7628449249506216e-05,0.0017759633377686785,0.021587752523525513,0.002168114361982155
6.18,116.0,70.70495064946792,151.40547462280324,235.9977450334259,972.9725894643851,5177.997727240001,18.700817106719256,3.526887658285593,0.053090217508864265,0.014254368018250241,0.0002746540886950265,1.847929540826725e-05,0.0022549665742694516,0.027410535615016468,0.027410535615016468,0.002272760004654907,0.002272760004654907,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1481674868376923,0.024470953884202395,1.033366599389166,0.022564178577432176,0.002818749453075099,2.6640307276683484e-06,9.119601661159333e-05,1.13923367989853e-05,1.0767021261621551e-08,0.002273476378410798,0.006862563956955097,0.00020789625812347429,3.422262547760474e-05,0.00010330213163646393,3.129461052473503e-06,1.7773868993826212e-05,0.0017875810611688021,0.021728968761355466,0.002185999456110004
6.19,116.0,70.67372077400722,151.39513553611604,235.9977270992793,972.9723714656099,5177.997705290072,18.721710336453594,3.5368788122444452,0.05334306195105091,0.014347015343574293,0.00027691657959260827,1.865776533761214e-05,0.002272900720856461,0.027628534390326163,0.027628534390326163,0.002294709933946528,0.002294709933946528,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1467769635767286,0.024498293719590513,1.034450469195576,0.022628099576331172,0.0028348231710853653,2.688941651789942e-06,9.178875190567682e-05,1.1499192845138046e-05,1.0907438220006512e-08,0.002279916802580576,0.006901697239181078,0.00020984026269425107,3.4385612201997095e-05,0.00010409111619049409,3.164802281031791e-06,1.7920283041417528e-05,0.0017992581721390426,0.02187090682301314,0.0022040068388836822
6.2,116.0,70.6425050738579,151.38478561879404,235.99770904806377,972.9721520438338,5177.997683159455,18.742578577158916,3.546879519994769,0.053596697303251305,0.01444013168504096,0.00027919451854511236,1.8837704401426866e-05,0.0022909519363904004,0.027847956166300477,0.027847956166300477,0.002316840551273603,0.002316840551273603,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.145387071477431,0.02452560085558517,1.0355327265875263,0.022692081698089117,0.002850958457833346,2.714046140578366e-06,9.238448785218336e-05,1.1606882987600189e-05,1.104948263629958e-08,0.0022863633852451353,0.006940980417453992,0.00021179937271014195,3.454910875698456e-05,0.0001048847654184276,3.2004884305122168e-06,1.8067696789052277e-05,0.001810994886573871,0.02201356933196803,0.0022221371740455942
6.21,116.0,70.611303542383,151.37442488695433,235.99769087918216,972.9719311917996,5177.997660846917,18.76342185168306,3.5568897624774034,0.05385112473893156,0.014533718717491368,0.0002814879892801999,1.901912262378551e-05,0.002309120817987205,0.02806880820055177,0.02806880820055177,0.002339153089489769,0.002339153089489769,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1439978102442843,0.0245528753220839,1.0366133729733629,0.02275612482077008,0.00286715541865372,2.7393453821140588e-06,9.298323516634347e-05,1.171541238461677e-05,1.1193170975862527e-08,0.0022928161141186985,0.0069804137482230135,0.00021377368088684826,3.471311589899823e-05,0.00010568309860215929,3.2365223338605925e-06,1.8216115655053154e-05,0.001822791420803334,0.022156958916975344,0.002240391127988581
6.22,116.0,70.58011617294876,151.3640533566999,235.99767259203523,972.9717089022232,5177.9976383512185,18.784240182856916,3.5669095206440553,0.05410634543117405,0.014627778118976123,0.00028379707585937626,1.920203008305334e-05,0.002327407964928286,0.028291097777006367,0.028291097777006367,0.0023616487881258693,0.0023616487881258693,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1426091795819198,0.024580117148962067,1.0376924097611364,0.022820228822507668,0.002883414158695775,2.7648405696942755e-06,9.358500458392115e-05,1.1824786217425608e-05,1.1338519845753973e-08,0.0022992749769224956,0.007019997487485965,0.00021576328034718267,3.487763438422182e-05,0.00010648613506610803,3.272906842817807e-06,1.8365545079347125e-05,0.0018346479915930514,0.022301078212075862,0.0022587693697625273
6.23,116.0,70.54894295892473,151.35367104411975,235.9976541860215,972.9714851677943,5177.997615671114,18.805033593494436,3.576938775457298,0.054362360552675744,0.014722311570754518,0.0002861218626788233,1.938643691210316e-05,0.00234581397866489,0.028514832205957442,0.028514832205957442,0.002384328893416561,0.002384328893416561,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1412211791951115,0.024607326366072862,1.0387698383585988,0.022884393581505007,0.002899734782922826,2.7905329018454325e-06,9.418980686120879e-05,1.1935009690314369e-05,1.1485545995725877e-08,0.0023057399613847607,0.00705973189078789,0.00021776826462203218,3.504266496859065e-05,0.00010729389417719884,3.309644828013563e-06,1.8515990523519297e-05,0.0018465648161442153,0.02244592985659586,0.002277272571080981
6.24,116.0,70.51778389368366,151.34327796528868,235.99763566053733,972.9712599811761,5177.997592805349,18.82580210639263,3.5869775078905684,0.05461917127574641,0.014817320757293678,0.0002884624344702309,1.9572353298532084e-05,0.0023643394628224497,0.02874001882411781,0.02874001882411781,0.002407194658326976,0.002407194658326976,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.1398338087887803,0.024634503003247318,1.0398456601732011,0.02294861897603472,0.0029161173961116302,2.816423582335422e-06,9.479765277502172e-05,1.2046088030677518e-05,1.1634266319225336e-08,0.00231221105524073,0.007099617213219642,0.0002197887276513195,3.520820840779041e-05,0.000108106395344844,3.3467391790604002e-06,1.866745747086672e-05,0.0018585421120935859,0.022591516495146974,0.0022959014063277734
