RC_1_task1,_1_task1,alpha_2_task1,beta_3_task1
62.645714816256664,14.399999999999999,21.29723385643547,16.057051327306148
62.5787753778331,14.43,21.33172693754923,16.089497684615953
62.511908802032316,14.459999999999999,21.365979820314493,16.12211137765147
62.4451174583334,14.49,21.39999129192338,16.154891249741496
62.37840367311463,14.52,21.433760241202183,16.187836085681468
62.31176975085016,14.549999999999999,21.46728560378341,16.22094464536471
62.245217985869964,14.58,21.500566331424647,16.25421568270367
62.17875065430932,14.61,21.53360141201822,16.287647933670744
62.112370013868166,14.639999999999999,21.56638986961693,16.32124011651318
62.04607830357056,14.67,21.59893076445977,16.35499093196795
61.979877743524,14.7,21.63122319299765,16.38889906347663
61.91377055122274,14.729999999999999,21.663266250048952,16.42296319872658
61.84775892368124,14.76,21.695059069172306,16.457182007144727
61.7818450130856,14.79,21.72660087787727,16.491554109035405
61.71603096663753,14.82,21.75789090589341,16.526078127467333
61.65031891205717,14.85,21.788928417830423,16.560752670110677
61.58471095737613,14.879999999999999,21.819712713126876,16.59557632949527
61.519209190730464,14.91,21.850243125998908,16.6305476832689
61.45381568015381,14.94,21.88051902538892,16.665665294455547
61.3885324810936,14.969999999999999,21.91053979921524,16.700927719689442
61.323361650204056,15.0,21.940304825863166,16.736333523931055
61.25830517842365,15.03,21.969813609746485,16.771881211828145
61.193365056444534,15.059999999999999,21.99906564775565,16.807569295798093
61.12854325446674,15.09,22.02806046993956,16.843396275591974
61.063841722025664,15.12,22.05679763938421,16.879360638588402
60.99926238781953,15.149999999999999,22.085276752091342,16.915460860087396
60.93480715953696,15.18,22.113497436857102,16.951695403604212
60.87047792368443,15.209999999999999,22.14145935515066,16.988062721163185
60.80627662186119,15.24,22.16916206673854,17.024561311398546
60.74220505476589,15.27,22.19660537345726,17.061189571775117
60.67826504888701,15.299999999999999,22.22378902605302,17.09794592505823
60.61445841009129,15.33,22.250712805263763,17.13482878464323
60.55078692247526,15.36,22.277376523411743,17.17183655411127
60.48725234817906,15.389999999999999,22.303780024306388,17.20896762751282
60.42385642720008,15.42,22.329923183147155,17.246220389651043
60.36060087720669,15.45,22.355805906426376,17.283593216365198
60.29748739335201,15.479999999999999,22.381428131832127,17.321084474814143
60.23451764808753,15.51,22.40678982815108,17.358692523759668
60.17169329097694,15.54,22.431890995171358,17.396415713849976
60.10901594850977,15.57,22.456731663585398,17.434252387903108
60.04648735935282,15.6,22.48131167809451,17.47220096255094
59.98410914221967,15.629999999999999,22.5056310685903,17.510259789188297
59.921882777317876,15.66,22.529690079457282,17.548427143223112
59.85980981255603,15.69,22.553488839097003,17.586701348345237
59.79789177306657,15.719999999999999,22.577027504361705,17.625080722570008
59.736130161053985,15.75,22.600306260401936,17.663563578542355
59.674526455643075,15.78,22.62332532051422,17.702148223840986
59.61308211272712,15.809999999999999,22.64608492598867,17.74083296128249
59.551798564816096,15.84,22.668585345956657,17.779616089225527
59.49067722088492,15.87,22.690826877238415,17.818495901874943
59.42971946622164,15.899999999999999,22.712809844190716,17.857470689585924
59.368926662275655,15.93,22.734534598554486,17.896538739168147
59.30830019372445,15.959999999999999,22.756001449803126,17.935698356470702
59.24784171194265,15.99,22.777210306413302,17.974947981642327
59.187552263412115,16.02,22.798161958351645,18.01428577823452
59.12743313590523,16.05,22.818856831231564,18.053710032861492
59.06748559458618,16.08,22.839295374360745,18.09321903105136
59.00771088193076,16.11,22.85947806048335,18.132811057584174
58.948110217646345,16.14,22.879405385522148,18.172484396829788
58.88868479859171,16.169999999999998,22.899077868320685,18.212237333085888
58.829435798696885,16.2,22.918496050385468,18.252068150915935
58.770364368883065,16.23,22.937660495628105,18.29197513548711
58.71147163698252,16.259999999999998,22.95657179010748,18.331956572908283
58.652758707658386,16.29,22.97523054177192,18.372010750567988
58.59422666232458,16.32,22.993637380201353,18.41213595747235
58.53587681094635,16.349999999999998,23.01179267395882,18.452330515093127
58.47771014609184,16.38,23.02969714232128,18.492592711585182
58.41972760937807,16.41,23.04735155621173,18.532920834408497
58.36193021030353,16.439999999999998,23.064756604624886,18.573313185069875
58.30431893655772,16.47,23.08191299483403,18.613768068606547
58.24689475400787,16.5,23.098821452058267,18.654283793932155
58.1896586066856,16.53,23.115482719129815,18.694858674182875
58.132611416773614,16.56,23.13189755616127,18.73549102706341
58.07575408459232,16.59,23.148066740212876,18.776179175193107
58.019087488586564,16.62,23.163991064959802,18.81692144645193
57.96261248531231,16.65,23.17967134035941,18.857716174326576
57.90632990942326,16.68,23.19510839231853,18.898561698256497
57.85024063718221,16.71,23.210303026340636,18.93945633647546
57.79434561258499,16.74,23.22525601237256,18.980398375040735
57.73864547803923,16.77,23.23996829387897,19.0213862280801
57.68314099495983,16.8,23.254440749013494,19.06241825602497
57.627832904037625,16.83,23.268674269509795,19.103492826450875
57.57272192527188,16.86,23.282669760322825,19.144608314403598
57.517808758002836,16.89,23.296428139270073,19.18576310272539
57.46309408094434,16.919999999999998,23.309950336672834,19.22695558238113
57.408578552216284,16.95,23.323237294997462,19.26818415278455
57.35426280937729,16.98,23.336289968496626,19.309447222124387
57.30014746945716,17.009999999999998,23.349109322850563,19.35074320769058
57.24623312898945,17.04,23.361696334808357,19.39207053620049
57.1925203640441,17.07,23.374051991829166,19.43342764412503
57.139009875266815,17.099999999999998,23.386177327223546,19.474812797507933
57.085702131779016,17.13,23.39807333260766,19.51622453561162
57.0325976362859,17.16,23.40974102243931,19.55766134127309
56.97969689364051,17.189999999999998,23.421181425955204,19.599121680402583
56.92700038925666,17.22,23.432395581519387,19.640604029222253
56.87450858917262,17.25,23.4433845362721,19.682106874553575
56.82222194011477,17.28,23.454149345778664,19.723628714104862
56.77014086956125,17.31,23.464691073678352,19.765168056758693
56.718265785805606,17.34,23.47501079133326,19.806723422859434
56.66659707802048,17.37,23.485109577477175,19.848293344500647
56.61513511632124,17.4,23.494988517864442,19.889876365812608
56.56388025182966,17.43,23.504648704918864,19.931471043249772
56.512832876526545,17.46,23.51409127676467,19.97307584670708
56.461993360149634,17.49,23.52331737526905,20.014689264579616
56.41136193653905,17.52,23.53232807078649,20.05630999267274
56.36093889031062,17.55,23.541124484724687,20.09793662496299
56.31072448815757,17.58,23.549707743900957,20.13956776793977
56.260718978941846,17.61,23.558078980209316,20.18120204084713
56.2109225937854,17.64,23.56623933028753,20.222838075925363
56.16133554616138,17.669999999999998,23.57418993518414,20.264474518652776
56.1119580319854,17.7,23.58193194002554,20.306110027987344
56.06279022970685,17.73,23.589466493683005,20.34774327660843
56.01383230040008,17.759999999999998,23.596794748439763,20.38937295115845
55.965084387855676,17.79,23.60391785965802,20.430997752484593
55.91654661867175,17.82,23.610836985446035,20.472616395880507
55.86821924946565,17.849999999999998,23.617553407333393,20.514227343199245
55.820102275571756,17.88,23.62406820801258,20.55582951641395
55.77219578024723,17.91,23.6303825581566,20.59742166159446
55.724499831059035,17.939999999999998,23.636497630788096,20.639002538151157
55.677014479570474,17.97,23.642414600613574,20.68057091981425
55.629739761458794,18.0,23.648134643712087,20.722125594827414
55.582675696632755,18.029999999999998,23.653658937223923,20.76366536614161
55.53582228935015,18.06,23.658988659039302,20.80518905160884
55.489179528335406,18.09,23.664124987487032,20.846695484175857
55.442747386897096,18.12,23.66906910102323,20.888183512077966
55.396525823045565,18.15,23.67382217791998,20.929651999032743
55.35051477961042,18.18,23.678385395954045,20.971099824433825
55.30471424625908,18.21,23.682760018814555,21.01252573492466
55.25912414995962,18.24,23.68694724217288,21.053928607865796
55.213744355310105,18.27,23.690948193668074,21.095307451020116
55.16857475231076,18.3,23.69476405539362,21.13666119229391
55.12361521693759,18.33,23.698396008187775,21.17798877487293
55.07886561128062,18.36,23.701845231351314,21.21928915736636
55.034325783682306,18.39,23.70511290236525,21.260561313950742
54.98999556887571,18.419999999999998,23.7082001966086,21.30180423451398
54.9458747881229,18.45,23.711108287076097,21.343016924799294
54.90196324935317,18.48,23.713838344095933,21.38419840654918
54.8582607473014,18.509999999999998,23.716391535047503,21.42534771764939
54.814767063646286,18.54,23.718769024079133,21.466463912272875
54.771481975821686,18.57,23.72097199845125,21.507546025725354
54.728405295407725,18.599999999999998,23.72300178568738,21.548592918903182
54.68553672542977,18.63,23.72485941478609,21.589603859782432
54.64287600061128,18.66,23.726546046079694,21.630577953307316
54.600422843646754,18.689999999999998,23.72806283628866,21.671514320062872
54.558176965352416,18.72,23.729410938277507,21.71241209636837
54.51613806481698,18.75,23.730591500810718,21.753270434370595
54.47430582955239,18.779999999999998,23.731605668308653,21.794088502137242
54.43267993564452,18.81,23.73245458060346,21.83486548375031
54.39126004790393,18.84,23.733139372694975,21.875600579399386
54.35004582001658,18.87,23.733661174506636,21.916293005475076
54.30903689469458,18.9,23.734021110641407,21.956941994662305
54.268232903826885,18.93,23.73422030013766,21.997546796033735
54.22763348932928,18.96,23.734260021047266,22.038106489621747
54.187238257863314,18.99,23.73414134843063,22.078620393704348
54.14704680441733,19.02,23.733865340681714,22.11908785489926
54.107058720862064,19.05,23.733433106209624,22.159508172926603
54.067273589147376,19.08,23.732845747821433,22.199880663029486
54.027690981458285,19.11,23.73210436252098,22.240204656019028
53.98831046037119,19.14,23.73121004130771,22.280479498319398
53.949131579009915,19.169999999999998,23.73016386897547,22.320704552012906
53.91015388120187,19.2,23.728966923911354,22.360879194885065
53.87137690163415,19.23,23.72762027789449,22.401002820469653
53.83280016600967,19.259999999999998,23.7261249958949,22.441074838093726
53.79442319120326,19.29,23.724482135872265,22.481094672922765
53.75624548656971,19.32,23.722692809286926,22.52106170414166
53.718266554373784,19.349999999999998,23.720758195336625,22.56097525028789
53.680485883782694,19.38,23.718679215889143,22.600834900326454
53.64290295817223,19.41,23.716456912133285,22.640640129692784
53.6055172528923,19.439999999999998,23.714092318380935,22.680390428725058
53.56832823542389,19.47,23.711586461907842,22.720085302666558
53.53133536553598,19.5,23.708940362794408,22.75972427166791
53.49453809544242,19.529999999999998,23.706155033766503,22.799306870789366
53.457935869958895,19.56,23.703231480036234,22.838832650003162
53.42152812665981,19.59,23.700170699142745,22.878301174195737
53.38531429603522,19.62,23.696973680793022,22.917712023170054
53.34929380164774,19.65,23.69364140670266,22.957064791647895
53.31346606028946,19.68,23.690174850436684,22.996359089272143
53.27783046958541,19.71,23.686575158819853,23.03559437159302
53.24238643922075,19.74,23.682843202386326,23.074770358391216
53.20713336751156,19.77,23.67897991636253,23.113886716124203
53.17207064485733,19.8,23.674986252842885,23.152943102298075
53.13719765559812,19.83,23.670863156037818,23.19193918836235
53.10251377816884,19.86,23.66661156215288,23.230874659676566
53.06801838525354,19.89,23.66223239926788,23.269749215476867
53.03371084393966,19.919999999999998,23.65772658721603,23.3085625688426
52.999590515872285,19.95,23.65309503746306,23.34731444666295
52.96565675740842,19.98,23.648338652986368,23.386004589603505
52.931908919771274,20.009999999999998,23.643458328154143,23.424632752072874
52.89834634920449,20.04,23.638454948604487,23.463198702189313
52.86496837354837,20.07,23.63332946843026,23.501702158019658
52.831774317764804,20.099999999999998,23.628082822546382,23.5401428596871
52.79876352718344,20.13,23.622715795097115,23.578520677717737
52.76593532772296,20.16,23.617229246690606,23.616835425584732
52.73328904092773,20.189999999999998,23.611624029546086,23.65508692952448
52.70082398411603,20.22,23.605900987407626,23.69327502847463
52.66853947052821,20.25,23.600060955457945,23.73139957401213
52.636434809474885,20.279999999999998,23.59410476023216,23.76946043029124
52.604509306485085,20.31,23.588033219531585,23.807457473981618
52.572762263454464,20.34,23.581847142337505,23.84539059420632
52.54119297879346,20.37,23.57554732872495,23.88325969247987
52.50980074757551,20.4,23.569134569776494,23.921064682646275
52.47858486131085,20.43,23.56260964874395,23.958805489943497
52.44754455689389,20.46,23.55597351164701,23.996481931457396
52.41667915493953,20.49,23.54922680651808,24.034094038540676
52.3859879357625,20.52,23.542370297249857,24.071641766985934
52.35547017682994,20.55,23.535404739149676,24.10912508401867
52.32512515290027,20.58,23.52833087888452,24.146543968213493
52.29495213616195,20.61,23.521149454425988,24.183898409410347
52.26495039637237,20.64,23.513861194995272,24.221188408630653
52.23511920099658,20.669999999999998,23.506466821008168,24.25841397799355
52.20545781534618,20.7,23.498967044020027,24.29557514063208
52.17596550271814,20.73,23.49136256667077,24.332671930609376
52.14664152453359,20.759999999999998,23.483654082629844,24.369704392834862
52.11748514047662,20.79,23.47584227654123,24.40667258298044
52.088495572488895,20.82,23.467927907255177,24.443576520254222
52.05967207045718,20.849999999999998,23.459911656730046,24.480416272811063
52.0310139081752,20.88,23.451794139602278,24.517191952220816
52.00252033592789,20.91,23.443576012710622,24.55390365135978
51.974190602632504,20.939999999999998,23.435257924341766,24.59055147302402
51.94602395596549,20.97,23.426840514202603,24.6271355298302
51.91801964248953,21.0,23.41832441339249,24.663655944116265
51.89017690778053,21.029999999999998,23.409710244375525,24.700112847842234
51.86249499655453,21.06,23.400998620952805,24.736506382490944
51.834973152794774,21.09,23.392190148234693,24.77283669896882
51.807610619878616,21.119999999999997,23.383285422613092,24.809103957506572
51.78040664070454,21.15,23.374285031733702,24.845308327560044
51.75336044774301,21.18,23.365189571683228,24.88144998057205
51.72647122506915,21.21,23.355999712045357,24.91752906288378
51.69973825752585,21.24,23.3467159412464,24.953545801226035
51.67316078319966,21.27,23.337338818787835,24.98950039801079
51.64673803997352,21.3,23.327868895900718,25.025393064124053
51.62046926564038,21.33,23.31830671554073,25.061224018817178
51.594353698016896,21.36,23.308652812383166,25.09699348959823
51.56839057505708,21.39,23.298907712817975,25.132701712123236
51.54257913496596,21.419999999999998,23.289071934944754,25.168348930087568
51.51691861631327,21.45,23.27914598856779,25.20393539511723
51.49140825814706,21.48,23.26913037519105,25.239461366660173
51.466047300107434,21.509999999999998,23.259025588013227,25.27492711187763
51.440834982540125,21.54,23.248832111922727,25.310332905535432
51.415770491612875,21.57,23.23855049479824,25.34567901358718
51.3908530816137,21.599999999999998,23.22818118908811,25.380965729296484
51.366082008883325,21.63,23.21772463761115,25.416193353503818
51.34145651311252,21.66,23.207181297947443,25.451362188938322
51.316975834878306,21.689999999999998,23.19655161984465,25.486472545275333
51.292639215743506,21.72,23.185836045231202,25.521524739023576
51.26844589835643,21.75,23.175035008229578,25.55651909341228
51.24439512655043,21.779999999999998,23.16414893516954,25.591455938278326
51.22048614544348,21.81,23.15317824460137,25.62633560995344
51.19671820153788,21.84,23.14212334730913,25.66115845115128
51.173090542819764,21.869999999999997,23.130984646323892,25.695924810854635
51.14960241885872,21.9,23.119762536936992,25.73063504420258
51.12625305923485,21.93,23.108457428293526,25.76528951246991
51.10304167195236,21.96,23.0970697450844,25.799888582961525
51.07996755026667,21.99,23.08559982128676,25.834432628444855
51.05702994652643,22.02,23.07404802589693,25.868922027574925
51.034228114771636,22.05,23.062414720626194,25.90335716460045
51.01156131081892,22.08,23.050700259928348,25.937738429251016
50.98902879234669,22.11,23.03890499102725,25.972066216624345
50.96662981898046,22.14,23.027029253944356,26.006340927073474
50.944363652378044,22.169999999999998,23.015073381526307,26.040562966093933
50.922229556314804,22.2,23.003037699472433,26.074732744211047
50.90022679676888,22.23,22.990922526362343,26.108850676867064
50.878354642006435,22.259999999999998,22.97872817368345,26.142917184308402
50.85661236266689,22.29,22.96645494585853,26.176932691472864
50.83499916293602,22.32,22.954103193693378,26.210897643368885
50.81351435246979,22.349999999999998,22.94167318119655,26.24481246633194
50.79215721359516,22.38,22.92916518861777,26.278677597785347
50.77092702253749,22.41,22.91657949608629,26.312493481374496
50.74982305792429,22.439999999999998,22.903916377112438,26.34626056496155
50.72884460085615,22.47,22.891176098626282,26.379979300515842
50.70799093497769,22.5,22.87835892101627,26.413650144004322
50.687261346548404,22.529999999999998,22.86546509816791,26.447273555281967
50.66665512451362,22.56,22.852494877502394,26.480849997982265
50.6461715605754,22.59,22.839448500015294,26.514379939407597
50.62580994926342,22.619999999999997,22.826326200315187,26.54786385041967
50.605569588005935,22.65,22.813128206662334,26.581302205330015
50.585449745274595,22.68,22.79985476042321,26.614695494300474
50.565449699080986,22.71,22.78650609274056,26.648044208176728
50.545568785255156,22.74,22.77308239525449,26.681348819488626
50.52580630907022,22.77,22.759583873929927,26.714609816998127
50.5061615786728,22.8,22.746010728807594,26.74782769251789
50.486633905140046,22.83,22.732363154051143,26.781002940807088
50.467222602536616,22.86,22.718641337994256,26.8141360594674
50.447926987971734,22.89,22.704845463187755,26.847227548838795
50.42874638165611,22.919999999999998,22.69097570644673,26.88027791189544
50.409680106959044,22.95,22.677032238897624,26.913287654141612
50.39072749046536,22.98,22.66301522602538,26.94625728350754
50.37188786203245,23.009999999999998,22.648924827720524,26.979187310245308
50.35316055358062,23.04,22.634761198927755,27.012078247489903
50.33454483012117,23.07,22.620524522471182,27.044930647405927
50.31604007971353,23.099999999999998,22.606214918928078,27.07774500135667
50.2976456418193,23.13,22.59183252820849,27.110521829970487
50.27936085910524,23.16,22.57737748503098,27.143261655862062
50.261185077487184,23.189999999999998,22.562849918975942,27.17596500353515
50.24311764617394,23.22,22.548249954538946,27.208632399285396
50.22515791771117,23.25,22.533577711184076,27.24126437110303
50.20730524802529,23.279999999999998,22.51883330339728,27.27386144857571
50.18955899646736,23.31,22.504016840739695,27.306424162791224
50.17191852585699,23.34,22.48912842790099,27.338953046240295
50.1543832025262,23.369999999999997,22.47416816475272,27.37144863271936
50.13695239636334,23.4,22.45913614640164,27.40391145723329
50.119625443222255,23.43,22.444032477048044,27.43634207972798
50.10240171473854,23.46,22.42885724444553,27.468741040814205
50.08528060997142,23.49,22.413610523036397,27.501108866990457
50.06826150955909,23.52,22.398292390837497,27.53344609960168
50.05134379758457,23.55,22.38290292148902,27.565753280924678
50.034526861607496,23.58,22.367442184312242,27.59803095407854
50.017810092695946,23.61,22.351910244367282,27.63027966293505
50.00119288545831,23.64,22.336307162510888,27.66249995202907
49.98467463807512,23.669999999999998,22.32063299545417,27.694692366468985
49.968254752330836,23.7,22.304887795820388,27.726857451847042
49.95193263364574,23.73,22.289071612202708,27.758995754149826
49.93570769110772,23.759999999999998,22.273184489221958,27.79110781966859
49.91957932864354,23.79,22.257226470077534,27.823194201277197
49.903546916341085,23.82,22.241197604683254,27.855255478973927
49.887609908777485,23.849999999999998,22.225097916439747,27.88729217478103
49.87176772662914,23.88,22.2089274356129,27.91930483775623
49.85601979410586,23.91,22.192686188867643,27.95129401702476
49.840365538971874,23.939999999999998,22.176374199328748,27.983260261697648
49.82480439256677,23.97,22.15999148664165,28.015204120789853
49.80933578982649,24.0,22.143538067033273,28.047126143138502
49.793959169304316,24.029999999999998,22.127013953372845,28.079026877321112
49.77867397319181,24.06,22.110419155232705,28.110906871573754
49.763479647339835,24.09,22.093753678949135,28.142766673709296
49.748375641279495,24.119999999999997,22.077017527683182,28.17460683103559
49.73336140824312,24.15,22.06021070148145,28.206427890273694
49.71843636704057,24.18,22.043333205467622,28.23823042749007
49.703599987813554,24.21,22.026385031628898,28.270014980555814
49.688851743517745,24.24,22.009366169223043,28.30178208725748
49.67419109925382,24.27,21.992276607117798,28.333532293626654
49.659617523664295,24.3,21.975116331426907,28.365266144907057
49.64513048894499,24.33,21.957885325572956,28.39698418548031
49.63072947085635,24.36,21.94058357035024,28.42868695879167
49.61641394873489,24.39,21.923211043987624,28.46037500727575
49.60218340550455,24.419999999999998,21.90576772221141,28.4920488722823
49.58803732768816,24.45,21.888253578308177,28.52370909400192
49.57397520541879,24.48,21.87066858318766,28.5553562113918
49.55999653245118,24.509999999999998,21.853012705445597,28.58699076210149
49.5461007932169,24.54,21.835285913380897,28.618613293400465
49.53228746374464,24.57,21.817488174921436,28.650224361332178
49.51855607036735,24.599999999999998,21.79961944883322,28.681824480797694
49.50490611882503,24.63,21.781679695479095,28.713414185694134
49.49133711831226,24.66,21.76366887325603,28.744994008429973
49.47784858148131,24.689999999999998,21.745586938659194,28.776564479857754
49.464440024445366,24.72,21.727433846346067,28.808126129206826
49.45111096678159,24.75,21.709209549200544,28.839679484016127
49.43786093153434,24.779999999999998,21.690913998397047,28.871225070066878
49.42468944521828,24.81,21.67254714346461,28.902763411315377
49.411596037821546,24.84,21.654108932350997,28.934295029825716
49.398580242808926,24.869999999999997,21.63559931148681,28.965820445702526
49.385641597124945,24.9,21.61701822584957,28.997340177023744
49.372779607482286,24.93,21.598365621676717,29.028854770839263
49.35999383504467,24.96,21.57964143987666,29.060364725076933
49.347283828793785,24.99,21.560845621328305,29.09187054987617
49.334649137329386,25.02,21.541978106018284,29.123372756650593
49.32208931255528,25.05,21.523038832815736,29.154871854627253
49.30960390967553,25.08,21.50402773953694,29.186368350785788
49.29719248719078,25.11,21.484944763009963,29.217862749797522
49.2848546068944,25.14,21.46578983913931,29.24935555396455
49.27258983386885,25.169999999999998,21.446562902970555,29.28084726315886
49.260397736481806,25.2,21.427263888755007,29.312338374761442
49.248277886382525,25.23,21.407892730014346,29.34382938360139
49.23622985849799,25.259999999999998,21.388449359605275,29.375320781895
49.22425321784677,25.29,21.368933709453866,29.406813072697616
49.212347536296264,25.32,21.349345711040172,29.438306752661834
49.200512410079426,25.349999999999998,21.329685295901825,29.469802294017008
49.18874742540502,25.38,21.30995239483716,29.501300179756075
49.1770521715883,25.41,21.290146938298946,29.532800890111012
49.16542624104176,25.439999999999998,21.270268856458877,29.564304902497625
49.15386922926573,25.47,21.250318079272084,29.595812691460445
49.14238073483911,25.5,21.23029453654166,29.62732472861749
49.13096035940998,25.529999999999998,21.210198157983132,29.65884148260514
49.1196077076863,25.56,21.190028873289,29.690363419022965
49.10832238742654,25.59,21.169786612193214,29.721891000378513
49.09710400943038,25.619999999999997,21.14947130453571,29.753424686032176
49.08595218686547,25.65,21.129082880196243,29.78496493293654
49.07486651337267,25.68,21.108621264852292,29.816512221773294
49.06384662450156,25.709999999999997,21.088086392134716,29.848066983361985
49.052892141783374,25.74,21.067478192688718,29.879629665526167
49.04200268962755,25.77,21.046796597565116,29.911200712805584
49.03117789530802,25.8,21.02604153828399,29.94278056640624
49.02041738894957,25.83,21.005212946898336,29.974369664150363
49.00972080351416,25.86,20.984310756057702,30.00596844042639
48.99908777478732,25.89,20.96333489907189,30.03757732613905
48.9885179413644,25.919999999999998,20.942285309974555,30.069196748659298
48.97801094463698,25.95,20.921161923586897,30.10082713177438
48.967566428779165,25.98,20.899964675581305,30.132468895637786
48.95718404073396,26.009999999999998,20.878693502545012,30.16412245671929
48.94686342010608,26.04,20.857348336830636,30.195788243061546
48.93660421825297,26.07,20.835929116487055,30.227466665258238
48.926406094973004,26.099999999999998,20.814435783619647,30.259158121405612
48.916268707119706,26.13,20.79286827858042,30.29086301429813
48.90619171416027,26.16,20.77122654290962,30.32258174292837
48.89617477815869,26.189999999999998,20.749510519397738,30.354314702441833
48.88621756375897,26.22,20.727720152147526,30.386062284091757
48.87631973816832,26.25,20.70585538663603,30.417824875193908
48.86648097114026,26.279999999999998,20.683916169776605,30.44960285908139
48.85670093495786,26.31,20.661902449980925,30.481396615059474
48.846979304416855,26.34,20.639814177221016,30.513206518360384
48.837315756808884,26.369999999999997,20.617651303091275,30.545032940098096
48.82770997005758,26.4,20.595413778663826,30.576876251276843
48.81816161758332,26.43,20.57310154843542,30.608736833979517
48.80867039063776,26.459999999999997,20.55071457709302,30.640615032267476
48.799235975666505,26.49,20.52825282255073,30.672511201781024
48.78985806146989,26.52,20.505716244587003,30.704425693941364
48.780536339184025,26.55,20.483104804904148,30.736358855910087
48.77127050226184,26.58,20.460418467187825,30.76831103054859
48.7620602464542,26.61,20.437657197166534,30.800282556377518
48.75290526979093,26.64,20.414820962671133,30.832273767536194
48.74380527256189,26.669999999999998,20.391909733694327,30.86428499374204
48.73475995729804,26.7,20.368923482450164,30.896316560250057
48.72576902875248,26.73,20.34586218343355,30.928368787812225
48.716832193881565,26.759999999999998,20.322725813479742,30.96044199263695
48.707949157087825,26.79,20.29951433758509,30.992536505325344
48.699119630969335,26.82,20.27622774132707,31.024652627701848
48.69034332995432,26.849999999999998,20.252866011851413,31.056790658192533
48.681619969238305,26.88,20.22942913479483,31.088950895965127
48.67294926609315,26.91,20.20591709833493,31.12113363557019
48.66433093984685,26.939999999999998,20.18232989324622,31.153339166905194
48.65576471186349,26.97,20.158667512956075,31.185567775178693
48.64725030552313,27.0,20.134929953600743,31.217819740874386
48.638787446201675,27.029999999999998,20.11111721408133,31.250095339715244
48.6303758612508,27.06,20.08722929611977,31.28239484262769
48.622015279977816,27.09,20.063266204314843,31.3147185157056
48.61370543362559,27.119999999999997,20.03922794619814,31.34706662017453
48.60544605477779,27.15,20.0151145247994,31.379439420421072
48.59723687745788,27.18,19.990925940255472,31.41183718228491
48.589077639502364,27.209999999999997,19.96666222106339,31.444260139432505
48.58096807958357,27.24,19.94232338559027,31.476708534824414
48.5729079381993,27.27,19.917909455291337,31.509182606507625
48.56489695765233,27.3,19.89342045476132,31.54168258758461
48.55693488203,27.33,19.86885641178587,31.57420870618239
48.54902145718373,27.36,19.844217357392942,31.606761185421586
48.541156430708575,27.39,19.81950332590422,31.639340243385462
48.53333955192276,27.419999999999998,19.794714354986496,31.67194609308901
48.52557057184722,27.45,19.769850485703078,31.704578942447963
48.51784924318516,27.48,19.744911762565206,31.73723899424789
48.510175320301606,27.509999999999998,19.719898233583443,31.769926446113217
48.5025485608662,27.54,19.694809922071016,31.802641517061044
48.49496872162591,27.57,19.6696468981413,31.835384380231048
48.48743556174999,27.599999999999998,19.644409221603144,31.868155216645118
48.479948842157754,27.63,19.619096953082266,31.900954204758236
48.47250832533731,27.66,19.59371015680262,31.93378151785832
48.4651137753255,27.689999999999998,19.568248900632106,31.966637324040647
48.45776495768774,27.72,19.542713256128252,31.99952178618226
48.4504616394979,27.75,19.517103298583944,32.03243506191641
48.443203589318216,27.779999999999998,19.491419107073124,32.06537730360691
48.43599057717912,27.81,19.465660764496477,32.09834865832266
48.42882237455915,27.84,19.439828357627164,32.13134926781194
48.421698754364826,27.869999999999997,19.41392197715651,32.16437926847692
48.414619493077375,27.9,19.38794170127216,32.19743880564871
48.407584367837835,27.93,19.361887617703484,32.23052801445694
48.4005931539193,27.959999999999997,19.335759842824274,32.263647003254675
48.39364563002587,27.99,19.30955848127543,32.29679588869695
48.38674157621339,28.02,19.283283641659132,32.32997478212573
48.379880773870234,28.05,19.25693543657776,32.363183789550256
48.373063005698114,28.08,19.23051398267281,32.39642301162733
48.36628805569279,28.11,19.204019400663814,32.42969254364164
48.35955570912492,28.14,19.177451815387272,32.46299247548607
48.35286575252072,28.169999999999998,19.15081135583555,32.49632289164198
48.346217973642865,28.2,19.124098155195814,32.52968387115958
48.339612161471166,28.23,19.097312350888945,32.563075487638145
48.333048106462236,28.259999999999998,19.070454082969473,32.59649781056655
48.32652560695633,28.29,19.04352345639555,32.629950936646374
48.32004445072053,28.32,19.01652064943401,32.663434899843715
48.31360443182168,28.349999999999998,18.989445814416126,32.69694975376045
48.30720534548331,28.38,18.962299107892008,32.73049554662294
48.3008469880677,28.41,18.935080690661746,32.76407232126881
48.29452915705799,28.439999999999998,18.907790727806546,32.79768011513372
48.28825165104026,28.47,18.880429388719826,32.83131896023817
48.282014269685675,28.5,18.852996847138396,32.86498888317419
48.27581681373249,28.529999999999998,18.82549328117356,32.898689905092205
48.269659084968254,28.56,18.797918873342244,32.93242204168776
48.263540886211814,28.59,18.770273810598145,32.9661853031883
48.257462021295474,28.619999999999997,18.742558284362865,32.99997969433991
48.25142230038721,28.65,18.714772462424722,33.033805237186314
48.24542152966566,28.68,18.686916543268573,33.06766192706401
48.23945951357872,28.709999999999997,18.65899074411412,33.10154974230541
48.233536060366546,28.74,18.63099527175712,33.135468667874584
48.227650979238234,28.77,18.602930337379647,33.16941868338038
48.22180408035559,28.799999999999997,18.574796156572578,33.20339976307009
48.215995174816825,28.83,18.54659294935809,33.23741187582334
