L,Time
273.3553834128341,5.9
274.38452018185916,5.91
275.41753147669795,5.92
276.4544318842847,5.93
277.4952360464709,5.94
278.539958660232,5.95
279.58861447787524,5.96
280.6412183072478,5.97
281.697785011946,5.98
282.7583295115247,5.99
283.8228667817088,6.0
284.891411854604,6.01
285.96397981890954,6.0200000000000005
287.04058582013073,6.03
288.1212450607935,6.04
289.20597280065857,6.05
290.2947843569371,6.0600000000000005
291.3876951045068,6.07
292.48472047612944,6.08
293.5858759626684,6.09
294.6911771133077,6.1000000000000005
295.8006395357709,6.11
296.9142788965427,6.12
298.03211092108904,6.13
299.1541513940797,6.140000000000001
300.28041615961087,6.15
301.4109211214294,6.16
302.5456822431568,6.17
303.68471554851516,6.18
304.828037121553,6.19
305.97566310687245,6.2
307.12760970985755,6.21
308.28389319690285,6.22
309.44452989564314,6.23
310.6095361951837,6.24
311.7789285463324,6.25
312.9527234618314,6.26
314.13093751659073,6.2700000000000005
315.31358734792184,6.28
316.5006896557731,6.29
317.6922612029653,6.3
318.88831881542853,6.3100000000000005
320.0888793824393,6.32
321.29395985685966,6.33
322.50357725537634,6.34
323.7177486587411,6.3500000000000005
324.93649121201133,6.36
326.15982212479327,6.37
327.3877586714841,6.38
328.6203181915164,6.390000000000001
329.85751808960237,6.4
331.09937583598037,6.41
332.34590896666117,6.42
333.59713508367565,6.43
334.85307185532344,6.44
336.113737016422,6.45
337.3791483685578,6.46
338.649323780337,6.47
339.9242811876382,6.48
341.2040385938653,6.49
342.4886140702022,6.5
343.7780257558677,6.51
345.0722918583718,6.5200000000000005
346.37143065377234,6.53
347.67546048693373,6.54
348.98439977178566,6.55
350.2982669915832,6.5600000000000005
351.61708069916745,6.57
352.94085951722815,6.58
354.26962213856615,6.59
355.6033873263577,6.6000000000000005
356.9421739144188,6.61
358.28600080747213,6.62
359.63488698141316,6.63
360.98885148357857,6.640000000000001
362.34791343301464,6.65
363.712092020748,6.66
365.0814065100562,6.67
366.45587623673964,6.68
367.835520609395,6.69
369.2203591096886,6.7
370.6104112926323,6.71
372.0056967868592,6.72
373.40623529490085,6.73
374.81204659346537,6.74
376.2231505337171,6.75
377.63956704155646,6.76
379.06131611790175,6.7700000000000005
380.4884178389709,6.78
381.9208923565658,6.79
383.3587598983563,6.8
384.8020407681662,6.8100000000000005
386.2507553462593,6.82
387.70492408962815,6.83
389.16456753228215,6.84
390.62970628553796,6.8500000000000005
392.10036103831,6.86
393.5765525574033,6.87
395.0583016878063,6.88
396.54562935298543,6.890000000000001
398.03855655518,6.9
399.5371043756996,6.91
401.04129397522127,6.92
402.5511465940884,6.93
404.0666835526108,6.94
405.58792625136533,6.95
407.1148961714987,6.96
408.64761487503034,6.97
410.1861040051573,6.98
411.73038528655906,6.99
413.2804805257054,7.0
414.8364116111635,7.01
416.3982005139075,7.0200000000000005
417.96586928762815,7.03
419.539440069045,7.04
421.1189350782184,7.05
422.70437661886365,7.0600000000000005
424.2957870786654,7.07
425.8931889295945,7.08
427.49660472822484,7.09
429.1060571160521,7.1000000000000005
430.72156881981306,7.11
432.3431626518071,7.12
433.97086151021807,7.13
435.60468837943756,7.140000000000001
437.2446663303892,7.15
438.89081852085513,7.16
440.5431681958026,7.17
442.20173868771195,7.18
443.86655341690675,7.19
445.5376358918836,7.2
447.21500970964513,7.21
448.8986985560324,7.22
450.5887262060599,7.23
452.28511652425055,7.24
453.98789346497364,7.25
455.69708107278245,7.26
457.41270348275407,7.2700000000000005
459.1347849208296,7.28
460.8633497041572,7.29
462.59842224143483,7.3
464.34002703325524,7.3100000000000005
466.0881886724512,7.32
467.8429318444439,7.33
469.6042813275908,7.34
471.37226199353574,7.3500000000000005
473.14689880755975,7.36
474.92821682893435,7.37
476.7162412112748,7.38
478.51099720289557,7.390000000000001
480.3125101471665,7.4
482.12080548287116,7.41
483.9359087445658,7.42
485.75784556293985,7.43
487.5866416651782,7.44
489.4223228753238,7.45
491.26491511464314,7.46
493.1144444019918,7.47
494.97093685418207,7.48
496.8344186863511,7.49
498.7049162123322,7.5
500.58245584502555,7.51
502.4670640967716,7.5200000000000005
504.3587675797248,7.53
506.2575930062304,7.54
508.1635671892008,7.55
510.07671704249486,7.5600000000000005
511.99706958129684,7.57
513.9246519224994,7.58
515.8594912850851,7.59
517.801614990512,7.6000000000000005
519.751050463098,7.61
521.7078252304094,7.62
523.6719669236493,7.63
525.6435032780474,7.640000000000001
527.6224621332517,7.65
529.608871433722,7.66
531.6027592291241,7.67
533.6041536747261,7.68
535.6130830317964,7.69
537.629575668001,7.7
539.6536600578067,7.71
541.6853647828814,7.72
543.7247185324981,7.73
545.7717501039397,7.74
547.8264884029065,7.75
549.8889624439238,7.76
551.9592013507519,7.7700000000000005
554.0372343567963,7.78
556.123090805522,7.79
558.2168001508671,7.8
560.318391957659,7.8100000000000005
562.4278959020307,7.82
564.545341771842,7.83
566.6707594670984,7.84
568.8041790003741,7.8500000000000005
570.945630497235,7.86
573.0951441966653,7.87
575.2527504514935,7.88
577.4184797288218,7.890000000000001
579.5923626104552,7.9
581.7744297933344,7.91
583.9647120899691,7.92
586.1632404288727,7.930000000000001
588.3700458549988,7.94
590.5851595301806,7.95
592.8086127335702,7.96
595.0404368620802,7.97
597.2806634308276,7.98
599.529324073578,7.99
601.786450543193,8.0
604.0520747120786,8.01
606.3262285726347,8.02
608.6089442377073,8.03
610.9002539410423,8.040000000000001
613.2001900377387,8.05
615.5087850047086,8.06
617.8260714411334,8.07
620.1520820689253,8.08
622.4868497331886,8.09
624.8304074026839,8.1
627.182788170294,8.11
629.5440252534906,8.120000000000001
631.9141519948029,8.13
634.2932018622898,8.14
636.6812084500119,8.15
639.0782054785053,8.16
641.4842267952585,8.17
643.8993063751898,8.18
646.3234783211276,8.19
648.7567768642915,8.2
651.1992363647763,8.21
653.6508913120356,8.22
656.1117763253711,8.23
658.58192615442,8.24
661.0613756796457,8.25
663.5501599128311,8.26
666.0483139975722,8.27
668.5558732097749,8.28
671.0728729581531,8.290000000000001
673.5993487847276,8.3
676.1353363653299,8.31
678.6808715101045,8.32
681.2359901640151,8.33
683.8007284073523,8.34
686.3751224562426,8.35
688.9592086631603,8.36
691.553023517441,8.370000000000001
694.156603645795,8.38
696.7699858128276,8.39
699.3932069215558,8.4
702.0263040139306,8.41
704.6693142713594,8.42
707.3222750152314,8.43
709.9852237074446,8.44
712.6581979509344,8.45
715.341235490206,8.46
718.0343742118641,8.47
720.737652145152,8.48
723.4511074624858,8.49
726.1747784799946,8.5
728.9087036580613,8.51
731.6529216018653,8.52
734.4074710619282,8.53
737.172390934661,8.540000000000001
739.9477202629122,8.55
742.7334982365209,8.56
745.529764192869,8.57
748.3365576174373,8.58
751.1539181443621,8.59
753.9818855569962,8.6
756.8204997884698,8.61
759.6698009222547,8.620000000000001
762.529829192729,8.63
765.400624985748,8.64
768.2822288392122,8.65
771.1746814436406,8.66
774.0780236427449,8.67
776.9922964340069,8.68
779.9175409692565,8.69
782.8537985552541,8.700000000000001
785.8011106542714,8.71
788.75951888468,8.72
791.7290650215374,8.73
794.7097909971767,8.74
797.7017389017997,8.75
800.7049509840701,8.76
803.719469651711,8.77
806.7453374721034,8.78
809.7825971728877,8.790000000000001
812.831291642565,8.8
815.8914639311062,8.81
818.9631572505573,8.82
822.0464149756504,8.83
825.141280644416,8.84
828.2477979587984,8.85
831.3660107852718,8.86
834.4959631554609,8.870000000000001
837.6376992667607,8.88
840.7912634829631,8.89
843.9567003348819,8.9
847.1340545209819,8.91
850.3233709080097,8.92
853.5246945316281,8.93
856.7380705970513,8.94
859.9635444796842,8.950000000000001
863.2011617257604,8.96
866.4509680529893,8.97
869.7130093511993,8.98
872.987331682986,8.99
876.2739812843629,9.0
879.5730045654145,9.01
882.8844481109512,9.02
886.2083586811673,9.03
889.544783212302,9.040000000000001
892.8937688172998,9.05
896.255362786479,9.06
899.6296125881977,9.07
903.0165658695239,9.08
906.4162704569092,9.09
909.8287743568634,9.1
913.2541257566328,9.11
916.6923730248811,9.120000000000001
920.1435647123702,9.13
923.6077495526489,9.14
927.0849764627392,9.15
930.5752945438271,9.16
934.0787530819567,9.17
937.5954015487255,9.18
941.1252896019831,9.19
944.6684670865333,9.200000000000001
948.2249840348351,9.21
951.7948906677133,9.22
955.378237395065,9.23
958.9750748165717,9.24
962.5854537224146,9.25
966.2094250939912,9.26
969.847040104635,9.27
973.4983501203387,9.28
977.1634067004801,9.290000000000001
980.842261598547,9.3
984.5349667628726,9.31
988.2415743373659,9.32
991.9621366622491,9.33
995.6967062747964,9.34
999.4453359100759,9.35
1003.2080785016944,9.36
1006.9849871825454,9.370000000000001
1010.7761152855567,9.38
1014.5815163444474,9.39
1018.4012440944817,9.4
1022.2353524732279,9.41
1026.08389562132,9.42
1029.946927883222,9.43
1033.8245038079965,9.44
1037.7166781500737,9.450000000000001
1041.6235058700236,9.46
1045.5450421353355,9.47
1049.481342321194,9.48
1053.432462011262,9.49
1057.3984569984655,9.5
1061.3793832857814,9.51
1065.3752970870285,9.52
1069.3862548276609,9.53
1073.4123131455658,9.540000000000001
1077.4535288918605,9.55
1081.509959131699,9.56
1085.581661145075,9.57
1089.6686924276323,9.58
1093.7711106914758,9.59
1097.8889738659864,9.6
1102.02234009864,9.61
1106.171267755828,9.620000000000001
1110.3358154236796,9.63
1114.516041908893,9.64
1118.7120062395625,9.65
1122.9237676660136,9.66
1127.1513856616393,9.67
1131.3949199237397,9.68
1135.6544303743651,9.69
1139.9299771611632,9.700000000000001
1144.2216206582248,9.71
1148.5294214669414,9.72
1152.8534404168577,9.73
1157.1937385665312,9.74
1161.5503772043949,9.75
1165.923417849622,9.76
1170.3129222529951,9.77
1174.7189523977784,9.78
1179.1415705005927,9.790000000000001
1183.580839012292,9.8
1188.0368206188498,9.81
1192.50957824224,9.82
1196.9991750413278,9.83
1201.5056744127608,9.84
1206.0291399918638,9.85
1210.5696356535382,9.86
1215.1272255131644,9.870000000000001
1219.7019739275038,9.88
1224.2939454956127,9.89
1228.903205059751,9.9
1233.5298177062987,9.91
1238.1738487666753,9.92
1242.8353638182616,9.93
1247.5144286853263,9.94
1252.2111094399563,9.950000000000001
1256.9254724029863,9.96
1261.6575841449398,9.97
1266.407511486967,9.98
1271.1753215017875,9.99
1275.9610815146389,10.0
