Time,L,mu1,r1,c1,t1,mu3,r3,c3,t3,mu5,r5,c5,t5,mu10,r10,c10,t10,LN
2.92,693.6371544377059,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.93,690.4799866382824,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.94,687.3371890444485,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.95,684.2086962485911,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.96,681.094443140808,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.97,677.9943649075515,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.98,674.9083970302802,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
2.99,671.8364752841162,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.0,668.7785357365086,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.0100000000000002,664.6686085609455,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.02,660.5839226331507,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.0300000000000002,656.5243447784619,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.04,652.4897176169477,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.0500000000000003,648.4798858864351,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.06,644.4946961832127,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.0700000000000003,640.5339972015272,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.08,636.5976383910316,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.09,632.685470371576,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.1,628.7973444192443,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.11,624.9331125826081,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.12,621.0926279844725,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.13,617.2757447642213,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.14,613.4823179466929,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.15,609.7122033981115,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.16,605.9652578442624,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.17,602.2413388917925,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.18,598.5403050303468,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.19,594.862015623789,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.2,591.2063309000197,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.21,587.5731119434423,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.22,583.9622206909785,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.23,580.3735199285186,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.24,576.806873286104,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.25,573.2621452320993,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.2600000000000002,569.7392010674696,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.27,566.237906920647,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.2800000000000002,562.7581297427239,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.29,559.2997373025772,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.3000000000000003,555.8625981818025,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.31,552.4465817695959,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.3200000000000003,549.051558257752,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.33,545.6773986357781,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.34,542.3239746860298,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.35,538.991158978833,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.36,535.6788248676197,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.37,532.3868464841084,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.38,529.1150987335317,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.39,525.8634572898869,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.4,522.6317985912128,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.41,519.4199998348877,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.42,516.2279389729641,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.43,513.0554947075312,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.44,509.90254648610784,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.45,506.7689744970598,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.46,503.65465966504775,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.47,500.55948364650095,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.48,497.48332882512165,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.49,494.4260783074148,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.5,491.38761591824715,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.5100000000000002,488.3678261964314,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.52,485.36659439033974,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.5300000000000002,482.3838064535422,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.54,479.4193490404741,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.5500000000000003,476.47310950212795,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.56,473.54497588177355,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.5700000000000003,470.63483691070275,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.58,467.7425820040025,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.59,464.8681012563514,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.6,462.0112854378439,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.61,459.17202598983994,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.62,456.35021502083885,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.63,453.5457453023803,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.64,450.7585102649689,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.65,447.9884039940255,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.66,445.23532122586136,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.67,442.49915734367914,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.68,439.77980837359667,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.69,437.07717098069674,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.7,434.3911424650994,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.71,431.72162075806057,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.72,429.0685044180922,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.73,426.4316926271086,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.74,423.81108518659454,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.75,421.2065825137984,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.7600000000000002,418.61808563794733,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.77,416.0454961964871,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.7800000000000002,413.4887164313436,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.79,410.9476491852089,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.8000000000000003,408.42219789784826,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.81,405.9122666024319,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.8200000000000003,403.4177599218873,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.83,400.93858306527585,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.84,398.47464182419,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.85,396.02584256917356,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.86,393.5920922461644,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.87,391.1732983729573,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.88,388.76936903569066,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.89,386.38021288535316,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.9,384.005739134313,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.91,381.64585755286714,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.92,379.3004784658138,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.93,376.96951274904364,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.94,374.65287182615396,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.95,372.3504676650821,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.96,370.0622127747608,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.97,367.7880202017931,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.98,365.5278035271484,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
3.99,363.28147686287855,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.0,361.048954848854,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.01,358.83015264952013,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.0200000000000005,356.62498595067336,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.03,354.433370956258,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.04,352.2552243851807,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.05,350.09046346814694,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.0600000000000005,347.93900594451503,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.07,345.80077005917116,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.08,343.67567455942145,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.09,341.56363869190534,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.1,339.46458219952655,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.11,337.37842531840323,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.12,335.3050887748377,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.13,333.244493782303,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.14,331.19656203844954,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.15,329.1612157221296,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.16,327.13837749044046,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.17,325.12797047578465,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.18,323.1299182829494,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.19,321.14414498620357,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.2,319.17057512641304,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.21,317.20913370817215,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.22,315.25974619695467,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.23,313.3223385162812,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.24,311.3968370449049,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.25,309.48316861401275,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.26,307.5812605044461,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.2700000000000005,305.69104044393686,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.28,303.81243660436166,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.29,301.94537759901175,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.3,300.0897924798806,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.3100000000000005,298.2456107349679,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.32,296.41276228560054,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.33,294.5911774837688,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.34,292.7807871094801,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.3500000000000005,290.9815223681288,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.36,289.19331488788225,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.37,287.41609671708187,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
4.38,285.64980032166153,297.78957,2.8195198,0.0,1.0,0.0,4.5867007,5.042901,3.0,0.0,1.8812956,2.497735,5.0,0.0,0.3757764,2.43e-07,10.0,1.0
