Ca,x1,x2,Time
1.22,24.564301127194675,0.21869901144576584,2.57
1.22,24.65707134443838,0.22006178088820494,2.58
1.22,24.749820204074194,0.22142668233109797,2.59
1.22,24.842547711019087,0.22279370163777965,2.6
1.22,24.93525387018887,0.22416282475093727,2.61
1.22,25.02793868649825,0.22553403769216457,2.62
1.22,25.120602164860788,0.22690732656151655,2.63
1.22,25.213244310188923,0.22828267753706766,2.64
1.22,25.30586512739395,0.22966007687447107,2.65
1.22,25.398464621386047,0.23103951090652128,2.66
1.22,25.491042797074247,0.2324209660427178,2.67
1.22,25.583599659366474,0.23380442876883206,2.68
1.22,25.67613521316949,0.23518988564647525,2.69
1.22,25.768649463388968,0.23657732327451958,2.7
1.22,25.86114241492941,0.23796672845578104,2.71
1.22,25.95361407269423,0.2393580879292079,2.72
1.22,26.04606444158567,0.24075138855690625,2.73
1.22,26.138493526504885,0.2421466172747412,2.74
1.22,26.230901332351866,0.2435437610919277,2.75
1.22,26.323287864025502,0.244942807090624,2.76
1.22,26.41565312642355,0.24634374242552606,2.77
1.22,26.507997124442614,0.24774655432346404,2.78
1.22,26.60031986297821,0.24915123008300058,2.79
1.22,26.692621346924696,0.2505577570740302,2.8
1.22,26.784901581175323,0.25196612273738134,2.81
1.22,26.8771605706222,0.25337631458441906,2.82
1.22,26.96939832015632,0.25478832019665015,2.83
1.22,27.061614834667537,0.2562021272253297,2.84
1.22,27.15381011904461,0.2576177233910694,2.85
1.22,27.245984178175135,0.2590350964834472,2.86
1.22,27.338137016945605,0.26045423436061954,2.87
1.22,27.43026864024138,0.26187512494893417,2.88
1.22,27.522379052946704,0.2632977562425454,2.89
1.22,27.614468259944676,0.264722116303031,2.9
1.22,27.7065362661173,0.26614819325901035,2.91
1.22,27.798583076345434,0.2675759753057647,2.92
1.22,27.890608695508824,0.2690054507048592,2.93
1.22,27.98261312848608,0.27043660778376594,2.94
1.22,28.074596380154706,0.2718694349354896,2.95
1.22,28.16655845539107,0.27330392061819414,2.96
1.22,28.25849935907042,0.2747400533548316,2.97
1.22,28.350419096066876,0.27617782174145605,2.98
1.22,28.442317671253463,0.2776172144409904,2.99
1.22,28.53419508950204,0.2790582201706519,3.0
1.22,28.626051355683384,0.28050082771107154,3.01
1.22,28.717886474667136,0.28194502590594944,3.02
1.22,28.809700451321802,0.2833908036616973,3.03
1.22,28.901493290514797,0.2848381499470818,3.04
1.22,28.99326499711238,0.28628705379287006,3.05
1.22,29.085015575979725,0.287737504291477,3.06
1.22,29.176745031980854,0.2891894905966136,3.07
1.22,29.2684533699787,0.2906430019229383,3.08
1.22,29.360140594835045,0.2920980275457084,3.09
1.22,29.45180671141058,0.2935545568004353,3.1
1.22,29.543451724564857,0.29501257908253903,3.11
1.22,29.63507563915632,0.2964720838470067,3.12
1.22,29.726678460042287,0.2979330606080512,3.13
1.22,29.81826019207897,0.29939549893877276,3.14
1.22,29.909820840121448,0.3008593884708209,3.15
1.22,30.001360409023693,0.3023247188940598,3.16
1.22,30.092878903638553,0.3037914799562336,3.17
1.22,30.184376328817763,0.3052596614626351,3.18
1.22,30.275852689411934,0.30672925327577477,3.19
1.22,30.36730799027058,0.3082002453150527,3.2
1.22,30.458742236242067,0.30967262755643127,3.21
1.22,30.55015543217367,0.31114639003211025,3.22
1.22,30.641547582911542,0.3126215228302033,3.23
1.22,30.732918693300718,0.31409801609441645,3.24
1.22,30.824268768185117,0.3155758600237279,3.25
1.22,30.91559781240754,0.31705504487207004,3.26
1.22,31.006905830809686,0.3185355609480129,3.27
1.22,31.09819282823212,0.3200173986144491,3.28
1.22,31.18945880951431,0.32150054828828156,3.29
1.22,31.2807037794946,0.3229850004401114,3.3
1.22,31.371927743010225,0.324470745593929,3.31
1.22,31.463130704897303,0.32595777432680584,3.32
1.22,31.554312669990843,0.32744607726858854,3.33
1.22,31.645473643124728,0.32893564510159456,3.34
1.22,31.73661362913175,0.33042646856030955,3.35
1.22,31.827732632843567,0.33191853843108626,3.36
1.22,31.918830659090737,0.3334118455665868,3.37
1.22,32.009907712702706,0.3349063808977799,3.38
1.22,32.100963798507806,0.3364021353729602,3.39
1.22,32.191998921333244,0.3378990999894426,3.4
1.22,32.28301308600514,0.33939726579526436,3.41
1.22,32.374006297348494,0.34089662388890307,3.42
1.22,32.46497856018719,0.34239716541899834,3.43
1.22,32.55592987934399,0.34389888158407356,3.44
1.22,32.646860259640576,0.3454017636322609,3.45
1.22,32.73776970589749,0.3469058028610269,3.46
1.22,32.828658222934195,0.34841099061690156,3.47
1.22,32.91952581556901,0.3499173182952071,3.48
1.22,33.01037248861917,0.3514247773397907,3.49
1.22,33.101198246900786,0.3529333592427576,3.5
1.22,33.19200309522888,0.3544430555442069,3.51
1.22,33.28278703841735,0.3559538578319688,3.52
1.22,33.373550081278964,0.3574657577413436,3.53
1.22,33.46429222862543,0.35897874695484294,3.54
1.22,33.55501348526733,0.36049281720193266,3.55
1.22,33.64571385601411,0.3620079602587776,3.56
1.22,33.73639334567415,0.36352416794798775,3.57
1.22,33.82705195905471,0.3650414321383674,3.58
1.22,33.9176897009619,0.3665597447446646,3.59
1.22,34.00830657620081,0.36807909772732395,3.6
1.22,34.09890258957534,0.36959948309224,3.61
1.22,34.18947774588834,0.37112089289051375,3.62
1.22,34.280032049941525,0.3726433192182094,3.63
1.22,34.37056550653552,0.37416675421611484,3.64
1.22,34.46107812046982,0.3756911900695021,3.65
1.22,34.55156989654285,0.3772166190078913,3.66
1.22,34.64204083955191,0.378743033304815,3.67
1.22,34.7324909542932,0.38027042527758587,3.68
1.22,34.82292024556181,0.3817987872870647,3.69
1.22,34.913328718151725,0.38332811173743137,3.7
1.22,35.00371637685585,0.3848583910759573,3.71
1.22,35.094083226465955,0.38638961779277975,3.72
1.22,35.18442927177273,0.38792178442067754,3.73
1.22,35.27475451756573,0.38945488353484964,3.74
1.22,35.36505896863346,0.39098890775269446,3.75
1.22,35.45534262976327,0.3925238497282673,3.76
1.22,35.54560550574145,0.3940597021287727,3.77
1.22,35.635847601353156,0.39559645768695145,3.78
1.22,35.726068921382456,0.39713410918185865,3.79
1.22,35.81626947061231,0.3986726494334178,3.8
1.22,35.9064492538246,0.40021207130220515,3.81
1.22,35.99660827580007,0.40175236768923467,3.82
1.22,36.0867465413184,0.4032935315357454,3.83
1.22,36.17686405515813,0.4048355558229901,3.84
1.22,36.26696082209674,0.4063784335720264,3.85
1.22,36.35703684691059,0.4079221578435088,3.86
1.22,36.447092134374934,0.4094667217374835,3.87
1.22,36.53712668926396,0.41101211839318325,3.88
1.22,36.62714051635069,0.41255834098882627,3.89
1.22,36.71713362040713,0.41410538274141495,3.9
1.22,36.80710600620413,0.41565323690653744,3.91
1.22,36.89705767851145,0.4172018967781705,3.92
1.22,36.986988642097785,0.41875135568848443,3.93
1.22,37.07689890173068,0.4203016070076491,3.94
1.22,37.166788462176626,0.42185264414364293,3.95
1.22,37.256657328201,0.4234044605420622,3.96
1.22,37.34650550456807,0.4249570496859335,3.97
1.22,37.43633299604104,0.42651040509552673,3.98
1.22,37.52613980738198,0.4280645203281708,3.99
1.22,37.61592594335189,0.4296193889780701,4.0
1.22,37.705691408710656,0.43117500467612435,4.01
1.22,37.79543620821709,0.43273136108974797,4.02
1.22,37.88516034662889,0.4342884519226935,4.03
1.22,37.97486382870265,0.43584627091487455,4.04
1.22,38.0645466591939,0.43740481184219293,4.05
1.22,38.15420884285706,0.43896406851636516,4.06
1.22,38.24385038444545,0.4405240347847528,4.07
1.22,38.33347128871129,0.44208470453019233,4.08
1.22,38.42307156040571,0.4436460716708293,4.09
1.22,38.51265120427877,0.44520813015995236,4.1
1.22,38.60221022507941,0.44677087398582976,4.11
1.22,38.69174862755549,0.44833429717154727,4.12
1.22,38.78126641645376,0.4498983937748484,4.13
1.22,38.87076359651989,0.4514631578879762,4.14
1.22,38.96024017249847,0.4530285836323001,4.15
1.22,39.04969614913297,0.45459466506306684,4.16
1.22,39.13913153116579,0.456161396321447,4.17
1.22,39.22854632333823,0.45772877161932446,4.18
1.22,39.317940530390494,0.4592967852014422,4.19
1.22,39.40731415706169,0.4608654313452295,4.2
1.22,39.49666720808986,0.46243470436063144,4.21
1.22,39.585999688211935,0.4640045985899389,4.22
1.22,39.67531160216377,0.46557510840762084,4.23
1.22,39.764602954680086,0.4671462282201567,4.24
1.22,39.85387375049457,0.46871795246587233,4.25
1.22,39.9431239943398,0.47029027561477543,4.26
1.22,40.03235369094727,0.47186319216839345,4.27
1.22,40.12156284504735,0.4734366966596129,4.28
1.22,40.21075146136936,0.47501078365251925,4.29
1.22,40.299919544641526,0.4765854477422399,4.3
1.22,40.38906709959095,0.478160683554787,4.31
1.22,40.47819413094371,0.479736485746903,4.32
1.22,40.56730064342474,0.4813128490059057,4.33
1.22,40.656386641757905,0.48288976804953815,4.34
1.22,40.745452130665974,0.484467237625816,4.35
1.22,40.83449711487066,0.4860452525128798,4.36
1.22,40.923521599092545,0.4876238075188457,4.37
1.22,41.01252558805116,0.48920289748166057,4.38
1.22,41.10150908646493,0.4907825172689563,4.39
1.22,41.190472099051206,0.4923626617779064,4.4
1.22,41.27941463052623,0.4939433259350841,4.41
1.22,41.368336685605186,0.4955245046963221,4.42
1.22,41.45723826900216,0.49710619304657316,4.43
1.22,41.54611938543016,0.49868838599977283,4.44
1.22,41.634980039601075,0.5002710785987026,4.45
1.22,41.72382023622577,0.5018542659148559,4.46
1.22,41.81263998001396,0.5034379430483049,4.47
1.22,41.90143927567434,0.5050221051275681,4.48
1.22,41.99021812791447,0.5066067473094802,4.49
1.22,42.078976541440845,0.5081918647790635,4.5
1.22,42.16771452095888,0.5097774527494002,4.51
1.22,42.2564320711729,0.5113635064615066,4.52
1.22,42.34512919678617,0.5129500211842086,4.53
1.22,42.433805902500815,0.514536992213926,4.54
1.22,42.52246219301794,0.5161244148022264,4.55
1.22,42.61109807303754,0.5177122842280114,4.56
1.22,42.69971354725853,0.5193005958551119,4.57
1.22,42.788308620378736,0.5208893450737809,4.58
1.22,42.87688329709491,0.5224785273005562,4.59
1.22,42.965437582102744,0.5240681379781235,4.6
1.22,43.053971480096806,0.5256581725751803,4.61
1.22,43.142484995770616,0.5272486265863009,4.62
1.22,43.23097813381658,0.5288394955318044,4.63
1.22,43.31945089892607,0.5304307749576211,4.64
1.22,43.40790329578937,0.5320224604351622,4.65
1.22,43.496335329095615,0.5336145475611898,4.66
1.22,43.58474700353296,0.5352070319576879,4.67
1.22,43.673138323788415,0.5367999092717356,4.68
1.22,43.76150929454794,0.5383931751753801,4.69
1.22,43.84985992049639,0.5399868253655119,4.7
1.22,43.93819020631758,0.5415808555637407,4.71
1.22,44.026500156694205,0.5431752615162728,4.72
1.22,44.11478977630792,0.5447700389937897,4.73
1.22,44.20305906983927,0.5463651837913267,4.74
1.22,44.29130804196774,0.5479606917281548,4.75
1.22,44.379536697371734,0.5495565586476618,4.76
1.22,44.46774504072857,0.5511527804172364,4.77
1.22,44.55593307671453,0.5527493529281514,4.78
1.22,44.64410081000475,0.5543462720954494,4.79
1.22,44.73224824527334,0.5559435338578301,4.8
1.22,44.82037538719333,0.5575411341775377,4.81
1.22,44.90848224043667,0.5591390690402498,4.82
1.22,44.9965688096742,0.5607373344549674,4.83
1.22,45.084635099575735,0.5623359264539071,4.84
1.22,45.17268111481,0.5639348410923926,4.85
1.22,45.260706860044635,0.5655340744487495,4.86
1.22,45.348712339946196,0.5671336226241988,4.87
1.22,45.43669755918019,0.5687334817427544,4.88
1.22,45.524662522411035,0.5703336479511196,4.89
1.22,45.6126072343021,0.5719341174185859,4.9
1.22,45.70053169951562,0.5735348863369316,4.91
1.22,45.78843592271282,0.5751359509203242,4.92
1.22,45.876319908553825,0.5767373074052212,4.93
1.22,45.964183661697696,0.5783389520127892,4.94
1.22,46.0520271868024,0.5799408809416647,4.95
1.22,46.13985048852485,0.5815430904798129,4.96
1.22,46.2276535715209,0.5831455769385019,4.97
1.22,46.3154364404453,0.5847483366501288,4.98
1.22,46.40319909995174,0.5863513659681098,4.99
1.22,46.49094155469286,0.5879546612667704,5.0
1.22,46.57866380932019,0.5895582189412379,5.01
1.22,46.66636586848423,0.5911620354073334,5.02
1.22,46.75404773683439,0.5927661071014648,5.03
1.22,46.841709419019,0.5943704304805222,5.04
1.22,46.92935091968532,0.5959750020217729,5.05
1.22,47.01697224347958,0.5975798182227577,5.06
1.22,47.104573395046884,0.5991848756011883,5.07
1.22,47.192154379031294,0.6007901706948451,5.08
1.22,47.27971520007582,0.6023957000614769,5.09
1.22,47.367255862822354,0.6040014602787013,5.1
1.22,47.45477637191179,0.6056074479439045,5.11
1.22,47.54227673198388,0.6072136596741443,5.12
1.22,47.62975694767736,0.6088200921060531,5.13
1.22,47.71721702362987,0.6104267418957412,5.14
1.22,47.804656964478,0.612033605718702,5.15
1.22,47.89207677485725,0.6136406802697174,5.16
1.22,47.97947645940207,0.6152479622627652,5.17
1.22,48.06685602274586,0.6168554484309261,5.18
1.22,48.15421546952092,0.6184631355262925,5.19
1.22,48.241554804358486,0.6200710203198778,5.2
1.22,48.32887403188875,0.6216790996015277,5.21
1.22,48.416173156740825,0.6232873701798303,5.22
1.22,48.50345218354278,0.6248958288820301,5.23
1.22,48.59071111692156,0.6265044725539395,5.24
1.22,48.6779499615031,0.6281132980598544,5.25
1.22,48.76516872191226,0.6297223022824691,5.26
1.22,48.85236740277283,0.6313314821227918,5.27
1.22,48.93954600870753,0.6329408345000626,5.28
1.22,49.02670454433802,0.6345503563516705,5.29
1.22,49.11384301428488,0.6361600446330735,5.3
1.22,49.20096142316767,0.6377698963177179,5.31
1.22,49.28805977560484,0.6393799083969586,5.32
1.22,49.37513807621407,0.6409900743830446,5.33
1.22,49.462196329611125,0.6426003986999421,5.34
1.22,49.549234540411604,0.6442108743229062,5.35
1.22,49.63625271322972,0.6458214983098762,5.36
1.22,49.72325085267862,0.6474322677352603,5.37
1.22,49.81022896337039,0.6490431796898737,5.38
1.22,49.89718704991609,0.6506542312808775,5.39
1.22,49.984125116925675,0.6522654196317159,5.4
1.22,50.07104316900803,0.6538767418820544,5.41
1.22,50.15794121077103,0.6554881951877183,5.42
1.22,50.244819246821436,0.6570997767206305,5.43
1.22,50.33167728176502,0.6587114836687499,5.44
1.22,50.41851532020639,0.6603233132360091,5.45
1.22,50.50533336674918,0.6619352626422528,5.46
1.22,50.59213142599593,0.663547329123176,5.47
1.22,50.67890950254814,0.665159509930262,5.48
1.22,50.765667601006214,0.6667718023307196,5.49
1.22,50.852405725969525,0.6683842036074232,5.5
1.22,50.93912388203639,0.6699967110588493,5.51
1.22,51.02582207380406,0.6716093219990148,5.52
1.22,51.112500305868714,0.6732220337574158,5.53
1.22,51.19915858282548,0.6748348436789647,5.54
1.22,51.28579690926846,0.6764477491239297,5.55
1.22,51.37241528979065,0.6780607474678715,5.56
