Vthresh,a,b,c,d,i,u,v,Time
30.0,0.2,0.26,-65.0,0.0,0.0,-16.56002538156895,-62.82384350467352,2.97
30.0,0.2,0.26,-65.0,0.0,0.0,-16.559573353125565,-62.82070389993808,2.98
30.0,0.2,0.26,-65.0,0.0,0.0,-16.559120598046526,-62.817569622819285,2.99
30.0,0.2,0.26,-65.0,0.0,0.0,-16.558667120556063,-62.81444067137612,3.0
30.0,0.2,0.26,-65.0,0.0,0.0,-16.558212924869235,-62.811317043667756,3.01
30.0,0.2,0.26,-65.0,0.0,0.0,-16.55775801519196,-62.808198737753614,3.02
30.0,0.2,0.26,-65.0,0.0,0.0,-16.557302395721038,-62.80508575169333,3.03
30.0,0.2,0.26,-65.0,0.0,0.0,-16.55684607064417,-62.801978083546864,3.04
30.0,0.2,0.26,-65.0,0.0,0.0,-16.55638904413998,-62.798875731374466,3.05
30.0,0.2,0.26,-65.0,0.0,0.0,-16.55593132037804,-62.79577869323677,3.06
30.0,0.2,0.26,-65.0,0.0,0.0,-16.555472903518893,-62.79268696719479,3.07
30.0,0.2,0.26,-65.0,0.0,0.0,-16.55501379771408,-62.789600551309974,3.08
30.0,0.2,0.26,-65.0,0.0,0.0,-16.554554007106155,-62.786519443644245,3.09
30.0,0.2,0.26,-65.0,0.0,0.0,-16.554093535828713,-62.78344364226,3.1
30.0,0.2,0.26,-65.0,0.0,0.0,-16.553632388006413,-62.7803731452202,3.11
30.0,0.2,0.26,-65.0,0.0,0.0,-16.553170567755007,-62.77730795058835,3.12
30.0,0.2,0.26,-65.0,0.0,0.0,-16.552708079181343,-62.77424805642858,3.13
30.0,0.2,0.26,-65.0,0.0,0.0,-16.55224492638341,-62.771193460805655,3.14
30.0,0.2,0.26,-65.0,0.0,0.0,-16.551781113450353,-62.768144161784996,3.15
30.0,0.2,0.26,-65.0,0.0,0.0,-16.5513166444625,-62.76510015743276,3.16
30.0,0.2,0.26,-65.0,0.0,0.0,-16.550851523491364,-62.76206144581584,3.17
30.0,0.2,0.26,-65.0,0.0,0.0,-16.550385754599702,-62.75902802500191,3.18
30.0,0.2,0.26,-65.0,0.0,0.0,-16.549919341841505,-62.75599989305945,3.19
30.0,0.2,0.26,-65.0,0.0,0.0,-16.549452289262046,-62.75297704805781,3.2
30.0,0.2,0.26,-65.0,0.0,0.0,-16.548984600897885,-62.749959488067205,3.21
30.0,0.2,0.26,-65.0,0.0,0.0,-16.5485162807769,-62.74694721115879,3.22
30.0,0.2,0.26,-65.0,0.0,0.0,-16.548047332918312,-62.74394021540467,3.23
30.0,0.2,0.26,-65.0,0.0,0.0,-16.547577761332697,-62.740938498877924,3.24
30.0,0.2,0.26,-65.0,0.0,0.0,-16.547107570022032,-62.73794205965269,3.25
30.0,0.2,0.26,-65.0,0.0,0.0,-16.546636762979684,-62.73495089580413,3.26
30.0,0.2,0.26,-65.0,0.0,0.0,-16.546165344190474,-62.73196500540855,3.27
30.0,0.2,0.26,-65.0,0.0,0.0,-16.545693317630658,-62.72898438654333,3.28
30.0,0.2,0.26,-65.0,0.0,0.0,-16.54522068726798,-62.72600903728707,3.29
30.0,0.2,0.26,-65.0,0.0,0.0,-16.544747457061696,-62.72303895571954,3.3
30.0,0.2,0.26,-65.0,0.0,0.0,-16.544273630962564,-62.720074139921756,3.31
30.0,0.2,0.26,-65.0,0.0,0.0,-16.543799212912905,-62.71711458797601,3.32
30.0,0.2,0.26,-65.0,0.0,0.0,-16.54332420684661,-62.714160297965904,3.33
30.0,0.2,0.26,-65.0,0.0,0.0,-16.542848616689156,-62.71121126797637,3.34
30.0,0.2,0.26,-65.0,0.0,0.0,-16.542372446357646,-62.708267496093725,3.35
30.0,0.2,0.26,-65.0,0.0,0.0,-16.541895699760815,-62.7053289804057,3.36
30.0,0.2,0.26,-65.0,0.0,0.0,-16.541418380799062,-62.70239571900147,3.37
30.0,0.2,0.26,-65.0,0.0,0.0,-16.54094049336448,-62.69946770997171,3.38
30.0,0.2,0.26,-65.0,0.0,0.0,-16.540462041340867,-62.69654495140858,3.39
30.0,0.2,0.26,-65.0,0.0,0.0,-16.539983028603743,-62.69362744140583,3.4
30.0,0.2,0.26,-65.0,0.0,0.0,-16.539503459020395,-62.690715178058774,3.41
30.0,0.2,0.26,-65.0,0.0,0.0,-16.539023336449887,-62.68780815946435,3.42
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53854266474308,-62.68490638372118,3.43
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53806144774266,-62.68200984892954,3.44
30.0,0.2,0.26,-65.0,0.0,0.0,-16.537579689283163,-62.67911855319147,3.45
30.0,0.2,0.26,-65.0,0.0,0.0,-16.537097393190997,-62.676232494610765,3.46
30.0,0.2,0.26,-65.0,0.0,0.0,-16.536614563284456,-62.67335167129301,3.47
30.0,0.2,0.26,-65.0,0.0,0.0,-16.536131203373756,-62.670476081345626,3.48
30.0,0.2,0.26,-65.0,0.0,0.0,-16.535647317261052,-62.667605722877916,3.49
30.0,0.2,0.26,-65.0,0.0,0.0,-16.535162908740464,-62.664740594001074,3.5
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53467798159809,-62.661880692828234,3.51
30.0,0.2,0.26,-65.0,0.0,0.0,-16.534192539612047,-62.659026017474524,3.52
30.0,0.2,0.26,-65.0,0.0,0.0,-16.533706586552473,-62.65617656605706,3.53
30.0,0.2,0.26,-65.0,0.0,0.0,-16.533220126181572,-62.65333233669501,3.54
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53273316205868,-62.65049332634324,3.55
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53224569728246,-62.647659529249545,3.56
30.0,0.2,0.26,-65.0,0.0,0.0,-16.531757735510936,-62.6448309430579,3.57
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53126928044174,-62.64200756569848,3.58
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53078033576416,-62.63918939510052,3.59
30.0,0.2,0.26,-65.0,0.0,0.0,-16.53029090515912,-62.63637642919232,3.6
30.0,0.2,0.26,-65.0,0.0,0.0,-16.529800992299243,-62.63356866590122,3.61
30.0,0.2,0.26,-65.0,0.0,0.0,-16.52931060084884,-62.6307661031537,3.62
30.0,0.2,0.26,-65.0,0.0,0.0,-16.52881973446394,-62.62796873887528,3.63
30.0,0.2,0.26,-65.0,0.0,0.0,-16.528328396792315,-62.625176570990654,3.64
30.0,0.2,0.26,-65.0,0.0,0.0,-16.527836591473484,-62.62238959742361,3.65
30.0,0.2,0.26,-65.0,0.0,0.0,-16.52734432213875,-62.61960781609711,3.66
30.0,0.2,0.26,-65.0,0.0,0.0,-16.526851592411212,-62.616831224933236,3.67
30.0,0.2,0.26,-65.0,0.0,0.0,-16.526358405905782,-62.61405982185328,3.68
30.0,0.2,0.26,-65.0,0.0,0.0,-16.52586476622921,-62.61129360477771,3.69
30.0,0.2,0.26,-65.0,0.0,0.0,-16.525370676980092,-62.608532571626185,3.7
30.0,0.2,0.26,-65.0,0.0,0.0,-16.524876141748912,-62.6057767203176,3.71
30.0,0.2,0.26,-65.0,0.0,0.0,-16.524381164118036,-62.60302604877007,3.72
30.0,0.2,0.26,-65.0,0.0,0.0,-16.523885747661755,-62.60028055490095,3.73
30.0,0.2,0.26,-65.0,0.0,0.0,-16.52338989594628,-62.59754023662687,3.74
30.0,0.2,0.26,-65.0,0.0,0.0,-16.52289361252978,-62.594805091863726,3.75
30.0,0.2,0.26,-65.0,0.0,0.0,-16.522396900962406,-62.59207511852671,3.76
30.0,0.2,0.26,-65.0,0.0,0.0,-16.521899764786284,-62.589350314530286,3.77
30.0,0.2,0.26,-65.0,0.0,0.0,-16.521402207535562,-62.586630677788285,3.78
30.0,0.2,0.26,-65.0,0.0,0.0,-16.520904232736417,-62.58391620621383,3.79
30.0,0.2,0.26,-65.0,0.0,0.0,-16.520405843907074,-62.5812068977194,3.8
30.0,0.2,0.26,-65.0,0.0,0.0,-16.519907044557833,-62.578502750216835,3.81
30.0,0.2,0.26,-65.0,0.0,0.0,-16.51940783819108,-62.575803761617365,3.82
30.0,0.2,0.26,-65.0,0.0,0.0,-16.518908228301306,-62.57310992983158,3.83
30.0,0.2,0.26,-65.0,0.0,0.0,-16.518408218375146,-62.5704212527695,3.84
30.0,0.2,0.26,-65.0,0.0,0.0,-16.51790781189137,-62.56773772834054,3.85
30.0,0.2,0.26,-65.0,0.0,0.0,-16.517407012320913,-62.56505935445356,3.86
30.0,0.2,0.26,-65.0,0.0,0.0,-16.51690582312691,-62.562386129016865,3.87
30.0,0.2,0.26,-65.0,0.0,0.0,-16.516404247764697,-62.55971804993822,3.88
30.0,0.2,0.26,-65.0,0.0,0.0,-16.515902289681836,-62.557055115124854,3.89
30.0,0.2,0.26,-65.0,0.0,0.0,-16.515399952318138,-62.554397322483496,3.9
30.0,0.2,0.26,-65.0,0.0,0.0,-16.514897239105675,-62.55174466992038,3.91
30.0,0.2,0.26,-65.0,0.0,0.0,-16.51439415346881,-62.54909715534126,3.92
30.0,0.2,0.26,-65.0,0.0,0.0,-16.51389069882421,-62.5464547766514,3.93
30.0,0.2,0.26,-65.0,0.0,0.0,-16.513386878580864,-62.543817531755636,3.94
30.0,0.2,0.26,-65.0,0.0,0.0,-16.512882696140107,-62.541185418558356,3.95
30.0,0.2,0.26,-65.0,0.0,0.0,-16.51237815489564,-62.53855843496351,3.96
30.0,0.2,0.26,-65.0,0.0,0.0,-16.511873258233543,-62.53593657887467,3.97
30.0,0.2,0.26,-65.0,0.0,0.0,-16.5113680095323,-62.53331984819497,3.98
30.0,0.2,0.26,-65.0,0.0,0.0,-16.510862412162822,-62.53070824082719,3.99
30.0,0.2,0.26,-65.0,0.0,0.0,-16.510356469488457,-62.528101754673735,4.0
30.0,0.2,0.26,-65.0,0.0,0.0,-16.509850184865016,-62.525500387636654,4.01
30.0,0.2,0.26,-65.0,0.0,0.0,-16.509343561640794,-62.522904137617665,4.02
30.0,0.2,0.26,-65.0,0.0,0.0,-16.508836603156585,-62.52031300251815,4.03
30.0,0.2,0.26,-65.0,0.0,0.0,-16.508329312745698,-62.51772698023919,4.04
30.0,0.2,0.26,-65.0,0.0,0.0,-16.507821693733995,-62.51514606868156,4.05
30.0,0.2,0.26,-65.0,0.0,0.0,-16.507313749439884,-62.51257026574576,4.06
30.0,0.2,0.26,-65.0,0.0,0.0,-16.506805483174364,-62.509999569332024,4.07
30.0,0.2,0.26,-65.0,0.0,0.0,-16.506296898241022,-62.507433977340334,4.08
30.0,0.2,0.26,-65.0,0.0,0.0,-16.50578799793607,-62.50487348767042,4.09
30.0,0.2,0.26,-65.0,0.0,0.0,-16.50527878554836,-62.50231809822181,4.1
30.0,0.2,0.26,-65.0,0.0,0.0,-16.504769264359393,-62.4997678068938,4.11
30.0,0.2,0.26,-65.0,0.0,0.0,-16.504259437643352,-62.4972226115855,4.12
30.0,0.2,0.26,-65.0,0.0,0.0,-16.503749308667118,-62.494682510195844,4.13
30.0,0.2,0.26,-65.0,0.0,0.0,-16.50323888069029,-62.49214750062358,4.14
30.0,0.2,0.26,-65.0,0.0,0.0,-16.502728156965198,-62.48961758076733,4.15
30.0,0.2,0.26,-65.0,0.0,0.0,-16.502217140736928,-62.48709274852556,4.16
30.0,0.2,0.26,-65.0,0.0,0.0,-16.501705835243346,-62.484573001796605,4.17
30.0,0.2,0.26,-65.0,0.0,0.0,-16.501194243715105,-62.482058338478716,4.18
30.0,0.2,0.26,-65.0,0.0,0.0,-16.500682369375674,-62.47954875647002,4.19
30.0,0.2,0.26,-65.0,0.0,0.0,-16.50017021544137,-62.47704425366858,4.2
30.0,0.2,0.26,-65.0,0.0,0.0,-16.499657785121336,-62.47454482797239,4.21
30.0,0.2,0.26,-65.0,0.0,0.0,-16.499145081617613,-62.47205047727939,4.22
30.0,0.2,0.26,-65.0,0.0,0.0,-16.498632108125122,-62.46956119948747,4.23
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4981188678317,-62.46707699249452,4.24
30.0,0.2,0.26,-65.0,0.0,0.0,-16.49760536391811,-62.4645978541984,4.25
30.0,0.2,0.26,-65.0,0.0,0.0,-16.49709159955808,-62.46212378249699,4.26
30.0,0.2,0.26,-65.0,0.0,0.0,-16.496577577918288,-62.45965477528817,4.27
30.0,0.2,0.26,-65.0,0.0,0.0,-16.496063302158426,-62.457190830469884,4.28
30.0,0.2,0.26,-65.0,0.0,0.0,-16.495548775431175,-62.45473194594008,4.29
30.0,0.2,0.26,-65.0,0.0,0.0,-16.495034000882256,-62.45227811959681,4.3
30.0,0.2,0.26,-65.0,0.0,0.0,-16.49451898165044,-62.44982934933818,4.31
30.0,0.2,0.26,-65.0,0.0,0.0,-16.494003720867568,-62.44738563306239,4.32
30.0,0.2,0.26,-65.0,0.0,0.0,-16.49348822165856,-62.44494696866775,4.33
30.0,0.2,0.26,-65.0,0.0,0.0,-16.492972487141447,-62.442513354052686,4.34
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4924565204274,-62.44008478711575,4.35
30.0,0.2,0.26,-65.0,0.0,0.0,-16.49194032462072,-62.437661265755665,4.36
30.0,0.2,0.26,-65.0,0.0,0.0,-16.491423902818884,-62.435242787871296,4.37
30.0,0.2,0.26,-65.0,0.0,0.0,-16.490907258112554,-62.43282935136168,4.38
30.0,0.2,0.26,-65.0,0.0,0.0,-16.490390393585596,-62.43042095412606,4.39
30.0,0.2,0.26,-65.0,0.0,0.0,-16.489873312315098,-62.428017594063896,4.4
30.0,0.2,0.26,-65.0,0.0,0.0,-16.489356017371406,-62.42561926907483,4.41
30.0,0.2,0.26,-65.0,0.0,0.0,-16.488838511818116,-62.42322597705876,4.42
30.0,0.2,0.26,-65.0,0.0,0.0,-16.488320798712113,-62.420837715915845,4.43
30.0,0.2,0.26,-65.0,0.0,0.0,-16.48780288110359,-62.41845448354649,4.44
30.0,0.2,0.26,-65.0,0.0,0.0,-16.487284762036058,-62.41607627785137,4.45
30.0,0.2,0.26,-65.0,0.0,0.0,-16.486766444546372,-62.413703096731474,4.46
30.0,0.2,0.26,-65.0,0.0,0.0,-16.486247931664753,-62.411334938088075,4.47
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4857292264148,-62.40897179982277,4.48
30.0,0.2,0.26,-65.0,0.0,0.0,-16.485210331813512,-62.40661367983752,4.49
30.0,0.2,0.26,-65.0,0.0,0.0,-16.484691250871318,-62.40426057603458,4.5
30.0,0.2,0.26,-65.0,0.0,0.0,-16.484171986592074,-62.40191248631662,4.51
30.0,0.2,0.26,-65.0,0.0,0.0,-16.48365254197311,-62.39956940858666,4.52
30.0,0.2,0.26,-65.0,0.0,0.0,-16.48313292000523,-62.39723134074811,4.53
30.0,0.2,0.26,-65.0,0.0,0.0,-16.482613123672735,-62.394898280704794,4.54
30.0,0.2,0.26,-65.0,0.0,0.0,-16.48209315576065,-62.392570225653955,4.55
30.0,0.2,0.26,-65.0,0.0,0.0,-16.481573018599754,-62.39024717115109,4.56
30.0,0.2,0.26,-65.0,0.0,0.0,-16.481052715075368,-62.38792911480943,4.57
30.0,0.2,0.26,-65.0,0.0,0.0,-16.480532248113335,-62.385616054414854,4.58
30.0,0.2,0.26,-65.0,0.0,0.0,-16.480011620632585,-62.38330798775178,4.59
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47949083554512,-62.38100491260316,4.6
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47896989575607,-62.37870682675054,4.61
30.0,0.2,0.26,-65.0,0.0,0.0,-16.478448804163655,-62.376413727974,4.62
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47792756365926,-62.374125614052176,4.63
30.0,0.2,0.26,-65.0,0.0,0.0,-16.477406177127406,-62.37184248276228,4.64
30.0,0.2,0.26,-65.0,0.0,0.0,-16.476884647445793,-62.369564331880085,4.65
30.0,0.2,0.26,-65.0,0.0,0.0,-16.476362977485298,-62.36729115917992,4.66
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47584117011,-62.365022962434686,4.67
30.0,0.2,0.26,-65.0,0.0,0.0,-16.475319228177213,-62.362759739415836,4.68
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47479715453746,-62.36050148789342,4.69
30.0,0.2,0.26,-65.0,0.0,0.0,-16.474274952034527,-62.358248205636045,4.7
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47375262350547,-62.355999890410885,4.71
30.0,0.2,0.26,-65.0,0.0,0.0,-16.473230171780614,-62.35375653998369,4.72
30.0,0.2,0.26,-65.0,0.0,0.0,-16.472707599683595,-62.35151815211881,4.73
30.0,0.2,0.26,-65.0,0.0,0.0,-16.472184910031356,-62.34928472457913,4.74
30.0,0.2,0.26,-65.0,0.0,0.0,-16.471662105634177,-62.347056255126155,4.75
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47113918929568,-62.34483274151996,4.76
30.0,0.2,0.26,-65.0,0.0,0.0,-16.47061616381285,-62.34261418151919,4.77
30.0,0.2,0.26,-65.0,0.0,0.0,-16.470093031976052,-62.34040057288108,4.78
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46956979656905,-62.33819191336146,4.79
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46904646036901,-62.33598820071476,4.8
30.0,0.2,0.26,-65.0,0.0,0.0,-16.468523026146542,-62.33378943269396,4.81
30.0,0.2,0.26,-65.0,0.0,0.0,-16.467999496665676,-62.33159560705068,4.82
30.0,0.2,0.26,-65.0,0.0,0.0,-16.467475874683927,-62.329406721535086,4.83
30.0,0.2,0.26,-65.0,0.0,0.0,-16.466952162952268,-62.32722277389598,4.84
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46642836421517,-62.32504376188074,4.85
30.0,0.2,0.26,-65.0,0.0,0.0,-16.465904481210615,-62.322869683235346,4.86
30.0,0.2,0.26,-65.0,0.0,0.0,-16.465380516670105,-62.32070053570438,4.87
30.0,0.2,0.26,-65.0,0.0,0.0,-16.464856473318687,-62.31853631703103,4.88
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46433235387496,-62.316377024957085,4.89
30.0,0.2,0.26,-65.0,0.0,0.0,-16.463808161051098,-62.31422265722292,4.9
30.0,0.2,0.26,-65.0,0.0,0.0,-16.463283897552863,-62.31207321156756,4.91
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46275956607963,-62.3099286857286,4.92
30.0,0.2,0.26,-65.0,0.0,0.0,-16.462235169324376,-62.307789077442266,4.93
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46171070997374,-62.30565438444339,4.94
30.0,0.2,0.26,-65.0,0.0,0.0,-16.461186190707995,-62.303524604465416,4.95
30.0,0.2,0.26,-65.0,0.0,0.0,-16.460661614201094,-62.301399735240416,4.96
30.0,0.2,0.26,-65.0,0.0,0.0,-16.46013698312067,-62.29927977449906,4.97
30.0,0.2,0.26,-65.0,0.0,0.0,-16.459612300128065,-62.29716471997066,4.98
30.0,0.2,0.26,-65.0,0.0,0.0,-16.459087567878328,-62.29505456938312,4.99
30.0,0.2,0.26,-65.0,0.0,0.0,-16.458562789020256,-62.292949320463,5.0
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45803796619639,-62.290848970935464,5.01
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45751310204303,-62.2887535185243,5.02
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45698819919027,-62.28666296095194,5.03
30.0,0.2,0.26,-65.0,0.0,0.0,-16.456463260261998,-62.28457729593944,5.04
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45593828787592,-62.28249652120647,5.05
30.0,0.2,0.26,-65.0,0.0,0.0,-16.455413284643566,-62.280420634471355,5.06
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45488825317032,-62.27834963345104,5.07
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45436319605543,-62.276283515861124,5.08
30.0,0.2,0.26,-65.0,0.0,0.0,-16.453838115892015,-62.274222279415824,5.09
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4533130152671,-62.27216592182801,5.1
30.0,0.2,0.26,-65.0,0.0,0.0,-16.452787896761613,-62.27011444080919,5.11
30.0,0.2,0.26,-65.0,0.0,0.0,-16.45226276295042,-62.26806783406952,5.12
30.0,0.2,0.26,-65.0,0.0,0.0,-16.451737616402315,-62.266026099317784,5.13
30.0,0.2,0.26,-65.0,0.0,0.0,-16.451212459680075,-62.26398923426144,5.14
30.0,0.2,0.26,-65.0,0.0,0.0,-16.450687295340433,-62.26195723660657,5.15
30.0,0.2,0.26,-65.0,0.0,0.0,-16.450162125934128,-62.25993010405792,5.16
30.0,0.2,0.26,-65.0,0.0,0.0,-16.449636954005896,-62.257907834318885,5.17
30.0,0.2,0.26,-65.0,0.0,0.0,-16.449111782094505,-62.25589042509151,5.18
30.0,0.2,0.26,-65.0,0.0,0.0,-16.448586612732765,-62.253877874076494,5.19
30.0,0.2,0.26,-65.0,0.0,0.0,-16.44806144844754,-62.25187017897321,5.2
30.0,0.2,0.26,-65.0,0.0,0.0,-16.447536291759768,-62.24986733747967,5.21
30.0,0.2,0.26,-65.0,0.0,0.0,-16.447011145184476,-62.24786934729255,5.22
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4464860112308,-62.245876206107205,5.23
30.0,0.2,0.26,-65.0,0.0,0.0,-16.445960892401988,-62.24388791161763,5.24
30.0,0.2,0.26,-65.0,0.0,0.0,-16.445435791195436,-62.24190446151649,5.25
30.0,0.2,0.26,-65.0,0.0,0.0,-16.444910710102693,-62.23992585349514,5.26
30.0,0.2,0.26,-65.0,0.0,0.0,-16.444385651609473,-62.23795208524358,5.27
30.0,0.2,0.26,-65.0,0.0,0.0,-16.44386061819568,-62.235983154450494,5.28
30.0,0.2,0.26,-65.0,0.0,0.0,-16.443335612335414,-62.23401905880323,5.29
30.0,0.2,0.26,-65.0,0.0,0.0,-16.442810636497,-62.23205979598781,5.3
30.0,0.2,0.26,-65.0,0.0,0.0,-16.442285693143003,-62.23010536368894,5.31
30.0,0.2,0.26,-65.0,0.0,0.0,-16.441760784730224,-62.22815575959001,5.32
30.0,0.2,0.26,-65.0,0.0,0.0,-16.441235913709743,-62.226210981373065,5.33
30.0,0.2,0.26,-65.0,0.0,0.0,-16.440711082526917,-62.22427102671885,5.34
30.0,0.2,0.26,-65.0,0.0,0.0,-16.44018629362141,-62.2223358933068,5.35
30.0,0.2,0.26,-65.0,0.0,0.0,-16.439661549427182,-62.220405578815,5.36
30.0,0.2,0.26,-65.0,0.0,0.0,-16.439136852372553,-62.21848008092026,5.37
30.0,0.2,0.26,-65.0,0.0,0.0,-16.438612204880165,-62.21655939729806,5.38
30.0,0.2,0.26,-65.0,0.0,0.0,-16.438087609367038,-62.21464352562257,5.39
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43756306824457,-62.21273246356666,5.4
30.0,0.2,0.26,-65.0,0.0,0.0,-16.437038583918554,-62.210826208801876,5.41
30.0,0.2,0.26,-65.0,0.0,0.0,-16.436514158789187,-62.20892475899848,5.42
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43598979525111,-62.20702811182541,5.43
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4354654956934,-62.20513626495032,5.44
30.0,0.2,0.26,-65.0,0.0,0.0,-16.434941262499592,-62.20324921603955,5.45
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4344170980477,-62.20136696275816,5.46
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43389300471023,-62.19948950276989,5.47
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43336898485421,-62.19761683373721,5.48
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43284504084117,-62.19574895332127,5.49
30.0,0.2,0.26,-65.0,0.0,0.0,-16.432321175027194,-62.19388585918195,5.5
30.0,0.2,0.26,-65.0,0.0,0.0,-16.431797389762927,-62.19202754897783,5.51
30.0,0.2,0.26,-65.0,0.0,0.0,-16.431273687393585,-62.190174020366214,5.52
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43075007025897,-62.188325271003094,5.53
30.0,0.2,0.26,-65.0,0.0,0.0,-16.43022654069349,-62.186481298543214,5.54
30.0,0.2,0.26,-65.0,0.0,0.0,-16.429703100868974,-62.18464210022767,5.55
30.0,0.2,0.26,-65.0,0.0,0.0,-16.429179752586744,-62.18280767233858,5.56
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42865649810022,-62.18097801235661,5.57
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42813333969578,-62.17915311786152,5.58
30.0,0.2,0.26,-65.0,0.0,0.0,-16.427610279654058,-62.1773329864307,5.59
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42708732024995,-62.175517615639116,5.6
30.0,0.2,0.26,-65.0,0.0,0.0,-16.426564463752655,-62.17370700305935,5.61
30.0,0.2,0.26,-65.0,0.0,0.0,-16.426041712425654,-62.17190114626155,5.62
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42551906852675,-62.17010004281344,5.63
30.0,0.2,0.26,-65.0,0.0,0.0,-16.424996534308068,-62.16830369028032,5.64
30.0,0.2,0.26,-65.0,0.0,0.0,-16.424474112016075,-62.16651208622507,5.65
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42395180389158,-62.16472522820812,5.66
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42342961216977,-62.162943113787456,5.67
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4229075390802,-62.161165740518626,5.68
30.0,0.2,0.26,-65.0,0.0,0.0,-16.422385586846822,-62.1593931059547,5.69
30.0,0.2,0.26,-65.0,0.0,0.0,-16.421863757687998,-62.15762520764631,5.7
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4213420538165,-62.15586204314161,5.71
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42082047743953,-62.154103609986294,5.72
30.0,0.2,0.26,-65.0,0.0,0.0,-16.42029903075875,-62.15234990572356,5.73
30.0,0.2,0.26,-65.0,0.0,0.0,-16.419777715970266,-62.15060092789413,5.74
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41925653526466,-62.14885667403625,5.75
30.0,0.2,0.26,-65.0,0.0,0.0,-16.418735490827004,-62.14711714168566,5.76
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41821458483686,-62.1453823283756,5.77
30.0,0.2,0.26,-65.0,0.0,0.0,-16.417693819468315,-62.143652231636786,5.78
30.0,0.2,0.26,-65.0,0.0,0.0,-16.417173196889966,-62.14192684899747,5.79
30.0,0.2,0.26,-65.0,0.0,0.0,-16.416652719264956,-62.140206177983345,5.8
30.0,0.2,0.26,-65.0,0.0,0.0,-16.416132388750984,-62.138490216117596,5.81
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41561220750031,-62.13677896092088,5.82
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41509217765977,-62.13507240991131,5.83
30.0,0.2,0.26,-65.0,0.0,0.0,-16.414572301370796,-62.13337056060448,5.84
30.0,0.2,0.26,-65.0,0.0,0.0,-16.414052580769425,-62.13167341051343,5.85
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41353301798631,-62.129980957148625,5.86
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41301361514674,-62.128293198018014,5.87
30.0,0.2,0.26,-65.0,0.0,0.0,-16.412494374370645,-62.12661013062696,5.88
30.0,0.2,0.26,-65.0,0.0,0.0,-16.411975297772617,-62.124931752478254,5.89
30.0,0.2,0.26,-65.0,0.0,0.0,-16.41145638746192,-62.123258061072136,5.9
30.0,0.2,0.26,-65.0,0.0,0.0,-16.410937645542504,-62.12158905390624,5.91
30.0,0.2,0.26,-65.0,0.0,0.0,-16.410419074113012,-62.11992472847563,5.92
30.0,0.2,0.26,-65.0,0.0,0.0,-16.4099006752668,-62.118265082272785,5.93
