Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,Cytosol,ER,Extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005
2.39,2.8476022169518904,0.3845507156533226,0.01,10.0,4.0,1.4,2.0,1.0,0.005660269968152048,1.0,1.0,1.0,1.0,1.0,0.024630515012985677,0.7691014313066452,0.13941536442812097,0.3845507156533226
2.4,2.8536510816076572,0.3846558229890066,0.01,10.0,4.0,1.4,2.0,1.0,0.005666425799253402,1.0,1.0,1.0,1.0,1.0,0.024689952586186507,0.7693116459780132,0.13990378431671047,0.3846558229890066
2.41,2.8596965742827694,0.38476323927712835,0.01,10.0,4.0,1.4,2.0,1.0,0.005672721996044764,1.0,1.0,1.0,1.0,1.0,0.024749333350056413,0.7695264785542567,0.14039608768230927,0.38476323927712835
2.42,2.865738702801522,0.38487293356006763,0.01,10.0,4.0,1.4,2.0,1.0,0.005679157079372804,1.0,1.0,1.0,1.0,1.0,0.024808657692414547,0.7697458671201353,0.14089226396361265,0.38487293356006763
2.43,2.8717774745204654,0.3849848756065491,0.01,10.0,4.0,1.4,2.0,1.0,0.005685729614063778,1.0,1.0,1.0,1.0,1.0,0.024867925989139162,0.7699697512130982,0.1413923032367948,0.3849848756065491
2.44,2.8778128943982413,0.3850990398052305,0.01,10.0,4.0,1.4,2.0,1.0,0.005692438437711235,1.0,1.0,1.0,1.0,1.0,0.024927138545930108,0.770198079610461,0.14189620160100588,0.3850990398052305
2.45,2.8838449684740293,0.3852153981525042,0.01,10.0,4.0,1.4,2.0,1.0,0.005699282248976448,1.0,1.0,1.0,1.0,1.0,0.02498629570321525,0.7704307963050084,0.14240395156901114,0.3852153981525042
2.46,2.889873703351312,0.38533392129507354,0.01,10.0,4.0,1.4,2.0,1.0,0.005706259668108559,1.0,1.0,1.0,1.0,1.0,0.025045397820562382,0.7706678425901471,0.14291554345520913,0.38533392129507354
2.47,2.8958991042702524,0.38545458241843983,0.01,10.0,4.0,1.4,2.0,1.0,0.0057133694655413765,1.0,1.0,1.0,1.0,1.0,0.025104445218518127,0.7709091648368797,0.14343097076083766,0.38545458241843983
2.48,2.9019211760293193,0.38557735539021076,0.01,10.0,4.0,1.4,2.0,1.0,0.005720610452765316,1.0,1.0,1.0,1.0,1.0,0.025163438206391088,0.7711547107804215,0.14395022763099496,0.38557735539021076
2.49,2.907939922997179,0.3857022147377821,0.01,10.0,4.0,1.4,2.0,1.0,0.005727981480954062,1.0,1.0,1.0,1.0,1.0,0.02522237708259397,0.7714044294755642,0.1444733088347384,0.3857022147377821
2.5,2.913955349124588,0.3858291356260197,0.01,10.0,4.0,1.4,2.0,1.0,0.005735481439596126,1.0,1.0,1.0,1.0,1.0,0.025281262134985685,0.7716582712520395,0.1450002097447747,0.3858291356260197
2.5100000000000002,2.9199674579562833,0.38595809383494173,0.01,10.0,4.0,1.4,2.0,1.0,0.005743109255130538,1.0,1.0,1.0,1.0,1.0,0.025340093641213417,0.7719161876698835,0.14553092631672726,0.38595809383494173
2.52,2.9259762526428745,0.3860890657374,0.01,10.0,4.0,1.4,2.0,1.0,0.005750863889586012,1.0,1.0,1.0,1.0,1.0,0.025398871869054745,0.7721781314748,0.1460654550679689,0.3860890657374
2.5300000000000002,2.931981733412829,0.3862220329809074,0.01,10.0,4.0,1.4,2.0,1.0,0.005758744618170947,1.0,1.0,1.0,1.0,1.0,0.025457597004319217,0.7724440659618148,0.1466037997401881,0.3862220329809074
2.54,2.9379839030724137,0.3863569723009345,0.01,10.0,4.0,1.4,2.0,1.0,0.0057667504260040655,1.0,1.0,1.0,1.0,1.0,0.025516269307714792,0.772713944601869,0.14714595690029875,0.3863569723009345
2.5500000000000003,2.9439827638884624,0.38649386129402485,0.01,10.0,4.0,1.4,2.0,1.0,0.005774880349481604,1.0,1.0,1.0,1.0,1.0,0.025574889025944375,0.7729877225880497,0.14769192407609888,0.38649386129402485
2.56,2.9499783171513925,0.38663267922683114,0.01,10.0,4.0,1.4,2.0,1.0,0.0057831335244752915,1.0,1.0,1.0,1.0,1.0,0.025633456379245613,0.7732653584536623,0.1482417009349903,0.38663267922683114
2.57,2.955970563771187,0.3867734059320146,0.01,10.0,4.0,1.4,2.0,1.0,0.005791509120929594,1.0,1.0,1.0,1.0,1.0,0.025691971578391724,0.7735468118640292,0.14879528773091955,0.3867734059320146
2.58,2.961959504287047,0.3869160217900651,0.01,10.0,4.0,1.4,2.0,1.0,0.005800006341789202,1.0,1.0,1.0,1.0,1.0,0.02575043482496982,0.7738320435801302,0.14935268528865447,0.3869160217900651
2.59,2.9679451388770515,0.3870605077111217,0.01,10.0,4.0,1.4,2.0,1.0,0.005808624421928401,1.0,1.0,1.0,1.0,1.0,0.0258088463116593,0.7741210154222434,0.14991389498770094,0.3870605077111217
2.6,2.9739274673678135,0.3872068451167928,0.01,10.0,4.0,1.4,2.0,1.0,0.005817362627081869,1.0,1.0,1.0,1.0,1.0,0.02586720622251021,0.7744136902335856,0.15047891874585043,0.3872068451167928
2.61,2.9799064892441374,0.3873550159219768,0.01,10.0,4.0,1.4,2.0,1.0,0.005826220252776372,1.0,1.0,1.0,1.0,1.0,0.025925514733221605,0.7747100318439536,0.15104775900234793,0.3873550159219768
2.62,2.9858822004086987,0.3875050078171306,0.01,10.0,4.0,1.4,2.0,1.0,0.005835196940664574,1.0,1.0,1.0,1.0,1.0,0.025983771925915684,0.7750100156342612,0.15162042644902923,0.3875050078171306
2.63,2.9918546010567963,0.3876568014227585,0.01,10.0,4.0,1.4,2.0,1.0,0.005844291910278114,1.0,1.0,1.0,1.0,1.0,0.02604197799634038,0.775313602845517,0.15219692133165272,0.3876568014227585
2.64,2.997823689547202,0.387810380283132,0.01,10.0,4.0,1.4,2.0,1.0,0.005853504556293852,1.0,1.0,1.0,1.0,1.0,0.026100133092640698,0.775620760566264,0.15277724797764827,0.387810380283132
2.65,3.0037894636676077,0.3879657288000132,0.01,10.0,4.0,1.4,2.0,1.0,0.005862834325252439,1.0,1.0,1.0,1.0,1.0,0.026158237348675947,0.7759314576000264,0.1533614118159177,0.3879657288000132
2.66,3.0097519208641406,0.38812283185590946,0.01,10.0,4.0,1.4,2.0,1.0,0.005872280693074054,1.0,1.0,1.0,1.0,1.0,0.02621629089008231,0.7762456637118189,0.15394941883784355,0.38812283185590946
2.67,3.015711058248688,0.38828167479969233,0.01,10.0,4.0,1.4,2.0,1.0,0.005881843164249292,1.0,1.0,1.0,1.0,1.0,0.02627429383448996,0.7765633495993847,0.1545412755858721,0.38828167479969233
2.68,3.0216668726062297,0.38844224343221595,0.01,10.0,4.0,1.4,2.0,1.0,0.00589152127103051,1.0,1.0,1.0,1.0,1.0,0.026332246291740136,0.7768844868644319,0.15513698914180127,0.38844224343221595
2.69,3.0276193604021615,0.3886045239919358,0.01,10.0,4.0,1.4,2.0,1.0,0.0059013145726233346,1.0,1.0,1.0,1.0,1.0,0.02639014836410226,0.7772090479838716,0.15573656711476852,0.3886045239919358
2.7,3.0335685176272182,0.3887685033941599,0.01,10.0,4.0,1.4,2.0,1.0,0.0059112226697127235,1.0,1.0,1.0,1.0,1.0,0.026448000142330584,0.7775370067883198,0.15634001800990988,0.3887685033941599
2.71,3.039514337378309,0.3889341730061004,0.01,10.0,4.0,1.4,2.0,1.0,0.005921245433149486,1.0,1.0,1.0,1.0,1.0,0.026505801643722085,0.7778683460122008,0.15694735693485554,0.3889341730061004
2.72,3.0454568166908342,0.3891015179739574,0.01,10.0,4.0,1.4,2.0,1.0,0.0059313823586466165,1.0,1.0,1.0,1.0,1.0,0.026563552987168768,0.7782030359479148,0.15755858957106747,0.3891015179739574
2.73,3.051395950502573,0.3892705266465371,0.01,10.0,4.0,1.4,2.0,1.0,0.005941633136235486,1.0,1.0,1.0,1.0,1.0,0.026621254238560356,0.7785410532930742,0.1581737263119796,0.3892705266465371
2.74,3.0573317334300016,0.38944118779824743,0.01,10.0,4.0,1.4,2.0,1.0,0.005951997482658848,1.0,1.0,1.0,1.0,1.0,0.026678905456317542,0.7788823755964949,0.15879277811609543,0.38944118779824743
2.75,3.063264159773684,0.38961349061774625,0.01,10.0,4.0,1.4,2.0,1.0,0.005962475140768613,1.0,1.0,1.0,1.0,1.0,0.026736506691559376,0.7792269812354925,0.15941575649941647,0.38961349061774625
2.7600000000000002,3.069193223523658,0.38978742469658956,0.01,10.0,4.0,1.4,2.0,1.0,0.005973065878923741,1.0,1.0,1.0,1.0,1.0,0.026794057988270687,0.7795748493931791,0.1600426735276437,0.38978742469658956
2.77,3.075118918364826,0.38996298001787943,0.01,10.0,4.0,1.4,2.0,1.0,0.0059837694903879905,1.0,1.0,1.0,1.0,1.0,0.02685155938346947,0.7799259600357589,0.16067354180814597,0.38996298001787943
2.7800000000000002,3.081041237682341,0.3901401469449124,0.01,10.0,4.0,1.4,2.0,1.0,0.0059945857927272955,1.0,1.0,1.0,1.0,1.0,0.026909010907374284,0.7802802938898248,0.16130837448168972,0.3901401469449124
2.79,3.0869601741767663,0.390318916837045,0.01,10.0,4.0,1.4,2.0,1.0,0.006005514665576622,1.0,1.0,1.0,1.0,1.0,0.026966412573397214,0.78063783367409,0.16194718618752676,0.390318916837045
2.8000000000000003,3.0928757190445433,0.39049928336424244,0.01,10.0,4.0,1.4,2.0,1.0,0.006016556131520461,1.0,1.0,1.0,1.0,1.0,0.02702376435680301,0.7809985667284849,0.16258999513768724,0.39049928336424244
2.81,3.098787865723009,0.390681236484998,0.01,10.0,4.0,1.4,2.0,1.0,0.00602770998760061,1.0,1.0,1.0,1.0,1.0,0.02708106629238011,0.781362472969996,0.16323681376545382,0.390681236484998
2.82,3.104696606212575,0.39086476835502487,0.01,10.0,4.0,1.4,2.0,1.0,0.0060389761666602565,1.0,1.0,1.0,1.0,1.0,0.0271383183785755,0.7817295367100497,0.16388765789145546,0.39086476835502487
2.83,3.1106019322126186,0.3910498714988417,0.01,10.0,4.0,1.4,2.0,1.0,0.006050354625749468,1.0,1.0,1.0,1.0,1.0,0.027195520607137768,0.7820997429976834,0.16454254390506096,0.3910498714988417
2.84,3.1165038351254526,0.3912365388006976,0.01,10.0,4.0,1.4,2.0,1.0,0.006061845345678532,1.0,1.0,1.0,1.0,1.0,0.02725267296324755,0.7824730776013952,0.16520148875956134,0.3912365388006976
2.85,3.122402306060299,0.3914247634954984,0.01,10.0,4.0,1.4,2.0,1.0,0.0060734483305711195,1.0,1.0,1.0,1.0,1.0,0.027309775425648004,0.7828495269909967,0.16586450996717406,0.3914247634954984
2.86,3.128297335837257,0.39161453915973193,0.01,10.0,4.0,1.4,2.0,1.0,0.006085163607417029,1.0,1.0,1.0,1.0,1.0,0.02736682796677525,0.7832290783194639,0.16653162559386334,0.39161453915973193
2.87,3.1341889149912787,0.39180585970239373,0.01,10.0,4.0,1.4,2.0,1.0,0.0060969912256244015,1.0,1.0,1.0,1.0,1.0,0.02742383055288885,0.7836117194047875,0.1672028542539737,0.39180585970239373
2.88,3.1400770332139123,0.39199872026456395,0.01,10.0,4.0,1.4,2.0,1.0,0.006108931312867098,1.0,1.0,1.0,1.0,1.0,0.027480783129493484,0.7839974405291279,0.16787821656187263,0.39199872026456395
2.89,3.1459616795156875,0.3921931169543178,0.01,10.0,4.0,1.4,2.0,1.0,0.006120984059162694,1.0,1.0,1.0,1.0,1.0,0.0275376856256137,0.7843862339086356,0.1685577347406151,0.3921931169543178
2.9,3.151842844210903,0.3923890436362918,0.01,10.0,4.0,1.4,2.0,1.0,0.006133149517802958,1.0,1.0,1.0,1.0,1.0,0.027594538005746117,0.7847780872725836,0.1692414274639372,0.3923890436362918
2.91,3.1577205165322297,0.39258649578425914,0.01,10.0,4.0,1.4,2.0,1.0,0.006145427844048653,1.0,1.0,1.0,1.0,1.0,0.027651340207479707,0.7851729915685183,0.16992931603630784,0.39258649578425914
2.92,3.1635946854235413,0.3927854691971119,0.01,10.0,4.0,1.4,2.0,1.0,0.006157819215821481,1.0,1.0,1.0,1.0,1.0,0.027708092162264296,0.7855709383942238,0.17062142235054364,0.3927854691971119
2.93,3.1694653395427186,0.3929859599916796,0.01,10.0,4.0,1.4,2.0,1.0,0.006170323833388167,1.0,1.0,1.0,1.0,1.0,0.02776479379551039,0.7859719199833592,0.17131776888554565,0.3929859599916796
2.94,3.1753324672644463,0.3931879645955476,0.01,10.0,4.0,1.4,2.0,1.0,0.006182941919044367,1.0,1.0,1.0,1.0,1.0,0.027821445026688988,0.7863759291910952,0.17201837870390374,0.3931879645955476
2.95,3.181196056683016,0.3933914797398754,0.01,10.0,4.0,1.4,2.0,1.0,0.006195673716798355,1.0,1.0,1.0,1.0,1.0,0.027878045769431408,0.7867829594797509,0.17272327544936775,0.3933914797398754
2.96,3.1870560956151235,0.3935965024522153,0.01,10.0,4.0,1.4,2.0,1.0,0.006208519492054313,1.0,1.0,1.0,1.0,1.0,0.027934595931629082,0.7871930049044306,0.17343248334418027,0.3935965024522153
2.97,3.192912570087994,0.393803032315316,0.01,10.0,4.0,1.4,2.0,1.0,0.006221479673600532,1.0,1.0,1.0,1.0,1.0,0.02799109537772678,0.787606064630632,0.17414603093434097,0.393803032315316
2.98,3.198765466486339,0.3940110682522392,0.01,10.0,4.0,1.4,2.0,1.0,0.006234554652641141,1.0,1.0,1.0,1.0,1.0,0.028047543982340998,0.7880221365044784,0.1748639458302611,0.3940110682522392
2.99,3.2046147728247107,0.39422060661990616,0.01,10.0,4.0,1.4,2.0,1.0,0.006247744662381945,1.0,1.0,1.0,1.0,1.0,0.02810394166204805,0.7884412132398123,0.17558625151095425,0.39422060661990616
3.0,3.2104604756294797,0.39443164587071894,0.01,10.0,4.0,1.4,2.0,1.0,0.00626105007089464,1.0,1.0,1.0,1.0,1.0,0.028160288297587606,0.7888632917414379,0.1763129750420244,0.39443164587071894
3.0100000000000002,3.216302561153912,0.3946441847317946,0.01,10.0,4.0,1.4,2.0,1.0,0.0062744712670879214,1.0,1.0,1.0,1.0,1.0,0.028216583764221172,0.7892883694635892,0.1770441440839853,0.3946441847317946
3.02,3.222141015381434,0.39485822219708594,0.01,10.0,4.0,1.4,2.0,1.0,0.006288008660351734,1.0,1.0,1.0,1.0,1.0,0.028272827931843485,0.7897164443941719,0.1777797868880662,0.39485822219708594
3.0300000000000002,3.2279758240288983,0.3950737575195026,0.01,10.0,4.0,1.4,2.0,1.0,0.006301662680200116,1.0,1.0,1.0,1.0,1.0,0.028329020665093955,0.7901475150390052,0.17851993229184046,0.3950737575195026
3.04,3.233806972549852,0.3952907902030318,0.01,10.0,4.0,1.4,2.0,1.0,0.006315433775912538,1.0,1.0,1.0,1.0,1.0,0.028385161823468206,0.7905815804060636,0.17926460971467423,0.3952907902030318
3.0500000000000003,3.2396344461378015,0.39550931999485944,0.01,10.0,4.0,1.4,2.0,1.0,0.006329322416173578,1.0,1.0,1.0,1.0,1.0,0.02844125126142942,0.7910186399897189,0.1800138491529903,0.39550931999485944
3.06,3.2454582297294787,0.39572934687749095,0.01,10.0,4.0,1.4,2.0,1.0,0.0063433290887108746,1.0,1.0,1.0,1.0,1.0,0.028497288828519877,0.7914586937549819,0.18076768117534558,0.39572934687749095
3.0700000000000003,3.2512783080081094,0.3959508710608723,0.01,10.0,4.0,1.4,2.0,1.0,0.006357454299931179,1.0,1.0,1.0,1.0,1.0,0.02855327436947237,0.7919017421217446,0.18152613691731684,0.3959508710608723
3.08,3.257094665406676,0.39617389297451094,0.01,10.0,4.0,1.4,2.0,1.0,0.006371698574554433,1.0,1.0,1.0,1.0,1.0,0.028609207724321652,0.7923477859490219,0.18228924807619193,0.39617389297451094
3.09,3.2629072861111883,0.3963984132595966,0.01,10.0,4.0,1.4,2.0,1.0,0.006386062455245714,1.0,1.0,1.0,1.0,1.0,0.028665088728515916,0.7927968265191933,0.1830570469054626,0.3963984132595966
3.1,3.2687161534045925,0.39662443368085876,0.01,10.0,4.0,1.4,2.0,1.0,0.006400546561234166,1.0,1.0,1.0,1.0,1.0,0.028720917197237336,0.7932488673617175,0.18382956780226867,0.39662443368085876
3.11,3.274521239822149,0.39685197085554547,0.01,10.0,4.0,1.4,2.0,1.0,0.006415152470972227,1.0,1.0,1.0,1.0,1.0,0.028776692689666032,0.7937039417110909,0.18460687121451946,0.39685197085554547
3.12,3.2803225366997233,0.3970810150330764,0.01,10.0,4.0,1.4,2.0,1.0,0.006429880077556856,1.0,1.0,1.0,1.0,1.0,0.028832415216666466,0.7941620300661528,0.18538897218949085,0.3970810150330764
3.13,3.286120026665044,0.3973115684637681,0.01,10.0,4.0,1.4,2.0,1.0,0.0064447300478025745,1.0,1.0,1.0,1.0,1.0,0.028888084582012755,0.7946231369275362,0.18617590672915987,0.3973115684637681
3.14,3.2919136920699366,0.3975436336333605,0.01,10.0,4.0,1.4,2.0,1.0,0.0064597030690721376,1.0,1.0,1.0,1.0,1.0,0.02894370058436576,0.795087267266721,0.1869677114951325,0.3975436336333605
3.15,3.2977035149924014,0.3977772132567912,0.01,10.0,4.0,1.4,2.0,1.0,0.0064747998490429825,1.0,1.0,1.0,1.0,1.0,0.0289992630173561,0.7955544265135824,0.187764423807135,0.3977772132567912
3.16,3.303489477238696,0.3980123102719704,0.01,10.0,4.0,1.4,2.0,1.0,0.006490021115472795,1.0,1.0,1.0,1.0,1.0,0.029054771669667256,0.7960246205439409,0.18856608164138125,0.3980123102719704
3.17,3.3092715603454144,0.39824892783355537,0.01,10.0,4.0,1.4,2.0,1.0,0.006505367615964037,1.0,1.0,1.0,1.0,1.0,0.029110226325118588,0.7964978556671107,0.18937272362881027,0.39824892783355537
3.18,3.3150497455815704,0.39848706930672495,0.01,10.0,4.0,1.4,2.0,1.0,0.006520840117727376,1.0,1.0,1.0,1.0,1.0,0.029165626762748455,0.7969741386134499,0.19018438905319335,0.39848706930672495
3.19,3.320824013950676,0.39872673826095445,0.01,10.0,4.0,1.4,2.0,1.0,0.006536439407343949,1.0,1.0,1.0,1.0,1.0,0.029220972756897216,0.7974534765219089,0.19100111784910695,0.39872673826095445
3.2,3.3265943461928247,0.39896793846379014,0.01,10.0,4.0,1.4,2.0,1.0,0.006552166290526365,1.0,1.0,1.0,1.0,1.0,0.029276264077290347,0.7979358769275803,0.19182295059976975,0.39896793846379014
3.21,3.332360722786769,0.3992106738746239,0.01,10.0,4.0,1.4,2.0,1.0,0.006568021591878373,1.0,1.0,1.0,1.0,1.0,0.029331500489121455,0.7984213477492478,0.19264992853474078,0.3992106738746239
3.22,3.3381231239520046,0.3994549486384678,0.01,10.0,4.0,1.4,2.0,1.0,0.00658400615465312,1.0,1.0,1.0,1.0,1.0,0.029386681753135368,0.7989098972769356,0.1934820935274758,0.3994549486384678
3.23,3.343881529650848,0.39970076707972885,0.01,10.0,4.0,1.4,2.0,1.0,0.006600120840509905,1.0,1.0,1.0,1.0,1.0,0.029441807625711195,0.7994015341594577,0.19431948809273988,0.39970076707972885
3.24,3.3496359101558255,0.3999481469851367,0.01,10.0,4.0,1.4,2.0,1.0,0.006616367402824262,1.0,1.0,1.0,1.0,1.0,0.02949687763170689,0.7998962939702734,0.19516217964752158,0.3999481469851367
3.25,3.3553862446349076,0.4001970934223819,0.01,10.0,4.0,1.4,2.0,1.0,0.006632746770692343,1.0,1.0,1.0,1.0,1.0,0.02955189151212526,0.8003941868447638,0.1960102129948993,0.4001970934223819
3.2600000000000002,3.361132516525932,0.40044760525214723,0.01,10.0,4.0,1.4,2.0,1.0,0.00664925947102354,1.0,1.0,1.0,1.0,1.0,0.029606849112737844,0.8008952105042945,0.196863621870037,0.40044760525214723
3.27,3.366874703982474,0.4006996885821801,0.01,10.0,4.0,1.4,2.0,1.0,0.006665906514109345,1.0,1.0,1.0,1.0,1.0,0.029661750154002936,0.8013993771643602,0.19772245357145204,0.4006996885821801
3.2800000000000002,3.372612784848925,0.4009533497564089,0.01,10.0,4.0,1.4,2.0,1.0,0.006682688933827074,1.0,1.0,1.0,1.0,1.0,0.029716594350925163,0.8019066995128178,0.19858675621995572,0.4009533497564089
3.29,3.3783467366605113,0.4012085953516134,0.01,10.0,4.0,1.4,2.0,1.0,0.0066996077876434355,1.0,1.0,1.0,1.0,1.0,0.02977138141308898,0.8024171907032268,0.19945657876403397,0.4012085953516134
3.3000000000000003,3.3840765366433243,0.4014654321740947,0.01,10.0,4.0,1.4,2.0,1.0,0.006716664156619522,1.0,1.0,1.0,1.0,1.0,0.029826111044692297,0.8029308643481894,0.2003319709852384,0.4014654321740947
3.31,3.3898021617143406,0.4017238672563451,0.01,10.0,4.0,1.4,2.0,1.0,0.006733859145417247,1.0,1.0,1.0,1.0,1.0,0.029880782944579957,0.8034477345126902,0.2012129835035874,0.4017238672563451
3.3200000000000003,3.395523588481453,0.4019839078537185,0.01,10.0,4.0,1.4,2.0,1.0,0.006751193882307214,1.0,1.0,1.0,1.0,1.0,0.02993539680627735,0.803967815707437,0.20209966778297855,0.4019839078537185
3.33,3.401240793243491,0.4022455614411003,0.01,10.0,4.0,1.4,2.0,1.0,0.006768669519178028,1.0,1.0,1.0,1.0,1.0,0.029989952318023906,0.8044911228822006,0.20299207613661086,0.4022455614411003
3.34,3.406953751990248,0.4025088357095774,0.01,10.0,4.0,1.4,2.0,1.0,0.006786287231546981,1.0,1.0,1.0,1.0,1.0,0.030044449162806703,0.8050176714191548,0.2038902617324175,0.4025088357095774
3.35,3.4126624404025074,0.4027737385631084,0.01,10.0,4.0,1.4,2.0,1.0,0.006804048218572167,1.0,1.0,1.0,1.0,1.0,0.030098887018393992,0.8055474771262168,0.20479427859850857,0.4027737385631084
3.36,3.4183668338520654,0.4030402781151936,0.01,10.0,4.0,1.4,2.0,1.0,0.006821953703066016,1.0,1.0,1.0,1.0,1.0,0.030153265557368716,0.8060805562303872,0.20570418162862447,0.4030402781151936
3.37,3.4240669042706653,0.4033084664229111,0.01,10.0,4.0,1.4,2.0,1.0,0.006840005183314926,1.0,1.0,1.0,1.0,1.0,0.030207584378477544,0.8066169328458223,0.2066200337242094,0.4033084664229111
3.38,3.429762611473576,0.4035783298400493,0.01,10.0,4.0,1.4,2.0,1.0,0.006858205134720039,1.0,1.0,1.0,1.0,1.0,0.030261842816335264,0.8071566596800986,0.20754192578908123,0.4035783298400493
3.39,3.4354539415587304,0.4038498631794549,0.01,10.0,4.0,1.4,2.0,1.0,0.006876553918975672,1.0,1.0,1.0,1.0,1.0,0.030316040783792752,0.8076997263589099,0.20846988905961636,0.4038498631794549
3.4,3.4411408676991724,0.40412307650903556,0.01,10.0,4.0,1.4,2.0,1.0,0.006895052934760107,1.0,1.0,1.0,1.0,1.0,0.030370177911901372,0.8082461530180711,0.2094039843406421,0.40412307650903556
3.41,3.4468233626819487,0.40439798018166356,0.01,10.0,4.0,1.4,2.0,1.0,0.006913703611418684,1.0,1.0,1.0,1.0,1.0,0.03042425382500285,0.8087959603633271,0.21034427354464091,0.40439798018166356
3.42,3.452501398905479,0.4046745848350143,0.01,10.0,4.0,1.4,2.0,1.0,0.006932507409276446,1.0,1.0,1.0,1.0,1.0,0.03047826814070465,0.8093491696700286,0.21129081970734925,0.4046745848350143
3.43,3.458174948376931,0.4049529013914042,0.01,10.0,4.0,1.4,2.0,1.0,0.006951465819956339,1.0,1.0,1.0,1.0,1.0,0.030532220469855265,0.8099058027828084,0.2122436870035702,0.4049529013914042
3.44,3.4638439827095864,0.4052329410576293,0.01,10.0,4.0,1.4,2.0,1.0,0.0069705803667031215,1.0,1.0,1.0,1.0,1.0,0.030586110416519572,0.8104658821152586,0.21320294076320515,0.4052329410576293
3.45,3.469508473120217,0.405514715324803,0.01,10.0,4.0,1.4,2.0,1.0,0.006989852604713033,1.0,1.0,1.0,1.0,1.0,0.03063993757795414,0.811029430649606,0.21416864748750747,0.405514715324803
3.46,3.4751683904264503,0.4057982359681944,0.01,10.0,4.0,1.4,2.0,1.0,0.007009284121469357,1.0,1.0,1.0,1.0,1.0,0.030693701544582563,0.8115964719363888,0.21514087486556202,0.4057982359681944
3.47,3.4808237050441453,0.40608351504706675,0.01,10.0,4.0,1.4,2.0,1.0,0.007028876537083972,1.0,1.0,1.0,1.0,1.0,0.03074740189997079,0.8121670300941335,0.21611969179099583,0.40608351504706675
3.48,3.4864743869847605,0.40637056490451523,0.01,10.0,4.0,1.4,2.0,1.0,0.007048631504644969,1.0,1.0,1.0,1.0,1.0,0.030801038220802456,0.8127411298090305,0.217105168378922,0.40637056490451523
3.49,3.492120405852727,0.40665939816730545,0.01,10.0,4.0,1.4,2.0,1.0,0.007068550710570495,1.0,1.0,1.0,1.0,1.0,0.03085461007685422,0.8133187963346109,0.21809737598312343,0.40665939816730545
3.5,3.4977617308428175,0.4069500277457115,0.01,10.0,4.0,1.4,2.0,1.0,0.007088635874968873,1.0,1.0,1.0,1.0,1.0,0.030908117030971058,0.813900055491423,0.21909638721347785,0.4069500277457115
3.5100000000000002,3.5033983212502107,0.4072424759367776,0.01,10.0,4.0,1.4,2.0,1.0,0.007108889383129656,1.0,1.0,1.0,1.0,1.0,0.030961558453134332,0.8144849518735552,0.22010229417263488,0.4072424759367776
3.52,3.509030147939024,0.4075367538217805,0.01,10.0,4.0,1.4,2.0,1.0,0.007129312861245766,1.0,1.0,1.0,1.0,1.0,0.031014933941172433,0.815073507643561,0.2211151674374885,0.4075367538217805
3.5300000000000002,3.5146571812100755,0.40783287290487746,0.01,10.0,4.0,1.4,2.0,1.0,0.007149907978694031,1.0,1.0,1.0,1.0,1.0,0.03106824308305198,0.8156657458097549,0.22213507910351898,0.40783287290487746
3.54,3.5202793879211876,0.4081308478735978,0.01,10.0,4.0,1.4,2.0,1.0,0.00717067664112282,1.0,1.0,1.0,1.0,1.0,0.031121485400475896,0.8162616957471956,0.22316210839823736,0.4081308478735978
3.5500000000000003,3.5258967344548466,0.408430693748578,0.01,10.0,4.0,1.4,2.0,1.0,0.007191620793715399,1.0,1.0,1.0,1.0,1.0,0.03117466040706269,0.816861387497156,0.2241963360204482,0.408430693748578
3.56,3.531509186713801,0.40873242588510106,0.01,10.0,4.0,1.4,2.0,1.0,0.00721274242175593,1.0,1.0,1.0,1.0,1.0,0.031227767608287,0.8174648517702021,0.22523784416502737,0.40873242588510106
3.5700000000000003,3.5371167101166585,0.40903605997463716,0.01,10.0,4.0,1.4,2.0,1.0,0.007234043551205275,1.0,1.0,1.0,1.0,1.0,0.03128080650142021,0.8180721199492743,0.2262867165480989,0.40903605997463716
3.58,3.542719269593484,0.40934161204638325,0.01,10.0,4.0,1.4,2.0,1.0,0.007255526249286754,1.0,1.0,1.0,1.0,1.0,0.031333776575471005,0.8186832240927665,0.22734303843261633,0.40934161204638325
3.59,3.548316829581396,0.40964909846880343,0.01,10.0,4.0,1.4,2.0,1.0,0.007277192625082102,1.0,1.0,1.0,1.0,1.0,0.031386677311125925,0.8192981969376069,0.22840689665435732,0.40964909846880343
3.6,3.5539093540201656,0.40995853595116877,0.01,10.0,4.0,1.4,2.0,1.0,0.007299044830137786,1.0,1.0,1.0,1.0,1.0,0.03143950818068997,0.8199170719023375,0.22947837964833973,0.40995853595116877
3.61,3.5594968063478127,0.4102699415450974,0.01,10.0,4.0,1.4,2.0,1.0,0.007321085059081943,1.0,1.0,1.0,1.0,1.0,0.03149226864802716,0.8205398830901948,0.2305575774756663,0.4102699415450974
3.62,3.5650791494962033,0.4105833326460947,0.01,10.0,4.0,1.4,2.0,1.0,0.007343315550252156,1.0,1.0,1.0,1.0,1.0,0.031544958168501086,0.8211666652921894,0.23164458185080777,0.4105833326460947
3.63,3.570656345886647,0.4108987269950933,0.01,10.0,4.0,1.4,2.0,1.0,0.00736573858633426,1.0,1.0,1.0,1.0,1.0,0.03159757618891554,0.8217974539901866,0.23273948616933177,0.4108987269950933
