T,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
3.302,26.715357,467.06464,0.012704711,1.401559,0.024470231,-0.13436519,0.016924271,-0.11791164,0.0024884613,0.034075245,0.0029516011,0.068317041,0.0013267954,-0.0042530517,0.013134434,0.68595916,0.0092486069,0.68543273
3.3150001,59.230103,941.98572,0.0072187255,-0.71427006,0.027796121,0.62173182,0.018987712,0.42738339,0.0028382577,0.015435641,0.0037584016,0.0094777374,0.0015584314,0.066126242,-0.0046345,-3.7154286,0.021316666,-0.081740148
3.3280001,48.808556,-1159.2494,0.0081673618,-0.19838776,0.03511811,0.27259541,0.022958925,0.03196907,0.0033992734,0.086358614,0.0031634076,-0.049320497,0.0024756012,0.047821522,-0.057969444,-2.892838,0.014703915,-0.58366007
3.3410001,34.47459,-1012.7633,0.0063142851,-0.065905377,0.034167472,-0.36251378,0.020619806,-0.30970314,0.0047838166,0.10048404,0.0033960515,0.084753163,0.0026396604,-0.021814179,-0.057044264,2.3704379,0.0084289433,-0.38299584
3.3540001,23.540703,-691.3432,0.0050171483,-0.10660981,0.027380753,-0.61591494,0.016558239,-0.28246471,0.0054284022,-0.012489084,0.0048553958,0.10694557,0.0019647926,-0.078081913,-0.022839423,1.9775943,0.0044547166,-0.23815946
3.3670001,16.048756,-471.17947,0.0037577546,-0.092085294,0.019721122,-0.50932527,0.013364907,-0.21761984,0.0046697138,-0.078862689,0.0054882672,-0.014375103,0.00078229973,-0.094392218,-0.038939018,-3.7409723,0.0020660413,-0.13502534
3.3800001,11.019537,-312.51132,0.0026114671,-0.083011471,0.014613716,-0.29607889,0.010742394,-0.18819602,0.0038650641,-0.042204235,0.0048394264,-0.066213816,-0.00027151688,-0.063346297,-0.074168779,-0.73518997,0.00077524706,-0.070315674
3.3929999,7.7052398,-204.36755,0.0016155429,-0.069990955,0.011411275,-0.21137051,0.008461413,-0.16221404,0.003493276,-0.01819575,0.004088141,-0.044767402,-0.00086464541,-0.030588357,-0.060928561,2.053391,9.5675387e-05,-0.038119301
3.4059999,5.552247,-131.82608,0.00079474674,-0.056254048,0.0089429282,-0.17054003,0.0065398607,-0.13301504,0.0033355984,-0.0075935973,0.0036772997,-0.020564253,-0.001144262,-0.014881006,-0.034468461,1.7828283,-0.00028485892,-0.022173664
3.4189999,4.1699624,-84.235443,0.00015214589,-0.042484157,0.0069571496,-0.13527364,0.0050048572,-0.10338527,0.0032658866,-0.003934864,0.0034944534,-0.0094232056,-0.0012938901,-0.0090654623,-0.016270129,1.0381724,-0.00051164074,-0.01342702
3.4319999,3.2923958,-52.616901,-0.00026937743,-0.018145718,0.0054175719,-0.10189246,0.0038400651,-0.07635612,0.003220347,-0.0033150511,0.0033999723,-0.0058172625,-0.0013928392,-0.0063780127,-0.006380396,0.52857971,-0.00063403207,-0.0043478855
3.4449999,2.7847528,-24.841963,-0.00016678809,0.03800391,0.0043024621,-0.069794364,0.003006947,-0.052204255,0.0031775429,-0.0032486382,0.0033339704,-0.0044609965,-0.0014622794,-0.0043315915,-0.0015245804,0.24925636,-0.00057464413,0.015329101
3.4579999,2.6865637,11.518951,0.00066005014,0.081047386,0.0036008279,-0.038114201,0.0024763409,-0.029484347,0.0031376181,-0.0028029745,0.0032835563,-0.0032494937,-0.0015049827,-0.0021800026,0.00072927441,0.11643612,-0.00022793084,0.03658371
3.471,3.105047,52.108681,0.0017178683,0.076864965,0.0033181787,-0.0049400069,0.0022444355,-0.0059018624,0.0031072698,-0.0017613979,0.0032514227,-0.0016019639,-0.0015168778,0.00042728145,0.0018983932,0.075341403,0.00032235708,0.046323728
3.484,3.9959261,83.623123,0.0026838612,0.076863669,0.0034813902,0.030189762,0.002328122,0.018791523,0.0030943579,-0.00014611996,0.0032442396,0.00056680583,-0.0014930379,0.0032142804,0.0029120203,0.08590842,0.0009642372,0.053419478
3.497,5.3199453,125.78446,0.0038601994,0.10854612,0.0041084951,0.06709744,0.0027335405,0.043982737,0.0031046404,0.0017372334,0.0032669283,0.0029133533,-0.0014345885,0.0057648933,0.004205409,0.11459336,0.0017731761,0.074776314
3.51,7.5668397,239.40242,0.0055979551,0.16288027,0.0052940086,0.12079735,0.0035135488,0.079554521,0.0031392977,0.0035906294,0.0033195592,0.0052035586,-0.0013395021,0.0092460001,0.0059525981,0.15858193,0.0030559548,0.13136525
3.523,12.499838,588.15485,0.008276388,0.25791532,0.0075380052,0.24450791,0.0049897507,0.16067886,0.0031986379,0.0055658002,0.0034056441,0.0083288094,-0.0011729911,0.01786097,0.0084940586,0.23714648,0.0056131626,0.29158145
3.536,26.19059,1649.7561,0.011750131,0.1411165,0.01258745,0.57835078,0.008327038,0.38797858,0.0032728359,0.0035908718,0.0035463844,0.013426393,-0.00079758128,0.045184273,0.011086047,-0.034201432,0.011775581,0.6623109
3.549,43.296341,93.175293,0.0074045639,-0.33706936,0.021547593,0.64704198,0.01487877,0.52273399,0.0030376883,-0.051715448,0.0036474816,-0.012430241,0.00011250318,0.088102996,0.00060560543,-1.1421479,0.015829325,-0.26066166
3.562,34.702106,-876.3465,0.0066475878,-0.052817605,0.026316706,0.054192912,0.01862229,0.012059554,0.0023551555,-0.02690443,0.0029661967,-0.065539032,0.0010589837,0.047466841,-0.0013977764,0.87656015,0.010437149,-0.40600809
3.575,26.494116,165.03242,0.0116972,1.4083774,0.024575036,-0.15879537,0.017014282,-0.13405497,0.002464503,0.033068847,0.0029047057,0.063085482,0.0013292524,-0.0025832432,0.012610372,0.78172809,0.0088089136,0.5485099
3.5880001,58.411713,1357.7557,0.0078087887,-0.93922395,0.027362935,0.59259427,0.018688822,0.41015643,0.0028272269,0.015587084,0.0037483866,0.018579854,0.0015130648,0.060998779,-0.002047464,-3.5376768,0.021329584,0.049000658
3.6010001,49.64204,-1179.071,0.0082942508,-0.15496609,0.034908373,0.31568688,0.022924362,0.065180652,0.0033394075,0.081504717,0.0032004865,-0.054550726,0.0024401178,0.051692411,-0.055797108,-3.1962366,0.015123255,-0.59229445
3.6140001,35.203423,-1031.2295,0.0063599958,-0.062542923,0.034416936,-0.33696091,0.02083838,-0.30312845,0.0047109476,0.10381861,0.0033378059,0.078550413,0.0026539152,-0.018160526,-0.058684185,2.2255607,0.0087055676,-0.3928974
3.6270001,24.038664,-705.34546,0.0050936998,-0.10808095,0.027818592,-0.61191297,0.016761379,-0.28728962,0.0054347743,-0.0053627398,0.0047776424,0.11103328,0.0020196317,-0.075706519,-0.024317238,2.161706,0.0046269009,-0.24478501
3.6400001,16.388483,-481.69,0.0038235183,-0.092360459,0.020088987,-0.52235985,0.013520882,-0.21986233,0.0047261431,-0.079337247,0.0054963157,-0.0081479084,0.00084983953,-0.095009319,-0.036292676,-3.6749868,0.0021640081,-0.13976294
3.6530001,11.244952,-319.73831,0.0026708979,-0.083672859,0.014827649,-0.30402163,0.010877083,-0.18956573,0.0038958518,-0.044158909,0.004886623,-0.066119939,-0.00022558002,-0.065494098,-0.073552296,-0.99445426,0.0008262886,-0.072857924
3.6659999,7.8527117,-209.26624,0.0016657171,-0.070732996,0.011562997,-0.21418636,0.0085776271,-0.16372994,0.003506562,-0.019073822,0.00412064,-0.046383746,-0.00084235979,-0.031925913,-0.062377736,2.0094364,0.00012329254,-0.039346725
3.6789999,5.6474037,-135.07286,0.00083512929,-0.057007618,0.0090652499,-0.17253837,0.0066352999,-0.13466357,0.0033411412,-0.0079556601,0.0036923075,-0.021535171,-0.001133467,-0.015401004,-0.035754453,1.8238484,-0.00026882294,-0.022806155
3.6919999,4.2307796,-86.348679,0.00018272964,-0.043291178,0.0070542842,-0.13716085,0.0050791409,-0.10496001,0.0032687245,-0.0040257727,0.003501297,-0.0097747259,-0.0012873551,-0.0092646256,-0.017023215,1.0741514,-0.00050192606,-0.013820258
3.7049999,3.3304491,-54.113674,-0.00025566967,-0.020280145,0.005490867,-0.10367972,0.003895012,-0.077755399,0.0032227125,-0.0033201068,0.0034041584,-0.0059248097,-0.0013882483,-0.0064984178,-0.0067648245,0.54974836,-0.0006306729,-0.0050670789
3.7179999,2.8030674,-26.520071,-0.00019265953,0.034552138,0.0043528522,-0.071536198,0.0030446257,-0.053474143,0.0031798631,-0.0032583973,0.0033371735,-0.0045224824,-0.0014591512,-0.0044419314,-0.0017061719,0.26012793,-0.00058510789,0.01402005
3.7309999,2.6791515,9.2727928,0.00060258684,0.080090992,0.0036286318,-0.03986723,0.0024978109,-0.030732501,0.0031396309,-0.0028420908,0.0032859005,-0.0033246824,-0.0015033822,-0.0023085782,0.00064464763,0.12096349,-0.00025370423,0.035696134
3.744,3.0686126,50.073376,0.0016628111,0.077557527,0.0033223748,-0.0068275779,0.0022491214,-0.0072404067,0.0031085522,-0.0018347347,0.0032526026,-0.0017069725,-0.0015171276,0.00027373791,0.0018444813,0.075892203,0.00028943512,0.046011038
3.757,3.9368739,82.003922,0.0026293667,0.075995475,0.0034605546,0.028248344,0.002315203,0.017441873,0.0030944976,-0.00024559358,0.0032438813,0.00043865509,-0.0014952777,0.0030677577,0.0028512143,0.084642574,0.0009263645,0.052809421
3.77,5.2314868,122.34869,0.0037836409,0.10618722,0.0040614391,0.064887404,0.0027027077,0.042498659,0.0031034385,0.0016338368,0.0032648956,0.0027874548,-0.0014386483,0.0056220465,0.0041243425,0.11278001,0.00172051,0.072952904
3.783,7.3996553,229.59799,0.0054831426,0.15915523,0.0052093058,0.11680043,0.0034577642,0.07692457,0.0031367738,0.0034883167,0.0033158958,0.0050709532,-0.0013459995,0.008979978,0.0058406708,0.15536313,0.0029639739,0.12665835
3.796,12.092089,555.84717,0.008094728,0.25158453,0.007367447,0.23396227,0.0048776628,0.15376383,0.0031947074,0.0054577836,0.0033997856,0.0081040571,-0.0011854562,0.017107924,0.0083265482,0.23263539,0.0054103984,0.27726388
3.809,25.037565,1583.2313,0.011634798,0.18105836,0.012183637,0.55420095,0.0080566881,0.37031972,0.0032700188,0.0042836894,0.0035368898,0.013197239,-0.00082892325,0.042742711,0.011087907,0.027311312,0.01130718,0.65056562
3.822,43.171909,257.56467,0.0076674009,-0.39978549,0.021078864,0.66720438,0.014501699,0.53434366,0.0030732753,-0.048030443,0.0036547841,-0.0081212483,4.9799844e-05,0.087694161,0.0014384802,-1.1910555,0.015997823,-0.21075737
3.835,35.330254,-885.10278,0.0066827149,-0.04517749,0.026266459,0.086914197,0.018603997,0.039500672,0.0023759338,-0.031361442,0.0030140548,-0.068541698,0.0010240076,0.050633762,-0.0019934634,0.79260588,0.010730434,-0.41639444
3.848,26.464046,-70.198868,0.010716431,1.3301632,0.024695573,-0.1784825,0.017114773,-0.14732035,0.0024413723,0.031755909,0.0028617999,0.057140589,0.0013304115,-0.00062646047,0.012022437,0.86537147,0.0084648486,0.41782078
3.8610001,57.288769,1794.1232,0.0085538402,-1.1456157,0.026951743,0.56024498,0.018403748,0.38876525,0.0028159132,0.016220536,0.0037319625,0.027433736,0.0014715889,0.055231795,0.00040660138,-3.3419621,0.021241723,0.20097807
3.8740001,50.490868,-1202.027,0.0083848462,-0.096773177,0.034667876,0.35881579,0.022865692,0.099537738,0.0032830893,0.076417878,0.0032410165,-0.058982298,0.0024018907,0.055513304,-0.053416863,-3.4753125,0.015548354,-0.59977108
3.8870001,35.945026,-1048.5417,0.0064038881,-0.060888603,0.034647752,-0.31021366,0.02105182,-0.29529548,0.0046358611,0.10670063,0.0032841053,0.072009586,0.0026655521,-0.014472052,-0.060213245,2.059407,0.0089893416,-0.40304554
3.9000001,24.546722,-719.66559,0.0051712631,-0.10943817,0.02825319,-0.60683256,0.01696796,-0.29209965,0.0054360265,0.0018640086,0.0046971845,0.11452662,0.0020727369,-0.073220618,-0.025915101,2.3152335,0.0048038485,-0.25152165
3.9130001,16.735775,-492.39569,0.0038894746,-0.092627116,0.020465989,-0.53493369,0.013678497,-0.22222468,0.0047827605,-0.079384632,0.0054998188,-0.0016318901,0.00091775844,-0.09545444,-0.033707149,-3.5699091,0.0022653951,-0.14461786
3.9260001,11.475575,-327.11884,0.0027307963,-0.084323555,0.015047421,-0.31245843,0.011012749,-0.19094062,0.0039280606,-0.046190802,0.0049336674,-0.065783046,-0.00017811083,-0.067642726,-0.072750032,-1.2558386,0.00087917951,-0.075503305
3.9389999,8.0037155,-214.27312,0.0017164197,-0.071472779,0.011716769,-0.2171196,0.0086949179,-0.1652341,0.0035204878,-0.019990588,0.0041542933,-0.048003219,-0.00081909978,-0.033321485,-0.063791886,1.955027,0.00015180212,-0.040622663
3.9519999,5.7449021,-138.39569,0.00087604969,-0.057762306,0.0091890004,-0.17454812,0.0067319139,-0.13631019,0.0033469496,-0.0083391378,0.0037080231,-0.022549998,-0.0011222904,-0.015951382,-0.037069339,1.8638315,-0.0002523282,-0.023460494
3.9649999,4.2931223,-88.51226,0.00021388243,-0.044080831,0.007152766,-0.13905385,0.0051545501,-0.10654315,0.0032716303,-0.0041260058,0.0035083995,-0.010149516,-0.0012806749,-0.0094727017,-0.01780225,1.11095,-0.00049192982,-0.014217113
3.9779999,3.3695748,-55.625675,-0.00024048332,-0.022293119,0.005565438,-0.1054709,0.00395096,-0.079163805,0.0032250823,-0.0033266589,0.0034084236,-0.0060387971,-0.001383571,-0.0066205538,-0.0071646022,0.57163292,-0.00062681455,-0.0057482817
3.9909999,2.8225679,-28.168774,-0.0002160588,0.031072706,0.0044044852,-0.07327991,0.0030832116,-0.054749038,0.0031821898,-0.0032669189,0.0033404203,-0.0045842212,-0.0014559445,-0.0045520086,-0.0018956728,0.27144176,-0.00059464149,0.012720952
4.0040002,2.6733344,7.0468078,0.000545869,0.078956269,0.0036576842,-0.041615926,0.0025201701,-0.031977899,0.003141671,-0.0028793935,0.0032882977,-0.0033985241,-0.0015016906,-0.0024356258,0.00055669318,0.12577032,-0.00027882968,0.0347666
4.0170002,3.0336428,48.001057,0.0016072544,0.078264572,0.0033279143,-0.0087078316,0.0022547604,-0.0085744467,0.0031098861,-0.0019062345,0.0032538567,-0.0018102609,-0.0015172684,0.00012096306,0.0017901192,0.076605447,0.00025674031,0.04568617
4.0300002,3.8789706,80.400253,0.0025754529,0.075235777,0.003441103,0.026307825,0.0023032471,0.016090665,0.0030947078,-0.00034416691,0.003243614,0.0003111329,-0.0014974128,0.0029200837,0.0027912937,0.083426498,0.00088891224,0.052239992
4.0430002,5.1454105,119.10097,0.0037087442,0.10388654,0.0040159454,0.062715642,0.0026729247,0.041037649,0.0031023102,0.0015301948,0.0032629529,0.0026610501,-0.0014426069,0.0054809703,0.004044557,0.11100049,0.0016691106,0.071222834
4.0560002,7.2392602,220.3555,0.0053709438,0.15554896,0.0051273899,0.11297705,0.0034038143,0.074407376,0.0031343226,0.0033864384,0.0033123265,0.0049402406,-0.001352312,0.0087267254,0.0057309945,0.15226685,0.0028752584,0.12220325
4.0689998,11.706576,525.75751,0.007917583,0.2452621,0.0072041904,0.22402421,0.0047703614,0.14724977,0.0031908546,0.0053477888,0.0033940843,0.0078874156,-0.0011974009,0.016400889,0.0081623243,0.22794054,0.0052175266,0.26382941
4.0819998,23.933664,1512.3442,0.011493685,0.2135424,0.011797067,0.53004205,0.0077988161,0.35300505,0.0032667611,0.0048311651,0.0035275701,0.012937102,-0.00085857086,0.040432163,0.011049413,0.079086065,0.010848834,0.63430989
4.0949998,42.926826,431.12689,0.0079738488,-0.45879653,0.020596631,0.6849038,0.014117409,0.54299128,0.0031061061,-0.044001468,0.0036591664,-0.0042431671,-1.2468055e-05,0.086882882,0.0023001758,-1.222807,0.016128229,-0.15382537
4.1079998,35.963894,-891.65375,0.0067113764,-0.034836743,0.026192512,0.12063939,0.018565606,0.068408474,0.0023998613,-0.03572946,0.0030637337,-0.0706397,0.00098676863,0.053811647,-0.0025259841,0.69946778,0.011030748,-0.4257215
4.1209998,26.580605,-248.18327,0.0098142847,1.1925699,0.024828453,-0.19341515,0.017223714,-0.15776068,0.0024192836,0.030148668,0.0028233645,0.050561056,0.0013300946,0.0015459645,0.011378761,0.93825561,0.0082107959,0.2964974
4.1339998,55.851665,2235.8364,0.0094330721,-1.3117425,0.026564429,0.52578807,0.018135181,0.36398992,0.0028039922,0.017279636,0.003709347,0.035928085,0.0014344174,0.04894964,0.0027136756,-3.1247842,0.02103805,0.3734878
4.1469998,51.356613,-1226.1057,0.0084291929,-0.025711503,0.034396719,0.40161058,0.022782193,0.13477673,0.0032304646,0.071153998,0.0032843915,-0.062513866,0.0023609656,0.059253078,-0.050847366,-3.7264819,0.015978292,-0.60581952
4.1599998,36.698479,-1064.4041,0.0064473548,-0.061426267,0.034859076,-0.28229365,0.021259215,-0.28616989,0.0045588845,0.10911657,0.0032351816,0.06515871,0.0026745475,-0.010752902,-0.0616161,1.8715348,0.0092804385,-0.41343936
4.1729999,25.065117,-734.34338,0.0052497326,-0.11060826,0.028683782,-0.60066617,0.017177949,-0.29684377,0.0054321028,0.0091466438,0.0046144561,0.11739769,0.0021240322,-0.070631094,-0.027613111,2.4433525,0.0049856417,-0.25837567
4.1859999,17.090771,-503.29434,0.0039556203,-0.092893831,0.020851759,-0.54694062,0.013837843,-0.2247165,0.0048392485,-0.078967817,0.0054985816,0.005142265,0.00098593195,-0.095722608,-0.031211358,-3.4228292,0.0023702851,-0.14958714
4.1989999,11.711517,-334.65619,0.0027911549,-0.084962144,0.015273389,-0.32140467,0.011149399,-0.19232352,0.0039617456,-0.048297487,0.0049803788,-0.065184966,-0.00012911164,-0.069783844,-0.071761377,-1.5168175,0.0009339946,-0.078255199
4.2119999,8.1583281,-219.3902,0.0017676491,-0.072210185,0.011872679,-0.22018354,0.008813276,-0.16672638,0.0035350816,-0.020947754,0.0041891001,-0.049618766,-0.00079482375,-0.034775525,-0.065163292,1.8894452,0.00018123951,-0.041949309
4.2249999,5.8447981,-141.79614,0.00091750856,-0.058517918,0.0093141887,-0.17657092,0.0068297009,-0.13795421,0.0033530393,-0.0087447297,0.0037244782,-0.023609174,-0.00111071,-0.016533801,-0.038412292,1.9025204,-0.00023535881,-0.024137657
4.2379999,4.3570256,-90.727562,0.0002455932,-0.04485663,0.0072526,-0.14095251,0.0052310913,-0.10813435,0.0032746112,-0.0042361543,0.0035157779,-0.010548822,-0.0012738431,-0.0096904235,-0.018607812,1.1485487,-0.00048164881,-0.014619117
4.2509999,3.409785,-57.155479,-0.000223904,-0.024187639,0.0056412877,-0.10726625,0.0040079155,-0.080581523,0.0032274574,-0.0033349849,0.0034127724,-0.0061598294,-0.0013788058,-0.0067446036,-0.0075802454,0.59424925,-0.00062248349,-0.0063932226
4.2639999,2.8432343,-29.789692,-0.00023697161,0.027580867,0.0044573625,-0.075025551,0.0031227085,-0.056029227,0.003184522,-0.0032742696,0.0033437116,-0.0046463781,-0.0014526593,-0.004661906,-0.0020934027,0.28321016,-0.00060325349,0.011435734
4.277,2.6690962,4.8435979,0.00049002463,0.077640787,0.0036879824,-0.043360826,0.0025434163,-0.033220999,0.0031437369,-0.0029148983,0.0032907471,-0.0034710679,-0.001499909,-0.0025611829,0.00046520945,0.13086331,-0.00030327754,0.03379577
4.29,3.0001631,45.893459,0.0015511919,0.078973882,0.0033347919,-0.010580423,0.002261349,-0.00990366,0.0031112703,-0.0019758793,0.003255184,-0.0019118167,-0.0015173004,-3.0929128e-05,0.0017351885,0.077487849,0.00022428237,0.045346212
4.303,3.8222075,78.805252,0.0025220416,0.074585713,0.0034230349,0.024367973,0.0022922554,0.014737818,0.0030949882,-0.00044176399,0.0032434373,0.00018433142,-0.001499442,0.0027712896,0.0027322208,0.082264803,0.0008518523,0.05170856
4.316,5.0615864,116.02952,0.0036354668,0.10164572,0.0039719879,0.060578134,0.0026441761,0.039597005,0.0031012562,0.0014263345,0.0032611007,0.0025341371,-0.0014464655,0.0053413152,0.0039660293,0.10925216,0.0016189127,0.069582224
4.329,7.0852656,211.63928,0.0052612768,0.15205356,0.0050481423,0.10931548,0.0033516213,0.071995229,0.003131944,0.0032849133,0.0033088499,0.0048111668,-0.0013584482,0.0084853452,0.005623484,0.14928816,0.002789635,0.11798381
4.342,11.341779,497.72449,0.0077449279,0.23899873,0.0070478152,0.21465455,0.0046675703,0.14110991,0.0031870808,0.0052365516,0.0033885348,0.0076785702,-0.0012088568,0.015736608,0.0080014914,0.22313583,0.0050339345,0.25122824
4.355,22.88126,1439.0978,0.011331839,0.23933885,0.01142764,0.50615734,0.007553129,0.33616421,0.0032631576,0.0052566002,0.0035184445,0.012654718,-0.00088661764,0.038252503,0.010977251,0.12188936,0.010403347,0.61467534
4.368,42.555565,610.88928,0.0083199665,-0.51041281,0.020102682,0.70004439,0.013727988,0.54874808,0.0031359713,-0.039729677,0.0036609413,-0.00080957095,-7.4017102e-05,0.085680678,0.0031781171,-1.2364939,0.016215574,-0.090049319
4.381,36.601227,-895.34033,0.0067319837,-0.022755347,0.026094204,0.15522134,0.018506125,0.098623224,0.0024268569,-0.039957911,0.0031145783,-0.071808696,0.00094726315,0.056988321,-0.0029889608,0.5976544,0.011337331,-0.43396869
4.3940001,26.807333,-381.25931,0.0090231271,1.0232241,0.024970291,-0.20361377,0.017339103,-0.16540602,0.0023984422,0.028259162,0.0027898217,0.043432306,0.0013281682,0.0038805003,0.010686651,1.0013472,0.0080392445,0.1867035
4.4070001,54.103844,2661.554,0.010409678,-1.4152198,0.026202183,0.49002993,0.017885266,0.33655277,0.0027911842,0.018696645,0.0036808327,0.043960527,0.001401864,0.042307932,0.0048571248,-2.8824701,0.020705048,0.56274498
4.4200001,52.239063,-1248.3052,0.0084192976,0.054627869,0.034095295,0.44362098,0.022673348,0.1705613,0.0031816389,0.065774344,0.0033299355,-0.065051161,0.0023174142,0.062872365,-0.048109628,-3.9467242,0.016411943,-0.61012477
4.4330001,37.462639,-1078.5411,0.0064921216,-0.064608142,0.035050079,-0.25322419,0.021459632,-0.27572152,0.0044803554,0.11105487,0.0031912448,0.058026124,0.0026808812,-0.0070071695,-0.062877171,1.661731,0.0095790345,-0.42407486
4.4460001,25.594118,-749.42151,0.0053289453,-0.11150788,0.029109584,-0.5934034,0.017391281,-0.30146426,0.0054229787,0.016441967,0.0045299083,0.11962536,0.0021734459,-0.067944378,-0.029394656,2.5501029,0.0051723663,-0.26535392
4.4590001,17.453604,-514.38306,0.0040219598,-0.09317138,0.021245861,-0.55828136,0.013999014,-0.22734724,0.0048952647,-0.078055732,0.005492432,0.01213939,0.0010542324,-0.095809981,-0.028836271,-3.2309041,0.0024787586,-0.15466782
4.4720001,11.95289,-342.35367,0.0028519637,-0.085587069,0.015505923,-0.33087146,0.011287038,-0.19371763,0.003996958,-0.050474707,0.0050265659,-0.064307868,-7.8590936e-05,-0.071908593,-0.070587538,-1.7747701,0.00099081104,-0.08111687
4.4850001,8.3166304,-224.61951,0.0018194034,-0.072945103,0.012030823,-0.22339258,0.0089326948,-0.16820669,0.0035503728,-0.021947173,0.0042250552,-0.051222607,-0.00076948991,-0.036288228,-0.066483743,1.8119965,0.00021164166,-0.043328978
4.4980001,5.9471469,-145.27582,0.00095950649,-0.059274249,0.0094408244,-0.1786087,0.0069286595,-0.13959494,0.0033594265,-0.0091731418,0.0037417044,-0.02471297,-0.0010987023,-0.017149962,-0.039782286,1.9396318,-0.00021789809,-0.024838652
4.5110002,4.4225278,-92.995941,0.00027785316,-0.045621634,0.0073537901,-0.14285669,0.0053087701,-0.1097332,0.0032776743,-0.0043568225,0.0035234499,-0.010973906,-0.0012668523,-0.0099185696,-0.019440463,1.1869222,-0.00047107888,-0.015027678
4.5240002,3.4510932,-58.705601,-0.00020601481,-0.025967667,0.0057184189,-0.10906602,0.0040658852,-0.082008705,0.003229839,-0.0033453796,0.0034172104,-0.0062885485,-0.0013739514,-0.0068707662,-0.0080122817,0.61761302,-0.00061770488,-0.0070038773
4.5370002,2.865047,-31.384613,-0.00025539452,0.024091711,0.0045114853,-0.076773189,0.0031631202,-0.057314988,0.0031868592,-0.0032805223,0.0033470471,-0.004709132,-0.0014492958,-0.0047717099,-0.0022996904,0.2954458,-0.00061095506,0.010168203
4.5500002,2.6664205,2.6655347,0.00043518306,0.076143548,0.0037195235,-0.045102447,0.0025675485,-0.034462273,0.0031458277,-0.0029486211,0.0032932477,-0.0035423643,-0.0014980383,-0.002685294,0.0003699899,0.13624938,-0.0003270187,0.032784622
4.5630002,2.9681985,43.752701,0.0014946265,0.079672843,0.0033430019,-0.012445066,0.0022688834,-0.01122777,0.0031127036,-0.0020436537,0.0032565829,-0.0020116321,-0.0015172245,-0.00018183122,0.0016795663,0.078546077,0.00019207307,0.044988312
4.5760002,3.7665803,77.212433,0.0024690544,0.074045874,0.0034063498,0.022428693,0.002282229,0.013383342,0.0030953377,-0.00053831033,0.0032433509,5.8341153e-05,-0.0015013649,0.0026214216,0.0026739556,0.081162386,0.00081515854,0.051212456
4.5890002,4.9798932,113.12294,0.0035637652,0.099466711,0.0039295433,0.05847111,0.0026164483,0.038174205,0.0031002762,0.0013222897,0.0032593389,0.0024067247,-0.0014502248,0.0052027525,0.0038887379,0.10753275,0.001569854,0.068027429
4.6020002,6.9373088,203.4166,0.0051540649,0.1486616,0.0049714516,0.10580469,0.0033011134,0.069680884,0.0031296378,0.0031836622,0.0033054648,0.0046834904,-0.0013644162,0.0082549853,0.0055180569,0.14642185,0.0027069408,0.11398521
4.6149998,10.996284,471.59537,0.0075767064,0.23283362,0.0068979296,0.20581615,0.0045690318,0.13531908,0.0031833865,0.0051246542,0.0033831317,0.0074771824,-0.0012198534,0.015112076,0.0078441063,0.21828057,0.0048590456,0.23941043
4.6279998,21.881432,1365.1298,0.011153739,0.2592735,0.011075079,0.48277384,0.007319252,0.31989574,0.0032592884,0.0055802604,0.0035095259,0.012357207,-0.00091315614,0.036201578,0.010877491,0.1566498,0.0099727679,0.59265113
4.6409998,42.055004,793.10419,0.0086991237,-0.55083835,0.019598877,0.71253359,0.01333546,0.551727,0.0031627351,-0.035321906,0.0036604262,0.002181764,-0.00013457536,0.084108151,0.0040591955,-1.2315416,0.016255159,-0.019999808
4.6539998,37.239933,-895.36188,0.0067436649,-0.0099851573,0.025970975,0.19050004,0.018424688,0.12995338,0.0024568022,-0.043993138,0.0031659224,-0.072040714,0.00090549729,0.060148694,-0.0033764401,0.48784816,0.011649389,-0.44106343
4.6669998,27.116419,-480.90521,0.0083570089,0.84514725,0.025117736,-0.20916817,0.017458955,-0.17028929,0.0023790454,0.026098736,0.0027615314,0.035845,0.0013245312,0.0063383011,0.0099528367,1.0553176,0.0079415003,0.089600354
4.6799998,52.065857,3045.0476,0.011432395,-1.4391111,0.025865817,0.45317093,0.017655712,0.30694565,0.002777261,0.020393908,0.0036467845,0.051433865,0.0013741216,0.035487384,0.0068179541,-2.6122842,0.020233383,0.76065028
4.6929998,53.135544,-1264.7363,0.0083502913,0.13910846,0.033764351,0.48432109,0.02253891,0.20648113,0.0031366709,0.06034492,0.0033769095,-0.066511415,0.0022713386,0.066323504,-0.045226585,-4.1336775,0.016847935,-0.61231959
4.7059999,38.236195,-1090.7173,0.0065402174,-0.070817024,0.035219949,-0.22302912,0.021652119,-0.26392308,0.0044006174,0.11250602,0.0031524862,0.050641179,0.0026845357,-0.003238749,-0.063980825,1.4300586,0.0098852981,-0.43494433
4.7189999,26.134026,-764.94379,0.0054086763,-0.11204596,0.029529814,-0.58503139,0.017607844,-0.30589715,0.0054086605,0.023708289,0.0044440059,0.12119553,0.002220911,-0.065166414,-0.031245619,2.6384521,0.0053641135,-0.27246368
4.7319999,17.824413,-525.65814,0.0040885047,-0.093473181,0.021647785,-0.56886607,0.014162114,-0.23012605,0.0049504461,-0.076624468,0.005481225,0.019319976,0.0011225299,-0.095713906,-0.026614785,-2.9916534,0.002590894,-0.15985714
