Time,X1,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul,Vmax_2E1_APAP,Km_2E1_APAP,kNapqiGsh,kGsh,GSHmax,Vmax_PhaseIIEnzGlu_APAP,Km_PhaseIIEnzGlu_APAP,Vmax_PhaseIIEnzSul_APAP,Km_PhaseIIEnzSul_APAP,compartment,J0,J1,J2,J3,J4
0.79,0.0,0.09988101955622958,7.853443319494951e-07,9.999999649291208,3.507186072794836e-07,7.177933200831086e-05,4.6065048822821945e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4372599978107516e-06,7.85344304406779e-07,3.5070879178533686e-11,9.081074932680328e-05,5.8287044802656207e-05
0.8,0.0,0.09987951421494,7.918309012945571e-07,9.999999641405633,3.58604537388326e-07,7.268743327979605e-05,4.664791634145707e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4372398930040492e-06,7.91830872899947e-07,3.5859436664509306e-11,9.08095049722159e-05,5.828645892458798e-05
0.81,0.0,0.09987800889215373,7.98252728159626e-07,9.999999633455525,3.665550089301124e-07,7.359552210779481e-05,4.723077800131811e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.437219788400921e-06,7.982526989001133e-07,3.665444747724678e-11,9.080826062951774e-05,5.828587304783931e-05
0.8200000000000001,0.0,0.09987650358787063,8.046104567452959e-07,9.999999625441527,3.745693777062843e-07,7.450359849242604e-05,4.7813633802418254e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4371996840013672e-06,8.046104266079295e-07,3.7455847312628524e-11,9.080701629870883e-05,5.828528717241027e-05
0.8300000000000001,0.0,0.09987499830209058,8.109047248422575e-07,9.999999617364278,3.826470059281869e-07,7.541166243380863e-05,4.839648374477071e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.437179579805387e-06,8.109046938141461e-07,3.826357222180832e-11,9.080577197978912e-05,5.8284701298300945e-05
0.84,0.0,0.09987349303481344,8.171361638950772e-07,9.999999609224409,3.907872621532893e-07,7.631971393206144e-05,4.897932782838867e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4371594758129806e-06,8.171361319633905e-07,3.907755914411837e-11,9.080452767275864e-05,5.828411542551137e-05
0.85,0.0,0.09987198778603906,8.233053990653426e-07,9.999999601022544,3.989895212220399e-07,7.722775298730342e-05,4.9562166053285337e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4371393720241473e-06,8.233053662173132e-07,3.989774555179793e-11,9.080328337761741e-05,5.828352955404169e-05
0.86,0.0,0.09987048255576732,8.294130492941788e-07,9.999999592759306,4.0725316419534913e-07,7.813577959965343e-05,5.014499841947391e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4371192684388865e-06,8.294130155171042e-07,4.0724069449993296e-11,9.08020390943654e-05,5.8282943683891916e-05
0.87,0.0,0.09986897734399808,8.354597273641434e-07,9.999999584435303,4.155775782926954e-07,7.904379376923035e-05,5.072782492696758e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4370991650571982e-06,8.354596926453866e-07,4.15564697320292e-11,9.080079482300262e-05,5.8282357815062155e-05
0.88,0.0,0.0998674721507312,8.414460399605046e-07,9.999999576051144,4.239621568308459e-07,7.99517954961531e-05,5.1310645575779556e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4370790618790823e-06,8.414460042874959e-07,4.2394885646501733e-11,9.079955056352906e-05,5.828177194755248e-05
0.89,0.0,0.09986596697596657,8.473725877319109e-07,9.99999956760743,4.3240629916318806e-07,8.085978478054057e-05,5.1893460365923035e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.437058958904538e-06,8.473725510921499e-07,4.3239256974914043e-11,9.079830631594474e-05,5.8281186081362965e-05
0.9,0.0,0.09986446181970404,8.532399653504562e-07,9.999999559104756,4.409094106196636e-07,8.176776162251163e-05,5.247626929741122e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4370388561335655e-06,8.53239927731512e-07,4.408952438694769e-11,9.079706208024965e-05,5.8280600216493685e-05
0.91,0.0,0.09986295668194348,8.590487615711474e-07,9.99999955054371,4.494709024473013e-07,8.267572602218519e-05,5.305907237025731e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.437018753566164e-06,8.590487229606605e-07,4.494562908519129e-11,9.07958178564438e-05,5.828001435294472e-05
0.92,0.0,0.09986145156268474,8.647995592907806e-07,9.999999541924874,4.5809019175134093e-07,8.358367797968014e-05,5.364186958447451e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4369986512023331e-06,8.64799519676464e-07,4.580751262750482e-11,9.079457364452718e-05,5.827942849071615e-05
0.93,0.0,0.0998599464619277,8.704929356062311e-07,9.999999533248827,4.667667014369429e-07,8.449161749511537e-05,5.4224660940076034e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436978549042073e-06,8.704928949758711e-07,4.6675117282291016e-11,9.079332944449978e-05,5.827884262980803e-05
0.9400000000000001,0.0,0.09985844137967222,8.761294618721635e-07,9.99999952451614,4.7549986015147814e-07,8.539954456860977e-05,5.480744643707508e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4369584470853831e-06,8.761294202136217e-07,4.754838602849532e-11,9.079208525636164e-05,5.827825677022046e-05
0.9500000000000001,0.0,0.09985693631591817,8.817097037581679e-07,9.999999515727378,4.842891022273924e-07,8.630745920028224e-05,5.539022607548485e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436938345332263e-06,8.817096610593809e-07,4.842726220033455e-11,9.079084108011272e-05,5.827767091195351e-05
0.96,0.0,0.09985543127066543,8.872342213053269e-07,9.999999506883102,4.931338676256385e-07,8.721536139025165e-05,5.597299985531855e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4369182437827122e-06,8.872341775543083e-07,4.9311689842568286e-11,9.078959691575303e-05,5.8277085055007245e-05
0.97,0.0,0.09985392624391384,8.927035689822209e-07,9.999999497983865,5.020336018796721e-07,8.812325113863693e-05,5.655576777658939e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4368981424367308e-06,8.927035241670613e-07,5.0201613532863126e-11,9.07883527632826e-05,5.827649919938176e-05
0.98,0.0,0.09985242123566328,8.981182957403746e-07,9.999999489030216,5.109877560400041e-07,8.903112844555695e-05,5.713852983931058e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4368780412943184e-06,8.981182498492434e-07,5.1096978381792725e-11,9.078710862270139e-05,5.8275913345077114e-05
0.99,0.0,0.0998509162459136,9.03478945069153e-07,9.999999480022701,5.19995786619305e-07,8.993899331113059e-05,5.772128604349533e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4368579403554744e-06,9.034788980902989e-07,5.199772985520213e-11,9.078586449400942e-05,5.827532749209338e-05
1.0,0.0,0.09984941127466469,9.08786055050111e-07,9.999999470961857,5.290571555380557e-07,9.084684573547676e-05,5.8304036389156854e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4368378396201985e-06,9.087860069718624e-07,5.2903814307114775e-11,9.07846203772067e-05,5.827474164043066e-05
1.01,0.0,0.09984790632191641,9.140401584108016e-07,9.999999461848216,5.38171330070739e-07,9.175468571871436e-05,5.888678087630835e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4368177390884908e-06,9.140401092215674e-07,5.381517844682549e-11,9.078337627229319e-05,5.8274155790089e-05
1.02,0.0,0.09984640138766862,9.192417825780493e-07,9.999999452682305,5.473377827925658e-07,9.266251326096226e-05,5.946951950496304e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4367976387603506e-06,9.192417322663201e-07,5.4731769516536134e-11,9.078213217926895e-05,5.827356994106852e-05
1.03,0.0,0.09984489647192119,9.243914497306934e-07,9.999999443464649,5.565559915267329e-07,9.357032836233937e-05,6.0052252275134126e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4367775386357774e-06,9.243913982850413e-07,5.565353511371996e-11,9.078088809813394e-05,5.827298409336923e-05
1.04,0.0,0.09984339157467398,9.294896768518055e-07,9.999999434195763,5.658254392922038e-07,9.447813102296457e-05,6.063497918683483e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4367574387147716e-06,9.294896242608858e-07,5.658042372402861e-11,9.07796440288882e-05,5.827239824699125e-05
1.05,0.0,0.09984188669592685,9.345369757803897e-07,9.999999424876158,5.751456142520106e-07,9.538592124295677e-05,6.121770024007836e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4367373389973318e-06,9.345369220329402e-07,5.7512384188385114e-11,9.077839997153167e-05,5.8271812401934656e-05
1.06,0.0,0.09984038183567968,9.395338532625653e-07,9.999999415506343,5.845160096620692e-07,9.629369902243483e-05,6.180041543487793e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4367172394834586e-06,9.395337983474077e-07,5.844936570298387e-11,9.077715592606438e-05,5.827122655819952e-05
1.07,0.0,0.09983887699393233,9.444808110022432e-07,9.999999406086818,5.939361238205047e-07,9.720146436151768e-05,6.238312477124675e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4366971401731513e-06,9.444807549082829e-07,5.9391318174562e-11,9.077591189248636e-05,5.827064071578591e-05
1.08,0.0,0.09983737217068467,9.493783457112959e-07,9.999999396618081,6.034054600174801e-07,9.81092172603242e-05,6.296582824919804e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4366770410664095e-06,9.493782884275231e-07,6.033819186512802e-11,9.077466787079756e-05,5.82700548746939e-05
1.09,0.0,0.09983586736593655,9.542269491592294e-07,9.999999387100623,6.129235264855253e-07,9.901695771897327e-05,6.354852586874503e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436656942163233e-06,9.542268906747192e-07,6.128993774723313e-11,9.077342386099802e-05,5.826946903492358e-05
1.1,0.0,0.09983436257968786,9.590271082223605e-07,9.99999937753493,6.22489836350359e-07,9.99246857375838e-05,6.413121762990092e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4366368434636216e-06,9.59027048526273e-07,6.224650697106426e-11,9.077217986308773e-05,5.826888319647503e-05
1.11,0.0,0.09983285781193846,9.637793049325046e-07,9.999999367921486,6.321039075822014e-07,0.00010083240131627466,6.471390353267893e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4366167449675747e-06,9.637792440140856e-07,6.320785139735108e-11,9.077093587706667e-05,5.82682973593483e-05
1.12,0.0,0.0998313530626882,9.684840165251799e-07,9.999999358260768,6.417652629475698e-07,0.00010174010445516476,6.52965835770923e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4365966466750923e-06,9.684839543737609e-07,6.417392324209459e-11,9.076969190293489e-05,5.826771152354348e-05
1.1300000000000001,0.0,0.09982984833193695,9.73141715487331e-07,9.999999348553247,6.514734299615554e-07,0.00010264779515437299,6.587925776315422e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4365765485861735e-06,9.7314165209233e-07,6.514467525420288e-11,9.076844794069232e-05,5.826712568906067e-05
1.1400000000000001,0.0,0.09982834361968458,9.777528696045778e-07,9.999999338799393,6.61227940840574e-07,0.00010355547341401824,6.646192609087792e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4365564507008187e-06,9.777528049554988e-07,6.612006071549104e-11,9.076720399033902e-05,5.8266539855899893e-05
1.1500000000000001,0.0,0.09982683892593096,9.823179420079947e-07,9.999999328999667,6.710283324555868e-07,0.0001044631392342194,6.704458856027662e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4365363530190269e-06,9.82317876094428e-07,6.710003326304559e-11,9.076596005187496e-05,5.8265954024061274e-05
1.16,0.0,0.09982533425067595,9.868373912204238e-07,9.99999931915453,6.808741462857869e-07,0.00010537079261509535,6.762724517136354e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4365162555407983e-06,9.868373240320472e-07,6.808454706686007e-11,9.076471612530016e-05,5.826536819354486e-05
1.17,0.0,0.09982382959391943,9.913116712023285e-07,9.999999309264433,6.907649283727474e-07,0.00010627843355676501,6.820989592415192e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436496158266132e-06,9.913116027289056e-07,6.907355665219939e-11,9.076347221061462e-05,5.8264782364350744e-05
1.18,0.0,0.09982232495566125,9.957412313971884e-07,9.999999299329827,7.007002292750236e-07,0.00010718606205934726,6.879254081865497e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4364760611950285e-06,9.957411616285704e-07,7.006701725487119e-11,9.076222830781828e-05,5.8264196536478996e-05
1.19,0.0,0.09982082033590127,1.0001265167764457e-06,9.999999289351159,7.106796040232093e-07,0.00010809367812296099,6.937517985488591e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4364559643274867e-06,1.0001264457025707e-06,7.106488411068312e-11,9.076098441691125e-05,5.826361070992968e-05
1.2,0.0,0.09981931573463937,1.0044679678840013e-06,9.999999279328867,7.207026120754391e-07,0.00010900128174772511,6.995781303285798e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4364358676635064e-06,1.0044678954948944e-06,7.206711334362127e-11,9.075974053789343e-05,5.82630248847029e-05
1.21,0.0,0.09981781115187542,1.0087660208802705e-06,9.999999269263387,7.307688172733333e-07,0.00010990887293375849,7.054044035258438e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4364157712030876e-06,1.008765947166044e-06,7.307366125530734e-11,9.07584966707649e-05,5.826243906079871e-05
1.22,0.0,0.09981630658760927,1.0130211075857988e-06,9.999999259155153,7.408777877983819e-07,0.00011081645168118004,7.112306181407835e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.43639567494623e-06,1.013021032536652e-06,7.408448468027018e-11,9.07572528155256e-05,5.82618532382172e-05
1.23,0.0,0.0998148020418408,1.017233655524445e-06,9.99999924900459,7.510290961287619e-07,0.00011172401799010863,7.170567741735313e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436375578892933e-06,1.0172335791306645e-06,7.509954098594562e-11,9.075600897217558e-05,5.8261267416958426e-05
1.24,0.0,0.09981329751456987,1.0214040879661334e-06,9.999999238812123,7.612223189965846e-07,0.00011263157186066318,7.228828716242193e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4363554830431962e-06,1.0214040102180924e-06,7.611878771740521e-11,9.075476514071479e-05,5.826068159702248e-05
1.25,0.0,0.09981179300579635,1.025532823969181e-06,9.99999922857817,7.714570373455684e-07,0.00011353911329296256,7.287089104929798e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4363353873970196e-06,1.0255327448573402e-06,7.714218295262754e-11,9.075352132114327e-05,5.8260095778409436e-05
1.26,0.0,0.0998102885155201,1.0296202784222043e-06,9.999999218303149,7.817328362891324e-07,0.00011444664228712567,7.345348907799452e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4363152919544028e-06,1.0296201979371115e-06,7.816968512486256e-11,9.075227751346101e-05,5.8259509961119366e-05
1.27,0.0,0.09980878404374098,1.0336668620856086e-06,9.999999207987466,7.920493050689073e-07,0.00011535415884327142,7.403608124852477e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4362951967153452e-06,1.0336667802178975e-06,7.920125337790296e-11,9.0751033717668e-05,5.8258924145152354e-05
1.28,0.0,0.09980727959045886,1.037672981632663e-06,9.999999197631531,8.02406037013659e-07,0.00011626166296151867,7.461866756090198e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4362751016798468e-06,1.037672898373055e-06,8.023684685554144e-11,9.074978993376426e-05,5.825833833050847e-05
1.29,0.0,0.09980577515567361,1.0416390396901704e-06,9.999999187235746,8.128026294986207e-07,0.00011716915464198633,7.520124801513936e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436255006847907e-06,1.0416389550294728e-06,8.127642541211344e-11,9.074854616174976e-05,5.825775251718779e-05
1.3,0.0,0.0998042707393851,1.045565434878728e-06,9.99999917680051,8.232386839052306e-07,0.00011807663388479329,7.578382261125016e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4362349122195252e-06,1.0455653488078347e-06,8.231994907959006e-11,9.074730240162451e-05,5.82571667051904e-05
1.31,0.0,0.09980276634159319,1.0494525618525916e-06,9.999999166326216,8.337138055812685e-07,0.00011898410069005845,7.636639134924758e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436214817794702e-06,1.0494524743624827e-06,8.336737842284947e-11,9.074605865338853e-05,5.825658089451635e-05
1.32,0.0,0.09980126196229774,1.0533008113391406e-06,9.999999155813256,8.442276038013905e-07,0.00011989155505790069,7.694895422914489e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4361947235734361e-06,1.0533007224208824e-06,8.44186743620412e-11,9.074481491704184e-05,5.8255995085165747e-05
1.33,0.0,0.09979975760149863,1.057110570177951e-06,9.999999145262018,8.547796917280563e-07,0.00012079899698843891,7.753151125095531e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436174629555728e-06,1.0571104798226956e-06,8.547379817258617e-11,9.074357119258438e-05,5.8255409277138646e-05
1.34,0.0,0.09979825325919571,1.06088222135948e-06,9.999999134672883,8.653696863728443e-07,0.00012170642648179201,7.811406241469207e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4361545357415768e-06,1.0608821295584647e-06,8.65327116628123e-11,9.074232748001619e-05,5.825482347043512e-05
1.35,0.0,0.09979674893538885,1.0646161440633651e-06,9.999999124046232,8.759972085581522e-07,0.00012261384353807886,7.869660772036842e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4361344421309821e-06,1.0646160508079129e-06,8.759537681868324e-11,9.074108377933726e-05,5.825423766505527e-05
1.36,0.0,0.09979524463007793,1.0683127136963425e-06,9.999999113382438,8.866618828792797e-07,0.0001235212481574184,7.92791471679976e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.436114348723944e-06,1.0683126189778612e-06,8.866175615906969e-11,9.07398400905476e-05,5.825365186099916e-05
1.37,0.0,0.0997937403432628,1.0719723019297883e-06,9.999999102681876,8.973633376668862e-07,0.00012442864033992946,7.986168075759282e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4360942555204618e-06,1.071972205739771e-06,8.9731812380478e-11,9.073859641364717e-05,5.825306605826686e-05
1.3800000000000001,0.0,0.09979223607494334,1.0755952767368858e-06,9.999999091944911,9.081012049498241e-07,0.00012533602008573096,8.044420848916734e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4360741625205356e-06,1.0755951790669094e-06,9.080550888995731e-11,9.073735274863604e-05,5.825248025685845e-05
1.3900000000000001,0.0,0.0997907318251194,1.079182002429423e-06,9.999999081171909,9.18875120418341e-07,0.0001262433873949418,8.10267303627344e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4360540697241647e-06,1.079181903271149e-06,9.18828090945567e-11,9.073610909551416e-05,5.8251894456774e-05
1.4000000000000001,0.0,0.09978922759379084,1.0827328396942238e-06,9.99999907036323,9.29684723387648e-07,0.0001271507422676809,8.160924637830723e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4360339771313492e-06,1.082732739039398e-06,9.296367693423236e-11,9.073486545428155e-05,5.82513086580136e-05
1.41,0.0,0.09978772338095755,1.086248145629218e-06,9.999999059519233,9.405296567618512e-07,0.00012805808470406707,8.219175653589906e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4360138847420877e-06,1.0862480434696692e-06,9.404807670421179e-11,9.07336218249382e-05,5.825072286057731e-05
1.42,0.0,0.0997862191866194,1.0897282737791503e-06,9.99999904864027,9.514095669982414e-07,0.00012896541470421927,8.277426083552316e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4359937925563815e-06,1.0897281701067906e-06,9.513597305499389e-11,9.073237820748413e-05,5.825013706446522e-05
1.43,0.0,0.09978471501077622,1.0931735741709364e-06,9.99999903772669,9.623241040719388e-07,0.00012987273226825637,8.335675927719277e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4359737005742288e-06,1.0931734689777611e-06,9.622733099234893e-11,9.073113460191931e-05,5.82495512696774e-05
1.44,0.0,0.09978321085342791,1.0965843933486642e-06,9.999999026778841,9.732729214408906e-07,0.00013078003739629729,8.393925186092113e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4359536087956303e-06,1.0965842866267508e-06,9.732211587731854e-11,9.072989100824378e-05,5.824896547621393e-05
1.45,0.0,0.09978170671457431,1.09996107440825e-06,9.999999015797066,9.842556760112162e-07,0.0001316873300884609,8.452173858672147e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4359335172205852e-06,1.0999609661497583e-06,9.842029342621572e-11,9.072864742645751e-05,5.824837968407488e-05
1.46,0.0,0.09978020259421531,1.103303957031748e-06,9.999999004781703,9.95272028102897e-07,0.00013259461034486608,8.510421945460704e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4359134258490931e-06,1.1033038472289195e-06,9.952182971062485e-11,9.072740385656051e-05,5.824779389326032e-05
1.47,0.0,0.09977869849235076,1.1066133775213183e-06,9.99999899373309,1.0063216414158083e-06,0.00013350187816563175,8.568669446459109e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4358933346811539e-06,1.106613266166476e-06,1.0062669097976596e-10,9.072616029855278e-05,5.8247208103770354e-05
1.48,0.0,0.09977719440898053,1.109889668832858e-06,9.99999898265156,1.0174041829960886e-06,0.00013440913355087679,8.626916361668686e-05,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4358732437167672e-06,1.1098895559184057e-06,1.0173484401576616e-10,9.072491675243432e-05,5.824662231560503e-05
