Time,stat_sol,Pstat_sol,statKinase_sol,PstatDimer_sol,PstatDimer_nuc,stat_nuc,Pstat_nuc,statPhosphatase_nuc,species_test,nuc,sol,nm,PstatDimerisation,statDephosphorylation,statPhosphorylation,PstatDimerisationNuc,PstatDimer__import,stat_export,stat_import
1.3,0.9999374825040193,0.0,0.0,0.0,0.0,0.0009143183787211772,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.129272018560249e-05,0.0007499648333588782
1.31,0.999937032356947,0.0,0.0,0.0,0.0,0.0009209017796531012,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.194905122379444e-05,0.0007499645801432065
1.32,0.9999365826584629,0.0,0.0,0.0,0.0,0.0009274786199815642,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.26047138444893e-05,0.0007499643271798167
1.33,0.9999361334081048,0.0,0.0,0.0,0.0,0.0009340489064698742,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.325970876533749e-05,0.0007499640744684487
1.34,0.9999356846054104,0.0,0.0,0.0,0.0,0.0009406126458751486,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.391403670326773e-05,0.000749963822008843
1.35,0.9999352362499183,0.0,0.0,0.0,0.0,0.0009471698449483134,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.45676983744872e-05,0.0007499635698007401
1.36,0.999934788341167,0.0,0.0,0.0,0.0,0.0009537205104341036,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.522069449448177e-05,0.0007499633178438804
1.37,0.9999343408786961,0.0,0.0,0.0,0.0,0.0009602646490710632,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.587302577801615e-05,0.0007499630661380054
1.3800000000000001,0.9999338938620452,0.0,0.0,0.0,0.0,0.000966802267591545,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.65246929391343e-05,0.0007499628146828561
1.3900000000000001,0.9999334472907542,0.0,0.0,0.0,0.0,0.0009733333727217108,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.717569669115942e-05,0.0007499625634781737
1.4000000000000001,0.9999330011643638,0.0,0.0,0.0,0.0,0.0009798579711815312,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.782603774669446e-05,0.0007499623125237003
1.41,0.9999325554824148,0.0,0.0,0.0,0.0,0.0009863760696847857,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.847571681762198e-05,0.0007499620618191778
1.42,0.9999321102444488,0.0,0.0,0.0,0.0,0.0009928876749390634,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.912473461510476e-05,0.0007499618113643482
1.43,0.9999316654500073,0.0,0.0,0.0,0.0,0.0009993927936457613,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-9.977309184958574e-05,0.0007499615611589539
1.44,0.9999312210995834,0.0,0.0,0.0,0.0,0.001005891418595233,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010042078784495363,0.0007499613112032725
1.45,0.999930777192001,0.0,0.0,0.0,0.0,0.0010123835669884052,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010106782435795508,0.0007499610614966425
1.46,0.9999303337267098,0.0,0.0,0.0,0.0,0.0010188692468727333,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010171420223289784,0.0007499608120387545
1.47,0.9999298907032607,0.0,0.0,0.0,0.0,0.001025348464817142,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010235992216662694,0.0007499605628293561
1.48,0.9999294481212049,0.0,0.0,0.0,0.0,0.0010318212273820418,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001030049848550382,0.0007499603138681949
1.49,0.9999290059800947,0.0,0.0,0.0,0.0,0.0010382875411193303,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010364939099307849,0.0007499600651550195
1.5,0.9999285642794824,0.0,0.0,0.0,0.0,0.0010447474125723911,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010429314127474604,0.000749959816689578
1.51,0.9999281230189216,0.0,0.0,0.0,0.0,0.0010512008482760945,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010493623639309058,0.0007499595684716193
1.52,0.9999276821979657,0.0,0.0,0.0,0.0,0.001057647854756797,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010557867704021362,0.0007499593205008927
1.53,0.999927241816169,0.0,0.0,0.0,0.0,0.0010640884385323419,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010622046390726876,0.0007499590727771476
1.54,0.9999268018730866,0.0,0.0,0.0,0.0,0.0010705226061120585,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010686159768446174,0.0007499588253001335
1.55,0.9999263623682739,0.0,0.0,0.0,0.0,0.0010769503639967628,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010750207906105093,0.0007499585780696009
1.56,0.9999259233012872,0.0,0.0,0.0,0.0,0.0010833717186787574,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010814190872534745,0.0007499583310853
1.57,0.9999254846716829,0.0,0.0,0.0,0.0,0.0010897866766418312,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010878108736471533,0.000749958084346982
1.58,0.9999250464790183,0.0,0.0,0.0,0.0,0.0010961952443612594,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010941961566557189,0.0007499578378543976
1.59,0.9999246087228513,0.0,0.0,0.0,0.0,0.0011025974283038035,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011005749431338786,0.0007499575916072982
1.6,0.9999241714027403,0.0,0.0,0.0,0.0,0.0011089932349277122,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011069472399268774,0.0007499573456054356
1.61,0.9999237345182441,0.0,0.0,0.0,0.0,0.0011153826706827197,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011133130538704998,0.0007499570998485621
1.62,0.9999232980689227,0.0,0.0,0.0,0.0,0.0011217657420100474,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011196723917910711,0.00074995685433643
1.6300000000000001,0.9999228620543358,0.0,0.0,0.0,0.0,0.0011281424553424026,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011260252605054624,0.0007499566090687921
1.6400000000000001,0.9999224264740444,0.0,0.0,0.0,0.0,0.0011345128171039796,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011323716668210898,0.0007499563640454013
1.6500000000000001,0.9999219913276097,0.0,0.0,0.0,0.0,0.0011408768337104584,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001138711617535919,0.0007499561192660111
1.6600000000000001,0.9999215566145938,0.0,0.0,0.0,0.0,0.0011472345115690064,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011450451194384673,0.000749955874730375
1.67,0.999921122334559,0.0,0.0,0.0,0.0,0.0011535858570782761,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011513721793078046,0.0007499556304382475
1.68,0.9999206884870684,0.0,0.0,0.0,0.0,0.001159930876628408,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011576928039135585,0.0007499553863893827
1.69,0.9999202550716857,0.0,0.0,0.0,0.0,0.0011662695766010282,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011640070000159128,0.0007499551425835353
1.7,0.999919822087975,0.0,0.0,0.0,0.0,0.0011726019633692493,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011703147743656141,0.0007499548990204603
1.71,0.9999193895355013,0.0,0.0,0.0,0.0,0.00117892804329767,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011766161337039698,0.0007499546556999133
1.72,0.9999189574138297,0.0,0.0,0.0,0.0,0.0011852478227423766,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011829110847628549,0.0007499544126216496
1.73,0.9999185257223517,0.0,0.0,0.0,0.0,0.0011915613106087072,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011891996368123479,0.0007499541697853269
1.74,0.9999180944606522,0.0,0.0,0.0,0.0,0.0011978685129643018,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00011954817962949623,0.0007499539271907123
1.75,0.999917663628415,0.0,0.0,0.0,0.0,0.001204169434432795,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012017575682140589,0.0007499536848376277
1.76,0.9999172332252059,0.0,0.0,0.0,0.0,0.0012104640813672947,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012080269592947121,0.0007499534427258293
1.77,0.9999168032505906,0.0,0.0,0.0,0.0,0.0012167524601130698,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012142899762532418,0.000749953200855073
1.78,0.9999163737041363,0.0,0.0,0.0,0.0,0.0012230345770075505,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012205466257972173,0.0007499529592251153
1.79,0.9999159445854101,0.0,0.0,0.0,0.0,0.001229310438380328,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012267969146254583,0.0007499527178357128
1.8,0.9999155158939794,0.0,0.0,0.0,0.0,0.001235580050553155,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012330408494280376,0.0007499524766866222
1.81,0.9999150876294128,0.0,0.0,0.0,0.0,0.0012418434198399452,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012392784368862842,0.0007499522357776013
1.82,0.999914659791279,0.0,0.0,0.0,0.0,0.0012481005525467736,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001245509683672783,0.0007499519951084076
1.83,0.9999142323791473,0.0,0.0,0.0,0.0,0.0012543514549718758,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012517345964513802,0.0007499517546787987
1.84,0.9999138053925879,0.0,0.0,0.0,0.0,0.0012605961334056493,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001257953181877183,0.0007499515144885334
1.85,0.9999133788311707,0.0,0.0,0.0,0.0,0.0012668345941306523,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012641654465965637,0.0007499512745373694
1.86,0.9999129526944671,0.0,0.0,0.0,0.0,0.0012730668434216045,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012703713972471602,0.0007499510348250662
1.87,0.9999125269820484,0.0,0.0,0.0,0.0,0.0012792928875453866,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012765710404578795,0.0007499507953513824
1.8800000000000001,0.9999121016934865,0.0,0.0,0.0,0.0,0.0012855127327610402,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001282764382848899,0.0007499505561160778
1.8900000000000001,0.9999116768283545,0.0,0.0,0.0,0.0,0.0012917263853197687,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.000128895143103167,0.0007499503171189121
1.9000000000000001,0.9999112523862248,0.0,0.0,0.0,0.0,0.0012979338514649361,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00012951321916089176,0.0007499500783596448
1.9100000000000001,0.9999108283666714,0.0,0.0,0.0,0.0,0.0013041351374320678,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013013066711746452,0.0007499498398380368
1.92,0.9999104047692686,0.0,0.0,0.0,0.0,0.0013103302494488502,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013074748763141356,0.0007499496015538485
1.93,0.9999099815935909,0.0,0.0,0.0,0.0,0.0013165191937351312,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013136368136039536,0.0007499493635068407
1.94,0.9999095588392136,0.0,0.0,0.0,0.0,0.0013227019765029199,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013197924896119474,0.000749949125696775
1.95,0.9999091365057126,0.0,0.0,0.0,0.0,0.001328878603956386,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001325941910897252,0.0007499488881234124
1.96,0.999908714592664,0.0,0.0,0.0,0.0,0.0013350490822918604,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013320850840102893,0.0007499486507865151
1.97,0.9999082930996447,0.0,0.0,0.0,0.0,0.0013412134176978363,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013382220154927737,0.000749948413685845
1.98,0.9999078720262323,0.0,0.0,0.0,0.0,0.0013473716163549668,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013443527118777102,0.0007499481768211644
1.99,0.9999074513720044,0.0,0.0,0.0,0.0,0.0013535236844360666,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013504771796893998,0.0007499479401922364
2.0,0.99990703113654,0.0,0.0,0.0,0.0,0.0013596696281061116,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013565954254434397,0.0007499477037988243
2.0100000000000002,0.9999066113194175,0.0,0.0,0.0,0.0,0.001365809453522239,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013627074556467263,0.0007499474676406903
2.02,0.9999061919199566,0.0,0.0,0.0,0.0,0.0013719431706375024,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013688132805838774,0.0007499472317174527
2.0300000000000002,0.9999057729371996,0.0,0.0,0.0,0.0,0.001378070793456803,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013749129145716068,0.0007499469960285727
2.04,0.9999053543714199,0.0,0.0,0.0,0.0,0.0013841923179853885,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013810063540082098,0.000749946760574204
2.05,0.9999049362221949,0.0,0.0,0.0,0.0,0.0013903077504003444,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00013870936054167748,0.0007499465253541092
2.06,0.9999045184891029,0.0,0.0,0.0,0.0,0.0013964170968709716,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.000139317467531175,0.0007499462903680513
2.07,0.9999041011717226,0.0,0.0,0.0,0.0,0.0014025203635587855,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001399249570198944,0.0007499460556157933
2.08,0.999903684269633,0.0,0.0,0.0,0.0,0.0014086175566175177,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001405318296575531,0.0007499458210970984
2.09,0.9999032677824142,0.0,0.0,0.0,0.0,0.0014147086821931147,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014113808609300497,0.000749945586811731
2.1,0.9999028517096463,0.0,0.0,0.0,0.0,0.001420793746423739,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014174372697424093,0.0007499453527594545
2.11,0.9999024360509102,0.0,0.0,0.0,0.0,0.0014268727554397674,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001423487529483886,0.0007499451189400338
2.12,0.9999020208057872,0.0,0.0,0.0,0.0,0.0014329457153637935,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001429531646617132,0.0007499448853532331
2.13,0.9999016059738592,0.0,0.0,0.0,0.0,0.0014390126323106248,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001435569627596171,0.0007499446519988177
2.14,0.9999011915547087,0.0,0.0,0.0,0.0,0.0014450735123872854,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001441601478866405,0.0007499444188765526
2.15,0.9999007775479185,0.0,0.0,0.0,0.0,0.001451128361693014,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014476272068646143,0.0007499441859862034
2.16,0.9999003639530724,0.0,0.0,0.0,0.0,0.001457177186319265,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014536468180189604,0.000749943953327536
2.17,0.9998999507697539,0.0,0.0,0.0,0.0,0.001463219992349708,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014596603187489864,0.0007499437209003164
2.18,0.9998995379975482,0.0,0.0,0.0,0.0,0.0014692567858602288,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014656677154656223,0.0007499434887043114
2.19,0.9998991256360398,0.0,0.0,0.0,0.0,0.0014752875729189267,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014716690145711824,0.0007499432567392873
2.2,0.9998987136848146,0.0,0.0,0.0,0.0,0.0014813123595861187,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001477664222459373,0.0007499430250050113
2.21,0.9998983021434589,0.0,0.0,0.0,0.0,0.0014873311519143352,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014836533455152905,0.0007499427935012511
2.22,0.9998978910115592,0.0,0.0,0.0,0.0,0.0014933439559483236,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00014896363901154244,0.0007499425622277739
2.23,0.9998974802887026,0.0,0.0,0.0,0.0,0.0014993507777250452,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001495613362627659,0.0007499423311843476
2.24,0.9998970699744771,0.0,0.0,0.0,0.0,0.0015053516232736777,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015015842694112767,0.0007499421003707408
2.25,0.9998966600684709,0.0,0.0,0.0,0.0,0.0015113464986156139,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.000150754911681696,0.0007499418697867219
2.2600000000000002,0.9998962505702725,0.0,0.0,0.0,0.0,0.0015173354097644618,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001513507911186791,0.0007499416394320594
2.27,0.9998958414794717,0.0,0.0,0.0,0.0,0.0015233183627260448,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015194606588542575,0.0007499414093065229
2.2800000000000002,0.9998954327956583,0.0,0.0,0.0,0.0,0.0015292953634984023,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001525407366144251,0.0007499411794098815
2.29,0.9998950245184225,0.0,0.0,0.0,0.0,0.0015352664180717879,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001531348039373072,0.0007499409497419054
2.3000000000000003,0.9998946166473553,0.0,0.0,0.0,0.0,0.0015412315324286718,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.000153728268484843,0.0007499407203023641
2.31,0.9998942091820483,0.0,0.0,0.0,0.0,0.0015471907125437386,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015432113088694466,0.0007499404910910281
2.32,0.9998938021220934,0.0,0.0,0.0,0.0,0.001553143964383889,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015491339177266565,0.0007499402621076683
2.33,0.9998933954670832,0.0,0.0,0.0,0.0,0.001559091293908239,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015550505177020112,0.0007499400333520552
2.34,0.9998929892166109,0.0,0.0,0.0,0.0,0.001565032707068119,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015609611150688783,0.0007499398048239604
2.35,0.9998925833702696,0.0,0.0,0.0,0.0,0.0015709682098070765,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015668657160920478,0.0007499395765231552
2.36,0.9998921779276541,0.0,0.0,0.0,0.0,0.0015768978080608726,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015727643270277284,0.0007499393484494114
2.37,0.9998917728883585,0.0,0.0,0.0,0.0,0.001582821507757485,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015786569541235558,0.0007499391206025013
2.38,0.9998913682519784,0.0,0.0,0.0,0.0,0.0015887393148171062,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001584543603618588,0.0007499388929821973
2.39,0.9998909640181094,0.0,0.0,0.0,0.0,0.0015946512351521448,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001590424281743315,0.0007499386655882721
2.4,0.9998905601863477,0.0,0.0,0.0,0.0,0.0016005572746672235,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00015962989947196525,0.0007499384384204988
2.41,0.99989015675629,0.0,0.0,0.0,0.0,0.0016064574392591815,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016021677487609512,0.0007499382114786503
2.42,0.999889753727534,0.0,0.0,0.0,0.0,0.0016123517348170728,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016080305500719934,0.0007499379847625007
2.43,0.9998893510996771,0.0,0.0,0.0,0.0,0.0016182401672221673,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016138874048489998,0.0007499377582718238
2.44,0.9998889488723182,0.0,0.0,0.0,0.0,0.0016241227423479496,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016197383192796254,0.0007499375320063938
2.45,0.9998885470450558,0.0,0.0,0.0,0.0,0.0016299994660601202,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001625583299542968,0.000749937305965985
2.46,0.9998881456174896,0.0,0.0,0.0,0.0,0.0016358703442165947,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016314223518095657,0.0007499370801503728
2.47,0.9998877445892194,0.0,0.0,0.0,0.0,0.0016417353826675043,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016372554822414008,0.0007499368545593315
2.48,0.9998873439598459,0.0,0.0,0.0,0.0,0.0016475945872551955,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016430826969919015,0.0007499366291926372
2.49,0.99988694372897,0.0,0.0,0.0,0.0,0.00165344796381423,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016489040022059424,0.0007499364040500654
2.5,0.9998865438956823,0.0,0.0,0.0,0.0,0.0016592955256478842,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001654719411455167,0.0007499361791311046
2.5100000000000002,0.9998861444588419,0.0,0.0,0.0,0.0,0.001665137289436642,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016605289416683742,0.0007499359544351129
2.52,0.9998857454191704,0.0,0.0,0.0,0.0,0.0016709732446330008,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001666332582695759,0.0007499357299624969
2.5300000000000002,0.9998853467762662,0.0,0.0,0.0,0.0,0.0016768033971068669,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001672130340714009,0.0007499355057130302
2.54,0.9998849485297285,0.0,0.0,0.0,0.0,0.0016826277527211822,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016779222218920767,0.0007499352816864881
2.5500000000000003,0.9998845506791568,0.0,0.0,0.0,0.0,0.0016884463173319265,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016837082323911893,0.0007499350578826449
2.56,0.9998841532241513,0.0,0.0,0.0,0.0,0.0016942590967881153,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016894883783648447,0.000749934834301276
2.57,0.9998837561643124,0.0,0.0,0.0,0.0,0.0017000660969318008,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00016952626659588158,0.0007499346109421571
2.58,0.9998833594992412,0.0,0.0,0.0,0.0,0.0017058673235980728,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00017010311013111547,0.0007499343878050634
2.59,0.9998829632285392,0.0,0.0,0.0,0.0,0.001711662782615056,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001706793690552189,0.0007499341648897712
2.6,0.9998825673518082,0.0,0.0,0.0,0.0,0.0017174524798039134,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.00017125504398045273,0.0007499339421960566
2.61,0.999882171868651,0.0,0.0,0.0,0.0,0.0017232364209788433,0.0,0.05,0.0,1.0,14.625,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001718301355183062,0.0007499337197236959
