Time,I,N,Q,r,k,c_1,c_2,s_0,d,rho,gamma,mu,delta,a,b,lambda,Immunotherapy_Input,Chemotherapy_Input,Infusion_Duration,Infusion_Dose,Infusion_Rate,compartment,Cancer_Growth,Cancer_Death_Immune,Cancer_Death_Chemotherapy,Immune_Growth_Constant,Immune_Death_Natural,Immune_Growth_Cancer_Stimulation,Immune_Death_Cancer,Immune_Death_Chemotherapy,Chemotherapy_Decay,Immune_Immunotherapy,Chemotherapy
1114.0,8555646.516160449,823113742269.3002,-1.222722148255838e-30,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1455975095.5672832,352113511.07250637,-4.025757612825684e-21,700000.0,8555.646516160448,8.555646515121024e-06,704227.0221450129,-2.0922356975914562e-26,-5.086524136744286e-30,0.0,0.0
1116.0,8530321.710821606,825307330289.425,-1.4276129841296137e-30,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1441751408.5996692,352006851.883405,-4.712877842474124e-21,700000.0,8530.321710821607,8.530321709788012e-06,704013.7037668101,-2.435599606634333e-26,-5.938870013979193e-30,0.0,0.0
1118.0,8505469.513409942,827472770976.8228,-1.3146606940219503e-30,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1427615842.6876144,351902221.33601063,-4.3513837095066245e-21,700000.0,8505.469513409942,8.505469512382056e-06,703804.4426720213,-2.236361290696411e-26,-5.468988487131313e-30,0.0,0.0
1120.0,8481080.867650602,829610239020.1725,-7.24226753147479e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1413570903.3306475,351799576.28805137,-2.4033037191339337e-21,700000.0,8481.080867650602,8.481080866628305e-06,703599.1525761028,-1.2284451319919598e-26,-3.0127832930935126e-30,0.0,0.0
1122.0,8457147.157618312,831719914357.728,-1.0895607540168482e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1399618984.1850154,351698885.48225033,-3.6248375080737386e-22,700000.0,8457.147157618312,8.457147156601485e-06,703397.7709645006,-1.8429151267772103e-27,-4.532572736710089e-31,0.0,0.0
1124.0,8433659.967872718,833801981661.7543,5.5930565295284615e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1385762370.3868592,351600119.693684,1.865400647146818e-23,700000.0,8433.659967872718,8.433659966861248e-06,703200.2393873679,9.43398739022666e-29,2.32671151628384e-32,0.0,0.0
1126.0,8410610.594205463,835856629528.8508,1.3288289913025425e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1372003244.015202,351503231.17761123,4.442842087561463e-22,700000.0,8410.610594205464,8.410610593199236e-06,703006.4623552223,2.2352526384273044e-27,5.527928603818577e-31,0.0,0.0
1128.0,8387990.72633879,837884051052.407,2.466776940974811e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1358343680.4441447,351408182.49873835,8.267492225386555e-22,700000.0,8387.99072633879,8.387990725337697e-06,702816.3649974767,4.138260420968617e-27,1.0261792074455214e-30,0.0,0.0
1130.0,8365792.211901357,839884443311.568,3.115964631106097e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1344785651.9478555,351314936.7376511,1.046820087830032e-21,700000.0,8365.792211901358,8.365792210905293e-06,702629.8734753024,5.213502528693495e-27,1.2962412865401364e-30,0.0,0.0
1132.0,8344007.051890736,841858007133.2037,2.822016395382405e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1331331029.5891447,351223457.4105067,9.502948394855436e-22,700000.0,8344.007051890736,8.344007050899595e-06,702446.9148210135,4.7093849407244126e-27,1.1739588204790806e-30,0.0,0.0
1134.0,8322627.396135905,843804946853.877,1.0208770014496636e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1317981585.1880283,351133708.3840539,3.4456842558103145e-22,700000.0,8322.627396135906,8.322627395149584e-06,702267.4167681077,1.699275780070009e-27,4.2468483260306e-31,0.0,0.0
1136.0,8301645.724310912,845725475254.684,7.383457982754092e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1304738957.5992289,351045663.7794431,2.497751404595078e-22,700000.0,8301.645724310913,8.301645723329311e-06,702091.3275588861,1.2258970478631954e-27,3.071518520825702e-31,0.0,0.0
1138.0,8281054.467937514,847619802911.754,1.1165467457800787e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1291604726.2359333,350959287.8007348,3.7856285303994825e-22,700000.0,8281.054467937514,8.281054466960536e-06,701918.5756014696,1.8492368835606427e-27,4.644834462445128e-31,0.0,0.0
1140.0,8260846.204540126,849488143497.4489,1.3761202584499561e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1278580375.5470662,350874545.30063695,4.67599137431953e-22,700000.0,8260.846204540127,8.260846203567675e-06,701749.0906012738,2.2735835628014195e-27,5.724660275151818e-31,0.0,0.0
1142.0,8241013.685756631,851330714452.5142,1.459657740888823e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1265667290.8228595,350791403.445407,4.970605869628099e-22,700000.0,8241.013685756632,8.241013684788616e-06,701582.8068908141,2.4058118838370795e-27,6.072176202097504e-31,0.0,0.0
1144.0,8221549.796885841,853147735746.7933,1.3047468530189175e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1252866767.3691301,350709829.6771332,4.452567293503374e-22,700000.0,8221.54979688584,8.221549795922168e-06,701419.6593542665,2.145408244885024e-27,5.427746908558697e-31,0.0,0.0
1146.0,8202447.552815501,854939429654.1737,8.441621513029621e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1240180012.767699,350629791.6286179,2.886830032682379e-22,700000.0,8202.447552815502,8.202447551856082e-06,701259.5832572357,1.3848391544268902e-27,3.511714549420322e-31,0.0,0.0
1148.0,8183700.128769434,856706021448.7482,7.703629868086372e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1227608142.622052,350551258.9023835,2.639898438000808e-23,700000.0,8183.700128769434,8.183700127814183e-06,701102.517804767,1.26088393486901e-28,3.204710025123931e-32,0.0,0.0
1150.0,8165301.148353686,858447746908.3756,-3.354514707746382e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1215152127.3630905,350474218.6816297,-1.151870237134356e-22,700000.0,8165.301148353686,8.165301147402516e-06,700948.4373632594,-5.478124559066172e-28,-1.395478118422495e-31,0.0,0.0
1152.0,8147243.855817167,860164830297.7325,-7.489729348788142e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1202812950.1660557,350398631.4316609,-2.57696070971052e-22,700000.0,8147.243855817167,8.147243854869994e-06,700797.2628633218,-1.2204130283729542e-27,-3.1157274090958673e-31,0.0,0.0
1154.0,8129521.82034071,861857502884.4768,-1.0918298925551994e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1190591476.0621085,350324468.7861855,-3.764007139089003e-22,700000.0,8129.52182034071,8.129521819397454e-06,700648.9375723711,-1.7752109871255494e-27,-4.542012353029629e-31,0.0,0.0
1156.0,8112128.732073829,863525997425.6401,-1.2722520984076698e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1178488491.9569345,350251702.7304623,-4.394491049017386e-22,700000.0,8112.128732073828,8.112128731134408e-06,700503.4054609246,-2.0641345603868154e-27,-5.292568729375906e-31,0.0,0.0
1158.0,8095058.398821646,865170547962.653,-1.1766595293869656e-31,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1166504709.0065582,350180305.53491,-4.072044679220793e-22,700000.0,8095.058398821647,8.095058397885987e-06,700360.61106982,-1.9050255211834963e-27,-4.894903642249777e-31,0.0,0.0
1160.0,8078304.742731831,866791389616.37,-6.679246514572078e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1154640765.0329223,350110249.6848518,-2.3158053471824914e-22,700000.0,8078.3047427318315,8.078304741799852e-06,700220.4993697037,-1.0791397759308534e-27,-2.778566550061985e-31,0.0,0.0
1162.0,8061861.849421192,868388762998.6874,-9.252831445280558e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1142897192.9629693,350041511.944259,-3.214021941201016e-23,700000.0,8061.861849421192,8.061861848492822e-06,700083.0238885179,-1.4919009765566415e-28,-3.849177881236712e-32,0.0,0.0
1164.0,8045723.933503648,869962911264.449,2.3555892638645588e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1131274442.887334,349974070.8210444,8.197101174939567e-24,700000.0,8045.723933503648,8.045723932578812e-06,699948.1416420888,3.7904841835558644e-29,9.799251337676565e-33,0.0,0.0
1166.0,8029885.214360873,871514069261.4542,1.5001496282810968e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1119772963.4079537,349907896.9435015,5.2296060281772663e-23,700000.0,8029.885214360874,8.029885213439502e-06,699815.793887003,2.409205863892668e-28,6.240622453649363e-32,0.0,0.0
1168.0,8014340.066641292,873042476866.5221,2.612859833561418e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1108393104.5329027,349842965.11155605,9.124550483190038e-23,700000.0,8014.340066641292,8.014340065723314e-06,699685.9302231121,4.188069450525794e-28,1.08694969076155e-31,0.0,0.0
1170.0,7999082.9669856755,874548374382.1069,3.231368254375157e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1097135152.4772103,349779250.2662462,1.1303951415574962e-22,700000.0,7999.082966985676,7.999082966071022e-06,699558.5005324924,5.16959655272611e-28,1.3442491938200654e-31,0.0,0.0
1172.0,7984108.490981022,876032002354.8253,2.918133185542806e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1085999332.0502062,349716727.4186134,1.0225512230676517e-22,700000.0,7984.108490981022,7.984108490069627e-06,699433.4548372267,4.659738388901163e-28,1.2139434051858073e-31,0.0,0.0
1174.0,7969411.31011443,877493601393.9812,1.1318642474881797e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1074985809.0660198,349655371.57511187,3.972814539269965e-23,700000.0,7969.41131011443,7.969411309206229e-06,699310.7431502237,1.8040583470892915e-28,4.7085552695508277e-32,0.0,0.0
1176.0,7954986.424815058,878933421707.8915,6.368592560965602e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1064094619.1274929,349595171.9001263,2.2390275404291682e-23,700000.0,7954.986424815058,7.954986423909984e-06,699190.3438002525,1.0132413473531906e-28,2.649334505361691e-32,0.0,0.0
1178.0,7940828.7058958495,880351704172.7339,8.999917832349687e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1053325811.3289711,349536104.1889588,3.1692372004494496e-23,700000.0,7940.828705895849,7.940828704993843e-06,699072.2083779176,1.429336117476527e-28,3.7439658182574697e-32,0.0,0.0
1180.0,7926933.097447241,881748688627.9176,1.0635895182693929e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1042679387.3086526,349478143.1757671,3.7512746518897435e-23,700000.0,7926.9330974472405,7.926933096548238e-06,698956.2863515342,1.6862005908935236e-28,4.4245323960006746e-32,0.0,0.0
1182.0,7913294.693640766,883124616981.3634,1.0928966120196891e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1032155278.6288364,349421267.2691079,3.8606556075604704e-23,700000.0,7913.294693640766,7.913294692744708e-06,698842.5345382157,1.7296825921186753e-28,4.546449906001907e-32,0.0,0.0
1184.0,7899908.679427167,884479730712.4445,9.531264211163567e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1021753366.712862,349365455.0716322,3.3720840011356443e-23,700000.0,7899.908679427168,7.899908678533997e-06,698730.9101432645,1.5059223373536918e-28,3.965005911844044e-32,0.0,0.0
1186.0,7886770.328117767,885814270716.3408,6.100174629887998e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1011473485.1161811,349310685.32544583,2.1614486964066247e-23,700000.0,7886.770328117767,7.886770327227425e-06,698621.3706508916,9.62213525346749e-29,2.5376726460334073e-32,0.0,0.0
1188.0,7873875.004927019,887128477951.1721,5.708389462143991e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,1001315415.5920885,349256937.4349342,2.0256299420417237e-24,700000.0,7873.875004927018,7.87387500403945e-06,698513.8748698685,8.989429020872872e-30,2.3746900162519005e-33,0.0,0.0
1190.0,7861218.249561695,888422604730.1427,-3.0315870518982905e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,991278801.3465136,349204199.68138677,-1.0773321860454614e-23,700000.0,7861.218249561695,7.861218248676845e-06,698408.3993627735,-4.7663934915035565e-29,-1.2611402135896888e-32,0.0,0.0
1192.0,7848795.549639859,889696884378.5077,-6.624492477426843e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,981363383.05684,349152447.331924,-2.3575161271022093e-23,700000.0,7848.795549639859,7.848795548757672e-06,698304.894663848,-1.0398857415090106e-28,-2.755788870609567e-32,0.0,0.0
1194.0,7836602.5273410315,890951556539.3494,-9.595644261607178e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,971568804.3945996,349101660.9857346,-3.4197016763507163e-23,700000.0,7836.602527341031,7.836602526461454e-06,698203.3219714692,-1.5039450014395253e-28,-3.9917880128285865e-32,0.0,0.0
1196.0,7824634.8841248285,892186859899.0405,-1.116485037956065e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,961894669.2253033,349051821.3561912,-3.984453120553131e-23,700000.0,7824.634884124829,7.824634883247811e-06,698103.6427123824,-1.747217555118892e-28,-4.64457775789723e-32,0.0,0.0
1198.0,7812888.398507547,893403032057.889,-1.0369658427636988e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,952340543.676595,349002909.2178274,-3.705713712262211e-23,700000.0,7812.888398507547,7.812888397633037e-06,698005.8184356547,-1.6203396805154206e-28,-4.313777905896987e-32,0.0,0.0
1200.0,7801358.923838745,894600309400.7811,-6.051054200757311e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,942905958.2080777,348954905.3506343,-2.1653099840793547e-23,700000.0,7801.358923838745,7.801358922966694e-06,697909.8107012687,-9.441289137541995e-29,-2.5172385475150414e-32,0.0,0.0
1202.0,7790042.511428856,895778934567.9839,-2.327541627068681e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,933590349.5223155,348907799.05635214,-8.339851035432858e-24,700000.0,7790.042511428856,7.790042510559217e-06,697815.5981127043,-3.626329644397063e-29,-9.682573168605713e-33,0.0,0.0
1204.0,7778935.333432115,896939151784.9125,-5.301690608481006e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,924393097.8027424,348861582.9879143,-1.9021175509587957e-23,700000.0,7778.935333432115,7.778935332564839e-06,697723.1659758287,-8.248301680247622e-29,-2.2055032931280986e-32,0.0,0.0
1206.0,7768033.3408687925,898081186133.1261,-8.169998333775818e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,915313692.4684336,348816229.8344558,-2.93492871772122e-23,700000.0,7768.033340868793,7.768033340003834e-06,697632.4596689115,-1.2692963890322607e-28,-3.39871930685074e-32,0.0,0.0
1208.0,7757332.705643436,899205270355.7893,-1.0659307293272039e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,906351521.2016114,348771722.6408956,-3.833962118580848e-23,700000.0,7757.332705643436,7.757332704780749e-06,697543.4452817913,-1.653755861712056e-28,-4.4342718340011686e-32,0.0,0.0
1210.0,7746829.668248223,900311635629.2264,-1.2441683164861125e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,897505943.7985344,348728044.4780788,-4.480556848054692e-23,700000.0,7746.829668248223,7.746829667387763e-06,697456.0889561576,-1.9276720052898123e-28,-5.175740196582228e-32,0.0,0.0
1212.0,7736520.535784067,901400511448.39,-1.3130819654086626e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,888776294.0897087,348685178.3893365,-4.734451020772103e-23,700000.0,7736.520535784067,7.736520534925788e-06,697370.356778673,-2.031737118110364e-28,-5.462420976100036e-32,0.0,0.0
1214.0,7726401.679981724,902472125512.3314,-1.2278443334223815e-32,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,880161881.855861,348643107.33475775,-4.432381141527874e-23,700000.0,7726.401679981725,7.726401679125586e-06,697286.2146695156,-1.8973637041021458e-28,-5.107832427037107e-32,0.0,0.0
1216.0,7716469.535222906,903526703609.6699,-9.370718486359269e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,871661994.7391361,348601814.1332197,-3.3866777537737545e-23,700000.0,7716.4695352229055,7.716469534368866e-06,697203.6282664393,-1.4461772744628278e-28,-3.898218890325456e-32,0.0,0.0
1218.0,7706720.596561377,904564469504.0624,-3.824651939470464e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,863275900.1489663,348561281.4022287,-1.3838577010659136e-23,700000.0,7706.7205965613775,7.706720595709395e-06,697122.5628044573,-5.895104775319088e-29,-1.5910552068197132e-32,0.0,0.0
1220.0,7697151.677482089,905585668657.2028,-1.6081589753868818e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,855002653.7988969,348521512.4304264,-5.825302884131246e-25,700000.0,7697.151677482089,7.697151676632125e-06,697043.0248608527,-2.475648711011403e-30,-6.689941337609429e-34,0.0,0.0
1222.0,7687759.443099792,906590525455.077,1.2636929017061639e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,846841446.1016437,348482493.65460354,4.582608047086569e-24,700000.0,7687.759443099792,7.687759442251806e-06,696964.9873092072,1.9429934076539479e-29,5.256962471097642e-33,0.0,0.0
1224.0,7678540.48624179,907579250257.562,2.7031580715908935e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,838791547.5948362,348444200.878783,9.813320703768561e-24,700000.0,7678.54048624179,7.678540485395743e-06,696888.4017575659,4.151261738684391e-29,1.1245137577818117e-32,0.0,0.0
1226.0,7669491.577164697,908552062383.335,4.010796995467563e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,830852123.2232357,348406619.4932301,1.4576071528131752e-23,700000.0,7669.491577164697,7.669491576320554e-06,696813.2389864603,6.15215475489119e-29,1.6684915501145063e-32,0.0,0.0
1228.0,7660609.542956599,909509179109.0543,5.00631275675149e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,823022322.2542852,348369734.8444722,1.8213149623024938e-23,700000.0,7660.609542956599,7.660609542114319e-06,696739.4696889445,7.670281455879164e-29,2.08262610680862e-32,0.0,0.0
1230.0,7651891.265858449,910450815582.3907,5.473504551739976e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,815301279.8775029,348333532.18742985,1.993342673290236e-23,700000.0,7651.8912658584495,7.651891265017999e-06,696667.0643748598,8.376532334619117e-29,2.27697789352383e-32,0.0,0.0
1232.0,7643333.681585488,911377184735.056,5.157878102431089e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,807688118.794596,348297996.63570064,1.8803089696800955e-23,700000.0,7643.333681585488,7.643333680746831e-06,696595.9932714013,7.884676685164757e-29,2.145677290611333e-32,0.0,0.0
1234.0,7634933.777648651,912288497195.8345,3.764256069342381e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,800181950.8000038,348263113.1100402,1.3736350050242638e-23,700000.0,7634.933777648651,7.634933776811752e-06,696526.2262200804,5.747969162308218e-29,1.5659305248464305e-32,0.0,0.0
1236.0,7626688.591675982,913184961203.6117,9.543884643296556e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,792781878.351699,348228866.285083,3.486132771088205e-24,700000.0,7626.688591675982,7.626688590840808e-06,696457.732570166,1.4557647225860287e-29,3.9702560116113676e-33,0.0,0.0
1238.0,7618595.621067975,914066820120.2347,3.1502943507585716e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,785486684.7551713,348195273.65657747,1.1518318158562508e-24,700000.0,7618.595621067975,7.618595620234492e-06,696390.5473131549,4.800163749152886e-30,1.3105224499155659e-33,0.0,0.0
1240.0,7610651.861095323,914934264569.9773,8.683571678333294e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,778295560.857721,348162308.171469,3.177958906942622e-25,700000.0,7610.6518610953235,7.6106518602634985e-06,696324.6163429379,1.3217528190932384e-30,3.6123658181866504e-34,0.0,0.0
