Time,FH2f,FH2b,DHFRf,DHFRtot,FH4,CH2FH4,CH3FH4,CHOFH4,FFH2,HCHO,FGAR,AICAR,MTX1,MTX2,MTX3,MTX4,MTX5,MTX1b,MTX2b,MTX3b,MTX4b,MTX5b,EMTX,dUMP,GAR,serine,formate,ATP,glutamine,glycine,NADP,NADPH,homocysteine,Keq,ext,cell,SHMT,SHMTr,HCHOtoCH2FH4,CH2FH4toHCHO,MTHFR,MTR,HCOOHtoCHOFH4,GARFT,ATIC7,MTHFD,TYMS,DHFReductase,FFH2syn,ATIC12,AICARsyn,FPGS12,FPGS23,FPGS34,FPGS45,GGH21,GGH32,GGH43,GGH54,RFC,MTX1export,MTX2export,MTX3export,MTX4export,MTX5export,MTX1on,MTX2on,MTX3on,MTX4on,MTX5on,MTX1off,MTX2off,MTX3off,MTX4off,MTX5off,DHFRfsyn,DHFRdeg,FH2bdeg,MTX1deg,MTX2deg,MTX3deg,MTX4deg,MTX5deg
0.1,0.0012082331298130706,0.0024164389291229525,0.6399927615285457,0.6424092004576686,0.4588769224730591,0.2619239813328464,1.6298565372923226,0.9993451099998024,0.00032846510636643054,0.0073874687532864474,16.47799283855401,3.6950842362764735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3138535303017,137.7246138043839,0.07864658309187614,0.07857719439985392,0.9982017334437546,0.9996056773350394,1.6752147300841878,649.6251632611543,649.5428101735606,1297.4938020131465,5.097164998198905,5.097236277091956,0.07853515343784959,0.07853466531670483,649.6181464583141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272276013730057,7.249316787368857e-05,0.0,0.0,0.0,0.0,0.0
0.11,0.0012082409749954778,0.002416451890749109,0.6399920388750341,0.6424084907657832,0.4588801156346455,0.26192552349921,1.629842566844762,0.9993550578525942,0.000328469461288516,0.007386810359437812,16.478078730747477,3.6950597938682073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.321751284902,137.7254246384372,0.07864012109231246,0.078577657049763,0.998207560742075,0.9995972194144968,1.675226364097356,649.6305317465719,649.5445568279755,1297.5008280183742,5.097192345988936,5.097263618346171,0.07853566337470605,0.07853525603117126,649.6210535808209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272254722973496,7.249355672247327e-05,0.0,0.0,0.0,0.0,0.0
0.12,0.001208249470296415,0.002416466153362007,0.6399913164341294,0.6424077825874914,0.4588836236019251,0.26192721988474477,1.6298287428323277,0.9993643902150379,0.0003284732006528479,0.007386217578192637,16.47818302496047,3.695044223350527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3304276321437,137.72631655722762,0.07863441145824392,0.07857816596542343,0.9982139711118151,0.9995888501461602,1.6752391450779716,649.635568122472,649.547316281975,1297.508556628,5.0972224316080075,5.097293703901818,0.07853621556926699,0.07853586296569916,649.6245835356002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01927223347762474,7.24939846008602e-05,0.0,0.0,0.0,0.0,0.0
0.13,0.0012082583697707162,0.002416481225072869,0.6399905942054906,0.6424070754305635,0.4588873269993661,0.2619290121764306,1.6298150684969772,0.9993732815900604,0.00032847651435559784,0.0073856837697843045,16.47829863785839,3.695034573671081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3395873113204,137.7272589011689,0.07862936304975096,0.07857870365292918,0.9982207440831947,0.9995805714928194,1.6752526380913466,649.6403665441603,649.550735039807,1297.5167221703698,5.097254219930021,5.09732549616871,0.07853679403509656,0.07853647717714023,649.6284965765963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272212262916904,7.249443675218607e-05,0.0,0.0,0.0,0.0,0.0
0.14,0.0012082675323037688,0.0024164968236534998,0.6399898721889276,0.6424063690125811,0.45889115733787544,0.2619308668725523,1.6298015448081777,0.9993818330240275,0.0003284795185621424,0.007385203297388248,16.478421822255914,3.6950291480915443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3490609230535,137.72823405586334,0.0786249041288845,0.07857926006176569,0.9982277529925218,0.9995723840414634,1.675266593603244,649.6449815291884,649.5546102462373,1297.525172013078,5.097287116240084,5.097358399814692,0.07853738959974498,0.07853709519224175,649.6326658744689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01927219107037743,7.249490470960499e-05,0.0,0.0,0.0,0.0,0.0
0.15,0.0012082767914405018,0.002416512616196777,0.6399891503842122,0.642405663000409,0.4588950338843103,0.2619327445068504,1.6297881733075987,0.999390163210155,0.0003284823444006007,0.007384770365798257,16.478547985848188,3.695025947350634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.35864878705,137.72922127089913,0.07862095917598752,0.07857982335205511,0.9982348486258962,0.9995642887255017,1.6752807174693076,649.6494771179443,649.5587026590331,1297.5337263504405,5.097320419961716,5.097391712605482,0.07853799144363262,0.0785377115412589,649.6369359969958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01927216989001227,7.24953784859033e-05,0.0,0.0,0.0,0.0,0.0
0.16,0.0012082860839422748,0.0024165284762267623,0.6399884287912625,0.6424049572674893,0.4588989260776348,0.261934630089317,1.6297749533538402,0.9993983183500771,0.0003284850459285998,0.007384380311986984,16.478675725706154,3.695024207315998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3682753158644,137.7302126648899,0.07861747332213603,0.0785803890267951,0.998241974309195,0.9995562851566792,1.6752948983429998,649.6538782368388,649.5629212987801,1297.5423168890509,5.097353864992166,5.097425167752733,0.07853859545624786,0.07853832507549113,649.6412594602566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272148718024677,7.249585428680287e-05,0.0,0.0,0.0,0.0,0.0
0.17,0.0012082953490801618,0.002416544282287399,0.6399877074099911,0.6424042516922785,0.4589028045051502,0.26193650922143646,1.6297618843856765,0.9994063428273241,0.00032848767281871516,0.0073840287041517915,16.47880347238818,3.695023192737077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3778677632934,137.73120066744187,0.07861439435645746,0.07858095276643094,0.9982490756045933,0.9995483729952779,1.675309029061667,649.6582088323522,649.5671785819213,1297.5508780305986,5.097387195736135,5.09745850905704,0.07853919769021052,0.07853893412926356,649.645583145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272127550768355,7.249632846862196e-05,0.0,0.0,0.0,0.0,0.0
0.18,0.0012083045531581411,0.002416559966988028,0.6399869862403479,0.6424035462073359,0.4589066528887557,0.26193837391550245,1.62974896528518,0.9994142620301254,0.0003284902542675713,0.007383711457747344,16.478930467348267,3.6950224916937953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3873858695758,137.7321810788108,0.07861167601453158,0.07858151217465073,0.9982561223122506,0.9995405515645432,1.6753230503174499,649.6624826018859,649.571425726801,1297.559373384041,5.097420270396358,5.097491594364546,0.07853979595527917,0.07853953809625853,649.6498813777356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272106386220074,7.249679900964083e-05,0.0,0.0,0.0,0.0,0.0
0.19,0.0012083137081222218,0.002416575554220593,0.6399862652823346,0.6424028408365552,0.45891047703376436,0.26194022700272573,1.6297361941892927,0.9994220691813757,0.0003284927818900519,0.007383425746761555,16.47905700782573,3.6950222358418636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.3968439935586,137.73315538757936,0.07860928921288157,0.07858206810081772,0.9982631251363949,0.9995328197366053,1.6753369832615188,649.6666958896939,649.5756790625164,1297.567815848285,5.0974531392281195,5.097524474072919,0.07854039102794441,0.07854013739678775,649.6541642188686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272085225096654,7.249726662661778e-05,0.0,0.0,0.0,0.0,0.0
0.2,0.001208322787959058,0.002416590991959764,0.6399855445359082,0.642402135527868,0.4589142643655808,0.2619420623157363,1.6297235698849861,0.9994297842396156,0.00032849527813083503,0.00738316782756171,16.479182467051743,3.6950221043532614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4062110357377,137.73412035109254,0.07860719194873604,0.07858261869472088,0.9982700607595001,0.9995251767771306,1.6753507820794264,649.6708594639572,649.579900695435,1297.5761773256909,5.097485692749623,5.097557038439927,0.07854098121733877,0.07854073148782782,649.6584104551872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272064065836036,7.249772975879291e-05,0.0,0.0,0.0,0.0,0.0
0.21,0.0012083317872539575,0.0024166062693768632,0.6399848240010484,0.6424014302704253,0.458918012278647,0.26194387857065765,1.6297110908345422,0.9994374126318554,0.0003284977485116889,0.00738293477621377,16.47930670511544,3.695022021151285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4154805528913,137.73507529431896,0.07860535265296376,0.0785831635711973,0.9982769243275187,0.9995176217552132,1.67536443727806,649.6749762530843,649.5840820219585,1297.584451967346,5.097517908168541,5.097589264623555,0.07854156617150725,0.07854132028829504,649.6626153515833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272042908112758,7.24981880813059e-05,0.0,0.0,0.0,0.0,0.0
0.22,0.0012083407130766175,0.0024166214006114675,0.6399841036777477,0.6424007250783592,0.4589217241999697,0.2619456774434888,1.6296987553402338,0.9994449509507879,0.00032850018796434945,0.007382724506664257,16.479429846942445,3.6950220576284294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4246610218288,137.73602109845862,0.07860374970948816,0.07858370323304663,0.9982837221770757,0.9995101536430723,1.6753779613434359,649.6790444195774,649.5882320439305,1297.59264740918,5.097549815235464,5.09762118244983,0.07854214634998014,0.07854190390144447,649.6667831364753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272021752350776,7.249864201834402e-05,0.0,0.0,0.0,0.0,0.0
0.23,0.001208349564457511,0.0024166363837250303,0.6399833835659913,0.6424000199497163,0.4589253996761385,0.2619474587041967,1.6296865617910028,0.9994524014899453,0.00032850259838831285,0.007382534241515789,16.479551860376155,3.695022190602394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4337513220814,137.73695764256576,0.07860235347592154,0.07858423761125902,0.9982904534384849,0.9995027714653976,1.6753913526236062,649.6830652013182,649.592348491823,1297.600762603455,5.097581409865169,5.097652787829579,0.0785427216897382,0.07854248235442621,649.6709127217487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019272000598491486,7.249909151175091e-05,0.0,0.0,0.0,0.0,0.0
0.24,0.0012083583370311834,0.002416651209987321,0.6399826636657582,0.6423993148757455,0.45892903660592854,0.2619492213192569,1.6296745087037456,0.9994597688671304,0.00032850498414698095,0.007382362111448177,16.479672632159275,3.695022358740277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4427462577828,137.73788438323805,0.07860114369504606,0.07858476639577706,0.9982971142042443,0.9994954743243424,1.6754046034629524,649.6870410902299,649.5964245626749,1297.6087928418376,5.097612673710245,5.0976840623472555,0.07854329190702693,0.07854305556074707,649.6750002744246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019271979446272364,7.249953629961963e-05,0.0,0.0,0.0,0.0,0.0
0.25,0.0012083670335038832,0.002416665884811183,0.6399819439770353,0.6423986098618465,0.4589326363090416,0.2619509659312888,1.6296625944744196,0.9994670527227631,0.0003285073437864962,0.007382206346255835,16.479792207810394,3.6950225838988944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4516490937963,137.73880165834933,0.07860010175013704,0.07858528977938664,0.9983037069039972,0.9994882612488412,1.6754177186697061,649.6909718929824,649.6004633886018,1297.6167410522858,5.097643618177164,5.097715017420709,0.0785438571777524,0.07854362357539842,649.6790473353485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019271958295855394,7.249997654433548e-05,0.0,0.0,0.0,0.0,0.0
0.26,0.001208375657968796,0.002416680416383235,0.6399812244998112,0.6423979049161944,0.45893620077674263,0.26195269351151607,1.629650817486356,0.9994742517094128,0.00032850967477844357,0.007382065294467192,16.47991066627534,3.6950229039843308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1441.4604647558428,137.7397099785458,0.07859921040298397,0.07858580805345482,0.9983102352097651,0.9994811312601821,1.6754307054988822,649.694856883272,649.6044700033879,1297.6246116598168,5.097674260505321,5.097745670318796,0.07854441776797175,0.07854418649209627,649.6830565766982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019271937147485832,7.250041249149704e-05,0.0,0.0,0.0,0.0,0.0
