Time,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A,k1,k2,k3,k5,k6,k7,k8,k9,V10,k11,V12,k13,k14,k15,k16,k17,k20,k18,k19,k21,k22,k23,k24,k25,k27,V26,V28,k29,V30,k31,V32,k33,k34,k_1,k_2,k_3,K4,k_5,k_6,k_7,k_8,k_9,K10,K11,K12,K13,K14,K15,K18,K19,K20,K21,K22,k_23,k_24,k_25,K26,K27,K28,K30,K31,K32,K33,k_34,V4,K17,K16,k_29,RP_percent,AktPP_percent,MEKPP_percent,ERKPP_percent,Rafstar_percent,ShP_percent,PI3Kstar_percent,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000012,reaction_0000013,reaction_0000014,reaction_0000015,reaction_0000016,reaction_0000017,reaction_0000018,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022,reaction_0000023,reaction_0000024,reaction_0000025,reaction_0000026,reaction_0000029,reaction_0000028,reaction_0000027,reaction_0000030,reaction_0000031,reaction_0000032,reaction_0000033,reaction_0000034
5.51,9.86461768526493,0.09559937365156568,0.02997164973516788,0.009811291348349384,999.9999675348348,3.246516825661964e-05,8.871094186354746e-13,4.325975950253568,262.2097921908478,119.51168640657218,0.4874942900928854,0.0008193033352345326,9.41737070568226,0.525604828603706,0.004478969596749089,12.209792190847866,0.5902706501744873,18.729580730373716,4.549458010041459,0.0467022975418849,0.01032216817212524,4.654027541721769,9.952693195992804,4.725077551670965,99.64144244041289,0.35855755958710783,119.87422198013732,0.1257780198626289,1.0199965080246647,130.19454698953635,849.4536582130537,799.8601387156685,0.0017621240737763354,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,49.947733513185085,0.09811291348349384,0.0006827527793621106,8.871094186354746e-14,0.35855755958710783,13.019454698953636,5.2560482860370605,1.0,3.827598006311702,3.0530261423517184,4.543555303539714,0.7292294577945337,45.41567876098063,44.738085053455265,42.20764658694543,41.65435422383052,41.61585752740632,0.004264183913820419,0.22609783605211045,0.19876553654509377,0.1722183193348802,0.0020069059343683134,0.343207428744329,0.00014535961821450472,0.0011599674209917727,8.998951341269472e-06,5.294817300706999e-05,1.4609322751140362e-07,2.8951097286093865e-12,9.580779777252811e-15,0.46247515785395393,0.4590008972226119,0.4581735943993423,0.37415434608988096,0.03069117233211216,8.437327340587386,8.4687395812952,0.023899805898852853,0.008338234347913333,0.007492900672651901,0.0019511753882655,0.0005902706501744873
5.5200000000000005,9.864310958355642,0.09575043406350335,0.030071828613467248,0.009866778967401279,999.9999670030923,3.2996910796254985e-05,9.164060516302783e-13,4.320071289403817,262.1715790714451,119.50824768836948,0.490921430821554,0.0008308808092655333,9.416488828866157,0.5264437509516163,0.0044861694023723,12.17157907144516,0.5907511236426795,18.706810992825254,4.541847196358996,0.04673699050859317,0.010330429673609146,4.6595489919870205,9.977977268566114,4.731844937944159,99.63973850347124,0.36026149652875894,119.87394890500379,0.12605109499616496,1.0203797186091645,130.61074116799668,848.9995079148972,799.8598247889536,0.0017680291836796507,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.04297435580544,0.09866778967401278,0.0006924006743879444,9.164060516302784e-14,0.36026149652875894,13.061074116799668,5.2644375095161635,1.0,3.815033349589929,3.045263055576978,4.535939685122569,0.7298161108031593,45.422896389336586,44.74701241605262,42.22063783047042,41.66963827764994,41.63149251925391,0.004274032099214509,0.22618277976601855,0.19890007457861206,0.17259191029038431,0.0020160515429817594,0.34482850588211317,0.00014637724278039615,0.0011736733050011024,9.12594040088392e-06,5.369637705827101e-05,1.4848606796076054e-07,2.9841088376223085e-12,9.897183316503885e-15,0.4628061546249557,0.4593418091867922,0.4585168088930602,0.3747514516123297,0.03065421754867259,8.450883342134878,8.482256453586675,0.02393757086738422,0.008365860463452376,0.007517945329305661,0.0019621529918345867,0.0005907511236426795
5.53,9.864004600752025,0.09590102430574879,0.030171967871065585,0.009922407071173266,999.9999664638477,3.3536155292128426e-05,9.466020392683631e-13,4.314193000108617,262.1334913746522,119.50479275286779,0.4943646524280319,0.0008425947044788815,9.41560960858903,0.5272801384724808,0.004493347497922633,12.133491374652241,0.5912303604273752,18.68407088438379,4.534240849646213,0.046771584704259433,0.01033866823420603,4.665047569947204,10.003220658752491,4.738595239678169,99.6380309255645,0.3619690744355005,119.8736763264719,0.12632367352805374,1.020759429944182,131.02709088342797,848.5452862182502,799.8595112532544,0.0017739390921269187,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.13801020435926,0.09922407071173267,0.0007021622537324013,9.466020392683632e-14,0.3619690744355005,13.102709088342799,5.272801384724808,1.0,3.802513454050052,3.0375209631621596,4.52832854604194,0.7304012427342516,45.42997830129847,44.755801499800924,42.2334994807411,41.68478158630569,41.646984741722626,0.004283866551752477,0.22626694781855788,0.19903396844804705,0.1729648192717904,0.002025213143480336,0.34645292723379467,0.00014739960086406392,0.0011875072678238963,9.25442247081762e-06,5.445339744288587e-05,1.50912667183134e-07,3.0756339436983755e-12,1.0223299881284585e-14,0.4631362568444361,0.45968175051588606,0.4588590358898179,0.3753467526929795,0.03061731134401313,8.464398445798992,8.495732483506822,0.02397521829359334,0.008393473843798292,0.007542980080690537,0.0019731578677254975,0.0005912303604273752
5.54,9.863698611963923,0.09605114591368477,0.030272066834977084,0.009978175287429255,999.999965917013,3.408298997791487e-05,9.777228699104502e-13,4.308340950895895,262.0955286537649,119.50132156671108,0.497823986998302,0.0008544462909142544,9.41473303574661,0.5281139993445295,0.004500503952812064,12.095528653764983,0.5917083692724981,18.66136043231749,4.5266391189246145,0.04680608088689479,0.010346884021942036,4.6705233869222,10.028423280592275,4.745328482551605,99.636319713681,0.36368028631898963,119.87340424585085,0.1265957541490981,1.021135662181908,131.4435947123893,848.0909944753629,799.8591981080114,0.001779853786795074,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.23284121061854,0.09978175287429254,0.0007120385757618787,9.777228699104502e-14,0.36368028631898963,13.144359471238932,5.281139993445295,1.0,3.7900381382977923,3.0297998199561866,4.5207220352318895,0.7309848643496782,45.43692545101921,44.76445324807072,42.246232302085446,41.699784953592825,41.662335017021846,0.004293687264551141,0.22635034467678314,0.1991672214666099,0.17333704448705198,0.0020343906778294827,0.3480806850488036,0.00014842670160258978,0.0012014701600982416,9.384411394490816e-06,5.5219316238269676e-05,1.5337342222920934e-07,3.1697506797166867e-12,1.0559404745682152e-14,0.4634654713979646,0.4600207286597523,0.45920028295786514,0.37594025515516377,0.030580454590449335,8.477872782465207,8.509167802829182,0.02401274856132688,0.008421074303106799,0.007568004758560831,0.0019841899394266085,0.0005917083692724981
5.55,9.863392991492516,0.09620080042565696,0.030372124838815486,0.010034083243024914,999.9999653624991,3.463750390678004e-05,1.0097946931525585e-12,4.3025150108720425,262.0576904638888,119.49783409662105,0.501299466532267,0.0008664368469932354,9.413859101224329,0.5289453417631002,0.004507638836607317,12.057690463888852,0.5921851588627655,18.638679662989496,4.519042151390478,0.04684047980888443,0.010355077203663124,4.675976553781603,10.053585049908145,4.752044692349903,99.63460487482637,0.36539512517362227,119.87313266443834,0.12686733556160018,1.0215084353463582,131.86025123963563,847.6366340289786,799.8588853526561,0.0017857732554481932,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.32746752978741,0.10034083243024913,0.0007220307058276961,1.0097946931525586e-13,0.36539512517362227,13.186025123963564,5.289453417631002,1.0,3.777607221810329,3.022099580656335,4.51312029980185,0.7315669863379904,45.44373878568515,44.77296859745735,42.25883705375736,41.714649190233104,41.67754416213141,0.00430349423108987,0.2264329747793369,0.1992998369268959,0.17370858415991022,0.0020435840879374275,0.34971177155641925,0.00014945855410636606,0.0012155628353437314,9.515921105881846e-06,5.599421606346442e-05,1.558687338373583e-07,3.266526222879604e-12,1.0905780325116143e-14,0.4637938051192532,0.4603587510129508,0.45954055760941104,0.37653196483437457,0.030543648146522884,8.491306483308946,8.522562543602927,0.024050162055172186,0.008448661657395556,0.00759301919632073,0.0019952491302561875,0.0005921851588627655
5.5600000000000005,9.863087738830474,0.0963499893828485,0.030472141222764624,0.010090130563925832,999.999964800216,3.51997869567695e-05,1.042844335358701e-12,4.296715049721598,262.0199763619301,119.49433030939724,0.5047911229435217,0.0008785676595471904,9.412987795897946,0.5297741739399601,0.004514752219023985,12.019976361930194,0.5926607378250214,18.616028601869584,4.511450092430805,0.046874782217026956,0.010363247945042604,4.6814071809432365,10.07870588428922,4.758743894963884,99.6328864160233,0.3671135839766918,119.87286158352066,0.12713841647928512,1.0218777693351688,132.277059058066,847.1822062124028,799.8585729866116,0.0017916974859369108,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.42188932045858,0.10090130563925832,0.0007321397162893254,1.042844335358701e-13,0.3671135839766918,13.2277059058066,5.2977417393996005,1.0,3.765220524931269,3.014420199813184,4.505523485052555,0.7321476193160629,45.450419245643324,44.781348477831585,42.27131448958062,41.72937508786163,41.692612988874885,0.004313287445206523,0.22651484253684798,0.19943181810100177,0.17407943652978894,0.0020527933156565398,0.35134617896592935,0.00015049516745903053,0.0012297861499547893,9.648965629818444e-06,5.6778180081000585e-05,1.5839900645788945e-07,3.366029327147614e-12,1.1262716344091175e-14,0.464121264791426,0.4606958249151288,0.45987986730098,0.37712188757777965,0.03050689285721475,8.504699679784514,8.535916838141922,0.02408745916042598,0.008476235724535524,0.007618023229016944,0.002006335363366001,0.0005926607378250214
5.57,9.862782853462082,0.0964987143291564,0.0305721153335488,0.010146316875225532,999.9999642300731,3.576992983621503e-05,1.0768993155191638e-12,4.290940937708358,261.9823859065875,119.49081017191735,0.5082989880591255,0.0008908400238450693,9.412119110634178,0.5306005041026368,0.004521844169920719,11.982385906587625,0.5931351147274814,18.593407273545694,4.50386308563917,0.04690898885257178,0.010371396410588705,4.686815378372538,10.103785703076792,4.765426116388064,99.63116434431144,0.368835655688545,119.87259100437272,0.12740899562722446,1.0222436839191076,132.6940167686717,846.727712349572,799.8582610092924,0.0017976264661978352,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.51610674457009,0.10146316875225532,0.0007423666865375578,1.0768993155191638e-13,0.368835655688545,13.26940167686717,5.306005041026368,1.0,3.7528778688656583,3.006761631835502,4.497931734491895,0.7327267738281822,45.456967764352065,44.78959381237732,42.28366535847226,41.7439634493694,41.70754230389959,0.004323066901093423,0.22659595233182234,0.19956316824064305,0.1744495998516901,0.002062018302784677,0.35298389946678804,0.00015153655071740128,0.0012441409631939084,9.78355908226818e-06,5.757129199869369e-05,1.6096464827737616e-07,3.468330356269961e-12,1.1630510007465966e-14,0.46444785714632875,0.4610319576513891,0.46021821943381996,0.3777100292437465,0.03047018955403047,8.518052503614156,8.549230819013951,0.02412464026306343,0.008503796324242275,0.007643016693331295,0.0020174485617448948,0.0005931351147274814
5.58,9.862478334863377,0.09664697681106942,0.03067204652440314,0.010202641801163422,999.9999636519789,3.634802408915928e-05,1.1119878614403955e-12,4.285192545674607,261.94491865834334,119.48727365113731,0.511823093619379,0.0009032552436211451,9.411253036291306,0.5314243404937581,0.004528914759293505,11.944918658343411,0.5936082980814175,18.570815701735306,4.496281272831452,0.04694310045125851,0.010379522763652047,4.69220125558114,10.128824427348253,4.772091382719281,99.62943866674725,0.37056133325273893,119.87232092825819,0.1276790717417609,1.0226061987442565,133.1111229804853,846.2731537551219,799.8579494201043,0.0018035601842529732,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.61011996736251,0.10202641801163423,0.000752712703017621,1.1119878614403956e-13,0.37056133325273893,13.311112298048531,5.314243404937581,1.0,3.740579075675032,2.9991238309950408,4.490345189850638,0.7333044603481167,45.463385268537884,44.79770551764436,42.29589040387373,41.758415053378485,41.722332908765665,0.004332832593293368,0.22667630851912757,0.19969389057727097,0.17481907239609024,0.002071258991066526,0.3546249252287739,0.00015258271291141264,0.0012586281371848192,9.919715670628124e-06,5.837363607143701e-05,1.635660712430669e-07,3.573501317420497e-12,1.2009466175303765e-14,0.46477358886612846,0.46136715645267656,0.4605556213542453,0.37829639570137213,0.03043353905517776,8.531365086777292,8.56250461903007,0.024161705749707628,0.008531343278067345,0.007667999427573309,0.002028588648222361,0.0005936082980814174
5.59,9.86217418250228,0.09679477837754757,0.030771934155043763,0.010259104965142601,999.9999630658408,3.6934162100797496e-05,1.1481389262725293e-12,4.279469745042473,261.90757417945485,119.48372071409162,0.5153634712775993,0.000915814631102672,9.41038956371979,0.5322456913703988,0.004535964057269996,11.907574179454944,0.5940802963399633,18.548253909296673,4.488704794061473,0.046977117743353634,0.010387627166433194,4.697564921626493,10.153821979903366,4.778739720154967,99.6277093904038,0.37229060959619503,119.87205135642952,0.12794864357043265,1.022965333331037,133.52837631052927,845.8185317344551,799.8576382184452,0.0018094986282091523,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.70392915733645,0.10259104965142601,0.0007631788592522267,1.1481389262725294e-13,0.37229060959619503,13.352837631052928,5.322456913703988,1.0,3.7283239682724822,2.9915067514312454,4.482763991098073,0.733880689277669,45.46967267810881,44.8056845035825,42.307990364557554,41.77273069630064,41.736985599906305,0.004342584516695682,0.2267559154257765,0.1998239883221889,0.17518785244883708,0.0020805153221949303,0.3562692484021455,0.000153633663044051,0.0012732485369055598,1.0057449694013528e-05,5.918529710298893e-05,1.662036910873726e-07,3.6816158954479616e-12,1.2399897541369167e-14,0.4650984665822078,0.4617014284961396,0.46089208035405543,0.3788809928300187,0.030396942165658913,8.544637561499842,8.575738371234097,0.02419865600759946,0.008558876409389472,0.007692971271672758,0.002039755545472076,0.0005940802963399633
5.6000000000000005,9.861870395838725,0.09694212057990316,0.030871777591637884,0.010315705989747563,999.9999624715657,3.752843710293722e-05,1.1853822053807449e-12,4.273772407812528,261.8703520339462,119.48015132789338,0.5189201525998989,0.0009285195070374774,9.409528683762858,0.533064565003438,0.004542992134103923,11.870352033946244,0.5945511179003388,18.525721918239906,4.481133787636526,0.04701104145369012,0.010395709779990062,4.702906485110486,10.178778285247835,4.785371154991866,99.62597652237064,0.37402347762935306,119.87178229012805,0.12821770987189898,1.0233211070769892,133.94577538376538,845.3638475838077,799.8573274037049,0.0018154417862574531,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.79753448621052,0.10315705989747563,0.0007737662558645645,1.1853822053807449e-13,0.37402347762935306,13.394577538376538,5.330645650034381,1.0,3.7161123704177834,2.9839103471558923,4.475188276457522,0.7344554709494038,45.475830906356585,44.813531673598135,42.31996597368607,41.786911142300596,41.75150116874116,0.004352322666532297,0.22683477735154328,0.19995346466666916,0.17555593831104735,0.0020897872378122153,0.35791686111779747,0.00015468941009129115,0.001288003030181482,1.0196775543545688e-05,6.000636044775606e-05,1.6887792735243494e-07,3.792749487750341e-12,1.2802124815338443e-14,0.4654224968772708,0.4620347809055186,0.46122760367085974,0.3794638265188559,0.03036039967743065,8.557870060243719,8.588932208892242,0.024235491424567875,0.008586395543405855,0.007717932067172179,0.002050949176015411,0.0005945511179003388
5.61,9.861566974324795,0.09708900497168335,0.03097157620677378,0.010372444496761783,999.9999618690596,3.813094317947524e-05,1.2237481535666734e-12,4.268100406565617,261.83325178759947,119.47656545973463,0.5224931690649645,0.0009413712007214732,9.408670387257104,0.5338809696769224,0.004549999060169585,11.83325178759953,0.5950207711019786,18.50321974973794,4.473568390132807,0.047044872301703185,0.010403770764245441,4.708226054179336,10.203693269580349,4.791985713624235,99.62424006975367,0.3757599302463233,119.87151373058408,0.1284862694158655,1.0236735392550487,134.3633188330441,844.9091025903172,799.8570169752649,0.001821389646672637,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.890936128879616,0.10372444496761782,0.0007844760006012277,1.2237481535666735e-13,0.3757599302463233,13.436331883304412,5.338809696769225,1.0,3.70394410671253,2.976334572057641,4.467618182421788,0.7350288156243735,45.48186085981289,44.821247924582956,42.33181796008648,41.80095718342636,41.76588040160598,0.004362047038373869,0.22691289856858157,0.2000823227820685,0.1759233282990043,0.0020990746795114964,0.35956775548741454,0.00015574996300203307,0.0013028924876781608,1.033770770263886e-05,6.0836912012571344e-05,1.7158920341477153e-07,3.906979239782844e-12,1.321647690879024e-14,0.465745686283601,0.46236722075149816,0.46156219848851093,0.3800449026664077,0.03032391236955334,8.57106271569644,8.602086265482864,0.024272212389000528,0.00861390050712339,0.0077428816572193805,0.0020621694622249293,0.0005950207711019786
5.62,9.861263917404843,0.0972354331085544,0.031071329379430745,0.010429320107185223,999.9999612582275,3.874177527189252e-05,1.2632680026462433e-12,4.26245361446055,261.79627300794675,119.47296307688644,0.5260825520638404,0.0009543710500261051,9.40781466503307,0.5346949136874399,0.0045569849059564,11.796273007946809,0.5954892642295975,18.480747424137334,4.466008736410733,0.04707861100147042,0.01041181027799434,4.713523736522199,10.228566860775492,4.798583422542693,99.62250003967495,0.377499960325039,119.87124567901694,0.1287543209830109,1.0240226490172546,134.78100529905478,844.4542980320878,799.8567069324992,0.0018273421978125873,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,50.98413426337362,0.10429320107185223,0.0007953092083550876,1.2632680026462434e-13,0.377499960325039,13.478100529905479,5.346949136874399,1.0,3.6918190025953144,2.968779379906514,4.460053843768437,0.7356007334958726,45.48776343852222,44.82883414697639,42.343547046712956,41.81486956695153,41.780124079903985,0.004371757628125938,0.22699028332224622,0.20021056581994423,0.1762900207440575,0.002108377588837992,0.36122192360362604,0.00015681533069803976,0.001317917782894241,1.0480260747286404e-05,6.16770382584677e-05,1.7433794651000298e-07,4.024384081209411e-12,1.36432911250459e-14,0.46606804128595514,0.4626987550521012,0.4618958719374058,0.38062422718010686,0.030287481008308248,8.584215660760892,8.61520067468636,0.024308819289814813,0.008641391129349866,0.007767819886559922,0.002073416326327859,0.0005954892642295974
5.63,9.860961224515625,0.09738140654818729,0.031171036494948876,0.010486332441251696,999.9999606389736,3.9361029184766133e-05,1.3039737793903424e-12,4.256831905236791,261.75941526426146,119.46934414669917,0.52968833289971,0.0009675204014257154,9.406961507915819,0.5355064053434998,0.004563949742063526,11.759415264261536,0.5959566055102569,18.458304960968935,4.4584549596301555,0.047112258261746226,0.010419828478911496,4.718799639371363,10.253398988371979,4.805164308332297,99.62075643927258,0.37924356072740656,119.87097813663503,0.12902186336491292,1.0243684553918493,135.19883343027547,843.9994351782572,799.8563972747738,0.0018332994281177453,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,51.07712907081638,0.10486332441251696,0.0008062670011880962,1.3039737793903424e-13,0.37924356072740656,13.519883343027548,5.355064053434998,1.0,3.67973688433694,2.9612447243582887,4.452495393575053,0.7361712346858673,45.49353953580853,44.83629122478605,42.35515395270431,41.82864908392912,41.79423297998745,0.00438145443202511,0.22706693583045057,0.20033819691216948,0.17665601399252098,0.002117695907290316,0.36287935754015804,0.0001578855220738747,0.0013330797921541878,1.062444934634588e-05,6.252682620244648e-05,1.771245877576558e-07,4.145044762707399e-12,1.4082913352928122e-14,0.46638956831882344,0.4630293907730275,0.46222863109494344,0.3812018059758535,0.030251106347321866,8.597329028545198,8.628275570375195,0.024345312516429317,0.008668867240685142,0.007792746601529548,0.0020846896904095323,0.0005959566055102569
