Time,x1,x2,x3,x4,x5,x6,x7,A0,B0,C0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,K_AlB,K_AlB2,n,compartment
5.44,0.10153427510074395,0.008609182723465841,0.021109869437661945,0.0018155998926929144,0.3370787555689012,0.06166394239040439,1.1442809478388722,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.45,0.1016101330877516,0.00863434589840783,0.021152809313595332,0.001817831414950206,0.33695772618370284,0.06155845818394015,1.144212844787997,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.46,0.10168577715409141,0.008659526328344803,0.021195753085199477,0.0018200549083278292,0.3368369148523813,0.06145318670090814,1.1441447205864557,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.47,0.101761207879384,0.008684723948889249,0.021238700714778104,0.0018222703794826683,0.33671632102635524,0.06134812741276141,1.1440765753363327,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.48,0.10183642584137295,0.008709938695811851,0.021281652164746385,0.0018244778351300533,0.33659594415875066,0.06124327979255509,1.1440084091394418,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.49,0.10191143161593623,0.008735170505041016,0.021324607397630445,0.001826677282042802,0.3364757837043906,0.06113864331493716,1.1439402220973285,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.5,0.10198622577709757,0.00876041931266245,0.021367566376066873,0.0018288687270502611,0.3363558391197854,0.06103421745613947,1.1438720143112706,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.51,0.10206080889703775,0.008785685054918673,0.021410529062802223,0.0018310521770373502,0.3362361098631227,0.06093000169396888,1.1438037858822792,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.5200000000000005,0.10213518154610612,0.0088109676682086,0.021453495420692525,0.0018332276389436011,0.33611659539425776,0.06082599550779807,1.1437355369110986,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.53,0.10220934429283178,0.008836267089087052,0.021496465412702764,0.0018353951197622007,0.3359972951747032,0.06072219837855677,1.14366726749821,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.54,0.1022832977039351,0.008861583254264335,0.02153943900190642,0.001837554626539033,0.33587820866761947,0.060618609788722494,1.1435989777438293,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.55,0.10235704234433902,0.00888691610060577,0.021582416151484953,0.001839706166371721,0.33575933533780433,0.06051522922231176,1.1435306677479091,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.5600000000000005,0.10243057877718044,0.008912265565131246,0.02162539682472731,0.0018418497464086682,0.3356406746516836,0.06041205616487098,1.1434623376101414,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.57,0.10250390756382156,0.00893763158501476,0.021668380985029413,0.0018439853738480994,0.3355222260773009,0.06030909010346748,1.143393987429956,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.58,0.10257702926386128,0.008963014097583977,0.021711368595893704,0.0018461130559371053,0.33540398908430785,0.060206330526680535,1.1433256173065223,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.59,0.10264994443514656,0.008988413040319764,0.02175435962092862,0.001848232799970681,0.3352859631439541,0.06010377692459231,1.1432572273387516,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.6000000000000005,0.1027226536337838,0.009013828350855749,0.02179735402384809,0.001850344613290771,0.3351681477290774,0.06000142878877891,1.143188817625296,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.61,0.10279515741415016,0.009039259966977856,0.021840351768471065,0.0018524485032853076,0.3350505423140935,0.05989928561230137,1.1431203882645509,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.62,0.10286745632890498,0.009064707826623861,0.021883352818721002,0.0018545444773872559,0.3349331463749868,0.05979734688969665,1.143051939354655,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.63,0.10293955092900117,0.009090171867882942,0.021926357138625386,0.001856632543073654,0.3348159593892998,0.05969561211696858,1.1429834709934916,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.64,0.10301144176369649,0.009115652028995211,0.021969364692315217,0.0018587127078646547,0.3346989808361237,0.05959408079157899,1.1429149832786896,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.65,0.103083129380565,0.009141148248351284,0.02201237544402453,0.0018607849793225684,0.3345822101960879,0.05949275241243857,1.1428464763076243,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.66,0.10315461432550838,0.0091666604644918,0.022055389358089875,0.0018628493650509035,0.3344656469513509,0.05939162647989802,1.1427779501774182,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.67,0.10322589714276732,0.009192188616106992,0.02209840639894986,0.0018649058726934093,0.3343492905855895,0.05929070249573887,1.1427094049849431,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.68,0.10329697837493292,0.00921773264203623,0.02214142653114462,0.0018669545099331177,0.33423314058398934,0.059189979963164614,1.1426408408268192,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.69,0.10336785856295796,0.009243292481267562,0.022184449719315345,0.0018689952844913847,0.33411719643323534,0.0590894583867917,1.142572257799417,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.7,0.1034385382461684,0.009268868072937253,0.02222747592820376,0.0018710282041269316,0.33400145762150096,0.058989137272640484,1.142503655998859,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.71,0.10350901796227466,0.009294459356329353,0.02227050512265166,0.0018730532766348881,0.3338859236384388,0.058889016128126206,1.1424350355210189,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.72,0.10357929824738299,0.009320066270875232,0.022313537267600388,0.0018750705098458341,0.33377059397517084,0.058789094462050114,1.1423663964615243,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.73,0.10364937963600689,0.00934568875615313,0.022356572328090362,0.0018770799116248403,0.33365546812427793,0.0586893717845903,1.1422977389157565,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.74,0.1037192626610784,0.009371326751887694,0.022399610269260548,0.0018790814898705106,0.3335405455797905,0.05858984760729288,1.1422290629788516,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.75,0.1037889476148452,0.009396980202955367,0.02244265106491061,0.001881075278056391,0.33342582604218785,0.05849052162608666,1.142160368732134,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.76,0.10385843506270272,0.009422649048627166,0.02248569467910063,0.0018830612803433045,0.3333113089778534,0.05839139332798351,1.1420916562722723,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.7700000000000005,0.10392772568208927,0.009448333225941167,0.022528741071920162,0.0018850394887889538,0.3331969937572017,0.05829246211439165,1.1420229257021386,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.78,0.10399681999639765,0.009474032675272814,0.022571790209016635,0.0018870099117719238,0.3330828798828138,0.058193727504785686,1.1419541771157105,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.79,0.1040657185273936,0.009499747337143852,0.022614842056137258,0.001888972557710483,0.33296896685875865,0.05809518902004158,1.1418854106067189,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.8,0.10413442179522621,0.009525477152221894,0.022657896579128534,0.0018909274350617433,0.33285525419058354,0.05799684618242841,1.1418166262686493,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.8100000000000005,0.10420293031843804,0.009551222061319989,0.022700953743935822,0.0018928745523208198,0.3327417413853053,0.05789869851560033,1.141747824194744,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.82,0.10427124461397547,0.009576982005396186,0.02274401351660285,0.0018948139180199918,0.33262842795140174,0.05780074554458836,1.141679004478001,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.83,0.10433936519719889,0.009602756925553126,0.022787075863271306,0.001896745540727864,0.33251531339880197,0.05770298679579226,1.1416101672111754,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.84,0.10440729258189305,0.009628546763037586,0.022830140750180337,0.001898669429048527,0.3324023972388781,0.05760542179697231,1.1415413124867821,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.8500000000000005,0.10447502728027719,0.009654351459240073,0.022873208143666127,0.0019005855916207166,0.332289678984436,0.0575080500772413,1.1414724403970937,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.86,0.1045425698030154,0.009680170955694374,0.02291627801016142,0.001902494037116976,0.3321771581497062,0.05741087116705627,1.141403551034144,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.87,0.10460992065922686,0.00970600519407714,0.02295935031619507,0.0019043947742428153,0.3320648342503353,0.057313884598210366,1.1413346444897277,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.88,0.10467708035649603,0.009731854116207453,0.023002425028391595,0.0019062878117358727,0.3319527068033765,0.05721708990382477,1.141265720855401,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.89,0.10474404940088297,0.009757717664046397,0.02304550211347071,0.0019081731583650745,0.3318407753272813,0.05712048661834048,1.1411967802224827,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.9,0.10481082829693363,0.00978359577969663,0.02308858153824688,0.0019100508229297967,0.33172903934188974,0.05702407427751015,1.1411278226820565,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.91,0.10487741754768998,0.00980948840540194,0.023131663269628847,0.001911920814259024,0.3316174983684222,0.05692785241839003,1.1410588483249693,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.92,0.1049438176547004,0.00983539548354684,0.02317474727461919,0.0019137831412105117,0.3315061519294699,0.05683182057933174,1.140989857241834,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.93,0.10501002911802987,0.009861316956656123,0.023217833520313876,0.001915637812669946,0.3313949995489863,0.056735978299974114,1.1409208495230299,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.94,0.10507605243627025,0.009887252767394435,0.023260921973901786,0.0019174848375501045,0.3312840407522779,0.05664032512123511,1.1408518252587039,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.95,0.10514188810655048,0.009913202858565841,0.02330401260266426,0.001919324224790016,0.33117327506599525,0.05654486058530365,1.14078278453877,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.96,0.10520753662454696,0.009939167173113408,0.023347105373974667,0.0019211559833541227,0.33106270201812427,0.056449584235631386,1.1407137274529118,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.97,0.10527299848449367,0.009965145654118763,0.02339020025529791,0.001922980122231439,0.33095232113797696,0.05635449561692469,1.1406446540905832,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.98,0.10533827417919252,0.009991138244801674,0.023433297214190015,0.0019247966504347142,0.3308421319561828,0.05625959427513638,1.1405755645410083,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
5.99,0.10540336420002354,0.010017144888519606,0.023476396218297627,0.0019266055769995905,0.33073213400467927,0.056164879757457674,1.1405064588931828,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.0,0.1054682690369552,0.010043165528767307,0.02351949723535759,0.0019284069109837653,0.33062232681670345,0.05607035161230996,1.140437337235875,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.01,0.10553298917855465,0.01006920010917637,0.023562600233196486,0.001930200661466152,0.3305127099267827,0.055976009389336674,1.140368199657627,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.0200000000000005,0.10559752511199794,0.01009524857351481,0.023605705179730162,0.0019319868375460396,0.3304032828707259,0.05588185263939518,1.1402990462467548,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.03,0.1056618773230803,0.010121310865686618,0.02364881204296329,0.0019337654483422531,0.3302940451856142,0.05578788091454858,1.1402298770913502,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.04,0.10572604629622641,0.010147386929731354,0.02369192079098891,0.0019355365029923154,0.3301849964097924,0.055694093768057604,1.1401606922792797,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.05,0.10579003251450066,0.010173476709823704,0.02373503139198797,0.0019373000106516069,0.3300761360828598,0.05560049075437243,1.1400914918981884,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.0600000000000005,0.10585383645961736,0.010199580150273056,0.023778143814228866,0.001939055980492526,0.3299674637456612,0.055507071429124526,1.140022276035498,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.07,0.10591745861195108,0.010225697195523058,0.023821258026066997,0.0019408044217036505,0.3298589789402783,0.055413835349118555,1.1399530447784099,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.08,0.10598089945054678,0.010251827790151208,0.0238643739959443,0.001942545343488897,0.32975068121002,0.055320782072324215,1.1398837982139045,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.09,0.10604415897256257,0.010277971889529761,0.023907491710139495,0.0019442788054704844,0.32964257051182744,0.0552279115269667,1.1398145364003307,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.1000000000000005,0.1061072379611954,0.010304129431696715,0.023950611125934725,0.0019460047847041889,0.3295346461281657,0.055135223037699514,1.1397452594423685,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.11,0.10617013698804403,0.010330300359488086,0.023993732208465107,0.0019477232803156227,0.3294269075231752,0.055042716091836634,1.1396759674320467,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.12,0.10623285652228352,0.010356484618115693,0.024036854926686117,0.0019494343020498392,0.3293193542489805,0.0549503902555011,1.1396066604551982,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.13,0.10629539703165977,0.010382682152926394,0.024079979249643058,0.0019511378596788593,0.32921198585901834,0.054858245096056114,1.1395373385974303,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.140000000000001,0.10635775898249773,0.01040889290940171,0.0241231051464707,0.00195283396300105,0.32910480190803054,0.054766280182098455,1.1394680019441275,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.15,0.10641994283970957,0.010435116833157421,0.02416623258639288,0.0019545226218405025,0.3289978019520571,0.054674495083452006,1.1393986505804496,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.16,0.10648194906680286,0.010461353869943209,0.024209361538722145,0.001956203846046414,0.3288909855484286,0.054582889371161104,1.1393292845913345,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.17,0.10654377812588874,0.010487603965642259,0.02425249197285936,0.001957877645492463,0.32878435225575947,0.05449146261748408,1.1392599040614984,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.18,0.1066054304776901,0.010513867066270877,0.02429562385829333,0.0019595440300761917,0.3286779016339404,0.054400214395886645,1.1391905090754357,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.19,0.10666690658154973,0.010540143117978119,0.024338757164600437,0.0019612030097183823,0.3285716332441315,0.05430914428103539,1.1391210997174213,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.2,0.10672820689543852,0.01056643206704538,0.02438189186144422,0.0019628545943624373,0.32846554664875477,0.05421825184879122,1.1390516760715104,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.21,0.10678933187596368,0.010592733859886043,0.024425027918575055,0.0019644987939737586,0.32835964141148755,0.054127536676202764,1.1389822382215387,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.22,0.10685028197837677,0.010619048443045077,0.024468165305829726,0.001966135618539126,0.3282539170972544,0.054036998341499894,1.1389127862511252,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.23,0.10691105765658207,0.010645375763198657,0.024511303993131072,0.0019677650780660764,0.3281483732722208,0.05394663642408712,1.1388433202436703,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.24,0.10697165936314457,0.01067171576715378,0.0245544439504876,0.0019693871825822817,0.32804300950378557,0.053856450504537086,1.1387738402823584,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.25,0.10703208754929827,0.010698068401847885,0.02459758514799311,0.0019710019421349304,0.3279378253605737,0.053766440164583984,1.138704346450159,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.26,0.10709234266495431,0.010724433614348468,0.02464072755582631,0.0019726093667901037,0.3278328204124293,0.053676604987117016,1.1386348388298253,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.2700000000000005,0.10715242515870914,0.0107508113518527,0.024683871144250455,0.0019742094666321563,0.3277279942304082,0.05358694455617385,1.1385653175038968,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.28,0.10721233547785271,0.010777201561687037,0.024727015883612927,0.001975802251763094,0.3276233463867713,0.053497458456934065,1.1384957825547,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.29,0.10727207406837663,0.010803604191306845,0.024770161744344914,0.0019773877323019536,0.3275188764549765,0.053408146275712616,1.138426234064348,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
6.3,0.10733164137498234,0.010830019188296014,0.024813308696960985,0.001978965918384183,0.3274145840096725,0.053319007599953276,1.138356672114743,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
