Time,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p,flow,CYTOPLASM,MT_IMS,MT_IM,MATRIX,GLCflow,LACflow,GAPflow,v1,v2,v3,v4,v5,v6,v7,hidden_1,v8,v9,v10,v11,v12,v14,v15,v16,v17,v18,v20,v21,v22,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v40,v41,v42,v43,v39,v44
0.89,0.00036928272627503097,0.0007533253015176713,0.00015722429839129602,2.4966440557272834e-05,0.0002914453480565718,3.7137846238790852e-06,4.137571009318029e-05,3.4711972006134523e-05,0.0003468283411289063,0.007692500607901071,0.0076925,1.1912342367916912e-06,0.001189877573280029,0.00298012242671997,1.1160459212954714e-05,0.0003665188896662792,3.0000000174222728e-05,0.000272,0.000485354649870602,0.00050075309307494,0.004316885913149563,0.00040426224876039955,0.0036030217573797016,0.0006336662426202994,0.0036181776957225006,0.0006185103042775015,0.0008438685911421296,0.0018120656579832643,0.0001035110865072109,0.00021248870231079106,0.004,0.00011300570270849208,0.00028010021118199824,0.0029597299233885574,0.004514110597481763,0.0004358894025182384,0.003440004193441588,0.0010797162010532106,0.003090279605505203,0.001,0.00032495346686674785,0.0003050465331332522,7.200254752281516e-05,0.0010099974524771852,2.319044758997013e-05,0.0006013407620600377,4.34561413521375e-06,0.0003516257656653152,0.00033940351313171475,0.0043641318004464785,0.00043162655563742475,0.0101,7.2e-05,0.009960007966688262,0.0008599920333117528,0.025971138314586594,0.02802886168541341,0.0029934277331401964,0.00011657226685980341,0.011,1.0,1.0,1.0,1.0,0.0007102888900109746,3.815111752417969e-06,2.7463084613000115e-07,0.00038779499721908233,0.0008580516314834907,0.0001572242672251383,0.00019066493987062968,0.00010980435953245952,0.0001046465885256926,2.603969365203199e-05,-0.00013580342801891056,3.3091034561990115e-12,0.00014155361090703716,9.230941296315573e-10,-6.661949042300957e-06,5.01065353553379e-07,7.106426329694475e-08,2.0074171352180913e-05,-7.959138290823311e-06,-2.890802853639291e-05,1.2699706097605154e-07,-4.718684048222737e-09,3.610032851772573e-07,6.145201313212281e-05,5.228219019876176e-05,4.243716019461226e-06,1.1184667043855826e-06,1.3864917309574029e-13,2.178272758908208e-05,-7.118054016339496e-06,1.8666117896904025e-06,1.0319309356197342e-05,9.670628732905471e-06,-2.318491547992117e-05,-1.5177285539582375e-05,-3.109637094664216e-09,6.146443258434218e-07,3.972442245605821e-11,7.436121140781073e-10,1.8043043679915093e-06,2.7404470699453544e-06,-2.2216226506831556e-05,0.00017283716804411973,2.373425315093672e-08,2.2362863929229206e-06
0.9,0.0003725039458614536,0.0007485013243225067,0.00016432218789648283,2.6225656216837326e-05,0.0002922881289237491,3.7662450034337176e-06,4.2170598941240325e-05,3.6095911771349786e-05,0.00034705341361905367,0.007692500614949175,0.0076925,1.1848109212166797e-06,0.0011903948504767936,0.002979605149523205,1.1110270843583687e-05,0.00036615391305281915,3.0000000175606255e-05,0.000272,0.0004854755767124953,0.0005010535172198029,0.004309579338260136,0.0004118948878301172,0.003601434829466732,0.0006352531705332695,0.0036181500514644535,0.0006185379485355483,0.000842475760966821,0.0018134692181988798,0.00010230262339929766,0.0002138976944117613,0.004,0.00011321327029257394,0.0002798996821889412,0.0029600114066612965,0.004514311832702481,0.00043568816729752034,0.0034400042406297917,0.001079106003050703,0.003090889756319507,0.001,0.00032510503763485174,0.00030489496236514824,7.200257904679564e-05,0.001009997420953205,2.3179470411198868e-05,0.0006014970075571172,4.349408876948476e-06,0.0003514631378453109,0.0003391123849009323,0.004362615224589728,0.00043143312754866954,0.0101,7.2e-05,0.009959115082129088,0.000860884917870927,0.025970889501374852,0.02802911049862515,0.00299335404520341,0.0001166459547965897,0.011,1.0,1.0,1.0,1.0,0.000710253456595524,3.81758754980959e-06,2.8848221838521057e-07,0.000388501432329428,0.0008829560797604173,0.00016432215350723064,0.00020001648029372834,0.00011227652025231076,0.00010694164339586885,2.6610272374746355e-05,-0.00014099203055114966,3.3093287819061427e-12,0.00014024790057107415,9.237869021599031e-10,-6.659908928677283e-06,5.004062856054162e-07,7.01830666122814e-08,2.0172853538799954e-05,-8.08999946076553e-06,-2.865576478892383e-05,1.2699570244389448e-07,-4.718957383841548e-09,3.616642033849018e-07,6.131029529187732e-05,5.233773030622172e-05,4.24371595252937e-06,1.118809842474417e-06,1.3805737186382977e-13,2.1773834926171877e-05,-7.117507776547548e-06,1.9209514568627217e-06,1.0272334808670074e-05,9.636292333578033e-06,-2.2666711267210117e-05,-1.5143106313587706e-05,-3.1157081720596294e-09,6.148245338551146e-07,3.9724422456218374e-11,7.454743511568331e-10,1.8372398858245465e-06,2.740938781166014e-06,-2.1688479985686925e-05,0.00017280509233619145,2.37281017159688e-08,2.2368416534264257e-06
0.91,0.00037571780525124824,0.0007434382738166969,0.0001715943006119581,2.753326317475456e-05,0.0002932010262683198,3.82049297473582e-06,4.298297116231683e-05,3.753189442415776e-05,0.00034728425379894833,0.007692500622016425,0.0076925,1.17851225640835e-06,0.0011909110523445677,0.0029790889476554307,1.1060965323388318e-05,0.0003657982546743556,3.0000000176983913e-05,0.000272,0.00048559129647254964,0.0005013488227723519,0.004302119739612131,0.00041962785564154714,0.003599758048798094,0.0006369299512019084,0.0036181224024503657,0.0006185655975496366,0.0008410959535682427,0.001814859748732171,0.00010110817437664761,0.0002152936673652521,0.004,0.0001134170401849289,0.00027969815825810046,0.002960295170836685,0.004514514054102718,0.0004354859458972837,0.0034400042878207485,0.0010784972276203615,0.0030914984845588915,0.001,0.0003252562669359747,0.0003047437330640253,7.200261063142755e-05,0.0010099973893685726,2.316796465770445e-05,0.0006016459671685908,4.3531987589337725e-06,0.0003513056028021278,0.0003388264913041242,0.004361098878900834,0.0004312401214213296,0.0101,7.2e-05,0.009958235783161202,0.0008617642168388113,0.025970641090347617,0.028029358909652382,0.0029932803606981485,0.00011671963930185113,0.011,1.0,1.0,1.0,1.0,0.0007102181041422362,3.820126791788431e-06,3.0286589492230013e-07,0.000389196303675056,0.0009072543805368433,0.00017159426270792904,0.00020970081563760642,0.00011481720880404576,0.00010930194788164044,2.719837180676729e-05,-0.00014620833363115536,3.3095504826220917e-12,0.00013894980496338423,9.244731801632141e-10,-6.657889823848157e-06,4.9975600096266e-07,6.931260226533371e-08,2.0271404986755658e-05,-8.218093145508352e-06,-2.840742379932624e-05,1.2699421210991262e-07,-4.719234689264641e-09,3.6232768439995456e-07,6.116882318252157e-05,5.239241743818055e-05,4.243715885535866e-06,1.1191527415474319e-06,1.3747575499240114e-13,2.1764960947967328e-05,-7.116948728416401e-06,1.9740964148419433e-06,1.022625130435891e-05,9.602502996797378e-06,-2.2162236580958507e-05,-1.5109004251856797e-05,-3.121767385406654e-09,6.150010265460066e-07,3.972442245637897e-11,7.474420289629739e-10,1.8705670475628658e-06,2.7414105256551263e-06,-2.1174602250447108e-05,0.0001727730111056359,2.372209528781397e-08,2.237371009648651e-06
0.92,0.0003789244194067791,0.000738142442851023,0.0001790325274281024,2.888934313493477e-05,0.0002941866692171442,3.876560703693385e-06,4.381330368354779e-05,3.9020110852786154e-05,0.00034752103997247997,0.007692500629103894,0.0076925,1.1723348616716265e-06,0.0011914261759158114,0.0029785738240841867,1.101252515220915e-05,0.0003654516629346795,3.0000000178355805e-05,0.000272,0.0004857019463079107,0.0005016391450510727,0.004294515173121159,0.0004274529016038687,0.0035979882859638324,0.0006386997140361698,0.0036180947488759305,0.0006185932511240723,0.0008397290919551453,0.0018162373265003457,9.992766118594781e-05,0.00021667669794447046,0.004,0.00011361707868612666,0.00027949564086958184,0.0029605811871555145,0.004514717260309446,0.0004352827396905547,0.0034400043350144988,0.00107788987232813,0.003092105792657373,0.001,0.00032540715554124064,0.0003045928444587594,7.200264227659238e-05,0.0010099973577234079,2.3155942210627574e-05,0.0006017878626386338,4.356983717807197e-06,0.0003511530252984282,0.00033854569521331426,0.004359582763659675,0.00043104754076250996,0.0101,7.2e-05,0.009957369984316037,0.0008626300156839767,0.025970393063392612,0.028029606936607387,0.002993206679622024,0.00011679332037797537,0.011,1.0,1.0,1.0,1.0,0.0007101828313865254,3.822731439697279e-06,3.1778277448428244e-07,0.0003898799038110477,0.0009308792137959504,0.00017903248569839505,0.00021971559471928857,0.00011742697098927756,0.000111728168425346,2.7804740675436426e-05,-0.00015143524975406888,3.3097686177275064e-12,0.00013765944809815184,9.251531178000874e-10,-6.655891232807933e-06,4.991142841053621e-07,6.84528213285066e-08,2.036981262954376e-05,-8.343476541311934e-06,-2.8162943431724296e-05,1.2699259632499505e-07,-4.7195159387757875e-09,3.629936343935967e-07,6.102759718064358e-05,5.244625695691304e-05,4.243715818483445e-06,1.1194954018642588e-06,1.3690408155204167e-13,2.1756105820341462e-05,-7.116377209487185e-06,2.0260608366933826e-06,1.0181038465296647e-05,9.56925198913529e-06,-2.167112499668422e-05,-1.507497922732353e-05,-3.1278147618192906e-09,6.151738374053699e-07,3.9724422456540024e-11,7.495188197819798e-10,1.904248823854138e-06,2.741862806770725e-06,-2.067422610546063e-05,0.00017274092435806004,2.371623035354829e-08,2.2378752512824244e-06
0.93,0.0003821239004034797,0.0007326207536506091,0.00018662821656221888,3.0293839340946375e-05,0.000295247652333805,3.934479249352785e-06,4.466207232476615e-05,4.056057985933283e-05,0.0003477639580064425,0.0076925006362126925,0.0076925,1.1662754698049015e-06,0.0011919402183138376,0.002978059781686161,1.0964933065346204e-05,0.0003651138931203335,3.000000017972203e-05,0.000272,0.00048580765975007314,0.0005019246157684323,0.004286774158086574,0.0004353614842045958,0.0035961224481307944,0.0006405655518692076,0.0036180670909319126,0.0006186209090680897,0.0008383750979212656,0.001817602029642218,9.876100422149033e-05,0.00021804686414506486,0.004,0.00011381345091805321,0.000279292131633445,0.0029608694272921727,0.004514921449819187,0.0004350785501808137,0.003440004382211081,0.001077283934735322,0.003092711683053599,0.001,0.00032555770422049884,0.0003044422957795012,7.200267398217189e-05,0.0010099973260178283,2.3143414805212912e-05,0.0006019229092348637,4.3607636915330416e-06,0.0003510052737013293,0.00033826986312490346,0.004358066879147306,0.0004308553887021899,0.0101,7.2e-05,0.009956517598959054,0.0008634824010409613,0.025970145402906406,0.028029854597093593,0.002993133001972652,0.00011686699802734755,0.011,1.0,1.0,1.0,1.0,0.0007101476370955616,3.825403538070868e-06,3.332322327504101e-07,0.0003905525162073523,0.0009537723312555211,0.0001866281706763838,0.00023005734077341603,0.00012010634414214114,0.00011422093914429488,2.843014895236289e-05,-0.0001566557635083374,3.309983241185776e-12,0.000136376950890457,9.258268635610826e-10,-6.653912671230038e-06,4.984809249952286e-07,6.760367241649887e-08,2.0468063400882663e-05,-8.466205479277617e-06,-2.79222626734654e-05,1.269908612182338e-07,-4.719801105847672e-09,3.6366196093403284e-07,6.0886617651232066e-05,5.249925429824398e-05,4.243715751374767e-06,1.119837823684145e-06,1.3634211743598572e-13,2.1747269691866865e-05,-7.1157935479161645e-06,2.0768592501085623e-06,1.0136676452027723e-05,9.53653058603619e-06,-2.1193019632991354e-05,-1.5041031111817712e-05,-3.1338503283163912e-09,6.153430003093429e-07,3.9724422456701564e-11,7.517083529736887e-10,1.938247101265539e-06,2.7422961156547387e-06,-2.0186993833413358e-05,0.0001727088320991039,2.3710503476624086e-08,2.238355144859794e-06
0.94,0.0003853163576559272,0.0007268806397757446,0.00019437229182037662,3.174656463039672e-05,0.0002963865269043351,3.9942788761163155e-06,4.5529751435463845e-05,4.215316114706663e-05,0.00034801320115993625,0.007692500643343963,0.0076925,1.1603309167783935e-06,0.0011924531767481417,0.002977546823251856,1.0918172024953713e-05,0.0003647847068896285,3.0000000181082682e-05,0.000272,0.00048590856697015557,0.0005022053632955108,0.004278905571834493,0.0004433448633684135,0.003594157487822419,0.0006425305121775827,0.0036180394288045045,0.000618648571195498,0.000837033892134059,0.0018189539374289083,9.760812262090711e-05,0.00021940424509581216,0.004,0.0001140062209047229,0.00027908763228328093,0.0029611598633208108,0.00451512662100443,0.00043487337899557213,0.0034400044294105345,0.0010766794123989681,0.0030933161581905,0.001,0.0003257079137423768,0.00030429208625762323,7.200270574804812e-05,0.0010099972942519521,2.313039403488847e-05,0.0006020513162340663,4.364538619325733e-06,0.00035086221971785927,0.0003379988648945069,0.004356551225645734,0.0004306636680042917,0.0101,7.2e-05,0.009955678539376933,0.0008643214606230809,0.025969898091756195,0.028030101908243805,0.002993059327747649,0.00011694067225235035,0.011,1.0,1.0,1.0,1.0,0.0007101125200657848,3.828145212759299e-06,3.492122109343639e-07,0.0003912144155903241,0.0009758851110077088,0.00019437224142815834,0.00024072152658412922,0.0001228558732054036,0.00011678087697429336,2.907538807099478e-05,-0.00016185271772536577,3.310194402129053e-12,0.00013510243116852068,9.26494560517567e-10,-6.651953664543716e-06,4.978557186738056e-07,6.676510184560441e-08,2.0566144235694026e-05,-8.586334503534085e-06,-2.768532160301415e-05,1.269890127138287e-07,-4.720090163161149e-09,3.6433257294488277e-07,6.074588494826729e-05,5.255141496600986e-05,4.243715684212415e-06,1.120180007265953e-06,1.357896346006055e-13,2.1738452694317556e-05,-7.1151980631745645e-06,2.1265064986892307e-06,1.009314589351005e-05,9.504330073198018e-06,-2.072757242534253e-05,-1.5007159776156622e-05,-3.1398741118244963e-09,6.155085494903174e-07,3.972442245686362e-11,7.540142046691892e-10,1.9725230908952027e-06,2.7427109323847968e-06,-1.9712556466490658e-05,0.00017267673433443606,2.3704911290393524e-08,2.2388114354883134e-06
0.95,0.00038850189764307687,0.0007209300205422532,0.00020225529353192414,3.324718661619211e-05,0.0002976057847789274,4.055989207351621e-06,4.641681336253669e-05,4.379753447859764e-05,0.00034826897128953306,0.007692500650498886,0.0076925,1.1544981513606265e-06,0.001192965048525773,0.0029770349514742253,1.0872225253288458e-05,0.00036446387296349027,3.0000000182437853e-05,0.000272,0.0004860047944105819,0.0005024815122966039,0.00427091860425576,0.00045139416681508424,0.003592090419435032,0.0006445975805649697,0.0036180117626748104,0.0006186762373251919,0.0008357053940129858,0.0018202931303861357,9.646893412615705e-05,0.00022074892118104387,0.004,0.00011419545144712034,0.0002788821446927993,0.002961452467756908,0.004515332772096954,0.0004346672279030481,0.003440004476612897,0.0010760763028713615,0.0030939192205157438,0.001,0.00032585778487410487,0.00030414221512589516,7.20027375741034e-05,0.0010099972624258967,2.311689132931811e-05,0.0006021732862768621,4.368308441806692e-06,0.00035072373876016827,0.0003377325741051632,0.004355035803437877,0.0004304723810126807,0.0101,7.2e-05,0.009954852716663123,0.0008651472833368896,0.025969651113330234,0.02803034888666977,0.0029929856569446355,0.00011701434305536373,0.011,1.0,1.0,1.0,1.0,0.0007100774791259261,3.830958684184863e-06,3.6571905277811324e-07,0.00039186586823261566,0.0009971783059928745,0.00020225523826315325,0.0002517024824980537,0.0001256761153774639,0.00011940858936656471,2.9741270641199646e-05,-0.00016700989009508344,3.310402145368599e-12,0.00013383600344786544,9.27156346620823e-10,-6.650013749777445e-06,4.972384657445389e-07,6.593705353661514e-08,2.06640420948504e-05,-8.703916811797593e-06,-2.7452061347499852e-05,1.2698705651143914e-07,-4.720383082649714e-09,3.650053808662808e-07,6.060539941326417e-05,5.260274453935203e-05,4.243715616998899e-06,1.1205219528681608e-06,1.3524641214731312e-13,2.1729654940178315e-05,-7.1145910651842065e-06,2.175017711364583e-06,1.0050427962104138e-05,9.472641771763179e-06,-2.0274445235107283e-05,-1.4973365090050743e-05,-3.1458861391714727e-09,6.156705196195187e-07,3.972442245702621e-11,7.564398783890246e-10,2.007037622125963e-06,2.7431077241254313e-06,-1.9250574917176156e-05,0.00017264463106975275,2.3699450511444076e-08,2.239244844567468e-06
0.96,0.00039168062420967195,0.0007147771592529418,0.00021026751688514386,3.479524274060429e-05,0.0002989078500518542,4.119639400423683e-06,4.7323728204967633e-05,4.549320802049424e-05,0.00034853147846736936,0.00769250065767868,0.0076925,1.1487742216911997e-06,0.001193475831043771,0.002976524168956228,1.0827076216488771e-05,0.00036415116640530404,3.0000000183787638e-05,0.000272,0.00048609646516070215,0.0005027531841034017,0.004262822623901693,0.00045950051559448025,0.0035899183276487893,0.0006467696723512127,0.0036179840927193555,0.0006187039072806466,0.0008343895218554496,0.0018216196901675089,9.534335522063726e-05,0.00022208097391390307,0.004,0.00011438120423691597,0.00027867567086545985,0.0029617472135112727,0.004515539901198218,0.0004344600988017829,0.003440004523818209,0.0010754746037005506,0.0030945208724812434,0.001,0.0003260073183816046,0.0003039926816183954,7.200276946022025e-05,0.00100999723053978,2.3102917963248776e-05,0.0006022890160519396,4.372073100889487e-06,0.0003505897095714916,0.000337470867691862,0.00435352061280727,0.00043028152967606193,0.0101,7.2e-05,0.009954040040840937,0.000865959959159076,0.025969404451484896,0.028030595548515103,0.0029929119895612337,0.00011708801043876513,0.011,1.0,1.0,1.0,1.0,0.0007100425131336936,3.8338462631410626e-06,3.8274767014664716e-07,0.00039250713222561213,0.0010176219623497353,0.00021026745634969798,0.0002629935258771128,0.00012856766519484317,0.00012210468868232888,3.042863065101407e-05,-0.00017211247447964382,3.310606511941738e-12,0.0001325777789896287,9.278123549106887e-10,-6.648092474136169e-06,4.966289718206009e-07,6.511946921730078e-08,2.0761743962439054e-05,-8.819004353568571e-06,-2.7222424060767534e-05,1.2698499810931536e-07,-4.720679835514731e-09,3.656802965764201e-07,6.0465161376232044e-05,5.265324866489487e-05,4.243715549736653e-06,1.1208636607488638e-06,1.3471223525594373e-13,2.172087652378198e-05,-7.113972855282641e-06,2.222408263615143e-06,1.00085042803037e-05,9.441457035104057e-06,-1.9833308798248665e-05,-1.4939646922226692e-05,-3.1518864370907535e-09,6.15828945753803e-07,3.972442245718936e-11,7.589887951729123e-10,2.041751686946162e-06,2.743486946782792e-06,-1.8800718919754504e-05,0.00017261252231077164,2.3694117929495543e-08,2.2396560722291743e-06
0.97,0.0003948526386955568,0.0007084305667707769,0.00021839910848499183,3.639014862842936e-05,0.00030029506965775906,4.1852585301156205e-06,4.825096389166384e-05,4.723955139176245e-05,0.00034880094106377944,0.007692500664884595,0.0076925,1.1431562691983597e-06,0.0011939855217871806,0.0029760144782128182,1.0782708622429321e-05,0.0003638463683345459,3.000000018513213e-05,0.000272,0.00048618369910414556,0.0005030204968622299,0.0042546271155688,0.0004676550534407314,0.003587638376378022,0.0006490496236219798,0.0036179564191102754,0.0006187315808897268,0.0008330861928893492,0.0018229336995016301,9.423130118458282e-05,0.000223400485883456,0.004,0.00011456353989832659,0.0002784682129319614,0.0029620440738709307,0.00451574800628186,0.0004342519937181414,0.003440004571026507,0.0010748743124305452,0.003095121116542951,0.001,0.0003261565150295006,0.00030384348497049945,7.200280140628157e-05,0.0010099971985937186,2.3088485056777543e-05,0.000602398696570406,4.375832539744661e-06,0.0003504600140789503,0.0003372136257942569,0.004352005654037879,0.0004300911155608259,0.0101,7.2e-05,0.00995324042091607,0.0008667595790839434,0.025969158090523425,0.028030841909476575,0.0029928383255950694,0.0001171616744049295,0.011,1.0,1.0,1.0,1.0,0.0007100076209743488,3.836810351701574e-06,4.00291634912723e-07,0.0003931384577850665,0.001037195431102544,0.00021839904227284598,0.0002745870410400223,0.00013153114963483973,0.00012486980236527462,3.1138323808493717e-05,-0.00017714572729955053,3.3108075396862952e-12,0.00013132786577975508,9.284627137344139e-10,-6.646189394563398e-06,4.960270473046855e-07,6.431228853391875e-08,2.0859236850971075e-05,-8.931647879406306e-06,-2.6996352895442696e-05,1.2698284281414404e-07,-4.720980392247792e-09,3.663572333804036e-07,6.0325171155922296e-05,5.270293305341656e-05,4.243715482428046e-06,1.121205131165775e-06,1.3418689478456215e-13,2.171211752189297e-05,-7.113343726623051e-06,2.2686937448980224e-06,9.967356881732e-06,9.410767253253527e-06,-1.94038423340899e-05,-1.4906005140482377e-05,-3.157875032222465e-09,6.15983863308834e-07,3.9724422457353104e-11,7.616642830764921e-10,2.076626568459242e-06,2.7438490455901298e-06,-1.8362666640274068e-05,0.00017258040806322807,2.3688910404355105e-08,2.2400457983210696e-06
0.98,0.0003980180400453881,0.0007018989108741993,0.00022664015657483606,3.8031206733251505e-05,0.0003017697047847756,4.252875947338155e-06,4.91989862801022e-05,4.90358197085946e-05,0.00034907758586931285,0.0076925006721179105,0.0076925,1.1376415238559832e-06,0.0011944941183275343,0.0029755058816724645,1.0739106419430952e-05,0.00036354926569155254,3.0000000186471404e-05,0.000272,0.0004862666130394357,0.0005032835656546978,0.004246341614718755,0.0004758489882947584,0.0035852478169068757,0.0006514401830931258,0.003617928742015471,0.0006187592579845308,0.0008317953233186513,0.0018242352421462315,9.313268614274882e-05,0.00022470754070884154,0.004,0.00011474251802258362,0.00027825977314840987,0.002962343022483142,0.004515957085195508,0.000434042914804494,0.003440004618237829,0.0010742754266014883,0.003095719955160685,0.001,0.000326305375581128,0.00030369462441887205,7.200283341217043e-05,0.0010099971665878298,2.3073603575225025e-05,0.0006025025133907471,4.379586702772043e-06,0.00035033453727293583,0.00033696073163610394,0.004350490927413917,0.00042990113986397414,0.0101,7.2e-05,0.009952453764922342,0.0008675462350776713,0.025968912015178175,0.028031087984821828,0.0029927646650437694,0.00011723533495622932,0.011,1.0,1.0,1.0,1.0,0.0007099728015595008,3.839853444562441e-06,4.1834327406576654e-07,0.0003937600875269083,0.0010558869370991305,0.00022664008425620177,0.0002864745612937416,0.00013456722666113416,0.0001277045840304933,3.187122788997428e-05,-0.00018209417820693732,3.311005263764236e-12,0.00013008636850364965,9.291075469557124e-10,-6.644304077409647e-06,4.954325072097603e-07,6.351544915312542e-08,2.0956507807298914e-05,-9.041896984290702e-06,-2.6773791974113107e-05,1.2698059574923834e-07,-4.721284722652432e-09,3.6703610600267307e-07,6.01854290600158e-05,5.275180347695216e-05,4.243715415075382e-06,1.1215463643762262e-06,1.3367018698286223e-13,2.1703377994294772e-05,-7.1127039645055525e-06,2.31388992927265e-06,9.926968182451862e-06,9.380563857370566e-06,-1.8985733229902598e-05,-1.4872439611733768e-05,-3.1638519511144156e-09,6.161353080333943e-07,3.9724422457517474e-11,7.644695676241359e-10,2.1116240197677814e-06,2.744194455572002e-06,-1.793610436308068e-05,0.0001725482883328709,2.3683824863624035e-08,2.240414683213735e-06
0.99,0.0004011769247874079,0.0006951909433193732,0.0002349807673544363,3.971760924595506e-05,0.0003033339211438919,4.3225212521060275e-06,5.0168258829080176e-05,5.0881113091496545e-05,0.00034936164856391033,0.00769250067937994,0.0076925,1.1322273051718121e-06,0.0011950016183252669,0.0029749983816747313,1.0696253805071966e-05,0.00036325965130698534,3.000000018780556e-05,0.000272,0.0004863453206399046,0.0005035425024585209,0.00423797559426575,0.00048407374602156745,0.0035827439979708242,0.0006539440020291772,0.0036179010615985468,0.0006187869384014549,0.0008305168283165345,0.001825524402895031,9.204742305357231e-05,0.00022600222304617956,0.004,0.00011491819715055815,0.00027805035390024836,0.002962644033358522,0.004516167135656819,0.00043383286434318295,0.0034400046654522133,0.0010736779437496298,0.003096317390798159,0.001,0.0003264539007984803,0.0003035460992015197,7.200286547777021e-05,0.0010099971345222298,2.3058284322786244e-05,0.0006026006465561875,4.383335535632314e-06,0.0003502131672462515,0.00033671207156534623,0.004348976433219693,0.00042971160340149196,0.0101,7.2e-05,0.009951679979917296,0.0008683200200827186,0.025968666210615204,0.0280313337893848,0.002992691007904964,0.00011730899209503457,0.011,1.0,1.0,1.0,1.0,0.0007099380538273385,3.8429781342030134e-06,4.368937017055057e-07,0.0003943722566319155,0.0010736921875545,0.00023498068848001207,0.00029864680926088184,0.0001376766177174743,0.00013060972504486655,3.2628242664543855e-05,-0.00018694476096515122,3.3111997170491897e-12,0.00012885338846228784,9.297469741682977e-10,-6.642436098801095e-06,4.948451711947332e-07,6.272888680040363e-08,2.1053543924726914e-05,-9.149800115945898e-06,-2.655468635786817e-05,1.269782618533998e-07,-4.721592795871219e-09,3.67716830628195e-07,6.004593538480695e-05,5.279986576908775e-05,4.2437153476809e-06,1.121887360637168e-06,1.3316191373403806e-13,2.169465798324819e-05,-7.112053846309658e-06,2.358012749435803e-06,9.887320994519848e-06,9.350838329585157e-06,-1.8578677190298487e-05,-1.4838950202015467e-05,-3.169817220220653e-09,6.16283316022413e-07,3.97244224576825e-11,7.674077599783065e-10,2.1467069191366606e-06,2.7445236012458963e-06,-1.7520726648420375e-05,0.00017251616312545954,2.3678858305398382e-08,2.2407633675855014e-06
1.0,0.0004043293870072163,0.0006883154234580508,0.00024341114528101364,4.144844270469377e-05,0.00030498977576766113,4.394224122949696e-06,5.115924295299863e-05,5.277437842849995e-05,0.0003496533743529728,0.00769250068667203,0.0076925,1.1269110218653418e-06,0.001195508019532921,0.002974491980467078,1.0654135238214807e-05,0.0003629773239773295,3.0000000189134672e-05,0.000272,0.0004864199324095832,0.0005037974161044272,0.004229538391720021,0.0004923210415095629,0.0035801243787713885,0.0006565636212286135,0.0036178733780187385,0.0006188146219812632,0.0008292506220170983,0.0018268012675860023,9.097542369573957e-05,0.0002272846185969084,0.004,0.00011509063474876071,0.0002778399577073523,0.0029629470808751153,0.004516378155248334,0.00043362184475166714,0.003440004712669697,0.0010730818614072995,0.003096913425923006,0.001,0.00032660209144214086,0.00030339790855785916,7.200289760296455e-05,0.0010099971023970356,2.3042537933773468e-05,0.0006026932705310322,4.387078985287862e-06,0.00035009579523716277,0.00033646753509822345,0.004347462171739435,0.00042952250660247985,0.0101,7.2e-05,0.009950918971977162,0.0008690810280228521,0.0259684206624402,0.028031579337559804,0.0029926173541762868,0.00011738264582371252,0.011,1.0,1.0,1.0,1.0,0.0007099033767429206,3.8461871178827e-06,4.559328697516315e-07,0.00039497519304485483,0.0010906135617820096,0.00024341105938234352,0.0003110937499800898,0.000140860114240784,0.0001335859529486731,3.341029004507658e-05,-0.0001916874825055935,3.311390930613489e-12,0.0001276290234872741,9.303811108995584e-10,-6.640585045023216e-06,4.942648636125807e-07,6.195253528947907e-08,2.1150332355759287e-05,-9.255404578233195e-06,-2.63389820249656e-05,1.2697584587968213e-07,-4.7219045804233284e-09,3.6839932496072804e-07,5.990669041479198e-05,5.284712582529612e-05,4.243715280246769e-06,1.1222281202051706e-06,1.3266188266972046e-13,2.168595751321427e-05,-7.111393641413419e-06,2.4010782630629123e-06,9.84839852844809e-06,9.32158221580448e-06,-1.81823783934491e-05,-1.4805536776481367e-05,-3.175770865899358e-09,6.164279237228612e-07,3.9724422457848204e-11,7.704818416668712e-10,2.181839567690648e-06,2.744836896260598e-06,-1.711623649722175e-05,0.00017248403244676016,2.3674007801019692e-08,2.241092472203226e-06
