Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,musclefiber
4.9,0.7002571306023693,16.363919439250463,10.0,15.0,0.916447022593233,-1.0,14.5,0.07897826922466758,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08366761929094642,-70.0,20.0,1.0
4.91,0.7050463859288187,16.535841195639794,10.0,15.0,0.9182449584918004,-1.0,14.5,0.0792306956054828,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08432683438833635,-70.0,20.0,1.0
4.92,0.7097934725798134,16.707859082498434,10.0,15.0,0.92000855825771,-1.0,14.5,0.0794860500533823,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08498905311561313,-70.0,20.0,1.0
4.93,0.7144973314479208,16.879959148867194,10.0,15.0,0.9217381742752275,-1.0,14.5,0.07974432518381358,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08565427689779649,-70.0,20.0,1.0
4.94,0.7191569830855555,17.052128609782926,10.0,15.0,0.923434180852795,-1.0,14.5,0.08000551460946734,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08632250638885362,-70.0,20.0,1.0
4.95,0.7237714924164478,17.22435456366751,10.0,15.0,0.9250969600870355,-1.0,14.5,0.08026961105104023,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0869937423229955,-70.0,20.0,1.0
4.96,0.728339969410346,17.396623998561783,10.0,15.0,0.9267269013412265,-1.0,14.5,0.08053660633045034,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08766798551524027,-70.0,20.0,1.0
4.97,0.7328615696510883,17.568923798359293,10.0,15.0,0.9283244007270313,-1.0,14.5,0.0808064913645691,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08834523686197615,-70.0,20.0,1.0
4.98,0.737335494798586,17.741240749040156,10.0,15.0,0.9298898605905415,-1.0,14.5,0.0810792561594824,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08902549734152458,-70.0,20.0,1.0
4.99,0.7417609929456448,17.913561544904827,10.0,15.0,0.9314236890036263,-1.0,14.5,0.08135488980529325,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08970876801470314,-70.0,20.0,1.0
5.0,0.7461374043426164,18.08587459527274,10.0,15.0,0.9329263148013514,-1.0,14.5,0.08163338339644297,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0903950482956458,-70.0,20.0,1.0
5.01,0.7504641087955266,18.258168021279754,10.0,15.0,0.934398168511942,-1.0,14.5,0.08191472688033237,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09108433788287232,-70.0,20.0,1.0
5.0200000000000005,0.7547404610420048,18.430427030633222,10.0,15.0,0.9358396603115313,-1.0,14.5,0.08219890467393692,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09177663928796644,-70.0,20.0,1.0
5.03,0.758965905446221,18.602638460229343,10.0,15.0,0.9372512188065489,-1.0,14.5,0.08248590302063837,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09247195347794282,-70.0,20.0,1.0
5.04,0.7631399337395859,18.774789136202884,10.0,15.0,0.9386332760314667,-1.0,14.5,0.08277570734548906,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0931702814573332,-70.0,20.0,1.0
5.05,0.7672620847704876,18.94686588253118,10.0,15.0,0.9399862669802077,-1.0,14.5,0.08306830226201516,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.093871624266472,-70.0,20.0,1.0
5.0600000000000005,0.771331944162088,19.118855529638292,10.0,15.0,0.9413106291478788,-1.0,14.5,0.08336367157992193,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09457598297978241,-70.0,20.0,1.0
5.07,0.7753491438818677,19.290744922999007,10.0,15.0,0.9426068020834445,-1.0,14.5,0.08366179831371467,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09528335870406207,-70.0,20.0,1.0
5.08,0.7793133617268448,19.462520931743036,10.0,15.0,0.9438752269538971,-1.0,14.5,0.08396266469224814,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09599375257676933,-70.0,20.0,1.0
5.09,0.7832243261554739,19.634170696986324,10.0,15.0,0.9451163478355873,-1.0,14.5,0.08426625259526964,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09670716514984862,-70.0,20.0,1.0
5.1000000000000005,0.7870818276237512,19.805682193531037,10.0,15.0,0.9463306149984922,-1.0,14.5,0.084572544578004,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0974235949703412,-70.0,20.0,1.0
5.11,0.7908856628037457,19.977041795206098,10.0,15.0,0.9475184671757345,-1.0,14.5,0.08488151952561324,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09814304484115549,-70.0,20.0,1.0
5.12,0.794635688590575,20.148236691544053,10.0,15.0,0.948680348563353,-1.0,14.5,0.08519315692864611,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0988655156470686,-70.0,20.0,1.0
5.13,0.7983318041978293,20.319254154558752,10.0,15.0,0.9498167030199536,-1.0,14.5,0.08550743559317543,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.09959100825443426,-70.0,20.0,1.0
5.14,0.8019739502228356,20.490081548112038,10.0,15.0,0.9509279737058788,-1.0,14.5,0.08582433365903155,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10031952350751443,-70.0,20.0,1.0
5.15,0.8055621076580459,20.66070633728041,10.0,15.0,0.9520146027360924,-1.0,14.5,0.0861438286191354,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10105106222481056,-70.0,20.0,1.0
5.16,0.8090962968533117,20.831116097721637,10.0,15.0,0.9530770308469193,-1.0,14.5,0.08646589733994162,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10178562519539469,-70.0,20.0,1.0
5.17,0.8125765764337882,21.001298525041502,10.0,15.0,0.9541156970767426,-1.0,14.5,0.08679051608300285,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10252321317524121,-70.0,20.0,1.0
5.18,0.8160030421781703,21.171241444160408,10.0,15.0,0.9551310384607079,-1.0,14.5,0.08711766052766375,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1032638268835579,-70.0,20.0,1.0
5.19,0.8193757960007082,21.340931305433994,10.0,15.0,0.956123480983209,-1.0,14.5,0.08744730284190512,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10400746463823451,-70.0,20.0,1.0
5.2,0.8226950197031935,21.51035693657726,10.0,15.0,0.9570934614237014,-1.0,14.5,0.08777941894316668,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10475412819110527,-70.0,20.0,1.0
5.21,0.8259609125241998,21.67950652262425,10.0,15.0,0.9580414089246732,-1.0,14.5,0.08811398270235024,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10550381799796703,-70.0,20.0,1.0
5.22,0.8291737044045366,21.84836832303392,10.0,15.0,0.9589677490703965,-1.0,14.5,0.08845096731915081,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10625653431908613,-70.0,20.0,1.0
5.23,0.8323336562248294,22.016930754335057,10.0,15.0,0.9598729040916242,-1.0,14.5,0.08879034549049478,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10701227732985447,-70.0,20.0,1.0
5.24,0.835441058545741,22.1851823986041,10.0,15.0,0.9607572926454737,-1.0,14.5,0.08913208943662937,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10777104711573393,-70.0,20.0,1.0
5.25,0.8384962303394707,22.353112011943118,10.0,15.0,0.9616213296087074,-1.0,14.5,0.08947617092829607,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10853284366720155,-70.0,20.0,1.0
5.26,0.8414995177162412,22.520708532957656,10.0,15.0,0.9624654258841749,-1.0,14.5,0.08982256131499258,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.10929766687469387,-70.0,20.0,1.0
5.2700000000000005,0.8444512926493423,22.687961091234627,10.0,15.0,0.963289988220169,-1.0,14.5,0.09017123155432913,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11006551652355194,-70.0,20.0,1.0
5.28,0.8473519101977915,22.854856609244955,10.0,15.0,0.9640954075521202,-1.0,14.5,0.09052214716081447,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11083639150697205,-70.0,20.0,1.0
5.29,0.8502017906477976,23.021384534873533,10.0,15.0,0.9648820821388868,-1.0,14.5,0.09087527808134985,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11161029135598644,-70.0,20.0,1.0
5.3,0.8530013870133999,23.187535166972058,10.0,15.0,0.9656504085242559,-1.0,14.5,0.09123059532150676,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11238721568755722,-70.0,20.0,1.0
5.3100000000000005,0.8557511569680265,23.353298084664477,10.0,15.0,0.9664007740254397,-1.0,14.5,0.09158806761669826,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1131671636863844,-70.0,20.0,1.0
5.32,0.8584515774312003,23.518663056593148,10.0,15.0,0.9671335610199817,-1.0,14.5,0.09194766334891782,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11395013439254631,-70.0,20.0,1.0
5.33,0.8611031433604439,23.68362004732871,10.0,15.0,0.9678491468402017,-1.0,14.5,0.09230935057413713,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11473612669577275,-70.0,20.0,1.0
5.34,0.8637063665625881,23.84815922377979,10.0,15.0,0.9685479036784468,-1.0,14.5,0.09267309705058499,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11552513932971736,-70.0,20.0,1.0
5.3500000000000005,0.8662617745264509,24.012270961602827,10.0,15.0,0.9692301985027648,-1.0,14.5,0.09303887026790936,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11631717086623056,-70.0,20.0,1.0
5.36,0.8687699092786656,24.175945851611804,10.0,15.0,0.9698963929826163,-1.0,14.5,0.0934066374772225,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11711221970963183,-70.0,20.0,1.0
5.37,0.8712313008030501,24.339173004042138,10.0,15.0,0.970546836712928,-1.0,14.5,0.0937763618510447,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11791028411980707,-70.0,20.0,1.0
5.38,0.873646488559151,24.50194145254469,10.0,15.0,0.9711818732559414,-1.0,14.5,0.0941480055641158,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11871136218281429,-70.0,20.0,1.0
5.39,0.8760160753012575,24.664243929202772,10.0,15.0,0.9718018544303586,-1.0,14.5,0.09452153850566238,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.11951545174133897,-70.0,20.0,1.0
5.4,0.8783406450928639,24.82607147801335,10.0,15.0,0.9724071189136343,-1.0,14.5,0.09489692606923836,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12032255048029046,-70.0,20.0,1.0
5.41,0.8806207908678412,24.987415337547688,10.0,15.0,0.9729979997816902,-1.0,14.5,0.09527413341517513,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12113265588930208,-70.0,20.0,1.0
5.42,0.8828571134636429,25.148266944848043,10.0,15.0,0.9735748244902959,-1.0,14.5,0.09565312549511033,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12194576525704677,-70.0,20.0,1.0
5.43,0.8850502206864825,25.308617939324236,10.0,15.0,0.9741379148639164,-1.0,14.5,0.09603386707711367,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12276187566555206,-70.0,20.0,1.0
5.44,0.8872007264088893,25.46846016665029,10.0,15.0,0.9746875870916327,-1.0,14.5,0.09641632277140721,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12358098398451556,-70.0,20.0,1.0
5.45,0.8893092496999306,25.627785682660978,10.0,15.0,0.9752241517297524,-1.0,14.5,0.09680045705667838,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12440308686561978,-70.0,20.0,1.0
5.46,0.8913764068337193,25.786586203058427,10.0,15.0,0.9757479119018659,-1.0,14.5,0.09718623295560407,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12522818088396823,-70.0,20.0,1.0
5.47,0.8934027822797004,25.94485083974981,10.0,15.0,0.9762591562506863,-1.0,14.5,0.09757360644062055,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12605626313436655,-70.0,20.0,1.0
5.48,0.8953890328960451,26.102574274702704,10.0,15.0,0.9767581854577858,-1.0,14.5,0.09796254642500417,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12688732905676828,-70.0,20.0,1.0
5.49,0.897335786506528,26.259749023488816,10.0,15.0,0.9772452867638883,-1.0,14.5,0.09835301598136144,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12772137448541251,-70.0,20.0,1.0
5.5,0.8992436720034245,26.416367783695875,10.0,15.0,0.9777207418230158,-1.0,14.5,0.09874497804057546,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.12855839502074382,-70.0,20.0,1.0
5.51,0.9011133186811761,26.57242343652119,10.0,15.0,0.9781848267401151,-1.0,14.5,0.09913839541139674,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1293983860243386,-70.0,20.0,1.0
5.5200000000000005,0.9029453556025939,26.727909048365323,10.0,15.0,0.9786378121130447,-1.0,14.5,0.09953323080035123,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1302413426138318,-70.0,20.0,1.0
5.53,0.9047404109970714,26.88281787242566,10.0,15.0,0.9790799630786011,-1.0,14.5,0.09992944683196212,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13108725965784335,-70.0,20.0,1.0
5.54,0.9064991116902226,27.037143350290133,10.0,15.0,0.9795115393622742,-1.0,14.5,0.10032700606928148,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13193613177090519,-70.0,20.0,1.0
5.55,0.9082220825643158,27.1908791135308,10.0,15.0,0.9799327953314358,-1.0,14.5,0.10072587103472767,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13278795330838755,-70.0,20.0,1.0
5.5600000000000005,0.9099099157519651,27.344016213358792,10.0,15.0,0.9803439726841854,-1.0,14.5,0.10112599696304671,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13364271990644777,-70.0,20.0,1.0
5.57,0.9115632443074247,27.4965497873114,10.0,15.0,0.9807453186064047,-1.0,14.5,0.10152734916677325,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1345004247619698,-70.0,20.0,1.0
5.58,0.9131826846884099,27.648473998068386,10.0,15.0,0.9811370718640132,-1.0,14.5,0.10192988995473926,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13536106144937987,-70.0,20.0,1.0
5.59,0.914768846503468,27.799782911642435,10.0,15.0,0.981519465371538,-1.0,14.5,0.10233358089345242,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13622462342697558,-70.0,20.0,1.0
5.6000000000000005,0.9163223349839935,27.950470754967785,10.0,15.0,0.9818927269587971,-1.0,14.5,0.1027383834925468,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13709110388916643,-70.0,20.0,1.0
5.61,0.9178437506185995,28.100531915764954,10.0,15.0,0.9822570794405114,-1.0,14.5,0.1031442592192995,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1379604957623637,-70.0,20.0,1.0
5.62,0.9193336888132981,28.249960942405618,10.0,15.0,0.9826127406876557,-1.0,14.5,0.10355116951323969,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13883279170087123,-70.0,20.0,1.0
5.63,0.9207927395765927,28.398752543777345,10.0,15.0,0.9829599237003332,-1.0,14.5,0.1039590758008455,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.13970798408277532,-70.0,20.0,1.0
5.64,0.922221487228591,28.546901589148412,10.0,15.0,0.9832988366819756,-1.0,14.5,0.10436793951032505,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14058606500583504,-70.0,20.0,1.0
5.65,0.9236204991530268,28.694401940680546,10.0,15.0,0.9836296805219706,-1.0,14.5,0.1047777188326769,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14146702748296014,-70.0,20.0,1.0
5.66,0.9249903462115647,28.84124858873368,10.0,15.0,0.9839526537743254,-1.0,14.5,0.10518837462096303,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14235086324369264,-70.0,20.0,1.0
5.67,0.9263315979463583,28.987437233631784,10.0,15.0,0.9842679516263046,-1.0,14.5,0.10559986931341514,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1432375631597417,-70.0,20.0,1.0
5.68,0.9276448120310227,29.132963176047156,10.0,15.0,0.9845757635373489,-1.0,14.5,0.10601216384542324,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14412711838099185,-70.0,20.0,1.0
5.69,0.9289305392296594,29.277821853357803,10.0,15.0,0.9848762745355111,-1.0,14.5,0.1064252191481476,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14501951978008573,-70.0,20.0,1.0
5.7,0.9301893232334897,29.422008838425143,10.0,15.0,0.985169665296566,-1.0,14.5,0.1068389961585233,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14591475794943126,-70.0,20.0,1.0
5.71,0.931421700515567,29.565519838371866,10.0,15.0,0.9854561122233471,-1.0,14.5,0.10725345582920938,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14681282319820924,-70.0,20.0,1.0
5.72,0.9326282002027085,29.708350693359655,10.0,15.0,0.98573578752518,-1.0,14.5,0.10766855913847857,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1477137055493805,-70.0,20.0,1.0
5.73,0.9338093439638119,29.85049737536699,10.0,15.0,0.9860088592972948,-1.0,14.5,0.10808426710004446,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1486173947366932,-70.0,20.0,1.0
5.74,0.9349656432424684,29.991955657478215,10.0,15.0,0.9862754909849307,-1.0,14.5,0.1085005398002255,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.14952388087851567,-70.0,20.0,1.0
5.75,0.9360976005829822,30.132721261959432,10.0,15.0,0.9865358417934628,-1.0,14.5,0.10891733682108104,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15043315416816067,-70.0,20.0,1.0
5.76,0.9372057178219285,30.272790897761908,10.0,15.0,0.9867900686628306,-1.0,14.5,0.10933462033765101,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15134520273717267,-70.0,20.0,1.0
5.7700000000000005,0.9382904853609995,30.41216094879512,10.0,15.0,0.9870383238861753,-1.0,14.5,0.1097523512656883,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15226001534433545,-70.0,20.0,1.0
5.78,0.9393523857602332,30.550827913132274,10.0,15.0,0.9872807560269286,-1.0,14.5,0.11017049056214934,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15317758046796523,-70.0,20.0,1.0
5.79,0.9403918937089029,30.688788401235836,10.0,15.0,0.9875175099962379,-1.0,14.5,0.11058899923187869,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1540978863040532,-70.0,20.0,1.0
5.8,0.9414094760075972,30.826039134182903,10.0,15.0,0.9877487271297553,-1.0,14.5,0.11100783833415372,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15502092076440688,-70.0,20.0,1.0
5.8100000000000005,0.9424055915608197,30.96257694189067,10.0,15.0,0.9879745452637267,-1.0,14.5,0.11142696898908697,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15594667147479233,-70.0,20.0,1.0
5.82,0.9433806913794578,31.098398761341805,10.0,15.0,0.9881950988103216,-1.0,14.5,0.11184635238388367,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15687512577307566,-70.0,20.0,1.0
5.83,0.9443352183865886,31.233501605431428,10.0,15.0,0.9884105187857289,-1.0,14.5,0.1122659496874446,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1578062708885985,-70.0,20.0,1.0
5.84,0.9452696059636456,31.36788234511957,10.0,15.0,0.9886209325527027,-1.0,14.5,0.11268572137678604,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15874009527325114,-70.0,20.0,1.0
5.8500000000000005,0.9461842827117101,31.501538385204523,10.0,15.0,0.9888264649596792,-1.0,14.5,0.11310562935557548,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.15967658441989177,-70.0,20.0,1.0
5.86,0.9470796681013665,31.634467041538144,10.0,15.0,0.9890272374227695,-1.0,14.5,0.11352563503083894,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16061572469143495,-70.0,20.0,1.0
5.87,0.9479561738367406,31.766665724564746,10.0,15.0,0.9892233682950773,-1.0,14.5,0.11394569989201866,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16155750217581494,-70.0,20.0,1.0
5.88,0.948814203905024,31.898131937372003,10.0,15.0,0.9894149729365513,-1.0,14.5,0.11436578551544241,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16250190268520343,-70.0,20.0,1.0
5.89,0.9496541546320092,32.02886327374193,10.0,15.0,0.9896021637828052,-1.0,14.5,0.11478585356861601,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16344891175522802,-70.0,20.0,1.0
5.9,0.9504764147431651,32.15885741620186,10.0,15.0,0.9897850504128739,-1.0,14.5,0.11520586581433619,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16439851464419036,-70.0,20.0,1.0
5.91,0.9512813654298093,32.28811213407533,10.0,15.0,0.989963739615894,-1.0,14.5,0.11562578411462278,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1653506963322842,-70.0,20.0,1.0
5.92,0.9520693804199539,32.41662528153313,10.0,15.0,0.9901383354566847,-1.0,14.5,0.1160455704344688,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16630544152081383,-70.0,20.0,1.0
5.93,0.9528408266260566,32.544394891221586,10.0,15.0,0.9903089394667368,-1.0,14.5,0.11646518716014234,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16726273610587616,-70.0,20.0,1.0
5.94,0.9535960628673996,32.67141894977419,10.0,15.0,0.9904756504072156,-1.0,14.5,0.1168845963742438,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1682225637444839,-70.0,20.0,1.0
5.95,0.9543354409174984,32.797695551850325,10.0,15.0,0.990638564545185,-1.0,14.5,0.1173037603668584,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.16918490826019336,-70.0,20.0,1.0
5.96,0.9550593054952579,32.92322288399323,10.0,15.0,0.9907977756935384,-1.0,14.5,0.11772264159363247,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1701497534233687,-70.0,20.0,1.0
5.97,0.9557679942711086,33.047999209204775,10.0,15.0,0.9909533752526862,-1.0,14.5,0.1181412026345624,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17111708274250395,-70.0,20.0,1.0
5.98,0.9564618379580542,33.172022865059866,10.0,15.0,0.9911054522693306,-1.0,14.5,0.11855940619694588,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17208687946442053,-70.0,20.0,1.0
5.99,0.9571411604049591,33.29529226182086,10.0,15.0,0.9912540934940948,-1.0,14.5,0.11897721511814632,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17305912657446443,-70.0,20.0,1.0
6.0,0.9578062786917986,33.417805880552066,10.0,15.0,0.9913993834380077,-1.0,14.5,0.11939459236817013,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17403380679670397,-70.0,20.0,1.0
6.01,0.95845750322661,33.53956227123412,10.0,15.0,0.9915414044278468,-1.0,14.5,0.11981150105205525,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17501090259412697,-70.0,20.0,1.0
6.0200000000000005,0.9590951388458553,33.660560242423614,10.0,15.0,0.9916802368783226,-1.0,14.5,0.12022790507291109,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17599039701864025,-70.0,20.0,1.0
6.03,0.9597194831873518,33.78079853858325,10.0,15.0,0.9918159589683745,-1.0,14.5,0.12064376803817223,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1769722722880878,-70.0,20.0,1.0
6.04,0.9603308268069228,33.90027583124349,10.0,15.0,0.9919486466978769,-1.0,14.5,0.12105905322599969,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17795650975560162,-70.0,20.0,1.0
6.05,0.9609294545682814,34.018990964327216,10.0,15.0,0.9920783742186687,-1.0,14.5,0.12147372444083752,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.17894309100656283,-70.0,20.0,1.0
6.0600000000000005,0.961515645176446,34.13694284534801,10.0,15.0,0.9922052137603643,-1.0,14.5,0.12188774564815807,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1799319973844588,-70.0,20.0,1.0
6.07,0.9620896712802125,34.25413044371887,10.0,15.0,0.9923292356789768,-1.0,14.5,0.12230108097671745,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1809232099919423,-70.0,20.0,1.0
6.08,0.962651799574882,34.37055278906096,10.0,15.0,0.9924505085044562,-1.0,14.5,0.12271369472063376,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1819167096918915,-70.0,20.0,1.0
6.09,0.9632022909050881,34.48620896951236,10.0,15.0,0.9925690989871556,-1.0,14.5,0.12312555134128744,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.18291247710846914,-70.0,20.0,1.0
6.1000000000000005,0.963741400367583,34.60109813003681,10.0,15.0,0.9926850721432401,-1.0,14.5,0.1235366154690426,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1839104926281821,-70.0,20.0,1.0
6.11,0.9642693780028183,34.71521959894072,10.0,15.0,0.9927984914254824,-1.0,14.5,0.12394685236674192,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.1849107367819042,-70.0,20.0,1.0
6.12,0.9647864688670869,34.82857288858685,10.0,15.0,0.9929094187592641,-1.0,14.5,0.124356227950502,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.18591319025308214,-70.0,20.0,1.0
6.13,0.9652929106002769,34.94115713522317,10.0,15.0,0.993017914041592,-1.0,14.5,0.12476470677077213,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.18691783221930397,-70.0,20.0,1.0
6.140000000000001,0.9657889364945713,35.052971740237204,10.0,15.0,0.9931240358196971,-1.0,14.5,0.12517225432642123,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.18792464226383435,-70.0,20.0,1.0
6.15,0.9662747746160751,35.16401615855315,10.0,15.0,0.9932278411208775,-1.0,14.5,0.12557883631314604,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.18893359975293372,-70.0,20.0,1.0
