Time,I,A,D_II,D_IA,R,aux,pi_I,d_r,d_A,d_II,d_IA,k_II,k_IA,B_d,f_A,gamma_I,K_aux,K_II,K_IA,f_c,w_A,w_I,w_D,d_I,pi_A,k_Am,kprime_IA,kprime_II,aux_basal,compartment_0000001,reac_DIA,reac_DII,reac_degrI,reac_degrA,reac_degrDIA,reac_degrDII,reac_DIAxA,reac_DIIxI,reac_degrR,reac_prodI,reac_prodA,reac_prodR
1.36,10.289450357471704,10.518983028198162,10.52264838846502,10.756812578966937,2.2747979750563094,6.327755935031654e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6664278900630052,0.6463047742243759,0.00032552505440757546,0.031556949084594485,0.03227043773690081,0.03156794516539506,0.0003403108891504202,0.0003329026886921624,0.015923585825394167,2.2747979750563094,1.0,0.9807784122792703
1.37,10.292616144714495,10.522001840723563,10.528810018948118,10.763155352148832,2.2844481713560802,6.421184630278631e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.667372499058672,0.649846912956292,0.0003304327252736234,0.03156600552217069,0.032289466056446496,0.031586430056844354,0.0003455388509150098,0.00033801546074715315,0.01599113719949256,2.2844481713560802,1.0,0.9811752963677052
1.3800000000000001,10.29579814393696,10.525011168916679,10.535006843756808,10.769507328819655,2.2941016527517415,6.515297992937263e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6683171696515586,0.6533909831276787,0.00033537911396571747,0.03157503350675004,0.03230852198645896,0.03160502053127042,0.0003508098911121146,0.00034317118609814517,0.01605871156926219,2.2941016527517415,1.0,0.9815705570728723
1.3900000000000001,10.29899634875177,10.528011012920286,10.541238880717733,10.775868508845054,2.3037584027756886,6.610096022385825e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6692618932339087,0.6569369844249451,0.00034036427559180855,0.03158403303876086,0.032327605526535165,0.0316237166421532,0.0003561240876961913,0.0003483699783921707,0.01612630881942982,2.3037584027756886,1.0,0.981964193519975
1.4000000000000001,10.302210752699919,10.531001372963964,10.54750614765265,10.782238892003875,2.313418404952827,6.70557871809141e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.670206661208212,0.6604849165193372,0.0003453882655809537,0.03159300411889189,0.032346716676011626,0.03164251844295795,0.0003614815188101983,0.00035361195203538926,0.016193928834669788,2.313418404952827,1.0,0.9823562048551496
1.41,10.305441349250858,10.533982249363985,10.553808662378264,10.788618477988265,2.3230816428007808,6.801746079432291e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.671151464987517,0.6640347790666965,0.0003504511396737791,0.031601946748091955,0.032365855433964794,0.03166142598713479,0.0003668822627758128,0.00035889722218431045,0.016261571499605467,2.3230816428007808,1.0,0.9827465902454601
1.42,10.308688131802626,10.536953642523216,10.56014644270608,10.79500726640379,2.3327480998301047,6.898598105831155e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6720962959956296,0.6675865717075169,0.0003555529539289436,0.03161086092756965,0.03238502179921137,0.03168043932811824,0.0003723263981003869,0.0003642259047533926,0.016329236698810732,2.3327480998301047,1.0,0.9831353488788869
1.43,10.311951093681985,10.539915552931,10.566519506442225,10.801405256769524,2.342417759544491,6.996134796666276e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6730411456673409,0.671140294066845,0.00036069376471816416,0.031619746658792997,0.032404215770308574,0.031699558519326675,0.0003778140034719329,0.00036959811641093705,0.01639692431681144,2.342417759544491,1.0,0.9835224799643192
1.44,10.315230228144559,10.542867981163049,10.572927871387298,10.807812448518181,2.3520906054409814,7.094356151382541e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6739860054486826,0.6746959457542658,0.00036587362873153625,0.031628603943489146,0.03242343734555454,0.031718783614161895,0.0003833451577648879,0.0003750139745855275,0.01646463423808687,2.3520906054409814,1.0,0.9839079827315453
1.45,10.318525528374964,10.54581092788133,10.579371555336206,10.814228840996218,2.361766621010174,7.193262169313819e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6749308667969842,0.6782535263637754,0.0003710926029679702,0.03163743278364399,0.03244268652298866,0.031738114666008614,0.00038891994003028755,0.000380473597457223,0.01653236634707122,2.361766621010174,1.0,0.9842918564312406
1.46,10.32183698748695,10.54874439383395,10.585850576077995,10.820654433463956,2.371445789736436,7.292852849882792e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6758757211813133,0.6818130354737377,0.0003763507447450854,0.03164623318150185,0.03246196330039187,0.03175755172823398,0.0003945384295063222,0.0003859771039686924,0.01660012052815505,2.371445789736436,1.0,0.9846741003349575
1.47,10.325164598523537,10.55166837985503,10.592364951395691,10.827089225095689,2.3811280950981084,7.39312819248994e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6768205600824757,0.6853744726467994,0.00038164811169307547,0.03165500513956509,0.032481267675287064,0.031777094854187074,0.00040020070561210187,0.00039152461381992417,0.01666789666568676,2.3811280950981084,1.0,0.9850547137351137
1.48,10.32850835445716,10.5545828868646,10.598914699066137,10.833533214979814,2.390813520567719,7.494088196491333e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6777653749934416,0.6889378374299753,0.0003869847617531449,0.0316637486605938,0.03250059964493945,0.03179674409719841,0.0004059068479462045,0.00039711624746762233,0.016735694643974033,2.390813520567719,1.0,0.9854336959449789
1.49,10.331868248189805,10.55748791586846,10.60549983685982,10.839986402118955,2.400502049612189,7.595732861287452e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6787101574193599,0.6925031293544635,0.0003923607531816744,0.03167246374760538,0.03251995920635686,0.031816499510579466,0.00041165693629123475,0.00040275212613048023,0.016803514347285324,2.400502049612189,1.0,0.9858110462986626
1.5,10.335244272553153,10.560383467958069,10.612120382540715,10.846448785430074,2.4101936656930425,7.698062186212162e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6796548988778994,0.6960703479356027,0.0003977761445440674,0.0316811504038742,0.03253934635629022,0.031836361147622144,0.0004174510506075577,0.0004084323717838716,0.016871355659851296,2.4101936656930425,1.0,0.9861867641510994
1.51,10.338636420308722,10.563269544310407,10.618776353866112,10.852920363744612,2.4198883522666153,7.801076170665944e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6805995908993623,0.69963949267283,0.0004032309947212052,0.03168980863293122,0.03255876109123384,0.03185632906159833,0.00042328927104026026,0.0004141571071674833,0.016939218465866306,2.4198883522666153,1.0,0.9865608488780354
1.52,10.342044684148012,10.566146146187856,10.625467768586452,10.859401135808609,2.429586092784262,7.904774814004867e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6815442250270394,0.7032105630496375,0.00040872536290328536,0.03169843843856357,0.03257820340742583,0.03187640330575935,0.0004291716779128743,0.00041992645577999956,0.017007102649489837,2.429586092784262,1.0,0.9869332998760127
1.53,10.34546905669265,10.569013274938067,10.632194644445162,10.86589110028284,2.4392868706925657,8.009158115607207e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6824887928172245,0.7067835585334876,0.00041425930859283205,0.0317070398248142,0.03259767330084852,0.031896583933335484,0.0004350983517307236,0.0004257405418832056,0.01707500809484796,2.4392868706925657,1.0,0.9873041165623538
1.54,10.34890953049454,10.57187093199382,10.638956999178484,10.87239025574294,2.4489906694335453,8.114226074784625e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6834332858396266,0.7103584785758699,0.0004198328915996689,0.03171561279598146,0.03261717076722882,0.03191687099753545,0.0004410693731758322,0.00043159949049783567,0.017142934686034818,2.4489906694335453,1.0,0.9876732983751454
1.55,10.352366098035999,10.574719118872899,10.645754850515306,10.87889860067955,2.4586974724448636,8.219978690937602e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6843776956774121,0.7139353226120306,0.00042544617204852,0.031724157356618696,0.03263669580203865,0.03193726455154592,0.0004470848231150935,0.00043750342741240175,0.017210882307114046,2.4586974724448636,1.0,0.9880408447732211
1.56,10.355838751729921,10.577557837177947,10.652588216176998,10.885416133498447,2.468407263160035,8.326415963377798e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.685322013927447,0.7175140900611581,0.00043109921036938196,0.03173267351153384,0.032656248400495344,0.03195776464853099,0.00045314478259034365,0.00044345247917431594,0.017278850842120247,2.468407263160035,1.0,0.9884067552361433
1.57,10.359327483919918,10.580387088596334,10.659457113877236,10.891942852520682,2.4781200250086326,8.433537891461285e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.686266232200623,0.7210947803262115,0.0004367920673039716,0.031741161265789,0.03267582855756205,0.03197837134163171,0.00045924933282532037,0.00044944677309754,0.01734684017506043,2.4781200250086326,1.0,0.988771029264187
1.58,10.362832286880469,10.583206874900009,10.666361561321839,10.898478755982724,2.487835741416496,8.541344474544132e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6872103421219151,0.7246773927939074,0.0004425248039029835,0.03174962062470003,0.03269543626794817,0.03199908468396552,0.0004653985552229671,0.0004554864372607898,0.017414850189915475,2.487835741416496,1.0,0.9891336663783187
1.59,10.366353152817075,10.586017197945361,10.673301576208594,10.905023842036607,2.4975543958059383,8.649835711938003e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6881543353305943,0.7282619268345627,0.00044829748152333873,0.03175805159383609,0.03271507152610982,0.03201990472862578,0.0004715925313627255,0.00046157160050572975,0.017482880770641567,2.4975543958059383,1.0,0.9894946661201776
1.6,10.36989007386641,10.588818059673075,10.680277176227092,10.911578108750065,2.5072759715959525,8.759011602998967e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6890982034805546,0.7318483818021662,0.0004541101618323332,0.03176645417901923,0.032734734326250195,0.03204083152868128,0.00047783134300508024,0.0004677023924422692,0.01755093180117167,2.5072759715959525,1.0,0.9898540280520557
1.61,10.37344304209648,10.591609462107982,10.687288379058542,10.918141554106688,2.5170004522024185,8.868872147016482e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6900419382403982,0.7354367570344351,0.0004599629068014291,0.03177482838632395,0.032754424662320064,0.03206186513717563,0.0004841150720852126,0.0004738789434432005,0.01761900316541693,2.5170004522024185,1.0,0.9902117517568779
1.62,10.377012049506765,10.59439140735891,10.694335202375617,10.924714176006065,2.526727821038309,8.979417343346618e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6909855312936912,0.7390270518524318,0.0004658557787127007,0.03178317422207673,0.0327741425280182,0.032083005607126854,0.0004904438007199664,0.00048010138465187034,0.017687094747268164,2.526727821038309,1.0,0.9905678368381785
1.6300000000000001,10.380597088028392,10.59716389761853,10.701417663842271,10.931295972263943,2.5364580615138976,9.090647191278833e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6919289743391062,0.7426192655608048,0.0004717888401514667,0.03179149169285559,0.03279388791679183,0.03210425299152681,0.0004968176112002758,0.000486369847975623,0.017755206430597283,2.5364580615138976,1.0,0.9909222829200808
1.6400000000000001,10.384198149524273,10.599926935163216,10.708535781113568,10.93788694061237,2.5461911570369624,9.202561690146993e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6928722590906631,0.7462133974476615,0.00047776215401158176,0.03179978080548965,0.032813660821837114,0.032125607343340704,0.0005032365859969187,0.0004926844660922902,0.017823338099258738,2.5461911570369624,1.0,0.9912750896472747
1.6500000000000001,10.387815225789282,10.60268052235287,10.71568957183551,10.944487078699863,2.5559270910129928,9.31516083926276e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6938153772779714,0.7498094467845391,0.00048377578349151525,0.03180804156705861,0.03283346123609959,0.03214706871550653,0.0005097008077565697,0.0004990453724471879,0.01789148963709095,2.5559270910129928,1.0,0.9916262566849915
1.6600000000000001,10.391448308550398,10.60542466163078,10.722879053644865,10.95109638409155,2.5656658468453952,9.428444637937794e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6947583206463435,0.7534074128262773,0.000489829792095031,0.03181627398489234,0.03285328915227465,0.0321686371609346,0.0005162103593026976,0.0005054527012548583,0.017959660927917766,2.5656658468453952,1.0,0.9919757837189828
1.67,10.395097389466873,10.608159355523455,10.730104244168992,10.95771485426934,2.575407407935697,9.54241308543935e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6957010809570363,0.7570072948110749,0.0004959242436284076,0.031824478066570364,0.03287314456280802,0.03219031273250698,0.000522765323632816,0.0005119065874972418,0.01802785185554988,2.575407407935697,1.0,0.9923236704554944
1.68,10.398762460130389,10.610884606640465,10.737365161025663,10.964342486632084,2.5851517576837533,9.657066181079088e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.696643649987422,0.7606090919603758,0.0005020592022045747,0.0318326538199214,0.03289302745989625,0.03221209548307699,0.000529365783923023,0.0005184071669289911,0.018096062303786273,2.5851517576837533,1.0,0.9926699166212414
1.69,10.40244351206522,10.613600417674276,10.744661821822893,10.97097927849573,2.59489887948795,9.772403924168671e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6975860195311725,0.7642128034788556,0.000508234732240328,0.03184080125302283,0.03291293783548719,0.03223398546546868,0.000536011823525248,0.0005249545760756442,0.018164292156415653,2.59489887948795,1.0,0.9930145219633816
1.7,10.4061405367284,10.61630679140009,10.751994244158762,10.977625227093494,2.6046487567454095,9.888426313997556e-05,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6985281813985438,0.7678184285543921,0.0005144508984546934,0.03184892037420027,0.032932875681280484,0.03225598273247629,0.0005427035259657049,0.0005315489522329844,0.018232541297217866,2.6046487567454095,1.0,0.9933574862494918
1.71,10.409853525509877,10.619003730675674,10.75936244562124,10.984280329576029,2.614401372852193,0.00010005133349810791,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.6994701274164186,0.7714259663580094,0.0005207077658672838,0.031857011192027024,0.03295284098872809,0.03227808733686372,0.0005494409749433373,0.0005381904334663902,0.018300809609965354,2.614401372852193,1.0,0.9936988092675395
1.72,10.413582469732688,10.62169123844119,10.766766443788011,10.990944583011585,2.624156711203507,0.00010122525030942242,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7004118494286331,0.7750354160438349,0.0005270053998047428,0.03186507371532357,0.03297283374903476,0.03230029933136404,0.0005562242543367956,0.0005448791586185461,0.018369096978424548,2.624156711203507,1.0,0.9940384908258542
1.73,10.417327360653118,10.624369317719031,10.774206256226297,10.997617984386189,2.633914755193904,0.00010240601356614754,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7013533392960767,0.778646776749099,0.0005333438658898558,0.03187310795315709,0.03299285395315857,0.03232261876867889,0.0005630534481931259,0.0005516152672992446,0.018437403286357328,2.633914755193904,1.0,0.9943765307531014
1.74,10.421088189460864,10.627037971613642,10.781681900492677,11.004300530603812,2.643675488217488,0.00010359362326139987,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7022945888969474,0.7822600475939367,0.0005397232300514568,0.03188111391484093,0.03301290159181144,0.03234504570147803,0.0005699286407384026,0.0005583988998966806,0.01850572841752242,2.643675488217488,1.0,0.994712928898253
1.75,10.42486494727921,10.629697203311347,10.789193394132916,11.010992218486546,2.653438893668117,0.0001047880793876299,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7032355901268375,0.7858752276815864,0.0005461435585158403,0.03188909160993404,0.03303297665545964,0.03236758018239875,0.0005768499163688406,0.0005652301975696309,0.018574072255676817,2.653438893668117,1.0,0.9950476851305573
1.76,10.428657625165192,10.632347016080175,10.796740754681784,11.017693044774777,2.663204954939603,0.00010598938193751017,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.704176334899131,0.7894923160982614,0.0005526049178108863,0.031897041048240524,0.033053079134324335,0.03239022226404535,0.0005838173596553274,0.0005721093022527782,0.01864243468457722,2.663204954939603,1.0,0.9953807993395118
1.77,10.432466214109766,10.63498741326968,10.804323999662875,11.024403006127367,2.6729736554259187,0.0001071975309037132,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7051168151448906,0.7931113119129947,0.000559107374764403,0.03190496223980904,0.0330732090183821,0.03241297199898863,0.0005908310553418496,0.0005790363566560586,0.01871081558798143,2.6729736554259187,1.0,0.9957122714348294
1.78,10.436290705037978,10.63761839831076,10.811943146588437,11.031122099121832,2.682744978521397,0.00010841252627868947,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7060570228132406,0.7967322141777373,0.0005656509965024633,0.03191285519493228,0.0330933662973655,0.032435829439765314,0.0005978910883439121,0.0005860115042640021,0.018779214849649777,2.682744978521397,1.0,0.9960421013464088
1.79,10.440131088809137,10.64023997471548,10.819598212959182,11.037850320254526,2.692518907620932,0.00010963436805511151,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7069969498715665,0.8003550219272455,0.0005722358504512137,0.03192071992414644,0.03311355096076358,0.03245879463887755,0.0006049975437506235,0.0005930348893386696,0.018847632353346525,2.692518907620932,1.0,0.9963702890243042
1.8,10.443987356216988,10.64285214607688,10.827289216264116,11.044587665940819,2.702295426120182,0.00011086305622520776,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7079365883055857,0.8039797341791513,0.0005788620043328884,0.03192855643823064,0.03313376299782246,0.03248186764879235,0.0006121505068206606,0.0006001066569165903,0.018916067982841275,2.702295426120182,1.0,0.9966968344386922
1.81,10.447859497989883,10.645454916068799,10.835016173980357,11.05133413251529,2.71207451741577,0.00011209859078165074,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7088759301195893,0.8076063499338488,0.0005855295261699308,0.031936364748206394,0.03315400239754587,0.03250504852194107,0.0006193500629867991,0.0006072269528141005,0.018984521621910392,2.71207451741577,1.0,0.9970217375798375
1.82,10.451747504790951,10.64804828844568,10.842779103572951,11.058089716231908,2.7218561649054838,0.0001133409717166689,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7098149673366265,0.8112348681743669,0.0005922384842798417,0.031944144865337046,0.03317426914869573,0.03252833731071886,0.0006265962978506416,0.000614395923623073,0.019052993154338387,2.7218561649054838,1.0,0.9973449984580621
1.83,10.45565136721828,10.650632267042388,10.850578022494698,11.064854413264225,2.731640351988476,0.00011459019902249068,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7107536919986188,0.8148652878665104,0.000598988947276979,0.031951896801127165,0.033194563239792675,0.032551734067484094,0.0006338892971846933,0.0006216137167138521,0.019121482463919332,2.731640351988476,1.0,0.9976666171037103
1.84,10.45957107580509,10.65320685577401,10.858412948185965,11.071628219705564,2.7414270620654664,0.00011584627269156655,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7116920961666864,0.8184976079588182,0.000605780984073197,0.03195962056732203,0.03321488465911669,0.032575238844557895,0.0006412291469332137,0.0006288804802369904,0.019189989434458266,2.7414270620654664,1.0,0.9979865935671137
1.85,10.463506621019906,10.655772058635675,10.866283898074512,11.078411131569215,2.7512162785389376,0.00011710919271612497,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7126301719211625,0.8221318273822931,0.0006126146638750025,0.03196731617590703,0.033235233394707644,0.03259885169422354,0.0006486159332093808,0.0006361963631213728,0.019258513949772564,2.7512162785389376,1.0,0.9983049279185576
1.86,10.467457993266741,10.658327879702343,10.874190889575305,11.085203144788625,2.761007984813338,0.00011837895908839435,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7135679113618068,0.8257679450507567,0.0006194900561841884,0.03197498363910703,0.033255609434365875,0.03262257266872592,0.0006560497422961334,0.0006435615150759488,0.01932705589369337,2.761007984813338,1.0,0.9986216202482436
1.87,10.471425182885271,10.660874323128626,10.882133940090336,11.0920042552176,2.770802164295279,0.00011965557180038111,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.7145053066080607,0.8294059598604804,0.000626407230796143,0.03198262296938588,0.0332760127656528,0.03264640182027101,0.0006635306606445548,0.0006509760865890526,0.019395615150066953,2.770802164295279,1.0,0.998936670666256
