Time,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt,Pt,Tt,V_mT,V_dT,Cell,compartment_0000002,P0_to_P1,T0_to_T1,P1_to_P0,T1_to_T0,P1_to_P2,T1_to_T2,P2_to_P1,T2_to_T1,P0_degradation,T0_degradation,P1_degradation,T1_degradation,P2_degradation,T2_degradation,PT_complex_formation,PT_complex_nucleation,PT_complex_degradation,PTnucl_complex_degradation,Mp_production,Mt_production,P0_production,T0_production,Mp_degradation,Mt_degradation
6.0,0.810206726744333,0.810206726744333,0.7144662117337408,0.7144662117337408,0.5556452901052908,0.5556452901052918,0.2087728385371503,0.12221934623605951,2.455825492257654,2.455825492257654,2.4113104133565746,2.4113104133565755,0.7,2.0,1.0,1.0,2.30646868512188,2.30646868512188,0.26320689078587145,0.26320689078587145,2.1056551262869716,2.1056551262869716,0.21741878352860095,0.21741878352860125,0.00810206726744333,0.00810206726744333,0.007144662117337408,0.007144662117337408,1.476207557013322,1.4762075570133224,0.24522632297714186,0.10081983387507829,0.002087728385371503,0.0012221934623605952,0.9997769188208052,0.9997769188208052,2.2102429430318886,2.2102429430318886,0.6718439480495789,0.6718439480495789
6.01,0.8117961080203768,0.8117961080203768,0.7159455250309328,0.7159455250309328,0.557314089185283,0.5573140891852841,0.21019954909352268,0.12321855052834348,2.459104290890331,2.459104290890331,2.4184738218584587,2.41847382185846,0.7,2.0,1.0,1.0,2.3096869810860237,2.3096869810860237,0.26360820511036526,0.26360820511036526,2.108865640882922,2.108865640882922,0.21792946417576492,0.21792946417576528,0.008117961080203769,0.008117961080203769,0.007159455250309328,0.007159455250309328,1.4773907054768203,1.4773907054768212,0.24659906334919307,0.10147601935044491,0.0021019954909352267,0.001232185505283435,0.9997695353704272,0.9997695353704272,2.213193861801298,2.213193861801298,0.6719417352154752,0.6719417352154752
6.0200000000000005,0.8133866704678213,0.8133866704678213,0.7174258610554178,0.7174258610554177,0.5589843364913607,0.5589843364913619,0.2116332926127403,0.1242242310768654,2.4623820377983443,2.4623820377983443,2.4256543917042057,2.4256543917042066,0.7,2.0,1.0,1.0,2.3129040284606686,2.3129040284606686,0.26400935949611437,0.2640093594961143,2.112074875968915,2.1120748759689145,0.21843992107344729,0.21843992107344765,0.008133866704678213,0.008133866704678213,0.007174258610554179,0.007174258610554178,1.4785697445719352,1.478569744571936,0.2479762105635807,0.10213512935227109,0.002116332926127403,0.001242242310768654,0.9997619205777115,0.9997619205777115,2.21614383401851,2.21614383401851,0.6720393309950199,0.6720393309950199
6.03,0.814978415398507,0.814978415398507,0.7189072193983906,0.7189072193983905,0.560656019069631,0.5606560190696322,0.21307408333088165,0.1252364165020369,2.465658732643657,2.465658732643657,2.4328521536994474,2.4328521536994483,0.7,2.0,1.0,1.0,2.316119827961475,2.316119827961475,0.2644103536410714,0.26441035364107135,2.1152828291285712,2.115282829128571,0.21895014984220154,0.2189501498422019,0.00814978415398507,0.00814978415398507,0.0071890721939839065,0.007189072193983906,1.4797446857402115,1.4797446857402121,0.2493577560642796,0.1027971666981216,0.0021307408333088164,0.001252364165020369,0.999754067622134,0.999754067622134,2.2190928593792916,2.2190928593792916,0.6721367361220945,0.6721367361220945
6.04,0.8165713441127835,0.8165713441127835,0.7203895996481497,0.7203895996481497,0.5623291239371901,0.5623291239371915,0.21452193537319406,0.12625513545091432,2.4689343750262394,2.4689343750262394,2.440067138522232,2.440067138522233,0.7,2.0,1.0,1.0,2.3193343802764637,2.3193343802764637,0.2648111872436667,0.2648111872436667,2.1184894979493336,2.1184894979493336,0.21946014611625447,0.21946014611625492,0.008165713441127835,0.008165713441127835,0.007203895996481497,0.007203895996481497,1.480915540426802,1.4809155404268028,0.2507436911296458,0.10346213413373356,0.0021452193537319407,0.0012625513545091432,0.9997459694955853,0.9997459694955853,2.2220409375236154,2.2220409375236154,0.672233951324728,0.672233951324728
6.05,0.8181654578993746,0.8181654578993746,0.7218730013902919,0.7218730013902918,0.5640036380817831,0.5640036380817843,0.21597686275330247,0.12728041659659778,2.4722089644833534,2.4722089644833534,2.44729937672135,2.447299376721351,0.7,2.0,1.0,1.0,2.3225476860658847,2.3225476860658847,0.265211860002862,0.26521186000286195,2.121694880022896,2.1216948800228956,0.21996990554339974,0.2199699055434001,0.008181654578993745,0.008181654578993745,0.007218730013902919,0.0072187300139029175,1.4820823200794957,1.4820823200794968,0.25213400687140375,0.10413003433266191,0.0021597686275330245,0.0012728041659659777,0.9997376189976179,0.9997376189976179,2.2249880680350183,2.2249880680350183,0.6723309773251173,0.6723309773251173
6.0600000000000005,0.8197607580352446,0.8197607580352446,0.7233574242079063,0.7233574242079063,0.5656795484614627,0.5656795484614641,0.21743887937241865,0.12831228863763094,2.4754825004888463,2.4754825004888463,2.454548898714663,2.4545488987146644,0.7,2.0,1.0,1.0,2.3257597459621024,2.3257597459621024,0.2656123716182044,0.2656123716182044,2.124898972945635,2.124898972945635,0.22047942378489105,0.22047942378489144,0.008197607580352446,0.008197607580352446,0.007233574242079063,0.007233574242079063,1.4832450361477618,1.4832450361477627,0.2535286942336269,0.104800869895925,0.0021743887937241864,0.0012831228863763094,0.999729008730589,0.999729008730589,2.227934250439962,2.227934250439962,0.672427814839649,0.672427814839649
6.07,0.8213572457854648,0.8213572457854648,0.72484286768177,0.72484286768177,0.5673568420042492,0.5673568420042505,0.2189079990185498,0.12935078029740027,2.4787549824524375,2.4787549824524375,2.461815734787434,2.461815734787435,0.7,2.0,1.0,1.0,2.328970560569473,2.328970560569473,0.2660127217898802,0.2660127217898802,2.128101774319042,2.128101774319042,0.22098869651533629,0.22098869651533667,0.008213572457854647,0.008213572457854647,0.0072484286768177,0.0072484286768177,1.484403700081806,1.4844037000818069,0.25492774399171253,0.10547464335164981,0.002189079990185498,0.0012935078029740028,0.9997201310946886,0.9997201310946886,2.2308794842071937,2.2308794842071937,0.6725244645789196,0.6725244645789196
6.08,0.8229549224030793,0.8229549224030793,0.7263293313905427,0.7263293313905427,0.56903550560779,0.5690355056077914,0.2203842353657084,0.13039592032353517,2.4820264097190092,2.4820264097190092,2.4690999150906556,2.4690999150906574,0.7,2.0,1.0,1.0,2.332180130464223,2.332180130464223,0.26641291021876806,0.26641291021876806,2.1313032817501445,2.1313032817501445,0.2214977194225916,0.221497719422592,0.008229549224030793,0.008229549224030793,0.0072632933139054265,0.0072632933139054265,1.4855583233316534,1.4855583233316543,0.2563311467513517,0.106151357154718,0.0022038423536570838,0.0013039592032353517,0.9997109782828588,0.9997109782828588,2.2338237687471083,2.2338237687471083,0.6726209272477562,0.6726209272477562
6.09,0.8245537891289718,0.8245537891289718,0.7278168149109611,0.7278168149109611,0.5707155261390192,0.5707155261390205,0.22186760197312078,0.13144773748730712,2.4852967815678957,2.4852967815678957,2.4764014696393803,2.4764014696393817,0.7,2.0,1.0,1.0,2.335388456194337,2.335388456194337,0.26681293660649197,0.26681293660649197,2.1345034928519357,2.1345034928519357,0.22200648820765553,0.22200648820765595,0.008245537891289718,0.008245537891289718,0.007278168149109611,0.007278168149109611,1.4867089173462382,1.4867089173462391,0.2577388929474934,0.10683101368641104,0.0022186760197312077,0.0013144773748730713,0.9997015422755953,0.9997015422755953,2.2367671034111063,2.2367671034111063,0.672717203545237,0.672717203545237
6.1000000000000005,0.8261538459171393,0.8261538459171393,0.7293053162926022,0.7293053162926021,0.5723968635788295,0.5723968635788308,0.2233581010079204,0.1325062593890461,2.4885660907658163,2.4885660907658163,2.4837203861855373,2.4837203861855386,0.7,2.0,1.0,1.0,2.338595535726151,2.338595535726151,0.26721280024591254,0.2672128002459125,2.1377024019673003,2.1377024019673,0.22251499046787296,0.22251499046787332,0.008261538459171392,0.008261538459171392,0.007293053162926022,0.007293053162926021,1.4878554752985202,1.4878554752985211,0.25915094271710604,0.10751360872694302,0.002233581010079204,0.001325062593890461,0.9996918148467374,0.9996918148467374,2.2397094816892347,2.2397094816892347,0.6728132939753942,0.6728132939753942
6.11,0.8277550945599099,0.8277550945599099,0.7307948357984994,0.7307948357984994,0.5740795168712666,0.5740795168712678,0.22485575089483817,0.13357151538523612,2.4918343393728946,2.4918343393728946,2.49105671350975,2.491056713509751,0.7,2.0,1.0,1.0,2.341801370712368,2.341801370712368,0.26761250102657785,0.26761250102657785,2.140900008212623,2.140900008212623,0.22302322562631896,0.22302322562631932,0.008277550945599099,0.008277550945599099,0.007307948357984994,0.007307948357984994,1.4889980170924364,1.4889980170924375,0.26056729949247415,0.10819914745985568,0.0022485575089483817,0.0013357151538523613,0.9996817875314936,0.9996817875314936,2.242650905435605,2.242650905435605,0.6729091993122194,0.6729091993122194
6.12,0.8293575365142445,0.8293575365142445,0.7322853733040141,0.7322853733040141,0.5757634781272871,0.5757634781272885,0.2263605670855311,0.13464353455181155,2.4951015277489565,2.4951015277489565,2.4984104895828887,2.4984104895828896,0.7,2.0,1.0,1.0,2.3450059621266788,2.3450059621266788,0.2680120387346284,0.2680120387346284,2.1440963098770274,2.1440963098770274,0.22353119104938035,0.2235311910493808,0.008293575365142445,0.008293575365142445,0.0073228537330401414,0.0073228537330401414,1.4901365578963308,1.4901365578963317,0.26198795904295946,0.10888763334095633,0.002263605670855311,0.0013464353455181156,0.99967145163881,0.99967145163881,2.245591374974061,2.245591374974061,0.6730049202756686,0.6730049202756686
6.13,0.8309611729194063,0.8309611729194063,0.7337769283183385,0.7337769283183385,0.5774487329995602,0.5774487329995616,0.22787256221531407,0.13572234570023517,2.4983676546428693,2.4983676546428693,2.505781742152854,2.5057817421528554,0.7,2.0,1.0,1.0,2.3482093103028587,2.3482093103028587,0.2684114130591173,0.2684114130591173,2.1472913044729385,2.1472913044729385,0.22403888217304796,0.22403888217304838,0.008309611729194063,0.008309611729194063,0.007337769283183386,0.007337769283183386,1.4912711084940482,1.491271108494049,0.26341290976216936,0.1095790681891414,0.0022787256221531407,0.0013572234570023518,0.9996607982458546,0.9996607982458546,2.2485308891785825,2.2485308891785825,0.6731004575347003,0.6731004575347003
6.140000000000001,0.8325660048985863,0.8325660048985863,0.7352695003458355,0.7352695003458355,0.579135267040018,0.5791352670400194,0.22939174877207336,0.13680797765957226,2.5016327187179983,2.5016327187179983,2.5131704987160854,2.5131704987160868,0.7,2.0,1.0,1.0,2.351411415539867,2.351411415539867,0.268810623689136,0.268810623689136,2.150484989513088,2.150484989513088,0.22454629442707402,0.2245462944270744,0.008325660048985864,0.008325660048985864,0.007352695003458355,0.007352695003458355,1.492401679629897,1.4924016796298978,0.2648421397721725,0.11027345373132957,0.0022939174877207335,0.0013680797765957225,0.9996498181896517,0.9996498181896517,2.2514694468461984,2.2514694468461984,0.6731958117521899,0.6731958117521899
6.15,0.834172033558681,0.834172033558681,0.7367630888861267,0.7367630888861267,0.5808230656976568,0.5808230656976581,0.2309181390946948,0.13790045927580735,2.504896718551051,2.504896718551051,2.5205767865129665,2.520576786512968,0.7,2.0,1.0,1.0,2.3546122781015995,2.3546122781015995,0.26920967031384224,0.26920967031384224,2.153677362510738,2.153677362510738,0.2250534232344389,0.22505342323443925,0.00834172033558681,0.00834172033558681,0.007367630888861268,0.007367630888861268,1.4935282820074007,1.4935282820074018,0.26627563691889344,0.1109707916016554,0.002309181390946948,0.0013790045927580736,0.9996385020611542,0.9996385020611542,2.2544070466959463,2.2544070466959463,0.6732909835849408,0.6732909835849408
6.16,0.8357792599900701,0.8357792599900701,0.7382576934341837,0.7382576934341838,0.5825121143163383,0.5825121143163395,0.23245174537149313,0.13899981941116152,2.508159652630921,2.508159652630921,2.5280006325232467,2.528000632523248,0.7,2.0,1.0,1.0,2.3578118982166383,2.3578118982166383,0.26960855262248834,0.2696085526224884,2.1568684209799067,2.156868420979907,0.2255602640108216,0.22556026401082196,0.008357792599900701,0.008357792599900701,0.007382576934341837,0.007382576934341838,1.4946509262880843,1.494650926288085,0.2677133887674539,0.11167108334066358,0.0023245174537149314,0.0013899981941116152,0.9996268401991856,0.9996268401991856,2.257343687367829,2.257343687367829,0.6733859736836925,0.6733859736836925
6.17,0.8373876852663952,0.8373876852663952,0.7397533134804155,0.7397533134804155,0.5842023981325905,0.5842023981325917,0.23399257963864029,0.1401060869434091,2.51142151935753,2.51142151935753,2.5354420634614505,2.535442063461452,0.7,2.0,1.0,1.0,2.3610102760780114,2.3610102760780114,0.2700072703044487,0.2700072703044487,2.1600581624355897,2.1600581624355897,0.22606681216407423,0.22606681216407457,0.008373876852663952,0.008373876852663952,0.007397533134804155,0.007397533134804155,1.495769623090288,1.4957696230902888,0.2691553825974604,0.11237433039450234,0.002339925796386403,0.0014010608694340909,0.9996148226842504,0.9996148226842504,2.260279367421777,2.260279367421777,0.6734807826931306,0.6734807826931306
6.18,0.8389973104443371,0.8389973104443371,0.7412499485107584,0.7412499485107584,0.5858939022734083,0.5858939022734095,0.23554065377859418,0.1412192907651946,2.514682317040673,2.514682317040673,2.542901105772293,2.5429011057722937,0.7,2.0,1.0,1.0,2.364207411842948,2.364207411842948,0.27040582304924726,0.27040582304924726,2.163246584393978,2.163246584393978,0.22657306309370048,0.22657306309370087,0.00838997310444337,0.00838997310444337,0.007412499485107585,0.007412499485107585,1.496884382988016,1.4968843829880172,0.27060160539823896,0.11308053411411759,0.0023554065377859416,0.001412192907651946,0.9996024393322059,0.9996024393322059,2.263214085336606,2.263214085336606,0.6735754112518965,0.6735754112518965
6.19,0.8406081365633946,0.8406081365633946,0.7427475980067657,0.7427475980067657,0.5875866117540555,0.5875866117540566,0.2370959795185274,0.14233945978334986,2.517942043898858,2.517942043898858,2.550377785626093,2.550377785626094,0.7,2.0,1.0,1.0,2.367403305632641,2.367403305632641,0.2708042105465855,0.2708042105465855,2.166433684372684,2.166433684372684,0.22707901219033835,0.22707901219033866,0.008406081365633946,0.008406081365633946,0.0074274759800676575,0.0074274759800676575,1.4979952165098114,1.4979952165098123,0.2720520438640176,0.11378969575444646,0.002370959795185274,0.0014233945978334986,0.9995896796877989,0.9995896796877989,2.2661478395089723,2.2661478395089723,0.6736698599925959,0.6736698599925959
6.2,0.8422201646456612,0.8422201646456612,0.7442462614456956,0.7442462614456956,0.5892805114758639,0.589280511475865,0.2386585684287555,0.1434666229182105,2.5212006980581534,2.5212006980581534,2.5578721289141866,2.5578721289141875,0.7,2.0,1.0,1.0,2.370597957532007,2.370597957532007,0.27120243248636855,0.27120243248636855,2.1696194598909484,2.1696194598909484,0.2275846548352461,0.22758465483524642,0.008422201646456613,0.008422201646456613,0.007442462614456956,0.007442462614456956,1.499102134137661,1.4991021341376616,0.2735066843890544,0.11450181647361118,0.002386585684287555,0.001434666229182105,0.9995765330180595,0.9995765330180595,2.269080628252338,2.269080628252338,0.6737641295418082,0.6737641295418082
6.21,0.843833395695604,0.843833395695604,0.7457459383006019,0.745745938300602,0.5909755862240365,0.5909755862240375,0.2402284319211664,0.1446008091029335,2.5244582775510285,2.5244582775510285,2.565384161244342,2.5653841612443435,0.7,2.0,1.0,1.0,2.373791367589455,2.373791367589455,0.2716004885587336,0.27160048855873364,2.1728039084698687,2.172803908469869,0.22808998639979308,0.2280899863997934,0.00843833395695604,0.00843833395695604,0.007457459383006019,0.00745745938300602,1.50020514630593,1.5002051463059305,0.2749655130627131,0.11521689733211314,0.0024022843192116642,0.001446008091029335,0.999562988305554,0.999562988305554,2.2720124497959255,2.2720124497959255,0.6738582205200957,0.6738582205200957
6.22,0.845447830699842,0.845447830699842,0.7472466280404223,0.7472466280404224,0.5926718206654468,0.5926718206654475,0.2418055812476486,0.1457420472828137,2.5277147803151983,2.5277147803151983,2.5729139079361736,2.572913907936174,0.7,2.0,1.0,1.0,2.3769835358166533,2.3769835358166533,0.27199837845407576,0.2719983784540758,2.175987027632606,2.1759870276326065,0.228595002244954,0.22859500224495422,0.00845447830699842,0.00845447830699842,0.007472466280404223,0.007472466280404225,1.5013042634003253,1.501304263400326,0.276428515664486,0.11593493929202639,0.002418055812476486,0.001457420472828137,0.9995490342414896,0.9995490342414896,2.2749433022836785,2.2749433022836785,0.6739521335420118,0.6739521335420118
6.23,0.8470634706269232,0.8470634706269232,0.7487483301300681,0.7487483301300681,0.5943691993464406,0.5943691993464414,0.24339002749851998,0.14689036641460104,2.530970204192466,2.530970204192466,2.5804613940165533,2.5804613940165537,0.7,2.0,1.0,1.0,2.380174462188298,2.380174462188298,0.2723961018630753,0.2723961018630753,2.1791688149046022,2.1791688149046022,0.2290996977208066,0.22909969772080682,0.008470634706269232,0.008470634706269232,0.007487483301300682,0.007487483301300682,1.5023994957568831,1.5023994957568836,0.27789567765896317,0.11665594321619178,0.0024339002749852,0.0014689036641460105,0.9995346592186735,0.9995346592186735,2.2778731837732193,2.2778731837732193,0.6740458692161112,0.6740458692161112
6.24,0.8486803164271028,0.8486803164271028,0.7502510440305128,0.7502510440305128,0.5960677066906367,0.5960677066906372,0.24498178160095613,0.14804579546581692,2.534224546927566,2.534224546927566,2.5880266442150255,2.588026644215026,0.7,2.0,1.0,1.0,2.383364146641887,2.383364146641887,0.27279365847672377,0.27279365847672377,2.18234926781379,2.18234926781379,0.22960406816603407,0.22960406816603424,0.008486803164271028,0.008486803164271028,0.007502510440305128,0.007502510440305128,1.5034908536609861,1.5034908536609866,0.27936698419074857,0.11737990986741029,0.0024498178160095615,0.0014804579546581693,0.9995198513243173,0.9995198513243173,2.2808020922348096,2.2808020922348096,0.6741394281449569,0.6741394281449569
6.25,0.8502983690321219,0.8502983690321219,0.7517547691988818,0.751754769198882,0.5977673269967277,0.5977673269967283,0.2465808543174197,0.14920836341407193,2.537477806167008,2.537477806167008,2.595609682959223,2.595609682959224,0.7,2.0,1.0,1.0,2.386552589077496,2.386552589077496,0.27319104798635097,0.27319104798635097,2.1855283838908077,2.1855283838908077,0.23010810890743055,0.2301081089074307,0.008502983690321219,0.008502983690321219,0.007517547691988819,0.00751754769198882,1.5045783473464065,1.5045783473464072,0.28084242007932403,0.11810683990763741,0.002465808543174197,0.0014920836341407193,0.9995045983326928,0.9995045983326928,2.283730025550307,2.283730025550307,0.6742328109251302,0.6742328109251302
6.26,0.8519176293549843,0.8519176293549843,0.7532595050885421,0.7532595050885422,0.5994680444362818,0.5994680444362821,0.2481872562440886,0.15037809924638226,2.540729979457919,2.540729979457919,2.603210534370279,2.6032105343702794,0.7,2.0,1.0,1.0,2.3897397893575536,2.3897397893575536,0.27358827008365055,0.27358827008365055,2.1887061606692044,2.1887061606692044,0.23061181525941085,0.23061181525941093,0.008519176293549842,0.008519176293549842,0.007532595050885421,0.007532595050885422,1.5056619869943741,1.5056619869943746,0.28232196981385893,0.1188367338971767,0.002481872562440886,0.0015037809924638226,0.9994888876976261,0.9994888876976261,2.2866569815121274,2.2866569815121274,0.6743260181472386,0.6743260181472386
6.2700000000000005,0.8535380963365979,0.8535380963365979,0.75476524686158,0.75476524686158,0.6011698867233165,0.601169886723317,0.24980100005855252,0.15155503007417587,2.54398105452981,2.54398105452981,2.610829260054223,2.6108292600542233,0.7,2.0,1.0,1.0,2.392925743468795,2.392925743468795,0.27398532333071246,0.27398532333071246,2.1918825866456997,2.1918825866456997,0.2311151954325474,0.23111519543254752,0.00853538096336598,0.00853538096336598,0.0075476524686158,0.0075476524686158,1.5067418103845924,1.5067418103845929,0.28380567920837896,0.11956959402029634,0.0024980100005855253,0.0015155503007417588,0.9994727065710466,0.9994727065710466,2.289582949076829,2.289582949076829,0.6744190501180765,0.6744190501180765
6.28,0.8551597717842966,0.8551597717842966,0.7562719960111075,0.7562719960111076,0.6028728169187223,0.6028728169187225,0.2514220949458578,0.15273918580084106,2.5472310333667134,2.5472310333667134,2.6184658654608253,2.6184658654608257,0.7,2.0,1.0,1.0,2.3961104530409525,2.3961104530409525,0.2743822079626353,0.2743822079626353,2.1950576637010824,2.1950576637010824,0.231618238509403,0.23161823850940308,0.008551597717842967,0.008551597717842967,0.007562719960111076,0.0075627199601110764,1.5078178140979823,1.5078178140979823,0.2852935030879037,0.12030541980734649,0.0025142209494585783,0.0015273918580084105,0.9994560417317891,0.9994560417317891,2.292507930030042,2.292507930030042,0.6745119075500573,0.6745119075500573
6.29,0.8567826569043544,0.8567826569043544,0.7577797527498671,0.7577797527498672,0.6045768109554117,0.6045768109554118,0.25305055058989956,0.15393059577596274,2.550479914956001,2.550479914956001,2.6261203669754956,2.626120366975496,0.7,2.0,1.0,1.0,2.399293918516783,2.399293918516783,0.27477892387681124,0.2747789238768113,2.19823139101449,2.1982313910144904,0.23212093742539333,0.2321209374253934,0.008567826569043544,0.008567826569043544,0.007577797527498671,0.007577797527498672,1.5088900030496444,1.5088900030496444,0.2867854140600791,0.12104421119874717,0.0025305055058989956,0.0015393059577596274,0.9994388796218195,0.9994388796218195,2.295431923460401,2.295431923460401,0.6746045910663319,0.6746045910663319
6.3,0.8584067524549434,0.8584067524549434,0.7592885163465874,0.7592885163465874,0.6062818542110434,0.6062818542110434,0.2546863769954447,0.15512928894242098,2.5537276960493114,2.5537276960493114,2.63379278895044,2.63379278895044,0.7,2.0,1.0,1.0,2.4024761394583205,2.4024761394583205,0.27517547072312576,0.27517547072312576,2.201403765785006,2.201403765785006,0.23262328793467088,0.23262328793467088,0.008584067524549434,0.008584067524549434,0.007592885163465874,0.007592885163465874,1.5099583881733964,1.5099583881733964,0.28828139789743024,0.12178596840878263,0.0025468637699544473,0.0015512928894242098,0.9994212063367738,0.9994212063367738,2.29835492644438,2.29835492644438,0.6746971012231266,0.6746971012231266
6.3100000000000005,0.8600320591695143,0.8600320591695143,0.7607982860559837,0.7607982860559837,0.6079879320341501,0.6079879320341499,0.2563295839987328,0.15633529424438364,2.556974373268869,2.556974373268869,2.6414831555027645,2.6414831555027645,0.7,2.0,1.0,1.0,2.405657115380021,2.405657115380021,0.27557184814934216,0.27557184814934216,2.2045747851947373,2.2045747851947373,0.23312528580603453,0.23312528580603445,0.008600320591695144,0.008600320591695144,0.007607982860559837,0.007607982860559837,1.5110229803973838,1.5110229803973836,0.28978144019975505,0.12253069155036295,0.002563295839987328,0.0015633529424438364,0.9994030076120917,0.9994030076120917,2.3012769359419822,2.3012769359419822,0.6747894385701108,0.6747894385701108
6.32,0.8616585777564418,0.8616585777564418,0.762309061118555,0.7623090611185551,0.6096950297449024,0.6096950297449021,0.2579801812660565,0.15754864062649507,2.5602199431056616,2.5602199431056616,2.6491914905124507,2.6491914905124507,0.7,2.0,1.0,1.0,2.408836845748349,2.408836845748349,0.2759680558010658,0.2759680558010658,2.2077444464085265,2.2077444464085265,0.23362692682313155,0.23362692682313146,0.008616585777564419,0.008616585777564419,0.00762309061118555,0.007623090611185552,1.5120837906439664,1.512083790643966,0.2912855263951308,0.12327838063433488,0.0025798018126605648,0.0015754864062649508,0.9993842688145337,0.9993842688145337,2.3041979487950957,2.3041979487950957,0.6748816036503887,0.6748816036503887
6.33,0.8632863088986704,0.8632863088986704,0.7638208407603841,0.7638208407603843,0.6114031326358748,0.6114031326358742,0.25963817829234404,0.1587693570330656,2.563464401917631,2.563464401917631,2.6569178176203394,2.6569178176203385,0.7,2.0,1.0,1.0,2.412015329981369,2.412015329981369,0.27636409332170797,0.27636409332170797,2.2109127465736638,2.2109127465736638,0.2341282067846576,0.23412820678465748,0.008632863088986704,0.008632863088986704,0.007638208407603842,0.007638208407603843,1.5131408298296078,1.5131408298296076,0.29279364174094646,0.1240290355687933,0.0025963817829234405,0.001587693570330656,0.9993649749335237,0.9993649749335237,2.3071179617258677,2.3071179617258677,0.6749735970004953,0.6749735970004953
6.34,0.8649152532533594,0.8649152532533594,0.7653336241929344,0.7653336241929345,0.6131122259728096,0.6131122259728089,0.2613035843997399,0.15999747240726042,2.566707745927851,2.566707745927851,2.6646621602261034,2.664662160226103,0.7,2.0,1.0,1.0,2.415192567448334,2.415192567448334,0.2767599603524504,0.2767599603524504,2.214079682819603,2.214079682819603,0.23462912150455387,0.23462912150455367,0.008649152532533594,0.008649152532533594,0.007653336241929344,0.007653336241929345,1.5141941088647577,1.5141941088647572,0.2943057713249557,0.12478265615839185,0.002613035843997399,0.0015999747240726043,0.9993451105723139,0.9993451105723139,2.310036971335066,2.310036971335066,0.6750654191503886,0.6750654191503886
6.3500000000000005,0.8665454114515287,0.8665454114515287,0.7668474106128486,0.7668474106128487,0.6148222949953822,0.6148222949953814,0.2629764087361863,0.16123301569028864,2.569949971222717,2.569949971222717,2.6724245414862344,2.672424541486234,0.7,2.0,1.0,1.0,2.4183685574692846,2.4183685574692846,0.27715565653220975,0.27715565653220975,2.217245252257678,2.217245252257678,0.23512966681220224,0.23512966681220204,0.008665454114515287,0.008665454114515287,0.007668474106128486,0.007668474106128487,1.5152436386537338,1.5152436386537336,0.2958219000663541,0.12553924210365403,0.0026297640873618627,0.0016123301569028864,0.9993246599389671,0.9993246599389671,2.3129549741004456,2.3129549741004456,0.6751570706234443,0.6751570706234443
6.36,0.868176784097704,0.8681767840977039,0.7683621992017465,0.7683621992017466,0.6165333249179653,0.6165333249179644,0.2646566602740041,0.162476015820592,2.5731910737501233,2.5731910737501233,2.680204984312012,2.6802049843120113,0.7,2.0,1.0,1.0,2.4215432993146484,2.421543299314648,0.2775511814976027,0.2775511814976028,2.2204094519808217,2.220409451980822,0.23562983855261813,0.23562983855261788,0.008681767840977041,0.00868176784097704,0.007683621992017465,0.007683621992017466,1.5162894300946,1.5162894300945993,0.29734201271687855,0.12629879300028404,0.002646566602740041,0.0016247601582059202,0.9993036068371589,0.9993036068371589,2.315871966375111,2.315871966375111,0.67524855193645,0.67524855193645
6.37,0.8698093717695621,0.8698093717695621,0.7698779891260245,0.7698779891260246,0.6182453009303946,0.6182453009303935,0.26634434780847493,0.16372650173303474,2.5764310493176517,2.5764310493176517,2.6880035113674907,2.68800351136749,0.7,2.0,1.0,1.0,2.4247167922048463,2.4247167922048463,0.2779465348829112,0.2779465348829112,2.2235722790632897,2.2235722790632897,0.23612963258664146,0.23612963258664116,0.00869809371769562,0.00869809371769562,0.007698779891260245,0.0076987798912602455,1.517331494079047,1.5173314940790463,0.2988660938619313,0.127061308338478,0.0026634434780847495,0.0016372650173303474,0.9992819346567892,0.9992819346567892,2.3187879443858868,2.3187879443858868,0.6753398635995981,0.6753398635995981
6.38,0.8714431750175768,0.8714431750175768,0.7713947795366521,0.7713947795366524,0.6199582081987326,0.6199582081987314,0.26803947995642197,0.1649845023580919,2.5796698935907543,2.5796698935907543,2.6958201450674752,2.695820145067475,0.7,2.0,1.0,1.0,2.427889035309898,2.427889035309898,0.2783417163200478,0.2783417163200478,2.2267337305603823,2.2267337305603823,0.23662904479112468,0.2366290447911243,0.008714431750175769,0.008714431750175769,0.007713947795366521,0.007713947795366524,1.5183698414922664,1.518369841492266,0.3003941279217256,0.1278267875022348,0.0026803947995642195,0.001649845023580919,0.9992596263644073,0.9992596263644073,2.321702904231679,2.321702904231679,0.6754310061164809,0.6754310061164809
6.390000000000001,0.8730781943646643,0.8730781943646643,0.772912569568972,0.7729125695689721,0.6216720318660344,0.6216720318660329,0.2697420651547916,0.1662500466210388,2.582907602090937,2.582907602090937,2.703654907575501,2.7036549075754994,0.7,2.0,1.0,1.0,2.431060027749037,2.431060027749037,0.27873672543852157,0.2787367254385216,2.2298938035081726,2.229893803508173,0.23712807105911918,0.2371280710591188,0.008730781943646643,0.008730781943646643,0.00772912569568972,0.007729125695689722,1.5194044832128266,1.519404483212826,0.30192609915245633,0.1285952297686672,0.002697420651547916,0.001662500466210388,0.9992366644934437,0.9992366644934437,2.3246168418818436,2.3246168418818436,0.6755219799840839,0.6755219799840839
