Time,x_PCC,y_PSC,z_Effector_Cells,w_TPC,v_TSC,R_siRNA,r_1,b_1,beta_1,m_1,delta_1,r_2,beta_2,k_2,b_2,mu_2,beta_3,k_3,m_3,r_3,mu_3,beta_4,k_4,mu_4,r_4,m_4,beta_5,k_5,mu_5,D_0,p,k,mu_6,compartment,PCC_Tumor_Growth,PCC_Tumor_Killing,PSC_Tumor_Growth,PSC_Natural_Death,Effector_Cells_Production,Effector_Cells_Apoptosis,Effector_Cells_Production_Constant,TPC_Production,TPC_Decay,TPC_Production_PSC,TSC_Production,TSC_Decay,siRNA_Decay,siRNA_Dose
266.0,38621081793.70527,493759078.7910498,1103770.1914412347,55069854689341.45,510097287.32172376,75757573978.42023,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,477072230.88611585,743.1089842740697,7407598.089253668,7406386.181865746,6.206108555476148e-08,22075.403828824692,3500.0,0.1,1872375059437.6096,2663038912129.9053,8057313.77276483,17343307.76893861,49999998825.757355,50000000000.0
266.5,38859872913.97058,493759681.1213002,1094528.7712073051,55465971136108.24,505476733.2980534,75757573484.00197,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,478092831.86322695,736.1483447800384,7407592.687428985,7406395.216819503,6.056213874703713e-08,21890.575424146104,3500.0,0.1,1885843018627.6804,2679645866195.1084,7989854.423005485,17186208.932133816,49999998499.4413,50000000000.0
267.0,39099169453.658005,493760276.30808043,1085379.3087239421,55863653334755.32,500900790.19448715,75757573053.69264,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,479091808.7850631,729.261346859808,7407587.431289303,7406404.144621206,5.9101747289514165e-08,21707.58617447884,3500.0,0.1,1899364213381.681,2696288046043.0117,7923066.31341328,17030626.866612565,49999998215.43715,50000000000.0
267.5,39338959949.073425,493760864.45964456,1076320.9050628734,56262891123509.63,496369042.98058385,75757572763.92183,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,480068964.64641625,722.4472102067184,7407582.316252806,7406412.9668946685,5.76788815212085e-08,21526.418101257466,3500.0,0.1,1912938298199.3276,2712964654195.8374,7856942.882744281,16876547.461339854,49999998024.18841,50000000000.0
268.0,39579233359.49429,493761445.69482166,1067352.650401383,56663675062701.625,491881072.701857,75757572675.01082,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,481024108.3655341,715.7051478218262,7407577.336765807,7406421.685422325,5.629253714003181e-08,21347.05300802766,3500.0,0.1,1926564952131.8555,2729674922577.6724,7791477.490213842,16723956.471863138,49999997965.50714,50000000000.0
268.5,39819978819.87329,493762020.1368332,1058473.6303919011,57065996012577.22,487436458.7740236,75757572840.59056,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,481957053.64951104,709.0343713367744,7407572.486840794,7406430.302052498,5.494173570643322e-08,21169.472607838023,3500.0,0.1,1940243864427.6255,2746418095372.0312,7726663.461992174,16572839.598316804,49999998074.78977,50000000000.0
269.0,40061185436.342445,493762587.90795803,1049682.9334364412,57469844765437.4,483034781.7657952,75757573307.81406,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,482867618.16618073,702.4340968833067,7407567.760524061,7406438.81861937,5.3625525066053466e-08,20993.658668728825,3500.0,0.1,1953974722024.8716,2763193414811.9404,7662494.144305537,16423182.580037037,49999998383.15728,50000000000.0
269.5,40302841652.99178,493763149.108825,1040979.7110978679,57875210552815.01,478675648.7313979,75757573975.02847,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,483755621.2838027,695.9035924645787,7407563.153718702,7406447.236632375,5.234298575337329e-08,20819.59422195736,3500.0,0.1,1967757158795.7104,2780000076601.7266,7598963.3444248475,16274972.05686753,49999998823.51879,50000000000.0
270.0,40544936018.727005,493763703.8434908,1032363.1049393063,58282082853346.55,474358662.5318238,75757574764.14015,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,484620887.12810796,689.4421198935762,7407558.661986319,7406455.557652362,5.109322123952069e-08,20647.262098786126,3500.0,0.1,1981590817013.7827,2796837283882.007,7536064.796610918,16128194.526082011,49999999344.332504,50000000000.0
270.5,40787457278.7954,493764252.2224324,1023832.2377922884,58690451608544.98,470083418.17326427,75757575641.18677,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,485463244.8641838,683.0489281574621,7407554.280279694,7406463.783336486,4.9875356449944255e-08,20476.64475584577,3500.0,0.1,1995475354690.5293,2813704253687.4517,7473792.098374016,15982836.217890985,49999999923.183266,50000000000.0
271.0,41030393176.70772,493764794.3191382,1015386.3340136774,59100304171100.875,465849553.4212379,75757576419.79869,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,486282524.6362632,676.7233490248474,7407550.006784753,7406471.914787074,4.868855081563133e-08,20307.72668027355,3500.0,0.1,2009410341817.43,2830600132460.7847,7412139.588322731,15838884.81632209,50000000437.06714,50000000000.0
271.5,41273734628.14141,493765330.3242283,1007024.2964633527,59511636091645.0,461656570.6366844,75757577396.22955,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,487078571.5433824,670.4644602168478,7407545.829260549,7406479.954863424,4.75319501483228e-08,20140.485929267055,3500.0,0.1,2023395627115.9302,2847524290516.52,7351099.258195111,15696323.401647272,50000001081.511505,50000000000.0
272.0,41517467668.56276,493765860.2481217,998745.5226073456,59924430308709.516,457504180.4933463,75757578124.24255,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,487851218.9224596,664.2717347400993,7407541.751398181,7406487.903721825,4.640477741056557e-08,19974.910452146913,3500.0,0.1,2037430630496.1238,2864475753947.0874,7290666.710231123,15555142.136773774,50000001562.00009,50000000000.0
272.5,41761580908.898865,493766384.196336,990549.1488904472,60338676416679.15,453391983.7308982,75757578549.43945,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,488600313.3515616,658.1444390647554,7407537.768422994,7406495.762945039,4.530624714866359e-08,19810.982977808944,3500.0,0.1,2051514998167.0913,2881453730600.291,7230835.641260568,15415327.44685054,50000001842.63004,50000000000.0
273.0,42006062875.112335,493766902.27125126,982434.3203685469,60754363790361.84,449319584.7157431,75757578604.49529,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,489325705.6008864,652.0818483696006,7407533.87579308,7406503.534068769,4.423559561439289e-08,19648.686407370937,3500.0,0.1,2065648368872.3027,2898457422419.523,7171599.8109592,15276865.880335268,50000001878.96689,50000000000.0
273.5,42250901769.33461,493767414.56505495,974400.2184783097,61171480846033.14,445286603.300756,75757578198.64041,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,490027250.02118945,646.0832690082137,7407530.069803038,7406511.218475824,4.3192083032883385e-08,19488.004369566195,3500.0,0.1,2079830348765.127,2915486008532.253,7112953.244561924,15139744.512225704,50000001611.10268,50000000000.0
274.0,42496085476.91548,493767921.1599496,966446.0602176324,61590015063244.41,441292674.47527665,75757577217.97087,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,490704804.7452903,640.1480373070237,7407526.3475727495,7406518.817399244,4.2174992670501285e-08,19328.92120435265,3500.0,0.1,2094060512150.31,2932538645732.289,7054890.226880778,15003950.932159407,50000000963.86078,50000000000.0
274.5,42741602044.41521,493768422.142272,958571.0425761896,62009954463534.984,437337424.6327677,75757575546.49571,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,491358233.11529624,634.2754742615175,7407522.70584329,7406526.33213408,4.1183624470520436e-08,19171.42085152379,3500.0,0.1,2108338451760.1897,2949614502316.796,6997404.896659733,14869472.437514102,49999999860.68717,50000000000.0
275.0,42987439413.24902,493768917.59462553,950774.373500857,62431286786437.27,433420484.79538214,75757573054.4086,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,491987402.94889146,628.464910787155,7407519.141647747,7406533.763919382,4.021729780875773e-08,19015.487470017142,3500.0,0.1,2122663750738.8674,2966712739234.481,6940491.472616049,14736296.483042995,49999998215.909676,50000000000.0
275.5,43233585417.12842,493769407.59580463,943055.272193179,62853999481561.07,429541490.7410051,75757569597.97516,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,492592186.6032272,622.7156878488532,7407515.6523190355,7406541.11393707,3.927535096748038e-08,18861.10544386358,3500.0,0.1,2137035982373.0767,2983832509902.2646,6884144.255611995,14604410.685194176,49999995934.663605,50000000000.0
276.0,43480027782.06113,493769892.2207948,935412.9691093689,63278079708593.54,425700083.00325334,75757565019.53299,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,493172461.0458841,617.0271563524361,7407512.235491247,7406548.383311922,3.835714059436905e-08,18708.259382187378,3500.0,0.1,2151454710092.1804,3000972960203.0293,6828357.628655117,14473802.822110614,49999992912.89178,50000000000.0
276.5,43726754126.351166,493770371.54077256,927846.7059603088,63703514337299.26,421895906.8714754,75757559147.49167,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,493728107.92542034,611.3986770405013,7407508.889100915,7406555.573111588,3.746204117741953e-08,18556.934119206177,3500.0,0.1,2165919487468.1748,3018133228483.319,6773126.056898506,14344460.833630165,49999989037.344505,50000000000.0
277.0,43973751960.598785,493770845.6231054,920355.7357115496,64130289947520.19,418128612.3907517,75757551796.33275,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,494259013.64148694,605.8296203924816,7407505.611388316,7406562.684346581,3.6589444535292444e-08,18407.114714230993,3500.0,0.1,2180429858215.6865,3035312445550.9976,6718444.087641058,14216372.821285559,49999984185.57961,50000000000.0
277.5,44221008735.332,493771314.533099,912939.3196017334,64558392890923.42,414397853.1659383,75757543428.15498,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,494765069.5096009,600.3193646405509,7407502.400735488,7406569.717996485,3.573875907068604e-08,18258.786392034668,3500.0,0.1,2194985358291.3965,3052509738012.4297,6664306.328562858,14089527.007641904,49999978662.58229,50000000000.0
278.0,44468512169.570656,493771778.3460483,905596.7065755549,64987809716939.78,410703278.1119147,75757539716.03847,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,495246172.4280891,594.8672826718678,7407499.254541196,7406576.675190724,3.490940760262034e-08,18111.934131511098,3500.0,0.1,2209585530375.9526,3069724251311.619,6610707.297590508,13963911.4558051,49999976212.58539,50000000000.0
278.5,44716249988.44562,493772237.13805294,898327.1495293523,65418526840224.58,407044537.96975476,75757547095.252,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,495702224.2831213,589.4727522006549,7407496.170076611,7406583.557070794,3.410082838841825e-08,17966.542990587048,3500.0,0.1,2224229912567.6357,3086955131349.0674,6557641.541486433,13839514.290971663,49999981082.866325,50000000000.0
279.0,44964209612.69838,493772690.9791395,891129.9229130766,65850530216215.78,403421292.3652678,75757560186.18764,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,496133131.43398136,584.1351660906228,7407493.145121098,7406590.364687093,3.331247610729069e-08,17822.59845826153,3500.0,0.1,2238918027351.337,3104201502760.0728,6505103.764339584,13716323.940419106,49999989722.88384,50000000000.0
279.5,45212378371.68937,493773139.93801224,884004.3105798922,66283805567960.516,399833204.9321314,75757570034.22595,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,496538805.21915704,578.8539250962663,7407490.177525472,7406597.099070183,3.254382039857632e-08,17680.086211597845,3500.0,0.1,2253649389310.6577,3121462483811.281,6453088.738870511,13594328.967692468,49999996222.589134,50000000000.0
280.0,45460743633.5592,493773584.0793311,876949.5996921675,66718338484413.0,396279940.79929787,75757574372.50804,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,496919162.20727944,573.6284346232362,7407487.26548539,7406603.761189966,3.1794344977230246e-08,17538.99199384335,3500.0,0.1,2268423508470.042,3138737195457.042,6401591.261946694,13473517.987176128,49999999085.85531,50000000000.0
280.5,45709292730.366165,493774023.4646034,869965.0844045432,67154114358833.484,392761168.1001148,75757572540.83595,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,497274124.0847673,568.4581066444675,7407484.407449627,7406610.351969051,3.106354754119948e-08,17399.30168809086,3500.0,0.1,2283239888200.339,3156024756125.3877,6350606.1814682875,13353879.715403905,49999997876.95173,50000000000.0
281.0,45958012946.95621,493774458.15577674,863050.0662390965,67591118390267.74,389276558.1911126,75757567599.27505,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,497603617.67046094,563.3423597335704,7407481.601772849,7406616.872336651,3.0350939418017213e-08,17261.00132478193,3500.0,0.1,2298098025269.1035,3173324280964.889,6300128.399106911,13235402.97849783,49999994615.52154,50000000000.0
281.5,46206891549.64706,493774888.2147398,856203.8498521559,68029335692128.625,385825783.799793,75757567367.71637,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,497907574.9829232,558.2806157095436,7407478.846774046,7406623.323221097,2.9656044856865966e-08,17124.076997043117,3500.0,0.1,2312997413532.3735,3190634883888.478,6250152.839404347,13118076.649192963,49999994462.69281,50000000000.0
282.0,46455915700.56934,493775313.6990353,849425.7618345404,68468750779386.26,382408527.202057,75757569757.14714,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498185933.16724735,553.2723150155707,7407476.14110701,7406629.705485529,2.8978402158657495e-08,16988.515236690808,3500.0,0.1,2327937526499.133,3207955671339.3335,6200674.587011251,13001889.92486994,49999996039.71712,50000000000.0
282.5,46705072637.71301,493775734.6689303,842715.1135441385,68909348582781.81,379024464.04178154,75757574604.20842,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498438634.7306489,548.3168862793923,7407473.483165582,7406636.020033954,2.8317560373823232e-08,16854.30227088277,3500.0,0.1,2342917851814.582,3225285755346.6777,6151688.615371558,12886831.777420573,49999999238.77756,50000000000.0
283.0,46954349499.71088,493776151.1808776,836071.238058919,69351113440881.44,375673279.43532085,75757578182.92764,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498665627.3598342,543.4137765082145,7407470.871628489,7406642.267713164,2.7673081893909572e-08,16721.42476117838,3500.0,0.1,2357937856989.969,3242624240810.011,6103190.056473291,12772891.50080091,50000001600.73225,50000000000.0
283.5,47203733423.72784,493776563.2911012,829493.4700939625,69794029648140.02,372354659.22405577,75757577866.99248,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,498866864.0532846,538.5624346457821,7407468.305160771,7406648.449366518,2.7044540532836604e-08,16589.869401879252,3500.0,0.1,2372997008036.7607,3259970232594.7397,6055174.054246515,12660058.413617898,50000001392.215034,50000000000.0
284.0,47453211517.975334,493776971.0544591,822981.152937998,70238081266721.87,369068293.0054092,75757576136.44138,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499042303.1101354,533.7623172245233,7407465.782508017,7406654.565816886,2.6431521743179903e-08,16459.62305875996,3500.0,0.1,2388094763068.5435,3277322833518.1035,6007635.815199059,12548321.962183913,50000000250.05131,50000000000.0
284.5,47702770879.853424,493777374.52521867,816533.6336559965,70683252256846.16,365813872.034259,75757575203.5692,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499191908.1605471,529.0128844036124,7407463.302432682,7406660.61787828,2.583362194610766e-08,16330.67267311993,3500.0,0.1,2403230576732.7695,3294681145684.0454,5960570.573396414,12437671.649164807,49999999634.355675,50000000000.0
285.0,47952390159.76959,493777773.789793,810149.8550484355,71129515591290.48,362590895.7184057,75757574753.8215,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499315644.4340296,524.3133238899696,7407460.859665567,7406666.606846895,2.525042615472244e-08,16202.99710096871,3500.0,0.1,2418403530103.8765,3312043695194.1978,5913970.611804918,12328090.454425795,49999999337.522194,50000000000.0
285.5,48202081273.87214,493778168.8010955,803830.399144996,71576886532115.48,359399639.8969177,75757575746.45868,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499413497.31978226,519.6639367677762,7407458.465247136,7406672.532016432,2.468161868669302e-08,16076.607982899919,3500.0,0.1,2433614142091.927,3329411276223.9707,5867840.179592133,12219587.756495202,49999999992.66273,50000000000.0
286.0,48451806380.50326,493778559.7094242,797573.4118242614,72025316736175.48,356239226.03056514,75757576018.97717,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499485435.5149048,515.063372723542,7407456.1059397,7406678.395641362,2.412676137664077e-08,15951.468236485229,3500.0,0.1,2448860769029.967,3346781290415.379,5822165.74225766,12112133.685039215,50000000172.52493,50000000000.0
286.5,48701557064.197685,493778946.54561144,791378.4954878428,72474795110587.53,353109465.2701656,75757575999.50479,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499531447.3165506,510.5112721099327,7407453.783064271,7406684.198184172,2.358550528434324e-08,15827.569909756858,3500.0,0.1,2464143033759.976,3364153145621.2827,5776944.397765567,12005721.819185631,50000000159.673164,50000000000.0
287.0,48951326188.19154,493779329.3362835,785245.3122235017,72925312259822.22,350010197.1410669,75757575846.11696,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499551524.55257934,506.00731472987366,7407451.498425787,7406689.940044252,2.3057513230171688e-08,15704.906244470036,3500.0,0.1,2479460616833.9556,3381526336985.84,5732173.679775304,11900346.702796277,50000000058.437195,50000000000.0
287.5,49201097562.87555,493779708.14222556,779173.0948997514,73376846879801.38,346941057.3523544,75757575752.80914,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,499545662.69963723,501.55089263377914,7407449.249558632,7406695.6221333835,2.2542434609482243e-08,15583.461897995028,3500.0,0.1,2494812793913.247,3398899742308.8975,5687847.988680666,11795995.94998005,49999999996.854034,50000000000.0
