Time,P2,Target,Kd,Ksp,P1,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4
2.19,11.162680937416608,11.162680937416608,1e-05,0.001,40.0,39.999958333378544,11.162677066497931,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6502636835590951,1.116268093741661,1.6502636835590951,1.116268093741661
2.2,11.168021112010848,11.168021112010848,1e-05,0.001,40.0,39.999958333378544,11.168017238523039,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6508409954122303,1.1168021112010849,1.6508409954122303,1.1168021112010849
2.21,11.173361719166387,11.173361719166387,1e-05,0.001,40.0,39.999958333378544,11.173357843108283,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.651418550285384,1.1173361719166388,1.651418550285384,1.1173361719166388
2.22,11.178702761224168,11.178702761224168,1e-05,0.001,40.0,39.999958333378544,11.178698882594608,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.651996348381496,1.1178702761224169,1.651996348381496,1.1178702761224169
2.23,11.184044240747943,11.184044240747943,1e-05,0.001,40.0,39.999958333378544,11.184040359545763,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6525743899279084,1.1184044240747943,1.6525743899279084,1.1184044240747943
2.24,11.189386159122442,11.189386159122442,1e-05,0.001,40.0,39.999958333378544,11.189382275346478,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6531526750246304,1.1189386159122443,1.6531526750246304,1.1189386159122443
2.25,11.194728518414859,11.194728518414859,1e-05,0.001,40.0,39.999958333378544,11.194724632063942,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6537312038457337,1.119472851841486,1.6537312038457337,1.119472851841486
2.2600000000000002,11.20007132069239,11.20007132069239,1e-05,0.001,40.0,39.999958333378544,11.200067431765355,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.654309976565539,1.120007132069239,1.654309976565539,1.120007132069239
2.27,11.205414568022228,11.205414568022228,1e-05,0.001,40.0,39.999958333378544,11.205410676517902,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6548889933586113,1.1205414568022227,1.6548889933586113,1.1205414568022227
2.2800000000000002,11.210758262471566,11.210758262471566,1e-05,0.001,40.0,39.999958333378544,11.210754368388777,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6554682543997643,1.1210758262471567,1.6554682543997643,1.1210758262471567
2.29,11.2161024061076,11.2161024061076,1e-05,0.001,40.0,39.999958333378544,11.216098509445171,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6560477598640557,1.12161024061076,1.6560477598640557,1.12161024061076
2.3000000000000003,11.221447000997523,11.221447000997523,1e-05,0.001,40.0,39.999958333378544,11.221443101754282,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6566275099267915,1.1221447000997524,1.6566275099267915,1.1221447000997524
2.31,11.226792049208532,11.226792049208532,1e-05,0.001,40.0,39.999958333378544,11.226788147383303,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.657207504763522,1.1226792049208532,1.657207504763522,1.1226792049208532
2.32,11.232137552807817,11.232137552807817,1e-05,0.001,40.0,39.999958333378544,11.232133648399415,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6577877445500417,1.1232137552807817,1.6577877445500417,1.1232137552807817
2.33,11.237483513862575,11.237483513862575,1e-05,0.001,40.0,39.999958333378544,11.23747960686982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6583682294623916,1.1237483513862576,1.6583682294623916,1.1237483513862576
2.34,11.24282993444,11.24282993444,1e-05,0.001,40.0,39.999958333378544,11.242826024861712,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6589489596768572,1.124282993444,1.6589489596768572,1.124282993444
2.35,11.248176816607284,11.248176816607284,1e-05,0.001,40.0,39.999958333378544,11.248172904442267,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6595299353699666,1.1248176816607285,1.6595299353699666,1.1248176816607285
2.36,11.253524162431624,11.253524162431624,1e-05,0.001,40.0,39.999958333378544,11.253520247678702,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.660111156718496,1.1253524162431625,1.660111156718496,1.1253524162431625
2.37,11.258871973980213,11.258871973980213,1e-05,0.001,40.0,39.999958333378544,11.258868056638192,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6606926238994602,1.1258871973980213,1.6606926238994602,1.1258871973980213
2.38,11.264220253320245,11.264220253320245,1e-05,0.001,40.0,39.999958333378544,11.26421633338794,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6612743370901217,1.1264220253320245,1.6612743370901217,1.1264220253320245
2.39,11.269569002518915,11.269569002518915,1e-05,0.001,40.0,39.999958333378544,11.269565079995134,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.661856296467984,1.1269569002518915,1.661856296467984,1.1269569002518915
2.4,11.274918223643416,11.274918223643416,1e-05,0.001,40.0,39.999958333378544,11.27491429852696,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6624385022107924,1.1274918223643418,1.6624385022107924,1.1274918223643418
2.41,11.280267918760945,11.280267918760945,1e-05,0.001,40.0,39.999958333378544,11.280263991050626,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6630209544965386,1.1280267918760944,1.6630209544965386,1.1280267918760944
2.42,11.285618089938692,11.285618089938692,1e-05,0.001,40.0,39.999958333378544,11.285614159633305,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6636036535034526,1.1285618089938694,1.6636036535034526,1.1285618089938694
2.43,11.290968739243853,11.290968739243853,1e-05,0.001,40.0,39.999958333378544,11.2909648063422,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6641865994100078,1.1290968739243854,1.6641865994100078,1.1290968739243854
2.44,11.296319868743625,11.296319868743625,1e-05,0.001,40.0,39.999958333378544,11.296315933244509,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.664769792394921,1.1296319868743625,1.664769792394921,1.1296319868743625
2.45,11.301671480505197,11.301671480505197,1e-05,0.001,40.0,39.999958333378544,11.301667542407408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6653532326371467,1.1301671480505198,1.6653532326371467,1.1301671480505198
2.46,11.307023576595768,11.307023576595768,1e-05,0.001,40.0,39.999958333378544,11.307019635898106,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.665936920315884,1.1307023576595767,1.665936920315884,1.1307023576595767
2.47,11.31237615908253,11.31237615908253,1e-05,0.001,40.0,39.999958333378544,11.31237221578379,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.666520855610571,1.1312376159082531,1.666520855610571,1.1312376159082531
2.48,11.317729230032677,11.317729230032677,1e-05,0.001,40.0,39.999958333378544,11.317725284131654,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6671050387008866,1.1317729230032678,1.6671050387008866,1.1317729230032678
2.49,11.323082791513404,11.323082791513404,1e-05,0.001,40.0,39.999958333378544,11.32307884300888,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6676894697667486,1.1323082791513404,1.6676894697667486,1.1323082791513404
2.5,11.328436845591904,11.328436845591904,1e-05,0.001,40.0,39.999958333378544,11.328432894482669,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.668274148988317,1.1328436845591905,1.668274148988317,1.1328436845591905
2.5100000000000002,11.333791394335373,11.333791394335373,1e-05,0.001,40.0,39.999958333378544,11.333787440620211,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6688590765459894,1.1333791394335373,1.6688590765459894,1.1333791394335373
2.52,11.339146439811005,11.339146439811005,1e-05,0.001,40.0,39.999958333378544,11.339142483488704,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.669444252620405,1.1339146439811005,1.669444252620405,1.1339146439811005
2.5300000000000002,11.344501984085992,11.344501984085992,1e-05,0.001,40.0,39.999958333378544,11.344498025155334,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6700296773924386,1.1344501984085993,1.6700296773924386,1.1344501984085993
2.54,11.34985797908118,11.34985797908118,1e-05,0.001,40.0,39.999958333378544,11.349854017540977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.670615345558888,1.1349857979081182,1.670615345558888,1.1349857979081182
2.5500000000000003,11.355214445679241,11.355214445679241,1e-05,0.001,40.0,39.999958333378544,11.355210481528275,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6712012593541155,1.1355214445679243,1.6712012593541155,1.1355214445679243
2.56,11.360571412385617,11.360571412385617,1e-05,0.001,40.0,39.999958333378544,11.360567445622676,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6717874218496815,1.1360571412385618,1.6717874218496815,1.1360571412385618
2.57,11.365928881259688,11.365928881259688,1e-05,0.001,40.0,39.999958333378544,11.365924911883544,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.672373833226031,1.1365928881259688,1.672373833226031,1.1365928881259688
2.58,11.371286854360823,11.371286854360823,1e-05,0.001,40.0,39.999958333378544,11.371282882370256,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6729604936638476,1.1371286854360825,1.6729604936638476,1.1371286854360825
2.59,11.376645333748401,11.376645333748401,1e-05,0.001,40.0,39.999958333378544,11.376641359142186,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6735474033440496,1.13766453337484,1.6735474033440496,1.13766453337484
2.6,11.382004321481798,11.382004321481798,1e-05,0.001,40.0,39.999958333378544,11.3820003442587,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6741345624477924,1.1382004321481798,1.6741345624477924,1.1382004321481798
2.61,11.387363819620386,11.387363819620386,1e-05,0.001,40.0,39.999958333378544,11.387359839779183,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6747219711564683,1.1387363819620386,1.6747219711564683,1.1387363819620386
2.62,11.392723830223545,11.392723830223545,1e-05,0.001,40.0,39.999958333378544,11.392719847763004,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.675309629651704,1.1392723830223546,1.675309629651704,1.1392723830223546
2.63,11.398084355350646,11.398084355350646,1e-05,0.001,40.0,39.999958333378544,11.398080370269533,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6758975381153602,1.1398084355350646,1.6758975381153602,1.1398084355350646
2.64,11.403445397061068,11.403445397061068,1e-05,0.001,40.0,39.999958333378544,11.403441409358146,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6764856967295354,1.140344539706107,1.6764856967295354,1.140344539706107
2.65,11.408806957414184,11.408806957414184,1e-05,0.001,40.0,39.999958333378544,11.408802967088217,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6770741056765606,1.1408806957414184,1.6770741056765606,1.1408806957414184
2.66,11.41416903846937,11.41416903846937,1e-05,0.001,40.0,39.999958333378544,11.414165045519118,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6776627651390028,1.141416903846937,1.6776627651390028,1.141416903846937
2.67,11.419531642286,11.419531642286,1e-05,0.001,40.0,39.999958333378544,11.419527646710227,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6782516752996621,1.1419531642286,1.6782516752996621,1.1419531642286
2.68,11.42489477092345,11.42489477092345,1e-05,0.001,40.0,39.999958333378544,11.424890772720907,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6788408363415719,1.142489477092345,1.6788408363415719,1.142489477092345
2.69,11.430258426441098,11.430258426441098,1e-05,0.001,40.0,39.999958333378544,11.430254425610544,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6794302484480002,1.1430258426441098,1.6794302484480002,1.1430258426441098
2.7,11.435622610898315,11.435622610898315,1e-05,0.001,40.0,39.999958333378544,11.435618607438508,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6800199118024488,1.1435622610898315,1.6800199118024488,1.1435622610898315
2.71,11.440987326354481,11.440987326354481,1e-05,0.001,40.0,39.999958333378544,11.440983320264165,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6806098265886489,1.1440987326354481,1.6806098265886489,1.1440987326354481
2.72,11.446352574868968,11.446352574868968,1e-05,0.001,40.0,39.999958333378544,11.446348566146895,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6811999929905685,1.1446352574868968,1.6811999929905685,1.1446352574868968
2.73,11.451718358501152,11.451718358501152,1e-05,0.001,40.0,39.999958333378544,11.451714347146073,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6817904111924067,1.1451718358501153,1.6817904111924067,1.1451718358501153
2.74,11.457084679310409,11.457084679310409,1e-05,0.001,40.0,39.999958333378544,11.457080665321067,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6823810813785922,1.145708467931041,1.6823810813785922,1.145708467931041
2.75,11.462451539356113,11.462451539356113,1e-05,0.001,40.0,39.999958333378544,11.462447522731262,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6829720037337903,1.1462451539356113,1.6829720037337903,1.1462451539356113
2.7600000000000002,11.467818940697642,11.467818940697642,1e-05,0.001,40.0,39.999958333378544,11.46781492143601,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6835631784428904,1.1467818940697643,1.6835631784428904,1.1467818940697643
2.77,11.473186885394368,11.473186885394368,1e-05,0.001,40.0,39.999958333378544,11.473182863494706,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6841546056910206,1.1473186885394369,1.6841546056910206,1.1473186885394369
2.7800000000000002,11.47855537550567,11.47855537550567,1e-05,0.001,40.0,39.999958333378544,11.478551350966711,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6847462856635351,1.147855537550567,1.6847462856635351,1.147855537550567
2.79,11.48392441309092,11.48392441309092,1e-05,0.001,40.0,39.999958333378544,11.483920385911407,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.685338218546021,1.148392441309092,1.685338218546021,1.148392441309092
2.8000000000000003,11.489294000209494,11.489294000209494,1e-05,0.001,40.0,39.999958333378544,11.489289970388153,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6859304045242924,1.1489294000209493,1.6859304045242924,1.1489294000209493
2.81,11.494664138920768,11.494664138920768,1e-05,0.001,40.0,39.999958333378544,11.494660106456344,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6865228437843995,1.149466413892077,1.6865228437843995,1.149466413892077
2.82,11.500034831284118,11.500034831284118,1e-05,0.001,40.0,39.999958333378544,11.500030796175336,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6871155365126143,1.1500034831284118,1.6871155365126143,1.1500034831284118
2.83,11.50540607935892,11.50540607935892,1e-05,0.001,40.0,39.999958333378544,11.505402041604508,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.687708482895444,1.150540607935892,1.687708482895444,1.150540607935892
2.84,11.510777885204547,11.510777885204547,1e-05,0.001,40.0,39.999958333378544,11.510773844803229,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6883016831196211,1.1510777885204548,1.6883016831196211,1.1510777885204548
2.85,11.516150250880376,11.516150250880376,1e-05,0.001,40.0,39.999958333378544,11.516146207830888,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.688895137372111,1.1516150250880377,1.688895137372111,1.1516150250880377
2.86,11.521523178445781,11.521523178445781,1e-05,0.001,40.0,39.999958333378544,11.521519132746834,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6894888458401025,1.152152317844578,1.6894888458401025,1.152152317844578
2.87,11.526896669960138,11.526896669960138,1e-05,0.001,40.0,39.999958333378544,11.526892621610466,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6900828087110176,1.1526896669960138,1.6900828087110176,1.1526896669960138
2.88,11.532270727482823,11.532270727482823,1e-05,0.001,40.0,39.999958333378544,11.53226667648114,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6906770261725017,1.1532270727482823,1.6906770261725017,1.1532270727482823
2.89,11.53764535307321,11.53764535307321,1e-05,0.001,40.0,39.999958333378544,11.537641299418235,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6912714984124302,1.153764535307321,1.6912714984124302,1.153764535307321
2.9,11.543020548790675,11.543020548790675,1e-05,0.001,40.0,39.999958333378544,11.543016492481124,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6918662256189054,1.1543020548790677,1.6918662256189054,1.1543020548790677
2.91,11.548396316694594,11.548396316694594,1e-05,0.001,40.0,39.999958333378544,11.548392257729184,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.692461207980256,1.1548396316694596,1.692461207980256,1.1548396316694596
2.92,11.553772658844341,11.553772658844341,1e-05,0.001,40.0,39.999958333378544,11.553768597221785,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6930564456850383,1.1553772658844341,1.6930564456850383,1.1553772658844341
2.93,11.559149577299294,11.559149577299294,1e-05,0.001,40.0,39.999958333378544,11.559145513018295,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.693651938922033,1.1559149577299295,1.693651938922033,1.1559149577299295
2.94,11.564527074118825,11.564527074118825,1e-05,0.001,40.0,39.999958333378544,11.564523007178094,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.694247687880249,1.1564527074118824,1.694247687880249,1.1564527074118824
2.95,11.569905151362311,11.569905151362311,1e-05,0.001,40.0,39.999958333378544,11.569901081760559,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.694843692748921,1.1569905151362312,1.694843692748921,1.1569905151362312
2.96,11.575283811089127,11.575283811089127,1e-05,0.001,40.0,39.999958333378544,11.575279738825053,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6954399537175062,1.1575283811089128,1.6954399537175062,1.1575283811089128
2.97,11.58066305535865,11.58066305535865,1e-05,0.001,40.0,39.999958333378544,11.580658980430961,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6960364709756908,1.158066305535865,1.6960364709756908,1.158066305535865
2.98,11.586042886230253,11.586042886230253,1e-05,0.001,40.0,39.999958333378544,11.586038808637646,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6966332447133827,1.1586042886230252,1.6966332447133827,1.1586042886230252
2.99,11.591423305763312,11.591423305763312,1e-05,0.001,40.0,39.999958333378544,11.591419225504492,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.697230275120717,1.1591423305763313,1.697230275120717,1.1591423305763313
3.0,11.596804316017202,11.596804316017202,1e-05,0.001,40.0,39.999958333378544,11.596800233090866,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6978275623880512,1.1596804316017202,1.6978275623880512,1.1596804316017202
3.0100000000000002,11.6021859190513,11.6021859190513,1e-05,0.001,40.0,39.999958333378544,11.602181833456132,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6984251067059661,1.16021859190513,1.6984251067059661,1.16021859190513
3.02,11.607568116924979,11.607568116924979,1e-05,0.001,40.0,39.999958333378544,11.607564028659683,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6990229082652692,1.160756811692498,1.6990229082652692,1.160756811692498
3.0300000000000002,11.612950911697617,11.612950911697617,1e-05,0.001,40.0,39.999958333378544,11.61294682076088,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6996209672569886,1.1612950911697617,1.6996209672569886,1.1612950911697617
3.04,11.618334305428586,11.618334305428586,1e-05,0.001,40.0,39.999958333378544,11.6183302118191,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7002192838723764,1.1618334305428586,1.7002192838723764,1.1618334305428586
3.0500000000000003,11.623718300177265,11.623718300177265,1e-05,0.001,40.0,39.999958333378544,11.62371420389371,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7008178583029074,1.1623718300177266,1.7008178583029074,1.1623718300177266
3.06,11.629102898003026,11.629102898003026,1e-05,0.001,40.0,39.999958333378544,11.629098799044097,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7014166907402803,1.1629102898003028,1.7014166907402803,1.1629102898003028
3.0700000000000003,11.634488100965248,11.634488100965248,1e-05,0.001,40.0,39.999958333378544,11.63448399932962,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.702015781376412,1.1634488100965248,1.702015781376412,1.1634488100965248
3.08,11.639873911123303,11.639873911123303,1e-05,0.001,40.0,39.999958333378544,11.639869806809665,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.702615130403447,1.1639873911123304,1.702615130403447,1.1639873911123304
3.09,11.645260330536567,11.645260330536567,1e-05,0.001,40.0,39.999958333378544,11.6452562235436,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.703214738013746,1.1645260330536569,1.703214738013746,1.1645260330536569
3.1,11.650647361264417,11.650647361264417,1e-05,0.001,40.0,39.999958333378544,11.65064325159079,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7038146043998934,1.1650647361264417,1.7038146043998934,1.1650647361264417
3.11,11.656035005366228,11.656035005366228,1e-05,0.001,40.0,39.999958333378544,11.65603089301062,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7044147297546957,1.1656035005366228,1.7044147297546957,1.1656035005366228
3.12,11.661423264901373,11.661423264901373,1e-05,0.001,40.0,39.999958333378544,11.661419149862457,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.705015114271177,1.1661423264901374,1.705015114271177,1.1661423264901374
3.13,11.66681214192923,11.66681214192923,1e-05,0.001,40.0,39.999958333378544,11.66680802420568,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7056157581425855,1.166681214192923,1.7056157581425855,1.166681214192923
3.14,11.672201638509174,11.672201638509174,1e-05,0.001,40.0,39.999958333378544,11.672197518099663,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7062166615623868,1.1672201638509174,1.7062166615623868,1.1672201638509174
3.15,11.677591756700577,11.677591756700577,1e-05,0.001,40.0,39.999958333378544,11.677587633603764,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7068178247242654,1.1677591756700578,1.7068178247242654,1.1677591756700578
3.16,11.68298249856282,11.68298249856282,1e-05,0.001,40.0,39.999958333378544,11.682978372777375,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.70741924782213,1.1682982498562822,1.70741924782213,1.1682982498562822
3.17,11.688373866155274,11.688373866155274,1e-05,0.001,40.0,39.999958333378544,11.688369737679858,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7080209310501029,1.1688373866155275,1.7080209310501029,1.1688373866155275
3.18,11.693765861537317,11.693765861537317,1e-05,0.001,40.0,39.999958333378544,11.693761730370602,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7086228746025303,1.1693765861537317,1.7086228746025303,1.1693765861537317
3.19,11.69915848676832,11.69915848676832,1e-05,0.001,40.0,39.999958333378544,11.699154352908955,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7092250786739713,1.1699158486768322,1.7092250786739713,1.1699158486768322
3.2,11.704551743907665,11.704551743907665,1e-05,0.001,40.0,39.999958333378544,11.704547607354312,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7098275434592096,1.1704551743907665,1.7098275434592096,1.1704551743907665
3.21,11.709945635014721,11.709945635014721,1e-05,0.001,40.0,39.999958333378544,11.709941495766035,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7104302691532418,1.1709945635014722,1.7104302691532418,1.1709945635014722
3.22,11.715340162148868,11.715340162148868,1e-05,0.001,40.0,39.999958333378544,11.715336020203502,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7110332559512853,1.1715340162148868,1.7110332559512853,1.1715340162148868
3.23,11.720735327369479,11.720735327369479,1e-05,0.001,40.0,39.999958333378544,11.72073118272609,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7116365040487738,1.1720735327369478,1.7116365040487738,1.1720735327369478
3.24,11.72613113273593,11.72613113273593,1e-05,0.001,40.0,39.999958333378544,11.726126985393163,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7122400136413574,1.172613113273593,1.7122400136413574,1.172613113273593
3.25,11.731527580307594,11.731527580307594,1e-05,0.001,40.0,39.999958333378544,11.731523430264103,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7128437849249047,1.1731527580307595,1.7128437849249047,1.1731527580307595
3.2600000000000002,11.73692467214385,11.73692467214385,1e-05,0.001,40.0,39.999958333378544,11.736920519398275,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.713447818095499,1.1736924672143851,1.713447818095499,1.1736924672143851
3.27,11.742322410304073,11.742322410304073,1e-05,0.001,40.0,39.999958333378544,11.742318254855064,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7140521133494415,1.1742322410304074,1.7140521133494415,1.1742322410304074
3.2800000000000002,11.747720796847636,11.747720796847636,1e-05,0.001,40.0,39.999958333378544,11.747716638693827,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7146566708832471,1.1747720796847636,1.7146566708832471,1.1747720796847636
3.29,11.753119833833916,11.753119833833916,1e-05,0.001,40.0,39.999958333378544,11.753115672973948,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7152614908936492,1.1753119833833916,1.7152614908936492,1.1753119833833916
3.3000000000000003,11.758519523322287,11.758519523322287,1e-05,0.001,40.0,39.999958333378544,11.758515359754808,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7158665735775953,1.1758519523322286,1.7158665735775953,1.1758519523322286
3.31,11.763919867372124,11.763919867372124,1e-05,0.001,40.0,39.999958333378544,11.76391570109576,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7164719191322453,1.1763919867372123,1.7164719191322453,1.1763919867372123
3.3200000000000003,11.769320868042806,11.769320868042806,1e-05,0.001,40.0,39.999958333378544,11.769316699056198,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.717077527754979,1.1769320868042807,1.717077527754979,1.1769320868042807
3.33,11.774722527393704,11.774722527393704,1e-05,0.001,40.0,39.999958333378544,11.774718355695478,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7176833996433858,1.1774722527393704,1.7176833996433858,1.1774722527393704
3.34,11.780124847484197,11.780124847484197,1e-05,0.001,40.0,39.999958333378544,11.780120673072984,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7182895349952718,1.1780124847484197,1.7182895349952718,1.1780124847484197
3.35,11.785527830373658,11.785527830373658,1e-05,0.001,40.0,39.999958333378544,11.785523653248086,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7188959340086565,1.1785527830373659,1.7188959340086565,1.1785527830373659
3.36,11.790931478121461,11.790931478121461,1e-05,0.001,40.0,39.999958333378544,11.790927298280156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7195025968817723,1.1790931478121462,1.7195025968817723,1.1790931478121462
3.37,11.796335792786985,11.796335792786985,1e-05,0.001,40.0,39.999958333378544,11.79633161022858,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7201095238130664,1.1796335792786985,1.7201095238130664,1.1796335792786985
3.38,11.801740776429604,11.801740776429604,1e-05,0.001,40.0,39.999958333378544,11.801736591152713,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7207167150011973,1.1801740776429603,1.7207167150011973,1.1801740776429603
3.39,11.807146431108691,11.807146431108691,1e-05,0.001,40.0,39.999958333378544,11.807142243111933,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7213241706450355,1.1807146431108693,1.7213241706450355,1.1807146431108693
3.4,11.812552758883625,11.812552758883625,1e-05,0.001,40.0,39.999958333378544,11.812548568165617,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.721931890943666,1.1812552758883625,1.721931890943666,1.1812552758883625
