H_c_1_task1,L_c_2_task1,_1_task1
0.0019253396116955467,0.014516655782478932,12.14
0.0019258700066361668,0.014511689711505694,12.16
0.0019263957967131761,0.014506724564632121,12.18
0.0019269169983755971,0.01450176034422561,12.2
0.0019274336291612013,0.014496797053308981,12.22
0.0019279457067079581,0.014491834694965372,12.24
0.0019284532486538363,0.014486873272277918,12.26
0.0019289562726368052,0.014481912788329762,12.28
0.0019294547962948345,0.014476953246204039,12.3
0.0019299488372658928,0.01447199464898389,12.32
0.0019304384129358344,0.014467036999700804,12.34
0.0019309235391000309,0.014462080301060467,12.36
0.00193140423260089,0.014457124555983043,12.38
0.001931880510557841,0.014452169767445448,12.4
0.001932352390090315,0.0144472159384246,12.42
0.0019328198883177413,0.014442263071897412,12.44
0.0019332830223595513,0.014437311170840801,12.46
0.0019337418093351745,0.014432360238231681,12.48
0.0019341976345110489,0.014427410510415949,12.5
0.0019346473205974714,0.014422461445284772,12.52
0.0019350928230176465,0.014417513376338849,12.54
0.0019355341417715733,0.014412566303578178,12.56
0.0019359712768592526,0.014407620227002762,12.58
0.0019364042282806837,0.014402675146612597,12.6
0.001936832996035867,0.014397731062407685,12.62
0.0019372575801248028,0.014392787974388027,12.64
0.0019376779807414573,0.014387845882585182,12.66
0.0019380942232336254,0.014382904791123016,12.68
0.0019385063253362415,0.014377964702886855,12.7
0.0019389142870493055,0.014373025617876699,12.72
0.0019393181083728168,0.014368087536092549,12.74
0.0019397177893067763,0.014363150457534403,12.76
0.0019401133410788056,0.014358214384060005,12.78
0.0019405048299564328,0.014353279326634091,12.8
0.0019408922668032124,0.014348345287054164,12.82
0.0019412756516191442,0.014343412265320224,12.84
0.001941654984404228,0.01433848026143227,12.86
0.0019420302651584637,0.014333549275390302,12.88
0.0019424012659381956,0.014328619269922882,12.9
0.0019427687007722836,0.014323690361782033,12.92
0.001943132113211492,0.014318762476332996,12.94
0.001943491518743153,0.014313835616108132,12.96
0.0019438469328545967,0.014308909783639795,12.98
0.0019441983719710226,0.014303984981596778,13.0
0.0019445458649835774,0.014299061214461277,13.02
0.0019448894330290417,0.01429413848558747,13.04
0.0019452290932506686,0.014289216797748597,13.06
0.0019455648627917114,0.014284296153717907,13.08
0.0019458967587954216,0.014279376556268639,13.1
0.0019462247984050533,0.01427445800817404,13.12
0.001946548998763859,0.014269540512207354,13.14
0.0019468693770150907,0.014264624071141823,13.16
0.001947185950302002,0.014259708687750691,13.18
0.001947498735767845,0.014254794364807201,13.2
0.0019478077505558737,0.014249881105084601,13.22
0.0019481130118093395,0.01424496891135613,13.24
0.001948414536671496,0.014240057786395035,13.26
0.0019487123422855957,0.014235147732974558,13.28
0.0019490064457948915,0.014230238753867941,13.3
0.0019492968643426362,0.014225330851848433,13.32
0.0019495836150720829,0.014220424029689272,13.34
0.0019498667151264836,0.014215518290163707,13.36
0.0019501461816490914,0.01421061363604498,13.38
0.0019504220317831595,0.014205710070106332,13.4
0.0019506942826719405,0.014200807595121009,13.42
0.0019509629398065656,0.014195906211650695,13.44
0.0019512279964639563,0.014191005917938825,13.46
0.0019514894661582574,0.014186106716069843,13.48
0.001951747362919222,0.014181208608226052,13.5
0.0019520017007766052,0.014176311596589759,13.52
0.00195225249376016,0.014171415683343265,13.54
0.0019524997558996407,0.01416652087066888,13.56
0.0019527435012248015,0.014161627160748905,13.58
0.0019529837437653969,0.014156734555765644,13.6
0.0019532204975511802,0.014151843057901407,13.62
0.001953453776611906,0.014146952669338493,13.64
0.0019536835949773277,0.01414206339225921,13.66
0.0019539099666772,0.01413717522884586,13.68
0.001954132905741277,0.01413228818128075,13.7
0.0019543524261993123,0.014127402251746187,13.72
0.0019545685420810596,0.014122517442424471,13.74
0.001954781267416274,0.01411763375549791,13.76
0.0019549906162347093,0.014112751193148806,13.78
0.0019551966025661187,0.014107869757559467,13.8
0.001955399240440257,0.014102989450912195,13.82
0.001955598543886878,0.014098110275389297,13.84
0.0019557945263285314,0.014093232233033364,13.86
0.001955987193212756,0.01408835532405204,13.88
0.0019561765549706736,0.01408347954979963,13.9
0.0019563626245729412,0.014078604912214751,13.92
0.0019565454149902154,0.014073731413236024,13.94
0.001956724939193152,0.014068859054802067,13.96
0.0019569012101524077,0.0140639878388515,13.98
0.0019570742408386386,0.01405911776732294,14.0
0.001957244044222502,0.01405424884215501,14.02
0.001957410633274653,0.014049381065286326,14.04
0.001957574020965749,0.01404451443865551,14.06
0.0019577342202664457,0.01403964896420118,14.08
0.0019578912441474,0.014034784643861957,14.1
0.0019580451055792683,0.014029921479576456,14.12
0.0019581958175327067,0.0140250594732833,14.14
0.001958343392978372,0.014020198626921106,14.16
0.00195848784488692,0.014015338942428497,14.18
0.001958629186229008,0.014010480421744088,14.2
0.001958767429975291,0.0140056230668065,14.22
0.0019589025890964272,0.014000766879554353,14.24
0.0019590346765630717,0.013995911861926265,14.26
0.001959163705345881,0.013991058015860857,14.28
0.001959289341566385,0.0139862052719498,14.3
0.0019594123389228236,0.01398135378449955,14.32
0.0019595322955844974,0.013976503470123995,14.34
0.0019596492244171706,0.013971654330740173,14.36
0.0019597631382415096,0.013966806368255853,14.38
0.0019598740498330868,0.013961959584569522,14.4
0.001959981971922375,0.0139571139815704,14.42
0.0019600869171947535,0.013952269561138417,14.44
0.001960188898290503,0.013947426325144239,14.46
0.001960287927804808,0.013942584275449248,14.48
0.001960384018287758,0.013937743413905555,14.5
0.001960477182244344,0.013932903742355991,14.52
0.0019605674321344613,0.01392806526263411,14.54
0.0019606547803729083,0.013923227976564192,14.56
0.0019607392393293883,0.01391839188596124,14.58
0.0019608208213285063,0.013913556992630985,14.6
0.0019608995386497714,0.013908723298369868,14.62
0.001960975403527596,0.01390389080496507,14.64
0.001961048428151297,0.013899059514194487,14.66
0.001961118624665094,0.013894229427826739,14.68
0.001961186005168109,0.01388940054762117,14.7
0.001961250581313128,0.013884572875246514,14.72
0.0019613123595250523,0.013879746411311658,14.74
0.001961371349498891,0.013874921157088214,14.76
0.001961427562523789,0.0138700971141708,14.78
0.001961481009827664,0.013865274284141485,14.8
0.001961531702577206,0.013860452668569799,14.82
0.0019615796518778774,0.01385563226901272,14.84
0.001961624868773914,0.013850813087014678,14.86
0.001961667364248324,0.013845995124107564,14.88
0.001961707149222889,0.013841178381810718,14.9
0.001961744234558162,0.013836362861630936,14.92
0.001961778631053469,0.013831548565062465,14.94
0.0019618103494469094,0.013826735493587004,14.96
0.0019618394004153553,0.013821923648673717,14.98
0.00196186579457445,0.01381711303177921,15.0
0.0019618895424786116,0.013812303644347547,15.02
0.001961910654621029,0.013807495487810247,15.04
0.0019619291414336654,0.01380268856358628,15.06
0.0019619450132872555,0.013797882873082073,15.08
0.0019619582804913066,0.013793078417691507,15.1
0.0019619689532941005,0.013788275198795911,15.12
0.0019619770418826893,0.013783473217764077,15.14
0.001961982556382899,0.013778672475952243,15.16
0.001961985506859329,0.013773872974704103,15.18
0.00196198590331535,0.013769074715350809,15.2
0.001961983755693106,0.01376427769921096,15.22
0.001961979073873513,0.013759481927590614,15.24
0.001961971867676262,0.013754687401783284,15.26
0.001961962146859813,0.01374989412306993,15.28
0.0019619499211214024,0.013745102092718972,15.3
0.001961935200097037,0.013740311311986279,15.32
0.0019619179933614964,0.01373552178211518,15.34
0.001961898310428334,0.013730733504336455,15.36
0.0019618761607498756,0.013725946479868334,15.38
0.001961851553717219,0.013721160709916507,15.4
0.0019618244986602342,0.013716376195674113,15.42
0.001961795004847566,0.013711592938321747,15.44
0.001961763081505597,0.013706810939030742,15.46
0.0019617287394680834,0.013702030199248946,15.48
0.001961691989523905,0.01369725072041448,15.5
0.0019616528416282505,0.013692472503819112,15.52
0.0019616113057603487,0.013687695550756836,15.54
0.0019615673919234646,0.013682919862523865,15.56
0.0019615211101448996,0.013678145440418642,15.58
0.0019614724704759942,0.013673372285741827,15.6
0.0019614214829921264,0.013668600399796314,15.62
0.0019613681577927092,0.013663829783887214,15.64
0.001961312504131675,0.013659060439248381,15.66
0.0019612545300450677,0.013654292367010929,15.68
0.0019611942447994553,0.013649525568410162,15.7
0.001961131657640114,0.013644760044679781,15.72
0.001961066777754602,0.0136399957970488,15.74
0.0019609996142727596,0.013635232826741547,15.76
0.001960930176266706,0.013630471134977668,15.78
0.0019608584727508435,0.013625710722972117,15.8
0.0019607845126818537,0.013620951591935168,15.82
0.0019607083050474706,0.013616193743054275,15.84
0.001960629859259087,0.013611437177413858,15.86
0.001960549184388302,0.013606681896151284,15.88
0.001960466289403351,0.013601927900408555,15.9
0.0019603811832361604,0.013597175191318615,15.92
0.001960293874782349,0.01359242377000535,15.94
0.0019602043729012282,0.01358767363758359,15.96
0.001960112686415801,0.013582924795159096,15.98
0.001960018824112763,0.01357817724382858,16.0
0.00195992279474526,0.013573430984679327,16.02
0.001959824607112655,0.013568686018778846,16.04
0.0019597242699619694,0.013563942347187673,16.06
0.0019596217919769328,0.013559199970960781,16.08
0.0019595171818087994,0.013554458891143593,16.1
0.0019594104480763538,0.013549719108771972,16.12
0.0019593015993659034,0.013544980624872223,16.14
0.0019591906442312855,0.013540243440461097,16.16
0.001959077591193863,0.013535507556545775,16.18
0.001958962448742526,0.013530772974123898,16.2
0.0019588452318230324,0.013526039695163448,16.22
0.0019587259333499474,0.01352130771858279,16.24
0.0019586045716427133,0.013516577046801433,16.26
0.001958481154854931,0.013511847680808362,16.28
0.0019583556911402,0.013507119621592567,16.3
0.0019582281886521224,0.01350239287014304,16.32
0.0019580986555442974,0.013497667427448769,16.34
0.0019579670999703255,0.013492943294498742,16.36
0.0019578335300838084,0.013488220472281952,16.38
0.001957697954024406,0.0134834989617958,16.4
0.0019575603798825127,0.013478778764067435,16.42
0.0019574208157848785,0.013474059880102057,16.44
0.0019572792698629975,0.013469342310901999,16.46
0.0019571357502483674,0.013464626057469595,16.48
0.0019569902650724835,0.013459911120807178,16.5
0.0019568428224181196,0.013455197501893218,16.52
0.001956693430000127,0.013450485201525971,16.54
0.0019565420957326127,0.013445774220601286,16.56
0.001956388827596458,0.013441064560047728,16.58
0.001956233633572542,0.013436356220793852,16.6
0.001956076521641745,0.013431649203768223,16.62
0.001955917499763413,0.013426943509896363,16.64
0.0019557565754729053,0.013422239140044088,16.66
0.00195559375643912,0.013417536095096017,16.68
0.0019554290504643144,0.013412834375955555,16.7
0.0019552624653507438,0.013408133983526102,16.72
0.001955094008900666,0.013403434918711063,16.74
0.00195492397295819,0.01339873721527785,16.76
0.0019547516783190023,0.01339404079464091,16.78
0.001954577573675819,0.013389345708713836,16.8
0.0019544016590286404,0.013384651957496633,16.82
0.001954223934377466,0.013379959540989297,16.84
0.0019540443997222963,0.013375268459191833,16.86
0.001953863055063131,0.013370578712104234,16.88
0.0019536799105681455,0.01336589030085247,16.9
0.0019534949794296377,0.013361203226897374,16.92
0.0019533082617018242,0.01335651749024496,16.94
0.001953119757384705,0.013351833090895217,16.96
0.001952929466478279,0.01334715002884815,16.98
0.0019527373889825473,0.01334246830410376,17.0
0.0019525435303217875,0.01333778791726609,17.02
0.0019523479257192902,0.013333108872257604,17.04
0.001952150581515701,0.013328431169784393,17.06
0.0019519514977110203,0.013323754809846456,17.08
0.0019517506743052483,0.013319079792443794,17.1
0.0019515481112983848,0.013314406117576408,17.12
0.0019513434946407844,0.013309733750789568,17.14
0.0019511376017599055,0.013305062777375691,17.16
0.0019509299765980562,0.013300393147300185,17.18
0.0019507206262687352,0.013295724861343484,17.2
0.001950509557885442,0.013291057920286016,17.22
0.001950296778561675,0.013286392324908212,17.24
0.0019500822954109337,0.0132817280759905,17.26
0.00194986611705865,0.013277065174445678,17.28
0.001949648257645713,0.013272403621669414,17.3
0.00194942872575862,0.013267743418571098,17.32
0.0019492075291956115,0.013263084565991106,17.34
0.0019489846757549292,0.013258427064769816,17.36
0.001948760173234813,0.013253770915747608,17.38
0.001948534029433504,0.013249116119764856,17.4
0.001948306252149244,0.013244462677661942,17.42
0.0019480768491802732,0.013239810590279242,17.44
0.0019478458283248318,0.013235159858457133,17.46
0.0019476131973811624,0.013230510483035996,17.48
0.0019473789641475045,0.013225862464856207,17.5
0.0019471431364220992,0.013221215804758142,17.52
0.0019469057220031884,0.013216570503582183,17.54
0.001946666728689012,0.013211926562168706,17.56
0.0019464261642778112,0.013207283981358087,17.58
0.0019461840365678268,0.013202642761990707,17.6
0.0019459403533572998,0.013198002904906943,17.62
0.0019456951224444716,0.013193364410947173,17.64
0.001945448351627582,0.013188727280951775,17.66
0.0019452000487048728,0.013184091515761125,17.68
0.001944950221474585,0.013179457116215603,17.7
0.0019446988777349584,0.013174824083155586,17.72
0.001944446025284235,0.013170192417421454,17.74
0.0019441916719206557,0.01316556211985358,17.76
0.0019439358254424606,0.013160933191292348,17.78
0.001943678491305004,0.013156305632247239,17.8
0.0019434196620461894,0.013151679441403363,17.82
0.0019431593414792007,0.013147054619038276,17.84
0.0019428975359168273,0.013142431165782557,17.86
0.0019426342516718606,0.013137809082266793,17.88
0.00194236949505709,0.013133188369121567,17.9
0.0019421032723853067,0.013128569026977458,17.92
0.0019418355899693002,0.013123951056465051,17.94
0.001941566454121862,0.013119334458214933,17.96
0.001941295871155781,0.01311471923285768,17.98
0.0019410238473838487,0.013110105381023876,18.0
0.0019407503891188547,0.013105492903344106,18.02
0.00194047550267359,0.013100881800448952,18.04
0.0019401991943608443,0.013096272072968996,18.06
0.001939921470493408,0.013091663721534825,18.08
0.0019396423373840722,0.013087056746777015,18.1
0.001939361801345626,0.013082451149326154,18.12
0.001939079868690861,0.013077846929812823,18.14
0.0019387965457325668,0.013073244088867604,18.16
0.0019385118387835337,0.013068642627121083,18.18
0.0019382257541565525,0.013064042545203837,18.2
0.0019379382981644135,0.013059443843746453,18.22
0.0019376494771199064,0.013054846523379515,18.24
0.0019373592973358218,0.013050250584733603,18.26
0.0019370677651249508,0.0130456560284393,18.28
0.0019367748868000829,0.01304106285512719,18.3
0.001936480668062972,0.013036471065314036,18.32
0.001936185109380349,0.013031880658541446,18.34
0.0019358882151429566,0.01302729163508198,18.36
0.0019355899910834839,0.013022703995458159,18.38
0.0019352904429346196,0.013018117740192507,18.4
0.0019349895764290534,0.01301353286980755,18.42
0.0019346873972994733,0.013008949384825814,18.44
0.0019343839112785683,0.013004367285769824,18.46
0.0019340791240990277,0.012999786573162102,18.48
0.0019337730414935403,0.012995207247525176,18.5
0.0019334656691947943,0.012990629309381567,18.52
0.0019331570129354789,0.012986052759253804,18.54
0.0019328470784482834,0.01298147759766441,18.56
0.0019325358714658964,0.012976903825135907,18.58
0.0019322233977210066,0.012972331442190824,18.6
0.001931909662946303,0.012967760449351683,18.62
0.0019315946728744743,0.01296319084714101,18.64
0.0019312784332382094,0.01295862263608133,18.66
0.0019309609497701972,0.012954055816695167,18.68
0.001930642228203127,0.012949490389505044,18.7
0.0019303222742696872,0.01294492635503349,18.72
0.0019300010937025665,0.012940363713803027,18.74
0.0019296786922344542,0.01293580246633618,18.76
0.0019293550755980391,0.012931242613155472,18.78
0.0019290302495260094,0.012926684154783432,18.8
0.0019287042197510549,0.01292212709174258,18.82
0.0019283769916761096,0.012917571424494581,18.84
0.0019280485660133574,0.012913017152635292,18.86
0.0019277189463985029,0.01290846427630018,18.88
0.001927388138045459,0.012903912795916022,18.9
0.001927056146168137,0.012899362711909586,18.92
0.0019267229759804489,0.012894814024707643,18.94
0.0019263886326963068,0.012890266734736967,18.96
0.0019260531215296232,0.012885720842424323,18.98
0.00192571644769431,0.012881176348196487,19.0
0.001925378616404279,0.012876633252480224,19.02
0.0019250396328734422,0.012872091555702311,19.04
0.0019246995023157118,0.01286755125828952,19.06
0.001924358229945,0.012863012360668613,19.08
0.0019240158209752186,0.01285847486326637,19.1
0.0019236722806202798,0.012853938766509556,19.12
0.0019233276140940955,0.012849404070824945,19.14
0.0019229818266105782,0.012844870776639308,19.16
0.001922634923383639,0.012840338884379415,19.18
0.0019222869096271909,0.012835808394472036,19.2
0.0019219377905551455,0.012831279307343941,19.22
0.0019215875713814153,0.012826751623421905,19.24
0.001921236257319911,0.012822225343132697,19.26
0.0019208838535845465,0.012817700466903085,19.28
0.001920530365389233,0.012813176995159844,19.3
0.0019201757979478821,0.012808654928329744,19.32
0.0019198201564744064,0.012804134266839554,19.34
0.0019194634460316616,0.012799615011088245,19.36
0.0019191056675918344,0.01279509716072194,19.38
0.001918746824080819,0.012790580715746317,19.4
0.001918386920229568,0.012786065676499266,19.42
0.0019180259607690334,0.012781552043318671,19.44
0.0019176639504301673,0.012777039816542423,19.46
0.0019173008939439224,0.012772528996508405,19.48
0.0019169367960412502,0.012768019583554505,19.5
0.0019165716614531034,0.01276351157801861,19.52
0.001916205494910434,0.012759004980238603,19.54
0.0019158383011441944,0.012754499790552376,19.56
0.0019154700848853365,0.012749996009297812,19.58
0.0019151008508648123,0.012745493636812799,19.6
0.0019147306038135748,0.012740992673435222,19.62
0.0019143593484625757,0.01273649311950297,19.64
0.001913987089542767,0.01273199497535393,19.66
0.0019136138317851013,0.012727498241325984,19.68
0.0019132395799205302,0.012723002917757022,19.7
0.0019128643386800066,0.01271850900498493,19.72
0.001912488112794483,0.012714016503347596,19.74
0.0019121109069949102,0.012709525413182904,19.76
0.0019117327260122412,0.012705035734828745,19.78
0.0019113535745774286,0.012700547468622998,19.8
0.0019109734574214237,0.012696060614903557,19.82
0.0019105923792751799,0.012691575174008308,19.84
0.0019102103448696477,0.012687091146275132,19.86
0.0019098273562284896,0.012682608531531955,19.88
0.0019094434150980053,0.012678127329554456,19.9
0.0019090585257909639,0.012673647540601745,19.92
0.001908672692620133,0.012669169164932942,19.94
0.0019082859198982817,0.012664692202807158,19.96
0.0019078982119381776,0.01266021665448351,19.98
0.0019075095730525897,0.01265574252022111,20.0
