Time,H_m,L_m,H_c,L_c,L_n,k_0_m,k_i,k_e,k_o_c,k_c_c,k_d,k_c_m,k_b,B_T,v_1,v_2,V_m,V_c,V_n,D,human_lymphoma_cells
5.32,1.4523770594823897,8.982307542221397,0.0013117278884131923,0.016180545537196327,3.5357098886022045e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.34,1.4575648052181642,8.979043204761469,0.0013154234945097643,0.016176747521007024,3.53496938767516e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.36,1.4627506536214463,8.97578031764751,0.0013191033282727578,0.01617292270890945,3.534221231313337e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.38,1.4679346054820397,8.972518878356844,0.0013227674378351992,0.016169071394912405,3.5334655034438316e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.4,1.4731166616388134,8.969258882865196,0.001326415867975846,0.016165194124948597,3.5327023604176504e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.42,1.4782968229335836,8.966000327058083,0.001330048663271942,0.0161612914600855,3.5319319629367954e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.44,1.4834750902081684,8.962743206821024,0.0013336658683007314,0.016157363961390597,3.53115447170327e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.46,1.4886514643043838,8.959487518039532,0.0013372675276394576,0.016153412189931368,3.5303700474190754e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.48,1.4938259460640473,8.956233256599123,0.0013408536858653642,0.016149436706775305,3.529578850786215e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.5,1.4989985363289753,8.952980418385318,0.0013444243875556955,0.016145438072989876,3.5287810425066915e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.52,1.5041692356669212,8.949729007253309,0.0013479796889010547,0.016141415520199792,3.5279764012411596e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.54,1.5093380454855538,8.946479002633849,0.001351519610500922,0.016137372354334135,3.527165876481213e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.56,1.5145049661940433,8.943230412993655,0.0013550442152657721,0.016133307037758313,3.526349025825824e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.58,1.5196699986295035,8.939983234355022,0.0013585535479721683,0.016129220108722694,3.525526003420052e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.6,1.5248331436269127,8.936737462802311,0.0013620476534871048,0.016125112095125477,3.524696960434058e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.62,1.5299944020191167,8.933493094481934,0.0013655265767680076,0.0161209835145127,3.523862045063107e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.64,1.535153774636826,8.930250125602374,0.0013689903628627336,0.016116834874078226,3.523021402527564e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.66,1.5403112623086175,8.927008552434158,0.0013724390569095724,0.016112666670663744,3.522175175072896e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.68,1.5454668658504864,8.923768371604465,0.0013758727044318943,0.01610847934178648,3.52132348789872e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.7,1.5506205860483113,8.920529580591536,0.0013792913518326786,0.016104273183447166,3.520466425542981e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.72,1.5557724237098882,8.91729217625751,0.0013826950449270313,0.016100048594031368,3.519604101960872e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.74,1.5609223796421696,8.914056155490194,0.0013860838295840848,0.01609580596762307,3.5187366298711686e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.76,1.5660704546490354,8.910821515265901,0.0013894577517898651,0.016091545683556075,3.517864117754092e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.78,1.5712166495312934,8.907588252649472,0.0013928168576472911,0.016087268106414022,3.51698666985131e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.8,1.5763609650866788,8.904356364794252,0.0013961611933761744,0.01608297358603038,3.516104386165941e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.82,1.5815034021098549,8.901125848942097,0.0013994908053132193,0.01607866245748845,3.515217362462547e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.84,1.5866439613924121,8.89789670242339,0.0014028057399120234,0.01607433504112136,3.5143256902671396e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.86,1.5917826437228695,8.894668922657017,0.001406106043743077,0.016069991642512063,3.513429456867177e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.88,1.5969194498866721,8.891442507150382,0.001409391763493763,0.016065632552493353,3.5125287453115645e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.9,1.6020543806661942,8.888217453499404,0.0014126629459683578,0.016061258047147853,3.511623634410654e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.92,1.607187436860681,8.884993758762668,0.0014159196365006645,0.016056868493050283,3.510714228985395e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.94,1.6123186192827914,8.88177141957001,0.0014191618792294268,0.01605246432900764,3.50980065461902e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.96,1.6174479287189183,8.878550433367513,0.0014223897202560725,0.016048045856700836,3.50888299748244e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
5.98,1.6225753659531463,8.87533079766583,0.0014256032057381753,0.016043613367088108,3.5079613406656145e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.0,1.6277009317674758,8.872112510033139,0.0014288023818715932,0.016039167141589313,3.5070357645179397e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.02,1.6328246269418216,8.868895568095128,0.0014319872948904677,0.01603470745208593,3.5061063466482546e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.04,1.637946452254015,8.865679969535016,0.001435157991067224,0.016030234560921033,3.5051731619248346e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.06,1.6430664084798017,8.862465712093536,0.0014383145167125705,0.016025748720899333,3.504236282475394e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.08,1.6481844963928431,8.859252793568945,0.0014414569181755007,0.01602125017528714,3.503295777687086e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.1,1.6533007167647158,8.856041211817022,0.0014445852418432904,0.016016739157812387,3.5023517142065044e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.12,1.658415070364912,8.852830964751066,0.0014476995341415,0.01601221589266462,3.501404155939681e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.14,1.6635275579611086,8.849622050333195,0.0014507998415084873,0.016007680595962363,3.500453164473926e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.16,1.6686381803412165,8.846414465862683,0.0014538862083108936,0.016003133595772493,3.499498833581088e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.18,1.6737469382893988,8.843208208749969,0.0014569586791107626,0.01599857520157706,3.498541251691779e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.2,1.6788538325765578,8.840003276823799,0.0014600172995651868,0.015994005652474826,3.4975804870043094e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.22,1.6839588639722372,8.83679966794695,0.0014630621153007676,0.01598942518198595,3.49661660611479e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.24,1.6890620332446247,8.833597380016258,0.0014660931719136167,0.015984834018051994,3.4956496740171344e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.26,1.6941633411605495,8.83039641096258,0.001469110514969355,0.015980232383035926,3.494679754103056e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.28,1.699262788485485,8.82719675875083,0.0014721141900031123,0.01597562049372211,3.4937069081620694e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.3,1.7043603759835457,8.823998421379954,0.0014751042425195286,0.015970998561316313,3.4927311963814915e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.32,1.7094561044174912,8.820801396882947,0.0014780807179927537,0.015966366791445696,3.491752677346439e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.34,1.7145499745487212,8.817605683326835,0.001481043661866446,0.015961725384158822,3.4907714080398324e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.36,1.7196419871372806,8.814411278812695,0.0014839931195537743,0.015957074533925662,3.489787443842389e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.38,1.7247321429422968,8.811218181460186,0.0014869291363825072,0.01595241443225679,3.488800839286039e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.4,1.7298204427268635,8.808026389236916,0.0014898517569885287,0.015947745296633228,3.487811656375481e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.42,1.7349068872502287,8.804835900231476,0.0014927610262862503,0.01594306732421699,3.4868199512731916e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.44,1.739991477269055,8.801646712609521,0.0014956569893124826,0.015938380699298565,3.485825776441664e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.46,1.7450742135387964,8.798458824565497,0.0014985396910548743,0.015933685601480434,3.484829182997367e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.48,1.7501550968137012,8.795272234322631,0.001501409176451914,0.01592898220567704,3.483830220710737e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.5,1.75523412784681,8.792086940132945,0.0015042654903929308,0.0159242706821148,3.482828938006185e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.52,1.7603113073899563,8.788902940277248,0.001507108677718092,0.015919551196332118,3.481825381962092e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.54,1.7653866361937676,8.785720233065131,0.001509938783218405,0.015914823909179355,3.480819598310811e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.56,1.770460115007663,8.782538816834977,0.0015127558516357174,0.01591008897681886,3.479811631438668e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.58,1.7755317445798555,8.779358689953957,0.001515559927662715,0.015905346550724953,3.478801524385958e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.6,1.7806015256573509,8.77617985081803,0.001518351055942924,0.015900596777683924,3.477789318846952e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.62,1.7856694589874502,8.773002297798786,0.0015211292808660702,0.01589583980882286,3.476775057765163e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.64,1.7907355453224079,8.769826029078631,0.001523894645933575,0.015891075827604337,3.475758793380256e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.66,1.7957997854087406,8.766651043029073,0.0015266471952148637,0.015886304985573287,3.4747405687588826e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.68,1.8008621799912023,8.763477338070055,0.0015293869728058534,0.01588152742624873,3.473720424662217e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.7,1.805922729813527,8.76030491264373,0.001532114022727964,0.01587674328957959,3.4726984008267385e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.72,1.8109814356184262,8.757133765214453,0.0015348283889281165,0.015871952711944668,3.471674535964239e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.74,1.816038298147592,8.753963894268791,0.001537530115278735,0.015867155826152654,3.47064886776182e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.76,1.821093318141694,8.750795298315513,0.0015402192455777433,0.015862352761442138,3.46962143288189e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.78,1.826146496340382,8.747627975885594,0.001542895823548569,0.0158575436434816,3.46859226696217e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.8,1.831197833482284,8.744461925532217,0.00154555989284014,0.015852728594369394,3.4675614046156874e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.82,1.8362473303050078,8.741297145830773,0.0015482114970268872,0.01584790773263379,3.466528879430781e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.84,1.8412949875451392,8.738133635378855,0.001550850679608742,0.015843081173232926,3.4654947239710996e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.86,1.8463408059418602,8.734971392670294,0.001553477483574444,0.01583824904889714,3.4644589759103914e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.88,1.8513847862380988,8.731810416054993,0.0015560919512622648,0.015833411516935597,3.463421679989051e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.9,1.856426929169484,8.728650704123815,0.0015586941256943718,0.015828568694022896,3.462382869268703e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.92,1.8614672354705142,8.725492255493657,0.0015612840498316835,0.01582372069261597,3.461342575600144e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.94,1.8665057058747632,8.722335068800232,0.0015638617665488647,0.01581886762217621,3.4603008299746335e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.96,1.871542341114882,8.719179142698064,0.0015664273186343244,0.01581400958916945,3.459257662523897e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
6.98,1.8765771419225978,8.716024475860493,0.0015689807487902186,0.015809146697065967,3.4582131025201236e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.0,1.8816101090287138,8.712871066979679,0.0015715220996324474,0.0158042790463405,3.457167178375968e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.02,1.8866412431631092,8.709718914766592,0.0015740514136906576,0.015799406734472207,3.4561199176445495e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.04,1.8916705450547413,8.706568017951016,0.0015765687334082406,0.015794529855944733,3.45507134701945e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.06,1.8966980154316417,8.703418375281554,0.0015790741011423336,0.015789648502246133,3.454021492334718e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.08,1.9017236550209193,8.700269985525624,0.0015815675591638195,0.01578476276186894,3.452970378564865e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.1,1.9067474645487594,8.697122847469458,0.0015840491496573264,0.015779872720310114,3.45191802982487e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.12,1.9117694447404237,8.693976959918102,0.0015865189147212279,0.015774978460071074,3.4508644693701726e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.14,1.9167895963202495,8.690832321695416,0.001588976896367643,0.01577008006065768,3.44980971959668e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.16,1.921807920011651,8.687688931644079,0.0015914231365224368,0.01576517759858024,3.448753802040762e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.18,1.9268244165371191,8.684546788625582,0.001593857677025219,0.01576027114735352,3.4476967373792555e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.2,1.931839086618221,8.681405891520233,0.0015962805596293457,0.01575536077749672,3.446638545429458e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.22,1.9368519309792298,8.67826623910228,0.0015986918256089833,0.015750446577645537,3.4455792512186926e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.24,1.9418629503559877,8.675127829735112,0.001601091514800012,0.0157455287060837,3.444518899799246e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.26,1.9468721454721387,8.671990662188737,0.0016034796681723223,0.01574060725253558,3.443457516514752e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.28,1.9518795170490988,8.668854735296838,0.0016058563267507431,0.015735682296143742,3.442395123668322e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.3,1.9568850658075339,8.665720047905921,0.0016082215314549599,0.015730753914070136,3.4413317429953136e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.32,1.9618887924673618,8.662586598875295,0.0016105753230995145,0.015725822181496072,3.440267395663331e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
7.34,1.966890697747751,8.659454387077089,0.0016129177423938037,0.015720887171622237,3.4392021022722285e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
