Infected_M2_macrophages_5_task1,Infected_tumour_cells_2_task1,M1_macrophages_3_task1,Oncolytic_viruses_6_task1,Uninfected_M2_macrophages_4_task1,Uninfected_tumour_cells_1_task1,_1_task1
7.458515689969662e-05,3.8500289595328475e-12,0.00023141932560692574,0.00020507950679015449,2.9137962995640447e-05,2.9161015977347394e-09,19.6
7.10950751219921e-05,3.66545566191066e-12,0.000224824578923083,0.00019534030922515965,3.0196020686975692e-05,2.865099001206677e-09,19.700000000000003
6.777818581658617e-05,3.499007278342541e-12,0.00021840869938577538,0.00018608470017390116,3.130580307019826e-05,2.822628549571678e-09,19.8
6.462590891866734e-05,3.348770125267789e-12,0.00021216736338593747,0.00017728863096251376,3.2469500447934575e-05,2.78815007023459e-09,19.900000000000002
6.163008829854349e-05,3.2130745202703448e-12,0.00020609632303459976,0.00016892925881505888,3.368941373862241e-05,2.76120544658997e-09,20.0
5.87829735175725e-05,3.0904650113537868e-12,0.0002001914065945879,0.00016098489141534063,3.4967958276362876e-05,2.7414106354319756e-09,20.1
5.607719659224927e-05,2.9796640536241353e-12,0.00019444851900527583,0.00015343491626348943,3.630766875543325e-05,2.728446481870397e-09,20.200000000000003
5.350575622793153e-05,2.879553418764719e-12,0.00018886364196526727,0.00014625975455312578,3.771120353253866e-05,2.722053504577317e-09,20.3
5.106199890695171e-05,2.789150598100527e-12,0.000183432834090658,0.00013944080505259727,3.918134967037405e-05,2.722026053013982e-09,20.400000000000002
4.8739601990009635e-05,2.7075912718505968e-12,0.00017815223085459355,0.00013296039514620894,4.072102826932398e-05,2.7282078386064765e-09,20.5
4.653255670824586e-05,2.634113643577967e-12,0.00017301804444957273,0.0001268017312464949,4.2333300161564274e-05,2.740488093680788e-09,20.6
4.443515431014555e-05,2.5680467449641655e-12,0.00016802656351135026,0.00012094885943729053,4.4021371426450344e-05,2.7587989169437213e-09,20.700000000000003
4.244197156079181e-05,2.5087991879309105e-12,0.00016317415279845898,0.00011538662387387392,4.578859935849571e-05,2.7831128395885415e-09,20.8
4.0547854320104186e-05,2.4558476277512085e-12,0.00015845725273658405,0.00011010061972085912,4.763849972696179e-05,2.8134403981549793e-09,20.900000000000002
3.874790698655227e-05,2.408730773205337e-12,0.00015387237892817965,0.00010507716360520767,4.957475264067832e-05,2.8498292840741747e-09,21.0
3.703747873461479e-05,2.367041490048765e-12,0.000149416121537669,0.00010030325460223322,5.160121014551917e-05,2.892363177316526e-09,21.1
3.5412151122795626e-05,2.3304200640065787e-12,0.0001450851446425297,9.576653939856613e-05,5.372190387171383e-05,2.941161032669606e-09,21.200000000000003
3.3867728074138135e-05,2.2985506116518685e-12,0.00014087618555986867,9.145528370565804e-05,5.594105208077811e-05,2.9963771188522178e-09,21.3
3.240022323445714e-05,2.2711542765879874e-12,0.00013678605402941277,8.735833737381598e-05,5.8263068928757255e-05,3.058200789894668e-09,21.400000000000002
3.100585130890695e-05,2.2479874123053845e-12,0.00013281163145205892,8.346510946374089e-05,6.06925720857921e-05,3.12685721795304e-09,21.5
2.968101807378786e-05,2.2288373471476455e-12,0.0001289498700678578,7.976554055035546e-05,6.323439161999823e-05,3.202607960142696e-09,21.6
2.842230937953881e-05,2.2135186378367312e-12,0.00012519779193474102,7.625007198391133e-05,6.589358086263768e-05,3.285752029039907e-09,21.700000000000003
2.7226484300273116e-05,2.201871647529471e-12,0.00012155248815578041,7.290962653968324e-05,6.867542452885313e-05,3.376627181811932e-09,21.8
2.6090465802850212e-05,2.193760095115941e-12,0.00011801111783058367,6.97355822733477e-05,7.158545002508348e-05,3.475611687051509e-09,21.900000000000002
2.5011332643024296e-05,2.189068797021696e-12,0.0001145709070900383,6.671974995857138e-05,7.462943821387852e-05,3.5831261793920042e-09,22.0
2.3986312430233337e-05,2.18770267324199e-12,0.0001112291481371276,6.385435346895962e-05,7.781343411253015e-05,3.6996358831446856e-09,22.1
2.301277435588544e-05,2.189585101097578e-12,0.00010798319824422282,6.11320095023589e-05,8.114375853767982e-05,3.825653098296955e-09,22.200000000000003
2.2088221188877485e-05,2.1946564863245334e-12,0.00010483047855565776,5.854570514734377e-05,8.462702239913699e-05,3.961740488387597e-09,22.3
2.1210285104864473e-05,2.20287373612629e-12,0.00010176847340050825,5.6088786133134225e-05,8.827013515560655e-05,4.108513239557986e-09,22.400000000000002
2.0376718890050874e-05,2.2142094232123797e-12,9.879472876156573e-05,5.375493199313095e-05,9.208032412399721e-05,4.266644202557503e-09,22.5
1.958539152328136e-05,2.2286510922987203e-12,9.590685146784228e-05,5.1538143750903264e-05,9.60651455960703e-05,4.4368670771769405e-09,22.6
1.8834283886208862e-05,2.2462010405936786e-12,9.310250836395617e-05,4.94327317312912e-05,0.00010023249602795813,4.619979716134632e-09,22.700000000000003
1.812148123602465e-05,2.2668757231078955e-12,9.037942480669176e-05,4.743329433728138e-05,0.00010459063333576145,4.816850695565385e-09,22.8
1.7445168799349322e-05,2.2907057774378128e-12,8.773538366373102e-05,4.553470553289962e-05,0.0001091481922544333,5.028424446273971e-09,22.900000000000002
1.680362888882708e-05,2.317735991298329e-12,8.516822464663136e-05,4.373210665036214e-05,0.00011391419485114173,5.255724922201398e-09,23.0
1.6195234471680793e-05,2.3480254087415516e-12,8.267584278839295e-05,4.2020888026716805e-05,0.00011889807497341375,5.49986424492206e-09,23.1
1.5618445363137687e-05,2.3816476292431796e-12,8.025618744245191e-05,4.039667813012732e-05,0.00012410969589927103,5.762049436095928e-09,23.200000000000003
1.507180589549649e-05,2.4186909724967934e-12,7.790726165017024e-05,3.885533686287064e-05,0.00012955936183032236,6.043586997107879e-09,23.3
1.4553938811509997e-05,2.4592594004380412e-12,7.562712043668835e-05,3.7392937863531076e-05,0.00013525784947520026,6.345895562184859e-09,23.400000000000002
1.4063543784617996e-05,2.5034727436192003e-12,7.341387030558878e-05,3.6005764244019e-05,0.00014121641941965547,6.6705111622330975e-09,23.5
1.3599393232308997e-05,2.5514677849942952e-12,7.126566795800206e-05,3.46902962914086e-05,0.00014744684209425094,7.019098481230387e-09,23.6
1.3160329742309974e-05,2.603399058477236e-12,6.918071940642957e-05,3.344320385333055e-05,0.0001539614178110367,7.393460271230565e-09,23.700000000000003
1.2745262666185768e-05,2.659440196149078e-12,6.715727877790263e-05,3.226133619046607e-05,0.0001607730044745894,7.795550584941263e-09,23.8
1.2353166101116304e-05,2.7197850275472845e-12,6.519364752346467e-05,3.1141715824536756e-05,0.00016789503765395154,8.227485050180117e-09,23.900000000000002
1.1983076164688392e-05,2.7846492682056142e-12,6.32881733209857e-05,3.0081530166204295e-05,0.0001753415591972401,8.691555815352118e-09,24.0
1.163408881972179e-05,2.8542722389394718e-12,6.143924913863525e-05,2.907812471010805e-05,0.00018312724315636814,9.190245685359546e-09,24.1
1.1305357969816218e-05,2.9289187291061335e-12,5.964531234366076e-05,2.8128996921870026e-05,0.00019126742193949185,9.72624298707378e-09,24.200000000000003
1.0996093436166423e-05,3.0088815078531987e-12,5.790484366641353e-05,2.7231789550525248e-05,0.00019977811862193236,1.0302460672590437e-08,24.3
1.0705559434920414e-05,3.0944838048600255e-12,5.6216366347796254e-05,2.6384285401456622e-05,0.0002086760753432909,1.092205393381419e-08,24.400000000000002
1.0433073221385848e-05,3.1860820460184514e-12,5.457844529421184e-05,2.5584402450466535e-05,0.0002179787828744105,1.158843918927462e-08,24.5
1.0178003639853108e-05,3.284069537587702e-12,5.2989686061178534e-05,2.483018835065246e-05,0.0002277045181992512,1.2305319079119588e-08,24.6
9.93977027603945e-06,3.3888800701317412e-12,5.144873409446233e-05,2.411981672627401e-05,0.00023787237551926702,1.3076704453364122e-08,24.700000000000003
9.717842715248605e-06,3.5009919039750587e-12,4.9954273949830306e-05,2.3451583570528797e-05,0.0002485022991872502,1.390693836774243e-08,24.8
9.511739853032759e-06,3.6209341667067615e-12,4.850502826599634e-05,2.2823902745191485e-05,0.00025961512764285255,1.48007281972066e-08,24.900000000000002
9.3210289990506e-06,3.74928701683723e-12,4.709975720131094e-05,2.223530431369668e-05,0.0002712326260252834,1.5763175155492045e-08,25.0
9.145327158473743e-06,3.886696980038937e-12,4.573725746608564e-05,2.168443082597928e-05,0.00028337752873718177,1.6799804254796866e-08,25.1
8.984299831049978e-06,4.033875509240467e-12,4.4416361701392676e-05,2.1170036245808555e-05,0.00029607357964368943,1.791660365596259e-08,25.200000000000003
8.837662190473283e-06,4.1916112931325374e-12,4.313593768522002e-05,2.0690983845035724e-05,0.0003093455753324916,1.912006149780778e-08,25.3
8.705179688843834e-06,4.3607785489693114e-12,4.189488761135574e-05,2.0246245318438275e-05,0.0003232194114055783,2.0417210257366485e-08,25.400000000000002
8.586669105633891e-06,4.5423466718129325e-12,4.06921474581843e-05,1.9834900325706142e-05,0.00033772212542477684,2.181566954616443e-08,25.5
8.482000140716395e-06,4.737393042617482e-12,3.952668626795747e-05,1.945613651569272e-05,0.00035288194846441143,2.332369922072201e-08,25.6
8.391097265281966e-06,4.9471160753818244e-12,3.839750554504657e-05,1.9109250291027385e-05,0.0003687283527183395,2.4950251556620037e-08,25.700000000000003
8.313942019154198e-06,5.172850294938383e-12,3.7303638660497844e-05,1.8793648125974992e-05,0.0003852921013487371,2.6705028119567415e-08,25.8
8.250576028255635e-06,5.4160850810605e-12,3.624415022838036e-05,1.8508848764512303e-05,0.00040260530477830383,2.859854705499699e-08,25.900000000000002
8.201104309587682e-06,5.678484083815733e-12,3.521813559212413e-05,1.8254486070536795e-05,0.0004207014719839065,3.064220834208191e-08,26.0
8.165699532041605e-06,5.96190966818787e-12,3.422472027321355e-05,1.803031298431793e-05,0.00043961556929769506,3.284837180664362e-08,26.1
8.14460667676754e-06,6.268448883463231e-12,3.326305950681989e-05,1.783620616902057e-05,0.00045938407524437786,3.5230434618862744e-08,26.200000000000003
8.138148944901174e-06,6.60044601726953e-12,3.233233775840729e-05,1.767217217468322e-05,0.0004800450425187068,3.7802923153675986e-08,26.3
8.146734147526122e-06,6.96053731878299e-12,3.143176832543826e-05,1.753835434574419e-05,0.0005016381553876836,4.0581584115186236e-08,26.400000000000002
8.170862759695749e-06,7.351694684508185e-12,3.0560592929378975e-05,1.7435041765533247e-05,0.0005242047943902481,4.358349265423117e-08,26.5
8.211136592921137e-06,7.77727250828641e-12,2.9718081391002545e-05,1.736267905303223e-05,0.0005477880958189384,4.682715964074869e-08,26.6
8.268269685681274e-06,8.241066782166224e-12,2.890353130888311e-05,1.7321878890670388e-05,0.0005724330183567993,5.033265887612984e-08,26.700000000000003
8.343100001178661e-06,8.747378798671307e-12,2.8116267819489835e-05,1.7313435573963577e-05,0.0005981864037492682,5.4121753250722696e-08,26.8
8.436604145040093e-06,9.301095884995873e-12,2.735564337679144e-05,1.7338342227972034e-05,0.0006250970441448811,5.8218044597935e-08,26.900000000000002
8.549913165775266e-06,9.907778888434078e-12,2.6621037612649606e-05,1.739780932451109e-05,0.0006532157425330204,6.264712219479385e-08,27.0
8.684332385850784e-06,1.0573773243677728e-11,2.5911857236150682e-05,1.7493288126226864e-05,0.0006825953789970045,6.74367388634258e-08,27.1
8.841362754255735e-06,1.1306329909983623e-11,2.522753601513645e-05,1.7626495759177763e-05,0.0007132909686551949,7.261698541396058e-08,27.200000000000003
9.022727400743025e-06,1.2113757896444885e-11,2.4567534819336743e-05,1.7799446558035067e-05,0.0007453597232956672,7.822049515075277e-08,27.3
9.230402506466437e-06,1.300560431873118e-11,2.393134176105402e-05,1.801448851084539e-05,0.0007788611074856678,8.42826629690697e-08,27.400000000000002
9.466650863464279e-06,1.3992853145227417e-11,2.331847240894193e-05,1.8274342706580655e-05,0.0008138568871848804,9.084186717297744e-08,27.5
9.734064503266044e-06,1.5088181671174972e-11,2.2728470121948833e-05,1.8582153072315456e-05,0.0008504111767066906,9.793973041587649e-08,27.6
1.0035613196841598e-05,1.6306257647792267e-11,2.21609064998632e-05,1.894154323039626e-05,0.0008885904762481421,1.0562139495979765e-07,27.700000000000003
1.0374701576115675e-05,1.7664095576257683e-11,2.1615381967716654e-05,1.9356682764327306e-05,0.0009284636991564029,1.1393582051505185e-07,27.8
1.0755234865050429e-05,1.91814746299575e-11,2.1091526502868073e-05,1.9832363435206025e-05,0.0009701021862672018,1.2293610047954384e-07,27.900000000000002
1.1181700153015663e-05,2.0881464498933162e-11,2.0589000570243745e-05,2.0374092482945373e-05,0.0010135797062652122,1.326798227059813e-07,28.0
1.1659258018459823e-05,2.2791031717818615e-11,2.0107496230709395e-05,2.098819780629992e-05,0.0010589724345350443,1.4322943973831304e-07,28.1
1.2193855456661558e-05,2.494180070786659e-11,1.9646738526463777e-05,2.168195634611547e-05,0.0011063589086379526,1.5465268895199773e-07,28.200000000000003
1.2792355585336734e-05,2.737094759945649e-11,1.920648710207371e-05,2.246374084268212e-05,0.001155819954514895,1.6702303106595274e-07,28.3
1.3462697256500183e-05,3.0122323446466676e-11,1.8786538213895333e-05,2.33431994100124e-05,0.0012074385731466973,1.80420142543067e-07,28.400000000000002
1.42140813352516e-05,3.324779509370878e-11,1.8386727078743763e-05,2.4331463645033656e-05,0.001261299783928986,1.949304358963494e-07,28.5
1.5057195519927671e-05,3.6808900270643336e-11,1.8006930701609056e-05,2.544139829618162e-05,0.0013174904108525624,2.1064762916114053e-07,28.6
1.6004484692529647e-05,4.087888542981642e-11,1.7647071252341933e-05,2.668789935072565e-05,0.0013760987985772437,2.2767336286245037e-07,28.700000000000003
1.7070473666773997e-05,4.55451943782023e-11,1.7307120058569777e-05,2.8088247477409983e-05,0.0014372144479333137,2.461178673802642e-07,28.8
1.8272161707490718e-05,5.091259301938218e-11,1.6987102432037765e-05,2.966253754489125e-05,0.001500927537959165,2.6610068736717236e-07,28.900000000000002
1.962949443753608e-05,5.710699537032516e-11,1.6687103359766446e-05,3.143418841697817e-05,0.0015673283282709506,2.877514649743126e-07,29.0
2.1165938460297894e-05,6.428024859185229e-11,1.6407274332524176e-05,3.343055982394892e-05,0.0016365063989229002,3.1121078770975817e-07,29.1
2.290918158090442e-05,7.261612346662919e-11,1.6147841529241226e-05,3.5683698861583225e-05,0.001708549692814681,3.366311074583531e-07,29.200000000000003
2.4891983269061915e-05,8.233779177716871e-11,1.590911559157626e-05,3.8231240634681716e-05,0.0017835433212046812,3.641777327762012e-07,29.3
2.715321844469468e-05,9.371727305192799e-11,1.5691503410936976e-05,4.111750644880234e-05,0.0018615680646566258,3.940299047960362e-07,29.400000000000002
2.9739152034507306e-05,1.0708732117911172e-10,1.54955222609617e-05,4.439483579854298e-05,0.0019426985096390498,4.2638195350683193e-07,29.5
3.270500529890486e-05,1.2285647903040333e-10,1.5321816873308705e-05,4.8125213879278116e-05,0.002027000727891342,4.6144455523872325e-07,29.6
3.611688762547406e-05,1.4152827042413078e-10,1.51711801087308e-05,5.2382265847166534e-05,0.0021145293802949123,4.994460829070024e-07,29.700000000000003
4.005417579667494e-05,1.6372564194859633e-10,1.5044577994515302e-05,5.725370008690194e-05,0.0022053241200085255,5.406340650724431e-07,29.8
4.4612449014087534e-05,1.9022221931589928e-10,1.4943180086794934e-05,6.284430566740512e-05,0.0022994051248042754,5.85276748393773e-07,29.900000000000002
4.990713339162368e-05,2.2198257731337657e-10,1.4868396607488864e-05,6.927965807381544e-05,0.00239676752265195,6.336647930155438e-07,30.0
5.6077998934829513e-05,2.602140052930964e-10,1.4821923578943827e-05,7.671067225471899e-05,0.002497374483815668,6.861130688510317e-07,30.1
6.329474772498265e-05,3.0643357828312297e-10,1.4805798221524551e-05,8.531924356674788e-05,0.0026011486134870543,7.429625987068456e-07,30.200000000000003
7.176393789425297e-05,3.6255523422591364e-10,1.4822466831803533e-05,9.532522230374453e-05,0.0027079612574465507,8.04582617883606e-07,30.3
8.17375467684375e-05,4.310028964907285e-10,1.487486804120665e-05,0.00010699503185872498,0.0028176192469429257,8.713727680747331e-07,30.400000000000002
9.352357764062974e-05,5.14858639639795e-10,1.4966535468701946e-05,0.00012065236287136251,0.0029298484320603633,9.437654083340515e-07,30.5
0.00010749911247771664,6.18056182923313e-10,1.5101723933082602e-05,0.00013669136690923662,0.0030442733581947773,1.0222280445445528e-06,30.6
0.00012412632806417604,7.45634784882368e-10,1.528556486390031e-05,0.00015559293588769657,0.0031603922354262685,1.107265885644665e-06,30.700000000000003
0.00014397201880290086,9.040737132745255e-10,1.5524258163718724e-05,0.00017794476918362524,0.003277546223602653,1.199424446525237e-06,30.8
0.0001677310927836285,1.1017322646525808e-09,1.582530797196961e-05,0.00020446590075562853,0.0033948821423657326,1.2992921655148834e-06,30.900000000000002
0.00019625451245652812,1.3494293404927874e-09,1.6197812340875442e-05,0.00023603648800041911,0.003511307603028098,1.4075030725714023e-06,31.0
0.0002305817481858259,1.6612073546203109e-09,1.6652817630089585e-05,0.0002737336299912375,0.00362543788020719,1.5247392882896831e-06,31.1
0.0002719773691155133,2.0553388610048693e-09,1.7203750188329027e-05,0.00031887378412836636,0.0037355343027736933,1.6517333315110928e-06,31.200000000000003
0.000321970150255389,2.5556446866527103e-09,1.7866936607947247e-05,0.0003730617762023123,0.0038394353096527748,1.7892700392194783e-06,31.3
0.00038239177084804766,3.193222271564768e-09,1.8662225731476773e-05,0.0004382458219251907,0.003934482644752989,1.938187886842109e-06,31.400000000000002
0.0004554088772806511,4.008686244769389e-09,1.9613718434058985e-05,0.00051677606695448,0.0040174490881630075,2.0993794108070443e-06,31.5
0.0005435386833720138,5.0550532247003485e-09,2.0750605142290698e-05,0.0006114618152173694,0.0040844783528684375,2.2737903346481903e-06,31.6
0.0006496323334083951,6.401401137068656e-09,2.2108093947660472e-05,0.0007256185580883427,0.004131055092633875,2.4624168808960467e-06,31.700000000000003
0.0007768032319082235,8.137425990437672e-09,2.3728387512827627e-05,0.0008630903486421559,0.004152031887485506,2.6663005935032216e-06,31.8
0.0009282698168065368,1.0378964847269157e-08,2.5661625761716685e-05,0.0010282255117438602,0.0041417506493738945,2.886519804129671e-06,31.900000000000002
0.0011070765460504315,1.3274437884021098e-08,2.7966653360126126e-05,0.0012257749227433845,0.0040943052123983605,3.124176635176661e-06,32.0
0.0013156583537716775,1.7011943845703266e-08,3.071139417689376e-05,0.0014606739509496573,0.004003994452725105,3.380378121150819e-06,32.1
0.0015552307262550495,2.1826383719676544e-08,3.397252605225461e-05,0.0017376659520746591,0.00386600179182015,3.6562096029634662e-06,32.2
0.001825028467149151,2.800546560607351e-08,3.783406278159317e-05,0.0020607326680155682,0.003677297051443628,3.9526978177355815e-06,32.300000000000004
0.0021214898618634754,3.589276387697312e-08,4.238441149749311e-05,0.0024323259981500643,0.0034376780403389865,4.270759950968196e-06,32.4
0.002437578686021775,4.5885244074679575e-08,4.771151980302017e-05,0.0028524503760701614,0.0031507605963450396,4.611132705408741e-06,32.5
0.0027625251345480824,5.842200640560541e-08,5.3895947115248836e-05,0.0033177279539720055,0.0028246133089133677,4.974271731925416e-06,32.6
0.003082280681483076,7.396069850388693e-08,6.100210860195161e-05,0.0038206664127725283,0.002471689065568719,5.360205727494345e-06,32.7
0.003380857651914805,9.293829064570042e-08,6.906852935238817e-05,0.004349401380068766,0.0021078028290767306,5.768321057237296e-06,32.800000000000004
0.00364244173339296,1.1571376393367898e-07,7.809856286953139e-05,0.004888149917183398,0.001750179438413081,6.1970436178479345e-06,32.9
0.0038538151799233145,1.4249157067376328e-07,8.805344420491632e-05,0.005418459895346204,0.0014149686613116204,6.643380490779943e-06,33.0
0.004006399905739181,1.7322682426176957e-07,9.88494310739814e-05,0.005921092784178581,0.0011149109616527013,7.102300861322293e-06,33.1
0.004097300099860145,2.075170269638322e-07,0.0001103601402682,0.006378156482255096,0.0008578319185874599,7.565993923584104e-06,33.2
0.004129089236557265,2.4449449865492677e-07,0.0001224240589139349,0.0067750012176414935,0.0006463276970928631,8.023169847597617e-06,33.300000000000004
0.004108556417549456,2.8275203806461246e-07,0.00013485603334022927,0.007101474028567981,0.00047854187201535074,8.458762905013178e-06,33.4
0.004044939794438126,3.2035699905876483e-07,0.00014746075340176535,0.007352354908457575,0.0003495866181335457,8.854549154948276e-06,33.5
0.0039482082294348304,3.55015482569194e-07,0.0001600460043726204,0.007527042472873132,0.00025307621273462443,9.191087473278846e-06,33.6
0.0038277641201668665,3.8440589433279074e-07,0.00017243378497908417,0.00762872282295223,0.00018238309261283075,9.450838341626124e-06,33.7
0.0036916873351863595,4.0660578197696384e-07,0.0001844681125576367,0.007663305729448111,0.00013145371863092036,9.621496900455576e-06,33.800000000000004
0.0035464529312251394,4.2045234053935654e-07,0.00019601919670755963,0.007638365059265118,9.520504330907438e-05,9.698168991877449e-06,33.9
0.003396971282140036,4.256914141291939e-07,0.00020698442906210985,0.0075622333758166675,6.961531396955392e-05,9.683536598009985e-06,34.0
0.0032467992925942824,4.228840205036087e-07,0.00021728707676945847,0.007443312609694491,5.163684113082266e-05,9.586238795401626e-06,34.1
0.0030984099845908454,4.1315589010528407e-07,0.00022687363545982646,0.007289603959972455,3.903143567118488e-05,9.418445284082697e-06,34.2
0.002953453949554517,3.9791208625542526e-07,0.00023571060535162398,0.007108423951271856,3.0191913863216125e-05,9.193585452152903e-06,34.300000000000004
0.002812981668310705,3.7860246450062565e-07,0.00024378118794803405,0.006906263347446429,2.398204310875885e-05,8.924733343449444e-06,34.4
0.002677618502690511,3.565681383473389e-07,0.000251082175732519,0.006688746049582618,1.960665242688565e-05,8.623699308041374e-06,34.5
0.0025476955687437873,3.3296192937953873e-07,0.0002576211627316807,0.00646065258339123,1.6512546555522483e-05,8.30065779350705e-06,34.6
0.002423344334715275,3.087215967786875e-07,0.0002634141201952242,0.006225981263905477,1.4315864958563127e-05,7.964102287922482e-06,34.7
0.0023045633211412815,2.84575099202673e-07,0.00026848333863824307,0.00598802827680549,1.2750278035873413e-05,7.620966881566157e-06,34.800000000000004
0.002191264384073922,2.610623696799284e-07,0.0002728557136674152,0.0057494741995485965,1.163066010705934e-05,7.276813644245566e-06,34.9
0.0020833043998527766,2.3856376790888747e-07,0.00027656134299602165,0.005512469327005762,1.0827933704811276e-05,6.9360323865471525e-06,35.0
0.001980506797290465,2.1732946871725072e-07,0.0002796323959678065,0.005278713377488505,1.0251734046365908e-05,6.6020279881605635e-06,35.1
0.0018826760568690002,1.9750686496163995e-07,0.0002821022167325214,0.00504952749786886,9.838515028527987e-06,6.277386406867379e-06,35.2
0.0017896074065904821,1.7916456665908514e-07,0.0002840046250061092,0.004825917625732725,9.543389123995707e-06,5.964017494932071e-06,35.300000000000004
0.0017010932653402052,1.6231266802517095e-07,0.0002853733783286906,0.004608629482489835,9.334505449947512e-06,5.663276666862186e-06,35.4
0.001616927455177125,1.469192687450121e-07,0.0002862417682865488,0.004398195463186982,9.189181610870849e-06,5.3760674245137395e-06,35.5
0.0015369079262658797,1.3292367851576138e-07,0.00028664232228688775,0.004194974430352044,9.091213014070382e-06,5.102927946060917e-06,35.6
0.0014608384573634588,1.2024665690689525e-07,0.00028660659109858204,0.0039991849959583655,9.029005861168036e-06,4.844103567749859e-06,35.7
0.001388529680753948,1.0879824997367148e-07,0.000286165001826604,0.0038109334276157864,8.994259923593425e-06,4.599607868112975e-06,35.800000000000004
0.0013197996395986973,9.848356893752776e-08,0.0002853467633468547,0.0036302366263590378,8.981046611152039e-06,4.369273335436031e-06,35.9
0.0012544740393208944,8.920699792092859e-08,0.0002841798106731188,0.0034570412416581133,8.985149401286045e-06,4.15279386731251e-06,36.0
0.0011923862921759054,8.087511675417512e-08,0.00028269077960298904,0.003291239291886467,9.00359522953037e-06,3.9497597754526495e-06,36.1
0.001133377426668889,7.339865166668709e-08,0.000280905003678682,0.0031326809495466497,9.034317842827494e-06,3.759686602083369e-06,36.2
0.0010772959101135063,6.669369962211008e-08,0.0002788465274284725,0.002981185007948761,9.075913417231623e-06,3.5820387670379965e-06,36.300000000000004
0.0010239974165249593,6.068239171248935e-08,0.00027653813170105734,0.0028365472937716086,9.127465212544003e-06,3.416248562870063e-06,36.4
0.0009733445624425745,5.5293171118834443e-08,0.0002740013671857085,0.0026985475050631488,9.188414988112724e-06,3.2617314795878214e-06,36.5
0.0009252066273435416,5.046080482207304e-08,0.0002712565932492416,0.0025669547492534173,9.258467659152887e-06,3.1178984467368673e-06,36.6
0.0008794592649674126,4.6126180976648917e-08,0.00026832302104188015,0.002441531872180569,9.337524361824456e-06,2.984165209063741e-06,36.7
0.0008359842170256929,4.2236007213428686e-08,0.00026521875811985493,0.002322038974824615,9.42563119790112e-06,2.8599596870500716e-06,36.800000000000004
0.0007946690303014174,3.8742424476203035e-08,0.0002619608543899159,0.0022082361478837865,9.522942879052407e-06,2.744727443303423e-06,36.9
0.0007554067827303994,3.5602593358186044e-08,0.0002585653479498935,0.0020998856207542927,9.629695465957895e-06,2.6379356850572183e-06,37.0
0.0007180958166562746,3.277825673730501e-08,0.0002550473109306058,0.0019967534070176656,9.746187498474274e-06,2.5390760570166436e-06,37.1
0.0006826394868173278,3.0235323250479004e-08,0.00025142089373268647,0.0018986105491579142,9.872765846987906e-06,2.4476664389389368e-06,37.2
0.0006489459100400989,2.794344777905734e-08,0.00024769936978676305,0.001805234074198742,1.0009815724516023e-05,2.363252029717867e-06,37.300000000000004
0.0006169277363325234,2.5875656361967482e-08,0.00024389517720765447,0.0017164076448666888,1.015775407316945e-05,2.285405765666871e-06,37.4
0.0005865019267898148,2.4007989487701952e-08,0.00024001995968704894,0.0016319220268436185,1.0317025049987891e-05,2.2137282936735535e-06,37.5
0.0005575895418891898,2.231917640652341e-08,0.00023608460601024528,0.0015515753861035791,1.0488097187868337e-05,2.1478475868709998e-06,37.6
0.0005301155358885183,2.0790331929747107e-08,0.00023209928883031274,0.0014751734650387304,1.0671461645113723e-05,2.08741829574053e-06,37.7
0.0005040085699709884,1.9404696217971478e-08,0.00022807350030453022,0.0014025296344850671,1.086763170414896e-05,2.0321209136238088e-06,37.800000000000004
0.0004792008251379517,1.8147388342922366e-08,0.00022401608806974608,0.0013334648721014999,1.1077142831076547e-05,1.981660780191815e-06,37.9
0.00045562783358331864,1.7005194354149053e-08,0.0002199352878597456,0.00126780769853624,1.1300553001703315e-05,1.9357670983324855e-06,38.0
0.00043322830987803444,1.596637633073954e-08,0.00021583875659474323,0.0012053940076987228,1.1538444124408033e-05,1.8941917480942222e-06,38.1
0.00041194399694918934,1.5020500778434825e-08,0.00021173360252363269,0.0011460669290812551,1.1791422919191109e-05,1.856708259004477e-06,38.2
0.00039171951555075655,1.4158288710825742e-08,0.00020762641503981294,0.0010896766142232982,1.2060122590598142e-05,1.823110679548105e-06,38.300000000000004
0.00037250222323346435,1.3371481257772882e-08,0.00020352329266920161,0.0010360800305610233,1.2345204340023263e-05,1.7932125388996087e-06,38.400000000000006
0.0003542420839385944,1.2652725155883445e-08,0.00019942986911017927,0.0009851407398423792,1.2647359059890472e-05,1.766845865102602e-06,38.5
0.0003368915337083167,1.199546539311296e-08,0.00019535134016743835,0.0009367286397907419,1.2967309440938183e-05,1.7438601508272918e-06,38.6
0.0003204053594834892,1.139385209849597e-08,0.00019129248810099636,0.0008907197348444508,1.3305811738071538e-05,1.7241214811434163e-06,38.7
0.0003047405886393216,1.0842664303204927e-08,0.00018725770392828927,0.0008469958996468773,1.3663657766562342e-05,1.707511728832977e-06,38.800000000000004
0.00028985637279522347,1.0337234060958758e-08,0.0001832510109122991,0.0008054446265305625,1.4041677058955873e-05,1.6939277451922616e-06,38.900000000000006
0.0002757138913148543,9.873389143806387e-09,0.00017927608411970455,0.0007659588050422936,1.4440738848314953e-05,1.6832807231669115e-06,39.0
0.0002622762417553581,9.447390480094589e-09,0.00017533627263528414,0.0007284364679479455,1.4861754433472338e-05,1.6754955028243232e-06,39.1
