Time,Uninfected_tumour_cells,Infected_tumour_cells,M1_macrophages,Uninfected_M2_macrophages,Infected_M2_macrophages,Oncolytic_viruses,r,K1,g1,beta1,d_u,d_m,delta_i1,d_i,a1_v,a1_i,a1_u,p_m1,r0_m1,r0_m2,r_u_m1,r_v_m2,d_e1,d_e2,p_m2,K2,g2,beta2,delta_i2,b,c,omega,delta_v,h_u,h_v,h_m,a2_u,Whole_organism,tumour_growth_production,tumour_infection,tumour_elimination,infected_tumour_lysis_elimination,M1_activation_growth,M1_polarisation,M1_death,M2_activation_growth,M2_infection,M2_death,infected_M2_lysis,virus_production,virus_death_elimination
17.3,1.1040976774195684e-08,2.9906111768989847e-11,0.00044340791865281933,1.545891282048524e-05,0.00023083452469854472,0.0006436038872376098,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,6.9739990574783685e-09,7.106015570772509e-11,1.8442238308460495e-08,1.1186948217409658e-10,0.0002687166356654949,4.769001664594607e-07,0.000390198968414481,8.807536968500774e-06,4.974708191865811e-06,1.8550695384582286e-06,0.00012003395284324327,0.0009602719218070638,0.001287261526496021
17.400000000000002,9.969019797463452e-09,2.6156283409741577e-11,0.0004313605691270189,1.571763859926549e-05,0.000219614321944162,0.0006117640152604879,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,6.2987290206129284e-09,6.098687579507537e-11,1.6183502443199267e-08,9.538566229259495e-11,0.00026105969920292457,4.586410645699818e-07,0.0003795973008317766,8.955048606267635e-06,4.807742849949943e-06,1.8861166319118588e-06,0.00011419944741096424,0.000913595840850548,0.0012235776867792476
17.5,9.043494917012739e-09,2.2988465963957094e-11,0.00041960696035627394,1.6002893647576342e-05,0.0002089470225951004,0.000581574188185725,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,5.715779213657439e-09,5.259463214723414e-11,1.4265684711508042e-08,8.172181791508126e-11,0.0002536111347063551,4.415477694031244e-07,0.00036925412511352106,9.117675901025076e-06,4.653434940855853e-06,1.920347237709161e-06,0.00010865245174945221,0.0008692198438802772,0.0011631942466576676
17.6,8.241653071261035e-09,2.030036839400548e-11,0.00040814193091965494,1.631477959066689e-05,0.00019880578105355918,0.0005529384760601976,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,5.210803676332548e-09,4.557127089439923e-11,1.2630783029182912e-08,7.034299182342317e-11,0.00024636561654040447,4.2546202124444256e-07,0.00035916489920929636,9.295477165664218e-06,4.510534682060682e-06,1.9577735508800267e-06,0.00010337900614785078,0.0008270322521864902,0.0011059193225396496
17.7,7.544702041443742e-09,1.8009486572767833e-11,0.000396960265879937,1.6653507950937376e-05,0.00018916499789117173,0.000525768458739148,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,4.771954197218286e-09,3.9667663639759805e-11,1.1231605206961925e-08,6.08243198809441e-11,0.00023931797573231828,4.1025396778481044e-07,0.0003493250339743446,9.488573305365947e-06,4.377944603982246e-06,1.998420954112485e-06,9.83657989034093e-05,0.0007869265713221402,0.00105157605238201
17.8,6.937067427786575e-09,1.6049019204521448e-11,0.00038605671310779554,1.7019393405630705e-05,0.00018000027047568093,0.0004999823318259792,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,4.389413314486116e-09,3.468411148578779e-11,1.002961401275493e-08,5.282696052369983e-11,0.00023246318693698897,3.9581647651178475e-07,0.0003397299075348601,9.697143979771145e-06,4.254698000605467e-06,2.0423272086756845e-06,9.360014064735409e-05,0.0007488012856690247,0.0010000008073816657
17.900000000000002,6.40578806770286e-09,1.4364585225572371e-11,0.00037542599774442016,1.741284815404305e-05,0.00017128834412722053,0.00047550414369399504,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,4.055012402801662e-09,3.0459787698182595e-11,8.993208042387352e-09,4.6079264422557047e-11,0.00022579635761912692,3.820606029280471e-07,0.00033037487801508976,9.92142439679758e-06,4.139940725380902e-06,2.089541778485166e-06,8.906993894615467e-05,0.0007125596552150896,0.0009510416658548084
18.0,5.94004228732757e-09,1.2911740573252085e-11,0.00036506283476480186,1.7834377384749602e-05,0.00016300706433975407,0.0004522631617995012,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,3.761932513288675e-09,2.6864623060895083e-11,8.096379177343325e-09,4.036254246132455e-11,0.00021931271938613125,3.689120561254634e-07,0.00032125529459302565,1.0161702732765087e-05,4.032915952376187e-06,2.140125286169952e-06,8.476367345667212e-05,0.0006781095167707827,0.0009045571457200308
18.1,5.530760951415156e-09,1.1653991176924105e-11,0.00035496194017723776,1.8284575598823098e-05,0.00015513532951895892,0.000430193328261042,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,3.5044600905792604e-09,2.379296461505493e-11,7.317638867567612e-09,3.5499920364240154e-11,0.00021300762077593595,3.563083752138524e-07,0.0003123665073559692,1.0418318039855073e-05,3.932951216349172e-06,2.1941490718587717e-06,8.067037134985864e-05,0.0006453630873387809,0.0008604151155302305
18.2,5.1703194926079396e-09,1.0561253245633956e-11,0.00034511804076198726,1.8764123766165213e-05,0.00014765304553603905,0.000409232802932868,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,3.2777926114109364e-09,2.115864338018391e-11,6.6391693519140704e-09,3.1347757014448426e-11,0.00020687652140011762,3.4419669980096835e-07,0.0003037038758705488,1.069165862792299e-05,3.8394474817035166e-06,2.2516948519398254e-06,7.677958367874031e-05,0.000614236775042455,0.0008184918805078245
18.3,4.852287065438369e-09,9.608625012505198e-12,0.0003355258827312363,1.927378716510858e-05,0.0001405410813362945,0.00038932356949584784,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,3.0778803144246003e-09,1.8891097205349983e-11,6.0461432879773725e-09,2.7788910297261734e-11,0.00020091498704792176,3.3253198462814213e-07,0.00029526277680348793,1.0982160835330378e-05,3.751869808411665e-06,2.3128544598130296e-06,7.308136229487314e-05,0.0005846509944452353,0.0007786713946267685
18.400000000000002,4.571222190873151e-09,8.77541002878614e-12,0.0003261802394052114,1.9814413836490203e-05,0.00013378122580306087,0.0003704110956663438,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.9012972928551822e-09,1.6932314202556284e-11,5.526177521031192e-09,2.4727454098937094e-11,0.00019511868558266275,3.212755674972238e-07,0.00028703861067658605,1.129030814963283e-05,3.6697393695803495e-06,2.377729660378824e-06,6.956623741759165e-05,0.0005565299870948335,0.0007408445809408158
18.5,4.3225082736602595e-09,8.044346929408874e-12,0.00031707591792515163,2.0386933610713875e-05,0.00012735614654640906,0.0003524440424486757,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.7451377717217037e-09,1.5234422894866684e-11,5.068896119747933e-09,2.2084543115371266e-11,0.00018948338351535733,3.1039402469903215e-07,0.0002790268077741334,1.161663065451984e-05,3.592626647446387e-06,2.446432033285665e-06,6.622519620413272e-05,0.000529801650076531,0.0007049087500080475
18.6,4.1022168172519706e-09,7.400981651747226e-12,0.0003082077652829029,2.099235760881898e-05,0.00012124934968893572,0.0003353740070263405,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.6069298634912444e-09,1.3757768916926344e-11,4.665574664567687e-09,1.979511107056262e-11,0.00018400494302977803,2.9985823981720934e-07,0.0002712228334489546,1.1961704746630742e-05,3.5201455440997547e-06,2.5190829130582775e-06,6.304966183824657e-05,0.0005043973687157891,0.0006707670856003348
18.7,3.9069970502795686e-09,6.833171249084998e-12,0.0002995706735862885,2.163177821002112e-05,0.00011544514156962393,0.00031915530056277687,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.484566001335237e-09,1.2469388178798584e-11,4.308854235556129e-09,1.7805273162034975e-11,0.0001786793194445905,2.8964265549122383e-07,0.0002636221927559339,1.2326153117976055e-05,3.451948338163309e-06,2.5958133852025344e-06,6.003147361620445e-05,0.00048025185726134807,0.000638328200238772
18.8,3.733982764767602e-09,6.3306727783972644e-12,0.00029115958482217016,2.230636942597828e-05,0.00010992859118400305,0.00030374474766155273,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.3762442234223066e-09,1.1341776526569223e-11,3.992506212082586e-09,1.6070226829268352e-11,0.0001735025589304812,2.7972465817362103e-07,0.00025622043464350975,1.2710644969935697e-05,3.3877212762695736e-06,2.6767643311173935e-06,5.7162867415681586e-05,0.0004573030026321805,0.0006075057340535486
18.900000000000002,3.5807194029638918e-09,5.884827363850249e-12,0.00028296949487079386,2.3017387639402755e-05,0.0001046854956799993,0.00028910151659103253,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.280422254507404e-09,1.0351914098837978e-11,3.711244801994105e-09,1.4552616464793082e-11,0.00016847079656950596,2.7008408804089576e-07,0.0002490131554862986,1.3115896434702984e-05,3.3271808372575115e-06,2.7620865167283306e-06,5.443645775359964e-05,0.00043549172087707075,0.0005782180151784177
19.0,3.4450970553749517e-09,5.488274817325115e-12,0.00027499545736416227,2.376617273415852e-05,9.970234464152473e-05,0.000275186954102131,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.19577527918169e-09,9.480457652548535e-12,3.4605664788495463e-09,1.3221147257067225e-11,0.00016358025443999477,2.6070281866162946e-07,0.0002419960024804628,1.3542671219642495e-05,3.270070342689098e-06,2.851940728099022e-06,5.184521921359286e-05,0.00041476180859149105,0.0005503877293351833
19.1,3.3253045524369166e-09,5.134761699238764e-12,0.0002672325866407911,2.4554149481941093e-05,9.49662895565647e-05,0.00026196445575442736,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.1211670826619134e-09,8.711115972968564e-12,3.236628324841856e-09,1.2049569675185905e-11,0.0001588272400739933,2.5156443904138605e-07,0.0002351646762438962,1.3991781397710453e-05,3.2161572027747766e-06,2.9464979378329312e-06,4.9382470569413645e-05,0.0003950598159029261,0.0005239416604400312
19.200000000000003,3.219780212575836e-09,4.818937379294818e-12,0.00025967606082194874,2.5382829338620692e-05,9.046511042887681e-05,0.0002493993276575422,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,2.055619010403026e-09,8.030110202214717e-12,3.0361364371271356e-09,1.1015742714452345e-11,0.00015420814476882803,2.426539607093643e-07,0.00022851493352331488,1.4464088431157309e-05,3.1652302855490686e-06,3.045939520634483e-06,4.704185742301594e-05,0.0003763349075735013,0.0004988104140429494
19.3,3.1271787502883593e-09,4.5362206355365885e-12,0.00025232112413686,2.625381244574827e-05,8.618718702650017e-05,0.00023745867657515532,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.9982891766662977e-09,7.42575727457422e-12,2.856261966718077e-09,1.0100956990758796e-11,0.00014971944217945574,2.3395759752426644e-07,0.00022204258924043678,1.4960504312000144e-05,3.1170977792098624e-06,3.150457493489792e-06,4.481733725378009e-05,0.00035853874339244703,0.0004749281974966165
19.400000000000002,3.046341689274544e-09,4.282680434217988e-12,0.00024516308900528433,2.7168789846057175e-05,8.212147125504952e-05,0.0002261113072485669,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.948453873937258e-09,6.888123016876747e-12,2.6945693962257903e-09,9.2893592806052e-12,0.00014535768695262503,2.2546257703704598e-07,0.00021574351832465022,1.5481992824290783e-05,3.071585294226789e-06,3.260254781526861e-06,4.270316505262575e-05,0.0003416253632478103,0.00045223261456723093
19.5,2.976269299638004e-09,4.0549252566121e-12,0.00023819733807374104,2.812954631253829e-05,7.82574570722105e-05,0.0002153276153365854,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.9054899169364136e-09,6.408729708905405e-12,2.5489540178795834e-09,8.567455866517035e-12,0.00014111951322452935,2.171569750136617e-07,0.00020961365750489213,1.602957115586658e-05,3.0285340639894542e-06,3.3755455575045946e-06,4.0693877677549465e-05,0.00032555106196964826,0.0004306644512801625
19.6,2.9161015977347394e-09,3.8500289595328475e-12,0.00023141932560692574,2.9137962995640447e-05,7.458515689969662e-05,0.00020507950679015449,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.8688627449478386e-09,5.9803267741342185e-12,2.417594002287649e-09,7.923744529490188e-12,0.00013700163341158264,2.090295884776535e-07,0.00020364900653409466,1.6604311406322958e-05,2.9877995400078575e-06,3.4965555594768537e-06,3.878428158784224e-05,0.00031027429120302754,0.00041016751463846814
19.700000000000003,2.865099001206677e-09,3.66545566191066e-12,0.000224824578923083,3.0196020686975692e-05,7.10950751219921e-05,0.00019534030922515965,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.8381142788573538e-09,5.5966932485640834e-12,2.2989072968985904e-09,7.348382331202255e-12,0.00013300083682567408,2.0106982045276026e-07,0.00019784562945231304,1.7207342446130602e-05,2.9492500091815747e-06,3.623522482437083e-06,3.6969439063435895e-05,0.0002957555491620438,0.00039068845533941226
19.8,2.822628549571678e-09,3.499007278342541e-12,0.00021840869938577538,3.130580307019826e-05,6.777818581658617e-05,0.00018608470017390116,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.8128543176466987e-09,5.252479873493393e-12,2.191517642482715e-09,6.832932906406126e-12,0.00012911398845823855,1.9326758861282344e-07,0.00019219965545948234,1.7839851768287195e-05,2.912765489010519e-06,3.756696368423791e-06,3.524465662462481e-05,0.00028195728798707125,0.0003721766242509172
19.900000000000002,2.78815007023459e-09,3.348770125267789e-12,0.00021216736338593747,3.2469500447934575e-05,6.462590891866734e-05,0.00017728863096251376,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.7927518811216633e-09,4.9430730886992705e-12,2.094224148759119e-09,6.370137742424098e-12,0.00012533802764895253,1.8561324249960342e-07,0.000186707279779625,1.8503087611066638e-05,2.878236641225524e-06,3.896340053752149e-06,3.3605472637707015e-05,0.0002688438145893574,0.0003545839201414597
20.0,2.76120544658997e-09,3.2130745202703448e-12,0.00020609632303459976,3.368941373862241e-05,6.163008829854349e-05,0.00016892925881505888,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.777528524082314e-09,4.664483895285472e-12,2.0059764733047813e-09,5.953735661301518e-12,0.00012166996679480764,1.7809749506406622e-07,0.00018136476427044778,1.9198361234395052e-05,2.8455638463896727e-06,4.04272964863469e-06,3.204764591524262e-05,0.00025638119945268616,0.0003378646538652765
20.1,2.7414106354319756e-09,3.0904650113537868e-12,0.0002001914065945879,3.4967958276362876e-05,5.87829735175725e-05,0.00016098489141534063,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.7669534043007019e-09,4.413256934698766e-12,1.9258545924951166e-09,5.578320056358464e-12,0.00011810689022151827,1.7071136638346045e-07,0.00017616843780323736,1.99270490837825e-05,2.8146564830682197e-06,4.1961549931635445e-06,3.05671462291377e-05,0.0002445372007377517,0.0003219754374649861
20.200000000000003,2.728446481870397e-09,2.9796640536241353e-12,0.00019444851900527583,3.630766875543325e-05,5.607719659224927e-05,0.00015343491626348943,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.760837566964526e-09,4.186389574751967e-12,1.8530498323397972e-09,5.239198791944584e-12,0.00011464595272727244,1.6344612927399222e-07,0.00017111469672464273,2.069059560631883e-05,2.785432057606206e-06,4.35692025065199e-06,2.916014222796962e-05,0.0002332811676203975,0.00030687504286457844
20.3,2.722053504577317e-09,2.879553418764719e-12,0.00018886364196526727,3.771120353253866e-05,5.350575622793153e-05,0.00014625975455312578,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.75903077439712e-09,3.981268774599541e-12,1.7868506063951369e-09,4.932299424836286e-12,0.00011128437848730652,1.5629326788158837e-07,0.0001662000049294352,2.149051570046261e-05,2.757815686286037e-06,4.525344423904639e-06,2.7822993238524395e-05,0.00022258397470372934,0.0002925243096057765
20.400000000000002,2.722026053013982e-09,2.789150598100527e-12,0.000183432834090658,3.918134967037405e-05,5.106199890695171e-05,0.00013944080505259727,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.7614179276679826e-09,3.795615042064134e-12,1.7266291686587125e-09,4.654075143924833e-12,0.00010801945975116496,1.492444380445151e-07,0.00016142089399977905,2.2328397588013663e-05,2.7317394705421374e-06,4.701761960444886e-06,2.6552239431614888e-05,0.00021241794334442507,0.00027888603259338193
20.5,2.7282078386064765e-09,2.7075912718505968e-12,0.00017815223085459355,4.072102826932398e-05,4.8739601990009635e-05,0.00013296039514620894,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.7679163701672785e-09,3.6274359226210175e-12,1.6718306053611941e-09,4.401430284341146e-12,0.00010484855559394067,1.4229143311490663e-07,0.00015677396315204233,2.3205905850018574e-05,2.7071420047246305e-06,4.886523392318877e-06,2.534459303480501e-05,0.0002027567713543528,0.00026592486416198823
20.6,2.740488093680788e-09,2.634113643577967e-12,0.00017301804444957273,4.2333300161564274e-05,4.653255670824586e-05,0.0001268017312464949,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.778473595106467e-09,3.474986347391304e-12,1.6219633224950292e-09,4.171656243187849e-12,0.00010176909060736682,1.3542615325832002e-07,0.000152255879115624,2.412478466890313e-05,2.6839678749319363e-06,5.079996019387713e-06,2.4196929488287848e-05,0.00019357546224743922,0.0002536072148858169
20.700000000000003,2.7587989169437213e-09,2.5680467449641655e-12,0.00016802656351135026,4.4021371426450344e-05,4.443515431014555e-05,0.00012094885943729053,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.7930657212716784e-09,3.336735824211755e-12,1.576591181736074e-09,3.962379957858762e-12,9.87785537674786e-05,1.286405792182188e-07,0.00014786337588998822,2.508686096845105e-05,2.66216733244725e-06,5.282564571174041e-06,2.3106280241275686e-05,0.00018485026761067293,0.0002419011748514567
20.8,2.7831128395885415e-09,2.5087991879309105e-12,0.00016317415279845898,4.578859935849571e-05,4.244197156079181e-05,0.00011538662387387392,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.811696115667433e-09,3.2113399442015228e-12,1.5353265160567114e-09,3.7715180559073186e-12,9.587449722051525e-05,1.219267478508223e-07,0.0001435932544626439,2.6094047811346893e-05,2.6416959459451245e-06,5.494631923019485e-06,2.2069825211611743e-05,0.00017655862678088582,0.00023077643044556575
20.900000000000002,2.8134403981549793e-09,2.4558476277512085e-12,0.00015845725273658405,4.763849972696179e-05,4.0547854320104186e-05,0.00011010061972085912,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.8343940251628993e-09,3.0976153138456387e-12,1.4978238253408829e-09,3.5972350984202823e-12,9.305453485480046e-05,1.1527672794945196e-07,0.00013944238240819396,2.714834853237652e-05,2.6225141712552353e-06,5.716619967235415e-06,2.108488424645418e-05,0.0001686790985301097,0.00022020417021877524
21.0,2.8498292840741747e-09,2.408730773205337e-12,0.00015387237892817965,4.957475264067832e-05,3.874790698655227e-05,0.00010507716360520767,0.62,1.0,0.0,10.0,1.0,0.2,0.4,2.0,0.025,0.00025,1.25e-07,0.57,0.001,0.001,1.0,0.0,0.88,0.12,0.57,1.0,0.0,500.0,0.52,25.0,8.0,2.0,5e-05,0.0001,1e-06,0.00025,2.5e-07,1.0,1.8612142368660909e-09,2.9945197792957387e-12,1.4637749263391712e-09,3.4379140087313907e-12,9.031634129050224e-05,1.0868260143799224e-07,0.0001354076934567981,2.8251860076401996e-05,2.6045871969561284e-06,5.948970316881398e-06,2.014891163300718e-05,0.00016119131715136516,0.00021015702578113806
