p3g,php,pser,ser,serA,serB,serC,Time
2.36,2.864714894355069e-06,4.5933827562952365e-05,4.9,1.15,0.25,0.1,6.3500000000000005
2.36,2.8647138840501637e-06,4.5933250012952834e-05,4.9,1.15,0.25,0.1,6.36
2.36,2.8647129425573125e-06,4.5932711799967214e-05,4.9,1.15,0.25,0.1,6.37
2.36,2.864712065189712e-06,4.593221024474655e-05,4.9,1.15,0.25,0.1,6.38
2.36,2.864711247579779e-06,4.59317428505258e-05,4.9,1.15,0.25,0.1,6.390000000000001
2.36,2.8647104856574074e-06,4.593130729059479e-05,4.9,1.15,0.25,0.1,6.4
2.36,2.8647097756297053e-06,4.593090139671583e-05,4.9,1.15,0.25,0.1,6.41
2.36,2.864709113962117e-06,4.5930523148330105e-05,4.9,1.15,0.25,0.1,6.42
2.36,2.8647084973608264e-06,4.593017066249927e-05,4.9,1.15,0.25,0.1,6.43
2.36,2.8647079227563598e-06,4.592984218453215e-05,4.9,1.15,0.25,0.1,6.44
2.36,2.8647073872883047e-06,4.592953607924975e-05,4.9,1.15,0.25,0.1,6.45
2.36,2.864706888291072e-06,4.592925082284534e-05,4.9,1.15,0.25,0.1,6.46
2.36,2.8647064232806283e-06,4.5928984995298844e-05,4.9,1.15,0.25,0.1,6.47
2.36,2.8647059899421275e-06,4.5928737273307914e-05,4.9,1.15,0.25,0.1,6.48
2.36,2.8647055861183877e-06,4.59285064237005e-05,4.9,1.15,0.25,0.1,6.49
2.36,2.8647052097991523e-06,4.592829129729607e-05,4.9,1.15,0.25,0.1,6.5
2.36,2.864704859111085e-06,4.5928090823184915e-05,4.9,1.15,0.25,0.1,6.51
2.36,2.8647045323084418e-06,4.5927904003397146e-05,4.9,1.15,0.25,0.1,6.5200000000000005
2.36,2.8647042277643833e-06,4.5927729907934735e-05,4.9,1.15,0.25,0.1,6.53
2.36,2.864703943962873e-06,4.5927567670141934e-05,4.9,1.15,0.25,0.1,6.54
2.36,2.8647036794911315e-06,4.592741648239106e-05,4.9,1.15,0.25,0.1,6.55
2.36,2.8647034330326056e-06,4.5927275592062045e-05,4.9,1.15,0.25,0.1,6.5600000000000005
2.36,2.8647032033604122e-06,4.59271442977959e-05,4.9,1.15,0.25,0.1,6.57
2.36,2.8647029893312306e-06,4.59270219460033e-05,4.9,1.15,0.25,0.1,6.58
2.36,2.8647027898796125e-06,4.592690792761096e-05,4.9,1.15,0.25,0.1,6.59
2.36,2.864702604012678e-06,4.592680167502969e-05,4.9,1.15,0.25,0.1,6.6000000000000005
2.36,2.8647024308051713e-06,4.592670265932888e-05,4.9,1.15,0.25,0.1,6.61
2.36,2.8647022693948575e-06,4.592661038760345e-05,4.9,1.15,0.25,0.1,6.62
2.36,2.8647021189782275e-06,4.592652440052018e-05,4.9,1.15,0.25,0.1,6.63
2.36,2.8647019788064995e-06,4.592644427003109e-05,4.9,1.15,0.25,0.1,6.640000000000001
2.36,2.8647018481818916e-06,4.5926369597242616e-05,4.9,1.15,0.25,0.1,6.65
2.36,2.8647017264541477e-06,4.59263000104299e-05,4.9,1.15,0.25,0.1,6.66
2.36,2.8647016130173008e-06,4.5926235163186315e-05,4.9,1.15,0.25,0.1,6.67
2.36,2.864701507306656e-06,4.5926174732699054e-05,4.9,1.15,0.25,0.1,6.68
2.36,2.864701408795981e-06,4.5926118418142134e-05,4.9,1.15,0.25,0.1,6.69
2.36,2.8647013169948846e-06,4.592606593917887e-05,4.9,1.15,0.25,0.1,6.7
2.36,2.864701231446377e-06,4.5926017034566364e-05,4.9,1.15,0.25,0.1,6.71
2.36,2.864701151724592e-06,4.5925971460855015e-05,4.9,1.15,0.25,0.1,6.72
2.36,2.8647010774326706e-06,4.59259289911766e-05,4.9,1.15,0.25,0.1,6.73
2.36,2.8647010082007846e-06,4.5925889414114926e-05,4.9,1.15,0.25,0.1,6.74
2.36,2.864700943684294e-06,4.5925852532653405e-05,4.9,1.15,0.25,0.1,6.75
2.36,2.8647008835620324e-06,4.5925818163194276e-05,4.9,1.15,0.25,0.1,6.76
2.36,2.8647008275347078e-06,4.592578613464464e-05,4.9,1.15,0.25,0.1,6.7700000000000005
2.36,2.864700775323414e-06,4.592575628756477e-05,4.9,1.15,0.25,0.1,6.78
2.36,2.8647007266682397e-06,4.5925728473374415e-05,4.9,1.15,0.25,0.1,6.79
2.36,2.8647006813269777e-06,4.592570255361312e-05,4.9,1.15,0.25,0.1,6.8
2.36,2.8647006390739165e-06,4.592567839925104e-05,4.9,1.15,0.25,0.1,6.8100000000000005
2.36,2.8647005996987184e-06,4.5925655890046524e-05,4.9,1.15,0.25,0.1,6.82
2.36,2.864700563005371e-06,4.592563491394762e-05,4.9,1.15,0.25,0.1,6.83
2.36,2.8647005288112137e-06,4.5925615366534264e-05,4.9,1.15,0.25,0.1,6.84
2.36,2.864700496946027e-06,4.592559715049845e-05,4.9,1.15,0.25,0.1,6.8500000000000005
2.36,2.8647004672511834e-06,4.5925580175159825e-05,4.9,1.15,0.25,0.1,6.86
2.36,2.8647004395788592e-06,4.592556435601431e-05,4.9,1.15,0.25,0.1,6.87
2.36,2.864700413791302e-06,4.59255496143134e-05,4.9,1.15,0.25,0.1,6.88
2.36,2.86470038976014e-06,4.592553587667217e-05,4.9,1.15,0.25,0.1,6.890000000000001
2.36,2.864700367365745e-06,4.5925523074703944e-05,4.9,1.15,0.25,0.1,6.9
2.36,2.8647003464966354e-06,4.5925511144679884e-05,4.9,1.15,0.25,0.1,6.91
2.36,2.864700327048924e-06,4.592550002721173e-05,4.9,1.15,0.25,0.1,6.92
2.36,2.8647003089258e-06,4.5925489666956164e-05,4.9,1.15,0.25,0.1,6.93
2.36,2.864700292037045e-06,4.592548001233931e-05,4.9,1.15,0.25,0.1,6.94
2.36,2.8647002762985855e-06,4.5925471015300004e-05,4.9,1.15,0.25,0.1,6.95
2.36,2.864700261632075e-06,4.5925462631050525e-05,4.9,1.15,0.25,0.1,6.96
2.36,2.8647002479645033e-06,4.592545481785366e-05,4.9,1.15,0.25,0.1,6.97
2.36,2.8647002352278324e-06,4.5925447536814924e-05,4.9,1.15,0.25,0.1,6.98
2.36,2.8647002233586574e-06,4.592544075168894e-05,4.9,1.15,0.25,0.1,6.99
2.36,2.864700212297894e-06,4.5925434428699006e-05,4.9,1.15,0.25,0.1,7.0
2.36,2.8647002019904814e-06,4.592542853636895e-05,4.9,1.15,0.25,0.1,7.01
2.36,2.8647001923851083e-06,4.592542304536648e-05,4.9,1.15,0.25,0.1,7.0200000000000005
2.36,2.8647001834339585e-06,4.592541792835709e-05,4.9,1.15,0.25,0.1,7.03
2.36,2.864700175092473e-06,4.5925413159868044e-05,4.9,1.15,0.25,0.1,7.04
2.36,2.864700167319128e-06,4.592540871616158e-05,4.9,1.15,0.25,0.1,7.05
2.36,2.8647001600752267e-06,4.59254045751167e-05,4.9,1.15,0.25,0.1,7.0600000000000005
2.36,2.8647001533247087e-06,4.592540071611907e-05,4.9,1.15,0.25,0.1,7.07
2.36,2.8647001470339695e-06,4.59253971199584e-05,4.9,1.15,0.25,0.1,7.08
2.36,2.8647001411716934e-06,4.592539376873283e-05,4.9,1.15,0.25,0.1,7.09
2.36,2.864700135708698e-06,4.5925390645759784e-05,4.9,1.15,0.25,0.1,7.1000000000000005
2.36,2.8647001306177887e-06,4.592538773549295e-05,4.9,1.15,0.25,0.1,7.11
2.36,2.864700125873622e-06,4.5925385023444874e-05,4.9,1.15,0.25,0.1,7.12
2.36,2.8647001214525805e-06,4.592538249611484e-05,4.9,1.15,0.25,0.1,7.13
2.36,2.864700117332657e-06,4.592538014092166e-05,4.9,1.15,0.25,0.1,7.140000000000001
2.36,2.8647001134933426e-06,4.5925377946141084e-05,4.9,1.15,0.25,0.1,7.15
2.36,2.864700109915524e-06,4.592537590084738e-05,4.9,1.15,0.25,0.1,7.16
2.36,2.864700106581391e-06,4.5925373994858965e-05,4.9,1.15,0.25,0.1,7.17
2.36,2.8647001034743473e-06,4.5925372218687735e-05,4.9,1.15,0.25,0.1,7.18
2.36,2.8647001005789244e-06,4.592537056349182e-05,4.9,1.15,0.25,0.1,7.19
2.36,2.864700097880709e-06,4.592536902103157e-05,4.9,1.15,0.25,0.1,7.2
2.36,2.8647000953662696e-06,4.592536758362855e-05,4.9,1.15,0.25,0.1,7.21
2.36,2.8647000930230894e-06,4.592536624412728e-05,4.9,1.15,0.25,0.1,7.22
2.36,2.8647000908395032e-06,4.5925364995859666e-05,4.9,1.15,0.25,0.1,7.23
2.36,2.864700088804642e-06,4.592536383261176e-05,4.9,1.15,0.25,0.1,7.24
2.36,2.8647000869083755e-06,4.592536274859287e-05,4.9,1.15,0.25,0.1,7.25
2.36,2.8647000851412636e-06,4.5925361738406676e-05,4.9,1.15,0.25,0.1,7.26
2.36,2.86470008349451e-06,4.592536079702444e-05,4.9,1.15,0.25,0.1,7.2700000000000005
2.36,2.8647000819599175e-06,4.5925359919759894e-05,4.9,1.15,0.25,0.1,7.28
2.36,2.8647000805298464e-06,4.592535910224599e-05,4.9,1.15,0.25,0.1,7.29
2.36,2.8647000791971772e-06,4.5925358340413086e-05,4.9,1.15,0.25,0.1,7.3
2.36,2.864700077955276e-06,4.5925357630468755e-05,4.9,1.15,0.25,0.1,7.3100000000000005
2.36,2.864700076797961e-06,4.5925356968878846e-05,4.9,1.15,0.25,0.1,7.32
2.36,2.864700075719471e-06,4.5925356352349936e-05,4.9,1.15,0.25,0.1,7.33
2.36,2.864700074714437e-06,4.592535577781291e-05,4.9,1.15,0.25,0.1,7.34
2.36,2.8647000737778566e-06,4.592535524240769e-05,4.9,1.15,0.25,0.1,7.3500000000000005
2.36,2.8647000729050667e-06,4.5925354743469014e-05,4.9,1.15,0.25,0.1,7.36
2.36,2.8647000720917224e-06,4.5925354278513134e-05,4.9,1.15,0.25,0.1,7.37
2.36,2.8647000713337753e-06,4.592535384522548e-05,4.9,1.15,0.25,0.1,7.38
2.36,2.8647000706274523e-06,4.592535344144911e-05,4.9,1.15,0.25,0.1,7.390000000000001
2.36,2.8647000699692365e-06,4.592535306517401e-05,4.9,1.15,0.25,0.1,7.4
2.36,2.864700069355852e-06,4.592535271452708e-05,4.9,1.15,0.25,0.1,7.41
2.36,2.864700068784246e-06,4.592535238776277e-05,4.9,1.15,0.25,0.1,7.42
2.36,2.864700068251572e-06,4.592535208325443e-05,4.9,1.15,0.25,0.1,7.43
2.36,2.864700067755178e-06,4.59253517994862e-05,4.9,1.15,0.25,0.1,7.44
2.36,2.8647000672925933e-06,4.5925351535045476e-05,4.9,1.15,0.25,0.1,7.45
2.36,2.864700066861516e-06,4.592535128861585e-05,4.9,1.15,0.25,0.1,7.46
2.36,2.8647000664597994e-06,4.592535105897059e-05,4.9,1.15,0.25,0.1,7.47
2.36,2.8647000660854435e-06,4.59253508449665e-05,4.9,1.15,0.25,0.1,7.48
2.36,2.8647000657365845e-06,4.5925350645538265e-05,4.9,1.15,0.25,0.1,7.49
2.36,2.864700065411487e-06,4.5925350459693124e-05,4.9,1.15,0.25,0.1,7.5
2.36,2.864700065108532e-06,4.592535028650592e-05,4.9,1.15,0.25,0.1,7.51
2.36,2.8647000648262113e-06,4.5925350125114534e-05,4.9,1.15,0.25,0.1,7.5200000000000005
2.36,2.864700064563119e-06,4.592534997471554e-05,4.9,1.15,0.25,0.1,7.53
2.36,2.864700064317946e-06,4.5925349834560244e-05,4.9,1.15,0.25,0.1,7.54
2.36,2.864700064089472e-06,4.592534970395095e-05,4.9,1.15,0.25,0.1,7.55
2.36,2.86470006387656e-06,4.592534958223747e-05,4.9,1.15,0.25,0.1,7.5600000000000005
2.36,2.864700063678149e-06,4.5925349468813925e-05,4.9,1.15,0.25,0.1,7.57
2.36,2.864700063493252e-06,4.592534936311568e-05,4.9,1.15,0.25,0.1,7.58
2.36,2.8647000633209478e-06,4.592534926461655e-05,4.9,1.15,0.25,0.1,7.59
2.36,2.8647000631603795e-06,4.592534917282621e-05,4.9,1.15,0.25,0.1,7.6000000000000005
2.36,2.8647000630107478e-06,4.592534908728773e-05,4.9,1.15,0.25,0.1,7.61
2.36,2.864700062871307e-06,4.5925349007575286e-05,4.9,1.15,0.25,0.1,7.62
2.36,2.8647000627413638e-06,4.5925348933292076e-05,4.9,1.15,0.25,0.1,7.63
2.36,2.864700062620271e-06,4.592534886406831e-05,4.9,1.15,0.25,0.1,7.640000000000001
2.36,2.864700062507426e-06,4.592534879955938e-05,4.9,1.15,0.25,0.1,7.65
2.36,2.8647000624022673e-06,4.592534873944417e-05,4.9,1.15,0.25,0.1,7.66
2.36,2.8647000623042706e-06,4.592534868342341e-05,4.9,1.15,0.25,0.1,7.67
2.36,2.8647000622129478e-06,4.592534863121823e-05,4.9,1.15,0.25,0.1,7.68
2.36,2.864700062127846e-06,4.592534858256876e-05,4.9,1.15,0.25,0.1,7.69
2.36,2.864700062048541e-06,4.592534853723281e-05,4.9,1.15,0.25,0.1,7.7
2.36,2.8647000619746363e-06,4.5925348494984706e-05,4.9,1.15,0.25,0.1,7.71
2.36,2.8647000619057653e-06,4.592534845561412e-05,4.9,1.15,0.25,0.1,7.72
2.36,2.8647000618415852e-06,4.592534841892507e-05,4.9,1.15,0.25,0.1,7.73
2.36,2.8647000617817767e-06,4.5925348384734925e-05,4.9,1.15,0.25,0.1,7.74
2.36,2.864700061726042e-06,4.592534835287347e-05,4.9,1.15,0.25,0.1,7.75
2.36,2.864700061674103e-06,4.5925348323182104e-05,4.9,1.15,0.25,0.1,7.76
2.36,2.8647000616257015e-06,4.592534829551303e-05,4.9,1.15,0.25,0.1,7.7700000000000005
2.36,2.864700061580597e-06,4.592534826972849e-05,4.9,1.15,0.25,0.1,7.78
2.36,2.864700061538565e-06,4.5925348245700145e-05,4.9,1.15,0.25,0.1,7.79
2.36,2.8647000614993954e-06,4.5925348223308375e-05,4.9,1.15,0.25,0.1,7.8
2.36,2.8647000614628925e-06,4.5925348202441664e-05,4.9,1.15,0.25,0.1,7.8100000000000005
2.36,2.864700061428876e-06,4.592534818299616e-05,4.9,1.15,0.25,0.1,7.82
2.36,2.864700061397177e-06,4.59253481648751e-05,4.9,1.15,0.25,0.1,7.83
2.36,2.8647000613676373e-06,4.5925348147988294e-05,4.9,1.15,0.25,0.1,7.84
2.36,2.8647000613401095e-06,4.592534813225165e-05,4.9,1.15,0.25,0.1,7.8500000000000005
2.36,2.8647000613144567e-06,4.592534811758683e-05,4.9,1.15,0.25,0.1,7.86
2.36,2.8647000612905505e-06,4.5925348103920836e-05,4.9,1.15,0.25,0.1,7.87
2.36,2.8647000612682727e-06,4.5925348091185635e-05,4.9,1.15,0.25,0.1,7.88
2.36,2.864700061247513e-06,4.5925348079317836e-05,4.9,1.15,0.25,0.1,7.890000000000001
2.36,2.8647000612281678e-06,4.592534806825877e-05,4.9,1.15,0.25,0.1,7.9
2.36,2.8647000612101395e-06,4.592534805795294e-05,4.9,1.15,0.25,0.1,7.91
2.36,2.8647000611933386e-06,4.592534804834885e-05,4.9,1.15,0.25,0.1,7.92
2.36,2.8647000611776825e-06,4.592534803939875e-05,4.9,1.15,0.25,0.1,7.930000000000001
2.36,2.8647000611630767e-06,4.592534803104925e-05,4.9,1.15,0.25,0.1,7.94
2.36,2.8647000611494615e-06,4.592534802326597e-05,4.9,1.15,0.25,0.1,7.95
2.36,2.8647000611367734e-06,4.5925348016012545e-05,4.9,1.15,0.25,0.1,7.96
2.36,2.86470006112495e-06,4.592534800925359e-05,4.9,1.15,0.25,0.1,7.97
2.36,2.864700061113933e-06,4.592534800295563e-05,4.9,1.15,0.25,0.1,7.98
2.36,2.864700061103668e-06,4.592534799708731e-05,4.9,1.15,0.25,0.1,7.99
2.36,2.864700061094103e-06,4.5925347991619344e-05,4.9,1.15,0.25,0.1,8.0
2.36,2.8647000610851903e-06,4.592534798652443e-05,4.9,1.15,0.25,0.1,8.01
2.36,2.864700061076886e-06,4.592534798177711e-05,4.9,1.15,0.25,0.1,8.02
2.36,2.864700061069148e-06,4.592534797735368e-05,4.9,1.15,0.25,0.1,8.03
2.36,2.8647000610619376e-06,4.592534797323205e-05,4.9,1.15,0.25,0.1,8.040000000000001
2.36,2.8647000610552198e-06,4.5925347969391614e-05,4.9,1.15,0.25,0.1,8.05
2.36,2.8647000610489598e-06,4.59253479658132e-05,4.9,1.15,0.25,0.1,8.06
2.36,2.864700061043127e-06,4.5925347962478924e-05,4.9,1.15,0.25,0.1,8.07
2.36,2.8647000610376925e-06,4.5925347959372136e-05,4.9,1.15,0.25,0.1,8.08
2.36,2.864700061032629e-06,4.592534795647731e-05,4.9,1.15,0.25,0.1,8.09
2.36,2.86470006102791e-06,4.5925347953779984e-05,4.9,1.15,0.25,0.1,8.1
2.36,2.8647000610235136e-06,4.592534795126668e-05,4.9,1.15,0.25,0.1,8.11
2.36,2.8647000610194174e-06,4.592534794892485e-05,4.9,1.15,0.25,0.1,8.120000000000001
2.36,2.864700061015731e-06,4.592534794681742e-05,4.9,1.15,0.25,0.1,8.13
2.36,2.8647000610122875e-06,4.5925347944848855e-05,4.9,1.15,0.25,0.1,8.14
2.36,2.8647000610090704e-06,4.592534794301e-05,4.9,1.15,0.25,0.1,8.15
2.36,2.864700061006066e-06,4.592534794129231e-05,4.9,1.15,0.25,0.1,8.16
2.36,2.8647000610032594e-06,4.592534793968781e-05,4.9,1.15,0.25,0.1,8.17
2.36,2.8647000610006374e-06,4.592534793818903e-05,4.9,1.15,0.25,0.1,8.18
2.36,2.8647000609981886e-06,4.5925347936789004e-05,4.9,1.15,0.25,0.1,8.19
2.36,2.8647000609959008e-06,4.592534793548124e-05,4.9,1.15,0.25,0.1,8.2
2.36,2.8647000609937633e-06,4.592534793425964e-05,4.9,1.15,0.25,0.1,8.21
2.36,2.8647000609917672e-06,4.592534793311854e-05,4.9,1.15,0.25,0.1,8.22
2.36,2.864700060989902e-06,4.5925347932052627e-05,4.9,1.15,0.25,0.1,8.23
2.36,2.864700060988161e-06,4.592534793105695e-05,4.9,1.15,0.25,0.1,8.24
2.36,2.8647000609865343e-06,4.592534793012688e-05,4.9,1.15,0.25,0.1,8.25
2.36,2.8647000609850147e-06,4.5925347929258095e-05,4.9,1.15,0.25,0.1,8.26
2.36,2.864700060983595e-06,4.5925347928446557e-05,4.9,1.15,0.25,0.1,8.27
2.36,2.8647000609822686e-06,4.592534792768849e-05,4.9,1.15,0.25,0.1,8.28
2.36,2.86470006098103e-06,4.5925347926980376e-05,4.9,1.15,0.25,0.1,8.290000000000001
2.36,2.8647000609798728e-06,4.5925347926318925e-05,4.9,1.15,0.25,0.1,8.3
2.36,2.8647000609787915e-06,4.592534792570106e-05,4.9,1.15,0.25,0.1,8.31
2.36,2.8647000609777823e-06,4.5925347925123904e-05,4.9,1.15,0.25,0.1,8.32
2.36,2.864700060976839e-06,4.592534792458478e-05,4.9,1.15,0.25,0.1,8.33
2.36,2.8647000609759582e-06,4.592534792408118e-05,4.9,1.15,0.25,0.1,8.34
2.36,2.8647000609751358e-06,4.5925347923610764e-05,4.9,1.15,0.25,0.1,8.35
2.36,2.8647000609743666e-06,4.5925347923171344e-05,4.9,1.15,0.25,0.1,8.36
2.36,2.8647000609736488e-06,4.592534792276088e-05,4.9,1.15,0.25,0.1,8.370000000000001
2.36,2.864700060972978e-06,4.592534792237746e-05,4.9,1.15,0.25,0.1,8.38
2.36,2.8647000609723516e-06,4.59253479220193e-05,4.9,1.15,0.25,0.1,8.39
2.36,2.8647000609717663e-06,4.592534792168475e-05,4.9,1.15,0.25,0.1,8.4
2.36,2.8647000609712195e-06,4.592534792137223e-05,4.9,1.15,0.25,0.1,8.41
2.36,2.8647000609707087e-06,4.592534792108031e-05,4.9,1.15,0.25,0.1,8.42
2.36,2.864700060970232e-06,4.592534792080763e-05,4.9,1.15,0.25,0.1,8.43
2.36,2.8647000609697867e-06,4.5925347920552914e-05,4.9,1.15,0.25,0.1,8.44
2.36,2.86470006096937e-06,4.5925347920314986e-05,4.9,1.15,0.25,0.1,8.45
2.36,2.864700060968981e-06,4.592534792009273e-05,4.9,1.15,0.25,0.1,8.46
2.36,2.8647000609686183e-06,4.592534791988512e-05,4.9,1.15,0.25,0.1,8.47
2.36,2.864700060968279e-06,4.592534791969119e-05,4.9,1.15,0.25,0.1,8.48
2.36,2.864700060967962e-06,4.592534791951004e-05,4.9,1.15,0.25,0.1,8.49
2.36,2.864700060967666e-06,4.5925347919340824e-05,4.9,1.15,0.25,0.1,8.5
2.36,2.86470006096739e-06,4.592534791918276e-05,4.9,1.15,0.25,0.1,8.51
2.36,2.8647000609671317e-06,4.592534791903511e-05,4.9,1.15,0.25,0.1,8.52
2.36,2.8647000609668903e-06,4.5925347918897195e-05,4.9,1.15,0.25,0.1,8.53
2.36,2.864700060966665e-06,4.5925347918768365e-05,4.9,1.15,0.25,0.1,8.540000000000001
2.36,2.8647000609664545e-06,4.5925347918648025e-05,4.9,1.15,0.25,0.1,8.55
2.36,2.864700060966258e-06,4.5925347918535614e-05,4.9,1.15,0.25,0.1,8.56
2.36,2.864700060966074e-06,4.592534791843061e-05,4.9,1.15,0.25,0.1,8.57
2.36,2.8647000609659022e-06,4.592534791833252e-05,4.9,1.15,0.25,0.1,8.58
2.36,2.864700060965742e-06,4.59253479182409e-05,4.9,1.15,0.25,0.1,8.59
2.36,2.8647000609655927e-06,4.5925347918155316e-05,4.9,1.15,0.25,0.1,8.6
2.36,2.8647000609654525e-06,4.592534791807537e-05,4.9,1.15,0.25,0.1,8.61
2.36,2.8647000609653216e-06,4.592534791800069e-05,4.9,1.15,0.25,0.1,8.620000000000001
2.36,2.864700060965199e-06,4.592534791793093e-05,4.9,1.15,0.25,0.1,8.63
2.36,2.8647000609650857e-06,4.592534791786576e-05,4.9,1.15,0.25,0.1,8.64
2.36,2.864700060964979e-06,4.5925347917804895e-05,4.9,1.15,0.25,0.1,8.65
2.36,2.8647000609648795e-06,4.592534791774804e-05,4.9,1.15,0.25,0.1,8.66
2.36,2.8647000609647867e-06,4.592534791769493e-05,4.9,1.15,0.25,0.1,8.67
2.36,2.8647000609647003e-06,4.5925347917645314e-05,4.9,1.15,0.25,0.1,8.68
2.36,2.864700060964619e-06,4.592534791759898e-05,4.9,1.15,0.25,0.1,8.69
2.36,2.864700060964543e-06,4.592534791755569e-05,4.9,1.15,0.25,0.1,8.700000000000001
2.36,2.864700060964473e-06,4.592534791751526e-05,4.9,1.15,0.25,0.1,8.71
2.36,2.8647000609644072e-06,4.592534791747749e-05,4.9,1.15,0.25,0.1,8.72
2.36,2.864700060964345e-06,4.59253479174422e-05,4.9,1.15,0.25,0.1,8.73
2.36,2.864700060964287e-06,4.592534791740924e-05,4.9,1.15,0.25,0.1,8.74
2.36,2.864700060964233e-06,4.592534791737845e-05,4.9,1.15,0.25,0.1,8.75
2.36,2.8647000609641828e-06,4.592534791734969e-05,4.9,1.15,0.25,0.1,8.76
2.36,2.864700060964136e-06,4.592534791732283e-05,4.9,1.15,0.25,0.1,8.77
2.36,2.8647000609640926e-06,4.592534791729774e-05,4.9,1.15,0.25,0.1,8.78
2.36,2.864700060964051e-06,4.59253479172743e-05,4.9,1.15,0.25,0.1,8.790000000000001
2.36,2.8647000609640134e-06,4.5925347917252406e-05,4.9,1.15,0.25,0.1,8.8
2.36,2.8647000609639774e-06,4.5925347917231956e-05,4.9,1.15,0.25,0.1,8.81
2.36,2.864700060963944e-06,4.592534791721285e-05,4.9,1.15,0.25,0.1,8.82
2.36,2.8647000609639126e-06,4.592534791719501e-05,4.9,1.15,0.25,0.1,8.83
2.36,2.8647000609638833e-06,4.5925347917178335e-05,4.9,1.15,0.25,0.1,8.84
2.36,2.8647000609638562e-06,4.592534791716276e-05,4.9,1.15,0.25,0.1,8.85
2.36,2.864700060963831e-06,4.5925347917148214e-05,4.9,1.15,0.25,0.1,8.86
2.36,2.864700060963807e-06,4.592534791713462e-05,4.9,1.15,0.25,0.1,8.870000000000001
2.36,2.864700060963785e-06,4.592534791712193e-05,4.9,1.15,0.25,0.1,8.88
2.36,2.8647000609637643e-06,4.592534791711007e-05,4.9,1.15,0.25,0.1,8.89
2.36,2.8647000609637444e-06,4.5925347917099e-05,4.9,1.15,0.25,0.1,8.9
2.36,2.864700060963727e-06,4.592534791708866e-05,4.9,1.15,0.25,0.1,8.91
2.36,2.86470006096371e-06,4.5925347917078995e-05,4.9,1.15,0.25,0.1,8.92
2.36,2.8647000609636945e-06,4.592534791706997e-05,4.9,1.15,0.25,0.1,8.93
2.36,2.86470006096368e-06,4.592534791706154e-05,4.9,1.15,0.25,0.1,8.94
2.36,2.8647000609636657e-06,4.5925347917053665e-05,4.9,1.15,0.25,0.1,8.950000000000001
2.36,2.8647000609636525e-06,4.592534791704631e-05,4.9,1.15,0.25,0.1,8.96
2.36,2.86470006096364e-06,4.5925347917039435e-05,4.9,1.15,0.25,0.1,8.97
2.36,2.864700060963629e-06,4.592534791703302e-05,4.9,1.15,0.25,0.1,8.98
2.36,2.8647000609636186e-06,4.592534791702702e-05,4.9,1.15,0.25,0.1,8.99
2.36,2.864700060963609e-06,4.592534791702142e-05,4.9,1.15,0.25,0.1,9.0
2.36,2.8647000609636e-06,4.592534791701618e-05,4.9,1.15,0.25,0.1,9.01
2.36,2.864700060963591e-06,4.592534791701129e-05,4.9,1.15,0.25,0.1,9.02
2.36,2.8647000609635835e-06,4.5925347917006726e-05,4.9,1.15,0.25,0.1,9.03
2.36,2.864700060963576e-06,4.5925347917002464e-05,4.9,1.15,0.25,0.1,9.040000000000001
2.36,2.864700060963569e-06,4.592534791699848e-05,4.9,1.15,0.25,0.1,9.05
2.36,2.8647000609635627e-06,4.592534791699476e-05,4.9,1.15,0.25,0.1,9.06
2.36,2.8647000609635564e-06,4.592534791699128e-05,4.9,1.15,0.25,0.1,9.07
2.36,2.8647000609635505e-06,4.592534791698804e-05,4.9,1.15,0.25,0.1,9.08
2.36,2.8647000609635454e-06,4.5925347916985e-05,4.9,1.15,0.25,0.1,9.09
2.36,2.86470006096354e-06,4.592534791698217e-05,4.9,1.15,0.25,0.1,9.1
2.36,2.8647000609635356e-06,4.5925347916979526e-05,4.9,1.15,0.25,0.1,9.11
2.36,2.864700060963532e-06,4.592534791697706e-05,4.9,1.15,0.25,0.1,9.120000000000001
2.36,2.8647000609635276e-06,4.592534791697475e-05,4.9,1.15,0.25,0.1,9.13
2.36,2.8647000609635234e-06,4.592534791697259e-05,4.9,1.15,0.25,0.1,9.14
2.36,2.86470006096352e-06,4.5925347916970575e-05,4.9,1.15,0.25,0.1,9.15
2.36,2.864700060963517e-06,4.59253479169687e-05,4.9,1.15,0.25,0.1,9.16
2.36,2.8647000609635136e-06,4.5925347916966936e-05,4.9,1.15,0.25,0.1,9.17
2.36,2.8647000609635106e-06,4.5925347916965296e-05,4.9,1.15,0.25,0.1,9.18
2.36,2.8647000609635085e-06,4.5925347916963765e-05,4.9,1.15,0.25,0.1,9.19
2.36,2.864700060963506e-06,4.5925347916962335e-05,4.9,1.15,0.25,0.1,9.200000000000001
2.36,2.8647000609635034e-06,4.592534791696099e-05,4.9,1.15,0.25,0.1,9.21
2.36,2.8647000609635013e-06,4.592534791695974e-05,4.9,1.15,0.25,0.1,9.22
2.36,2.8647000609634992e-06,4.5925347916958574e-05,4.9,1.15,0.25,0.1,9.23
2.36,2.8647000609634967e-06,4.592534791695748e-05,4.9,1.15,0.25,0.1,9.24
2.36,2.8647000609634954e-06,4.5925347916956467e-05,4.9,1.15,0.25,0.1,9.25
2.36,2.8647000609634937e-06,4.592534791695552e-05,4.9,1.15,0.25,0.1,9.26
2.36,2.864700060963492e-06,4.592534791695463e-05,4.9,1.15,0.25,0.1,9.27
