Time,p3g,php,pser,ser,serA,serC,serB,cell,PDH,PSA,PSP
3.66,2.36,0.05023777703237599,0.028754022898867988,4.9,1.15,0.1,0.25,1.0,5.164062909864892e-05,0.11401540648142532,0.12970399243281985
3.67,2.36,0.04910165168039979,0.02859589921250962,4.9,1.15,0.1,0.25,1.0,5.264191321702911e-05,0.11331151265964692,0.1292485965802806
3.68,2.36,0.047972648979980805,0.028435262322045764,4.9,1.15,0.1,0.25,1.0,5.3676140072374746e-05,0.11259284294583599,0.1287840944729744
3.69,2.36,0.046850919103268364,0.02827205478294069,4.9,1.15,0.1,0.25,1.0,5.474475181859559e-05,0.11185897983479381,0.12831021880478075
3.7,2.36,0.045736616478043675,0.028106217631802,4.9,1.15,0.1,0.25,1.0,5.5849265237077256e-05,0.11110949260758081,0.12782669241808256
3.71,2.36,0.04462989992228626,0.027937690353129922,4.9,1.15,0.1,0.25,1.0,5.6991275844108796e-05,0.11034393700061038,0.12733322789438054
3.72,2.36,0.04353093278204004,0.02776641084698199,4.9,1.15,0.1,0.25,1.0,5.8172462195601275e-05,0.10956185488543921,0.12682952712886325
3.73,2.36,0.04243988307245781,0.027592315397839674,4.9,1.15,0.1,0.25,1.0,5.939459038978561e-05,0.10876277396291378,0.12631528088870783
3.74,2.36,0.04135692362186033,0.027415338645004592,4.9,1.15,0.1,0.25,1.0,6.0659518766325805e-05,0.10794620747590732,0.12579016835496376
3.75,2.36,0.040282232218603733,0.027235413554898703,4.9,1.15,0.1,0.25,1.0,6.196920279745612e-05,0.1071116539455353,0.12525385664797434
3.7600000000000002,2.36,0.03921599176049327,0.027052471395694923,4.9,1.15,0.1,0.25,1.0,6.33257001632526e-05,0.1062585969364813,0.1247060003364097
3.77,2.36,0.038158390406424054,0.026866441714764037,4.9,1.15,0.1,0.25,1.0,6.473117599883416e-05,0.10538650485790628,0.1241462409301324
3.7800000000000002,2.36,0.037109621729856754,0.02667725231948964,4.9,1.15,0.1,0.25,1.0,6.6187908296022e-05,0.10449483080737007,0.12357420635729383
3.79,2.36,0.03606988487365941,0.026484829262077954,4.9,1.15,0.1,0.25,1.0,6.769829343557348e-05,0.10358301246627569,0.12298951042626889
3.8000000000000003,2.36,0.03503938470575231,0.026289096829072562,4.9,1.15,0.1,0.25,1.0,6.926485181835966e-05,0.10265047205656999,0.12239175227328884
3.81,2.36,0.03401833197489118,0.0260899775363788,4.9,1.15,0.1,0.25,1.0,7.089023355451811e-05,0.10169661636981707,0.12178051579692906
3.8200000000000003,2.36,0.03300694346580188,0.025887392130707485,4.9,1.15,0.1,0.25,1.0,7.257722415842767e-05,0.10072083688132093,0.12115536908096054
3.83,2.36,0.03200544215274666,0.025681259598466483,4.9,1.15,0.1,0.25,1.0,7.432875018398352e-05,0.09972250996373354,0.1205158638074892
3.84,2.36,0.03101405735044437,0.025471497183260552,4.9,1.15,0.1,0.25,1.0,7.614788471875954e-05,0.09870099721656318,0.11986153466279274
3.85,2.36,0.030033024861093674,0.025258020413308546,4.9,1.15,0.1,0.25,1.0,7.80378526367998e-05,0.09765564593022477,0.11919189873883679
3.86,2.36,0.02906258711604681,0.02504074314025238,4.9,1.15,0.1,0.25,1.0,8.000203548753947e-05,0.0965857897057687,0.11850645493411961
3.87,2.36,0.02810299331045519,0.024819577591016915,4.9,1.15,0.1,0.25,1.0,8.204397587219265e-05,0.09549074925422105,0.11780468335827199
3.88,2.36,0.027154499528953237,0.024594434434586244,4.9,1.15,0.1,0.25,1.0,8.41673811282931e-05,0.09436983340259117,0.11708604474574767
3.89,2.36,0.026217368860154876,0.024365222865790476,4.9,1.15,0.1,0.25,1.0,8.637612610733043e-05,0.09322234033708275,0.11634997988499107
3.9,2.36,0.02529187149741304,0.024131850708452272,4.9,1.15,0.1,0.25,1.0,8.867425478891094e-05,0.09204755911791299,0.11559590907069169
3.91,2.36,0.024378284822921974,0.02389422454052388,4.9,1.15,0.1,0.25,1.0,9.106598042693197e-05,0.09084477150442742,0.11482323158814842
3.92,2.36,0.023476893471831347,0.023652249844157962,4.9,1.15,0.1,0.25,1.0,9.35556838681763e-05,0.08961325413392719,0.11403132524039856
3.93,2.36,0.022587989372574842,0.023405831183998863,4.9,1.15,0.1,0.25,1.0,9.614790962088358e-05,0.08835228110281454,0.11321954593064956
3.94,2.36,0.021711871759100013,0.023154872417359713,4.9,1.15,0.1,0.25,1.0,9.8847359179639e-05,0.08706112700434013,0.11238722731471446
3.95,2.36,0.020848847150104977,0.022899276940364144,4.9,1.15,0.1,0.25,1.0,0.00010165888103294692,0.08573907048339408,0.11153368054063513
3.96,2.36,0.01999922928974668,0.022638947974583608,4.9,1.15,0.1,0.25,1.0,0.00010458745669093467,0.08438539837542791,0.11065819409552036
3.97,2.36,0.019163339043569896,0.022373788899190408,4.9,1.15,0.1,0.25,1.0,0.00010763818197301072,0.08299941050368596,0.10976003378286579
3.98,2.36,0.018341504242621508,0.022103703634175537,4.9,1.15,0.1,0.25,1.0,0.00011081624268972395,0.08158042521642385,0.10883844285731643
3.99,2.36,0.017534059467847404,0.02182859708074508,4.9,1.15,0.1,0.25,1.0,0.0001141268837411245,0.08012778575359343,0.10789264234801298
4.0,2.36,0.01674134576592657,0.021548375625609774,4.9,1.15,0.1,0.25,1.0,0.00011757537053819255,0.07864086754046216,0.10692183160639154
4.01,2.36,0.015963710286669153,0.021262947716511577,4.9,1.15,0.1,0.25,1.0,0.00012116694153842825,0.07711908651360022,0.10592518911961996
4.0200000000000005,2.36,0.0152015058310005,0.020972224516983468,4.9,1.15,0.1,0.25,1.0,0.00012490675057730296,0.07556190859235848,0.10490187363679987
4.03,2.36,0.014455090297371957,0.02067612064900199,4.9,1.15,0.1,0.25,1.0,0.00012879979758213496,0.07396886041599797,0.10385102566167821
4.04,2.36,0.013724826013192585,0.020374555032850895,4.9,1.15,0.1,0.25,1.0,0.0001328508461850829,0.0723395414725499,0.102771769372916
4.05,2.36,0.013011078938518017,0.020067451831803754,4.9,1.15,0.1,0.25,1.0,0.00013706432671002188,0.07067363776046542,0.10166321503246584
4.0600000000000005,2.36,0.012314217718691053,0.019754741521008933,4.9,1.15,0.1,0.25,1.0,0.00014144422308986048,0.06897093707529123,0.1005244619916334
4.07,2.36,0.011634612576901866,0.019436362081366895,4.9,1.15,0.1,0.25,1.0,0.00014599394229572417,0.06723134609460583,0.09935460234555078
4.08,2.36,0.010972634027433474,0.019112260330554794,4.9,1.15,0.1,0.25,1.0,0.00015071616511805523,0.06545490938388701,0.09815272533499823
4.09,2.36,0.010328651387026676,0.01878239340619788,4.9,1.15,0.1,0.25,1.0,0.00015561267751749319,0.06364183041880317,0.09691792261488263
4.1,2.36,0.00970303105978218,0.01844673041688716,4.9,1.15,0.1,0.25,1.0,0.00016068418232112157,0.06179249468829207,0.09564929452291933
4.11,2.36,0.009096134580848495,0.01810525426401095,4.9,1.15,0.1,0.25,1.0,0.00016593009172106895,0.059907494974395605,0.09434595744628461
4.12,2.36,0.008508316394670824,0.017757963646944357,4.9,1.15,0.1,0.25,1.0,0.00017134830210853368,0.05798765880837551,0.09300705243155614
4.13,2.36,0.007939921345056205,0.01740487526120819,4.9,1.15,0.1,0.25,1.0,0.0001769349540834567,0.056034078046669,0.09163175518616244
4.14,2.36,0.007391281856560572,0.017046026195349513,4.9,1.15,0.1,0.25,1.0,0.00018268418210041785,0.05404814043739455,0.0902192876189808
4.15,2.36,0.006862714788829174,0.01668147652863042,4.9,1.15,0.1,0.25,1.0,0.00018858786016082206,0.05203156294703721,0.08876893106753739
4.16,2.36,0.006354517948072696,0.016311312127697545,4.9,1.15,0.1,0.25,1.0,0.0001946353522174393,0.049986426483865684,0.0872800413574639
4.17,2.36,0.005866966244055639,0.015935647634961924,4.9,1.15,0.1,0.25,1.0,0.00020081327844586144,0.04791521149157644,0.08575206583070667
4.18,2.36,0.005400307487393685,0.01555462963386256,4.9,1.15,0.1,0.25,1.0,0.0002071053111307333,0.04582083369322113,0.08418456245881606
4.19,2.36,0.004954757835788807,0.015168439961186877,4.9,1.15,0.1,0.25,1.0,0.00021349201634595413,0.043706679082962545,0.08257722110239542
4.2,2.36,0.004530496878003136,0.014777299157838568,4.9,1.15,0.1,0.25,1.0,0.00021995076021047333,0.041576636736327346,0.08092988706768382
4.21,2.36,0.004127662430106163,0.014381469958871834,4.9,1.15,0.1,0.25,1.0,0.0002264556989530379,0.039435128318239664,0.07924258672862654
4.22,2.36,0.003746345056947091,0.013981260792456424,4.9,1.15,0.1,0.25,1.0,0.00023297787341348906,0.03728713221025121,0.07751555524621373
4.23,2.36,0.0033865823823876775,0.01357702920516391,4.9,1.15,0.1,0.25,1.0,0.00023948542708871192,0.03513820006689329,0.0757492661731411
4.24,2.36,0.0030483532831611444,0.013169185102704109,4.9,1.15,0.1,0.25,1.0,0.0002459439635486779,0.03299446335773645,0.07394446256257746
4.25,2.36,0.0027315720863976697,0.012758193675913146,4.9,1.15,0.1,0.25,1.0,0.00025231705360007046,0.030862627159839652,0.07210218904615456
4.26,2.36,0.0024360829092912274,0.012344577864712703,4.9,1.15,0.1,0.25,1.0,0.00025856689491852574,0.02874994814811044,0.07022382417995045
4.2700000000000005,2.36,0.002161654332792465,0.011928920172695881,4.9,1.15,0.1,0.25,1.0,0.000264655116282194,0.026664193872667136,0.06831111206059193
4.28,2.36,0.001907974488522364,0.011511863816030912,4.9,1.15,0.1,0.25,1.0,0.0002705437099183602,0.024613578666551866,0.0663661928698092
4.29,2.36,0.0016746471944812616,0.01109411239225744,4.9,1.15,0.1,0.25,1.0,0.0002761960506972391,0.022606678672704352,0.06439162813117492
4.3,2.36,0.0014611888368137069,0.01067642877089759,4.9,1.15,0.1,0.25,1.0,0.0002815779700964041,0.02065231671030357,0.06239042327707105
4.3100000000000005,2.36,0.0012670265338236486,0.010259632443685447,4.9,1.15,0.1,0.25,1.0,0.0002866588249953238,0.01875941904440789,0.06036604322807636
4.32,2.36,0.00109149809472254,0.009844594920897416,4.9,1.15,0.1,0.25,1.0,0.0002914124931522506,0.01693684777239773,0.058322417920515984
4.33,2.36,0.000933853541860517,0.009432233710110866,4.9,1.15,0.1,0.25,1.0,0.0002958182444571096,0.015193203758200657,0.05626393916293757
4.34,2.36,0.0007932589536767848,0.009023503858355804,4.9,1.15,0.1,0.25,1.0,0.0002998614147409365,0.013536612370589552,0.054195442476616784
4.3500000000000005,2.36,0.0006688023168892529,0.008619387995972066,4.9,1.15,0.1,0.25,1.0,0.0003035338458583257,0.011974490807307421,0.052122177055857845
4.36,2.36,0.0005595019662985208,0.008220883951694319,4.9,1.15,0.1,0.25,1.0,0.0003068340447355204,0.010513314568905955,0.05004975768328702
4.37,2.36,0.00046431714566458966,0.007828990951389116,4.9,1.15,0.1,0.25,1.0,0.00030976706026705905,0.009158386812269393,0.04798410223578458
4.38,2.36,0.0003821609526271358,0.007444694074919465,4.9,1.15,0.1,0.25,1.0,0.0003123440737980299,0.007913631301842495,0.04593135185669556
4.39,2.36,0.0003119149670770617,0.007068947922927131,4.9,1.15,0.1,0.25,1.0,0.0003145817445456181,0.006781415585756797,0.04389777777126962
4.4,2.36,0.00025244561602879326,0.0067026594089260455,4.9,1.15,0.1,0.25,1.0,0.0003165013419730751,0.005762428116871162,0.04188967372235759
4.41,2.36,0.00020262137053789225,0.006346671350472506,4.9,1.15,0.1,0.25,1.0,0.0003181277357674242,0.0048556152616712955,0.039913243007764276
4.42,2.36,0.00016133019268008817,0.006001746015276531,4.9,1.15,0.1,0.25,1.0,0.00031948830818754844,0.0040581904018683205,0.037974476043293265
4.43,2.36,0.00012749653349859217,0.005668551166600078,4.9,1.15,0.1,0.25,1.0,0.00032061185560303243,0.0033657198838927976,0.036079033551154945
4.44,2.36,0.0001000970841068854,0.0053476481275667185,4.9,1.15,0.1,0.25,1.0,0.0003215275435196307,0.0027722852552328724,0.034232134560764675
4.45,2.36,7.817447971920815e-05,0.005039483011151187,4.9,1.15,0.1,0.25,1.0,0.0003222639709743219,0.0022707120347596017,0.032438457810722174
4.46,2.36,6.08484947620177e-05,0.004744381333011431,4.9,1.15,0.1,0.25,1.0,0.0003228483790182348,0.0018528557252127512,0.03070206029328936
4.47,2.36,4.732413498791346e-05,0.004462546438755209,4.9,1.15,0.1,0.25,1.0,0.0003233060327643028,0.001509922934520635,0.02902631801517234
4.48,2.36,3.6896424549109336e-05,0.004194061698049495,4.9,1.15,0.1,0.25,1.0,0.00032365978516885486,0.001232806891495807,0.027413891206879686
4.49,2.36,2.895186847467528e-05,0.003938896227396971,4.9,1.15,0.1,0.25,1.0,0.0003239298183864931,0.0010124146432654716,0.025866714773429722
4.5,2.36,2.2966763672315082e-05,0.0036969137825341052,4.9,1.15,0.1,0.25,1.0,0.0003241335481860885,0.0008399636467977845,0.024386013612492194
4.51,2.36,1.8502781308400966e-05,0.0034678840521360217,4.9,1.15,0.1,0.25,1.0,0.00032428566670718333,0.0007072309963046667,0.02297233939060759
4.5200000000000005,2.36,1.5200342534659088e-05,0.0032514957357013138,4.9,1.15,0.1,0.25,1.0,0.00032439829538327675,0.0006067423621270607,0.021625625661262412
4.53,2.36,1.2770433918638921e-05,0.0030473705526431164,4.9,1.15,0.1,0.25,1.0,0.0003244812166549432,0.0005318953919678345,0.020345256197013
4.54,2.36,1.0985523548296832e-05,0.002855077421867895,4.9,1.15,0.1,0.25,1.0,0.0003245421542031578,0.00047701856572970094,0.019130141453031352
4.55,2.36,9.670186271575352e-06,0.002674146152961276,4.9,1.15,0.1,0.25,1.0,0.0003245870749897713,0.00043737150471239415,0.017978798323034586
4.5600000000000005,2.36,8.69197666621803e-06,0.002504080099463252,4.9,1.15,0.1,0.25,1.0,0.00032462049041271236,0.00040909751556637706,0.016889428773751658
4.57,2.36,7.952969733967212e-06,0.0023443673755067624,4.9,1.15,0.1,0.25,1.0,0.0003246457392879818,0.00038914158277858046,0.01585999375842902
4.58,2.36,7.3822359678040875e-06,0.0021944904433658275,4.9,1.15,0.1,0.25,1.0,0.0003246652416385259,0.0003751465850279967,0.014888280101056646
4.59,2.36,6.929417719845008e-06,0.002053933968953164,4.9,1.15,0.1,0.25,1.0,0.00032468071640482917,0.0003653408344312378,0.013971958680287208
4.6000000000000005,2.36,6.559428058290629e-06,0.0019221910253414938,4.9,1.15,0.1,0.25,1.0,0.000324693361653717,0.0003584263431784806,0.013108633540848982
4.61,2.36,6.2482351865055975e-06,0.0017987677633271451,4.9,1.15,0.1,0.25,1.0,0.0003247039981495389,0.0003534759420232398,0.012295881966082943
4.62,2.36,5.979613608780879e-06,0.0016831867593438779,4.9,1.15,0.1,0.25,1.0,0.0003247131801294108,0.00034984348501999825,0.011531286298027577
4.63,2.36,5.7427154185510075e-06,0.0015749892629108536,4.9,1.15,0.1,0.25,1.0,0.00032472127817645473,0.00034708904427022905,0.01081245852299493
4.64,2.36,5.530316839947019e-06,0.0014737365553509258,4.9,1.15,0.1,0.25,1.0,0.0003247285390805447,0.0003449197195335481,0.010137058704194958
4.65,2.36,5.337584566929404e-06,0.001379010630711043,4.9,1.15,0.1,0.25,1.0,0.00032473512796755754,0.00034314437182697983,0.00950280844768764
4.66,2.36,5.1612316625287244e-06,0.001290414373253304,4.9,1.15,0.1,0.25,1.0,0.0003247411571317147,0.0003416402421838606,0.008907500432672775
4.67,2.36,4.998960041779376e-06,0.0012075713690181803,4.9,1.15,0.1,0.25,1.0,0.0003247467050818457,0.00034032948810242973,0.008349004855460427
4.68,2.36,4.849096176232862e-06,0.001130125472658264,4.9,1.15,0.1,0.25,1.0,0.00032475182898812025,0.00033916287447631217,0.007825273573841803
4.69,2.36,4.710362952600752e-06,0.001057740205497775,4.9,1.15,0.1,0.25,1.0,0.0003247565724773646,0.00033810908596810125,0.007334342466490258
4.7,2.36,4.5817373219494035e-06,0.0009900980515071172,4.9,1.15,0.1,0.25,1.0,0.0003247609704972071,0.00033714776660496667,0.006874332479610298
4.71,2.36,4.462364007255033e-06,0.0009268996916307753,4.9,1.15,0.1,0.25,1.0,0.00032476505226467894,0.0003362651880307058,0.00644344966826629
4.72,2.36,4.351503776910778e-06,0.0008678632076587319,4.9,1.15,0.1,0.25,1.0,0.0003247688430335999,0.00033545163086349004,0.006039984483756722
4.73,2.36,4.248501779220159e-06,0.0008127232773702459,4.9,1.15,0.1,0.25,1.0,0.00032477236517641496,0.00033469978891731655,0.00566231049732649
4.74,2.36,4.152768250199702e-06,0.0007612303638224591,4.9,1.15,0.1,0.25,1.0,0.00032477563884318464,0.00033400383906748875,0.005308882622111065
4.75,2.36,4.0637668245280495e-06,0.0007131499375890801,4.9,1.15,0.1,0.25,1.0,0.00032477868236074805,0.00033335893843151995,0.004978235140755691
4.76,2.36,3.981006229987236e-06,0.0006682616908121655,4.9,1.15,0.1,0.25,1.0,0.0003247815125162936,0.00033276089619256886,0.004668979296364233
4.7700000000000005,2.36,3.904034705634565e-06,0.0006263587937425618,4.9,1.15,0.1,0.25,1.0,0.0003247841447478712,0.0003322059989687035,0.004379800831628403
4.78,2.36,3.832435841097034e-06,0.0005872471500631858,4.9,1.15,0.1,0.25,1.0,0.0003247865932863667,0.00033169091488845773,0.004109457210150914
4.79,2.36,3.765825100130503e-06,0.0005507447224104032,4.9,1.15,0.1,0.25,1.0,0.0003247888712741263,0.0003312126175288688,0.003856775044758303
4.8,2.36,3.7038469529590968e-06,0.0005166808294363811,4.9,1.15,0.1,0.25,1.0,0.00032479099086280233,0.00033076834452901063,0.003620647080923529
4.8100000000000005,2.36,3.6461725245555365e-06,0.00048489554787823524,4.9,1.15,0.1,0.25,1.0,0.0003247929632935881,0.00033035556942320564,0.003400029685334584
4.82,2.36,3.592497192477336e-06,0.0004552390349534871,4.9,1.15,0.1,0.25,1.0,0.000324794798979206,0.0003299719668342858,0.0031939395845878046
4.83,2.36,3.542538704695152e-06,0.00042757096148752106,4.9,1.15,0.1,0.25,1.0,0.00032479650756813723,0.00032961539573634783,0.0030014511952156935
4.84,2.36,3.496035465502293e-06,0.0004017599593794668,4.9,1.15,0.1,0.25,1.0,0.0003247980980031228,0.000329283886268214,0.002821693898065176
4.8500000000000005,2.36,3.4527450112896174e-06,0.0003776831206446962,4.9,1.15,0.1,0.25,1.0,0.0003247995785731887,0.0003289756278497071,0.0026538495337986596
4.86,2.36,3.412442222589547e-06,0.0003552254090861808,4.9,1.15,0.1,0.25,1.0,0.0003248009569747059,0.00032868893839125386,0.0024971491666148445
4.87,2.36,3.374918303743685e-06,0.00033427924557389996,4.9,1.15,0.1,0.25,1.0,0.00032480224034620974,0.0003284222722027656,0.0023508709490176237
4.88,2.36,3.3399793362618325e-06,0.00031474401698020885,4.9,1.15,0.1,0.25,1.0,0.00032480343531781085,0.00032817419405263874,0.0022143373591102756
4.89,2.36,3.3074453079208947e-06,0.0002965256741849601,4.9,1.15,0.1,0.25,1.0,0.000324804548044344,0.00032794337972807665,0.0020869129751328046
4.9,2.36,3.277148992924232e-06,0.00027953631225187343,4.9,1.15,0.1,0.25,1.0,0.0003248055842436193,0.0003277286009184596,0.0019680020513683383
4.91,2.36,3.2489350397043884e-06,0.0002636937554196659,4.9,1.15,0.1,0.25,1.0,0.0003248065492275788,0.0003275287260404662,0.0018570460616346694
4.92,2.36,3.222659067612394e-06,0.0002489212432368499,4.9,1.15,0.1,0.25,1.0,0.0003248074479331548,0.000327342702109112,0.0017535218932172507
4.93,2.36,3.1981868577686818e-06,0.00023514707555189024,4.9,1.15,0.1,0.25,1.0,0.00032480828494991273,0.0003271695498089404,0.0016569397026604817
4.94,2.36,3.1753936928556224e-06,0.0002223042717384989,4.9,1.15,0.1,0.25,1.0,0.0003248090645426048,0.00032700836905503967,0.0015668408264881337
4.95,2.36,3.154163531261631e-06,0.00021033028382854457,4.9,1.15,0.1,0.25,1.0,0.00032480979067939274,0.00032685831648764747,0.0014827960308648126
4.96,2.36,3.1343885178166822e-06,0.00019916671092398827,4.9,1.15,0.1,0.25,1.0,0.0003248104670485613,0.000326718615228261,0.0014044037362843697
4.97,2.36,3.115968320153513e-06,0.00018875902601076989,4.9,1.15,0.1,0.25,1.0,0.0003248110970811994,0.00032658854315146483,0.0013312882993292928
4.98,2.36,3.0988095961404545e-06,0.00017905632835526938,4.9,1.15,0.1,0.25,1.0,0.0003248116839693999,0.00032646742881309825,0.0012630984478531676
4.99,2.36,3.0828255079664835e-06,0.00017001110919622563,4.9,1.15,0.1,0.25,1.0,0.00032481223068286626,0.0003263546487601961,0.0011995057867003256
5.0,2.36,3.0679352608238766e-06,0.00016157903147024998,4.9,1.15,0.1,0.25,1.0,0.00032481273998468,0.000326249623952428,0.0011402033820290495
5.01,2.36,3.0540636569015433e-06,0.0001537187138826947,4.9,1.15,0.1,0.25,1.0,0.0003248132144465453,0.00032615181610976446,0.0010849043586211953
5.0200000000000005,2.36,3.0411407276679223e-06,0.00014639155089194995,4.9,1.15,0.1,0.25,1.0,0.000324813656461358,0.0003260607252770757,0.0010333407344782573
5.03,2.36,3.0291013397547295e-06,0.00013956151783976425,4.9,1.15,0.1,0.25,1.0,0.0003248140682566782,0.00032597588648650226,0.0009852621375905646
5.04,2.36,3.0178848640559928e-06,0.0001331950049936477,4.9,1.15,0.1,0.25,1.0,0.000324814451906042,0.0003258968674674406,0.0009404347144305796
5.05,2.36,3.007434876442142e-06,0.00012726066717690243,4.9,1.15,0.1,0.25,1.0,0.00032481480933919255,0.0003258232664700756,0.0008986401380637755
5.0600000000000005,2.36,2.997698825868074e-06,0.00012172925429978585,4.9,1.15,0.1,0.25,1.0,0.00032481514235342717,0.0003257547094982879,0.000859674472864378
5.07,2.36,2.9886277987938523e-06,0.00011657349024904784,4.9,1.15,0.1,0.25,1.0,0.00032481545262165126,0.0003256908489425938,0.0008233473720235727
5.08,2.36,2.980176251769963e-06,0.00011176793526451803,4.9,1.15,0.1,0.25,1.0,0.000324815741701521,0.0003256313613650559,0.0007894811520548468
5.09,2.36,2.9723017704443782e-06,0.00010728885999218633,4.9,1.15,0.1,0.25,1.0,0.00032481601104368313,0.00032557594575816117,0.0007579099436312408
5.1000000000000005,2.36,2.9649648577911765e-06,0.00010311413453969841,4.9,1.15,0.1,0.25,1.0,0.00032481626199901614,0.00032552432203441324,0.0007284789430139189
5.11,2.36,2.9581287419434427e-06,9.92231271134229e-05,4.9,1.15,0.1,0.25,1.0,0.00032481649582520025,0.00032547622970831086,0.0007010437265792918
5.12,2.36,2.951759166173909e-06,9.559659316560653e-05,4.9,1.15,0.1,0.25,1.0,0.00032481671369389957,0.0003254314261311453,0.0006754694945393874
5.13,2.36,2.945824234309749e-06,9.221659230244301e-05,4.9,1.15,0.1,0.25,1.0,0.00032481691669604727,0.0003253896856245487,0.0006516305069965907
5.14,2.36,2.9402942322756015e-06,8.906639339517709e-05,4.9,1.15,0.1,0.25,1.0,0.00032481710584794844,0.00032535079797234014,0.0006294094338719194
5.15,2.36,2.935141492080529e-06,8.613040072995259e-05,4.9,1.15,0.1,0.25,1.0,0.00032481728209593063,0.00032531456764577137,0.0006086968506393944
5.16,2.36,2.9303402331314314e-06,8.339406914586846e-05,4.9,1.15,0.1,0.25,1.0,0.000324817446321771,0.00032528081241012865,0.0005893906541521124
5.17,2.36,2.925866448549691e-06,8.084384145967868e-05,4.9,1.15,0.1,0.25,1.0,0.00032481759934658346,0.00032524936275713656,0.0005713956337388196
5.18,2.36,2.9216977711950975e-06,7.846707628807383e-05,4.9,1.15,0.1,0.25,1.0,0.00032481774193540046,0.00032522006075255477,0.000554622972868578
5.19,2.36,2.9178133704099697e-06,7.625199118493274e-05,4.9,1.15,0.1,0.25,1.0,0.00032481787480070413,0.00032519275942395067,0.0005389898574011512
5.2,2.36,2.914193836172496e-06,7.418759958959966e-05,4.9,1.15,0.1,0.25,1.0,0.0003248179986063879,0.00032516732181462065,0.0005244190388833274
5.21,2.36,2.910821088542489e-06,7.226366065237048e-05,4.9,1.15,0.1,0.25,1.0,0.00032481811397085374,0.00032514362044039135,0.0005108384876060575
5.22,2.36,2.9076782874110065e-06,7.047062984936176e-05,4.9,1.15,0.1,0.25,1.0,0.0003248182214700985,0.00032512153658737994,0.0004981810502723784
5.23,2.36,2.9047497387954674e-06,6.87996071549197e-05,4.9,1.15,0.1,0.25,1.0,0.00032481832164091816,0.0003251009596284726,0.00048638408957612963
5.24,2.36,2.902020823434683e-06,6.724229735299775e-05,4.9,1.15,0.1,0.25,1.0,0.0003248184149833507,0.00032508178656613505,0.00047538920873593
5.25,2.36,2.8994779237238528e-06,6.579096967322472e-05,4.9,1.15,0.1,0.25,1.0,0.0003248185019631742,0.00032506392148184634,0.00046514197063156966
5.26,2.36,2.8971083494272704e-06,6.443841645923217e-05,4.9,1.15,0.1,0.25,1.0,0.0003248185830144479,0.0003250472749981582,0.0004555916095505731
5.2700000000000005,2.36,2.8949002792525194e-06,6.317792057104287e-05,4.9,1.15,0.1,0.25,1.0,0.0003248186585415106,0.0003250317638862543,0.00044669080411891834
5.28,2.36,2.892842697614812e-06,6.200322013786593e-05,4.9,1.15,0.1,0.25,1.0,0.00032481872892114306,0.00032501731060102654,0.00043839543110623264
5.29,2.36,2.8909253427309144e-06,6.0908479542828454e-05,4.9,1.15,0.1,0.25,1.0,0.0003248187945043432,0.00032500384292057696,0.0004306643628717895
5.3,2.36,2.8891386519116854e-06,5.988825879695001e-05,4.9,1.15,0.1,0.25,1.0,0.00032481885561819765,0.0003249912935521811,0.0004234592531201743
5.3100000000000005,2.36,2.887473716670979e-06,5.893748837298321e-05,4.9,1.15,0.1,0.25,1.0,0.00032481891256741675,0.0003249795998199454,0.00041674436093889404
5.32,2.36,2.8859222352240547e-06,5.805144254460253e-05,4.9,1.15,0.1,0.25,1.0,0.0003248189656359595,0.00032496870332282616,0.0004104863640419382
5.33,2.36,2.884476473557177e-06,5.722571750221001e-05,4.9,1.15,0.1,0.25,1.0,0.0003248190150883644,0.0003249585496640766,0.00040465420554035135
5.34,2.36,2.883129224227048e-06,5.6456208175052754e-05,4.9,1.15,0.1,0.25,1.0,0.00032481906117115983,0.0003249490881551443,0.0003992189313957041
5.3500000000000005,2.36,2.8818737725913332e-06,5.573908920433323e-05,4.9,1.15,0.1,0.25,1.0,0.00032481910411401787,0.00032494027158100515,0.0003941535570351156
5.36,2.36,2.8807038610670284e-06,5.507079479354277e-05,4.9,1.15,0.1,0.25,1.0,0.00032481914413097745,0.0003249320559441119,0.0003894329258998704
5.37,2.36,2.8796136598294723e-06,5.4448002169060366e-05,4.9,1.15,0.1,0.25,1.0,0.0003248191814214463,0.00032492440026025846,0.0003850335933764704
5.38,2.36,2.8785977358014594e-06,5.386761406552154e-05,4.9,1.15,0.1,0.25,1.0,0.0003248192161712616,0.000324917266336979,0.00038093370373636684
5.39,2.36,2.877651027231791e-06,5.332674435053747e-05,4.9,1.15,0.1,0.25,1.0,0.00032481924855355985,0.0003249106185965987,0.00037711288916208915
5.4,2.36,2.8767688167832667e-06,5.2822702802401044e-05,4.9,1.15,0.1,0.25,1.0,0.0003248192787296966,0.00032490442388407497,0.0003735521627125982
5.41,2.36,2.8759467094730232e-06,5.2352982617116597e-05,4.9,1.15,0.1,0.25,1.0,0.00032481930685000185,0.00032489865131343223,0.00037023383050151807
5.42,2.36,2.875180609316948e-06,5.191524717983567e-05,4.9,1.15,0.1,0.25,1.0,0.00032481933305457823,0.00032489327210126083,0.000367141398620434
5.43,2.36,2.8744667001850056e-06,5.15073192087826e-05,4.9,1.15,0.1,0.25,1.0,0.00032481935747395626,0.00032488825943339936,0.0003642594967715788
5.44,2.36,2.873801425530262e-06,5.1127169260349694e-05,4.9,1.15,0.1,0.25,1.0,0.0003248193802297874,0.00032488358832061416,0.00036157379734332934
