Time,FeIII,FeII,FeII_O2,FeIII_star,FeII_star,FeII_star_O2,FeIII_NO,FeII_NO,NADPH,O2,citrulline,NO3,NO,NADPplus,FeIII_t,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,cytosol,r1,r2,r3,r4,r5,r6,rF,rG,r9,r10
1.1500000000000001,0.26350953027267054,0.005450331581723582,0.026718478395025298,0.3092838060190551,0.006400074692637964,0.031450874033148946,0.11276910174538242,0.24441780326036597,40.0,140.0,0.0,0.0,0.0,0.0,0.5727933362917257,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6851247787089434,0.6867417792971713,0.6946804382706577,0.8041378956495433,0.8064094112723834,0.8177227248618726,0.5638455087269121,0.2931996645379943,2.4441780326036597e-05,0.04448404019338661
1.16,0.2627439728419712,0.005434456510436726,0.0266393755450194,0.3081931314917509,0.00637744043808942,0.03133813729033772,0.11237614034920301,0.2468973455332014,40.0,140.0,0.0,0.0,0.0,0.0,0.5709371043337221,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6831343293891252,0.6847415203150274,0.6926237641705044,0.8013021418785524,0.8035574951992669,0.8147915695487807,0.561880701746015,0.29217796490792786,2.468973455332014e-05,0.04493531688704265
1.17,0.2619831249065142,0.0054186806857647015,0.026560827152907418,0.30711021922101855,0.006354967250475551,0.03122619163029944,0.11198381229692977,0.24936217685610018,40.0,140.0,0.0,0.0,0.0,0.0,0.5690933441275328,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.681156124756937,0.6827537664063524,0.6905815059755929,0.7984865699746483,0.8007258735599195,0.8118809823877855,0.5599190614846489,0.2911579119720174,2.493621768561002e-05,0.045383916187810236
1.18,0.2612268742693174,0.005403001607399204,0.026482814923816052,0.30603500989811006,0.006332653965619286,0.03111503397588854,0.11159226892180253,0.2518123424380567,40.0,140.0,0.0,0.0,0.0,0.0,0.5672618841674275,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6791898731002253,0.6807782025322997,0.6885531880192174,0.7956910257350862,0.79791439966803,0.8089908833731021,0.5579613446090127,0.2901398991966866,2.5181234243805673e-05,0.04582984632372632
1.19,0.26047511886801533,0.0053874169989328235,0.026405322108622467,0.30496744124283837,0.006310499349580485,0.03100466062142962,0.11120164963025188,0.2542478911803388,40.0,140.0,0.0,0.0,0.0,0.0,0.5654425601108537,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6772353090568399,0.6788145418655358,0.6865383748241841,0.7929153472313798,0.7951229180471411,0.80612117615717,0.5560082481512594,0.2891242890386549,2.5424789118033883e-05,0.04627311619482166
1.2,0.2597277659505404,0.005371924789869802,0.026328333387951593,0.30390744846147216,0.006288502108834975,0.03089506730519393,0.1108120826267035,0.2566688753694434,40.0,140.0,0.0,0.0,0.0,0.0,0.5636352144120126,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6752921914714052,0.676862523523595,0.6845366680867414,0.7901593659998276,0.7923512657132069,0.8032717499350422,0.5540604131335175,0.2881114148294291,2.566688753694434e-05,0.04671373531723869
1.21,0.2589847313063422,0.005356523098836969,0.026251834763474445,0.3028549646640226,0.006266660899564846,0.030786249276053074,0.11042368560273469,0.2590753503889809,40.0,140.0,0.0,0.0,0.0,0.0,0.5618396959703649,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6733603013964897,0.6749219104534582,0.6825477038503356,0.7874229081264589,0.7895992733451705,0.8004424811773799,0.5521184280136735,0.2871015825671102,2.590753503889809e-05,0.04715171377079452
1.22,0.2582459385500015,0.005341210217927659,0.02617581345612952,0.3018099212438106,0.006244974336122591,0.030678201354695196,0.11003656639178402,0.2614673744495386,40.0,140.0,0.0,0.0,0.0,0.0,0.5600558597938121,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6714394402300039,0.6729924874588851,0.6805711498593675,0.7847057952339076,0.7868667663514465,0.7976332352220751,0.5501828319589201,0.2860950726186385,2.614673744495386e-05,0.04758706214981603
1.23,0.2575113184542339,0.005325984598114304,0.026100257810900328,0.3007722482220361,0.0062234409987280805,0.03057091798976872,0.10965082359062328,0.26384500833560504,40.0,140.0,0.0,0.0,0.0,0.0,0.55828356667627,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6695294279810082,0.6710740593624024,0.6786067030834085,0.7820078453772938,0.7841535658397382,0.7948438677339867,0.5482541179531164,0.28509214133562055,2.6384500833560503e-05,0.04801979151708012
1.24,0.2567808083294359,0.00531084483566875,0.026025157207796783,0.2997418745598834,0.006202059440453324,0.030464393309295904,0.10926654714879902,0.2662083151686767,40.0,140.0,0.0,0.0,0.0,0.0,0.5565226828893193,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6676301016565334,0.6691664492942625,0.6766540874027164,0.7793288738556968,0.7814594894971189,0.7920742260416935,0.5463327357439951,0.28409302258687746,2.6620831516867672e-05,0.04844991336069916
1.25,0.25605435144706784,0.005295789659532302,0.025950501978704577,0.2987187284405317,0.0061808281935464586,0.030358621167677933,0.10888381892724389,0.2685573601857051,40.0,140.0,0.0,0.0,0.0,0.0,0.5547730798875996,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6657413137623764,0.6672694971010701,0.674713051446319,0.7766686939453825,0.7787843523868537,0.7893241503596262,0.5444190946362194,0.2830979292108341,2.685573601857051e-05,0.04887743955379833
1.26,0.2553318965042885,0.005280817919580046,0.02587628332978135,0.2977027375233024,0.006159745775143425,0.03025359518859563,0.10850271322724796,0.2708922105320705,40.0,140.0,0.0,0.0,0.0,0.0,0.5530346340275909,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6638629309111501,0.6653830578670857,0.6727833665743151,0.7740271175605863,0.7761279676680716,0.7865934749034864,0.5425135661362398,0.2821070543908447,2.7089221053207054e-05,0.04930238231683683
1.27,0.25461339712736875,0.005265928575726395,0.025802493269091314,0.29669382917204623,0.006138810692413038,0.03014930880409308,0.10812329729096877,0.27321293506830224,40.0,140.0,0.0,0.0,0.0,0.0,0.551307226299415,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6619948325311588,0.6635070005415258,0.6708648249963742,0.7714039558473202,0.7734901472440429,0.7838820289064201,0.5406164864548438,0.2811205729565188,2.7321293506830224e-05,0.049724754182431004
1.28,0.2538988114115344,0.005251120687821382,0.025729124539182475,0.2956919306597425,0.006118021447178324,0.030045755290114905,0.10774563177464233,0.2755196041897935,40.0,140.0,0.0,0.0,0.0,0.0,0.5495907420712769,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6601369096699895,0.6616412066654942,0.6689572380187444,0.7687990197153305,0.7708707023444689,0.7811896375429875,0.5387281588732117,0.28013864261407007,2.755196041897935e-05,0.050144567962542415
1.29,0.2531881014950072,0.005236393406289738,0.025656170554323992,0.29469696935115136,0.006097376540054197,0.029942927798751486,0.10736977119563773,0.2778122896587941,40.0,140.0,0.0,0.0,0.0,0.0,0.5478850708461586,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6582890638870188,0.659785569192507,0.6670604344124238,0.7662121203129936,0.7682694440468288,0.7785161227675387,0.5368488559781887,0.2791614051086581,2.7781228965879412e-05,0.05056183671790053
1.3,0.2524812331651264,0.005221745963467235,0.0255836253421343,0.29370887286524183,0.006076874474138982,0.029840819387430932,0.10699576435447604,0.28009106444799414,40.0,140.0,0.0,0.0,0.0,0.0,0.5461901060303682,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6564512062293286,0.6579399913968715,0.6651742588954918,0.7636430694496288,0.7656861837415117,0.7758613040732042,0.5349788217723802,0.2781889873216377,2.8009106444799415e-05,0.05097657372953493
1.31,0.2517781754945406,0.005207177665590995,0.025511483489343345,0.29272756921900656,0.00605651375829489,0.029739423045282275,0.10662365473290958,0.28235600259504157,40.0,140.0,0.0,0.0,0.0,0.0,0.5445057447135472,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6546232562858056,0.6561043858644654,0.663298570722927,0.7610916799694171,0.7631207335451562,0.7732249991773391,0.5331182736645479,0.2772215023055649,2.8235600259504157e-05,0.051388792472297565
1.32,0.2510789005055616,0.005192687885402675,0.025439740091444066,0.2917529869541721,0.006036292910050342,0.029638731716880768,0.1062534808691325,0.2846071790673657,40.0,140.0,0.0,0.0,0.0,0.0,0.5428318874597338,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6528051413144601,0.6542786735607371,0.6614332423775457,0.7585577660808476,0.760572906666343,0.7706070246389,0.5312674043456624,0.2762590502597445,2.8460717906736573e-05,0.051798506590260564
1.33,0.25038338286087086,0.00517827605532556,0.02536839070599986,0.2907850552482115,0.006016210458154831,0.02953873832357311,0.10588527671116632,0.2868446696367077,40.0,140.0,0.0,0.0,0.0,0.0,0.5411684381090824,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6509967954382643,0.6524627829710206,0.6595781583559963,0.75604114364535,0.7580425177275087,0.7680071964129009,0.5294263835558316,0.2753017194490324,2.868446696367077e-05,0.0522057298738808
1.34,0.2496915995788692,0.005163941661178647,0.025297431309386165,0.2898237040109717,0.005996264944814992,0.02943943578256795,0.10551907194943537,0.28906855076278576,40.0,140.0,0.0,0.0,0.0,0.0,0.5395153035898409,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6491981589050599,0.6506566493085094,0.6577332140440403,0.7535416304285264,0.755529383046689,0.7654253303467667,0.5275953597471769,0.27434958706853196,2.8906855076278576e-05,0.052610476238827
1.35,0.24900352977204937,0.005149684236392801,0.025226858256755313,0.28886886396813843,0.0059764549276385874,0.02934081702396516,0.10515489232951798,0.2912788994855521,40.0,140.0,0.0,0.0,0.0,0.0,0.5378723937401878,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6474091774073284,0.648860213785493,0.6558983146756381,0.7510590463171599,0.753033320882462,0.7628612426230942,0.5257744616475899,0.27340272005674676,2.912788994855521e-05,0.053012759706370476
1.36,0.24831915440686222,0.005135503356695928,0.025156668245024535,0.2879204667326781,0.005956778981311316,0.029242875005886307,0.10479275994602891,0.29347579332552237,40.0,140.0,0.0,0.0,0.0,0.0,0.5362396211395404,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6456298014578418,0.6470734229436869,0.654073374370638,0.7485932135049631,0.7505541516452259,0.760314750153044,0.5239637997301445,0.27246117585967516,2.934757933255224e-05,0.053412594385245066
1.37,0.24763845608362964,0.005121398635235918,0.02508685827869708,0.28697844486531554,0.005937235699029638,0.029145602727858197,0.10443269351855788,0.2956593101916858,40.0,140.0,0.0,0.0,0.0,0.0,0.5346169009489452,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6438599858174371,0.6452962280397256,0.6522583152461241,0.7461439566498205,0.7480916980777343,0.7577856709243131,0.5221634675927894,0.2715250031482505,2.956593101916858e-05,0.05380999445488681
1.3800000000000001,0.2469614188351401,0.005107369718111862,0.025017425638336293,0.2860427319250334,0.005917823693711193,0.02904899324259139,0.10407470865055848,0.297829528296527,40.0,140.0,0.0,0.0,0.0,0.0,0.5330041507601735,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6420996889713643,0.6435285844820946,0.6504530665967436,0.7437111030050868,0.7456457854076103,0.7552738243073761,0.5203735432527924,0.2705942424914521,2.97829528296527e-05,0.05420497414996791
1.3900000000000001,0.24628802794263968,0.005093416280285677,0.02494836785152198,0.285113262510508,0.00589854159900286,0.028953039666286134,0.10371881807205002,0.29998652607771537,40.0,140.0,0.0,0.0,0.0,0.0,0.5314012904531477,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6403488726508632,0.6417704513159953,0.6486575641395715,0.7412944825273209,0.7432162414743604,0.7527790313234395,0.5185940903602502,0.2696689269873301,2.9998652607771537e-05,0.05459754774614419
1.4000000000000001,0.24561826976800505,0.0050795380218478965,0.02487968266612743,0.28418997229333065,0.00587938807010507,0.028857735187589217,0.10336503186696437,0.30213038212604004,40.0,140.0,0.0,0.0,0.0,0.0,0.5298082420613357,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6386075013968131,0.6400217907528349,0.6468717493193132,0.7388939279626597,0.740802896833239,0.7503011148773197,0.5168251593348219,0.26874908285410737,3.0213038212604007e-05,0.054987729546939285
1.41,0.2449521316009569,0.005065734664612866,0.024811368025764356,0.2832727980437995,0.005860361784429642,0.028763073075316878,0.1030133576859385,0.3042611751191911,40.0,140.0,0.0,0.0,0.0,0.0,0.5282249296447564,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.636875542162488,0.6382825677412212,0.6450955686698733,0.7365092749138787,0.7384055848381349,0.7478398999582389,0.5150667884296924,0.2678347299834401,3.042611751191911e-05,0.05537553387169278
1.42,0.24428960152023824,0.005052005949020061,0.024743422047251197,0.28236167765001197,0.005841461442107142,0.028669046685050905,0.10266380094532242,0.3063789837610078,40.0,140.0,0.0,0.0,0.0,0.0,0.5266512791702502,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6351529639526194,0.6365527495765277,0.6433289732285311,0.7341403618900312,0.7360241417054999,0.7453952138113236,0.5133190047266121,0.26692588245783827,3.0637898376100784e-05,0.05576097504450342
1.43,0.24363066826774685,0.005038351631319582,0.02467584299996845,0.2814565501309301,0.0058226857663585836,0.02857564946470772,0.10231636501314244,0.308483886725836,40.0,140.0,0.0,0.0,0.0,0.0,0.525087218398677,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6334397374961418,0.6348323055462674,0.6415719179991798,0.7317870303404184,0.7336584065611815,0.7429668860824007,0.5115818250657121,0.26602254903417033,3.08483886725836e-05,0.056144067384102145
1.44,0.24297532113467235,0.005024771481021216,0.024608629286972203,0.28055735564404166,0.005804033503745155,0.028482874959172972,0.1019710513827287,0.31057596260765546,40.0,140.0,0.0,0.0,0.0,0.0,0.5235326767787141,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6317358349501482,0.6331212066086732,0.6398243614612773,0.7294491246745084,0.7313082214718896,0.7405547489384973,0.5098552569136435,0.26512473359509464,3.1057596260765545e-05,0.05652482519459329
1.45,0.2423235498587461,0.005011265278587717,0.024541779427744423,0.27966403548819047,0.005785503424308629,0.028390716814087773,0.10162785983468718,0.3126552898736574,40.0,140.0,0.0,0.0,0.0,0.0,0.5219875853469366,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6300412296327399,0.6314194251020523,0.638086265121355,0.7271264922692953,0.7289734314628873,0.738158637166282,0.5081392991734359,0.26423243557018666,3.1265528987365745e-05,0.05690326275700565
1.46,0.24167534453176723,0.004997832813354105,0.024475292042465655,0.2787765321021062,0.005767094321614133,0.028299168778866297,0.10128678858786681,0.31472194682196936,40.0,140.0,0.0,0.0,0.0,0.0,0.5204518766338734,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6283558957825948,0.6297269344826173,0.636357593104107,0.7248189834654761,0.7266538845233809,0.7357783882505238,0.5064339429393341,0.26334565032845375,3.147219468219694e-05,0.05727939432159842
1.47,0.241030695516621,0.004984473881655941,0.02440916583770236,0.27789478905911935,0.005748805012706022,0.028208224709018737,0.10094783443994426,0.3167760115432421,40.0,140.0,0.0,0.0,0.0,0.0,0.5189254845757404,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6266798083432147,0.6280437090886486,0.6346383117802613,0.7225264515537103,0.7243494316009589,0.7334138424344872,0.5047391721997213,0.2624643695438551,3.167760115432421e-05,0.05765323410087005
1.48,0.24038959337305493,0.004971188285150596,0.024343399593407516,0.2770187510585107,0.005730634337986763,0.028117878567848,0.10061099289822092,0.3188175618858303,40.0,140.0,0.0,0.0,0.0,0.0,0.5174083444315656,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6250129427699428,0.6263697239289752,0.6329283894285954,0.7202487527521279,0.7220599265863321,0.731064842764048,0.5030549644911047,0.2615885815353744,3.188175618858303e-05,0.058024796263221115
1.49,0.23975202879152469,0.004957975829316544,0.02427799215113921,0.2761483639139046,0.0057125811610279145,0.028028124427583498,0.1002762583012,0.3208466754243132,40.0,140.0,0.0,0.0,0.0,0.0,0.5159003927054293,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6233552748579642,0.6247049544938846,0.6312277959296195,0.7179857461761521,0.7197852262895172,0.728731235117171,0.501381291506,0.26071827158312,3.2084667542431325e-05,0.058394094927225006
1.5,0.23911799253446794,0.004944836322116666,0.024212942403407663,0.27528357453908436,0.005694644368321567,0.027938956470010406,0.09994362393148468,0.32286342943111646,40.0,140.0,0.0,0.0,0.0,0.0,0.5144015670735523,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6217067805896167,0.6230493765866999,0.6295365024885993,0.7157372938016193,0.7175251904085175,0.7264128682202706,0.4997181196574234,0.25985342222186014,3.228634294311165e-05,0.05876114415646319
1.51,0.2384874753844043,0.00493176957281247,0.02414824928406666,0.27442433093157353,0.005676822868979873,0.02785036898664837,0.09961308212051347,0.3248679008510111,40.0,140.0,0.0,0.0,0.0,0.0,0.5129118063159779,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6200674359994511,0.6214029661743712,0.6278544813857332,0.7135032604220912,0.715279681491464,0.7241095936528577,0.4980654106025673,0.258994013513335,3.248679008510111e-05,0.05912595795488401
1.52,0.2378604680983014,0.004918775390916997,0.024083911759670583,0.27357058215429897,0.00565911559438968,0.027762356378529314,0.09928462434562343,0.3268601662782794,40.0,140.0,0.0,0.0,0.0,0.0,0.5114310502526004,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6184372170555836,0.6197656992555416,0.6261817057514352,0.7112835136011774,0.7130485648930996,0.7218212658417622,0.4964231217281172,0.25814002329862096,3.2686016627827945e-05,0.05948855026264685
1.53,0.23723696136768327,0.004905853585274975,0.024019928821723113,0.27272227831562257,0.0056415214978286655,0.02767491315562009,0.09895824131990853,0.32884030193634856,40.0,140.0,0.0,0.0,0.0,0.0,0.5099592396833058,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6168160995559765,0.6181375517446469,0.6245181493648009,0.7090779236206187,0.7108317087264119,0.7195477420461223,0.4947912065995427,0.2572914274317622,3.2884030193634857e-05,0.05984893495241544
1.54,0.23661694578399406,0.004893003963259578,0.023956299479748432,0.2718793705480037,0.005624039554048794,0.027588033935931955,0.09863392307531654,0.33080838365970666,40.0,140.0,0.0,0.0,0.0,0.0,0.5084963163319978,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6152040590383846,0.6165184993707069,0.6228637864734592,0.7068863634248097,0.708628983810148,0.7172888823342308,0.4931696153765827,0.256448199995823,3.308083836597067e-05,0.06020712582606661
1.55,0.23600041180876222,0.004880226330075855,0.023893022755120178,0.27104181098552976,0.0056066687588324044,0.027501713444355504,0.0983116590394062,0.3327644868779276,40.0,140.0,0.0,0.0,0.0,0.0,0.507042222794292,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6136010707027818,0.6149085175895578,0.6212185916331247,0.7047087085623774,0.7064402636128829,0.7150445495532431,0.491558295197031,0.2556103135024561,3.327644868779276e-05,0.060563136611782815
1.56,0.23538734974814338,0.004867520488161584,0.023830097675587608,0.2702095527405309,0.005589408128525762,0.0274159465112563,0.09799143810616422,0.33470868660164005,40.0,140.0,0.0,0.0,0.0,0.0,0.5055969024886743,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6120071093451728,0.6133075815083596,0.6195825395652779,0.7025448371253803,0.704265424194246,0.7128146092926638,0.4899571905308211,0.25477773907602697,3.3470868660164005e-05,0.06091698096149848
1.57,0.23477774973144855,0.00485488623667695,0.02376752327044237,0.2693825498794737,0.005572256699554426,0.02733072807086363,0.09767324870126114,0.33664105741028905,40.0,140.0,0.0,0.0,0.0,0.0,0.5041602996109222,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6104221493017662,0.6117156658212957,0.6179556050315016,0.7003946296866316,0.7021043441438577,0.7105989298424543,0.4883662435063057,0.253950446623279,3.3664105741028904e-05,0.0612686724486726
1.58,0.23417160169329373,0.004842323371075055,0.023705298566273156,0.2685607573983101,0.0055552135279244045,0.02724605315948184,0.09735707884210508,0.3385616734415464,40.0,140.0,0.0,0.0,0.0,0.0,0.5027323590916039,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6088461644025638,0.610132744755457,0.616337762723102,0.6982579692356062,0.6999569045184749,0.7083973821465278,0.4867853942105254,0.2531284049894732,3.385616734415464e-05,0.06161822456636144
1.59,0.23356889535903166,0.004829831682745845,0.02364342258325892,0.2677441311974397,0.0055382776887126384,0.027161916913551243,0.09704291619303304,0.34047060838223664,40.0,140.0,0.0,0.0,0.0,0.0,0.5013130265564714,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6072791279334824,0.6085587920259765,0.6147289871647319,0.6961347411133433,0.6978229887777925,0.7062098397523323,0.48521458096516523,0.2523115821018859,3.404706083822367e-05,0.06196565072556707
1.6,0.23296962023315296,0.00481741095872655,0.023581894331954796,0.26693262805642803,0.005521448275550047,0.027078314567583053,0.09673074811596123,0.3423679354606531,40.0,140.0,0.0,0.0,0.0,0.0,0.49990224828958096,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6057210126061977,0.6069937807995452,0.6131292526308247,0.6940248329467129,0.695702482719306,0.7040361787571594,0.48365374057980615,0.2514999451014992,3.423679354606531e-05,0.062310964253838856
1.61,0.23237376559036568,0.004805060981472282,0.023520712810527995,0.266126205608607,0.005504724400099988,0.026995241451990653,0.09642056171679789,0.34425372744014826,40.0,140.0,0.0,0.0,0.0,0.0,0.4984999711989727,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6041717905349508,0.6054376836655075,0.6115385330737279,0.6919281345823782,0.6935952744125985,0.701876277751757,0.48210280858398946,0.2506934604636745,3.442537274401483e-05,0.06265417839410699
1.62,0.23178132046908528,0.0047927815286808685,0.023459877002403928,0.2653248223156724,0.0054881051915347204,0.026912692990837348,0.09611234388790565,0.3461280566138895,40.0,140.0,0.0,0.0,0.0,0.0,0.4971061427847577,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.6026314332196218,0.6038904726137895,0.6099568020625021,0.6898445380207483,0.6915012541333747,0.699730017761771,0.4805617194395283,0.2498920941085547,3.4612805661388955e-05,0.06299530630372789
1.6300000000000001,0.23119227366708653,0.004780572373166469,0.0233993858742856,0.2645284374423775,0.00547158979601215,0.02683066469951885,0.09580608134688365,0.34799099480067897,40.0,140.0,0.0,0.0,0.0,0.0,0.49572071110946403,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.601099911534425,0.6023521190189752,0.6083840327314256,0.6877739373501814,0.6894203142975309,0.6975972821874901,0.4790304067344182,0.2490958115018975,3.47990994800679e-05,0.06333436105372357
1.6400000000000001,0.23060661373908853,0.004768433282776924,0.023339238374512017,0.2637370110314123,0.005455177376154881,0.02674915218239696,0.0955017606719248,0.3498426133417433,40.0,140.0,0.0,0.0,0.0,0.0,0.4943436247705008,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.5995771957216302,0.6008225936298924,0.6068201977373124,0.6857162286816719,0.687352349395515,0.6954779567423209,0.477508803359624,0.24830457774700448,3.4984261334174335e-05,0.06367135562819728
1.6500000000000001,0.2300243289960622,0.004756364020350191,0.023279433431723742,0.2629505038785466,0.005438867110533385,0.02666815113039924,0.0951993683339884,0.3516829830984059,40.0,140.0,0.0,0.0,0.0,0.0,0.49297483287460886,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.5980632553897618,0.5993018665641241,0.6052652692248173,0.6836713100842212,0.6852972559272066,0.6933719293903803,0.475996841669942,0.24751835766836985,3.5168298309840594e-05,0.06400630292390987
1.6600000000000001,0.22944540750606557,0.004744364343705577,0.023219969953806163,0.262168877508105,0.005422658193154849,0.026587657318597954,0.09489889072601432,0.3535121744505602,40.0,140.0,0.0,0.0,0.0,0.0,0.4916142850141706,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.5965580595157705,0.5977899073069027,0.6037192187989602,0.6816390815210731,0.683254932337511,0.6912790902835468,0.4744944536300716,0.24673711588763725,3.535121744505602e-05,0.06433921575000195
1.67,0.2288698370964285,0.004732434005665814,0.023160846827083175,0.2613920941488325,0.005406549832959076,0.026507666603780122,0.09460031418939178,0.3553302572958687,40.0,140.0,0.0,0.0,0.0,0.0,0.490261931245261,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.5950615764507141,0.5962866847138926,0.6021820175041626,0.6796194447869646,0.6812252789528436,0.6891993316982832,0.47300157094695894,0.24596081689241864,3.553302572958687e-05,0.0646701068278481
1.68,0.22829760535712315,0.004720572754106363,0.023102062915736035,0.26062011671020247,0.005390541253322628,0.026428174922019286,0.09430362503788262,0.3571373010496171,40.0,140.0,0.0,0.0,0.0,0.0,0.48891772206732564,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.5935737739285202,0.5947921670174019,0.6006536358091369,0.6776123034465265,0.6792081979186512,0.6871325479725015,0.47151812518941305,0.2451894250984948,3.571373010496171e-05,0.0649989887910303
1.69,0.22772869964516973,0.0047087803320286096,0.023043617061424097,0.2598529087592102,0.005374631691572239,0.026349178286258337,0.09400880957918699,0.3589333746451594,40.0,140.0,0.0,0.0,0.0,0.0,0.4875816084043799,2.6,0.9,26.0,2.6,0.9,26.0,5.0,2.6,0.0001,0.0013,1.0,0.5920946190774413,0.5933063218356048,0.5991340435970265,0.6756175627739465,0.6772035931381021,0.6850786354427167,0.47004404789593496,0.24442290490588617,3.589333746451594e-05,0.065325874185419
