A,CDX2,CDX2_Gene,GATA6,GATA6_Gene,GCNF,GCNF_Gene,NANOG,NANOG_Gene,OCT4,OCT4_Gene,OCT4_SOX2,Protein,SG,SN,SOX2,SOX2_Gene,degradation,p53,targetGene,Time
25.0,0.19509822555501338,0.0,1.0869729920064302,0.0,0.1259285703487842,0.0,0.008873616667618751,0.0,1.9627497841694326,0.0,0.1,0.0,0.0,0.0,0.010122614818589285,0.0,0.0,0.0,0.01,2.44
25.0,0.19608617758257393,0.0,1.0925498586769768,0.0,0.12694994909434842,0.0,0.00886608791682324,0.0,1.9688199963729,0.0,0.1,0.0,0.0,0.0,0.010123508072608442,0.0,0.0,0.0,0.01,2.45
25.0,0.19707280398688537,0.0,1.0981278995258847,0.0,0.12797545076068562,0.0,0.008858559061566627,0.0,1.974873425109608,0.0,0.1,0.0,0.0,0.0,0.01012440361405174,0.0,0.0,0.0,0.01,2.46
25.0,0.19805809193896365,0.0,1.1037070696328775,0.0,0.1290050651150499,0.0,0.008851030183023304,0.0,1.980910089659407,0.0,0.1,0.0,0.0,0.0,0.01012530143250445,0.0,0.0,0.0,0.01,2.47
25.0,0.19904202893827752,0.0,1.1092873244851846,0.0,0.13003878190327958,0.0,0.008843501361136064,0.0,1.9869300096425873,0.0,0.1,0.0,0.0,0.0,0.010126201517572963,0.0,0.0,0.0,0.01,2.48
25.0,0.2000246028049409,0.0,1.1148686199716624,0.0,0.13107659085088172,0.0,0.008835972674646014,0.0,1.9929332050140016,0.0,0.1,0.0,0.0,0.0,0.010127103858884988,0.0,0.0,0.0,0.01,2.49
25.0,0.20100580167190404,0.0,1.1204509123769093,0.0,0.132118481664116,0.0,0.008828444201122481,0.0,1.998919696057182,0.0,0.1,0.0,0.0,0.0,0.010128008446089725,0.0,0.0,0.0,0.01,2.5
25.0,0.2019856139771458,0.0,1.126034158375386,0.0,0.1331644440310793,0.0,0.008820916016992919,0.0,2.004889503378462,0.0,0.1,0.0,0.0,0.0,0.010128915268858063,0.0,0.0,0.0,0.01,2.5100000000000002
25.0,0.20296402845586484,0.0,1.131618315025532,0.0,0.13421446762278968,0.0,0.00881338819757281,0.0,2.0108426479010935,0.0,0.1,0.0,0.0,0.0,0.010129824316882755,0.0,0.0,0.0,0.01,2.52
25.0,0.20394103413267187,0.0,1.1372033397638859,0.0,0.1352685420942708,0.0,0.008805860817095583,0.0,2.016779150859369,0.0,0.1,0.0,0.0,0.0,0.010130735579878605,0.0,0.0,0.0,0.01,2.5300000000000002
25.0,0.20491662124602233,0.0,1.1427891911431611,0.0,0.13632665695325058,0.0,0.008798333946614294,0.0,2.0226990340488853,0.0,0.1,0.0,0.0,0.0,0.010131649047560407,0.0,0.0,0.0,0.01,2.54
25.0,0.20589078524645577,0.0,1.1483758320233262,0.0,0.1373888009923564,0.0,0.008790807644886139,0.0,2.028602320921375,0.0,0.1,0.0,0.0,0.0,0.01013256470954752,0.0,0.0,0.0,0.01,2.5500000000000003
25.0,0.20686351164652383,0.0,1.1539632174816867,0.0,0.13845496444051586,0.0,0.00878328199297062,0.0,2.034489032418298,0.0,0.1,0.0,0.0,0.0,0.010133482555725432,0.0,0.0,0.0,0.01,2.56
25.0,0.20783479086574883,0.0,1.1595513066600114,0.0,0.1395251368548353,0.0,0.008775757060352083,0.0,2.0403591910459475,0.0,0.1,0.0,0.0,0.0,0.010134402575891478,0.0,0.0,0.0,0.01,2.57
25.0,0.20880461358379848,0.0,1.1651400590565584,0.0,0.14059930778045965,0.0,0.008768232915560037,0.0,2.04621281959494,0.0,0.1,0.0,0.0,0.0,0.010135324759865737,0.0,0.0,0.0,0.01,2.58
25.0,0.20977297073181939,0.0,1.1707294345195074,0.0,0.14167746675177822,0.0,0.00876070962620101,0.0,2.052049941134099,0.0,0.1,0.0,0.0,0.0,0.010136249097491236,0.0,0.0,0.0,0.01,2.59
25.0,0.21073985348377064,0.0,1.1763193932403955,0.0,0.14275960329363144,0.0,0.008753187258990422,0.0,2.05787057900434,0.0,0.1,0.0,0.0,0.0,0.01013717557863415,0.0,0.0,0.0,0.01,2.6
25.0,0.21170525324775719,0.0,1.1819098957475476,0.0,0.14384570692251633,0.0,0.008745665879784452,0.0,2.063674756812553,0.0,0.1,0.0,0.0,0.0,0.01013810419318402,0.0,0.0,0.0,0.01,2.61
25.0,0.2126691616573635,0.0,1.1875009028995118,0.0,0.1449357671477931,0.0,0.008738145553611902,0.0,2.069462498425488,0.0,0.1,0.0,0.0,0.0,0.010139034931053944,0.0,0.0,0.0,0.01,2.62
25.0,0.21363157056298676,0.0,1.1930923758784915,0.0,0.1460297734728909,0.0,0.008730626344706066,0.0,2.0752338279636375,0.0,0.1,0.0,0.0,0.0,0.010139967782180797,0.0,0.0,0.0,0.01,2.63
25.0,0.2145924720231708,0.0,1.1986842761837793,0.0,0.14712771539651426,0.0,0.008723108316536585,0.0,2.080988769795121,0.0,0.1,0.0,0.0,0.0,0.010140902736525422,0.0,0.0,0.0,0.01,2.64
25.0,0.21555185829593917,0.0,1.2042765656251888,0.0,0.1482295824138488,0.0,0.008715591531841331,0.0,2.086727348529568,0.0,0.1,0.0,0.0,0.0,0.010141839784072846,0.0,0.0,0.0,0.01,2.65
25.0,0.21650972183012893,0.0,1.2098692063164909,0.0,0.14933536401776776,0.0,0.00870807605265826,0.0,2.092449589012003,0.0,0.1,0.0,0.0,0.0,0.01014277891483248,0.0,0.0,0.0,0.01,2.66
25.0,0.2174660552567239,0.0,1.2154621606688432,0.0,0.15044504970003778,0.0,0.00870056194035728,0.0,2.0981555163167287,0.0,0.1,0.0,0.0,0.0,0.010143720118838325,0.0,0.0,0.0,0.01,2.67
25.0,0.21842085138018844,0.0,1.2210553913842268,0.0,0.15155862895252525,0.0,0.008693049255672125,0.0,2.103845155741211,0.0,0.1,0.0,0.0,0.0,0.010144663386149179,0.0,0.0,0.0,0.01,2.68
25.0,0.21937410316980063,0.0,1.2266488614488764,0.0,0.1526760912684022,0.0,0.00868553805873221,0.0,2.109518532799959,0.0,0.1,0.0,0.0,0.0,0.010145608706848839,0.0,0.0,0.0,0.01,2.69
25.0,0.22032580375098607,0.0,1.2322425341267167,0.0,0.15379742614335265,0.0,0.0086780284090945,0.0,2.115175673218415,0.0,0.1,0.0,0.0,0.0,0.01014655607104631,0.0,0.0,0.0,0.01,2.7
25.0,0.22127594639665107,0.0,1.2378363729527926,0.0,0.15492262307677837,0.0,0.00867052036577539,0.0,2.120816602926833,0.0,0.1,0.0,0.0,0.0,0.010147505468876014,0.0,0.0,0.0,0.01,2.71
25.0,0.22222454547799972,0.0,1.243430358782568,0.0,0.15605166825292943,0.0,0.008663013908522012,0.0,2.126441354993165,0.0,0.1,0.0,0.0,0.0,0.010148456889882633,0.0,0.0,0.0,0.01,2.72
25.0,0.22317158533479825,0.0,1.2490244481853832,0.0,0.15718455263991613,0.0,0.008655509129944405,0.0,2.132049952692429,0.0,0.1,0.0,0.0,0.0,0.01014941032452219,0.0,0.0,0.0,0.01,2.73
25.0,0.2241170553672185,0.0,1.2546186020010708,0.0,0.15832126643083752,0.0,0.008648006103648376,0.0,2.1376424211212255,0.0,0.1,0.0,0.0,0.0,0.01015036576313173,0.0,0.0,0.0,0.01,2.74
25.0,0.2250609502116647,0.0,1.2602127854835183,0.0,0.15946179901576255,0.0,0.008640504883574082,0.0,2.1432187872526995,0.0,0.1,0.0,0.0,0.0,0.010151323195924117,0.0,0.0,0.0,0.01,2.75
25.0,0.2260032646569821,0.0,1.2658069641641998,0.0,0.16060613978685917,0.0,0.008633005523098956,0.0,2.1487790782502176,0.0,0.1,0.0,0.0,0.0,0.010152282613137234,0.0,0.0,0.0,0.01,2.7600000000000002
25.0,0.2269439936366472,0.0,1.271401103846306,0.0,0.16175427813946416,0.0,0.008625508075066356,0.0,2.1543233214615345,0.0,0.1,0.0,0.0,0.0,0.010153244005034163,0.0,0.0,0.0,0.01,2.77
25.0,0.22788313222095924,0.0,1.276995170598876,0.0,0.16290620347315393,0.0,0.008618012591814208,0.0,2.1598515444129625,0.0,0.1,0.0,0.0,0.0,0.01015420736190337,0.0,0.0,0.0,0.01,2.7800000000000002
25.0,0.22882067560923053,0.0,1.282589130750927,0.0,0.16406190519281433,0.0,0.008610519125203648,0.0,2.165363774803536,0.0,0.1,0.0,0.0,0.0,0.010155172674058882,0.0,0.0,0.0,0.01,2.79
25.0,0.2297566191219779,0.0,1.288182950885587,0.0,0.16522137270971135,0.0,0.008603027726647668,0.0,2.170860040499184,0.0,0.1,0.0,0.0,0.0,0.010156139931840464,0.0,0.0,0.0,0.01,2.8000000000000003
25.0,0.230690958193113,0.0,1.2937765978342237,0.0,0.16638459544256107,0.0,0.00859553844713976,0.0,2.1763403695268915,0.0,0.1,0.0,0.0,0.0,0.010157109125613805,0.0,0.0,0.0,0.01,2.81
25.0,0.2316236883621337,0.0,1.2993700386705773,0.0,0.16755156281860029,0.0,0.008588051337282562,0.0,2.1818047900688744,0.0,0.1,0.0,0.0,0.0,0.010158080245770695,0.0,0.0,0.0,0.01,2.82
25.0,0.23255480526631478,0.0,1.3049632407048908,0.0,0.16872226427465656,0.0,0.008580566447316494,0.0,2.1872533304567416,0.0,0.1,0.0,0.0,0.0,0.010159053282729208,0.0,0.0,0.0,0.01,2.83
25.0,0.23348430463289865,0.0,1.31055617147804,0.0,0.1698966892582185,0.0,0.008573083827148418,0.0,2.192686019165665,0.0,0.1,0.0,0.0,0.0,0.010160028226933874,0.0,0.0,0.0,0.01,2.84
25.0,0.23441218227128652,0.0,1.3161487987556661,0.0,0.1710748272285063,0.0,0.008565603526380264,0.0,2.198102884808547,0.0,0.1,0.0,0.0,0.0,0.010161005068855873,0.0,0.0,0.0,0.01,2.85
25.0,0.23533843406522909,0.0,1.3217410905223053,0.0,0.17225666765754177,0.0,0.008558125594337692,0.0,2.203503956130187,0.0,0.1,0.0,0.0,0.0,0.010161983798993197,0.0,0.0,0.0,0.01,2.86
25.0,0.23626305596501762,0.0,1.3273330149755211,0.0,0.1734422000312188,0.0,0.00855065008009872,0.0,2.2088892620014526,0.0,0.1,0.0,0.0,0.0,0.010162964407870852,0.0,0.0,0.0,0.01,2.87
25.0,0.23718604397967458,0.0,1.3329245405200334,0.0,0.1746314138503735,0.0,0.00854317703252238,0.0,2.214258831413443,0.0,0.1,0.0,0.0,0.0,0.010163946886041015,0.0,0.0,0.0,0.01,2.88
25.0,0.23810741211170142,0.0,1.3385156492878798,0.0,0.1758242958072924,0.0,0.008535706424351443,0.0,2.219612700582866,0.0,0.1,0.0,0.0,0.0,0.010164931223535898,0.0,0.0,0.0,0.01,2.89
25.0,0.2390271702003217,0.0,1.3441063204355208,0.0,0.17702083327352527,0.0,0.008528238245966793,0.0,2.224950904167872,0.0,0.1,0.0,0.0,0.0,0.010165917410543571,0.0,0.0,0.0,0.01,2.9
25.0,0.23994529413307944,0.0,1.349696507687821,0.0,0.17822101898909182,0.0,0.008520772631435924,0.0,2.230273463459223,0.0,0.1,0.0,0.0,0.0,0.01016690543831659,0.0,0.0,0.0,0.01,2.91
25.0,0.24086178140068445,0.0,1.3552861812181825,0.0,0.17942484231673853,0.0,0.008513309623422092,0.0,2.2355804083957107,0.0,0.1,0.0,0.0,0.0,0.010167895297477256,0.0,0.0,0.0,0.01,2.92
25.0,0.24177662959528975,0.0,1.360875311439454,0.0,0.1806322926266355,0.0,0.00850584926416681,0.0,2.240871769039603,0.0,0.1,0.0,0.0,0.0,0.010168886978673457,0.0,0.0,0.0,0.01,2.93
25.0,0.24268983640480252,0.0,1.3664638689996575,0.0,0.18184335929711243,0.0,0.008498391595509535,0.0,2.24614757557165,0.0,0.1,0.0,0.0,0.0,0.010169880472578786,0.0,0.0,0.0,0.01,2.94
25.0,0.24360139960719568,0.0,1.3720518247777205,0.0,0.18305803171539564,0.0,0.008490936658907329,0.0,2.2514078582860937,0.0,0.1,0.0,0.0,0.0,0.010170875769892654,0.0,0.0,0.0,0.01,2.95
25.0,0.24451131706481866,0.0,1.3776391498792018,0.0,0.18427629927834405,0.0,0.00848348449545454,0.0,2.2566526475856747,0.0,0.1,0.0,0.0,0.0,0.010171872861340412,0.0,0.0,0.0,0.01,2.96
25.0,0.24541958671870914,0.0,1.3832258156320243,0.0,0.18549815139318612,0.0,0.008476035145902464,0.0,2.2618819739766423,0.0,0.1,0.0,0.0,0.0,0.01017287173767346,0.0,0.0,0.0,0.01,2.97
25.0,0.24632620658290377,0.0,1.3888117935822026,0.0,0.18672357747825602,0.0,0.008468588650679027,0.0,2.2670958680637585,0.0,0.1,0.0,0.0,0.0,0.010173872389669363,0.0,0.0,0.0,0.01,2.98
25.0,0.2472311747387499,0.0,1.394397055489573,0.0,0.18795256696373047,0.0,0.00846114504990845,0.0,2.2722943605453123,0.0,0.1,0.0,0.0,0.0,0.010174874808131968,0.0,0.0,0.0,0.01,2.99
25.0,0.24813448932921625,0.0,1.399981573323522,0.0,0.18918510929236482,0.0,0.008453704383430924,0.0,2.2774774822081203,0.0,0.1,0.0,0.0,0.0,0.010175878983891523,0.0,0.0,0.0,0.01,3.0
25.0,0.24903614855320474,0.0,1.4055653192587167,0.0,0.1904211939202301,0.0,0.008446266690822275,0.0,2.2826452639225425,0.0,0.1,0.0,0.0,0.0,0.010176884907804785,0.0,0.0,0.0,0.01,3.0100000000000002
25.0,0.24993615065986116,0.0,1.4111482656708338,0.0,0.1916608103174489,0.0,0.008438832011413652,0.0,2.2877977366374838,0.0,0.1,0.0,0.0,0.0,0.01017789257075514,0.0,0.0,0.0,0.01,3.02
25.0,0.25083449394288687,0.0,1.4167303851322892,0.0,0.19290394796893245,0.0,0.008431400384311179,0.0,2.292934931375406,0.0,0.1,0.0,0.0,0.0,0.01017890196365272,0.0,0.0,0.0,0.01,3.0300000000000002
25.0,0.25173117673484957,0.0,1.4223116504079665,0.0,0.19415059637511672,0.0,0.008423971848415639,0.0,2.298056879227334,0.0,0.1,0.0,0.0,0.0,0.010179913077434516,0.0,0.0,0.0,0.01,3.04
25.0,0.252626197401495,0.0,1.4278920344509476,0.0,0.1954007450526992,0.0,0.008416546442442142,0.0,2.3031636113478657,0.0,0.1,0.0,0.0,0.0,0.01018092590306449,0.0,0.0,0.0,0.01,3.0500000000000003
25.0,0.253519556765317,0.0,1.4334715120175143,0.0,0.19665438318206596,0.0,0.008409124194915268,0.0,2.3082551601448755,0.0,0.1,0.0,0.0,0.0,0.010181940431459823,0.0,0.0,0.0,0.01,3.06
25.0,0.2544112904282181,0.0,1.439050081212018,0.0,0.19791149490622476,0.0,0.008401704990783151,0.0,2.3133315751734376,0.0,0.1,0.0,0.0,0.0,0.010182956652507904,0.0,0.0,0.0,0.01,3.0700000000000003
25.0,0.2553013672303117,0.0,1.4446276958019866,0.0,0.19917207409876736,0.0,0.00839428899043173,0.0,2.318392873196196,0.0,0.1,0.0,0.0,0.0,0.010183974558154193,0.0,0.0,0.0,0.01,3.08
25.0,0.2561897867954063,0.0,1.450204330238633,0.0,0.2004361101768581,0.0,0.008386876227151539,0.0,2.3234390861535346,0.0,0.1,0.0,0.0,0.0,0.010184994139435757,0.0,0.0,0.0,0.01,3.09
25.0,0.2570765488266281,0.0,1.4557799591897302,0.0,0.20170359256675788,0.0,0.008379466733838022,0.0,2.328470246061131,0.0,0.1,0.0,0.0,0.0,0.010186015387414944,0.0,0.0,0.0,0.01,3.1
25.0,0.2579616531027599,0.0,1.4613545575366917,0.0,0.20297451070426553,0.0,0.008372060543002841,0.0,2.3334863850059575,0.0,0.1,0.0,0.0,0.0,0.010187038293179441,0.0,0.0,0.0,0.01,3.11
25.0,0.25884509947458045,0.0,1.4669281003716539,0.0,0.2042488540351598,0.0,0.008364657686785173,0.0,2.3384875351422925,0.0,0.1,0.0,0.0,0.0,0.01018806284784233,0.0,0.0,0.0,0.01,3.12
25.0,0.2597268878612023,0.0,1.4725005629945547,0.0,0.20552661201564057,0.0,0.008357258196963023,0.0,2.343473728687719,0.0,0.1,0.0,0.0,0.0,0.010189089042542133,0.0,0.0,0.0,0.01,3.13
25.0,0.2606070182464115,0.0,1.478071920910217,0.0,0.20680777411277093,0.0,0.008349862104964526,0.0,2.348444997919135,0.0,0.1,0.0,0.0,0.0,0.010190116868442876,0.0,0.0,0.0,0.01,3.14
25.0,0.26148549067500587,0.0,1.4836421498254277,0.0,0.2080923298049183,0.0,0.008342469441879248,0.0,2.353401375168756,0.0,0.1,0.0,0.0,0.0,0.010191146316734132,0.0,0.0,0.0,0.01,3.15
25.0,0.26236230524913406,0.0,1.4892112256460195,0.0,0.20938026858219652,0.0,0.0083350802384695,0.0,2.358342892820121,0.0,0.1,0.0,0.0,0.0,0.010192177378631088,0.0,0.0,0.0,0.01,3.16
25.0,0.26323746212463406,0.0,1.4947791244739512,0.0,0.21067157994690705,0.0,0.008327694525181627,0.0,2.363269583304098,0.0,0.1,0.0,0.0,0.0,0.010193210045374585,0.0,0.0,0.0,0.01,3.17
25.0,0.26411096150737234,0.0,1.5003458226043893,0.0,0.21196625341398095,0.0,0.008320312332157338,0.0,2.368181479094889,0.0,0.1,0.0,0.0,0.0,0.010194244308231184,0.0,0.0,0.0,0.01,3.18
25.0,0.26498280364958243,0.0,1.5059112965227885,0.0,0.21326427851142016,0.0,0.008312933689244982,0.0,2.3730786127060344,0.0,0.1,0.0,0.0,0.0,0.010195280158493211,0.0,0.0,0.0,0.01,3.19
25.0,0.2658529888462038,0.0,1.5114755229019727,0.0,0.21456564478073942,0.0,0.008305558626010874,0.0,2.37796101668642,0.0,0.1,0.0,0.0,0.0,0.010196317587478812,0.0,0.0,0.0,0.01,3.2
25.0,0.2667215174312206,0.0,1.5170384785992153,0.0,0.2158703417774076,0.0,0.008298187171750593,0.0,2.3828287236162797,0.0,0.1,0.0,0.0,0.0,0.010197356586532015,0.0,0.0,0.0,0.01,3.21
25.0,0.26758838977400046,0.0,1.5226001406533216,0.0,0.21717835907128968,0.0,0.008290819355500283,0.0,2.3876817661032037,0.0,0.1,0.0,0.0,0.0,0.010198397147022772,0.0,0.0,0.0,0.01,3.22
25.0,0.2684536062756334,0.0,1.5281604862817078,0.0,0.2184896862470879,0.0,0.008283455206047965,0.0,2.3925201767781408,0.0,0.1,0.0,0.0,0.0,0.010199439260347021,0.0,0.0,0.0,0.01,3.23
25.0,0.2693171832677258,0.0,1.5337195016467802,0.0,0.2198043108748314,0.0,0.008276094696002401,0.0,2.3973439995770884,0.0,0.1,0.0,0.0,0.0,0.010200482917436781,0.0,0.0,0.0,0.01,3.24
25.0,0.2701791166008225,0.0,1.5392771617761258,0.0,0.22112222315779728,0.0,0.008268737869881953,0.0,2.4021532638990615,0.0,0.1,0.0,0.0,0.0,0.010201528109881937,0.0,0.0,0.0,0.01,3.25
25.0,0.27103940151328265,0.0,1.5448334415181664,0.0,0.2224434133962181,0.0,0.0082613847742173,0.0,2.406947998705277,0.0,0.1,0.0,0.0,0.0,0.01020257482931802,0.0,0.0,0.0,0.01,3.2600000000000002
25.0,0.27189803918859945,0.0,1.5503883191572423,0.0,0.22376787115021218,0.0,0.008254035434482212,0.0,2.4117282371713644,0.0,0.1,0.0,0.0,0.0,0.010203623067224112,0.0,0.0,0.0,0.01,3.27
25.0,0.2727550308663903,0.0,1.555941773165262,0.0,0.22509558599149215,0.0,0.008246689875808615,0.0,2.416494012506651,0.0,0.1,0.0,0.0,0.0,0.010204672815104236,0.0,0.0,0.0,0.01,3.2800000000000002
25.0,0.273610377839876,0.0,1.5614937821994108,0.0,0.22642654750366026,0.0,0.008239348122993885,0.0,2.421245357950971,0.0,0.1,0.0,0.0,0.0,0.01020572406448737,0.0,0.0,0.0,0.01,3.29
25.0,0.27446408145336143,0.0,1.5670443250998622,0.0,0.22776074528250484,0.0,0.008232010200508138,0.0,2.425982306771485,0.0,0.1,0.0,0.0,0.0,0.010206776806927461,0.0,0.0,0.0,0.01,3.3000000000000003
25.0,0.27531614309971497,0.0,1.5725933808874866,0.0,0.22909816893629584,0.0,0.008224676132501519,0.0,2.4307048922594934,0.0,0.1,0.0,0.0,0.0,0.010207831034003457,0.0,0.0,0.0,0.01,3.31
25.0,0.2761665642178487,0.0,1.5781409287615624,0.0,0.23043880808608116,0.0,0.008217345942811498,0.0,2.4354131477272523,0.0,0.1,0.0,0.0,0.0,0.010208886737319308,0.0,0.0,0.0,0.01,3.3200000000000003
25.0,0.2770153462901982,0.0,1.583686948097486,0.0,0.23178265236598228,0.0,0.008210019654970153,0.0,2.440107106504786,0.0,0.1,0.0,0.0,0.0,0.010209943908504002,0.0,0.0,0.0,0.01,3.33
25.0,0.2778624908402027,0.0,1.5892314184444825,0.0,0.23312969142349035,0.0,0.008202697292211469,0.0,2.4447868019367065,0.0,0.1,0.0,0.0,0.0,0.01021100253921157,0.0,0.0,0.0,0.01,3.34
25.0,0.27870799942978486,0.0,1.5947743195233148,0.0,0.23447991491976228,0.0,0.008195378877478617,0.0,2.449452267379024,0.0,0.1,0.0,0.0,0.0,0.010212062621121112,0.0,0.0,0.0,0.01,3.35
25.0,0.2795518736568306,0.0,1.6003156312239943,0.0,0.23583331252991624,0.0,0.008188064433431256,0.0,2.4541035361959653,0.0,0.1,0.0,0.0,0.0,0.010213124145936815,0.0,0.0,0.0,0.01,3.36
25.0,0.2803941151526694,0.0,1.6058553336034918,0.0,0.23718987394332824,0.0,0.008180753982452816,0.0,2.458740641756787,0.0,0.1,0.0,0.0,0.0,0.010214187105387967,0.0,0.0,0.0,0.01,3.37
25.0,0.28123472557955376,0.0,1.611393406883446,0.0,0.23854958886392746,0.0,0.008173447546657796,0.0,2.463363617432591,0.0,0.1,0.0,0.0,0.0,0.010215251491228984,0.0,0.0,0.0,0.01,3.38
25.0,0.2820737066281398,0.0,1.6169298314478757,0.0,0.23991244701049275,0.0,0.008166145147899042,0.0,2.4679724965931404,0.0,0.1,0.0,0.0,0.0,0.01021631729523942,0.0,0.0,0.0,0.01,3.39
25.0,0.2829110600149665,0.0,1.6224645878408879,0.0,0.241278438116948,0.0,0.008158846807775053,0.0,2.472567312603673,0.0,0.1,0.0,0.0,0.0,0.01021738450922399,0.0,0.0,0.0,0.01,3.4
25.0,0.28374679117949103,0.0,1.627997658358345,0.0,0.24264755162536464,0.0,0.008151552540393408,0.0,2.4771481027196063,0.0,0.1,0.0,0.0,0.0,0.010218453124904629,0.0,0.0,0.0,0.01,3.41
25.0,0.2845809069481841,0.0,1.6335290260402338,0.0,0.2440197768800737,0.0,0.008144262356946909,0.0,2.4817149056248744,0.0,0.1,0.0,0.0,0.0,0.010219523133988596,0.0,0.0,0.0,0.01,3.42
25.0,0.2854134032180386,0.0,1.6390586693628957,0.0,0.24539510415079063,0.0,0.008136976289832025,0.0,2.486267748454619,0.0,0.1,0.0,0.0,0.0,0.010220594528527853,0.0,0.0,0.0,0.01,3.43
25.0,0.28624428211905495,0.0,1.6445865696322872,0.0,0.24677352320714363,0.0,0.008129694359046546,0.0,2.4908066648772262,0.0,0.1,0.0,0.0,0.0,0.010221667300418166,0.0,0.0,0.0,0.01,3.44
25.0,0.28707354581545325,0.0,1.6501127083120264,0.0,0.24815502383364718,0.0,0.00812241658432936,0.0,2.4953316885626933,0.0,0.1,0.0,0.0,0.0,0.010222741441579941,0.0,0.0,0.0,0.01,3.45
25.0,0.2879011965037178,0.0,1.6556370670213447,0.0,0.2495395958299506,0.0,0.008115142985166645,0.0,2.4998428531800365,0.0,0.1,0.0,0.0,0.0,0.01022381694395823,0.0,0.0,0.0,0.01,3.46
25.0,0.28872723641064224,0.0,1.6611596275330422,0.0,0.25092722901108766,0.0,0.00810787358079805,0.0,2.5043401923947033,0.0,0.1,0.0,0.0,0.0,0.01022489379952273,0.0,0.0,0.0,0.01,3.47
25.0,0.28955166779137387,0.0,1.6666803717714396,0.0,0.2523179132077248,0.0,0.008100608390222884,0.0,2.508823739865982,0.0,0.1,0.0,0.0,0.0,0.010225972000267787,0.0,0.0,0.0,0.01,3.48
25.0,0.2903744929274589,0.0,1.6721992818103328,0.0,0.25371163826641113,0.0,0.008093347432206294,0.0,2.51329352924441,0.0,0.1,0.0,0.0,0.0,0.010227051538212403,0.0,0.0,0.0,0.01,3.49
25.0,0.2911957141248869,0.0,1.6777163398709458,0.0,0.2551083940498266,0.0,0.00808609072528545,0.0,2.5177495941691874,0.0,0.1,0.0,0.0,0.0,0.010228132405400228,0.0,0.0,0.0,0.01,3.5
25.0,0.2920153337121359,0.0,1.683231528319885,0.0,0.25650817043703167,0.0,0.00807883828777574,0.0,2.5221919682655844,0.0,0.1,0.0,0.0,0.0,0.01022921459389957,0.0,0.0,0.0,0.01,3.5100000000000002
25.0,0.29283335403821686,0.0,1.6887448296670922,0.0,0.2579109573237158,0.0,0.008071590137776937,0.0,2.526620685142353,0.0,0.1,0.0,0.0,0.0,0.010230298095803397,0.0,0.0,0.0,0.01,3.52
25.0,0.29364977747071896,0.0,1.6942562265637982,0.0,0.2593167446224469,0.0,0.008064346293179403,0.0,2.531035778389137,0.0,0.1,0.0,0.0,0.0,0.01023138290322933,0.0,0.0,0.0,0.01,3.5300000000000002
25.0,0.2944646063938538,0.0,1.6997657018004757,0.0,0.2607255222629203,0.0,0.008057106771670255,0.0,2.535437281573881,0.0,0.1,0.0,0.0,0.0,0.010232469008319664,0.0,0.0,0.0,0.01,3.54
25.0,0.29527784320650063,0.0,1.705273238304795,0.0,0.2621372801922075,0.0,0.008049871590739562,0.0,2.5398252282402423,0.0,0.1,0.0,0.0,0.0,0.010233556403241343,0.0,0.0,0.0,0.01,3.5500000000000003
25.0,0.296089490320251,0.0,1.7107788191395747,0.0,0.2635520083750055,0.0,0.008042640767686524,0.0,2.544199651905,0.0,0.1,0.0,0.0,0.0,0.01023464508018599,0.0,0.0,0.0,0.01,3.56
25.0,0.2968995501574536,0.0,1.7162824275007376,0.0,0.26496969679388566,0.0,0.008035414319625662,0.0,2.548560586055466,0.0,0.1,0.0,0.0,0.0,0.010235735031369894,0.0,0.0,0.0,0.01,3.5700000000000003
25.0,0.29770802514925904,0.0,1.7217840467152623,0.0,0.2663903354495429,0.0,0.008028192263492993,0.0,2.5529080641468944,0.0,0.1,0.0,0.0,0.0,0.010236826249034008,0.0,0.0,0.0,0.01,3.58
25.0,0.29851492663015766,0.0,1.7272836656423405,0.0,0.26781391339504235,0.0,0.00802097459798926,0.0,2.55724212996959,0.0,0.1,0.0,0.0,0.0,0.010237918725158656,0.0,0.0,0.0,0.01,3.59
25.0,0.29932025042279564,0.0,1.732781263844183,0.0,0.2692404213869145,0.0,0.008013761353153426,0.0,2.5615628091904092,0.0,0.1,0.0,0.0,0.0,0.010239012452246456,0.0,0.0,0.0,0.01,3.6
25.0,0.3001239991197266,0.0,1.7382768251177751,0.0,0.2706698494657865,0.0,0.00800655254512521,0.0,2.5658701353239195,0.0,0.1,0.0,0.0,0.0,0.010240107422607683,0.0,0.0,0.0,0.01,3.61
25.0,0.30092617544052747,0.0,1.743770333459523,0.0,0.27210218767771926,0.0,0.007999348189634669,0.0,2.570164141989188,0.0,0.1,0.0,0.0,0.0,0.010241203628573253,0.0,0.0,0.0,0.01,3.62
25.0,0.3017267821204726,0.0,1.7492617729967825,0.0,0.273537426086332,0.0,0.007992148302230424,0.0,2.5744448627797065,0.0,0.1,0.0,0.0,0.0,0.01024230106249823,0.0,0.0,0.0,0.01,3.63
25.0,0.3025258219090208,0.0,1.7547511279860826,0.0,0.2749755547730036,0.0,0.007984952898284967,0.0,2.5787123312613183,0.0,0.1,0.0,0.0,0.0,0.010243399716761808,0.0,0.0,0.0,0.01,3.64
