Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,SG,SN,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,e3,f0,f1,f2,f3,f4,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,q3,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3138393017195154,0.01054224537656059,0.006333566335151641,3.0455627057396373,0.4625196645472801,0.7057889741484207,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.516675623315885,0.33138393017195156,0.0011760988173130406,0.001054224537656059,4.4300733623906726e-05,0.0006333566335151642,0.0965769287019618,0.04625196645472801,0.26044276854762705,0.07057889741484207,0.7743553723336086,0.3045562705739637
6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.315688944978518,0.010543464079701319,0.006327678340184602,3.050258921028723,0.4630225044599414,0.7076880852659695,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5162038844889221,0.3315688944978518,0.0011762123907068816,0.001054346407970132,4.4231757045073694e-05,0.0006327678340184602,0.09654468139508919,0.04630225044599415,0.2607273033508407,0.07076880852659695,0.7744655463513633,0.30502589210287234
6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3175320308544003,0.010544682698325657,0.006321795540882309,3.0549515422713607,0.46352452029488717,0.7095881397939612,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.515733322322633,0.33175320308544004,0.001176325635679191,0.0010544682698325658,4.416306526979411e-05,0.000632179554088231,0.09651256696169391,0.04635245202948872,0.2610113777792516,0.07095881397939612,0.7745752836884692,0.3054951542271361
6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3193685776259114,0.010545901229237707,0.006315917934935201,3.0596405686780317,0.4640257141973867,0.711489132195087,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5152639332013471,0.3319368577625912,0.0011764385530580988,0.0010545901229237708,4.409465664910093e-05,0.0006315917934935202,0.09648058497054784,0.04640257141973867,0.2612949927158426,0.07114891321950871,0.7746845862881624,0.3059640568678032
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3211986035148486,0.01054711966925271,0.00631004552002715,3.064325999474794,0.46452608830542613,0.7133910569467027,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5147957135200063,0.3321198603514849,0.0011765511436690806,0.001054711966925271,4.402652954645825e-05,0.000631004552002715,0.09644873499166713,0.04645260883054261,0.26157814904168014,0.07133910569467027,0.7747934560820823,0.3064325999474794
6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.323022126686148,0.010548338015197008,0.006304178293835854,3.0690078339029907,0.46502564474970376,0.7152939085408044,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5143286596841808,0.3323022126686148,0.001176663408334961,0.001054833801519701,4.395868233764952e-05,0.0006304178293835854,0.09641701659631782,0.04650256447497038,0.26186084763590384,0.07152939085408044,0.7749018949903501,0.3069007833902991
6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3248391652479734,0.010549556263907993,0.006298316254033216,3.073686071218958,0.4655243856536246,0.7171976814840056,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5138627681100852,0.33248391652479736,0.0011767753478759205,0.0010549556263907993,4.389111341066681e-05,0.0006298316254033217,0.09638542935702141,0.04655243856536246,0.2621430893757164,0.07171976814840057,0.7750099049216483,0.30736860712189584
6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3266497372518016,0.01055077441223405,0.006292459398285738,3.0783607106937323,0.4660223131332956,0.7191023702975126,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5133980352245935,0.33266497372518017,0.0011768869631094987,0.001055077441223405,4.382382116560134e-05,0.0006292459398285739,0.09635397284756018,0.046602231313329565,0.26242487513637375,0.07191023702975126,0.7751174877732989,0.3078360710693733
6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.328453860692514,0.010551992457034512,0.0062866077242549005,3.0830317516127552,0.4665194292975204,0.7210079695170998,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.512934457465252,0.3328453860692514,0.001176998254850598,0.0010551992457034512,4.375680401453525e-05,0.0006286607724254901,0.09632264664298243,0.04665194292975204,0.2627062057911752,0.07210079695170998,0.7752246454313405,0.30830317516127553
6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.330251553508482,0.010553210395179619,0.006280761229597548,3.087699193275585,0.4670157362477946,0.722914473693088,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5124720312802946,0.3330251553508482,0.0011771092239114902,0.001055321039517962,4.369006038143443e-05,0.0006280761229597548,0.09629145031960731,0.04670157362477946,0.2629870822114534,0.0722914473693088,0.775331379770605,0.30876991932755854
6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3320428335816583,0.010554428223550452,0.00627491991196628,3.092363034995602,0.4675112360783003,0.724821877390319,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5120107531286537,0.3332042833581659,0.0011772198711018206,0.0010554428223550451,4.36235887020425e-05,0.000627491991196628,0.0962603834550297,0.046751123607830035,0.2632675052665646,0.07248218773903191,0.7754376926547947,0.3092363034995602
6.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3338277187376635,0.010555645939038896,0.006269083769009831,3.0970232760997165,0.4680059308759017,0.726730175188132,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5115506194799728,0.33338277187376636,0.001177330197228612,0.0010555645939038895,4.355738742377611e-05,0.0006269083769009831,0.09622944562812477,0.04680059308759017,0.26354747582387894,0.07267301751881321,0.7755435859365558,0.3097023276099717
6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3356062267458735,0.010556863538547592,0.006263252798373461,3.1016799159280746,0.4684998227201391,0.7286393616803397,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.511091626814618,0.33356062267458736,0.0011774402030962688,0.0010556863538547592,4.3491455005621045e-05,0.0006263252798373461,0.09619863641905245,0.04684998227201392,0.2638269947487705,0.07286393616803398,0.7756490614575567,0.3101679915928075
6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.33737837531951,0.010558081018989874,0.006257426997699336,3.106332953833768,0.468992913683225,0.730549431475205,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5106337716236876,0.333737837531951,0.001177549889506583,0.0010558081018989874,4.3425789918029694e-05,0.0006257426997699337,0.09616795540926165,0.0468992913683225,0.2641060629046078,0.0730549431475205,0.7757541210485583,0.3106332953833768
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3391441821157275,0.010559298377289738,0.006251606364626921,3.110982389182541,0.469485205830038,0.7324603791954165,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5101770504090233,0.33391441821157275,0.0011776592572587373,0.0010559298377289738,4.3360390642819557e-05,0.0006251606364626922,0.0961374021814944,0.046948520583003805,0.2643846811527445,0.07324603791954165,0.77585876652949,0.31109823891825417
6.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3409036647357016,0.010560515610381778,0.0062457908967933585,3.115628221352498,0.46997670121811863,0.7343721994780652,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5097214596832182,0.33409036647357016,0.0011777683071493123,0.0010560515610381778,4.329525567307272e-05,0.0006245790896793359,0.09610697631978969,0.046997670121811864,0.264662850352509,0.07343721994780653,0.775962999709522,0.31156282213524983
6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3426568407247172,0.010561732715211145,0.006239980591833858,3.120270449733808,0.47046740189766373,0.7362848869746198,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5092669959696259,0.33426568407247176,0.001177877039972287,0.0010561732715211145,4.323038351303657e-05,0.0006239980591833858,0.09607667740948737,0.04704674018976637,0.2649405713611958,0.07362848869746198,0.7760668223871368,0.31202704497338085
6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3444037275722587,0.01056294968873349,0.006234175447382081,3.124909073728417,0.4709573099115216,0.7381984363509039,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5088136558023678,0.3344403727572259,0.0011779854565190455,0.0010562949688733491,4.3165772678025415e-05,0.0006234175447382081,0.09604650503723167,0.04709573099115216,0.26521784503405527,0.07381984363509039,0.7761702363502025,0.3124909073728417
6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.346144342712095,0.010564166527914929,0.006228375461070527,3.129544092749751,0.4714464272951871,0.7401128422870715,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5083614357263415,0.3346144342712095,0.0011780935575783841,0.0010564166527914929,4.310142169432322e-05,0.0006228375461070527,0.09601645879097465,0.04714464272951871,0.26549467222428497,0.07401128422870716,0.7762732433760423,0.31295440927497514
6.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.347878703522371,0.010565383229731974,0.0062225806305309175,3.1341755062224284,0.4719347560767964,0.7420280994775836,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5079103322972257,0.3347878703522371,0.0011782013439365104,0.0010565383229731975,4.303732909908734e-05,0.0006222580630530918,0.0959865382599795,0.04719347560767964,0.26577105378301974,0.07420280994775837,0.7763758452315062,0.31341755062224286
6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3496068273256934,0.010566599791171503,0.006216790953394587,3.1388033135819606,0.47242229827712207,0.7439442026311833,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5074603420814882,0.33496068273256935,0.0011783088163770507,0.0010566599791171504,4.297349344025336e-05,0.0006216790953394587,0.09595674303482386,0.04724222982771221,0.26604699055932257,0.07439442026311834,0.7764780436730385,0.3138803313581961
6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.351328731389221,0.010567816209230694,0.0062110064272928615,3.143427514274466,0.472909055909568,0.7458611464708735,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.507011461656389,0.3351328731389221,0.0011784159756810567,0.0010567816209230694,4.2909913276440745e-05,0.0006211006427292862,0.09592707270740256,0.047290905590956805,0.2663224834001751,0.07458611464708735,0.7765798404467509,0.3143427514274466
6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3530444329247517,0.010569032480916991,0.0062052270498574496,3.148048107756375,0.4733950309801643,0.7477789257338918,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5065636876099873,0.3353044432924752,0.0011785228226270056,0.0010569032480916992,4.284658717685968e-05,0.000620522704985745,0.09589752687093063,0.04733950309801643,0.26659753315046875,0.07477789257338918,0.7766812372884873,0.31480481077563754
6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3547539490888116,0.010570248603248043,0.006199452818720825,3.1526650934941367,0.4738802254875625,0.7496975351716875,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.506117016541144,0.3354753949088812,0.0011786293579908074,0.0010570248603248044,4.278351372121879e-05,0.0006199452818720825,0.09586810511994609,0.04738802254875625,0.2668721406529953,0.07496975351716875,0.7767822359238941,0.3152665093494137
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3564572969827426,0.010571464573251657,0.006193683731516616,3.1572784709639254,0.4743646414230301,0.7516169695498965,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5056714450595262,0.3356457296982743,0.0011787355825458087,0.0010571464573251657,4.2720691499633864e-05,0.0006193683731516616,0.09583880705031242,0.047436464142303014,0.26714630674843787,0.07516169695498966,0.7768828380684866,0.31572784709639257
6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.358154493652791,0.010572680387965754,0.006187919785879985,3.1618882396513524,0.47484828077044594,0.7535372236483194,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5052269697856102,0.33581544936527913,0.0011788414970627951,0.0010572680387965754,4.265811911253746e-05,0.0006187919785879985,0.0958096322592211,0.0474848280770446,0.26742003227536154,0.07535372236483195,0.7769830454277169,0.31618882396513526
6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3598455560901965,0.010573896044438317,0.0061821609794480235,3.1664943990511687,0.475331145506295,0.7554582922608959,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5047835873506833,0.3359845556090197,0.0011789471023100008,0.0010573896044438317,4.259579517058961e-05,0.0006182160979448024,0.09578058034519381,0.0475331145506295,0.2676933180702047,0.0755458292260896,0.7770828596970394,0.3166494399051169
6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3615305012312797,0.010575111539727337,0.006176407309860127,3.1710969486669756,0.4758132375996633,0.7573801701956817,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5043412943968462,0.336153050123128,0.0011790523990531073,0.0010575111539727338,4.253371829458928e-05,0.0006176407309860127,0.09575165090808481,0.047581323759966335,0.2679661649672697,0.07573801701956817,0.7771822825619762,0.3171096948666976
6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3632093459575305,0.010576326870900774,0.006170658774758391,3.1756958880109307,0.47629455901223294,0.7593028522748247,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5039000875770148,0.3363209345957531,0.0011791573880552521,0.0010576326870900775,4.247188711538683e-05,0.0006170658774758391,0.0957228435490828,0.0476294559012233,0.26823857379871413,0.07593028522748248,0.7772813156981835,0.3175695888010931
6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3648821070956965,0.010577542035036495,0.006164915371787989,3.1802912166034547,0.476775111698277,0.7612263333345407,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5034599635549202,0.3364882107095697,0.0011792620700770287,0.0010577542035036496,4.241030027379747e-05,0.000616491537178799,0.09569415787071309,0.047677511169827706,0.2685105453945419,0.07612263333345408,0.7773799607715154,0.31802912166034547
6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.3665488014178715,0.010578757029222233,0.006159177098597563,3.184882933972941,0.47725489760465467,0.7631506082250902,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.5030209190051098,0.3366548801417872,0.0011793664458764968,0.0010578757029222235,4.2348956420515426e-05,0.0006159177098597564,0.0956655934768392,0.04772548976046547,0.268782080582594,0.07631506082250902,0.7774782194380886,0.3184882933972941
