M_1_task1,N_2_task1,S_3_task1,T_4_task1,_1_task1
0.03573593529480747,0.3496870223710521,0.1910814548194203,0.03692698958693764,597.5
0.03572072769404058,0.3501869698336016,0.19106200045540742,0.036703350948739985,600.0
0.035705592138580045,0.35068490847346756,0.19104260621881414,0.0364806375914105,602.5
0.03569052860752493,0.35118083641117814,0.19102327224199503,0.036258850094552514,605.0
0.03567553562834122,0.35167474638862617,0.19100400132618778,0.03603799268568653,607.5
0.035660613975722365,0.3521666397877948,0.19098479212026917,0.03581806379675574,610.0
0.035645763796469936,0.35265651573367685,0.19096564442296113,0.03559906340486214,612.5
0.03563098501591869,0.3531443726344584,0.19094655843335417,0.03538099199479059,615.0
0.0356162775575579,0.35363020901370434,0.19092753434592608,0.035163849998467236,617.5
0.03560164134310298,0.3541140235104361,0.19090857235044487,0.03494763779495687,620.0
0.035587076292567174,0.35459581487921,0.19088967263187154,0.03473235571046042,622.5
0.03557258232433318,0.35507558199019523,0.19087083537026298,0.03451800401831237,625.0
0.0355581593552248,0.3555533238292518,0.19085206074067476,0.03430458293897817,627.5
0.03554380730057862,0.3560290394980087,0.190833348913064,0.03409209264005173,630.0
0.03552952607431563,0.35650272821394186,0.19081470005219217,0.03388053323625277,632.5
0.035515315589012865,0.35697438931045217,0.19079611431752797,0.03366990478942434,635.0
0.035501175755975105,0.35744402223694366,0.19077759186315016,0.03346020730853019,637.5
0.035487106485306466,0.3579116265589014,0.19075913283765036,0.033251440749652264,640.0
0.0354731076859821,0.35837720195796974,0.190740737384036,0.03304360501598807,642.5
0.035459179265919814,0.35884074823203,0.190722405639633,0.032836699957848166,645.0
0.03544532051170542,0.35930226164346607,0.19070413828691563,0.03263072740308393,647.5
0.035431531438060535,0.3597617428627767,0.1906859353550163,0.03242568674043114,650.0
0.035417812191361475,0.36021919345690645,0.19066779674942458,0.032221576872060176,652.5
0.03540416264296973,0.3606746134949478,0.19064972261311486,0.03201839754486134,655.0
0.035390582661367735,0.36112800314978777,0.19063171308483037,0.03181614845996033,657.5
0.03537707211216831,0.3615793626978196,0.19061376829904125,0.03161482927291934,660.0
0.03536363085812407,0.3620286925186546,0.19059588838590255,0.03141443959393807,662.5
0.03535025875913688,0.3624759930948341,0.19057807347121244,0.031214978988054847,665.0
0.0353369556722673,0.36292126501154076,0.19056032367637027,0.031016446975347663,667.5
0.035323721451744,0.36336450895631117,0.19054263911833463,0.03081884303113525,670.0
0.0353105559489732,0.36380572571874686,0.19052501990958148,0.03062216658617814,672.5
0.03529745901254811,0.36424491619022664,0.19050746615806222,0.03042641702687975,675.0
0.03528443048825839,0.3646820813636182,0.19048997796716177,0.030231593695487422,677.5
0.035271470219099536,0.36511722233298977,0.19047255543565667,0.03003769589029352,680.0
0.03525857804528235,0.36555034029332223,0.1904551986576732,0.029844722865836466,682.5
0.035245753804242365,0.36598143654022086,0.1904379077226455,0.02965267383310184,685.0
0.03523299745697247,0.36641051103827804,0.19042068287561084,0.029461548181893834,687.5
0.035220308896448775,0.36683756459158967,0.190403524273998,0.02927134514408948,690.0
0.03520768784092647,0.3672626000526223,0.19038643185213763,0.029082063606157574,692.5
0.03519513412627193,0.3676856190096608,0.19036940569225472,0.028893702623481187,695.0
0.03518264758625036,0.3681066231430702,0.19035244587246822,0.028706261209998397,697.5
0.03517022805255314,0.36852561422480384,0.19033555246677197,0.028519738338434995,700.0
0.03515787535482534,0.3689425941179112,0.19031872554501558,0.028334132940537177,702.5
0.03514558932069306,0.369357564776046,0.1903019651728854,0.028149443907304245,705.0
0.0351333697757909,0.36977052824297396,0.19028527141188545,0.02796567008922132,707.5
0.03512121654378937,0.37018148665208134,0.19026864431931823,0.027782810296492016,710.0
0.03510912944642231,0.3705904422258824,0.19025208394826582,0.027600863299271167,712.5
0.035097108303514306,0.37099739727552755,0.1902355903475706,0.02741982782789752,715.0
0.03508515293300812,0.37140235420031165,0.19021916356181637,0.027239702573126415,717.5
0.035073263150992115,0.3718053154871816,0.19020280363130912,0.027060486186362524,720.0
0.03506143877172768,0.3722062837102446,0.19018651059205802,0.026882177279892516,722.5
0.03504967960767664,0.37260526153027607,0.19017028447575632,0.026704774427117772,725.0
0.03503798553570563,0.373002251004256,0.1901541254662887,0.026528276504709253,727.5
0.03502635649525861,0.3733972536042167,0.1901380338953247,0.026352682683256103,730.0
0.0350147921623113,0.37379027361644074,0.19012200947104896,0.026177990742749267,732.5
0.03500329235055729,0.37418131395842263,0.19010605222699106,0.02600419914551526,735.0
0.03499185687257325,0.374570377626178,0.1900901621935594,0.0258313063189772,737.5
0.03498048553986201,0.37495746769358745,0.19007433939805943,0.025659310655968808,740.0
0.034969178162895756,0.3753425873117403,0.19005858386471178,0.025488210515048394,742.5
0.03495793455115918,0.3757257397082789,0.19004289561467047,0.025318004220812866,745.0
0.03494675451319263,0.37610692818674213,0.19002727466604089,0.025148690064211734,747.5
0.03493563785663529,0.3764861561259098,0.19001172103389807,0.0249802663028611,750.0
0.034924584388268294,0.3768634269791462,0.18999623473030483,0.02481273116135764,752.5
0.03491359391405792,0.3772387442737445,0.18998081576432974,0.02464608283159264,755.0
0.03490266623919874,0.37761211161027014,0.18996546414206553,0.02448031947306597,757.5
0.03489180116815677,0.3779835326619053,0.18995017986664695,0.02431543921320007,760.0
0.03488099850471263,0.37835301117379255,0.18993496293826911,0.02415144014765399,762.5
0.03487025805200468,0.378720550962379,0.18991981335420557,0.023988320340637345,765.0
0.03485957959661082,0.3790861558357248,0.18990473111749281,0.02382607787492173,767.5
0.03484896280407067,0.3794498290752979,0.1898897162936992,0.023664711177591006,770.0
0.034838407585444174,0.3798115752501689,0.18987476881193968,0.023504217879173263,772.5
0.03482791373633991,0.38017139842874087,0.18985988866091077,0.023344595938010245,775.0
0.03481748105157681,0.3805293027456426,0.18984507582667529,0.023185843283695037,777.5
0.03480710932521684,0.38088529240102076,0.18983033029268614,0.023027957817418832,780.0
0.034796798350597576,0.38123937165983135,0.18981565203981035,0.02287093741231774,782.5
0.034786547920364834,0.38159154485113184,0.18980104104635276,0.022714779913819587,785.0
0.034776357826505316,0.3819418163673727,0.18978649728807997,0.022559483139990684,787.5
0.03476622786037924,0.38229019066368924,0.18977202073824417,0.022405044881882635,790.0
0.034756157812752916,0.3826366722571938,0.189757611367607,0.02225146290387913,792.5
0.03474614747383143,0.3829812657262668,0.18974326914446332,0.022098734944042728,795.0
0.034736196633291236,0.3833239757098492,0.18972899403466528,0.02194685871446165,797.5
0.03472630508031277,0.38366480690673405,0.189714786001646,0.021795831901596584,800.0
0.034716472603613116,0.38400376407485826,0.18970064500644343,0.021645652166627453,802.5
0.03470669899147859,0.3843408520305944,0.18968657100772432,0.021496317145800227,805.0
0.034696984031797384,0.3846760756480426,0.18967256396180796,0.021347824450773708,807.5
0.034687327298035205,0.3850094389752174,0.18965862348061066,0.021200172216458188,810.0
0.03467772871587222,0.38534094757089943,0.18964474973714668,0.021053357652162798,812.5
0.0346681880803944,0.385670606511937,0.1896309426939347,0.020907378276901676,815.0
0.03465870517010225,0.38599842086275266,0.18961720228516435,0.020762231628225,817.5
0.034649279762730384,0.3863243957397655,0.18960352844194864,0.020617915222187484,820.0
0.03463991163526518,0.3866485363106207,0.18958992109232403,0.020474426553733653,822.5
0.03463060056396232,0.3869708477934194,0.18957638016125017,0.0203317630970831,825.0
0.03462134632436435,0.3872913354559484,0.18956290557060962,0.020189922306115753,827.5
0.03461214869131834,0.38761000461490996,0.1895494972392078,0.020048901614757114,830.0
0.034603007438993395,0.38792686063515147,0.18953615508277283,0.01990869843736355,832.5
0.03459392234089828,0.38824190892889526,0.18952287901395518,0.019769310169107525,835.0
0.03458489316989898,0.38855515495496834,0.18950966894232765,0.019630734186362884,837.5
0.03457591969823632,0.38886660421803204,0.18949652477438517,0.0194929678470901,840.0
0.03456700169754349,0.389176262267812,0.18948344641354453,0.019356008491221537,842.5
0.0345581389388637,0.38948413469832766,0.1894704337601443,0.019219853441046708,845.0
0.0345493311926677,0.38979022714712214,0.1894574867114446,0.019084500001597546,847.5
0.034540578215993885,0.3900945444818083,0.18944460519841372,0.018949945691662428,850.0
0.034531879782538695,0.3903970926971547,0.18943178909981995,0.018816187705585168,852.5
0.034523235664636755,0.3906978777759991,0.18941903829375817,0.018683223236689292,855.0
0.03451464563002604,0.3909969054832181,0.18940635266694103,0.018551049535913338,857.5
0.034506109445919274,0.3912941816207902,0.18939373210311816,0.018419663839593974,860.0
0.03449762687902037,0.3915897120269527,0.18938117648307934,0.018289063369872054,862.5
0.03448919769554084,0.39188350257535787,0.18936868568465764,0.018159245335098644,865.0
0.03448082166121625,0.3921755591742298,0.18935625958273258,0.01803020693024106,867.5
0.0344724985413226,0.39246588776552077,0.1893438980492332,0.017901945337288918,870.0
