Time,IC1,IFNBm,IFNBenv,STATP2n,SOCSm,IRF7m,IRF7Pn,IFNam,IFNaenv,TNFam,TFNenv,STATm,STAT,r_0,k_15,t_1,v_max217,K_217,TJ_tot,K_3,d,K_9,k_5,K_5,t_3,r_3,k_8,t_4,k_11,k_14,t_6,k_12,k_16,t_8,r_1,r_20,K_20,t_9,v_max19,K_19,r_4,k_26,t_12,k_28,t_13,r_5,n_3,b_m,sp,d_1,n_1,sv,d_2,n_2,TJ,delta,delta_1,delta_2,NS,IC2,C,gamma,compartment,IFNb_mRNA_Induction,IFNb_mRNA_Degradation,IFNBenv_Translation_Secretion,STATP2n_Formation,STATP2n_Dephosphorylation,SOCS_mRNA_Induction,SOCS_mRNA_Degradation,IRF7_mRNA_Induction,IRF7_mRNA_Degradation,IRF7_Translation,IFNa_mRNA_Induction,IFNa_mRNA_Degradation,IFNaenv_Translation_Secretion,TNFa_mRNA_Induction,TNFa_mRNA_Degradation,TNFa_Translation_Secretion,STAT_mRNA_Induction,STAT_mRNA_Degradation,STAT_Translation,STAT_Degradation
0.52,0.9999657756547142,0.8677233005204599,1.000031173914143,0.5253784266469769,0.45769606604648627,0.6974979754600981,158.18874609608753,15.679215231067628,1.0000312158463098,0.8356110531149323,1.0000711741084867,0.7030567991784529,156.7940778834178,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,8.3852575377902e-11,0.0003,0.1,0.4,4.889431237378208e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.006694760635113865,0.24058398370477074,5.994983675546452e-05,1.5092500999715992e-07,0.6502938842095929,0.0018914623325066821,0.6896755168119575,0.00023981990784209813,0.4834687551364369,251.09067745747794,56.94794859459151,5.434001915403539,6.006207132942014e-05,0.001099396979999833,0.289600722755671,0.00013681808340401062,0.009457811645421239,0.4873218381240443,253.10044770424304,7.2454248675591675
0.528,0.999963060910157,0.8658545488359599,1.0000316535128373,0.5202017509556736,0.4522267557478955,0.6936428377428339,160.19191245239557,16.09364062007531,1.000031696343947,0.8333062391361641,1.000072268645946,0.6992440941369079,158.75506002285013,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,8.48667024672956e-11,0.0003,0.1,0.4,5.277291318049373e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.006766871909196398,0.24006585572025962,5.9949836812849874e-05,1.5275044267268887e-07,0.6438863874951284,0.0018728262997465158,0.6814341320009235,0.00023859811909379005,0.4807965772970449,249.70219747478336,57.669088482862406,5.577630810375105,6.0062268591708304e-05,0.0010993967091812186,0.2888019351001218,0.0001368162805902279,0.009364631480263034,0.48467907237419067,251.72787388928685,7.336041483630896
0.536,0.9999601765796708,0.8639905122369996,1.000032133111532,0.5150760825569514,0.44682283401790546,0.6898090086087311,162.18400153796085,16.512663751926997,1.0000321768431635,0.831007806605931,1.0000733631689631,0.6954517330063412,160.70436811597307,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,8.589308838014514e-11,0.0003,0.1,0.4,5.689383719485934e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.0068385842319462625,0.23954903503504768,5.9949836870235163e-05,1.545979390632951e-07,0.6375420257110936,0.001854373893222683,0.6732912774115556,0.00023739114381326516,0.478139169441993,248.3213536996684,58.38624055366591,5.722853161591303,6.0062457976757566e-05,0.001099396421404001,0.2880053590861027,0.00013681447285691397,0.009272369446201705,0.48205040794887327,250.36262388228283,7.426118644216953
0.544,0.9999571148416436,0.8621311770971224,1.0000326127102273,0.5100009186837913,0.44148351828297766,0.685996370335516,164.16507427110042,16.936240122508575,1.0000326573438718,0.8287157378553409,1.0000744576774987,0.6916796105755778,162.642064907912,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,8.693188131194304e-11,0.0003,0.1,0.4,6.126826550787005e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.0069098997886012595,0.2390335178710789,5.99498369276204e-05,1.5646776598646872e-07,0.631260176551164,0.0018361033029731326,0.6652457738294153,0.00023619882052262545,0.47549644997241897,246.94810245811522,59.09942673759615,5.869653545101521,6.006263989631839e-05,0.001099396115886019,0.2872109885900421,0.0001368126601908812,0.009181016493423084,0.4794357719212627,249.00465980720801,7.515659248757787
0.552,0.9999538676379247,0.8602765298373632,1.0000330923089227,0.5049757614605263,0.4362080351527704,0.682204805848219,166.13519122275244,17.36432552442136,1.0000331378459808,0.8264300152643723,1.000075552171513,0.6879276221429521,164.56821281915896,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,8.798323129071197e-11,0.0003,0.1,0.4,6.5907717934408765e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.006980820751657012,0.23851930046346478,5.994983698500559e-05,1.5836019355404553e-07,0.6250402237633486,0.0018180127366446584,0.6572964558776876,0.00023502098939355936,0.47286833773813786,245.58240028647816,59.808668840190876,6.01801663978888,6.006281473595314e-05,0.0010993957918214578,0.2864188175053061,0.0001368108425789078,0.009090563660157109,0.4768350917176946,247.65394397146275,7.604666181692605
0.56,0.9999504266703407,0.8584265569260201,1.000033571907619,0.500000117842312,0.4309956202744868,0.6784341987151442,168.09441261838217,17.79687604492987,1.000033618349395,0.8241506212617306,1.0000766466509667,0.6841956635141097,166.48287394730517,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,8.904729021037668e-11,0.0003,0.1,0.4,7.082405806250929e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.007051349280932099,0.23800637906042088,5.9949837042390714e-05,1.602754952325679e-07,0.6188815570750695,0.0018001004192749904,0.6494421717977071,0.00023385749222616198,0.47025475203484784,244.2242039302653,60.513988542617575,6.167927226658985,6.006298285697382e-05,0.0010993954483805002,0.2856288397421479,0.00013680902000773787,0.009001002071588287,0.47424829511614613,246.31043886507948,7.693142312539423
0.568,0.9999467833972203,0.8565812448784266,1.0000340515063155,0.4950734995552228,0.4258455181890761,0.6746844331438596,170.04279833987556,18.233848063920963,1.0000340988540122,0.8218775383247042,1.00007774111582,0.6804836309998106,168.38611006876673,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.012421186564259e-11,0.0003,0.1,0.4,7.602949830204097e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.007121487523632741,0.23749474992320377,5.9949837099775786e-05,1.6221394790633335e-07,0.6127835721190142,0.0017823645930771417,0.6416817832322761,0.00023270817242797634,0.4676556126013512,242.87347034293657,61.2154074023552,6.319370188132616,6.0063144598218027e-05,0.0010993950847089785,0.28484104922765857,0.00013680719246408115,0.008912322938777407,0.4716753102447129,244.9741071599318,7.7810904959748175
0.576,0.9999429290299203,0.8547405802584802,1.0000345311050125,0.4901954240059033,0.420756984947366,0.6709553940150716,171.9804079092035,18.675198270899884,1.0000345793598244,0.8196107489797195,1.0000788355660328,0.6767914214214162,170.27798262808471,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.121415139055599e-11,0.0003,0.1,0.4,8.15366049327848e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.007191237613761246,0.23698440932653486,5.9949837157160805e-05,1.6417583086711027e-07,0.6067456715590692,0.0017648035207141549,0.6340141691677611,0.00023157287533623404,0.4650708396430341,241.5301566983478,61.91294684731326,6.47233051393611,6.006330027768479e-05,0.0010993946999280286,0.28405543990595883,0.00013680535993461365,0.008824517575035289,0.4691160655854124,243.64491171170985,7.868513571339484
0.584,0.9999388545293584,0.8529045496786287,1.00003501070371,0.4853654143396278,0.4157292883021931,0.6672469668832223,173.90730048809615,19.120883665263904,1.0000350598669288,0.8173502358022817,1.0000799300015657,0.6731189321096244,172.1585527381408,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.231726515013911e-11,0.0003,0.1,0.4,8.735830315186386e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.0072606016721008205,0.2364753535585965,5.994983721454576e-05,1.661614256193172e-07,0.6007672651621833,0.001747415485508113,0.6264382262236039,0.00023045144823865204,0.4625003538322807,240.19422039122327,62.60662817571461,6.6267933011961935,6.006345019402959e-05,0.0010993942931337424,0.283272005738179,0.00013680352240597762,0.008737577396967828,0.46657048997330736,242.32281555946477,7.955414362648196
0.592,0.9999345506025502,0.8510731397953857,1.000035490302408,0.48058299702984203,0.410761700873953,0.6635590378806268,175.82353492412904,19.57086150810487,1.0000355403752788,0.8150959814151392,1.0000810244223781,0.6694660608836384,174.0278812120122,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.34337122164423e-11,0.0003,0.1,0.4,9.350788212049192e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.007329581807871195,0.2359675789197887,5.994983727193067e-05,1.68171018536972e-07,0.594847766814792,0.0017301987827624916,0.6189528583538872,0.00022934373952043408,0.4599440762420264,238.86561900291304,63.29647257268645,6.782743737736024,6.006359462792295e-05,0.0010993938633968212,0.2824907407018226,0.00013680167986477993,0.00865149388108776,0.4640385125820666,241.0077819181098,8.041795680061822
0.6,0.9999300076991533,0.8492463373115297,1.0000359699011065,0.4758477031579303,0.40585350382048635,0.6598914937658056,177.7291697274264,20.02508934646996,1.0000360208848251,0.8128479684891048,1.00008211882843,0.6658327060595808,175.88602854753128,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.456365361551669e-11,0.0003,0.1,0.4,9.999900000999987e-06,1.0,500000.0,1.6603021749958496e-15,1.0,0.007398180117886504,0.23546108172333882,5.994983732931553e-05,1.7020489950851664e-07,0.5889865961068663,0.0017131517243693189,0.611556982377272,0.00022824959911752233,0.45740192837925886,237.5443103190652,63.9825011018735,6.940167110483325,6.006373384332434e-05,0.0010993934097622312,0.2817116387910511,0.000136799832297593,0.008566258586850443,0.4615200629297972,239.69977418144907,8.127660319173824
0.608,0.9999252160080142,0.8474241289759388,1.0000364494998053,0.47115906838837485,0.40100398679346094,0.6562442219208358,179.62426307189313,20.483525012005117,1.0000365013955177,0.8106061797429364,1.0000832132196813,0.6622187664485667,177.7330549285668,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.570725234053519e-11,0.0003,0.1,0.4,1.0684568904709943e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007466398686596167,0.23495585829525575,5.994983738670033e-05,1.7226336196061167e-07,0.5831831783011651,0.0016962726387197502,0.6042495279112717,0.00022716887850804954,0.45487383218318234,236.23025232895307,64.66473470588153,7.099048805000233,6.006386808864563e-05,0.0010993929312488565,0.2809346940166423,0.00013679797969095455,0.008481863156206755,0.4590150708777089,238.39875592148402,8.213011061069464
0.616,0.9999201654537258,0.8456065015833831,1.0000369290985047,0.4665166329192639,0.3962124478246555,0.6526171103477387,181.5088727969092,20.946126619113542,1.0000369819073054,0.8083705979432013,1.0000843075960915,0.658624141354579,179.5690202266222,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.686467338085497e-11,0.0003,0.1,0.4,1.1406236055834138e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007534239586142457,0.23445190497427237,5.994983744408507e-05,1.7434670291061055e-07,0.5774369442719762,0.0016795598705258952,0.5970294372009008,0.00022610143069506472,0.4523597100227138,234.92340322446358,65.3431942068873,7.259374304845085,6.006399759782253e-05,0.0010993924268491563,0.2801599004059436,0.0001367961220313676,0.008398299312712203,0.4565234666286413,237.10469088764845,8.297850672399663
0.624,0.9999148456931879,0.8437934419743158,1.0000374086972044,0.46191994143361303,0.39147819321463484,0.6490100476648968,183.38305640900833,21.41285256312934,1.0000374624201371,0.8061412059041401,1.0000854019576202,0.6550487305723482,181.39398400242447,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.803608375167842e-11,0.0003,0.1,0.4,1.216638100137243e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007601704876417488,0.2339492181117875,5.994983750146976e-05,1.7645522302009823e-07,0.571747330444864,0.0016630117806455762,0.5898956649509253,0.00022504711018954697,0.4498594846939989,233.62372139910255,66.017900307243,7.421129190939451,6.0064122591302296e-05,0.001099391895528821,0.2793872520028245,0.00013679425930530033,0.008315558860650728,0.4540451807255944,235.81754300604536,8.382181905454422
0.632,0.9999092461121742,0.8419849370346678,1.0000378882959045,0.4573685430515008,0.38680053742381504,0.6454229231035007,185.246871083541,21.883661518506305,1.0000379429339614,0.8039179864875314,1.0000864963042269,0.651492434385238,183.2080055075037,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.922165252430846e-11,0.0003,0.1,0.4,1.296652220694069e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007668796605119651,0.2334477940718092,5.9949837558854396e-05,1.7858922664948857e-07,0.5661137787374245,0.001646626745910014,0.5828471781617152,0.00022400577299370685,0.44737307941794985,232.33116544701738,66.68887359007476,7.584299140940408,6.0064243276954896e-05,0.0010993913362264277,0.27861674286763033,0.00013679239149918604,0.008233633684173127,0.45158014405026287,234.53727637868568,8.466007498235808
0.64,0.9999033558219117,0.8401809736956426,1.0000383678946052,0.45286199128301774,0.3821788029659185,0.6418556265040266,187.1003736663214,22.358512437021783,1.0000384234487285,0.8017009226025575,1.0000875906358706,0.6479551535631327,185.0111436857631,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0042155085699126e-10,0.0003,0.1,0.4,1.380821756094766e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007735516807809482,0.23294762923089768,5.994983761623897e-05,1.8074902191366826e-07,0.5605357365010468,0.0016304031589544458,0.5758829559686984,0.0002229772765845758,0.4449004178378033,231.04569416203864,67.3561345198757,7.74886992861806,6.006435985091423e-05,0.0010993907478530993,0.27784836707713484,0.000136790518599423,0.00815251574645014,0.4491282878215718,233.26385528272777,8.549330174530507
0.648,0.9998971636556603,0.8383815389335131,1.0000388474933066,0.4483998439820292,0.37761232030381925,0.6383080483127435,188.9436206752583,22.837364545995744,1.00003890396439,0.7994899972056699,1.0000886849525108,0.6444367893603334,186.80345717503963,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0163595202633623e-10,0.0003,0.1,0.4,1.4693064878672397e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007801867507964959,0.23244871997810904,5.994983767362349e-05,1.829349207386708e-07,0.5550126564636837,0.0016143394280516707,0.5690019894854158,0.00022196147989788327,0.44244142401669945,229.76726653673725,68.019703443093,7.914827423238302,6.006447249835539e-05,0.0010993901292921614,0.27708211872449434,0.00013678864059237447,0.008072197088840181,0.4466895435942185,231.99724416972003,8.632152643981946
0.656,0.999890658165306,0.8365866197694195,1.000039327092008,0.44398166330075195,0.37310042774777924,0.6347800795782498,190.77666830197091,23.320177346524876,1.0000393844808992,0.7972851933004558,1.0000897792541064,0.6409372435134547,188.58500430865516,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0286503145929967e-10,0.0003,0.1,0.4,1.5622702406237114e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.00786785071703626,0.23195106271493923,5.994983773100796e-05,1.8514723891935606e-07,0.549543996673627,0.0015984339769485236,0.5622032816501799,0.0002209582433122222,0.4399960224352815,228.49584176149975,68.67960058870953,8.082157588950812,6.0064581394213324e-05,0.0010993894793988027,0.2763179919192009,0.00013678675746436853,0.0079926698300717,0.44426384325721424,230.7374076648437,8.714477602161963
0.664,0.9998838276179608,0.8347962032691687,1.0000398066907104,0.4396070156451443,0.36864247135607425,0.6312716119480409,192.5995724133879,23.8069106117319,1.0000398649982152,0.7950864939375049,1.0000908735406164,0.6374564182393284,190.35584311695868,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0410896676571516e-10,0.0003,0.1,0.4,1.659880932447003e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.007933468434499925,0.2314546538552685,5.9949837788392376e-05,1.8738629617806594e-07,0.544129220444292,0.0015826852447052813,0.5554858470763332,0.00021996742863350144,0.4375641379893164,227.2313792236202,69.33584606881965,8.250846484182304,6.006468670384786e-05,0.0010993887969997346,0.27555598078703675,0.000136784869201698,0.007913926165440215,0.4418511190324318,229.48431056615823,8.796307730642079
0.672,0.999876659992572,0.833010276543035,1.0000402862894127,0.4352754716311106,0.36423780483801,0.6277825376651065,194.41238855333106,24.297524385029973,1.0000403455163,0.7928938822142768,1.000091967812,0.6339942162329115,192.11603132885838,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0536793777135078e-10,0.0003,0.1,0.4,1.762310625265264e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.00799872264791249,0.230959489825306,5.994983784577674e-05,1.8965241622422138e-07,0.5387677963000084,0.0015670916855379973,0.5488487119061092,0.0002189888990796871,0.4351456959873362,225.97383850640918,69.98845987919918,8.420880261035022,6.006478858365955e-05,0.0010993880808928514,0.27479607947002765,0.00013678297579062035,0.007835958366019982,0.4394513034731549,228.23791784384815,8.877645697064287
0.68,0.9998691429765383,0.8312288267455626,1.0000407658881156,0.4309866060415186,0.3598857894593289,0.6243127495645575,196.21517194408318,24.7919789784022,1.000040826035125,0.7907073412749692,1.0000930620682154,0.6305505406651982,193.8656263733449,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0664212655146617e-10,0.0003,0.1,0.4,1.869735575214557e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.008063615332963533,0.2304655670635352,5.9949837903161045e-05,1.919459268148121e-07,0.5334591979228187,0.0015516517686637646,0.5422909136680955,0.00021802251926583097,0.4327406221483002,224.72317938831853,70.63746189986995,8.592245164690459,6.0064887181660276e-05,0.0010993873298468936,0.2740382821263977,0.00013678107721735772,0.0077587587778903105,0.4370643294626313,226.99819463947136,8.958494155211453
0.688,0.999861263962339,0.8294518410753686,1.000041245486819,0.4267399977840313,0.35558579395000717,0.6208621410702834,198.00797748793983,25.290234970696297,1.0000413065546678,0.7885268543103865,1.0000941563092216,0.6271252951811365,195.6046853810049,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0793171746484107e-10,0.0003,0.1,0.4,1.9823362829886995e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.008128148453528173,0.22997288202065902,5.994983796054529e-05,1.9426715981572862e-07,0.5282029041002831,0.0015363639781489089,0.5358115011382981,0.00021706815518938722,0.4303488425992779,223.4793618420831,71.28287189565833,8.764927532818334,6.006498263800257e-05,0.001099386542601108,0.27328258293052354,0.00013677917346809662,0.007682319821376526,0.4346901302126282,225.76510626520914,9.038855745077246
0.696,0.999853010044172,0.8276793067749483,1.000041725085523,0.42253522984975195,0.35133719441444117,0.6174306061916389,199.7908597687455,25.792253205934415,1.000041787074918,0.7863524045578084,1.000095250534977,0.6237183838975501,197.3332651855254,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0923689718823994e-10,0.0003,0.1,0.4,2.1002975441757454e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.00819232396171901,0.22948143115954617,5.994983801792948e-05,1.9661645126387425e-07,0.5229983986742928,0.0015212268127601113,0.5294095342048071,0.00021612567421581676,0.4279702838731524,222.24234603387887,71.92470951674838,8.938913794990825,6.0065075085470605e-05,0.001099385717864916,0.2725289760728892,0.0001367772645289881,0.007606633990305579,0.4323286392619924,224.53861820311803,9.118733092935662
0.704,0.9998443680146027,0.8259112111323632,1.0000422046842272,0.4183718901975081,0.3471393767334018,0.6140180395604093,201.56387303898904,26.297994811871433,1.0000422675957663,0.784183975301649,1.00009634474544,0.620329711412634,199.05142231097625,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.1055785395844906e-10,0.0003,0.1,0.4,2.2238084995804353e-05,1.0,500000.0,1.6603021749958496e-15,1.0,0.008256143797418208,0.22899121095569888,5.994983807531363e-05,1.9899414000297263e-07,0.5178451716356031,0.0015062387891478307,0.5230840874871611,0.00021519494539279501,0.4256048729342427,221.01209233698341,72.56299429403606,9.114190479114376,6.006516464993988e-05,0.0010993848543175725,0.27177745576031387,0.00013677535038614813,0.0075316938679231595,0.4299797904832318,223.31869610854827,9.198128810753344
