CIS,CISRNA,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,Epo,EpoRJAK2,EpoRJAK2_CIS,EpoRpJAK2,SHP1,SHP1Act,SOCS3,SOCS3RNA,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,STAT5,npSTAT5,p12EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,pSTAT5,Time
2.388766389374303e-12,4.128066393291586e-12,0.04603830257970468,0.0017587362035210456,5.768895413964325e-05,1.6497635343089344e-06,4.170609773181421e-08,1.24997e-07,3.55235957716038,0.0,0.21426825278376274,26.72302795321719,0.0020720467827895755,1.0936708909552939e-08,6.30171367872331e-11,3.059892385679685e-07,7.266462852746078e-08,1.542393880425316e-08,2.9376494638539343e-09,5.04963271458281e-10,78.95699989252866,0.011773355116355876,0.03741195491881316,0.035399178578082134,0.13678103655896076,0.7884059258287366,1.43
2.542893179449699e-12,4.3643888337407096e-12,0.04746575366995477,0.0018238240381166654,6.019671869645998e-05,1.7326390977090985e-06,4.409201857291371e-08,1.24997e-07,3.5495961883688882,0.0,0.214761451099164,26.722999544236842,0.0021004557631362597,1.1593972865305983e-08,6.680399789444819e-11,3.1510540465237236e-07,7.51837056639026e-08,1.6043419509501473e-08,3.0731477478362154e-09,5.314396791934915e-10,78.93996161396203,0.012076105619244704,0.03806018062141632,0.03568362016249926,0.1381185597480309,0.8052360634246235,1.44
2.7058110288005067e-12,4.612507686018977e-12,0.048929473758158364,0.0018909089637971124,6.279645735145017e-05,1.8190889891166808e-06,4.6596955700316914e-08,1.24997e-07,3.54683594482942,0.0,0.21524684987995135,26.722970952000285,0.002129047999691252,1.228556559909934e-08,7.078863139420455e-11,3.244420716561929e-07,7.777381211582356e-08,1.6683392419350346e-08,3.2138796655042283e-09,5.590982567260422e-10,78.92261605684173,0.01238526969348486,0.03871412744532105,0.035967006720704006,0.13945607112460207,0.8223690702438753,1.45
2.8779569927722653e-12,4.872927849316306e-12,0.050430221004328576,0.001960041099608065,6.549096176987043e-05,1.9092430739933326e-06,4.9225999816118485e-08,1.24997e-07,3.5440788563077326,0.0,0.21572453187038176,26.722942176734772,0.002157823265203765,1.3013013418870344e-08,7.497982988413954e-11,3.340036090921834e-07,8.043655364304544e-08,1.7344401114206953e-08,3.3600096430628673e-09,5.879827663991507e-10,78.90495871670053,0.012700961822546252,0.03937378373937706,0.036249324929980814,0.14079350315252626,0.839809372046349,1.46
3.0597868808603222e-12,5.1461725217382e-12,0.051968766998829796,0.0020312716046845436,6.828309323982398e-05,2.0032351414005615e-06,5.198442601053253e-08,1.24997e-07,3.541324932622216,0.0,0.21619457895161445,26.7229132186682,0.0021867813317767446,1.3777899255374984e-08,7.938671215732034e-11,3.4379446012532865e-07,8.317356583734644e-08,1.8027000647499434e-08,3.511706206377309e-09,6.181382775717705e-10,78.8869850533374,0.013023298151619686,0.04003913752172467,0.03653056179375166,0.14213078911069196,0.8575614291832592,1.47
3.251776087946858e-12,5.432783885737162e-12,0.05354589703288005,0.0021046527029526525,7.117578455629257e-05,2.1012030281436545e-06,5.4877700665318453e-08,1.24997e-07,3.5385741836436497,0.0,0.2166570721480487,26.722884078029118,0.0022159219708601224,1.4581864783993818e-08,8.401873536506786e-11,3.538191429551474e-07,8.59865147766478e-08,1.8731757815597007e-08,3.6691420871300427e-09,6.496112057409508e-10,78.86869049104129,0.013352396508642967,0.04071017648334268,0.03681070463779221,0.14346786308716517,0.8756297363589137,1.48
3.454419847959257e-12,5.733323251597923e-12,0.0551624100144032,0.0021802376796859592,7.417203997772046e-05,2.2032886308804338e-06,5.7911482896913794e-08,1.24997e-07,3.5358266192938412,0.0,0.21711209165122936,26.72285475504672,0.002245244953259846,1.542661085302164e-08,8.888569751816621e-11,3.640822502712385e-07,8.887709688191316e-08,1.9459251117978984e-08,3.832494216375792e-09,6.824493147245629e-10,78.85007041957444,0.013688376383888033,0.041386887998058904,0.03708974110014033,0.1448046599567287,0.8940188216615425,1.49
3.6682339838929964e-12,6.048371677737411e-12,0.056819118722552034,0.0022580809044838272,7.727493696191488e-05,2.309638019307503e-06,6.109163080399988e-08,1.24997e-07,3.533082249545557,0.0,0.21755971682246364,26.722825249950848,0.0022747500491308095,1.6313899392974425e-08,9.39977484755431e-11,3.7458845056073466e-07,9.184703952916624e-08,2.021007100893357e-08,4.001943822645134e-09,7.167017523796488e-10,78.83112019428285,0.014031358950961565,0.04206925912441592,0.037367659129035946,0.14614111537852606,0.9127332464382666,1.5
3.893755816353643e-12,6.378530704947204e-12,0.05851685007482921,0.0023382378563915566,8.048762811484154e-05,2.420401566719274e-06,6.442420886218586e-08,1.24997e-07,3.5303410844221643,0.0,0.21800002620074801,26.722795562972006,0.0023044370279709132,1.724555567115763e-08,9.936540293111516e-11,3.8534248945320324e-07,9.489810170620848e-08,2.0984820172432556e-08,4.1776765411373476e-09,7.524190913817859e-10,78.81183513643151,0.014381467085758945,0.042757276609841445,0.03764444697852161,0.14747716578872272,0.931777604946926,1.51
4.131544940896524e-12,6.72442297038204e-12,0.0602564453243674,0.0024207651433311786,8.38133427395914e-05,2.535734056510487e-06,6.791549410720892e-08,1.24997e-07,3.5276031339971494,0.0,0.21843309751229897,26.72276569434136,0.0023343056586178183,1.8223470171829026e-08,1.0499955124647864e-10,3.9634919068993083e-07,9.803207451030267e-08,2.1784113734751588e-08,4.359882499764396e-09,7.896533621277881e-10,78.79221053362643,0.01473882537794503,0.04345092689527892,0.0379200932036291,0.148812748391642,0.9511565239261232,1.52
4.382183948677654e-12,7.086692769830823e-12,0.06203876022982181,0.002505720519255023,8.725538822180037e-05,2.6557947785511135e-06,7.157198179714403e-08,1.24997e-07,3.524868408393627,0.0,0.21885900767982458,26.72273564429073,0.002364355709246579,1.9249600315257022e-08,1.1091146934967633e-10,4.076134569470881e-07,1.0125078158284512e-07,2.2608579452371576e-08,4.548756395800109e-09,8.284580823289071e-10,78.77224164024253,0.015103560139792294,0.044150196119608666,0.03819458665580197,0.15014780115113652,0.9708746621612534,1.53
4.646279190459234e-12,7.466006653845824e-12,0.06386466523855298,0.002593162902528634,9.081715150821299e-05,2.7807476316084013e-06,7.540039141560942e-08,1.24997e-07,3.522136917783889,0.0,0.21927783283116692,26.72270541305261,0.0023945869473667777,2.0325972277929206e-08,1.1711282921956038e-10,4.1914027072626665e-07,1.0455607957641717e-07,2.3458857913603853e-08,4.744497577797244e-09,8.688882884697083e-10,78.7519236778384,0.015475799416235104,0.044855070123824614,0.0384679164785616,0.15148226278255647,0.9909367100628245,1.54
4.924461596552009e-12,7.86305406719995e-12,0.06573504568509818,0.0026831523957773266,9.450210069898977e-05,2.910761233356384e-06,7.940767311131961e-08,1.24997e-07,3.519408672388967,0.0,0.21968964830765567,26.722675000860157,0.002424999139819199,2.1454682943340504e-08,1.2361571012241355e-10,4.309346953212138e-07,1.0794985865976043e-07,2.4335602756481084e-08,4.947310133886382e-09,9.110005695967644e-10,78.73125183557177,0.015855672996135398,0.04556553445511915,0.03874007210326088,0.15281607274499573,1.0113473892432927,1.55
5.2173875304056625e-12,8.278548011781276e-12,0.06765080199405255,0.0027757503062935647,9.831378668963807e-05,3.0460090340680223e-06,8.360101437360922e-08,1.24997e-07,3.516683682478189,0.0,0.22009452867244736,26.722644407947204,0.002455592052772448,2.2637901921854784e-08,1.3043261024604906e-10,4.4300187580274123e-07,1.1143404303563028e-07,2.5239480893010424e-08,5.157402982760472e-09,9.54853102170351e-10,78.71022127062776,0.01624331242362743,0.04628157437096107,0.03901104324484675,0.1541491712335543,1.0321114520809034,1.56
5.525739660987473e-12,8.713225720048237e-12,0.06961284988116505,0.002871019166472271,0.00010225584482368013,3.1866694315441565e-06,8.798784681422275e-08,1.24997e-07,3.513961958368728,0.0,0.2204925477188825,26.722613634548257,0.0024863654517197223,2.38778735996836e-08,1.3757645850164093e-10,4.5534703998927833e-07,1.1501059145698426e-07,2.617117273395779e-08,5.374989965125161e-09,1.000505685194294e-09,78.6888271086622,0.01663885100896274,0.04700317484316143,0.0392808198976411,0.1554814991715854,1.0532336812690464,1.57
5.850227853556742e-12,9.167849338754925e-12,0.07162212055282077,0.0029690227542802424,0.00010633199655611258,3.332925887251111e-06,9.257585305244715e-08,1.24997e-07,3.511243510425148,0.0,0.22088377847878696,26.7225826808985,0.002517319101475705,2.517691921595653e-08,1.4506062648734855e-10,4.6797549940421965e-07,1.1868149774175451e-07,2.7131372414243064e-08,5.600289935628955e-09,1.0480197756174132e-09,78.66706444425658,0.017042423838909148,0.04773032056189679,0.03954939233117079,0.15681299820299574,1.074718889354077,1.58
6.1915900837774125e-12,9.643206627116303e-12,0.07367956090596901,0.003069826113934278,0.00011054605114036311,3.4849670444592413e-06,9.737297374558964e-08,1.24997e-07,3.508528349058948,0.0,0.22126829323066846,26.722551547233802,0.002548452766173501,2.6537438980605492e-08,1.5289894068700593e-10,4.808926502309718e-07,1.2244879129096177e-07,2.8120788020867635e-08,5.833526856003726e-09,1.0974585242601388e-09,78.64492834138271,0.017454167786916604,0.04846299593967528,0.03981675108606022,0.15814361068464594,1.096571918263688,1.59
6.550593378433071e-12,1.014011167201419e-11,0.07578613372955013,0.0031734955768823424,0.00011490190734592802,3.6429868488520692e-06,1.0238741479099539e-07,1.24997e-07,3.5058164847281073,0.0,0.22164616350780394,26.722520233790714,0.002579766209261586,2.7961914240922635e-08,1.6110569494915254e-10,4.941039742711459e-07,1.2631453761265897e-07,2.9140141824412175e-08,6.07492988982387e-09,1.1488868124136487e-09,78.6224138338767,0.017874221523146664,0.049201185115247285,0.040082886969983814,0.15947327967885544,1.1187976388260334,1.6
6.928034783432638e-12,1.0659405620594685e-11,0.07794281790732917,0.003280098783085239,0.00011940355520688658,3.8071846716424293e-06,1.0762765470313296e-07,1.24997e-07,3.503107927936628,0.0,0.2220174601062326,26.722488740806476,0.0026112591935007704,2.9452909697698286e-08,1.6969566325162661e-10,5.076150399052857e-07,1.3028083885153408e-07,3.019017051408086e-08,6.32473349889144e-09,1.2023712891192777e-09,78.59951592592289,0.01830272552434848,0.04994487195746718,0.04034779105367195,0.16080194894599784,1.1414009502790308,1.61
7.324742358931544e-12,1.1201957429882166e-11,0.08015060862173877,0.0033897047025689044,0.00012405507779942958,3.9777654350984866e-06,1.131024521619679e-07,1.24997e-07,3.500402689234079,0.0,0.22238225309266418,26.722457068519017,0.0026429314809611883,3.101307566960403e-08,1.7868411274402983e-10,5.21431503053944e-07,1.3434983432326924e-07,3.1271625435968784e-08,6.583177541138013e-09,1.2579804090935875e-09,78.57622959254802,0.018739822083539154,0.05069404006910908,0.04061145466696757,0.1621295629371777,1.164386779769458,1.62
7.741576201735725e-12,1.176866463334705e-11,0.08241051755852652,0.003502383657232825,0.00012886065304760686,4.1549397404456244e-06,1.1882085373198822e-07,1.24997e-07,3.4977007792151364,0.0,0.2227406118123033,26.722425217166958,0.0026747828330193285,3.264515040544772e-08,1.8808681706591426e-10,5.355591081379662e-07,1.385237010531877e-07,3.238527283439835e-08,6.850507369996186e-09,1.3157844712851875e-09,78.55254978012599,0.01918565531946806,0.05144867279063707,0.0408738693949332,0.16345606678698743,1.1877600818417904,1.6300000000000001
8.179429495616653e-12,1.2360454124761439e-11,0.08472357311219995,0.0036182073429168633,0.00013382455555771425,4.338923998186031e-06,1.2479220175524495e-07,1.24997e-07,3.495002208519124,0.0,0.2230926048965893,26.722393186989624,0.0027068130103550933,3.435196244515032e-08,1.9792006994558592e-10,5.500036890378871e-07,1.4280465431917912e-07,3.353189409635398e-08,7.12697393526322e-09,1.3758556580737806e-09,78.52847140689278,0.01964037118586466,0.052208753203929294,0.04113502707400884,0.16478140630634555,1.2115258379168528,1.6400000000000001
8.639229590315738e-12,1.2978282959796803e-11,0.08709082059230885,0.003737248851732941,0.00013895115848205992,4.529940560899194e-06,1.3102614242297825e-07,1.24997e-07,3.4923069878295534,0.0,0.22343830027084988,26.72236097822703,0.002739021772948891,3.613643303066025e-08,2.082006990865267e-10,5.647711700525849e-07,1.4719494819900463e-07,3.471228599908981e-08,7.412833885497364e-09,1.4382680751286153e-09,78.50398936347177,0.020104117480472947,0.05297426413595635,0.04139491978822041,0.16610552797541703,1.2356890557603184,1.6500000000000001
9.121939109962968e-12,1.3623139175762434e-11,0.08951332243056627,0.0038595826946649756,0.000144244935412643,4.728217858574622e-06,1.375326340298425e-07,1.24997e-07,3.48961512787366,0.0,0.2237777651618705,26.7223285911199,0.002771408880078762,3.8001578567845385e-08,2.189460803474264e-10,5.798675668571343e-07,1.516968761219964e-07,3.592726096095118e-08,7.70834967197518e-09,1.5030977919395702e-09,78.47909851340934,0.02057704385387135,0.05374518816241451,0.041653539865438044,0.16742837893661439,1.2602547689410322,1.6600000000000001
9.628557039423881e-12,1.4296042591428622e-11,0.0919921583792514,0.00398528482339008,0.00014971046221694742,4.933990530199222e-06,1.443219550275318e-07,1.24997e-07,3.486926639421961,0.0,0.22411106610503764,26.722296025909664,0.002803974090317659,3.9950513025071426e-08,2.3017415155752776e-10,5.952989874157893e-07,1.5631277139961712e-07,3.71776472837824e-08,8.013789649392348e-09,1.5704228811423342e-09,78.45379369369586,0.021059301817679687,0.0545215076111503,0.04191087987385251,0.16874990698799552,1.2852280363043913,1.67
1.0160119935088032e-11,1.4998045695303966e-11,0.09452842572832172,0.004114432654310385,0.00015535241906628104,5.147499569494178e-06,1.5140471296901457e-07,1.24997e-07,3.4842415332877756,0.0,0.2244382689520641,26.72226328283845,0.002836717161530515,4.198645059392767e-08,2.4190342784187926e-10,6.110716329770396e-07,1.610450078078743e-07,3.846428942009119e-08,8.329428187057562e-09,1.6403234619982602e-09,78.4280697153436,0.02155104475332774,0.055303204565861165,0.04216693261817077,0.17007006057612525,1.3106139413883988,1.68
1.0717703223389438e-11,1.5730234593421526e-11,0.09712323953213148,0.004247105093883919,0.00016117559258392112,5.368992479797438e-06,1.587918540518853e-07,1.24997e-07,3.4815598203267175,0.0,0.22475943887892066,26.722230362149112,0.0028696378508712267,4.41127085233928e-08,2.541530179455518e-10,6.271917991065128e-07,1.6589600019829064e-07,3.978804825495814e-08,8.65554578654928e-09,1.7128817464896408e-09,78.40192136399945,0.022052427920886873,0.056090260869888685,0.04242169113572025,0.17138878878875002,1.336417591804855,1.69
1.1302422389290882e-11,1.649372987179141e-11,0.09977773281066649,0.004383382561353319,0.00016718487778322124,5.5987234143632584e-06,1.664946718023918e-07,1.24997e-07,3.4788815114362492,0.0,0.22507464039274014,26.722197264085203,0.0029027359147800304,4.633270969380005e-08,2.669426390591367e-10,6.436658765973771e-07,1.7086820504305717e-07,4.114980135929529e-08,8.992429187761087e-09,1.7881820809584741e-09,78.37534340049942,0.022563608466575593,0.056882658129514915,0.04267514869306789,0.1727060413484248,1.362644118679725,1.7
1.1915434162725928e-11,1.7289687453657193e-11,0.1024930567458663,0.004523347011100229,0.00017338527998175557,5.8369533153460845e-06,1.745248157070747e-07,1.24997e-07,3.4762066175552486,0.0,0.22538393733845946,26.722163988891,0.0029360111089809853,4.864998517152104e-08,2.802926315331755e-10,6.605003523538351e-07,1.7596412096893323e-07,4.255044323915418e-08,9.340371473558218e-09,1.866310987269622e-09,78.34833056141825,0.023084745429841114,0.05768037771713059,0.042927298782774244,0.17402176860638396,1.3892986760986423,1.71
1.2557937808656216e-11,1.811929952900175e-11,0.10527038089193237,0.004667081956717271,0.00017978191686816283,6.083950064168552e-06,1.8289430057183247e-07,1.24997e-07,3.4735351496635407,0.0,0.2256873929058762,26.722130536811502,0.0029694631884792924,5.106817697626444e-08,2.9422397481719646e-10,6.777018103343413e-07,1.8118628933056774e-07,4.399088560433667e-08,9.699672182729742e-09,1.947357207286673e-09,78.32087755966435,0.023615999750782244,0.05848340077459905,0.04317813511994946,0.1753359215360314,1.4163864405068867,1.72
1.3231176499807393e-11,1.8983795540147927e-11,0.10811089339490425,0.004814672496310684,0.00018638002068221298,6.3399886405242005e-06,1.9161551644573391e-07,1.24997e-07,3.470867118781412,0.0,0.22598506963693382,26.72209690809242,0.003003091907558535,5.359104101179985e-08,3.087583043400344e-10,6.952769325320076e-07,1.8653729481098024e-07,4.547205765093798e-08,1.0070637429056241e-08,2.031411749822656e-09,78.2929790851082,0.024157534277676026,0.05929170821672614,0.04342765163870381,0.17664845172622118,1.4439126100757964,1.73
1.3936438708642864e-11,1.988444317637401e-11,0.1110158012095021,0.0049662053377268565,0.0001931849403988724,6.605351282225211e-06,2.0070123863551115e-07,1.24997e-07,3.4682025359691293,0.0,0.2262770294328008,26.7220631029802,0.0030368970197779985,5.622245001853369e-08,3.239179285159971e-10,7.13232499936644e-07,1.920197660172334e-07,4.699490634331882e-08,1.0453580020495326e-08,2.1185679377303566e-09,78.26462980521279,0.02470951377409658,0.06010528073462713,0.04367584248870786,0.1779593113747318,1.4718824040674112,1.74
1.4675059603122257e-11,2.0822549366216125e-11,0.1139863303105405,0.005121768823398608,0.00020020214389060466,6.8803276440414164e-06,2.1016463769667082e-07,1.24997e-07,3.4655414123264734,0.0,0.22656333356065583,26.72202912172201,0.003070878277970103,5.8966396513992365e-08,3.397258456813651e-10,7.31575393466259e-07,1.9763637606396062e-07,4.856039669211321e-08,1.084881957707486e-08,2.2089214545809683e-09,78.23582436565894,0.025272104925528963,0.0609240987989493,0.04392270203190458,0.17926845328201413,1.5003010622046422,1.75
1.544842247268985e-11,2.1799461286975877e-11,0.11702372590386698,0.005281452955348487,0.000207437220112937,7.165214958751326e-06,2.2001928959776036e-07,1.24997e-07,3.4628837589922696,0.0,0.22684404266036645,26.72199496456574,0.003105035434237882,6.182699577977398e-08,3.5620576129852533e-10,7.503125948910371e-07,2.0338984315787197e-07,5.0169512034226175e-08,1.125668264996677e-08,2.3025703918962236e-09,78.20655739097843,0.025845476345696648,0.06174814266304071,0.04416822483928029,0.1805758308450398,1.5291738440337894,1.76
1.6257960204574825e-11,2.281656740601795e-11,0.12012925264029896,0.005445349420735827,0.00021489588134616965,7.460318202782284e-06,2.3027918620464272e-07,1.24997e-07,3.460229587143918,0.0,0.2271192167511878,26.721960631760027,0.0031393682399524585,6.480848893849207e-08,3.733821056784262e-10,7.694511877656748e-07,2.0928293119255274e-07,5.182325431911916e-08,1.167750284354205e-08,2.3996152976411296e-09,78.17682348520425,0.02642979858274248,0.0625773923661258,0.044412405687632085,0.18188139805113318,1.5585060282699998,1.77
1.7105156806758242e-11,2.3875298550843506e-11,0.12330419483153796,0.0056135516178459485,0.00022258396548528587,7.765950265905124e-06,2.4095874605442463e-07,1.24997e-07,3.4575789079969117,0.0,0.22738891523844204,26.72192612355423,0.0031738764457505293,6.79152461113306e-08,3.912800521673206e-10,7.889983583651157e-07,2.1531845035091973e-07,5.352264440026353e-08,1.2111620939965585e-08,2.5001592258112797e-09,78.14661723253559,0.027025244125208597,0.06341182773646899,0.04465523955635109,0.1831851094718231,1.5883029121282175,1.78
1.7991548967031204e-11,2.497712899989376e-11,0.12654985666586988,0.005786154682287332,0.00023050743835881194,8.082432123630163e-06,2.520728253380191e-07,1.24997e-07,3.454931732804361,0.0,0.2276531969201004,26.721891440198448,0.0032085598015318922,7.115176963180838e-08,4.099255356572482e-10,8.089613966134477e-07,2.214992577095232e-07,5.5268722329164224e-08,1.2559385025270788e-08,2.60430778670587e-09,78.1159331980117,0.027631987407718328,0.06425142839448858,0.04489672162426034,0.18448692025678684,1.6185698106453734,1.79
1.891872764643134e-11,2.6123577592664336e-11,0.12986756242321257,0.005963255513350017,0.00023867239607292705,8.410093012054736e-06,2.6363672907704934e-07,1.24997e-07,3.452288072856516,0.0,0.22791211999325514,26.721856581943523,0.0032434180564570236,7.452269731132333e-08,4.293452713947399e-10,8.29347697003925e-07,2.278282578435037e-07,5.706254765143088e-08,1.3021150616709281e-08,2.712169197809757e-09,78.08476592819373,0.02825020481634303,0.06509617375581549,0.045136847266513014,0.18578678612789745,1.649312055994918,1.8
1.988833971252759e-11,2.7316208863003195e-11,0.13325865669039014,0.006144952800623173,0.0002470850673892817,8.749270605783504e-06,2.7566622253408676e-07,1.24997e-07,3.4496479394802906,0.0,0.2281657420605176,26.721821549041035,0.0032784509589446832,7.803280576791966e-08,4.4956677415365887e-10,8.501647595141588e-07,2.3430840343453438e-07,5.8905199705979883e-08,1.3497280791837787e-08,2.8238543354682946e-09,78.0531099518567,0.028880074693691728,0.06594604303431399,0.04537561205153325,0.18708466337334162,1.6805349967912697,1.81
2.09020896166424e-11,2.8556634198387642e-11,0.13672450457718682,0.006331347050936603,0.0002557518161423123,9.100311199357924e-06,2.8817754288436847e-07,1.24997e-07,3.447011344038782,0.0,0.22841412013636336,26.72178634174331,0.0033136582566695495,8.168701382643451e-08,4.706183778191527e-10,8.714201905189357e-07,2.409426958832396e-07,6.0797777928086e-08,1.3988146319656527e-08,2.939476787482047e-09,78.02095978069346,0.029521777343743807,0.066801015245075,0.045613011737988665,0.18838050884178795,1.7122439973825987,1.82
2.196174111495241e-11,2.984651302488608e-11,0.14026649193293297,0.006522540615604479,0.0002646791436946319,9.463569892118452e-06,3.011874111460271e-07,1.24997e-07,3.44437829793079,0.0,0.22865731065341735,26.72175096030342,0.003349039696559883,8.549038598887742e-08,4.925292553761153e-10,8.931217036994093e-07,2.4773418592545935e-07,6.274140215604325e-08,1.4494125793717126e-08,3.059152906594434e-09,77.98830991002986,0.030175495036409934,0.06766106920737826,0.045849042271798375,0.1896742799366126,1.7444444371325007,1.83
2.306911903236445e-11,3.118755401675201e-11,0.14388602556320346,0.006718637717929736,0.0002738736914273764,9.839410776299794e-06,3.147130443582305e-07,1.24997e-07,3.4417488125903364,0.0,0.22889536946866504,26.721715404975185,0.003384595024795223,8.9448135971634e-08,5.153294392825238e-10,9.152771209466364e-07,2.5468597425125434e-07,6.473721294097226e-08,1.5015605767025084e-08,3.1830018648088346e-09,77.95515481955017,0.030841412011800507,0.06852618354761715,0.04608369978318313,0.19096593461019506,1.777141709691593,1.84
2.4226111069708055e-11,3.258151633082697e-11,0.1475845334465366,0.006919744480962442,0.0002833422432652728,1.0228207128364335e-05,3.2877216800900775e-07,1.24997e-07,3.43912289948618,0.0,0.22912835186958913,26.721679676013178,0.00342032398680412,9.356563030978946e-08,5.390498422293521e-10,9.378943732589707e-07,2.618012121264106e-07,6.67863718596975e-08,1.5552980888720588e-08,3.311145708533404e-09,77.92148897403281,0.03151971448419626,0.0693963367021857,0.04631698058375772,0.19225543135828435,1.8103412222591895,1.85
2.543466965601656e-11,3.403021086683248e-11,0.15136346495130606,0.007125968955530026,0.00029309172823826243,1.0630341603727149e-05,3.433830287236327e-07,1.24997e-07,3.4365005701213356,0.0,0.22935631258023867,26.72164377367272,0.003456226327261903,9.78483920315741e-08,5.637222783043538e-10,9.60981501633866e-07,2.690831020167998e-07,6.889006183088969e-08,1.6106654042634668e-08,3.44370941459612e-09,77.88730682409634,0.03221059064572509,0.07027150692033149,0.04654888116366206,0.19354272921442914,1.8440483948346105,1.86
2.6696813847386232e-11,3.553550155440476e-11,0.1552242910528075,0.007337421148550065,0.0003031292230809372,1.1046206434986603e-05,3.5856440722215864e-07,1.24997e-07,3.4338818360325885,0.0,0.22957930576723518,26.721607698209894,0.0034923017900884736,1.0230210440523752e-07,5.893794845729982e-10,9.845466579542934e-07,2.7653489821576955e-07,7.104948743458984e-08,1.6677036487785723e-08,3.5808209471604357e-09,77.85260280695657,0.03291423066974532,0.07115167226697659,0.04677939818872864,0.19482778774446807,1.878268659457868,1.87
2.801463127318777e-11,3.7099306667186964e-11,0.1591685045504789,0.007554213051620963,0.0003134619548697711,1.14762036336844e-05,3.7433563154926887e-07,1.24997e-07,3.431266708790009,0.0,0.22979738504571462,26.721571449881537,0.0035285501184461367,1.0693261475902917e-07,6.160551430804642e-10,1.0085981058693167e-06,2.841599074743591e-07,7.326587523506048e-08,1.7264548000811128e-08,3.722611315544726e-09,77.8173713471942,0.03363082671392917,0.07203681062550625,0.047008528497686726,0.19611056704108049,1.9130074594398552,1.8800000000000001
2.939028013026199e-11,3.8723600164186137e-11,0.16319762028514834,0.007776458669882909,0.0003240973036978786,1.1920745195601033e-05,3.907165905785261e-07,1.24997e-07,3.428655199996465,0.0,0.23001060348520333,26.721535028945247,0.0035649710547374647,1.1174593837463903e-07,6.437839032767282e-10,1.0331442216682593e-06,2.919614896340672e-07,7.554047410687663e-08,1.7869617020314862e-08,3.869214632943364e-09,77.78160685753306,0.0343605729230398,0.07292689970052438,0.04723626909940426,0.19739102771839975,1.9482702485822354,1.8900000000000001
3.082599122604599e-11,4.041041305883289e-11,0.16731317535626417,0.008004274051147902,0.0003350428053875639,1.238025330963063e-05,4.077277477954259e-07,1.24997e-07,3.4260473212871365,0.0,0.2302190136154286,26.72149843565938,0.0036015643406031904,1.1674826245514293e-07,6.726014048707597e-10,1.0581934951481817e-06,2.9994305826205664e-07,7.787455556423938e-08,1.8492680793141184e-08,4.020768176058661e-09,77.74530373962874,0.035103665431397806,0.0738219170205763,0.047462617170166845,0.1986691309066886,1.9840624903870625,1.9000000000000001
3.2324070071798284e-11,4.216183481633944e-11,0.17151672933909953,0.008237777315301778,0.00034630615424127145,1.285516057030451e-05,4.2539015536524903e-07,1.24997e-07,3.423443084329024,0.0,0.23042266743206577,26.721461670283063,0.0036383297169201383,1.219459501689651e-07,7.02544301122541e-10,1.0837545304745652e-06,3.0810808128878053e-07,8.02694140935402e-08,1.9134185522603196e-08,4.177412445660404e-09,77.70845638486786,0.03586030236503484,0.07472183994083996,0.0476875700509929,0.19994483824707426,2.02038965725607,1.9100000000000001
3.3886899027046847e-11,4.3980014779910143e-11,0.17580986450190855,0.008477088683979537,0.00035789520583142845,1.3345910194024975e-05,4.4372546849128693e-07,1.24997e-07,3.420842500820461,0.0,0.23062161640242315,26.721424733076184,0.003675266923799185,1.273455447712379e-07,7.336502825808527e-10,1.10983604703502e-06,3.164600816479742e-07,8.272636748918685e-08,1.979458651868841e-08,4.33929122808722e-09,77.67105917517786,0.0366306838435314,0.07562664564578594,0.047911125244984226,0.2012181118863425,2.0572572296796006,1.92
3.551693949627405e-11,4.5867163626269695e-11,0.18019418602298584,0.008722330510512652,0.00036981797982944586,1.3852956239055343e-05,4.6275596006812136e-07,1.24997e-07,3.418245582490623,0.0,0.23081591147106514,26.7213876242994,0.0037123757005832576,1.3295377380366397e-07,7.659581012731954e-10,1.1364468802857295e-06,3.250026379188923e-07,8.524675719267125e-08,2.0474348350250897e-08,4.506551657699249e-09,77.63310648384736,0.03741501198153441,0.07653631115180708,0.0481332804147116,0.2024889144717903,2.094670695415232,1.93
3.721673417884634e-11,4.7825554850963674e-11,0.18467132220757618,0.008973627310146401,0.0003820826628741024,1.4376763829309867e-05,4.825045356345295e-07,1.24997e-07,3.415652341099035,0.0,0.2310056030653735,26.721350344214137,0.0037496557858453573,1.3877755337394995e-07,7.99507595354001e-10,1.1635959825903013e-06,3.3373938497065345e-07,8.783194863485302e-08,2.1173944999197027e-08,4.679344280290801e-09,77.59459267635691,0.038213490889950096,0.07745081330981722,0.04835403337963535,0.20375720914613618,2.1326355486561366,1.94
3.8988909373270146e-11,4.9857526283935034e-11,0.1892429247045944,0.0092311057905266,0.0003946976114796423,1.491780938199485e-05,5.029947486310835e-07,1.24997e-07,3.41306278843508,0.0,0.23119074110104793,26.721312893082597,0.003787106917386623,1.448239925160212e-07,8.34339714218105e-10,1.1912924240507849e-06,3.426740146085906e-07,9.048333158144651e-08,2.189386001667763e-08,4.857823117473913e-09,77.55551211122035,0.03902632667680883,0.07837012880782027,0.048573382113560305,0.20502295954248875,2.171157289189227,1.95
