Time,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
5.26,2.828295897596372,0.19948701561889584,0.06305671914074885,0.40869174216698645,0.4766886254769898,0.0,26.701510692402266,0.02358930759773929,29.9634990100618,47.971452908352774,2.6451608459423634,31.525099032204995,3.5680006952543835,0.34892456606837235,0.030319882427559952,0.0023826730815008127,2.3675218731207893e-07,4.5585377816518317e-07,0.00014795088274491912,7.803775691781984e-05,3.8329604214806916e-05,1.7656704989054376e-05,7.670812308293092e-06,3.4870194495312688e-06,0.0006054344053186353,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08954594450843414,0.010052206510384661,0.021329016100587492,0.06398704830176248,0.020225944635504298,0.04369704324771659,0.0031774457134647323,0.020594091192380783,0.024020473160019668,0.0,0.0030834619507367858,7.703239367610391e-05,0.2702160239993668,4.712945495486248,0.5159598400429628,0.05420400782935,9.12084400852815,1.2551127084065565,0.14205325768024968,0.013891777364450866,0.0012071292690737478,9.486166122792704e-05,9.470087492483157e-05,3.442786350538901e-07,1.5313805950472153e-09,0.0,7.577998519421564e-05,4.331687451145399e-05,2.2847796923203148e-05,1.1222093610005901e-05,5.169508015814105e-06,2.2458508391066665e-06,1.1588676750105432e-08,2.422125553877814,2.4217376212745414,0.0
5.2700000000000005,2.8275064711233697,0.19934161355988322,0.06300477971279791,0.40868275306344065,0.47768438254050155,0.0,26.70143550829951,0.023664491700494235,29.84082757502902,48.0825697869431,2.6619674734950265,31.811971506832595,3.608653655395646,0.3536109820926624,0.030784193090178828,0.002423425116361387,2.408022564511296e-07,4.6449553176662596e-07,0.00014913381838702888,7.878440921810615e-05,3.87540710585608e-05,1.7877880060556028e-05,7.777734470485413e-06,3.543264237210202e-06,0.000615200130670145,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0895208982851553,0.010076894811803256,0.02131345733665164,0.06394037200995493,0.020209272822161457,0.043696056563855994,0.0031849473196722943,0.020659274501063033,0.02414736787838732,0.0,0.003085573756865597,7.727791217543276e-05,0.269294660691839,4.670021390554293,0.5171549642976537,0.054548405249585125,9.178795353321576,1.2665339980979644,0.14367177906397377,0.014078358231427928,0.0012256149275234258,9.648412708583545e-05,9.632090258045185e-05,3.501681361854183e-07,1.5604114255597869e-09,0.0,7.626147046535112e-05,4.3663212930081335e-05,2.30664008503656e-05,1.1346368481936608e-05,5.234263376779519e-06,2.2771553761006312e-06,1.1775599327602695e-08,2.461193858337053,2.46080052268058,0.0
5.28,2.8267232756997656,0.19919652494351966,0.06295268185708354,0.4086709983701674,0.47867651912945713,0.0,26.70136027775092,0.023739722249088425,29.719260074729203,48.19256162181434,2.6788048050274904,32.10053668809134,3.64966404647611,0.3583496893842486,0.03125464966406733,0.0024647943532254083,2.449136778581894e-07,4.732849037414533e-07,0.00015032165836851837,7.95357078030646e-05,3.918197449824212e-05,1.8101226215079836e-05,7.885878078449518e-06,3.6002913968097633e-06,0.0006251017018417814,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.089496048641957,0.01010157206725852,0.021297931930563053,0.06389379579168916,0.020192550047025935,0.04369477383077323,0.0031924304542302476,0.02072435522158458,0.02427444633515415,0.0,0.003087668808429604,7.75235823466222e-05,0.2683802890675826,4.62715728629238,0.5183379880771215,0.05489343184848214,9.236852569261034,1.2780226797300664,0.14530453089035916,0.014267020977166261,0.0012443452739067207,9.813116568425733e-05,9.796547114327578e-05,3.561468541276862e-07,1.5899381605121188e-09,0.0,7.674383536055115e-05,4.401098723506185e-05,2.3286365110946502e-05,1.1471649516127207e-05,5.299654384718306e-06,2.308817526460852e-06,1.1965122021164045e-08,2.500805607720823,2.500406807367126,0.0
5.29,2.825946307658135,0.19905175161305963,0.06290042813580095,0.4086564905590652,0.4796650220339327,0.0,26.701285001179,0.023814998821008092,29.598794744861557,48.30143049511493,2.695672378215937,32.39079594523002,3.6910338012403963,0.3631411307879513,0.031731319227977756,0.0025067888389581055,2.4908725161040534e-07,4.822241265361623e-07,0.0001515143823289001,8.029165529773488e-05,3.961332735862716e-05,1.8326756922564852e-05,7.995253260325298e-06,3.658109840336097e-06,0.0006351406663027032,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08947139545468497,0.010126238298795718,0.021282440077746875,0.06384732023324063,0.02017577713056876,0.04369319637845889,0.0031998950988261785,0.02078933228276679,0.024401705975211446,0.0,0.003089747115459251,7.776940280992648e-05,0.2674729322508425,4.584361544894349,0.5195089337760384,0.05523907815221115,9.295014062196426,1.2895788078169357,0.14695159010800904,0.014457783232702052,0.0012633229788383818,9.980309739404391e-05,9.963490064416214e-05,3.622159523312673e-07,1.6199682995135347e-09,0.0,7.722706663491528e-05,4.4360191465277466e-05,2.35076904735017e-05,1.1597940467399662e-05,5.365684983342385e-06,2.3408402554914656e-06,1.2157274448736817e-08,2.540966992415537,2.540562665210813,0.0
5.3,2.8251755632436417,0.19890729538863855,0.06284802109599416,0.4086392421100268,0.48064987816169225,0.0,26.70120967900598,0.023890320994027634,29.479429612987925,48.409178696306284,2.712569731935616,32.68275058766366,3.7327648515745904,0.36798575130342126,0.03221426940584366,0.0025494167062204546,2.5332378631779947e-07,4.913154616497087e-07,0.00015271196964484202,8.105225408234143e-05,4.004814235517825e-05,1.855448564553925e-05,8.105870179604017e-06,3.7167285533140985e-06,0.0006453185842883836,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08944693859634885,0.010150893529297163,0.02126698197114374,0.06380094591343122,0.02015895488839241,0.043691325537736796,0.0032073412361570868,0.0208542046205335,0.02452914423553958,0.0,0.0030918086882199365,7.801537218654085e-05,0.2665726111230008,4.541642391705712,0.5206678260188441,0.05558533471151331,9.353278242112188,1.3012024344904767,0.1486130336313456,0.014650662714862022,0.0012825507346385294,0.00010150024600184323,0.0001013295145271198,3.6837660665501163e-07,1.6505094397712588e-09,0.0,7.77111510778946e-05,4.47108195826548e-05,2.3730377634910323e-05,1.1725245058571145e-05,5.432359114193925e-06,2.3732265388467398e-06,1.2352086472598797e-08,2.581684253874613,2.5812743371535345,0.0
5.3100000000000005,2.8244110386141363,0.19876315806742872,0.06279546326959057,0.4086192655105548,0.48163107453828297,0.0,26.701134311653792,0.023965688346215493,29.36116250204975,48.51580871859123,2.729496406340311,32.97640186521537,3.7748591284211064,0.37288399808071954,0.032703568369105485,0.002592686174135465,2.576240991895617e-07,5.005611999424665e-07,0.00015391439943423526,8.181750629212424e-05,4.048643209260794e-05,1.8784425838033572e-05,8.217739034669729e-06,3.776156595038385e-06,0.0006556370288441954,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0894226779371249,0.010175537782472576,0.02125155780122641,0.06375467340367924,0.020142084131241904,0.04368916264022295,0.0032147688499234855,0.02091897117793985,0.02465675854533661,0.0,0.0030938535372117466,7.826148909862084e-05,0.26567934434890245,4.499007912086657,0.5218146916213311,0.05593219210332914,9.411643523401299,1.3128936095100527,0.15028893833722054,0.014845677226087445,0.0013020312554252427,0.00010322293873662703,0.00010304963967582467,3.7463000546244656e-07,1.681569277128324e-09,0.0,7.81960755155683e-05,4.506286547335611e-05,2.3954427220325273e-05,1.1853566980033639e-05,5.499680716327172e-06,2.40597936239681e-06,1.2549588200192289e-08,2.6229636847928033,2.6225481153767816,0.0
5.32,2.8236527298402585,0.19861934142379395,0.06274275717343565,0.40859657325537974,0.48260859830712555,0.0,26.70105889954407,0.024041100455939952,29.243991033960903,48.62132325526757,2.7464519429403267,33.27175096836753,3.817318561694004,0.3778363204157781,0.03319928483902598,0.0026366055489568355,2.6198901610057956e-07,5.099636619475715e-07,0.00015512165056029951,8.258741381721425e-05,4.0928209063456615e-05,1.9016590944490237e-05,8.330870058333942e-06,3.836403098820835e-06,0.0006660975858684047,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08939861334435892,0.010200171082849449,0.021236167756016274,0.06370850326804882,0.020125165665015952,0.043686709018284746,0.003222177924823462,0.020983630905200536,0.02478454632614709,0.0,0.003095881673169171,7.85077521693011e-05,0.26479314840415696,4.456466048446033,0.5229495595514257,0.05627964093239673,9.470108325134191,1.3246523802724874,0.15197938106154357,0.015042844654253424,0.0013217672772067462,0.00010497150629631211,0.00010479560644023183,3.809773497185231e-07,1.7131556071094895e-09,0.0,7.868182681287794e-05,4.54163229489813e-05,2.4179839783136717e-05,1.19829098893375e-05,5.567653725989172e-06,2.439101722091439e-06,1.2749809984946794e-08,2.6648116292781383,2.664390343473619,0.0
5.33,2.822900632905542,0.1984758472094427,0.06268990530932812,0.4085711778460791,0.48358243672960183,0.0,26.700983443098135,0.024116556901875013,29.127912633271798,48.72572519601134,2.763435884678994,33.568799028522555,3.860145080194839,0.3828431697457494,0.033701488088996194,0.0026811832247400223,2.6641937165820836e-07,5.195251981846694e-07,0.0001563337016357262,8.33619783025544e-05,4.137348564668444e-05,1.9250994398669822e-05,8.44527351736376e-06,3.897477272234725e-06,0.0006767018541545705,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08937474468256935,0.010224793455763409,0.021220812021099666,0.06366243606329902,0.02010820029077823,0.04368396600500029,0.00322956844654673,0.021048182759717607,0.02491250499199136,0.0,0.0030978931070608146,7.875416002271457e-05,0.26391403760337173,4.414024597447693,0.5240724608892118,0.05662767183281933,9.528671071322554,1.336478791822447,0.15368443859593214,0.015242182972483738,0.0013417615579732166,0.0001067462828744776,0.00010656774866328336,3.874198530867107e-07,1.7452763259752365e-09,0.0,7.916839187581917e-05,4.577118574778088e-05,2.4406615804949002e-05,1.2113277410779212e-05,5.636282076299553e-06,2.472596623821865e-06,1.2952782427090352e-08,2.7072344830215065,2.7068074166182816,0.0
5.34,2.8221547437065233,0.19833267715358016,0.0626369101640552,0.40854309179069775,0.4845525771851375,0.0,26.700907942737004,0.024192057263006193,29.01292453090066,48.82901762309404,2.7804477760076334,33.86754711827258,3.9033406115289795,0.3879049996442369,0.034210247946830724,0.0027264276840156306,2.709160092692714e-07,5.29248189476061e-07,0.00015755053102685517,8.414120114786496e-05,4.182227410627727e-05,1.948764962255387e-05,8.560959712003308e-06,3.959388397355319e-06,0.0006874514454333308,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08935107181345028,0.010249404927348618,0.02120549077964412,0.06361647233893238,0.020091188804768678,0.043680934934117885,0.003236940401768642,0.0211126257061076,0.025040631949495015,0.0,0.003099887850089094,7.900071128401156e-05,0.26304202412928096,4.3716912073902385,0.5251834287862454,0.05697627546960162,9.587330191177806,1.3483728868631761,0.1554041876843797,0.01544371023896096,0.0013620168777881648,0.0001085476061871748,0.00010836640370770858,3.9395874202642775e-07,1.7779394317838163e-09,0.0,7.965575765358934e-05,4.612744753587888e-05,2.463475569557047e-05,1.2244673134993227e-05,5.705569696929295e-06,2.5064670832806887e-06,1.3158536374449132e-08,2.7502386934637735,2.7498057817333232,0.0
5.3500000000000005,2.821415058052855,0.1981898329630589,0.06258377420942828,0.40851232760337053,0.48551900717128116,0.0,26.700832398881374,0.024267601118636357,28.899023767927282,48.93120380753836,2.797487162958988,34.167996251678126,3.9469070820224657,0.3930222658164143,0.034725634797053075,0.0027723474984651646,2.7547978120729673e-07,5.391350472652662e-07,0.0001587721168578847,8.492508350765402e-05,4.2274586589867394e-05,1.972657002524477e-05,8.67793897548866e-06,4.022145830996943e-06,0.000698347984413578,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08932759459587498,0.010274005524528132,0.021190204212414434,0.0635706126372433,0.02007413199841499,0.04367761714001579,0.003244293778144185,0.021176958716228274,0.025168924598018734,0.0,0.003101865913689936,7.924740457937862e-05,0.26217711806272587,4.329473375760792,0.5262824984242073,0.05732544254015438,9.646084119364312,1.3603347057675925,0.15713870501994567,0.01564744459673213,0.0013825360388794235,0.0001103758174998309,0.0001101919124829187,4.0059525589081494e-07,1.8111530254614227e-09,0.0,8.014391114069124e-05,4.648510190850542e-05,2.486425979301656e-05,1.237710061854814e-05,5.775520513778633e-06,2.5407161258198504e-06,1.3367102923235296e-08,2.7938307599604486,2.793391937654312,0.0
5.36,2.820681571667422,0.19804731632252826,0.06253049990231879,0.4084788978039458,0.4864817143037793,0.0,26.70075681195162,0.024343188048391494,28.786207199445094,49.03228720521674,2.8145535932190686,34.47014738455531,3.9908464166393713,0.3981954260940293,0.03524771958317021,0.002818951329599075,2.8011154867998195e-07,5.491882139380032e-07,0.0001599984370151114,8.571362629127218e-05,4.273043512736904e-05,1.996776900186261e-05,8.796221673556173e-06,4.08575900494643e-06,0.000709393108823002,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08930431288589899,0.010298595275004293,0.021174952497788578,0.06352485749336574,0.020057030658344105,0.04367401395766194,0.00325162856430195,0.021241180769204653,0.02529738032978831,0.0,0.0031038273095324496,7.949423853605753e-05,0.2613193274134438,4.287378446963263,0.5273697069729409,0.057675163775766765,9.704931296247109,1.3723642865897236,0.15888806724146537,0.015853404273509848,0.0014033218657297033,0.00011223126165424417,0.00011204461947199279,4.073306470248411e-07,1.8449253118804822e-09,0.0,8.063283937899134e-05,4.684414239123805e-05,2.5095128363525805e-05,1.2510563383547198e-05,5.8461384486540834e-06,2.5753467863066846e-06,1.357851341882285e-08,2.83801723394385,2.837572435292008,0.0
5.37,2.8199542801864586,0.19790512889458245,0.06247708968469434,0.4084428149176109,0.48744068631664766,0.0,26.700681182367784,0.024418817632226558,28.674471498466993,49.132271452897214,2.8316466161974336,34.77400141477188,4.035160538899752,0.40342494043030014,0.03577657380993698,0.0028662479294371515,2.848121818968927e-07,5.594101631456078e-07,0.00016122946915120013,8.650683016301243e-05,4.318983162962947e-05,2.0211259932439583e-05,8.915818203944434e-06,4.1502374261929834e-06,0.0007205884694480143,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08928122653676379,0.010323174207249137,0.02115973581177355,0.06347920743532066,0.02003988556639379,0.04367012672257406,0.003258944749838078,0.021305290851454713,0.02542599653002515,0.0,0.003105772049518609,7.974121178236429e-05,0.26046865815162945,4.245413610221104,0.5284450935479232,0.058025429943046464,9.763870168134241,1.3844616650764896,0.16065235093028318,0.016061607581469094,0.001424377205166747,0.00011411428709567248,0.00011392487275875707,4.1416618086374826e-07,1.8792646009461344e-09,0.0,8.112252945973326e-05,4.720456244125194e-05,2.5327361601589078e-05,1.264506491723338e-05,5.917427418944746e-06,2.6103621089780967e-06,1.3792799456511534e-08,2.882804719082761,2.8823538777920574,0.0
5.38,2.8192331791596743,0.19776327231990742,0.0624235459836551,0.40840409147451906,0.48839591106223823,0.0,26.70060551054958,0.02449448945043123,28.563813159880777,49.23116036424077,2.8487657830958404,35.079559182551186,4.079851370798097,0.4087112708946964,0.036312269545609344,0.0029142461411911552,2.8958256013738445e-07,5.698034001308812e-07,0.00016246519068947954,8.730469554225366e-05,4.365278788709534e-05,2.0457056180811672e-05,9.036738995889655e-06,4.2155906771542895e-06,0.000731935730173019,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08925833539890031,0.010347742350494765,0.021144554328021006,0.06343366298406303,0.020022697499624344,0.043665956770779786,0.003266242325310183,0.021369287956714354,0.025554770577076804,0.0,0.003107700145782907,7.998832294770801e-05,0.25962511424022017,4.2035858976543885,0.5295086991672135,0.058376231845326476,9.822899187513476,1.396626874679808,0.16243163260700597,0.016272072917039408,0.001445704926453038,0.0001160252459000111,0.00011583302405495379,4.2110313603182194e-07,1.914179308690878e-09,0.0,8.161296852550448e-05,4.7566355448577464e-05,2.5560959629991603e-05,1.2780608671598917e-05,5.989391337297816e-06,2.6457651472928286e-06,1.4009992882278316e-08,2.928199871439496,2.927742920692076,0.0
5.39,2.818518264050377,0.19762174821742665,0.062369871211470425,0.4083627400094177,0.4893473765113024,0.0,26.700529796916374,0.024570203083635705,28.454228504449688,49.32895792575474,2.8659106469752813,35.386821470784376,4.12492083272238,0.4140548816676123,0.03685487942418697,0.0029629548999497387,2.944235718187518e-07,5.803704620563873e-07,0.00016370557882826285,8.810722260364857e-05,4.411931556849509e-05,2.070517109350813e-05,9.158994509614718e-06,4.28182841589893e-06,0.0007434365680190427,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08923563931993268,0.0103722997347238,0.02112940821784282,0.06338822465352847,0.020005467230330354,0.043661505438777046,0.003273521282231252,0.021433171086061964,0.02568369984254793,0.0,0.003109611610692021,8.023557066260976e-05,0.25878869766786977,4.161902182530698,0.5305605667079307,0.05872756032403881,9.882016813283458,1.4088599465690221,0.1642259887282802,0.016484818760692854,0.0014673079213750838,0.00011796449380106144,0.00011776942872750072,4.2814280444149186e-07,1.9496779583774416e-09,0.0,8.210414377215683e-05,4.792951473736527e-05,2.5795922499867978e-05,1.2917198062999534e-05,6.062034111293445e-06,2.6815589637818603e-06,1.4230125793516525e-08,2.974209399624388,2.973746272076171,0.0
5.4,2.8178095302356048,0.19748055818444535,0.062316067765615775,0.40831877306127845,0.4902950707530503,0.0,26.700454041887195,0.024645958112816484,28.345713682853656,49.42566829270658,2.8830807628213804,35.69578900535046,4.170370843373669,0.4194562390349307,0.037404476647644756,0.0030123832333656102,2.9933611456460174e-07,5.911139183352059e-07,0.0001649506105451916,8.891441127735548e-05,4.4589426219537504e-05,2.095561799863888e-05,9.282595235811856e-06,4.348960376365011e-06,0.0007550926731817059,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.089213138144682,0.010396846390659749,0.021114297650226495,0.0633428929506795,0.019988195526052546,0.04365677406349454,0.003280781613063529,0.02149693924794237,0.025812781691431468,0.0,0.003111506456844446,8.048295355872145e-05,0.2579594084825627,4.120369177688896,0.5316007408623032,0.059079406260054555,9.941221510979199,1.4211609096436435,0.1660354956835913,0.016699863676727572,0.0014891891043322615,0.0001199323902178892,0.00011973444582584068,4.352864913927584e-07,1.9857691816099043e-09,0.0,8.259604245068004e-05,4.829403356715802e-05,2.6032250190770046e-05,1.3054836471773417e-05,6.135359643118994e-06,2.7177466298969506e-06,1.4453230539762444e-08,3.0208400649476532,3.0203706927268237,0.0
5.41,2.817106973006257,0.19733970379679397,0.062262138028809845,0.4082722031729287,0.4912389819952057,0.0,26.70037824588071,0.024721754119302088,28.238264679767074,49.52129578500227,2.9002756876081266,36.00646245544381,4.216203319686305,0.42491581138247714,0.037961134988152984,0.0030625402623449018,3.043210952734466e-07,6.02036370964141e-07,0.00016620026260159978,8.972626124931355e-05,4.506313126162655e-05,2.1208410204779863e-05,9.407551695118966e-06,4.4169963685749285e-06,0.0007669057490685237,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0891908317151703,0.010421382349757468,0.02109922279185045,0.06329766837555136,0.019970883149589676,0.043651763982252435,0.003288023311212367,0.021560591458190274,0.025942013482239932,0.0,0.003113384697070137,8.07304702688446e-05,0.2571372448258304,4.078993434134809,0.5326292680933391,0.059431760574989924,10.00051175299184,1.4335297905463913,0.1678602297920858,0.016917226313046985,0.001511351412425208,0.00012192929828227036,0.00012172843810937865,4.4253551567293885e-07,2.0224617194530647e-09,0.0,8.308865186902754e-05,4.865990513416814e-05,2.6269942610747464e-05,1.3193527241864946e-05,6.209371829242693e-06,2.7543312258573122e-06,1.4679339723409072e-08,3.0680986815685687,3.067622996274095,0.0
5.42,2.8164105875672307,0.19719918660897004,0.062208084369051876,0.40822304289068473,0.4921790985640577,0.0,26.700302409315235,0.024797590684778863,28.13187731796859,49.61584488303387,2.9174949803599612,36.318842433909374,4.262420176748727,0.43043406919037136,0.0385249287902866,0.003113435201738789,3.0937943018752063e-07,6.131404548594094e-07,0.00016745451154689798,9.054277196156192e-05,4.5540441990593404e-05,2.14635609998569e-05,9.533874437589764e-06,4.485946278846331e-06,0.0007788775123355492,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08916871987062454,0.010445907644193578,0.02108418380709916,0.0632525514212975,0.019953530859010568,0.04364647653272324,0.003295246371020069,0.021624126740053175,0.026071392567137155,0.0,0.00311524634443014,8.09781194269492e-05,0.2563222029675258,4.0377813398073075,0.5336461965901639,0.05978461423247849,10.05988601878274,1.4459666136765381,0.16970026729941917,0.017136925400934904,0.0015337978055437792,0.00012395558486622663,0.00012375177207500827,4.4989120965673837e-07,2.0597644235601446e-09,0.0,8.358195939389529e-05,4.9027122572561364e-05,2.650899959644115e-05,1.333327368045345e-05,6.2840745600868545e-06,2.7913158404944844e-06,1.4908486200407204e-08,3.115992116642008,3.1155100493421966,0.0
