Time,B,I,S,T,at,kt,dti,ati,dt,di,as,v,dto,ao,omin,oo,do,dtt,F,F2,c,tme,tumor_growth,tumor_death,tumor_immune,glucose_b_s,glioma_consumption,glucose_consumption_b,immune_growth,immune_recruitment,immune_cell_death,glioma_response,glucose_intake,glucose_consumption_s,glucose_s_b
540.0,0.0011797945651274705,0.0025097113353472573,0.0012235114106874088,0.3111433829058698,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004882140828106766,3.1114338290586984e-05,5.6223365399795044e-05,0.02359589130254941,0.0003670852721277207,0.0005919699432191723,0.0005801719975678975,2.3426402249914602e-07,2.5097113353472574e-05,0.0005622336539979505,0.0008,1.2235114106874088e-05,0.024470228213748176
550.0,0.0011740432309910152,0.002466382441941332,0.0012177626164172836,0.3151865532048065,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004909690914679848,3.151865532048065e-05,5.597068181474463e-05,0.023480864619820303,0.00037004263928949255,0.0005890485632232048,0.0005773081309132948,2.3321117422810267e-07,2.4663824419413322e-05,0.0005597068181474464,0.0008,1.2177626164172837e-05,0.02435525232834567
560.0,0.0011683148491306327,0.0024240020551406184,0.0012120368711508493,0.31925581223911875,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004936860887412022,3.192558122391188e-05,5.5719125638791207e-05,0.023366296982612653,0.00037299130611022363,0.0005861398228820569,0.0005744566743907507,2.3216302349496335e-07,2.4240020551406183e-05,0.000557191256387912,0.0008,1.2120368711508493e-05,0.024240737423016984
570.0,0.0011625799201714642,0.0023824746095435383,0.0012063041405435768,0.3233506546150277,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004963515338764667,3.233506546150277e-05,5.546698017117017e-05,0.02325159840342928,0.0003759209782297296,0.0005832288320846936,0.000571603032882979,2.3111241737987568e-07,2.3824746095435383e-05,0.0005546698017117016,0.0008,1.206304140543577e-05,0.024126082810871537
580.0,0.0011568787377007688,0.00234180945190597,0.0012006052453205384,0.3274706045850761,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004989815442378111,3.274706045850761e-05,5.521491050678594e-05,0.023137574754015375,0.00037884377966649046,0.0005803358015442439,0.0005687670141672364,2.3006212711160808e-07,2.34180945190597e-05,0.0005521491050678594,0.0008,1.2006052453205384e-05,0.02401210490641077
590.0,0.001151207182311217,0.0023020253385232494,0.0011949362463609795,0.3316152709371908,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005015737282283807,3.316152709371908e-05,5.496384645638392e-05,0.02302414364622434,0.00038175788166697417,0.0005774586668281076,0.0005659465950049954,2.290160269015997e-07,2.3020253385232494e-05,0.0005496384645638393,0.0008,1.1949362463609796e-05,0.02389872492721959
600.0,0.0011455522779019258,0.0022630866152918315,0.0011892837894532063,0.33578421033373473,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005041216908320877,3.357842103337347e-05,5.4713430146348075e-05,0.022911045558038516,0.0003846583670313092,0.0005745908777700287,0.0005631353549910094,2.2797262560978364e-07,2.2630866152918315e-05,0.0005471343014634807,0.0008,1.1892837894532063e-05,0.023785675789064126
610.0,0.0011399110315973744,0.002224950913268294,0.0011836447879096533,0.3399769518005607,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005066232455058391,3.399769518005607e-05,5.446310611671564e-05,0.02279822063194749,0.000387543477846308,0.0005717308880622452,0.0005603317777462714,2.269296088196485e-07,2.2249509132682943e-05,0.0005446310611671564,0.0008,1.1836447879096533e-05,0.023672895758193067
620.0,0.0011342966226272552,0.002187623224865584,0.0011780329415289304,0.3441930305771688,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005090834515142094,3.4419303057716885e-05,5.4213456061978896e-05,0.022685932452545104,0.0003904169921155222,0.0005688853008585096,0.0005575423346322371,2.2588940025824538e-07,2.1876232248655842e-05,0.000542134560619789,0.0008,1.1780329415289304e-05,0.023560658830578608
630.0,0.001128707667176688,0.0021510902844927063,0.0011724464126784242,0.34843200298168764,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005115010551553734,3.484320029816876e-05,5.3964626142257414e-05,0.022574153343533764,0.00039327787325516147,0.0005660534000561712,0.0005547663233844044,2.2485260892607257e-07,2.1510902844927064e-05,0.0005396462614225742,0.0008,1.1724464126784241e-05,0.023448928253568483
640.0,0.0011231440131386058,0.0021153248908767157,0.0011668850992101426,0.35269339532688027,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005138753381710295,3.526933953268803e-05,5.371640049475953e-05,0.022462880262772118,0.0003961254754349131,0.0005632350767102247,0.0005520036365788387,2.238183353948314e-07,2.115324890876716e-05,0.0005371640049475953,0.0008,1.1668850992101427e-05,0.023337701984202854
650.0,0.0011175995809023511,0.002080304301978502,0.0011613428673720402,0.356976717091869,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005162028544627668,3.56976717091869e-05,5.346865441961119e-05,0.02235199161804702,0.00039895702941376994,0.0005604272535024038,0.0005492512576933804,2.227860600817133e-07,2.080304301978502e-05,0.0005346865441961119,0.0008,1.1613428673720402e-05,0.023226857347440802
660.0,0.0011120891491994938,0.0020460307764695908,0.0011558347911914217,0.3612815151807012,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000518489851167914,3.612815151807012e-05,5.322190313010817e-05,0.022241782983989877,0.00040177725283881,0.0005576373326375548,0.00054651644114556,2.2175792970878404e-07,2.0460307764695907e-05,0.0005322190313010817,0.0008,1.1558347911914217e-05,0.023116695823828436
670.0,0.0011066017797166643,0.0020124799938535595,0.0011503496849472215,0.36560731921822365,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005207307413217295,3.656073192182237e-05,5.2975973918383705e-05,0.022132035594333285,0.0004045817101243249,0.0005548597996183219,0.0005437937818211552,2.207332246599321e-07,2.0124799938535597e-05,0.0005297597391838372,0.0008,1.1503496849472216e-05,0.02300699369894443
680.0,0.0011011431493639894,0.001979636164382445,0.001144893338591737,0.3699536503406446,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005229276598565808,3.699536503406446e-05,5.273090102589392e-05,0.02202286298727979,0.0004073719276548015,0.0005520974786424447,0.0005410860471488048,2.1971208760789135e-07,1.979636164382445e-05,0.0005273090102589392,0.0008,1.144893338591737e-05,0.02289786677183474
690.0,0.0010957102726871727,0.0019474843398373791,0.0011394623516217083,0.37432002762499844,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005250787171150026,3.743200276249985e-05,5.2486732215876925e-05,0.021914205453743455,0.00041014629954125705,0.0005493488513615263,0.0005383917486346546,2.1869471756615385e-07,1.947484339837379e-05,0.0005248673221587693,0.0008,1.1394623516217083e-05,0.022789247032434165
700.0,0.0010903034195060128,0.0019160077138560664,0.0011340576479307292,0.3787059804284113,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005271835870619748,3.7870598042841135e-05,5.224345774446676e-05,0.021806068390120253,0.000412904425448474,0.0005466140305865583,0.0005357109963914982,2.1768107393527814e-07,1.9160077138560665e-05,0.0005224345774446676,0.0008,1.1340576479307292e-05,0.022681152958614583
710.0,0.0010849294638785728,0.0018851933213273175,0.0011286859215637551,0.38311102355521115,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005292451839899578,3.831110235552112e-05,5.2001160691187284e-05,0.021698589277571456,0.00041564843739172653,0.0005438964431848769,0.0005330471485460912,2.1667150287994697e-07,1.8851933213273174e-05,0.0005200116069118728,0.0008,1.1286859215637551e-05,0.022573718431275102
720.0,0.0010795867264413214,0.0018550316946341456,0.0011233454364501512,0.3875346763995476,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005312623653406055,3.875346763995476e-05,5.176001573934825e-05,0.02159173452882643,0.00041837729267668437,0.000541195230536919,0.0005303993632725059,2.1566673224728436e-07,1.8550316946341456e-05,0.0005176001573934826,0.0008,1.1233454364501512e-05,0.022466908729003025
730.0,0.0010742710068113864,0.0018255016373376108,0.0011180319813843469,0.3919764677308782,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005332327467332386,3.919764677308782e-05,5.151986522211825e-05,0.02148542013622773,0.00042108895463562144,0.000538508261843008,0.0005277655517748942,2.146661050921594e-07,1.825501637337611e-05,0.0005151986522211825,0.0008,1.1180319813843468e-05,0.02236063962768694
740.0,0.0010689816934095575,0.0017965857846877222,0.0011127446389074813,0.3964358889165383,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00053515565871531,3.964358889165383e-05,5.128063794485954e-05,0.02137963386819115,0.00042378270786232435,0.0005358352088249085,0.0005251453918908129,2.1366932477024808e-07,1.796585784687722e-05,0.0005128063794485954,0.0008,1.1127446389074813e-05,0.022254892778149626
750.0,0.001063728039664992,0.0017682819780822075,0.0011074932331112646,0.400912470246612,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005370354706087123,4.00912470246612e-05,5.1042693306636226e-05,0.02127456079329984,0.00042646183605267804,0.0005331806996179802,0.0005225434192213303,2.1267788877765093e-07,1.7682819780822074e-05,0.0005104269330663623,0.0008,1.1074932331112647e-05,0.022149864662225294
760.0,0.0010585008090998377,0.0017405597773469759,0.0011022679408798654,0.40540570342810894,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005388672842030047,4.05405703428109e-05,5.080556598436968e-05,0.021170016181996754,0.00042912226509234216,0.0005305400733027447,0.0005199550652117463,2.11689858268207e-07,1.740559777346976e-05,0.0005080556598436968,0.0008,1.1022679408798654e-05,0.02204535881759731
770.0,0.0010533069728400311,0.0017134246336291225,0.0010970762189355277,0.4099151198617842,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005406544318555986,4.099151198617842e-05,5.056982381291151e-05,0.021066139456800623,0.0004317664540229744,0.0005279168198998417,0.0005173837501714414,2.1070759922046458e-07,1.7134246336291225e-05,0.0005056982381291151,0.0008,1.0970762189355277e-05,0.021941524378710553
780.0,0.0010481502988357527,0.0016868625749368188,0.0010919216318093154,0.41444025242098165,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005423987330134638,4.1444025242098164e-05,5.03354700976552e-05,0.020963005976715052,0.0004343956744246167,0.0005253128092762866,0.0005148313062879291,2.0973112540689665e-07,1.6868625749368186e-05,0.000503354700976552,0.0008,1.0919216318093155e-05,0.02183843263618631
790.0,0.0010430222941863576,0.0016608486724038161,0.0010867956741683529,0.4189806068103331,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005440956733464017,4.1898060681033316e-05,5.0102163690039864e-05,0.020860445883727152,0.00043700611373490586,0.0005227237586279895,0.000512293535686126,2.0875901537516608e-07,1.6608486724038163e-05,0.0005010216369003987,0.0008,1.0867956741683529e-05,0.021735913483367057
800.0,0.0010379278843025146,0.0016353737940055107,0.0010817034019676834,0.4235356864688329,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005457476763846525,4.235356864688329e-05,4.9870019698362985e-05,0.02075855768605029,0.00043959949898320885,0.0005201521221946964,0.0005097728433516712,2.0779174874317906e-07,1.635373794005511e-05,0.0004987001969836299,0.0008,1.0817034019676834e-05,0.021634068039353666
810.0,0.0010328615230546607,0.0016104288833704195,0.0010766389577492898,0.4281050223448037,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005473517496552198,4.281050223448037e-05,4.963915390320076e-05,0.020657230461093214,0.0004421732054064035,0.0005175951065478047,0.0005072664913172581,2.0682980793000318e-07,1.6104288833704194e-05,0.0004963915390320077,0.0008,1.0766389577492898e-05,0.021532779154985797
820.0,0.0010278283593100953,0.0015859999540668538,0.0010716075941399857,0.43268812112759375,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000548910522730716,4.326881211275938e-05,4.940952049682186e-05,0.020556567186201906,0.00044472912163154245,0.0005150552746665056,0.0005047769910734047,2.0587300207009106e-07,1.5859999540668538e-05,0.0004940952049682186,0.0008,1.0716075941399857e-05,0.021432151882799715
830.0,0.0010228262380429,0.0015620711501983834,0.0010666073763202898,0.4372844851190194,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005504228002318083,4.372844851190194e-05,4.9181002461631765e-05,0.020456524760858,0.0004472660448688131,0.0005125315281721289,0.0005023032657916998,2.0492084359013235e-07,1.5620711501983835e-05,0.0004918100246163176,0.0008,1.0666073763202898e-05,0.021332147526405797
840.0,0.0010178718269403602,0.0015386499757592106,0.0010616550858787224,0.4418936640852709,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005518976243769526,4.4189366408527095e-05,4.895421663837246e-05,0.020357436538807203,0.0004497911111758446,0.0005100322173934734,0.0004998534991240698,2.0397590265988524e-07,1.5386499757592106e-05,0.0004895421663837245,0.0008,1.0616550858787224e-05,0.02123310171757445
850.0,0.0010129464449625243,0.0015157345474270426,0.0010567316861336104,0.446515287299849,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005533250899457358,4.46515287299849e-05,4.872950257785786e-05,0.020258928899250486,0.0004522960728918022,0.0005075479730261882,0.000497418508576563,2.0303959407440775e-07,1.5157345474270426e-05,0.0004872950257785786,0.0008,1.0567316861336105e-05,0.021134633722672207
860.0,0.0010080630981601558,0.001493261772987736,0.0010518504903741365,0.45114873435728176,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000554712225734187,4.511487343572818e-05,4.8505187444221986e-05,0.020161261963203114,0.0004547863908872346,0.0005050852605425473,0.0004950046295609458,2.021049476842583e-07,1.493261772987736e-05,0.00048505187444221993,0.0008,1.0518504903741365e-05,0.02103700980748273
870.0,0.001003199658192614,0.0014712608962086505,0.0010469887955646528,0.4557936127399623,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005560470197050221,4.557936127399623e-05,4.828257497995023e-05,0.02006399316385228,0.00045725199650710686,0.000502633006996039,0.0004926010104141129,2.0117739574979264e-07,1.4712608962086505e-05,0.0004828257497995023,0.0008,1.0469887955646527e-05,0.020939775911293056
880.0,0.0009983715690480702,0.0014496979411661474,0.001042162522265065,0.4604493851619094,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005573379762832018,4.6044938516190946e-05,4.806090184899157e-05,0.019967431380961406,0.00045969957513131474,0.0005001989205697525,0.0004902152048792718,2.0025375770413153e-07,1.4496979411661475e-05,0.0004806090184899157,0.0008,1.042162522265065e-05,0.020843250445301303
890.0,0.0009935838328663797,0.0014285870397196321,0.0010373765961916523,0.46511561557351166,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005585880840365696,4.6511561557351166e-05,4.784098610732669e-05,0.019871676657327593,0.0004621313560475353,0.0004977855111237453,0.00048784967279508147,1.993374421138612e-07,1.4285870397196322e-05,0.00047840986107326695,0.0008,1.0373765961916522e-05,0.020747531923833044
900.0,0.0009888284388342564,0.001407904907513468,0.0010326230957427508,0.4697918423013693,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005597930404496173,4.697918423013693e-05,4.762240130058415e-05,0.019776568776685127,0.0004645435339999322,0.0004953887429053346,0.0004855004585169921,1.9842667208576728e-07,1.407904907513468e-05,0.00047622401300584155,0.0008,1.0326230957427508e-05,0.020652461914855015
910.0,0.0009841094069271885,0.0013876475852458924,0.0010279058180501217,0.4744776086894044,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000560955298344234,4.7447760868940445e-05,4.740535497247902e-05,0.01968218813854377,0.0004669378780875604,0.0004930106213930924,0.0004831695273238205,1.9752231238532924e-07,1.3876475852458925e-05,0.0004740535497247902,0.0008,1.0279058180501218e-05,0.020558116361002434
920.0,0.0009794270088461403,0.0013678056147045261,0.0010232253527754128,0.4791724608828011,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005620752429021592,4.791724608828011e-05,4.718986433332417e-05,0.019588540176922808,0.00046931445008388604,0.0004906512704563952,0.0004808570003679338,1.9662443472218404e-07,1.3678056147045262e-05,0.00047189864333324177,0.0008,1.0232253527754129e-05,0.020464507055508258
930.0,0.000974779368418798,0.001348364115576795,0.001018579497210315,0.4838759523816421,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005631520461780102,4.8387595238164215e-05,4.6975749881900556e-05,0.01949558736837596,0.00047167229525562146,0.0004883097344740853,0.00047856194078989733,1.9573229117458566e-07,1.348364115576795e-05,0.0004697574988190056,0.0008,1.0185794972103149e-05,0.0203715899442063
940.0,0.000970165605608666,0.0013293140334485335,0.0010139674204629643,0.4885876076498995,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005641854251383514,4.885876076498995e-05,4.6763018166100134e-05,0.01940331211217332,0.00047401089226855404,0.0004859855611323462,0.0004762839050762596,1.9484590902541722e-07,1.3293140334485334e-05,0.00046763018166100137,0.0008,1.0139674204629642e-05,0.020279348409259285
950.0,0.0009655835124556586,0.0013106449870503784,0.0010093870314550602,0.4933069762926584,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005651743436132698,4.933069762926584e-05,4.655162271995658e-05,0.019311670249113174,0.0004763290828875454,0.00048367763226095416,0.0004740217971363976,1.9396509466648576e-07,1.3106449870503784e-05,0.0004655162271995658,0.0008,1.0093870314550602e-05,0.020187740629101204
960.0,0.0009610401764257516,0.0012923565689724429,0.0010048453962962958,0.4980336206492378,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000566123234321374,4.980336206492378e-05,4.6341865527492385e-05,0.019220803528515032,0.0004786303186546993,0.0004813894928224109,0.0004717790910581534,1.930911063645516e-07,1.292356568972443e-05,0.0004634186552749239,0.0008,1.0048453962962959e-05,0.020096907925925916
970.0,0.000956533412472762,0.0012744367727835291,0.001000340348160305,0.5027670978177219,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005670311510262702,5.027670978177219e-05,4.61336311875282e-05,0.019130668249455238,0.00048091352775461244,0.00047912003518505683,0.00046955470106032927,1.922234632813675e-07,1.2744367727835292e-05,0.000461336311875282,0.0008,1.000340348160305e-05,0.0200068069632061
980.0,0.0009520656704618327,0.0012568800561639593,0.000995874343625968,0.5075069890728303,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005678999123803698,5.0750698907283034e-05,4.592702973092118e-05,0.019041313409236656,0.0004831799818156902,0.0004768704778782696,0.0004673498211736513,1.9136262387883824e-07,1.2568800561639593e-05,0.00045927029730921177,0.0008,9.95874343625968e-06,0.01991748687251936
990.0,0.0009476293284132264,0.0012396711298230455,0.0009914396039824435,0.5122528499163899,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005687253230772236,5.122528499163899e-05,4.572180498318667e-05,0.018952586568264526,0.00048542582414402976,0.0004746369883107583,0.0004651606950266261,1.9050752076327775e-07,1.2396711298230454e-05,0.00045721804983186667,0.0008,9.914396039824435e-06,0.01982879207964887
1000.0,0.0009432289822689532,0.0012228079142508359,0.000987040924162676,0.517004249317392,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005695104775594515,5.17004249317392e-05,4.551817591919658e-05,0.018864579645379062,0.0004876533919123678,0.00047242186263960503,0.0004629895728169155,1.8965906632998574e-07,1.2228079142508358e-05,0.00045518175919196584,0.0008,9.87040924162676e-06,0.01974081848325352
1010.0,0.0009388621212754724,0.0012062741803404052,0.00098267570380067,0.5217607546234438,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005702542330336946,5.2176075462344384e-05,4.531582991643739e-05,0.018777242425509447,0.0004898614088840578,0.00047022382823279206,0.00046083520702003733,1.8881595798515577e-07,1.2062741803404052e-05,0.0004531582991643739,0.0008,9.8267570380067e-06,0.0196535140760134
1020.0,0.0009345334699512034,0.0011900735633533963,0.0009783487016002746,0.526521951024252,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005709598567817706,5.2652195102425206e-05,4.511518951962341e-05,0.018690669399024067,0.0004920523858961718,0.0004680452494792621,0.0004586999147797501,1.8797995633176422e-07,1.1900735633533963e-05,0.0004511518951962341,0.0008,9.783487016002746e-06,0.019566974032005493
1030.0,0.0009302424281992486,0.0011741924048050045,0.0009740592856782024,0.5312874102612122,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005716274141272589,5.312874102612122e-05,4.491602221660097e-05,0.01860484856398497,0.0004942260905930804,0.0004658858126152975,0.000456583388333305,1.8715009256917072e-07,1.1741924048050045e-05,0.00044916022216600975,0.0008,9.740592856782025e-06,0.01948118571356405
1040.0,0.0009259812068392144,0.001158629747867693,0.0009697996535152314,0.5360567606149184,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005722525690434402,5.3605676061491836e-05,4.4718574276370525e-05,0.018519624136784287,0.0004963784861285219,0.00046374161198015437,0.0004544817999117622,1.863273928182105e-07,1.1586297478676929e-05,0.0004471857427637052,0.0008,9.697996535152314e-06,0.01939599307030463
1050.0,0.0009217566069194584,0.0011433658604669411,0.0009655764778350878,0.5408295422533137,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000572839895065631,5.4082954225331375e-05,4.452235451599694e-05,0.018435132138389168,0.0004985132037892183,0.0004616160369849372,0.00045239847091574267,1.8550981048332057e-07,1.1433658604669411e-05,0.0004452235451599694,0.0008,9.655764778350877e-06,0.019311529556701755
1060.0,0.0009175709844539745,0.0011284045645877582,0.0009613924673973441,0.5456053676758925,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005733913427913563,5.456053676758925e-05,4.432777828913226e-05,0.018351419689079492,0.0005006316543417415,0.000459510266128021,0.00045033455628348124,1.8469907620471774e-07,1.1284045645877583e-05,0.00044327778289132263,0.0008,9.61392467397344e-06,0.01922784934794688
1070.0,0.0009134153457061606,0.0011137370727895412,0.0009572383621184787,0.550383844967891,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005739017701067144,5.50383844967891e-05,4.4134768253173786e-05,0.018268306914123213,0.000502729050022432,0.00045741978602643766,0.0004482856325693761,1.8389486772155744e-07,1.1137370727895413e-05,0.00044134768253173786,0.0008,9.572383621184787e-06,0.019144767242369572
1080.0,0.0009092956288061108,0.0010993545112851933,0.0009531200963017462,0.5551645790398637,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0005743753522555657,5.551645790398638e-05,4.39432332820718e-05,0.018185912576122214,0.0005048087249889326,0.0004553475611791892,0.00044625460489112817,1.8309680534196583e-07,1.0993545112851933e-05,0.000439432332820718,0.0008,9.531200963017463e-06,0.019062401926034925
