Time,G,I,B,si,Eg0,R0,sigma,alpha,k,d0,r1,r2,cell
3.78,249.85936808060924,2.802734800027992,37.006201562724954,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.79,249.8593090266601,2.802735896397943,37.00622028599959,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.8,249.8592498656231,2.8027369927357646,37.00623901661764,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.81,249.8591905964888,2.8027380890359175,37.00625775457927,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.82,249.85913238262347,2.802739191956679,37.00627650329455,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.83,249.85907512669732,2.8027403009412586,37.006295262481565,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.84,249.8590178411443,2.802741410337973,37.006314029251364,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.85,249.85896052594708,2.80274252014696,37.00633280360702,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.86,249.85890318108838,2.802743630368357,37.006351585551606,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.87,249.8588458065508,2.802744741002302,37.00637037508821,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.88,249.85878840231697,2.8027458520489326,37.00638917221992,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.89,249.8587309683697,2.8027469635083864,37.006407976949795,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.9,249.85867350469155,2.8027480753808014,37.00642678928092,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.91,249.85861601126524,2.8027491876663158,37.0064456092164,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.92,249.8585584880734,2.8027503003650667,37.00646443675928,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.93,249.85850093509873,2.802751413477192,37.006483271912664,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.94,249.85844335232386,2.8027525270028293,37.00650211467962,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.95,249.85838573973146,2.802753640942117,37.006520965063224,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.96,249.85832809730425,2.8027547552951932,37.006539823066575,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.97,249.85827042502487,2.8027558700621946,37.006558688692735,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.98,249.85821272287598,2.8027569852432594,37.00657756194479,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
3.99,249.8581549908402,2.802758100838526,37.00659644282582,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.0,249.85809722890028,2.8027592168481306,37.00661533133891,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.01,249.85803943703885,2.802760333272212,37.00663422748712,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.02,249.8579816152386,2.802761450110909,37.00665313127356,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.03,249.85792376348215,2.8027625673643572,37.00667204270128,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.04,249.85786588175222,2.802763685032696,37.00669096177339,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.05,249.85780797003142,2.802764803116063,37.00670988849294,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.06,249.8577500283025,2.8027659216145953,37.00672882286303,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.07,249.85769205654805,2.802767040528431,37.00674776488673,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.08,249.85763405475078,2.802768159857708,37.006766714567135,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.09,249.85757602289334,2.802769279602564,37.0067856719073,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.1,249.8575179609584,2.802770399763137,37.006804636910324,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.11,249.85745986892863,2.8027715203395642,37.006823609579286,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.12,249.8574017467867,2.802772641331984,37.00684258991725,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.13,249.8573435945153,2.802773762740534,37.00686157792731,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.14,249.85728541209704,2.802774884565352,37.00688057361255,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.15,249.85722719951465,2.8027760068065755,37.00689957697603,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.16,249.85716895675074,2.8027771294643427,37.00691858802085,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.17,249.85711068378805,2.8027782525387908,37.006937606750085,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.18,249.85705238060916,2.802779376030058,37.00695663316681,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.19,249.85699404719682,2.8027804999382817,37.006975667274105,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.2,249.85693568353364,2.8027816242636003,37.00699470907505,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.21,249.8568772896023,2.8027827490061514,37.00701375857273,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.22,249.85681886538552,2.8027838741660727,37.00703281577022,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.23,249.8567604108659,2.8027849997435017,37.00705188067061,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.24,249.8567019260261,2.8027861257385767,37.00707095327696,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.25,249.85664341084885,2.8027872521514343,37.00709003359236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.26,249.8565848653168,2.8027883789822146,37.007109121619905,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.27,249.85652628941259,2.802789506231053,37.00712821736265,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.28,249.8564676831189,2.802790633898088,37.00714732082369,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.29,249.85640904641838,2.8027917619834577,37.0071664320061,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.3,249.85635037929376,2.8027928904873005,37.00718555091296,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.31,249.85629168172764,2.802794019409753,37.00720467754735,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.32,249.8562329537027,2.802795148750953,37.007223811912354,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.33,249.85617419520165,2.8027962785110394,37.00724295401105,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.34,249.85611540620712,2.802797408690149,37.00726210384651,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.35,249.85605658670178,2.80279853928842,37.00728126142182,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.36,249.8559977366683,2.8027996703059896,37.00730042674005,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.37,249.85593885608935,2.802800801742997,37.007319599804305,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.38,249.85587994494762,2.802801933599578,37.00733878061765,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.39,249.85582100322574,2.802803065875872,37.007357969183154,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.4,249.85576203090642,2.802804198572016,37.00737716550392,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.41,249.85570302797228,2.802805331688148,37.007396369583006,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.42,249.85564399440602,2.802806465224405,37.0074155814235,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.43,249.85558493019028,2.8028075991809267,37.00743480102849,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.44,249.85552583530776,2.802808733557849,37.00745402840104,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.45,249.8554667097411,2.8028098683553107,37.00747326354425,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.46,249.85540755347301,2.802811003573449,37.007492506461176,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.47,249.8553483664861,2.802812139212402,37.00751175715492,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.48,249.8552891487631,2.802813275272307,37.00753101562855,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.49,249.8552299002866,2.8028144117533027,37.007550281885145,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.5,249.85517062103935,2.802815548655526,37.00756955592779,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.51,249.85511131100398,2.8028166859791157,37.00758883775956,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.52,249.85505197016315,2.8028178237242085,37.00760812738354,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.53,249.8549925984995,2.8028189618909427,37.00762742480281,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.54,249.85493319599578,2.8028201004794555,37.00764673002045,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.55,249.85487376263458,2.802821239489886,37.00766604303953,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.56,249.85481429839862,2.8028223789223703,37.00768536386314,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.57,249.85475480327054,2.8028235187770476,37.00770469249436,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.58,249.85469527723302,2.8028246590540546,37.007724028936266,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.59,249.8546357202687,2.80282579975353,37.007743373191936,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.6,249.85457613236028,2.8028269408756112,37.00776272526445,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.61,249.8545165134904,2.8028280824204352,37.0077820851569,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.62,249.85445686364181,2.8028292243881414,37.00780145287235,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.63,249.85440617116365,2.8028304384632285,37.007821122060534,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.64,249.85434641039913,2.8028315802516697,37.00784049543976,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.65,249.8542866367459,2.8028327225863614,37.007859876956836,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.66,249.85422685020393,2.8028338654673033,37.00787926661178,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.67,249.85416705077324,2.802835008894496,37.00789866440461,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.68,249.85410723845382,2.8028361528679393,37.00791807033528,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.69,249.85404741324567,2.8028372973876325,37.007937484403826,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.7,249.85398757514875,2.8028384424535764,37.00795690661025,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.71,249.85392772416316,2.8028395880657704,37.00797633695452,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.72,249.8538678602888,2.802840734224215,37.00799577543667,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.73,249.85380798352577,2.80284188092891,37.00801522205668,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.74,249.85374809387397,2.8028430281798555,37.00803467681455,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.75,249.85368819133345,2.8028441759770515,37.008054139710296,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.76,249.85362827590419,2.8028453243204976,37.00807361074391,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.77,249.8535683475862,2.8028464732101943,37.00809308991538,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.78,249.8535084063795,2.8028476226461416,37.008112577224715,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.79,249.85344845228406,2.802848772628339,37.00813207267193,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.8,249.8533884852999,2.802849923156787,37.008151576257,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.81,249.853328505427,2.8028510742314854,37.00817108797994,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.82,249.85326851266538,2.802852225852434,37.00819060784074,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.83,249.85320850701504,2.802853378019633,37.008210135839406,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.84,249.85314848847594,2.802854530733083,37.00822967197594,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.85,249.85308845704813,2.8028556839927834,37.00824921625035,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.86,249.8530284127316,2.8028568377987337,37.00826876866261,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.87,249.85296835552631,2.8028579921509342,37.008288329212746,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.88,249.85290828543233,2.8028591470493858,37.00830789790075,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.89,249.85284820244962,2.802860302494088,37.008327474726606,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.9,249.85278810657817,2.8028614584850398,37.008347059690344,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.91,249.852727997818,2.802862615022242,37.008366652791935,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.92,249.85266787616908,2.8028637721056953,37.0083862540314,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.93,249.85260774163146,2.802864929735399,37.008405863408726,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.94,249.8525475942051,2.8028660879113527,37.008425480923925,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.95,249.85248743389,2.802867246633557,37.008445106576985,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.96,249.85242726068617,2.8028684059020117,37.008464740367906,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.97,249.85236707459364,2.802869565716717,37.00848438229671,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.98,249.85230687561236,2.8028707260776726,37.00850403236336,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
4.99,249.85224666374236,2.802871886984878,37.008523690567884,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.0,249.8521864389836,2.802873048438335,37.00854335691027,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.01,249.85212620133618,2.8028742104380417,37.00856303139053,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.02,249.85206595079995,2.802875372983999,37.00858271400865,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.03,249.85200568737505,2.8028765360762065,37.008602404764645,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.04,249.8519454110614,2.8028776997146645,37.008622103658496,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.05,249.85188512185903,2.8028788638993727,37.008641810690214,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.06,249.8518248197679,2.802880028630332,37.0086615258598,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.07,249.85176450478806,2.8028811939075413,37.00868124916725,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.08,249.85170417691953,2.802882359731001,37.008700980612566,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.09,249.85164383616225,2.802883526100711,37.00872072019575,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.1,249.85158348251625,2.8028846930166718,37.008740467916795,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.11,249.85152311598148,2.8028858604788827,37.00876022377571,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.12,249.85146273655803,2.802887028487344,37.00877998777249,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.13,249.85140234424583,2.8028881970420563,37.00879975990714,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.14,249.8513419390449,2.8028893661430185,37.00881954017965,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.15,249.8512815209552,2.802890535790231,37.00883932859003,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.16,249.85122108997683,2.8028917059836944,37.00885912513828,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.17,249.85116064610972,2.8028928767234076,37.008878929824384,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.18,249.85110018935387,2.8028940480093714,37.00889874264836,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.19,249.85103971970932,2.8028952198415857,37.0089185636102,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.2,249.850979237176,2.8028963922200507,37.008938392709915,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.21,249.85091874175396,2.8028975651447663,37.00895822994748,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.22,249.8508582334432,2.802898738615732,37.00897807532293,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.23,249.85079771224372,2.802899912632948,37.00899792883623,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.24,249.85073717815553,2.802901087196414,37.009017790487405,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.25,249.85067663117857,2.802902262306131,37.00903766027644,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.26,249.85061607131288,2.8029034379620983,37.00905753820334,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.27,249.85055549855852,2.802904614164316,37.00907742426811,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.28,249.85049491291537,2.8029057909127846,37.00909731847075,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.29,249.8504343143835,2.8029069682075027,37.00911722081125,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.3,249.85037370296297,2.802908146048472,37.00913713128962,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.31,249.85031307865364,2.8029093244356913,37.00915704990585,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.32,249.85025244145558,2.8029105033691613,37.009176976659944,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.33,249.85019179136881,2.802911682848882,37.00919691155191,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.34,249.85013112839334,2.802912862874852,37.009216854581744,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.35,249.8500704525291,2.8029140434470734,37.00923680574944,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.36,249.85000976377617,2.802915224565545,37.009256765055,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.37,249.84994906213447,2.802916406230267,37.00927673249843,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.38,249.84988834760406,2.802917588441239,37.009296708079724,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.39,249.84982762018493,2.802918771198462,37.00931669179889,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.4,249.84976687987708,2.802919954501935,37.00933668365591,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.41,249.84970612668045,2.8029211383516586,37.0093566836508,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.42,249.84964536059513,2.8029223227476328,37.00937669178356,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.43,249.84958440956427,2.8029235070132477,37.009396711608616,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.44,249.84952306202428,2.8029246903165346,37.009416747496545,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.45,249.84946169420508,2.8029258741370096,37.00943679167502,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.46,249.84940030610667,2.8029270584746717,37.00945684414403,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.47,249.84933889772913,2.8029282433295215,37.00947690490359,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.48,249.84927746907238,2.802929428701559,37.00949697395369,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.49,249.8492160201364,2.8029306145907844,37.009517051294324,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.5,249.84915455092127,2.802931800997197,37.00953713692551,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.51,249.84909306142694,2.8029329879207974,37.009557230847236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.52,249.8490315516534,2.8029341753615853,37.0095773330595,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.53,249.8489700216007,2.802935363319561,37.009597443562306,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.54,249.8489084712688,2.802936551794724,37.00961756235565,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.55,249.84884690065772,2.802937740787075,37.009637689439536,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.56,249.84878530976744,2.802938930296613,37.009657824813964,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.57,249.84872369859795,2.802940120323339,37.00967796847893,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.58,249.8486620671493,2.8029413108672525,37.00969812043445,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.59,249.84860041542146,2.802942501928354,37.0097182806805,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.6,249.84853874341442,2.8029436935066423,37.0097384492171,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.61,249.84847705112819,2.802944885602119,37.009758626044245,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.62,249.84841533856277,2.8029460782147826,37.009778811161915,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.63,249.8483536057182,2.802947271344634,37.00979900457014,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.64,249.84829185259437,2.802948464991673,37.0098192062689,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.65,249.84823007919138,2.8029496591559,37.00983941625821,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.66,249.84816828550922,2.8029508538373142,37.00985963453805,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
