Time,G,M,C_T,T_beta,I_gamma,r1,G_max,e1,alpha1,alpha2,k1,r2,m1,a1,k4,e2,alpha3,k2,a2,k5,mu1,alpha4,k3,s1,b1,mu2,b2,mu3,M_max,compartment,The_rate_of_change_of_glioma_whose_growth_follows_the_logistic_fashion_without_any_immune_intervention,Elimination_of_glioma_due_to_interaction_with_CTL_and_macrophage,Logistic_growth_term_for_macrophage,The_proliferative_enhancement_effect_of_macrophagesby_IFN_gama_and_negative_effect_of_TGF_beta,The_limited_interaction_between_glioma_and_macrophage,The_rate_of_change_of_CTL_whose_stimulation_is_followed_by_glioma_cell,The_natural_death_of_CTL,Clearance_of_CTL_due_to_their_interaction_with_glioma_cells,Natural_production_of_bioactive_TGF__beta_in_the_central_nervous_system,Glioma_secrete_the_cytokine_TGF_beta_to_suppress_the_immune_activity,The_degradation_of_TGF_beta,Linear_production_of_interferon_gamma_by_CTL,Decay_term_of_IFN_gamma
51.3,155240.32022785067,0.9502269836031639,0.06530196432835216,9135.049288789372,48.056750735179605,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1279.366811586323,6.380140125997313e-05,0.015640675832011716,2.7690581452516028e-08,0.015703235684407176,0.0,0.0004571137502984651,0.0035068941849649565,63305.0,0.8926318413101413,63305.89157131035,6.66080036149192e-06,4.901788574988319
51.36,155317.09716138663,0.9502232325337129,0.06506452105218452,9135.049352433613,47.763541953635226,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1279.864443877622,6.380455497755287e-05,0.015641792821295943,2.7522397794140905e-08,0.015704323833298946,0.0,0.00045545164736529164,0.0034953229031975948,63305.0,0.8930733086779731,63305.89201236493,6.636581147322821e-06,4.871881279270792
51.419999999999995,155393.90395465726,0.9502194831840471,0.06482787058968056,9135.049416102622,47.47212212859262,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1280.362136059695,6.380771070440853e-05,0.015642909289164574,2.735523101099539e-08,0.015705411479999886,0.0,0.00045379509412776396,0.0034837857019447294,63305.0,0.8935149477392792,63305.892453591165,6.6124428001474174e-06,4.842156457116447
51.48,155470.74061125203,0.9502157355530799,0.06459201056609801,9135.049479796402,47.18248034507667,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1280.8598879998913,6.38108684294856e-05,0.015644025235954016,2.7189075010764072e-08,0.0157064986246523,0.0,0.00045214407396268605,0.0034722824955178955,63305.0,0.8939567585146991,63305.89289498906,6.588385077741997e-06,4.81261299519782
51.54,155547.60713475244,0.9502119896397356,0.06435693861282708,9135.049543514957,46.894605754707996,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1281.3576995654219,6.381402814175872e-05,0.015645140661997334,2.70239237369544e-08,0.015707585267398756,0.0,0.0004504985702897896,0.003460813198395436,63305.0,0.8943987410248265,63305.89333655865,6.564407738508362e-06,4.783249786980215
51.6,155624.50352873205,0.9502082454429496,0.06412265236737782,9135.049607258288,46.60848757529651,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1281.8555706233615,6.381718983023156e-05,0.015646255567624317,2.6859771168694278e-08,0.015708671408382006,0.0,0.0004488585665716448,0.003449377725222327,63305.0,0.8948408952902093,63305.893778299935,6.540510541472538e-06,4.754065732680243
51.66,155701.42979675636,0.9502045029616678,0.06388914947336755,9135.0496710264,46.32411509043763,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1282.3535010406474,6.382035348393667e-05,0.015647369953161547,2.669661132053067e-08,0.015709757047745042,0.0,0.00044722404631357285,0.0034379759908099976,63305.0,0.8952832213313491,63305.89422021295,6.516693246283489e-06,4.725059739224638
51.72,155778.385942383,0.950200762194847,0.06365642758050821,9135.049734819295,46.04147764911079,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1282.85149068408,6.382351909193551e-05,0.01564848381893245,2.6534438242229193e-08,0.015710842185631062,0.0,0.0004455949930635575,0.003426607910136156,63305.0,0.8957257191687023,63305.89466229771,6.492955613211838e-06,4.6962307202093
51.78,155855.3719691615,0.9501970231414539,0.06342448434459408,9135.049798636976,45.760564665280675,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1283.3495394203217,6.382668664331838e-05,0.015649597165257354,2.6373246018574982e-08,0.01571192682218347,0.0,0.0004439713904121586,0.0034152733983446124,63305.0,0.8961683888226786,63305.895104554234,6.469297403148596e-06,4.667577595858629
51.839999999999996,155932.3878806334,0.950193285800466,0.06319331742748907,9135.049862479445,45.48136561750068,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1283.8476471158983,6.382985612720431e-05,0.015650709992453497,2.6213028769174337e-08,0.0157130109575459,0.0,0.0004423532219924235,0.0034039723707451073,63305.0,0.8966112303136421,63305.89554698255,6.445718377603885e-06,4.639099292985069
51.9,156009.43368033232,0.9501895501708703,0.06296292449711423,9135.049926346708,45.20387004851867,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1284.3458136371985,6.383302753274108e-05,0.015651822300835196,2.6053780648257438e-08,0.01571409459186216,0.0,0.0004407404714797996,0.0033927047428131234,63305.0,0.8970542436619109,63305.895989582685,6.4222182987056515e-06,4.610794744948904
51.96,156086.50937178376,0.9501858162516637,0.06273330322743537,9135.049990238766,44.92806756488556,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1284.844038850473,6.383620084910498e-05,0.015652934090713777,2.589549584448221e-08,0.01571517772527629,0.0,0.0004391331225920476,0.0033814704301897173,63305.0,0.8974974288877566,63305.896432354646,6.398796929198407e-06,4.582662891618327
52.019999999999996,156163.6149585052,0.9501820840418527,0.06250445129845056,9135.050054155621,44.65394783656592,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1285.342322621836,6.383937606550102e-05,0.01565404536239773,2.5738168580739145e-08,0.01571626035793251,0.0,0.0004375311590891539,0.0033702693486813424,63305.0,0.8979407860114049,63305.89687529845,6.375454032441957e-06,4.554702679329724
52.08,156240.75044400615,0.9501783535404532,0.062276366396177577,9135.050118097275,44.38150059655096,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1285.8406648172643,6.384255317116257e-05,0.01565515611619274,2.5581793113956984e-08,0.015717342489975233,0.0,0.00043593456477324306,0.0033591014142596606,63305.0,0.8983843150530353,63305.897318414114,6.352189372410113e-06,4.526913060848197
52.14,156317.91583178798,0.9501746247464905,0.06204904621264164,9135.050182063735,44.11071564047418,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1286.339065302597,6.38457321553515e-05,0.015656266352401683,2.542636373490968e-08,0.015718424121549075,0.0,0.0004343433234884915,0.003347966543061377,63305.0,0.8988280160327808,63305.89776170168,6.329002713689447e-06,4.499292995328366
52.199999999999996,156395.11112534406,0.9501708976589988,0.0618224884458629,9135.050246055,43.8415828262291,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1286.837523943536,6.384891300735811e-05,0.01565737607132474,2.5271874768024208e-08,0.015719505252798836,0.0,0.0004327574191210403,0.0033368646513880565,63305.0,0.8992718889707284,63305.898205161146,6.305893821478016e-06,4.471841448275368
52.26,156472.33632815973,0.9501671722770211,0.061596690799843964,9135.050310071074,43.57409207358924,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1287.3360406056472,6.385209571650094e-05,0.01565848527325945,2.511832057118928e-08,0.01572058588386951,0.0,0.00043117683559890774,0.003325795655705938,63305.0,0.8997159338869184,63305.89864879254,6.282862461584084e-06,4.444557391506103
52.32,156549.5914437122,0.9501634485996094,0.06137165098455769,9135.050374111961,43.30823336383084,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1287.8346151543576,6.38552802721268e-05,0.015659593958500678,2.4965695535565366e-08,0.015721666014906262,0.0,0.00042960155689190384,0.003314759472645769,63305.0,0.9001601508013453,63305.899092595886,6.259908400424884e-06,4.417439803110745
52.379999999999995,156626.87647547066,0.9501597266258242,0.061147366715934716,9135.050438177665,43.04399673935743,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1288.3332474549577,6.385846666361073e-05,0.015660702127340793,2.4813994085395388e-08,0.01572274564605445,0.0,0.000428031567011543,0.0033037560190026195,63305.0,0.9006045397339563,63305.89953657121,6.237031405025341e-06,4.390487667414458
52.44,156704.19142689614,0.9501560063547341,0.06092383571585102,9135.050502268185,42.78137230332686,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1288.8319373726004,6.386165488035588e-05,0.015661809780069612,2.4663210677816538e-08,0.015723824777459604,0.0,0.00042646685001095715,0.0032927852117356966,63305.0,0.9010491007046528,63305.89998071852,6.214231243016804e-06,4.3636999749393395
52.5,156781.53630144164,0.9501522877854164,0.06070105571211576,9135.050566383527,42.52035021928076,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1289.3306847723015,6.386484491179344e-05,0.015662916916974457,2.4513339802673142e-08,0.01572490340926743,0.0,0.0004249073899848103,0.0032818469679681767,63305.0,0.9014938337332894,63305.900425037835,6.191507682635807e-06,4.337075722366637
52.559999999999995,156858.911102552,0.9501485709169561,0.060479024438458866,9135.050630523694,42.26092071077603,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1289.8294895189397,6.38680367473827e-05,0.015664023538340288,2.4364375982330442e-08,0.01572598154162381,0.0,0.0004233531710692121,0.0032709412049870203,63305.0,0.901938738839674,63305.9008695292,6.168860492722804e-06,4.3106139124991545
52.62,156936.31583366398,0.9501448557484465,0.06025773963451866,9135.050694688687,42.00307406101859,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1290.3283514772556,6.387123037661079e-05,0.015665129644449632,2.421631377148925e-08,0.01572705917467479,0.0,0.00042180417744163063,0.003260067840242788,63305.0,0.9023838160435679,63305.9013141926,6.146289442720903e-06,4.284313554223895
52.68,157013.75049820624,0.9501411422789884,0.0600371990458297,9135.05075887851,41.74680061249961,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1290.8272705118538,6.387442578899279e-05,0.015666235235582728,2.4069147757001814e-08,0.01572813630856659,0.0,0.00042026039332080793,0.003249226791349469,63305.0,0.9028290653646859,63305.90175902807,6.123794302674629e-06,4.25817366247496
52.739999999999995,157091.21509959927,0.9501374305076903,0.05981740042381047,9135.050823093165,41.49209076663374,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1291.3262464872005,6.387762297407163e-05,0.015667340312017473,2.392287255768846e-08,0.0157292129434456,0.0,0.00041872180296667334,0.0032384179760842936,63305.0,0.9032744868226958,63305.90220403563,6.1013748432286685e-06,4.232193258196641
52.8,157168.70964125547,0.9501337204336683,0.05959834152575101,9135.050887332654,41.238934983399446,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1291.8252792676244,6.388082192141799e-05,0.015668444874029554,2.3777482824155213e-08,0.01573028907945835,0.0,0.0004171883906802571,0.0032276413123875527,63305.0,0.903720080437219,63305.90264921529,6.0790308356266035e-06,4.206371368306743
52.86,157246.23412657907,0.9501300120560457,0.059380020114800834,9135.050951596982,40.987323780981924,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1292.3243687173183,6.388402262063022e-05,0.015669548921892453,2.363297323861251e-08,0.01573136471675157,0.0,0.00041566014080360585,0.003216896718362422,63305.0,0.9041658462278297,63305.90309456709,6.056762051709685e-06,4.180707025660156
52.919999999999995,157323.78855896613,0.9501263053739534,0.059162433959956635,9135.05101588615,40.737247735417846,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1292.823514700336,6.388722506133439e-05,0.015670652455877454,2.3489338514694738e-08,0.015732439855472107,0.0,0.0004141370377196965,0.0032061841122747767,63305.0,0.9046117842140553,63305.90354009102,6.034568263915577e-06,4.15519926901262
52.98,157401.37294180458,0.9501226003865287,0.05894558083605,9135.051080200165,40.48869748024232,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1293.3227170805953,6.389042923318408e-05,0.01567175547625378,2.3346573397280743e-08,0.01573351449576699,0.0,0.00041261906585234997,0.003195503412553009,63305.0,0.9050578944153763,63305.90398578714,6.0124492452771e-06,4.129847142984716
53.04,157478.98727847417,0.9501188970929166,0.05872945852373536,9135.051144539026,40.241663706138254,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1293.8219757218762,6.389363512586052e-05,0.015672857983288484,2.320467266231541e-08,0.015734588637783393,0.0,0.0004111062096661475,0.0031848545377878516,63305.0,0.9055041768512265,63305.90443165544,5.990404769421007e-06,4.104649698026102
53.1,157556.63157234646,0.9501151954922684,0.05851406480947772,9135.051208902734,39.99613716058753,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1294.3212904878205,6.389684272907232e-05,0.015673959977246677,2.3063631116631982e-08,0.015735662281668637,0.0,0.000409598453666344,0.0031742374067321917,63305.0,0.9059506315409922,63305.904877695946,5.968434610566727e-06,4.079605990379928
53.16,157634.30582678484,0.9501114955837422,0.05829939748554055,9135.051273291296,39.75210864752455,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1294.820661241934,6.390005203255548e-05,0.015675061458391412,2.292344359777553e-08,0.015736735427570203,0.0,0.00040809578239878386,0.003163651938300892,63305.0,0.9063972585040129,63305.90532390868,5.946538543525136e-06,4.054715082047504
53.22,157712.0100451445,0.9501077973665027,0.05808545434997351,9135.051337704714,39.50956902699168,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1295.3200878475843,6.390326302607347e-05,0.01567616242698376,2.2784104973827163e-08,0.015737808075635705,0.0,0.0004065981804498146,0.0031530980515705994,63305.0,0.9068440577595809,63305.90577029366,5.924716343697298e-06,4.029976040753151
53.28,157789.74423077246,0.9501041008397213,0.057872233206600524,9135.05140214299,39.26850921479706,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1295.8195701680024,6.3906475699417e-05,0.015677262883282864,2.2645610143229345e-08,0.015738880226012917,0.0,0.00040510563244620365,0.0031425756657795785,63305.0,0.9072910293269416,63305.90621685092,5.902967787073253e-06,4.0053879399092995
53.339999999999996,157867.50838700746,0.9501004060025753,0.05765973186500754,9135.051466606126,39.028920182174296,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1296.3191080662807,6.390969004240401e-05,0.015678362827545995,2.250795403461205e-08,0.01573995187884974,0.0,0.00040361812305505276,0.003132084700327517,63305.0,0.9077381732252929,63305.906663580456,5.881292650230768e-06,3.980949858581778
53.4,157945.30251718007,0.9500967128542482,0.05744794814053037,9135.051531094125,38.79079295544423,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1296.8187014053754,6.391290604487963e-05,0.015679462260028594,2.2371131606619795e-08,0.01574102303429423,0.0,0.0004021356369837126,0.003121625074775342,63305.0,0.9081854894737854,63305.90711048228,5.859690710334098e-06,3.9566608814553113
53.46,158023.12662461263,0.95009302139393,0.057236879854242785,9135.05159560699,38.554118615678966,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1297.318350048105,6.391612369671612e-05,0.015680561180984206,2.2235137847739738e-08,0.015742093692494578,0.0,0.0004006581589796995,0.0031111967088450457,63305.0,0.9086329780915227,63305.90755755644,5.838161745132764e-06,3.9325200987992543
53.519999999999996,158100.98071261923,0.9500893316208164,0.05702652483294435,9135.051660144723,38.31888829836775,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1297.8180538571503,6.391934298781286e-05,0.015681659590664608,2.2099967776130577e-08,0.0157431638535991,0.0,0.00039918567383061043,0.0031007995224194944,63305.0,0.9090806390975605,63305.90800480293,5.8167055329603235e-06,3.9085266064335107
53.58,158178.86478450574,0.9500856435341088,0.0568168809091483,9135.05172470733,38.08509319308487,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1298.3178126950552,6.392256390809608e-05,0.015682757489319885,2.1965616439452336e-08,0.015744233517756258,0.0,0.0003977181663640381,0.0030904334355422477,63305.0,0.9095284725109081,63305.90845222179,5.795321852733127e-06,3.8846795056946566
53.64,158256.77884356977,0.9500819571330147,0.056607945921069665,9135.05178929481,37.85272454315982,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1298.817626424226,6.392578644751919e-05,0.015683854877198315,2.1832078914697193e-08,0.015745302685114648,0.0,0.0003962556214474877,0.003080098368417375,63305.0,0.9099764783505262,63305.90889981303,5.774010483949106e-06,3.8609779034023015
53.699999999999996,158334.72289310064,0.9500782724167469,0.05639971771261318,9135.051853907169,37.62177364534927,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1299.3174949069316,6.392901059606232e-05,0.01568495175454651,2.1699350308021133e-08,0.015746371355822988,0.0,0.0003947980239882923,0.003069794241409273,63305.0,0.9104246566353287,63305.90934757668,5.752771206686544e-06,3.8374209118256255
53.76,158412.69693637945,0.9500745893845239,0.05619219413336119,9135.051918544406,37.39223184951098,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1299.8174180053036,6.393223634373252e-05,0.015686048121609463,2.1567425754576406e-08,0.015747439530030136,0.0,0.0003933453589335283,0.003059520975042475,63305.0,0.9108730073841819,63305.909795512736,5.731603801602842e-06,3.8140076486501195
53.82,158490.70097667899,0.9500709080355697,0.05598537303856184,9135.051983206527,37.164090558279966,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1300.3173955813363,6.393546368056365e-05,0.015687143978630486,2.143630041834509e-08,0.015748507207885065,0.0,0.0003918976112699329,0.003049278490001476,63305.0,0.9113215306159042,63305.910243621234,5.710508049933307e-06,3.7907372369445564
53.879999999999995,158568.73501726374,0.9500672283691134,0.055779252289117016,9135.052047893534,36.937341226746454,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1300.817427496886,6.393869259661616e-05,0.01568823932585133,2.1305969491973404e-08,0.015749574389536888,0.0,0.0003904547660238191,0.0030390667071305403,63305.0,0.9117702263492665,63305.91069190219,5.689483733489935e-06,3.767608805128138
53.94,158646.79906139,0.9500635503843895,0.05557382975157032,9135.052112605428,36.71197536213573,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1301.3175136136726,6.394192308197738e-05,0.01568933416351215,2.1176428196606877e-08,0.015750641075134825,0.0,0.0003890168082609922,0.00302888554743352,63305.0,0.9122190946029924,63305.911140355616,5.668530634660172e-06,3.7446214869378442
54.0,158724.8931123056,0.9500598740806375,0.05536910329809528,9135.052177342213,36.487984523490184,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1301.8176537932782,6.394515512676109e-05,0.015690428491851593,2.104767178172655e-08,0.01575170726482823,0.0,0.000387583723086667,0.0030187349320736716,63305.0,0.9126681353957573,63305.91158898154,5.6476485364057184e-06,3.7217744213959985
54.059999999999995,158803.01717325023,0.950056199457102,0.05516507080648337,9135.052242103891,36.265360321353114,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1302.3178478971474,6.394838872110768e-05,0.015691522311106817,2.0919695524985952e-08,0.01575277295876657,0.0,0.0003861554956453836,0.0030086147823734683,63305.0,0.9131173487461889,63305.91203777996,5.6268372222613035e-06,3.6990667527780174
54.12,158881.17124745518,0.9500525265130324,0.054961730160132005,9135.052306890468,36.0440944174544,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1302.8180957865875,6.395162385518405e-05,0.01569261562151343,2.0792494732048877e-08,0.01575383815709944,0.0,0.00038473211112092403,0.002998525019814413,63305.0,0.9135667346728673,63305.91248675094,5.606096476333464e-06,3.6764976305803487
