C_T_3_task1,G_1_task1,I_gamma_5_task1,M_2_task1,T_beta_4_task1,_1_task1
0.4793191127493505,114389.91084826698,1890.0907583356325,0.9605147220404472,9135.01542810274,15.299999999999999
0.47787811623683957,114449.66322805146,1878.5587298246405,0.9603641777972716,9135.015477627874,15.36
0.4764409715000756,114509.44216774534,1867.0970617966418,0.9602164084641385,9135.01552717503,15.42
0.47500766976367903,114569.24767429396,1855.705324960475,0.960071360455221,9135.015576744216,15.479999999999999
0.47357820226789227,114629.07975463929,1844.3830926442167,0.9599289812502005,9135.015626335437,15.54
0.47215256026856306,114688.93841571987,1833.1299407792026,0.9597892193719675,9135.0156759487,15.6
0.470730735037128,114748.82366447084,1821.9454478841428,0.9596520243648291,9135.015725584008,15.66
0.46931271786059575,114808.73550782393,1810.829195049336,0.9595173467732127,9135.015775241369,15.719999999999999
0.4678985000415307,114868.67395270747,1799.7807659209784,0.9593851381208494,9135.015824920789,15.78
0.46648807289803634,114928.63900604633,1788.7997466855707,0.9592553508904292,9135.015874622271,15.84
0.46508142776373856,114988.63067476195,1777.8857260544185,0.9591279385037127,9135.015924345824,15.899999999999999
0.4636785559877691,115048.64896577236,1767.038295248227,0.959002855302089,9135.015974091451,15.959999999999999
0.462279448934749,115108.69388599212,1756.2570479817919,0.958880056527569,9135.01602385916,16.02
0.46088409798477187,115168.76544233233,1745.5415804487807,0.9587594983042032,9135.016073648956,16.08
0.4594924945333873,115228.86364170065,1734.8914913066078,0.9586411376199111,9135.016123460846,16.14
0.45810462999158447,115288.98849100125,1724.3063816614058,0.9585249323087166,9135.016173294833,16.2
0.45672049578577495,115349.13999713484,1713.7858550530807,0.9584108410333742,9135.016223150924,16.259999999999998
0.45534008335777654,115409.31816699868,1703.329517440465,0.9582988232683796,9135.016273029125,16.32
0.45396338416479654,115469.52300748648,1692.9369771865604,0.9581888392833551,9135.016322929441,16.38
0.45259038967941484,115529.7545254885,1682.607845043866,0.9580808501267986,9135.016372851878,16.439999999999998
0.4512210913895674,115590.01272789149,1672.341734139801,0.9579748176101892,9135.016422796443,16.5
0.4498554807985297,115650.29762157869,1662.1382599622157,0.9578707042924406,9135.016472763142,16.56
0.4484935494248998,115710.60921342982,1651.9970403449868,0.9577684734646926,9135.016522751977,16.62
0.4471352888025818,115770.9475103211,1641.9176954537072,0.9576680891354338,9135.016572762957,16.68
0.44578069048076907,115831.3125191252,1631.8998477714565,0.9575695160159469,9135.016622796087,16.74
0.4444297460239275,115891.70424671128,1621.9431220846616,0.957472719506069,9135.016672851372,16.8
0.44308244701177896,115952.12269994493,1612.047145469046,0.9573776656802603,9135.016722928818,16.86
0.4417387850392843,116012.5678856882,1602.2115472756584,0.957284321273971,9135.01677302843,16.919999999999998
0.4403987517166268,116073.03981079962,1592.4359591169923,0.9571926536703032,9135.016823150218,16.98
0.43906233866919553,116133.53848213411,1582.7200148531892,0.9571026308869576,9135.016873294182,17.04
0.4377295375375682,116194.06390654306,1573.063350578322,0.9570142215634606,9135.016923460329,17.099999999999998
0.4364003399774948,116254.61609087426,1563.4656046067666,0.9569273949486635,9135.016973648668,17.16
0.4350747376598807,116315.19504197194,1553.9264174596576,0.9568421208885081,9135.017023859202,17.22
0.4337527222707697,116375.80076667672,1544.4454318514188,0.9567583698140526,9135.017074091937,17.28
0.4324342855113278,116436.43327182565,1535.0222926763875,0.9566761127297521,9135.01712434688,17.34
0.4311194190978256,116497.09256425216,1525.6566469955087,0.9565953212019861,9135.017174624034,17.4
0.4298081147616221,116557.77865078609,1516.3481440231185,0.95651596734783,9135.017224923407,17.46
0.42850036424914795,116618.49153825363,1507.096435113807,0.9564380238240623,9135.017275245003,17.52
0.42719615932188815,116679.23123347737,1497.9011737493568,0.9563614638164036,9135.017325588828,17.58
0.42589549175636554,116739.99774327628,1488.762015525765,0.9562862610289822,9135.017375954887,17.64
