DHAP,G3P,Gly,Time
0.59,0.4565024084552166,15.1,6.48
0.59,0.4565024083962416,15.1,6.49
0.59,0.4565024083333711,15.1,6.5
0.59,0.45650240826655303,15.1,6.51
0.59,0.4565024081957357,15.1,6.5200000000000005
0.59,0.456502408120867,15.1,6.53
0.59,0.4565024080418952,15.1,6.54
0.59,0.4565024079587684,15.1,6.55
0.59,0.45650240787143465,15.1,6.5600000000000005
0.59,0.45650240777984213,15.1,6.57
0.59,0.45650240768393896,15.1,6.58
0.59,0.45650240758367316,15.1,6.59
0.59,0.45650240747899296,15.1,6.6000000000000005
0.59,0.45650240736984643,15.1,6.61
0.59,0.45650240725618163,15.1,6.62
0.59,0.45650240713794676,15.1,6.63
0.59,0.4565024070150899,15.1,6.640000000000001
0.59,0.45650240688755916,15.1,6.65
0.59,0.4565024067553026,15.1,6.66
0.59,0.4565024066182685,15.1,6.67
0.59,0.45650240647640483,15.1,6.68
0.59,0.4565024063296597,15.1,6.69
0.59,0.4565024061779813,15.1,6.7
0.59,0.4565024060213177,15.1,6.71
0.59,0.45650240585961704,15.1,6.72
0.59,0.4565024056928274,15.1,6.73
0.59,0.45650240552089694,15.1,6.74
0.59,0.45650240534377373,15.1,6.75
0.59,0.45650240516140594,15.1,6.76
0.59,0.4565024049737416,15.1,6.7700000000000005
0.59,0.4565024047807289,15.1,6.78
0.59,0.45650240458231595,15.1,6.79
0.59,0.4565024043784508,15.1,6.8
0.59,0.45650240416908167,15.1,6.8100000000000005
0.59,0.4565024039541566,15.1,6.82
0.59,0.45650240373362366,15.1,6.83
0.59,0.45650240350743104,15.1,6.84
0.59,0.4565024032755269,15.1,6.8500000000000005
0.59,0.4565024030378592,15.1,6.86
0.59,0.4565024027943762,15.1,6.87
0.59,0.45650240254502594,15.1,6.88
0.59,0.4565024022897566,15.1,6.890000000000001
0.59,0.4565024020285162,15.1,6.9
0.59,0.4565024018974149,15.1,6.91
0.59,0.4565024018218018,15.1,6.92
0.59,0.4565024017464214,15.1,6.93
0.59,0.45650240167129014,15.1,6.94
0.59,0.4565024015964244,15.1,6.95
0.59,0.45650240152184074,15.1,6.96
0.59,0.4565024014475555,15.1,6.97
0.59,0.4565024013735851,15.1,6.98
0.59,0.456502401299946,15.1,6.99
0.59,0.4565024012266547,15.1,7.0
0.59,0.4565024011537276,15.1,7.01
0.59,0.45650240108118106,15.1,7.0200000000000005
0.59,0.45650240100903167,15.1,7.03
0.59,0.4565024009372957,15.1,7.04
0.59,0.45650240086598975,15.1,7.05
0.59,0.4565024007951301,15.1,7.0600000000000005
0.59,0.4565024007247333,15.1,7.07
0.59,0.45650240065481573,15.1,7.08
0.59,0.4565024005853939,15.1,7.09
0.59,0.45650240051648416,15.1,7.1000000000000005
0.59,0.456502400448103,15.1,7.11
0.59,0.4565024003802668,15.1,7.12
0.59,0.45650240031299205,15.1,7.13
0.59,0.4565024002462952,15.1,7.140000000000001
0.59,0.45650240018019267,15.1,7.15
0.59,0.45650240011470083,15.1,7.16
0.59,0.4565024000498362,15.1,7.17
0.59,0.45650239998561526,15.1,7.18
0.59,0.4565023999220543,15.1,7.19
0.59,0.4565023998591699,15.1,7.2
0.59,0.4565023997969784,15.1,7.21
0.59,0.4565023997354963,15.1,7.22
0.59,0.45650239967474,15.1,7.23
0.59,0.4565023996147259,15.1,7.24
0.59,0.4565023995554705,15.1,7.25
0.59,0.4565023994969903,15.1,7.26
0.59,0.4565023994393016,15.1,7.2700000000000005
0.59,0.4565023993824209,15.1,7.28
0.59,0.4565023993263646,15.1,7.29
0.59,0.4565023992711492,15.1,7.3
0.59,0.45650239921679114,15.1,7.3100000000000005
0.59,0.4565023991633068,15.1,7.32
0.59,0.45650239911071266,15.1,7.33
0.59,0.4565023990590251,15.1,7.34
0.59,0.4565023990082607,15.1,7.3500000000000005
0.59,0.4565023989584357,15.1,7.36
0.59,0.4565023989095667,15.1,7.37
0.59,0.45650239886167,15.1,7.38
0.59,0.4565023988147621,15.1,7.390000000000001
0.59,0.4565023987688595,15.1,7.4
0.59,0.4565023987239786,15.1,7.41
0.59,0.45650239868013576,15.1,7.42
0.59,0.45650239863734754,15.1,7.43
0.59,0.45650239859563024,15.1,7.44
0.59,0.4565023985550004,15.1,7.45
0.59,0.4565023985154745,15.1,7.46
0.59,0.4565023984770688,15.1,7.47
0.59,0.4565023984397999,15.1,7.48
0.59,0.4565023984036842,15.1,7.49
0.59,0.45650239836873807,15.1,7.5
0.59,0.456502398334978,15.1,7.51
0.59,0.45650239830242045,15.1,7.5200000000000005
0.59,0.4565023982710818,15.1,7.53
0.59,0.45650239824097855,15.1,7.54
0.59,0.45650239821212707,15.1,7.55
0.59,0.45650239818454386,15.1,7.5600000000000005
0.59,0.45650239815824534,15.1,7.57
0.59,0.45650239813324794,15.1,7.58
0.59,0.45650239810956805,15.1,7.59
0.59,0.4565023980872222,15.1,7.6000000000000005
0.59,0.4565023980662267,15.1,7.61
0.59,0.45650239804659815,15.1,7.62
0.59,0.4565023980283529,15.1,7.63
0.59,0.4565023980115074,15.1,7.640000000000001
0.59,0.456502397996078,15.1,7.65
0.59,0.45650239798208125,15.1,7.66
0.59,0.45650239796953357,15.1,7.67
0.59,0.4565023979584514,15.1,7.68
0.59,0.4565023979488511,15.1,7.69
0.59,0.4565023979407492,15.1,7.7
0.59,0.4565023979341621,15.1,7.71
0.59,0.45650239792910624,15.1,7.72
0.59,0.45650239792559805,15.1,7.73
0.59,0.456502397923654,15.1,7.74
0.59,0.45650239792329045,15.1,7.75
0.59,0.45650239792452396,15.1,7.76
0.59,0.45650239792737085,15.1,7.7700000000000005
0.59,0.4565023979318476,15.1,7.78
0.59,0.45650239793797065,15.1,7.79
0.59,0.4565023979457564,15.1,7.8
0.59,0.4565023979552214,15.1,7.8100000000000005
0.59,0.45650239794349395,15.1,7.82
0.59,0.45650239788742325,15.1,7.83
0.59,0.4565023978314033,15.1,7.84
0.59,0.45650239777544427,15.1,7.8500000000000005
0.59,0.4565023977195563,15.1,7.86
0.59,0.45650239766374956,15.1,7.87
0.59,0.4565023976080343,15.1,7.88
0.59,0.4565023975524206,15.1,7.890000000000001
0.59,0.4565023974969187,15.1,7.9
0.59,0.4565023974415387,15.1,7.91
0.59,0.45650239738629084,15.1,7.92
0.59,0.4565023973311852,15.1,7.930000000000001
0.59,0.45650239727623204,15.1,7.94
0.59,0.4565023972214415,15.1,7.95
0.59,0.45650239716682367,15.1,7.96
0.59,0.4565023971123889,15.1,7.97
0.59,0.45650239705814716,15.1,7.98
0.59,0.4565023970041087,15.1,7.99
0.59,0.4565023969502837,15.1,8.0
0.59,0.45650239689668237,15.1,8.01
0.59,0.4565023968433148,15.1,8.02
0.59,0.45650239679019117,15.1,8.03
0.59,0.4565023967373217,15.1,8.040000000000001
0.59,0.4565023966847165,15.1,8.05
0.59,0.4565023966323858,15.1,8.06
0.59,0.4565023965803397,15.1,8.07
0.59,0.45650239652858843,15.1,8.08
0.59,0.45650239647714214,15.1,8.09
0.59,0.456502396426011,15.1,8.1
0.59,0.4565023963752052,15.1,8.11
0.59,0.45650239632473477,15.1,8.120000000000001
0.59,0.4565023962746101,15.1,8.13
0.59,0.4565023962248412,15.1,8.14
0.59,0.4565023961754383,15.1,8.15
0.59,0.4565023961264115,15.1,8.16
0.59,0.45650239607777116,15.1,8.17
0.59,0.4565023960295272,15.1,8.18
0.59,0.45650239598168996,15.1,8.19
0.59,0.45650239593426956,15.1,8.2
0.59,0.4565023958872761,15.1,8.21
0.59,0.4565023958407199,15.1,8.22
0.59,0.45650239579461094,15.1,8.23
0.59,0.45650239574895957,15.1,8.24
0.59,0.4565023957037758,15.1,8.25
0.59,0.45650239565906997,15.1,8.26
0.59,0.4565023956148521,15.1,8.27
0.59,0.4565023955711324,15.1,8.28
0.59,0.45650239552792116,15.1,8.290000000000001
0.59,0.45650239548522836,15.1,8.3
0.59,0.45650239544306426,15.1,8.31
0.59,0.456502395401439,15.1,8.32
0.59,0.4565023953603628,15.1,8.33
0.59,0.45650239531984577,15.1,8.34
0.59,0.45650239527989817,15.1,8.35
0.59,0.45650239524053005,15.1,8.36
0.59,0.4565023952017517,15.1,8.370000000000001
0.59,0.45650239516357316,15.1,8.38
0.59,0.45650239512600466,15.1,8.39
0.59,0.4565023950890564,15.1,8.4
0.59,0.45650239505273854,15.1,8.41
0.59,0.4565023950170612,15.1,8.42
0.59,0.4565023949820346,15.1,8.43
0.59,0.45650239494766887,15.1,8.44
0.59,0.4565023949139742,15.1,8.45
0.59,0.4565023948809608,15.1,8.46
0.59,0.45650239484863875,15.1,8.47
0.59,0.45650239481701826,15.1,8.48
0.59,0.45650239478610954,15.1,8.49
0.59,0.4565023947559227,15.1,8.5
0.59,0.4565023947264679,15.1,8.51
0.59,0.4565023946977554,15.1,8.52
0.59,0.4565023946697953,15.1,8.53
0.59,0.4565023946425978,15.1,8.540000000000001
0.59,0.456502394616173,15.1,8.55
0.59,0.4565023945905311,15.1,8.56
0.59,0.45650239456568237,15.1,8.57
0.59,0.4565023945416368,15.1,8.58
0.59,0.45650239451840474,15.1,8.59
0.59,0.4565023944959962,15.1,8.6
0.59,0.4565023944744215,15.1,8.61
0.59,0.4565023944536907,15.1,8.620000000000001
0.59,0.45650239443381396,15.1,8.63
0.59,0.4565023944148015,15.1,8.64
0.59,0.4565023943966635,15.1,8.65
0.59,0.4565023943794101,15.1,8.66
0.59,0.45650239436305146,15.1,8.67
0.59,0.4565023943475978,15.1,8.68
0.59,0.4565023943330592,15.1,8.69
0.59,0.45650239431944595,15.1,8.700000000000001
0.59,0.45650239430676814,15.1,8.71
0.59,0.4565023942950359,15.1,8.72
0.59,0.4565023942842595,15.1,8.73
0.59,0.45650239427444905,15.1,8.74
0.59,0.45650239426561473,15.1,8.75
0.59,0.4565023942577667,15.1,8.76
0.59,0.4565023942509151,15.1,8.77
0.59,0.4565023942450702,15.1,8.78
0.59,0.4565023942402421,15.1,8.790000000000001
0.59,0.4565023942364409,15.1,8.8
0.59,0.4565023942336769,15.1,8.81
0.59,0.4565023942319602,15.1,8.82
0.59,0.45650239423130096,15.1,8.83
0.59,0.4565023942317094,15.1,8.84
0.59,0.45650239423319566,15.1,8.85
0.59,0.4565023942357699,15.1,8.86
0.59,0.4565023942394423,15.1,8.870000000000001
0.59,0.456502394244223,15.1,8.88
0.59,0.4565023942501222,15.1,8.89
0.59,0.45650239425715006,15.1,8.9
0.59,0.4565023942653168,15.1,8.91
0.59,0.45650239427463246,15.1,8.92
0.59,0.45650239428510736,15.1,8.93
0.59,0.45650239429675155,15.1,8.94
0.59,0.4565023943095753,15.1,8.950000000000001
0.59,0.4565023943235887,15.1,8.96
0.59,0.4565023943388019,15.1,8.97
0.59,0.45650239435522516,15.1,8.98
0.59,0.4565023943728686,15.1,8.99
0.59,0.45650239439174245,15.1,9.0
0.59,0.45650239441185675,15.1,9.01
0.59,0.45650239443322177,15.1,9.02
0.59,0.4565023944558476,15.1,9.03
0.59,0.4565023944797445,15.1,9.040000000000001
0.59,0.45650239450492264,15.1,9.05
0.59,0.4565023945313921,15.1,9.06
0.59,0.4565023945591631,15.1,9.07
0.59,0.45650239458824576,15.1,9.08
0.59,0.45650239461865033,15.1,9.09
0.59,0.45650239465038694,15.1,9.1
0.59,0.4565023946834658,15.1,9.11
0.59,0.456502394717897,15.1,9.120000000000001
0.59,0.45650239475369075,15.1,9.13
0.59,0.45650239479085725,15.1,9.14
0.59,0.45650239482940663,15.1,9.15
0.59,0.456502394869349,15.1,9.16
0.59,0.45650239491069466,15.1,9.17
0.59,0.45650239495345374,15.1,9.18
0.59,0.45650239499763634,15.1,9.19
0.59,0.4565023950432527,15.1,9.200000000000001
0.59,0.45650239509031293,15.1,9.21
0.59,0.45650239513882723,15.1,9.22
0.59,0.4565023951888058,15.1,9.23
0.59,0.45650239524025876,15.1,9.24
0.59,0.4565023952931963,15.1,9.25
0.59,0.4565023953476286,15.1,9.26
0.59,0.4565023954035658,15.1,9.27
0.59,0.45650239546101806,15.1,9.28
0.59,0.4565023955199956,15.1,9.290000000000001
0.59,0.4565023955805086,15.1,9.3
0.59,0.4565023956425671,15.1,9.31
0.59,0.45650239570618145,15.1,9.32
0.59,0.4565023957713617,15.1,9.33
0.59,0.456502395838118,15.1,9.34
0.59,0.45650239590646063,15.1,9.35
0.59,0.4565023959763997,15.1,9.36
0.59,0.45650239604794535,15.1,9.370000000000001
0.59,0.45650239612110777,15.1,9.38
0.59,0.4565023961958971,15.1,9.39
0.59,0.4565023962723236,15.1,9.4
0.59,0.45650239635039735,15.1,9.41
0.59,0.4565023964301286,15.1,9.42
0.59,0.4565023965115274,15.1,9.43
0.59,0.45650239659460407,15.1,9.44
0.59,0.4565023966793686,15.1,9.450000000000001
0.59,0.4565023967658313,15.1,9.46
0.59,0.45650239684524396,15.1,9.47
0.59,0.45650239679339527,15.1,9.48
0.59,0.45650239674186505,15.1,9.49
0.59,0.4565023966906533,15.1,9.5
0.59,0.4565023966397599,15.1,9.51
0.59,0.45650239658918496,15.1,9.52
0.59,0.45650239653892843,15.1,9.53
0.59,0.45650239648899027,15.1,9.540000000000001
0.59,0.45650239643937063,15.1,9.55
0.59,0.45650239639006934,15.1,9.56
0.59,0.45650239634108647,15.1,9.57
0.59,0.45650239629242206,15.1,9.58
0.59,0.45650239624407607,15.1,9.59
0.59,0.4565023961960485,15.1,9.6
0.59,0.4565023961483393,15.1,9.61
0.59,0.45650239610094856,15.1,9.620000000000001
0.59,0.45650239605387627,15.1,9.63
0.59,0.45650239600712234,15.1,9.64
0.59,0.45650239596068687,15.1,9.65
0.59,0.4565023959145698,15.1,9.66
0.59,0.45650239586877117,15.1,9.67
0.59,0.456502395823291,15.1,9.68
0.59,0.4565023957781292,15.1,9.69
0.59,0.4565023957332858,15.1,9.700000000000001
0.59,0.4565023956887609,15.1,9.71
0.59,0.45650239564455436,15.1,9.72
0.59,0.45650239560066624,15.1,9.73
0.59,0.45650239555709654,15.1,9.74
0.59,0.4565023955138453,15.1,9.75
0.59,0.4565023954709125,15.1,9.76
0.59,0.456502395428298,15.1,9.77
0.59,0.45650239538600207,15.1,9.78
0.59,0.4565023953440245,15.1,9.790000000000001
0.59,0.4565023953023653,15.1,9.8
0.59,0.4565023952610246,15.1,9.81
0.59,0.45650239522000224,15.1,9.82
0.59,0.45650239517929836,15.1,9.83
0.59,0.45650239513891294,15.1,9.84
0.59,0.4565023950988459,15.1,9.85
0.59,0.45650239505909723,15.1,9.86
0.59,0.45650239501966705,15.1,9.870000000000001
0.59,0.4565023949805553,15.1,9.88
0.59,0.4565023949417619,15.1,9.89
0.59,0.456502394903287,15.1,9.9
0.59,0.45650239486513045,15.1,9.91
0.59,0.4565023948272923,15.1,9.92
0.59,0.45650239478977267,15.1,9.93
0.59,0.4565023947525714,15.1,9.94
0.59,0.4565023947156886,15.1,9.950000000000001
0.59,0.4565023946791242,15.1,9.96
0.59,0.4565023946428782,15.1,9.97
0.59,0.45650239460695063,15.1,9.98
0.59,0.4565023945713415,15.1,9.99
0.59,0.45650239453605074,15.1,10.0
