T,DNK_B,DNK_G,H_HH,NCLI,NGL_C,NGL_C_E,NGL_C_G,NGL_C_I,NGL_E,NGL_E_G,NGL_E_I,NGL_REL,NKI,N_HH,R_AMPA,R_NMDA,V,_CLE,_CLI,_ECL,_EK,_ENA,_GL_C,_GL_E,_KE,_KI,_NAE,_NAI,_VL_E,_VL_G,_VL_I
208.39999,-256.48483,223.22266,0.9299345,55.773281,-9.2430066e-20,3.3150759,1.6037712,0.4009428,5.787416800000001e-22,0.26545396,0.033181746,2.3033497,1061.2468,0.13016954,2.38537e-10,0.28871432,-58.826645,73.399963,7.8604732,-59.5158,-61.515648,73.407379,-4.9035672e-18,2.6860575e-22,14.858998,149.56807,198.46619,12.617523,2154.614,8249.9756,7095.4102
208.8,-256.48398,223.22469,0.94210494,55.768188,-5.0237786e-19,3.3289084,1.6136458,0.40341145,-1.3406719e-20,0.26709056,0.03338632,2.3175342,1060.7881,0.11798564,8.5551539e-05,0.43437272,-60.210892,73.400932,7.8597884,-59.518475,-61.127888,73.244156,-2.6651974e-17,-6.2222759e-21,15.070407,149.50404,198.25414,12.681502,2154.6328,8249.9863,7095.3804
209.2,-256.48544,223.22548,0.90226907,55.768993,2.6305026e-23,3.3381305,1.5988055,0.39970139,-7.909233299999999e-25,0.26463571,0.033079464,2.296222,1061.4535,0.15481032,1.2034392e-14,0.23661397,-55.799423,73.400429,7.8598981,-59.517921,-61.695538,73.483147,1.395525e-21,-3.6708116e-25,14.76193,149.59776,198.56311,12.587831,2154.6279,8249.9883,7095.3838
209.60001,-256.48318,223.22812,0.93675506,55.75856,-6.7881994e-18,3.351964,1.6086578,0.40216446,4.2196761e-20,0.26626885,0.033283606,2.3103747,1061.007,0.12348628,1.494525e-08,0.35595465,-59.588249,73.402779,7.8584952,-59.523529,-61.317745,73.32547,-3.6012516000000003e-16,1.9583839999999998e-20,14.966595,149.5361,198.35684,12.649403,2154.6724,8250.0049,7095.3232
210.0,-256.48373,223.22923,0.95158607,55.758068,6.7391773e-16,3.365798,1.6185757,0.40464392,-6.0047684e-14,0.26791301,0.033489127,2.3246217,1060.5376,0.10748705,0.040444799,0.5358423,-61.395363,73.402626,7.8584299,-59.523693,-60.921513,73.157448,3.5752444e-14,-2.7868604e-14,15.184155,149.47003,198.13945,12.715485,2154.6714,8250.0088,7095.3193
210.39999,-256.48306,223.23096,0.93048519,55.751102,2.2126448e-20,3.3750212,1.6037009,0.40092522,-1.3372354e-22,0.26545274,0.033181593,2.3032603,1061.2205,0.12964846,4.2485562e-10,0.29244491,-58.886459,73.404129,7.8574934,-59.527412,-61.50312,73.404404,1.1738446e-18,-6.2061221e-23,14.865896,149.56715,198.45682,12.618337,2154.7036,8250.0186,7095.2778
210.8,-256.48221,223.23265,0.94249046,55.746662,2.2969446e-19,3.3888564,1.613598,0.4033995,-1.0024847e-20,0.26709375,0.033386718,2.3174779,1060.7605,0.1175776,0.00012676296,0.43989858,-60.25695,73.404999,7.8568969,-59.529751,-61.114113,73.240524,1.218567e-17,-4.652506e-21,15.078084,149.50287,198.24403,12.682588,2154.72,8250.0283,7095.252
211.2,-256.48343,223.23326,0.9082607,55.747116,-7.085591100000001e-22,3.3980799,1.5987724,0.3996931,4.5290315e-24,0.26464158,0.033080198,2.2961874,1061.427,0.14971344,4.7612885e-13,0.23960637,-56.476456,73.404648,7.8569593,-59.529411,-61.682434,73.479965,-3.7590228e-20,2.1019142e-24,14.769094,149.59677,198.55339,12.588721,2154.7175,8250.0293,7095.2534
211.60001,-256.4812,223.2356,0.93712652,55.737728,-3.1008343999999998e-18,3.4119158,1.6086469,0.40216172,1.9987004e-20,0.26627901,0.033284876,2.3103724,1060.9785,0.12311239,-1.1533285e-08,0.36097002,-59.630688,73.406784,7.8556962,-59.534473,-61.302849,73.321304,-1.6450437000000001e-16,9.275757e-21,14.974825,149.5347,198.34619,12.650702,2154.7571,8250.0439,7095.1992
212.0,-256.48175,223.23639,0.95269704,55.738026,7.649996600000001e-16,3.4257522,1.6185867,0.40464666,-2.3839381e-12,0.26792741,0.033490926,2.3246517,1060.5078,0.10618164,0.06163935,0.54375231,-61.544609,73.406494,7.8557372,-59.534225,-60.905338,73.152565,4.0584493e-14,-1.1063626e-12,15.193203,149.46834,198.12805,12.717087,2154.7529,8250.0469,7095.2002
212.39999,-256.4808,223.23796,0.93110818,55.730904,-3.546572e-18,3.4349771,1.6037261,0.40093154,2.1329668e-20,0.2654697,0.033183713,2.3033111,1061.1913,0.12906323,3.3738887e-10,0.29690856,-58.954006,73.408089,7.8547792,-59.538055,-61.487225,73.399765,-1.8815148000000002e-16,9.898740300000001e-21,14.874611,149.56555,198.44565,12.619824,2154.7861,8250.0557,7095.1582
212.8,-256.48001,223.23936,0.94301647,55.727207,1.8495909e-18,3.4488144,1.6136457,0.40341142,-1.0379603e-20,0.267115,0.033389375,2.3175614,1060.7297,0.11701926,0.00020720188,0.4472571,-60.319942,73.408821,7.8542819,-59.540009,-61.096878,73.235153,9.812385000000001e-17,-4.8169692e-21,15.087649,149.50096,198.2321,12.684381,2154.7996,8250.0635,7095.1367
213.2,-256.48102,223.23982,0.91348243,55.727196,3.8903746e-21,3.4580395,1.5988344,0.3997086,-2.4895982e-23,0.2646654,0.033083174,2.2962916,1061.3975,0.14519748,1.4517095e-12,0.24372429,-57.050129,73.408638,7.8542819,-59.539944,-61.665997,73.475128,2.0639077999999998e-19,-1.1553732e-23,14.778046,149.59509,198.54196,12.590281,2154.8,8250.0645,7095.1353
213.60001,-256.47882,223.24185,0.93762767,55.718945,-3.5883392999999995e-18,3.4718778,1.608732,0.402183,2.3165417999999998e-20,0.26630718,0.033288397,2.3105104,1060.9468,0.12260696,4.2865835e-08,0.36798817,-59.688007,73.410545,7.8531713,-59.544399,-61.284344,73.315361,-1.9036731000000002e-16,1.075044e-20,14.985019,149.53256,198.33363,12.652725,2154.8345,8250.0771,7095.0879
214.0,-256.47949,223.24237,0.95428228,55.720146,1.4577551e-14,3.4857163,1.6186954,0.40467384,1.463996e-10,0.26795995,0.033494994,2.3248241,1060.4742,0.10428855,0.10659943,0.55424017,-61.766232,73.410072,7.8533335,-59.543678,-60.885254,73.145744,7.7336309e-13,6.794032e-11,15.204408,149.46584,198.11461,12.719477,2154.8264,8250.0791,7095.0947
214.39999,-256.47827,223.24385,0.93186319,55.712624,-7.0743779e-19,3.4949424,1.6038476,0.40096191,4.4658399e-21,0.26550439,0.033188049,2.3035021,1061.1589,0.12832052,-1.9937794e-10,0.3025218,-59.038288,73.411812,7.8523221,-59.547741,-61.467876,73.393433,-3.7530739e-17,2.0724485000000002e-21,14.88519,149.56326,198.43271,12.622001,2154.8616,8250.0879,7095.0503
214.8,-256.4776,223.24495,0.94377136,55.709782,-3.1442009e-17,3.5087821,1.6137911,0.40344778,1.9817761e-19,0.26715413,0.033394266,2.3177872,1060.6956,0.11621443,0.00040326075,0.45734116,-60.410591,73.412376,7.8519397,-59.549244,-61.075851,73.227936,-1.6680504e-15,9.1967239e-20,15.099296,149.49831,198.2182,12.686928,2154.8718,8250.0938,7095.0342
215.2,-256.47833,223.24533,0.91785663,55.70916,-3.5813144e-21,3.5180087,1.5989938,0.39974844,7.7145209e-24,0.26470691,0.033088364,2.2965374,1061.3646,0.14134276,1.6521282e-12,0.24904482,-57.522388,73.412392,7.8518572,-59.54953,-61.645947,73.468552,-1.8999461999999998e-19,3.5800306e-24,14.788937,149.59271,198.52867,12.592545,2154.8757,8250.0947,7095.0293
215.60001,-256.47626,223.24709,0.93818653,55.70195,-1.6009278e-17,3.5318491,1.6089146,0.40222865,9.2056019e-20,0.26635298,0.033294123,2.3107903,1060.9119,0.12204769,2.914459e-07,0.37591678,-59.751556,73.414078,7.8508868,-59.553432,-61.26239,73.307747,-8.4931856e-16,4.2719284e-20,14.997088,149.52975,198.31931,12.655425,2154.9053,8250.1064,7094.9883
216.0,-256.47702,223.24734,0.95625436,55.704189,3.6034554e-12,3.5456898,1.6189009,0.40472522,4.6220276e-08,0.26800984,0.03350123,2.3251371,1060.4375,0.10188189,0.20420834,0.56689131,-62.081104,73.413376,7.8511887,-59.552155,-60.861671,73.137199,1.9116925e-10,2.1448992e-08,15.217546,149.46263,198.09933,12.722577,2154.8926,8250.1064,7095.001
216.39999,-256.47552,223.24876,0.93269169,55.696095,-1.955627e-18,3.5549173,1.604066,0.4010165,1.1902637e-20,0.26555654,0.033194568,2.3038335,1061.1234,0.12751754,-1.086684e-09,0.3097631,-59.130058,73.415306,7.8501,-59.556549,-61.445107,73.385452,-1.0374923000000001e-16,5.5234428e-21,14.897623,149.5603,198.418,12.624845,2154.9307,8250.1152,7094.9536
216.8,-256.47488,223.24963,0.94453984,55.693851,-3.2355659e-17,3.568759,1.6140306,0.40350765,2.1434583e-20,0.26720995,0.033401243,2.3181493,1060.6589,0.11539047,0.00074896473,0.46720895,-60.503551,73.415756,7.8497982,-59.557735,-61.05212,73.219376,-1.7165211e-15,9.9467265e-21,15.112428,149.4951,198.20287,12.690022,2154.9385,8250.1211,7094.9409
217.2,-256.4754,223.24995,0.9214254,55.692703,-8.9679898e-20,3.5779872,1.5992465,0.39981163,5.7504966000000005e-22,0.26476499,0.033095624,2.2969186,1061.3292,0.13809766,2.924846e-13,0.25570637,-57.906033,73.415939,7.8496447,-59.558323,-61.622982,73.460548,-4.7576665999999995e-18,2.6685117e-22,14.801395,149.58975,198.51387,12.59539,2154.9453,8250.1221,7094.9331
217.60001,-256.47348,223.25145,0.93883783,55.686531,5.056910299999999e-19,3.5918295,1.6091905,0.40229762,-1.7095644999999998e-20,0.26641518,0.033301897,2.3112051,1060.8743,0.12137995,7.8357294e-07,0.38552168,-59.827206,73.417397,7.8488131,-59.561672,-61.237476,73.298691,2.6827742e-17,-7.9331233e-21,15.01078,149.52635,198.30342,12.658716,2154.9702,8250.1318,7094.8979
218.0,-256.47437,223.25146,0.95695472,55.690006,7.4086284e-07,3.6056724,1.6191989,0.40479973,7.7616169e-06,0.26806924,0.033508655,2.3255851,1060.3976,0.10076365,0.43494183,0.58196944,-62.543251,73.41642,7.8492813,-59.559731,-60.834835,73.127037,3.9303995e-05,3.6017593e-06,15.232488,149.45876,198.08238,12.726343,2154.9517,8250.1309,7094.918
218.39999,-256.47256,223.25287,0.9335863,55.681034,-2.3161646999999997e-18,3.6149013,1.604376,0.40109399,1.2908086e-20,0.26562455,0.033203069,2.3042974,1061.0853,0.12665054,6.3718159e-10,0.31813967,-59.228985,73.418602,7.848074,-59.564621,-61.419529,73.376114,-1.2287636e-16,5.9898462000000005e-21,14.911584,149.55679,198.40184,12.628245,2154.9944,8250.1396,7094.8657
218.8,-256.47211,223.25351,0.94561303,55.679626,-2.6029296000000004e-16,3.6287448,1.6143633,0.40359083,1.7781570999999997e-18,0.26728201,0.033410251,2.3186464,1060.6189,0.11422448,0.0016864889,0.48020288,-60.634895,73.418869,7.8478847,-59.565361,-61.024937,73.209152,-1.3808971e-14,8.2513138e-19,15.127462,149.49123,198.18576,12.693795,2154.9985,8250.1436,7094.8579
219.2,-256.47229,223.25383,0.924182,55.677731,-2.2856293e-19,3.637974,1.599589,0.39989725,1.1581166000000001e-21,0.26483852,0.033104815,2.2974296,1061.2913,0.13562433,-1.8815533e-12,0.26255897,-58.200054,73.419273,7.8476305,-59.566372,-61.597256,73.45118,-1.2125639e-17,5.3740683e-22,14.815349,149.58623,198.49768,12.598792,2155.009,8250.1445,7094.8462
219.60001,-256.47052,223.25511,0.939578,55.67255,-5.9324003e-19,3.6518185,1.609555,0.40238875,1.6930099000000001e-21,0.26649269,0.033311587,2.311748,1060.8341,0.12061558,4.8103075e-06,0.39663717,-59.913765,73.420509,7.8469324,-59.569187,-61.209915,73.288315,-3.1472363e-17,7.8560868e-22,15.025922,149.52242,198.28618,12.662546,2155.0295,8250.1533,7094.8169
220.0,-256.47162,223.25487,0.94054067,55.678928,0.0075935996,3.6653836,1.6137345,0.40343362,0.00019889593,0.26773217,0.033466522,2.3261595,1060.3535,0.11543065,0.76659572,0.58135247,-62.32819,73.418816,7.8477902,-59.565662,-60.803707,73.114487,0.40285298,9.2295311e-05,15.249802,149.45389,198.06337,12.731117,2154.9949,8250.1514,7094.854
220.39999,-256.46948,223.2563,0.93449455,55.667351,3.0325457e-19,3.6748934,1.6047729,0.40119323,-2.5730903e-21,0.26570761,0.033213452,2.3048873,1061.0448,0.12574629,-1.7242822e-09,0.32778478,-59.331665,73.421692,7.8462334,-59.571991,-61.391315,73.365471,1.6088155e-17,-1.1939803000000001e-21,14.92698,149.55273,198.38434,12.632174,2155.0525,8250.1611,7094.7866
220.8,-256.46927,223.25668,0.94705915,55.666935,-1.4310063e-15,3.6887391,1.6147838,0.40369594,4.746581599999999e-18,0.26736918,0.033421148,2.3192701,1060.5762,0.11263616,0.0043426133,0.49597219,-60.813644,73.421745,7.8461771,-59.572201,-60.994743,73.197456,-7.5917239e-14,2.2025363e-18,15.144163,149.48674,198.1671,12.698174,2155.0527,8250.1631,7094.7842
221.2,-256.46912,223.25706,0.92650402,55.6642,-2.5271191e-18,3.6979694,1.6000185,0.40000463,1.4836316e-20,0.26492709,0.033115886,2.2980661,1061.2505,0.13344954,8.8795941e-13,0.27074555,-58.451263,73.422379,7.8458099,-59.573677,-61.568565,73.440392,-1.3406783000000002e-16,6.8843876e-21,14.830905,149.58212,198.48,12.602774,2155.0669,8250.165,7094.7681
221.60001,-256.46753,223.2581,0.94043094,55.659969,-1.4197422e-17,3.7118156,1.610007,0.40250176,9.0121522e-20,0.26658499,0.033323124,2.312417,1060.7911,0.11973316,1.3137786e-05,0.40949008,-60.013607,73.423401,7.8452396,-59.575985,-61.17934,73.276505,-7.531966300000001e-16,4.1818113e-20,15.042721,149.51788,198.2674,12.666961,2155.0835,8250.1729,7094.7441
222.0,-256.4689,223.25763,0.74263149,55.670433,0.023125758,3.7234824,1.6032987,0.40082467,0.00050853344,0.26586348,0.033232935,2.326854,1060.3049,0.26699144,0.88339126,0.46150076,-61.2089,73.420685,7.8466463,-59.570221,-60.768131,73.09964,1.2268596,0.00023597556,15.269584,149.44804,198.04218,12.736854,2155.0259,8250.168,7094.8062
222.39999,-256.4664,223.25912,0.93543112,55.654945,-3.4612975999999995e-18,3.7348936,1.6052561,0.40131402,2.0627405e-20,0.26580504,0.033225629,2.3056006,1061.0016,0.12481359,-3.8043031e-09,0.33859262,-59.437645,73.424583,7.8445635,-59.578709,-61.360298,73.353508,-1.8362754e-16,9.571411100000001e-21,14.943911,149.54816,198.3654,12.636642,2155.106,8250.1787,7094.7153
222.8,-256.46637,223.25929,0.94869387,55.655388,-7.5246172e-17,3.7487409,1.6152883,0.40382206,-1.5489178000000001e-16,0.26747024,0.03343378,2.3200142,1060.531,0.11080787,0.010865044,0.51208007,-61.019768,73.424438,7.8446231,-59.578453,-60.962151,73.184601,-3.9919337e-15,-7.1872122e-17,15.162199,149.48177,198.14719,12.703028,2155.1023,8250.1797,7094.7178
223.2,-256.46585,223.25975,0.92850578,55.651817,-1.8256563e-18,3.7579725,1.6005306,0.40013266,1.093721e-20,0.26502922,0.033128653,2.2988212,1061.2074,0.1315379,-1.4385232e-12,0.28000715,-58.670197,73.425308,7.8441434,-59.580399,-61.537498,73.428452,-9.6854082e-17,5.0749881e-21,14.847757,149.57756,198.46109,12.607224,2155.1204,8250.1826,7094.6968
223.60001,-256.46451,223.26057,0.94139278,55.64854,3.6835534e-19,3.7718203,1.6105406,0.40263516,-3.013301e-20,0.26669079,0.033336349,2.3132029,1060.7458,0.11873481,3.5434103e-05,0.42374888,-60.126457,73.426109,7.8437014,-59.582191,-61.146416,73.263542,1.9541857e-17,-1.3981974e-20,15.060821,149.51289,198.24739,12.671845,2155.1326,8250.1885,7094.6787
224.0,-256.46588,223.25999,0.88519722,55.653057,5.255705700000001e-26,3.7810524,1.5958304,0.39895761,-2.5124272999999998e-25,0.26425752,0.03303219,2.2920778,1061.4043,0.16889447,1.7617862e-12,0.23158151,-53.657478,73.424934,7.8443098,-59.5797,-61.706951,73.499123,2.7882383e-24,-1.1657991e-25,14.756336,149.60515,198.5527,12.579625,2155.1118,8250.1836,7094.7041
224.39999,-256.46329,223.26144,0.93642336,55.643742,-6.570525599999999e-18,3.7949011,1.6058193,0.40145484,4.0306479e-20,0.26591569,0.033239461,2.3064294,1060.9559,0.12381995,6.2649188e-09,0.3512249,-59.550453,73.427269,7.8430557,-59.584805,-61.326759,73.340324,-3.4857722000000004e-16,1.8702363e-20,14.962229,149.54308,198.34518,12.641609,2155.1543,8250.1943,7094.6509
224.8,-256.46356,223.26138,0.95096856,55.645271,1.5859195e-15,3.8087502,1.6158744,0.4039686,4.9314204e-14,0.2675848,0.0334481,2.3208759,1060.4829,0.10820646,0.031355575,0.53124601,-61.313782,73.426865,7.8432612,-59.583961,-60.926479,73.170265,8.413564e-14,2.288207e-14,15.18195,149.47621,198.12572,12.708488,2155.146,8250.1943,7094.6597
225.2,-256.46268,223.26193,0.93029165,55.640678,-4.2619261e-18,3.8179832,1.601124,0.40028101,2.567979e-20,0.26514497,0.033143122,2.2996931,1061.1615,0.1298348,-3.1342937e-10,0.29070389,-58.865444,73.428017,7.8426437,-59.586475,-61.503464,73.415131,-2.2610221e-16,1.1915442e-20,14.866229,149.57243,198.4407,12.612231,2155.1689,8250.1982,7094.6333
225.60001,-256.46161,223.26253,0.94250846,55.638359,-9.1711738e-17,3.8318326,1.6111565,0.40278912,5.4479872999999995e-19,0.26681033,0.033351291,2.3141072,1060.6976,0.11755963,0.00012531213,0.4399575,-60.259132,73.428589,7.8423309,-59.587746,-61.110386,73.249153,-4.8654585e-15,2.5278603e-19,15.080642,149.50731,198.22581,12.677312,2155.1772,8250.2021,7094.6206
226.0,-256.46265,223.26205,0.9105652,55.640659,-1.8874378e-19,3.8410659,1.5964531,0.39911327,1.2055404e-21,0.26437804,0.033047255,2.2929916,1061.3607,0.14773986,5.560902e-12,0.24066168,-56.731853,73.428001,7.8426409,-59.586479,-61.67477,73.486931,-1.0013169e-17,5.5937180000000005e-22,14.773713,149.60051,198.53322,12.584148,2155.1682,8250.1982,7094.6333
226.39999,-256.4603,223.26329,0.93741733,55.633633,-6.8399313e-20,3.8549161,1.6064634,0.40161586,-2.2720848000000003e-22,0.26603979,0.033254974,2.307374,1060.9076,0.12282284,-6.0039632e-08,0.36466199,-59.663692,73.429764,7.8416944,-59.590336,-61.290432,73.325859,-3.6286961999999995e-18,-1.0542345e-22,14.982085,149.53748,198.32355,12.647097,2155.1987,8250.208,7094.5933
226.8,-256.46082,223.26302,0.95395929,55.636402,-1.3388762e-13,3.8687665,1.6165395,0.40413487,8.5568962e-11,0.26771238,0.033464048,2.3218508,1060.432,0.10467684,0.095575571,0.55216998,-61.720074,73.429062,7.8420668,-59.588814,-60.888096,73.154617,-7.1029593e-12,3.9703775e-11,15.203221,149.47011,198.10287,12.714491,2155.1846,8250.2061,7094.6094
227.2,-256.45956,223.2637,0.93192118,55.630615,-2.0735335999999996e-18,3.8780005,1.601795,0.40044874,1.1158676e-20,0.26527321,0.033159152,2.3006761,1061.1133,0.12829788,6.7331468e-10,0.30239069,-59.041954,73.430519,7.8412886,-59.591988,-61.46701,73.40065,-1.1000437000000001e-16,5.1775278e-21,14.88603,149.56683,198.4191,12.617713,2155.2131,8250.2109,7094.5757
227.60001,-256.45886,223.26404,0.94386536,55.629345,3.2215098000000002e-21,3.8918519,1.6118506,0.40296265,-4.8693278999999997e-20,0.26694253,0.033367816,2.3151236,1060.6467,0.11611488,0.00042588825,0.4585824,-60.421974,73.430847,7.8411164,-59.59269,-61.071606,73.233467,1.7090641e-19,-2.2593212e-20,15.101995,149.50122,198.20285,12.68331,2155.2173,8250.2139,7094.5688
228.0,-256.45947,223.26373,0.91906893,55.630054,2.1738155e-20,3.9010861,1.5971524,0.39928809,-1.4510077e-22,0.26451093,0.033063866,2.2940152,1061.3134,0.1402408,2.1395288e-12,0.25060907,-57.652927,73.430672,7.8412132,-59.592297,-61.63879,73.472855,1.1532449e-18,-6.7325391e-23,14.793144,149.59511,198.51189,12.589447,2155.2161,8250.2109,7094.5728
228.39999,-256.4574,223.26476,0.93850285,55.624645,-1.3445461e-17,3.914938,1.6071843,0.40179607,7.7777893e-20,0.26617631,0.033272039,2.3084288,1060.8567,0.12172298,8.3826353e-07,0.38034436,-59.788406,73.432037,7.8404841,-59.595272,-61.251442,73.310135,-7.133038600000001e-16,3.6087835e-20,15.003416,149.53139,198.30057,12.653096,2155.2385,8250.2188,7094.5425
228.8,-256.45834,223.26424,0.9572432,55.629002,-4.9507076e-10,3.9287901,1.6172839,0.40432099,1.1062552e-06,0.26785192,0.03348149,2.3229396,1060.3778,0.10059659,0.32505193,0.57625502,-62.352077,73.430939,7.8410697,-59.592884,-60.846256,73.137329,-2.6264319e-08,5.1329181e-07,15.226428,149.46335,198.07828,12.721163,2155.217,8250.2148,7094.5674
229.2,-256.4566,223.26509,0.93333977,55.621616,-7.1958369e-18,3.938025,1.6025432,0.40063581,4.1667016e-20,0.26541409,0.033176761,2.30177,1061.0624,0.12689918,-2.0047974e-10,0.31523305,-59.20092,73.432816,7.8400764,-59.596939,-61.427753,73.384895,-3.81751e-16,1.9332773e-20,14.907373,149.56073,198.39607,12.623714,2155.2532,8250.2217,7094.5249
229.60001,-256.45615,223.26526,0.94542027,55.621273,-2.9231099000000003e-16,3.9518776,1.6126182,0.40315455,1.8932394e-18,0.26708657,0.033385821,2.3162453,1060.5936,0.11443475,0.0014618193,0.47789714,-60.611282,73.432915,7.8400292,-59.597137,-61.030704,73.216751,-1.5507579e-14,8.784302399999999e-19,15.124541,149.49471,198.17879,12.689732,2155.2532,8250.2236,7094.5234
230.0,-256.45633,223.26511,0.92399049,55.620602,-8.6585653e-19,3.9611127,1.5979236,0.39948091,4.9512968000000004e-21,0.26465529,0.033081912,2.2951417,1061.2634,0.13581006,-4.2031717e-12,0.26157165,-58.179058,73.433105,7.8399396,-59.597507,-61.600376,73.457573,-4.5935116e-17,2.2973102000000002e-21,14.813908,149.5892,198.48935,12.59524,2155.2585,8250.2227,7094.519
230.39999,-256.45459,223.26591,0.93960309,55.616516,7.5824648e-19,3.974966,1.6079763,0.40199408,-6.4517232e-21,0.26632419,0.033290524,2.3095851,1060.8038,0.12058955,4.8736933e-06,0.39688981,-59.916779,73.434143,7.8393888,-59.599758,-61.210464,73.293457,4.0226223e-17,-2.9934576e-21,15.025861,149.52489,198.27658,12.659488,2155.2747,8250.2285,7094.4966
230.8,-256.45581,223.2652,0.93355823,55.624542,0.0095080491,3.9883971,1.610826,0.4027065,0.00023862899,0.26741642,0.033427052,2.3241227,1060.3198,0.12115295,0.79194218,0.5747683,-62.206306,73.432114,7.8404684,-59.595352,-60.800877,73.117928,0.50441772,0.00011072075,15.251605,149.45569,198.05209,12.72875,2155.2327,8250.2236,7094.5435
231.2,-256.45367,223.26624,0.93468606,55.613434,-1.5344154e-17,3.9980552,1.603358,0.40083951,9.055246999999999e-20,0.26556551,0.033195689,2.3029587,1061.0098,0.12556629,-5.48753e-09,0.32946441,-59.352386,73.434959,7.8389735,-59.601463,-61.386841,73.368301,-8.140326e-16,4.2014067e-20,14.929643,149.55429,198.37222,12.630061,2155.2893,8250.2314,7094.479
231.60001,-256.45358,223.26616,0.94744521,55.614212,-2.8963693e-16,4.0119095,1.6134553,0.40336382,5.6023499e-18,0.26724166,0.033405207,2.317466,1060.5382,0.1122063,0.0054604588,0.50010741,-60.862198,73.434784,7.8390779,-59.601044,-60.98737,73.198875,-1.5365716e-14,2.5993546999999997e-18,15.148457,149.48772,198.15349,12.696627,2155.2849,8250.2314,7094.4839
232.0,-256.45337,223.26619,0.92727196,55.612217,8.3818218e-20,4.0211453,1.5987638,0.39969096,-6.3145778e-22,0.26481074,0.033101343,2.2963669,1061.2109,0.1327028,5.4393132e-11,0.27378362,-58.536167,73.435303,7.83881,-59.602146,-61.559345,73.441063,4.446694699999999e-18,-2.9297958e-22,14.836106,149.58279,198.46553,12.601536,2155.2961,8250.2324,7094.4717
232.39999,-256.45193,223.26678,0.94083035,55.609287,-3.7508551e-17,4.0350003,1.6088365,0.40220913,2.3286265999999997e-19,0.26648286,0.033310357,2.3108389,1060.7487,0.11932112,2.0790716e-05,0.41532415,-60.060268,73.436066,7.8384147,-59.603764,-61.167179,73.275703,-1.9898905e-15,1.0804150999999999e-19,15.049599,149.51797,198.25142,12.66632,2155.3071,8250.2373,7094.4561
232.8,-256.45352,223.26585,0.13684055,55.622662,0.03241346,4.044817,1.5962639,0.39906597,0.00037901505,0.26423842,0.033029802,2.3253906,1060.2649,0.73777455,0.70319271,0.29279661,-56.202168,73.432671,7.8402123,-59.596424,-60.757454,73.098915,1.7195874,0.00017585789,15.275711,149.44812,198.02734,12.736246,2155.2349,8250.2305,7094.5352
233.2,-256.45102,223.26704,0.93602729,55.60627,-2.3062731e-19,4.0580916,1.6042438,0.40106094,1.0906971e-21,0.26572827,0.033216033,2.304249,1060.9542,0.12421616,-1.4122526e-08,0.34620851,-59.505466,73.436874,7.8380084,-59.605438,-61.342915,73.350372,-1.2235159000000001e-17,5.0604839e-22,14.953581,149.5473,198.34686,12.63695,2155.3218,8250.2393,7094.4385
233.60001,-256.45126,223.26675,0.95008564,55.608212,-4.3823422e-15,4.0719471,1.6143608,0.4035902,2.2471702e-15,0.26740769,0.033425961,2.3187847,1060.4801,0.10922351,0.021313231,0.5241977,-61.198689,73.436409,7.8382692,-59.604385,-60.941364,73.179749,-2.3249046e-13,1.0426194e-15,15.173878,149.48022,198.12685,12.704037,2155.312,8250.2373,7094.4502
234.0,-256.45056,223.26701,0.92978406,55.604771,-4.4361039e-18,4.0811844,1.5996709,0.39991772,2.6454782e-20,0.2649768,0.0331221,2.2976875,1061.1561,0.13034791,5.138403e-10,0.28709516,-58.807766,73.437309,7.8378062,-59.606281,-61.515888,73.423424,-2.3534263e-16,1.2274121999999999e-20,14.859646,149.57594,198.44051,12.608294,2155.3298,8250.2402,7094.4302
234.39999,-256.44949,223.2674,0.94222826,55.602959,-1.8270816000000003e-16,4.0950398,1.6097641,0.40244102,1.0576545999999999e-18,0.2666522,0.033331525,2.3121889,1060.691,0.11785842,8.7716136e-05,0.43584287,-60.225433,73.43779,7.8375616,-59.607288,-61.121445,73.256821,-9.692969e-15,4.907144599999999e-19,15.074715,149.51059,198.22502,12.673614,2155.3362,8250.2432,7094.4204
234.8,-256.45071,223.26663,0.90795821,55.6064,1.8130383000000002e-22,4.1042776,1.5951207,0.39878017,-1.159323e-24,0.26422894,0.033028618,2.2911584,1061.3513,0.14997336,5.7117928e-13,0.2390037,-56.442932,73.436951,7.8380251,-59.605412,-61.683086,73.493324,9.6184667e-21,-5.3788851e-25,14.769374,149.60326,198.53099,12.580989,2155.3223,8250.2383,7094.4399
235.2,-256.44839,223.26768,0.9372732,55.599754,-1.3776833e-18,4.118134,1.6051913,0.40129784,8.8810158e-21,0.26590067,0.033237584,2.3056273,1060.8971,0.12296557,-3.5168597e-08,0.36261696,-59.647511,73.438652,7.8371301,-59.60907,-61.297539,73.331711,-7.3088369e-17,4.1204492e-21,14.978344,149.54002,198.32076,12.64414,2155.3513,8250.2461,7094.4023
235.60001,-256.44901,223.26721,0.95365536,55.603096,-4.5388102e-16,4.1319904,1.6153272,0.40383181,2.067425e-12,0.26758322,0.033447903,2.3201902,1060.42,0.10504104,0.086061873,0.55019194,-61.677132,73.437836,7.8375793,-59.607246,-60.893646,73.159737,-2.4079136e-14,9.5921285e-13,15.200282,149.47237,198.09935,12.711819,2155.335,8250.2432,7094.4219
