data_generator_T,data_generator_V,data_generator__ECL,data_generator__EK,data_generator__ENA,data_generator__GL_C,data_generator__VL_E,data_generator__VL_G,data_generator__VL_I
108.0,-59.488213,-57.36208,-75.451622,76.716324,-3.7660897e-14,2196.6135,8095.2593,7208.127
108.4,-59.438965,-57.35791,-70.266769,75.10025,-6.1505019e-15,2195.1335,8098.0786,7206.7876
108.8,-58.912388,-57.326927,-67.15789,73.838257,-1.3837446e-15,2190.9548,8103.3418,7205.7031
109.2,-59.807781,-57.285763,-67.035736,73.563217,-8.985314300000001e-17,2186.1365,8109.0771,7204.7866
109.6,-60.285076,-57.254204,-70.215569,74.477417,-9.2415461e-20,2182.4944,8113.7266,7203.7788
110.0,-60.562038,-57.248444,-72.899384,75.274323,-3.2669549e-21,2180.8845,8116.5942,7202.5215
110.4,-60.46603,-57.260853,-74.967339,75.953651,-3.5742313000000005e-22,2181.0344,8117.813,7201.1523
110.8,-60.072777,-57.282536,-76.407944,76.522957,-3.9287520000000005e-23,2182.4841,8117.7349,7199.7812
111.2,-59.406559,-57.304417,-77.298569,76.993805,-4.2930808e-24,2184.7217,8116.7827,7198.4956
111.6,-57.644344,-57.315025,-77.726036,77.367378,-1.4741009e-25,2187.2412,8115.3486,7197.4102
112.0,-54.037861,-57.329765,-72.652649,76.036957,9.0625351e-21,2187.9482,8115.979,7196.0728
112.4,-59.387413,-57.321434,-67.486549,74.223366,2.1268854000000003e-16,2185.3528,8119.811,7194.8359
112.8,-58.577908,-57.290092,-66.097687,73.524612,2.8108057000000003e-17,2181.1853,8124.8926,7193.9224
113.2,-59.94331,-57.256386,-67.061768,73.68251,-1.0443411000000001e-16,2177.1892,8129.7402,7193.0703
113.6,-60.270267,-57.238842,-70.080284,74.59343,-1.0634383999999999e-19,2174.5283,8133.4399,7192.0317
114.0,-60.396267,-57.241592,-72.602402,75.384453,-1.1527447000000001e-21,2173.647,8135.5454,7190.8076
114.4,-60.210117,-57.258881,-74.539391,76.060059,-1.287226e-23,2174.302,8136.1929,7189.5049
114.8,-59.727108,-57.282482,-75.888863,76.627876,-1.4149148e-24,2176.0801,8135.6963,7188.2236
115.2,-58.78928,-57.302559,-76.713142,77.094734,-1.5423892e-25,2178.5029,8134.4346,7187.0625
115.6,-66.477699,-57.322411,-72.773651,76.164169,0.079009473,2180.4639,8133.6797,7185.8564
116.0,-59.209511,-57.328037,-68.315254,74.697227,-2.1861789e-15,2179.3193,8136.0781,7184.6025
116.4,-59.583172,-57.310005,-65.490005,73.536087,-8.2179382e-15,2176.0999,8140.2578,7183.6421
116.8,-60.95068,-57.283661,-65.353378,73.314217,-1.846325e-14,2172.479,8144.6851,7182.8359
117.2,-59.761608,-57.262287,-68.409714,74.273933,-7.8442436e-20,2169.6611,8148.3662,7181.9727
117.6,-59.993256,-57.25769,-71.039932,75.110985,2.9199747e-35,2168.4331,8150.6387,7180.9282
118.0,-59.901173,-57.268364,-73.150665,75.833664,9.120625700000001e-38,2168.6995,8151.5298,7179.7705
118.4,-59.465618,-57.286938,-74.702515,76.44664,7.673370299999999e-41,2170.1448,8151.2505,7178.6045
118.8,-58.139019,-57.301804,-75.706596,76.948921,1.9618179e-44,2172.3152,8150.1216,7177.5635
119.2,-59.266541,-57.326859,-71.095993,75.714043,-4.3855158e-14,2173.5342,8150.1753,7176.2905
119.6,-56.915657,-57.326874,-67.22699,74.366386,1.7516147e-17,2172.0334,8152.7568,7175.21
120.0,-64.547516,-57.309685,-64.561226,73.258644,1.0698893,2169.1758,8156.4395,7174.3848
120.4,-61.379883,-57.296387,-65.421738,73.451195,-2.2307368e-14,2166.3628,8160.0952,7173.542
120.8,-59.552197,-57.283653,-68.335724,74.398849,-6.0929361e-20,2164.2769,8163.0293,7172.6938
121.2,-59.654785,-57.282356,-70.815514,75.220604,-6.1102364e-23,2163.5854,8164.687,7171.7275
121.6,-59.433327,-57.29285,-72.793068,75.928902,-2.1565941000000002e-24,2164.2078,8165.1113,7170.6807
122.0,-58.587208,-57.306122,-74.22876,76.523888,-2.3544764e-25,2165.8206,8164.5024,7169.6772
122.4,-58.831787,-57.329052,-71.239845,75.772415,-9.2356144e-15,2167.2502,8164.2236,7168.5264
122.8,-59.958458,-57.340141,-67.161453,74.407837,7.6248949e-15,2166.5503,8166.0283,7167.4214
123.2,-59.210773,-57.335625,-65.417679,73.690971,5.2632799e-18,2164.5137,8168.9478,7166.5386
123.6,-63.816803,-57.323692,-65.029472,73.44696,-1.9680725e-07,2162.2288,8171.9858,7165.7856
124.0,-59.757523,-57.317734,-66.731583,73.995796,-6.6018297e-17,2160.4417,8174.5972,7164.9609
124.4,-59.248642,-57.312195,-69.328194,74.870003,-1.4409288000000001e-22,2159.4763,8176.3862,7164.1372
124.8,-59.018692,-57.315041,-71.459465,75.622925,-8.890442400000001e-27,2159.7297,8177.022,7163.248
125.2,-58.71228,-57.326378,-71.709396,75.833679,-6.4397257e-16,2160.8875,8176.8101,7162.3027
125.6,-63.603992,-57.344639,-68.377602,74.824203,3.2091207e-10,2161.2988,8177.4751,7161.2261
126.0,-64.576576,-57.351776,-66.081413,74.003281,0.0078862766,2160.4319,8179.2925,7160.2759
126.4,-61.571461,-57.354172,-65.426834,73.712044,-1.5964418e-13,2158.9968,8181.5874,7159.416
126.8,-60.542179,-57.353664,-65.925804,73.843903,-2.2123819e-15,2157.5828,8183.8057,7158.6113
127.2,-59.024746,-57.353111,-67.43148,74.352028,-6.3092248e-17,2156.5288,8185.6582,7157.813
127.6,-58.00724,-57.35199,-68.697525,74.792694,-2.3185868e-18,2155.9673,8187.0044,7157.0283
128.0,-59.01881,-57.362038,-68.580009,74.785217,9.9559748e-19,2155.8025,8188.0815,7156.1162
128.39999,-58.77169,-57.371101,-68.42244,74.76754,1.9970875e-17,2155.6892,8189.0845,7155.2266
128.8,-65.763138,-57.377529,-67.108849,74.338928,0.49238706,2155.4146,8190.2061,7154.3794
129.2,-59.391457,-57.391899,-67.215439,74.389595,-4.5251925e-16,2155.0439,8191.5098,7153.4458
129.60001,-58.460251,-57.398758,-67.353004,74.443024,-4.2157803e-17,2154.5315,8192.8486,7152.6201
130.0,-57.15366,-57.405064,-67.500954,74.499886,-2.6366274e-18,2154.0269,8194.1592,7151.814
130.39999,-65.948441,-57.411072,-66.428802,74.130341,1.0467137,2153.5667,8195.4102,7151.0229
130.8,-62.12207,-57.426624,-66.575195,74.197639,-4.2028108e-12,2153.2693,8196.6055,7150.1255
131.2,-60.219772,-57.438744,-66.706146,74.259613,-6.2628075e-15,2152.9661,8197.752,7149.2817
131.60001,-59.397148,-57.449974,-66.838989,74.322281,-6.3260613e-16,2152.6694,8198.8701,7148.46
132.0,-58.712368,-57.460388,-66.980865,74.387421,-2.3731918000000003e-16,2152.3696,8199.9697,7147.6602
132.39999,-56.140533,-57.468899,-67.127403,74.452904,-3.1148659999999996e-19,2152.0532,8201.0508,7146.8955
132.8,-60.792393,-57.48542,-66.143173,74.117798,-2.1117963e-14,2151.8059,8202.1484,7146.0454
133.2,-59.467274,-57.498425,-66.347656,74.204582,-7.280276200000001e-16,2151.5254,8203.2246,7145.25
133.60001,-58.696705,-57.509979,-66.55101,74.290695,-2.6827643000000004e-16,2151.2476,8204.2686,7144.4834
134.0,-53.401566,-57.518871,-66.745003,74.37281,-9.7342951e-24,2150.9595,8205.2803,7143.7603
134.39999,-60.408447,-57.537811,-65.82766,74.058662,-5.4336444e-15,2150.7693,8206.3037,7142.9272
134.8,-59.25856,-57.551647,-66.069626,74.16008,-6.052228300000001e-16,2150.5364,8207.2959,7142.167
135.2,-58.122501,-57.56356,-66.307121,74.259407,-7.0417442e-17,2150.3018,8208.2568,7141.4409
135.60001,-61.721619,-57.579147,-65.411156,73.948227,-2.2850946e-13,2150.1084,8209.21,7140.6816
136.0,-59.545208,-57.595181,-65.689926,74.064308,-4.2055766000000005e-16,2149.918,8210.1533,7139.9287
136.39999,-58.482925,-57.608391,-65.9608,74.17659,-3.0252066e-17,2149.7166,8211.0635,7139.2197
136.8,-62.552425,-57.623241,-65.099266,73.874573,-2.1892484e-11,2149.54,8211.958,7138.502
137.2,-59.605652,-57.640747,-65.408829,74.003036,-3.8178959e-16,2149.386,8212.8496,7137.7642
137.60001,-58.4286,-57.654541,-65.706726,74.125893,-2.94135e-16,2149.2122,8213.708,7137.0801
138.0,-61.683361,-57.670837,-64.887291,73.837227,-2.9695343e-13,2149.0696,8214.5537,7136.377
138.39999,-59.433609,-57.688164,-65.219673,73.974533,-7.288582500000001e-16,2148.9353,8215.3926,7135.6724
138.8,-57.776733,-57.701672,-65.538628,74.105499,-4.8394015999999995e-18,2148.781,8216.1963,7135.0229
139.2,-60.514938,-57.720551,-64.765068,73.832504,-1.3950371e-14,2148.679,8217.001,7134.3203
139.60001,-59.059914,-57.736908,-65.114456,73.976265,-1.5528488000000001e-16,2148.5581,8217.7842,7133.6572
140.0,-64.412117,-57.748245,-64.334381,73.695335,0.71596485,2148.3997,8218.5371,7133.063
140.39999,-59.729435,-57.771122,-64.720169,73.855995,-2.2227282e-15,2148.3562,8219.3008,7132.3433
140.8,-58.213692,-57.785976,-65.081207,74.004074,-4.1624413e-17,2148.2458,8220.0273,7131.7271
141.2,-60.621887,-57.804749,-64.35865,73.746002,2.6618992e-16,2148.175,8220.75,7131.0747
141.60001,-59.004623,-57.821861,-64.745255,73.904961,-2.2577126000000004e-16,2148.092,8221.457,7130.4512
142.0,-62.996029,-57.837265,-64.028687,73.645752,3.2370631e-10,2148.0051,8222.1387,7129.8564
142.39999,-59.473198,-57.857304,-64.439552,73.815628,-7.4610722e-16,2147.9595,8222.8232,7129.2173
142.8,-55.959774,-57.870796,-64.825714,73.973518,-4.622874099999999e-19,2147.8669,8223.4707,7128.6626
143.2,-59.887001,-57.892582,-64.163536,73.736221,-1.9974661e-15,2147.8496,8224.1289,7128.0215
143.60001,-58.136658,-57.908184,-64.571671,73.903748,1.1240001e-17,2147.7861,8224.7539,7127.46
144.0,-60.327744,-57.927818,-63.917133,73.666885,-2.0284093e-15,2147.7615,8225.3779,7126.8608
144.39999,-58.670425,-57.944683,-64.343124,73.842155,-1.8437931000000003e-16,2147.7173,8225.9805,7126.3022
144.8,-60.848961,-57.962978,-63.699337,73.607391,-1.778161e-14,2147.6926,8226.5723,7125.7354
145.2,-58.950832,-57.980919,-64.140808,73.789513,-2.3296503e-16,2147.667,8227.1523,7125.1812
145.60001,-61.410965,-57.998211,-63.509014,73.557541,-3.6686088e-14,2147.6438,8227.7148,7124.6416
146.0,-59.123341,-58.017033,-63.964539,73.745903,-1.2428283e-16,2147.6348,8228.2715,7124.0933
146.39999,-61.965515,-58.033489,-63.344723,73.51693,-2.0374496e-12,2147.6138,8228.8066,7123.5796
146.8,-59.224361,-58.052994,-63.812042,73.710655,-3.4039697e-16,2147.6206,8229.3408,7123.0391
147.2,-62.305569,-58.068966,-63.205669,73.485443,-2.9033384e-13,2147.6035,8229.8506,7122.5454
147.60001,-59.26202,-58.088879,-63.684067,73.684052,-1.2138077000000002e-16,2147.6223,8230.3623,7122.0156
148.0,-62.288219,-58.104771,-63.091457,73.463058,-2.0003771e-11,2147.6128,8230.8496,7121.5381
148.39999,-59.236206,-58.12468,-63.578945,73.665604,-1.0847461000000001e-16,2147.6396,8231.3379,7121.0225
148.8,-62.0145,-58.140709,-63.000214,73.449074,2.1900846e-13,2147.6392,8231.8037,7120.5576
149.2,-59.169762,-58.160213,-63.494003,73.654388,-1.4434271000000002e-16,2147.6709,8232.2686,7120.0605
149.60001,-61.531116,-58.176678,-62.929146,73.442581,1.4202092e-13,2147.6824,8232.7139,7119.604
150.0,-59.035851,-58.195473,-63.428612,73.650177,-4.79804e-17,2147.7151,8233.1562,7119.1289
150.39999,-60.990131,-58.212677,-62.879482,73.443909,-4.5838806e-15,2147.7388,8233.584,7118.6777
150.8,-58.824574,-58.230453,-63.38282,73.652962,3.6924895999999996e-18,2147.77,8234.0039,7118.2266
151.2,-60.560463,-58.248302,-62.847851,73.451759,-2.8740275e-15,2147.8054,8234.4131,7117.7812
151.60001,-58.487923,-58.264946,-63.35368,73.66169,-1.8763364000000001e-16,2147.8345,8234.8105,7117.355
152.0,-60.199741,-58.283501,-62.83242,73.465508,-1.090507e-15,2147.8818,8235.2041,7116.9141
152.39999,-57.813869,-58.298729,-63.33923,73.675575,-5.1264982e-17,2147.9058,8235.5791,7116.5151
152.8,-59.889458,-58.31813,-62.831638,73.484535,-2.3391226e-15,2147.9663,8235.957,7116.0767
153.2,-54.031502,-58.330925,-63.335133,73.692619,-1.7610739e-23,2147.9741,8236.3096,7115.7168
153.60001,-59.580219,-58.352242,-62.845104,73.508705,-8.051572300000001e-16,2148.0583,8236.6738,7115.2681
154.0,-63.063995,-58.365883,-62.331985,73.311211,4.2216209e-07,2148.0784,8237.0117,7114.9102
154.39999,-59.243725,-58.385704,-62.871983,73.537613,1.1060265e-17,2148.1558,8237.3555,7114.4888
154.8,-61.161919,-58.401329,-62.374352,73.346626,9.2376736e-15,2148.1992,8237.6816,7114.1191
155.2,-58.786041,-58.418392,-62.910648,73.570648,-2.2578989000000004e-16,2148.2576,8238.0039,7113.7388
155.60001,-60.343414,-58.435398,-62.427467,73.385498,1.1996758000000002e-16,2148.3164,8238.3193,7113.3643
156.0,-57.837975,-58.45005,-62.96019,73.607292,-2.9480767e-17,2148.3594,8238.6201,7113.02
156.39999,-59.843147,-58.468441,-62.490883,73.427841,-5.1626307e-17,2148.4341,8238.9258,7112.6406
156.8,-62.527191,-58.477859,-61.998508,73.234291,1.0371075,2148.4272,8239.208,7112.3647
157.2,-59.407753,-58.500507,-62.563152,73.473183,-2.5884191000000003e-16,2148.5532,8239.501,7111.9463
157.60001,-61.433811,-58.514816,-62.090412,73.289268,-1.4052061e-13,2148.6013,8239.7744,7111.6245
158.0,-58.865284,-58.53159,-62.643986,73.52137,-2.055567e-16,2148.6731,8240.0459,7111.2808
158.39999,-60.35754,-58.547546,-62.184746,73.343254,-7.2499303e-15,2148.7383,8240.3115,7110.9502
158.8,-57.715588,-58.56123,-62.731194,73.571358,-3.6714617e-17,2148.7883,8240.5635,7110.6479
159.2,-59.783642,-58.578754,-62.284523,73.398727,-5.774503700000001e-16,2148.8706,8240.8203,7110.3091
159.60001,-63.161045,-58.589882,-61.820049,73.215271,0.14156933,2148.8989,8241.0576,7110.0435
160.0,-59.257175,-58.608845,-62.390686,73.456177,-6.813971900000001e-16,2149.0015,8241.3027,7109.6958
160.39999,-60.878506,-58.622932,-61.941277,73.279839,-1.2809496e-13,2149.061,8241.5332,7109.4058
160.8,-58.482384,-58.637608,-62.502037,73.515038,-1.9224843e-16,2149.1284,8241.7588,7109.1123
161.2,-60.036839,-58.653343,-62.065117,73.344231,-1.5974614e-15,2149.2039,8241.9844,7108.812
161.60001,70.009651,-58.662292,-62.58989,73.562607,0.53238255,2149.2202,8242.1904,7108.5894
162.0,-59.460583,-58.682358,-62.19347,73.409737,-6.821317800000001e-16,2149.3413,8242.4111,7108.248
162.39999,-61.319733,-58.694996,-61.754227,73.235664,-2.1389285e-13,2149.3962,8242.6123,7107.9912
162.8,-58.768135,-58.709919,-62.324894,73.475822,-2.4268708e-17,2149.4736,8242.8135,7107.7129
163.2,-60.193935,-58.724411,-61.897579,73.307251,-1.2931086000000002e-16,2149.5461,8243.0107,7107.4434
163.60001,-56.071674,-58.735161,-62.45652,73.540932,-1.1007996999999999e-18,2149.5903,8243.1934,7107.2168
164.0,-59.561657,-58.752151,-62.043491,73.379066,-4.789468900000001e-16,2149.687,8243.3867,7106.9263
164.39999,-61.578827,-58.763645,-61.613277,73.207176,-1.5520537e-13,2149.739,8243.5635,7106.6978
164.8,-58.865414,-58.778378,-62.191277,73.450943,-8.474622499999999e-18,2149.8215,8243.7412,7106.437
165.2,-60.255711,-58.791904,-61.772713,73.284592,-8.1700766e-15,2149.8923,8243.915,7106.1929
165.60001,-56.532185,-58.802273,-62.337849,73.521301,-7.3554596e-19,2149.9402,8244.0752,7105.9849
166.0,-59.586628,-58.818233,-61.932598,73.36132,-3.4772555000000004e-16,2150.0339,8244.2461,7105.7202
166.39999,-61.587399,-58.828926,-61.510723,73.191666,-1.8587878e-15,2150.0852,8244.4004,7105.5142
166.8,-58.860283,-58.842953,-62.09293,73.4375,-9.9980904e-17,2150.1677,8244.5576,7105.2749
167.2,-60.23558,-58.85574,-61.682365,73.273323,-5.6850052e-15,2150.2378,8244.71,7105.0522
167.60001,-56.106354,-58.865135,-62.250576,73.511482,-1.0539094e-18,2150.2827,8244.8496,7104.8677
168.0,-59.551922,-58.88055,-61.853287,73.353798,-1.7239268e-17,2150.3777,8245.001,7104.6211
168.39999,-61.392235,-58.890717,-61.439255,73.186417,4.8452084e-14,2150.4294,8245.1367,7104.4336
168.8,-58.770588,-58.903679,-62.023571,73.43325,-2.045559e-16,2150.5081,8245.2744,7104.2178
169.2,-60.154755,-58.915909,-61.620247,73.271149,-5.5706189e-15,2150.5781,8245.4092,7104.0127
169.60001,-53.372822,-58.923649,-62.18837,73.509102,6.5017486e-24,2150.6123,8245.5303,7103.8574
170.0,-59.471611,-58.939148,-61.799866,73.354431,-7.567937000000001e-17,2150.7139,8245.665,7103.6211
170.39999,-61.114712,-58.948948,-61.392834,73.189194,-3.83801e-14,2150.7671,8245.7852,7103.4482
170.8,-58.596233,-58.960617,-61.977753,73.436218,-4.7940430000000005e-17,2150.8391,8245.9043,7103.2568
171.2,-60.036579,-58.972443,-61.580975,73.276093,-1.8709531e-15,2150.9097,8246.0234,7103.0664
171.60001,-61.651775,-58.976425,-61.163914,73.103706,1.1613562,2150.9075,8246.1289,7102.9634
172.0,-59.354671,-58.994057,-61.766972,73.361267,-5.168210700000001e-16,2151.04,8246.248,7102.7124
172.39999,-60.827702,-59.003574,-61.366074,73.19796,-1.0006541e-13,2151.0945,8246.3535,7102.5518
172.8,-58.310062,-59.013798,-61.950245,73.444504,-3.2571534e-17,2151.1584,8246.4561,7102.3853
173.2,-59.900524,-59.025364,-61.559372,73.286247,-1.2060729000000002e-16,2151.2302,8246.5635,7102.2065
173.60001,-62.816338,-59.03149,-61.15242,73.1185,0.11700696,2151.2561,8246.6562,7102.0879
174.0,-59.202461,-59.045349,-61.750092,73.372665,-1.7372946000000001e-16,2151.354,8246.7588,7101.8872
174.39999,-60.565918,-59.054653,-61.354618,73.211105,-1.5679068e-14,2151.4097,8246.8525,7101.7378
174.8,-57.826031,-59.063271,-61.936783,73.456543,-3.3478448000000003e-17,2151.4634,8246.9404,7101.5962
175.2,-59.753967,-59.074757,-61.551479,73.300171,-1.7325855e-15,2151.5376,8247.0361,7101.4263
175.60001,-62.055454,-59.081429,-61.150723,73.134872,-1.7396466e-11,2151.573,8247.1182,7101.3091
176.0,-59.019642,-59.093086,-61.744949,73.38707,-2.5136036000000004e-16,2151.6541,8247.2061,7101.1396
176.39999,-60.344193,-59.102161,-61.353817,73.226898,-1.9154989e-15,2151.7104,8247.29,7100.9995
176.8,-56.806492,-59.108971,-61.93293,73.470657,-1.3236701e-21,2151.7512,8247.3643,7100.8843
177.2,-59.6022,-59.120667,-61.553215,73.316353,-1.5017066e-16,2151.8306,8247.4502,7100.7192
177.60001,-61.402664,-59.127468,-61.157455,73.152878,-1.9424536e-12,2151.8699,8247.5225,7100.6074
178.0,-58.781273,-59.137417,-61.749035,73.403557,-5.5835188e-17,2151.9387,8247.5986,7100.4624
178.39999,-60.142387,-59.146416,-61.362492,73.244942,-3.4146664e-15,2151.9963,8247.6738,7100.3301
178.8,71.899521,-59.149876,-61.927586,73.481819,0.31673464,2152.0066,8247.7363,7100.2573
179.2,-59.440815,-59.163372,-61.56332,73.334389,-2.801228e-16,2152.1084,8247.8135,7100.0781
179.60001,-60.959904,-59.170212,-61.171551,73.172348,-8.2076629e-15,2152.1501,8247.8779,7099.9717
180.0,-58.47337,-59.178513,-61.759651,73.421196,-4.7839776e-17,2152.208,8247.9424,7099.8501
180.39999,-59.96769,-59.187447,-61.37672,73.26384,-1.2699603e-15,2152.2668,8248.0088,7099.7236
180.8,-62.334591,-59.190113,-60.97604,73.095993,0.49515116,2152.2705,8248.0645,7099.6655
181.2,-59.271957,-59.202915,-61.578026,73.352921,-4.1045928000000005e-16,2152.3708,8248.1309,7099.4985
181.60001,-60.647411,-59.209705,-61.189335,73.191956,-4.1075207e-15,2152.4143,8248.1885,7099.3975
182.0,-58.021999,-59.216465,-61.774307,73.439087,-3.3376960999999996e-18,2152.4607,8248.2422,7099.2969
182.39999,-59.808655,-59.225452,-61.394886,73.28302,-7.8261307e-16,2152.522,8248.3027,7099.1748
182.8,-62.284641,-59.229534,-60.999428,73.117798,1.3150727e-09,2152.5432,8248.3516,7099.1055
183.2,-59.090488,-59.239464,-61.595676,73.371361,-1.0688679000000001e-16,2152.6177,8248.4082,7098.9741
183.60001,-60.410366,-59.246208,-61.209915,73.211433,-8.4825526e-17,2152.6619,8248.46,7098.8779
184.0,-57.257664,-59.251339,-61.790916,73.456459,-2.5025258e-18,2152.696,8248.5049,7098.7993
184.39999,-59.663548,-59.260544,-61.414879,73.301735,-3.3187695999999995e-18,2152.761,8248.5596,7098.6792
184.8,-61.581898,-59.264942,-61.022873,73.137917,-3.5458198e-13,2152.7869,8248.6035,7098.6099
185.2,-58.891296,-59.273228,-61.615246,73.389397,-1.0544825e-17,2152.8489,8248.6514,7098.5
185.60001,-60.224171,-59.279907,-61.231716,73.230247,-7.665318900000001e-16,2152.8936,8248.6982,7098.4087
186.0,-55.246033,-59.28315,-61.80777,73.472633,-6.3334538000000004e-21,2152.9124,8248.7344,7098.3535
186.39999,-59.526825,-59.292938,-61.43573,73.319695,-3.7206152000000005e-16,2152.9851,8248.7842,7098.2305
186.8,-61.153564,-59.297432,-61.045925,73.156738,1.7674938e-14,2153.0132,8248.8232,7098.1641
187.2,-58.667454,-59.304337,-61.634838,73.406387,-9.2422961e-17,2153.0649,8248.8633,7098.0718
187.60001,-60.073811,-59.310959,-61.253136,73.247879,-1.2096746e-17,2153.1101,8248.9053,7097.9844
188.0,-61.151657,-59.309624,-60.850479,73.076851,1.3323375,2153.0813,8248.9355,7097.9829
188.39999,-59.397755,-59.322784,-61.45591,73.336388,-4.4553688000000003e-17,2153.1943,8248.9805,7097.8252
188.8,-60.8615,-59.327271,-61.067806,73.174057,-1.5162647e-14,2153.2234,8249.0146,7097.7622
189.2,-58.398464,-59.332962,-61.653732,73.422104,-8.6704096e-18,2153.2661,8249.0488,7097.6855
189.60001,-59.947258,-59.339569,-61.273762,73.264229,-1.020623e-16,2153.312,8249.0869,7097.6016
190.0,-62.395561,-59.340149,-60.876076,73.096001,0.38264972,2153.3057,8249.1133,7097.5811
190.39999,-59.27354,-59.350292,-61.475101,73.351761,-2.2020064000000002e-16,2153.3892,8249.1514,7097.459
190.8,-60.653099,-59.354713,-61.088181,73.189842,-6.282425400000001e-16,2153.4187,8249.1826,7097.3989
191.2,-58.092758,-59.359287,-61.670898,73.436256,-9.980976299999999e-18,2153.4534,8249.21,7097.3369
191.60001,-59.84185,-59.365887,-61.292244,73.278862,-9.0933467e-17,2153.5002,8249.2441,7097.2554
192.0,-62.46286,-59.367512,-60.89753,73.112259,6.7124134e-08,2153.5063,8249.2676,7097.2261
192.39999,-59.158619,-59.375576,-61.491962,73.365379,-1.3386821000000002e-16,2153.5708,8249.3008,7097.1284
192.8,-60.499355,-59.379917,-61.106056,73.203789,-8.0190532e-15,2153.6001,8249.3281,7097.0713
193.2,-57.702488,-59.38345,-61.68605,73.448761,-1.3629371e-17,2153.6265,8249.3506,7097.0225
193.60001,-59.752373,-59.390099,-61.308727,73.291885,-7.4813609e-17,2153.6748,8249.3828,7096.9424
194.0,-61.975925,-59.391857,-60.915123,73.125763,1.2652272e-11,2153.6833,8249.4033,7096.9136
194.39999,-59.056225,-59.398819,-61.506458,73.377281,2.6800347999999998e-18,2153.7393,8249.4307,7096.8296
194.8,-60.387348,-59.402996,-61.120827,73.215721,-6.354465000000001e-17,2153.7678,8249.4551,7096.7764
195.2,-57.235672,-59.405563,-61.698006,73.459244,-8.6921038e-19,2153.7869,8249.4736,7096.7397
195.60001,-59.681053,-59.412262,-61.321693,73.302773,-1.9153527000000002e-16,2153.8367,8249.5029,7096.6606
196.0,-61.66721,-59.414024,-60.928783,73.136902,-3.0281572e-13,2153.8459,8249.5205,7096.6338
196.39999,-58.967457,-59.420078,-61.517368,73.387047,-7.1957533e-18,2153.895,8249.5439,7096.561
196.8,-60.300568,-59.424145,-61.132271,73.225616,-1.3585356e-16,2153.9231,8249.5664,7096.5107
197.2,-56.664494,-59.425823,-61.706867,73.467819,-9.0201033e-21,2153.9351,8249.5801,7096.4844
197.60001,-59.625904,-59.432556,-61.331203,73.311607,-8.2052307e-17,2153.9861,8249.6074,7096.4067
198.0,-61.468712,-59.434238,-60.938545,73.14579,-1.2401145e-14,2153.9954,8249.6221,7096.3818
198.39999,-58.890717,-59.439625,-61.525452,73.395042,-1.7565106e-17,2154.0393,8249.6426,7096.3179
198.8,-60.240032,-59.443523,-61.140434,73.233551,-1.4832948e-16,2154.0664,8249.6631,7096.2705
199.2,-55.990776,-59.444431,-61.712685,73.474571,-6.8061248e-20,2154.072,8249.6738,7096.2544
199.60001,-59.582119,-59.451241,-61.337868,73.318703,-8.8312921e-18,2154.1248,8249.6982,7096.1768
200.0,-61.337421,-59.452782,-60.945255,73.152824,-1.4869887e-12,2154.1335,8249.7119,7096.1548
200.39999,-58.825779,-59.457638,-61.530807,73.401375,-2.7762572e-18,2154.1731,8249.7295,7096.0977
200.8,-60.204781,-59.461315,-61.145428,73.239639,-4.8362583e-15,2154.199,8249.7471,7096.0542
201.2,-55.341393,-59.461548,-61.715263,73.479515,-2.9898191e-21,2154.1995,8249.7549,7096.0459
201.60001,-59.555878,-59.468327,-61.340618,73.323692,-6.092832099999999e-18,2154.2527,8249.7773,7095.9697
202.0,-61.266262,-59.469677,-60.947662,73.157578,-6.2492192e-17,2154.2605,8249.7891,7095.9507
202.39999,-58.790699,-59.474094,-61.531948,73.405518,-1.3443940999999998e-18,2154.2969,8249.8037,7095.8989
202.8,-60.17749,-59.477592,-61.146484,73.243629,-1.0934023e-15,2154.3215,8249.8203,7095.8584
203.2,-54.821987,-59.477329,-61.71487,73.482788,-3.3741893e-20,2154.3176,8249.8262,7095.8564
203.60001,-59.543137,-59.484009,-61.340157,73.326889,-7.616143099999999e-18,2154.3708,8249.8467,7095.7822
204.0,-61.235386,-59.485123,-60.946766,73.160469,-7.7079761e-14,2154.377,8249.8564,7095.7671
204.39999,-58.779644,-59.489212,-61.529968,73.407928,-6.0369037e-17,2154.4109,8249.8691,7095.7197
204.8,-60.173233,-59.492466,-61.143867,73.245667,-5.3968217e-15,2154.4341,8249.8838,7095.6821
205.2,-54.611736,-59.491909,-61.71159,73.484497,-8.6787594e-22,2154.428,8249.8877,7095.6841
205.60001,-59.544064,-59.498398,-61.336506,73.328346,-1.601257e-16,2154.48,8249.9072,7095.6133
206.0,-61.247845,-59.499237,-60.942314,73.161476,-1.2789745e-13,2154.4839,8249.915,7095.6011
206.39999,-58.792095,-59.503105,-61.524757,73.408623,9.4146802e-19,2154.5166,8249.9268,7095.5571
206.8,-60.184032,-59.506081,-61.13789,73.245918,-1.4960018000000002e-16,2154.5376,8249.9385,7095.5234
207.2,-55.17527,-59.505447,-61.705132,73.484627,-1.1549254000000002e-22,2154.5317,8249.9414,7095.5269
207.60001,-59.561012,-59.511501,-61.328594,73.32769,-7.1613671e-16,2154.5801,8249.959,7095.4609
208.0,-61.300194,-59.512032,-60.933472,73.160294,-8.0506362e-14,2154.582,8249.9648,7095.4526
