Time,x_Malignant_Cells,y_Lymphocytes,alpha,k,sigma,compartment,Malignant_Cells_Growth,Malignant_Cells_Death_Lymphocytes,Lymphocytes_Production,Lymphocyte_Death,Lymphocyte_Elimination_Malignant_Cells
30.78,0.12986230422546652,1.3365325343258239,2.0,0.2,0.25,1.0,0.25972460845093304,0.17356519457985392,0.25,0.6682662671629119,0.025972460845093304
30.96,0.14694988422652472,1.2910094718537306,2.0,0.2,0.25,1.0,0.29389976845304944,0.18971369242425254,0.25,0.6455047359268653,0.029389976845304946
31.14,0.1675577968848232,1.2518674002276275,2.0,0.2,0.25,1.0,0.3351155937696464,0.2097601435740725,0.25,0.6259337001138138,0.03351155937696464
31.32,0.1922954715245617,1.2191580073357795,2.0,0.2,0.25,1.0,0.3845909430491234,0.23443856388357875,0.25,0.6095790036678898,0.038459094304912345
31.5,0.221857410581768,1.1930495922664215,2.0,0.2,0.25,1.0,0.443714821163536,0.26468689323586236,0.25,0.5965247961332107,0.044371482116353604
31.68,0.25701125356505117,1.1738533332728391,2.0,0.2,0.25,1.0,0.5140225071301023,0.30169351668596617,0.25,0.5869266666364196,0.05140225071301024
31.86,0.2985695506356718,1.1620568606270396,2.0,0.2,0.25,1.0,0.5971391012713436,0.3469547946905147,0.25,0.5810284303135198,0.05971391012713437
32.04,0.3473358094494755,1.1583671599326724,2.0,0.2,0.25,1.0,0.694671618898951,0.40234239513490483,0.25,0.5791835799663362,0.0694671618898951
32.22,0.40401204845497096,1.1637643466354612,2.0,0.2,0.25,1.0,0.8080240969099419,0.4701748176030536,0.25,0.5818821733177306,0.0808024096909942
32.4,0.46905150914225063,1.1795665538643094,2.0,0.2,0.25,1.0,0.9381030182845013,0.5532774722237782,0.25,0.5897832769321547,0.09381030182845013
32.58,0.5424377372212922,1.2075024183892942,2.0,0.2,0.25,1.0,1.0848754744425844,0.6549948795203268,0.25,0.6037512091946471,0.10848754744425844
32.76,0.6233774488512256,1.2497796457810117,2.0,0.2,0.25,1.0,1.2467548977024512,0.7790844472131555,0.25,0.6248898228905059,0.12467548977024512
32.94,0.7099045758283707,1.3091212862063082,2.0,0.2,0.25,1.0,1.4198091516567415,0.9293511913921804,0.25,0.6545606431031541,0.14198091516567415
33.12,0.7984370695417556,1.3887128463041156,2.0,0.2,0.25,1.0,1.5968741390835113,1.1087998154380485,0.25,0.6943564231520578,0.15968741390835114
33.3,0.8833977804998158,1.4919589226907695,2.0,0.2,0.25,1.0,1.7667955609996315,1.317993200901922,0.25,0.7459794613453847,0.17667955609996316
33.48,0.9571383701358651,1.621893342763491,2.0,0.2,0.25,1.0,1.9142767402717302,1.5523763506268577,0.25,0.8109466713817455,0.19142767402717303
33.66,1.0104924009279799,1.7800976825087609,2.0,0.2,0.25,1.0,2.0209848018559597,1.7987751810846107,0.25,0.8900488412543804,0.20209848018559598
33.84,1.0343154385883193,1.9650919872352732,2.0,0.2,0.25,1.0,2.0686308771766386,2.0325249806436436,0.25,0.9825459936176366,0.20686308771766387
34.02,1.0220007148922043,2.1705671072713355,2.0,0.2,0.25,1.0,2.0440014297844087,2.218321135352809,0.25,1.0852835536356678,0.2044001429784409
34.2,0.972214499479265,2.384418007561277,2.0,0.2,0.25,1.0,1.94442899895853,2.318165759770533,0.25,1.1922090037806385,0.194442899895853
34.38,0.8903663535533363,2.5897694008258965,2.0,0.2,0.25,1.0,1.7807327071066725,2.305843537957362,0.25,1.2948847004129482,0.17807327071066725
34.56,0.7875036936117369,2.7684525580410555,2.0,0.2,0.25,1.0,1.5750073872234738,2.1801666150461925,0.25,1.3842262790205278,0.15750073872234738
34.74,0.6768816334060909,2.9056554223043283,2.0,0.2,0.25,1.0,1.3537632668121817,1.9667847883646186,0.25,1.4528277111521641,0.13537632668121818
34.92,0.5701040627050442,2.9933773158210597,2.0,0.2,0.25,1.0,1.1402081254100884,1.7065365689587064,0.25,1.4966886579105299,0.11402081254100885
35.1,0.4747985577737069,3.0311191678189813,2.0,0.2,0.25,1.0,0.9495971155474138,1.4391710093206909,0.25,1.5155595839094906,0.09495971155474138
35.28,0.3943754861489011,3.0241377263005242,2.0,0.2,0.25,1.0,0.7887509722978022,1.1926457859910018,0.25,1.5120688631502621,0.07887509722978023
35.46,0.3291077131109964,2.980755973138591,2.0,0.2,0.25,1.0,0.6582154262219928,0.9809897816615842,0.25,1.4903779865692954,0.06582154262219929
35.64,0.27751370745428233,2.9100237903240105,2.0,0.2,0.25,1.0,0.5550274149085647,0.8075714908329793,0.25,1.4550118951620052,0.05550274149085647
35.82,0.23744014000073593,2.82026166826277,2.0,0.2,0.25,1.0,0.47488028000147187,0.6696433253510212,0.25,1.410130834131385,0.04748802800014719
36.0,0.20670629025051213,2.7184138702292926,2.0,0.2,0.25,1.0,0.41341258050102425,0.5619132464806341,0.25,1.3592069351146463,0.04134125805010243
36.18,0.1834024888429881,2.609929225948033,2.0,0.2,0.25,1.0,0.3668049776859762,0.47866751574292266,0.25,1.3049646129740164,0.03668049776859762
36.36,0.1659813403878789,2.4989054475873917,2.0,0.2,0.25,1.0,0.3319626807757578,0.41477167569312773,0.25,1.2494527237936959,0.03319626807757578
36.54,0.15324671410024465,2.388328711548343,2.0,0.2,0.25,1.0,0.3064934282004893,0.36600352723605456,0.25,1.1941643557741715,0.03064934282004893
36.72,0.14430401465605766,2.280318493932175,2.0,0.2,0.25,1.0,0.2886080293121153,0.3290591133688679,0.25,1.1401592469660875,0.028860802931211533
36.9,0.1385030582336628,2.1763411249107785,2.0,0.2,0.25,1.0,0.2770061164673256,0.30142990155983274,0.25,1.0881705624553892,0.02770061164673256
37.08,0.13538716810412468,2.07738227828658,2.0,0.2,0.25,1.0,0.27077433620824937,0.28125090372691475,0.25,1.03869113914329,0.027077433620824938
37.26,0.13465227817885783,1.9840805231427994,2.0,0.2,0.25,1.0,0.26930455635771566,0.267160962531478,0.25,0.9920402615713997,0.026930455635771566
37.44,0.13611594578611338,1.8968289130041438,2.0,0.2,0.25,1.0,0.27223189157222677,0.2581886614880044,0.25,0.9484144565020719,0.027223189157222678
37.62,0.13969495924447622,1.815851479734174,2.0,0.2,0.25,1.0,0.27938991848895245,0.2536652984554873,0.25,0.907925739867087,0.027938991848895246
37.8,0.145389583990069,1.7412609750102173,2.0,0.2,0.25,1.0,0.290779167980138,0.2531612087748774,0.25,0.8706304875051086,0.0290779167980138
37.98,0.15327300001393668,1.6731022428270939,2.0,0.2,0.25,1.0,0.30654600002787336,0.25644140008815464,0.25,0.8365511214135469,0.030654600002787337
38.16,0.16348368498136967,1.6113872432206406,2.0,0.2,0.25,1.0,0.32696736996273934,0.2634355244536809,0.25,0.8056936216103203,0.032696736996273935
38.34,0.17622016419983394,1.5561219379928442,2.0,0.2,0.25,1.0,0.3524403283996679,0.2742200634280628,0.25,0.7780609689964221,0.03524403283996679
38.52,0.19173627803803958,1.5073292525343431,2.0,0.2,0.25,1.0,0.38347255607607916,0.2890097006587952,0.25,0.7536646262671716,0.03834725560760792
38.7,0.21033542884552256,1.4650693973254034,2.0,0.2,0.25,1.0,0.4206708576910451,0.30815599997489,0.25,0.7325346986627017,0.04206708576910451
38.88,0.23236203581914738,1.4294589778221254,2.0,0.2,0.25,1.0,0.46472407163829477,0.3321519982067065,0.25,0.7147294889110627,0.04647240716382948
39.06,0.2581879294727974,1.4006899595875042,2.0,0.2,0.25,1.0,0.5163758589455948,0.36164124049923396,0.25,0.7003449797937521,0.05163758589455948
39.24,0.2881902239911248,1.3790496897236935,2.0,0.2,0.25,1.0,0.5763804479822496,0.3974286389763624,0.25,0.6895248448618467,0.057638044798224965
39.42,0.32271774957693244,1.3649415193248058,2.0,0.2,0.25,1.0,0.6454354991538649,0.4404908554206204,0.25,0.6824707596624029,0.0645435499153865
39.6,0.36204104715934843,1.3589067827653352,2.0,0.2,0.25,1.0,0.7240820943186969,0.4919800346243032,0.25,0.6794533913826676,0.0724082094318697
39.78,0.4062812014929396,1.3616461681859713,2.0,0.2,0.25,1.0,0.8125624029858792,0.5532112412188538,0.25,0.6808230840929856,0.08125624029858793
39.96,0.4553136065668851,1.3740375184590494,2.0,0.2,0.25,1.0,0.9106272131337702,0.6256179780878027,0.25,0.6870187592295247,0.09106272131337702
40.14,0.5086449537718004,1.3971436754054658,2.0,0.2,0.25,1.0,1.0172899075436008,0.7106500801891765,0.25,0.6985718377027329,0.1017289907543601
40.32,0.5652677439140811,1.4321990575813661,2.0,0.2,0.25,1.0,1.1305354878281622,0.8095759301148919,0.25,0.7160995287906831,0.11305354878281622
40.5,0.6235078765227525,1.4805568898747739,2.0,0.2,0.25,1.0,1.247015753045505,0.923138882476951,0.25,0.7402784449373869,0.1247015753045505
40.68,0.680903031761246,1.5435687099051805,2.0,0.2,0.25,1.0,1.361806063522492,1.0510206143062326,0.25,0.7717843549525902,0.1361806063522492
40.86,0.7341616344439983,1.622367990288823,2.0,0.2,0.25,1.0,1.4683232688879966,1.191080335420067,0.25,0.8111839951444115,0.14683232688879966
41.04,0.779291200269411,1.7175232611406281,2.0,0.2,0.25,1.0,1.558582400538822,1.3384507636649132,0.25,0.8587616305703141,0.1558582400538822
41.22,0.8119713373714376,1.8285617466187616,2.0,0.2,0.25,1.0,1.6239426747428751,1.4847397268682876,0.25,0.9142808733093808,0.16239426747428753
41.4,0.8282114076251367,1.9534233033486796,2.0,0.2,0.25,1.0,1.6564228152502734,1.6178474637541542,0.25,0.9767116516743398,0.16564228152502736
41.58,0.8252145299982463,2.0880046110649775,2.0,0.2,0.25,1.0,1.6504290599964926,1.7230517437541564,0.25,1.0440023055324887,0.16504290599964927
41.76,0.802212600596356,2.226044485070087,2.0,0.2,0.25,1.0,1.604425201192712,1.7857609354112507,0.25,1.1130222425350436,0.1604425201192712
41.94,0.7609245869747927,2.3595899635935282,2.0,0.2,0.25,1.0,1.5218491739495854,1.7954700184772716,0.25,1.1797949817967641,0.15218491739495854
42.12,0.7053582191214895,2.480095167081189,2.0,0.2,0.25,1.0,1.410716438242979,1.7493555103042004,0.25,1.2400475835405944,0.1410716438242979
42.3,0.6409487250658493,2.57988785111561,2.0,0.2,0.25,1.0,1.2818974501316986,1.6535758289854239,0.25,1.289943925557805,0.12818974501316988
42.48,0.5733665711605216,2.6534909986391457,2.0,0.2,0.25,1.0,1.1467331423210432,1.5214230354950353,0.25,1.3267454993195729,0.11467331423210432
42.66,0.5074632063711053,2.698339070034473,2.0,0.2,0.25,1.0,1.0149264127422106,1.3693077963561202,0.25,1.3491695350172366,0.10149264127422107
42.84,0.44667660224368266,2.714730509819859,2.0,0.2,0.25,1.0,0.8933532044873653,1.2126066001335951,0.25,1.3573652549099295,0.08933532044873654
43.02,0.3929486458213061,2.7051947123413145,2.0,0.2,0.25,1.0,0.7858972916426122,1.0630025988974772,0.25,1.3525973561706572,0.07858972916426123
43.2,0.3469870482715664,2.673619237993819,2.0,0.2,0.25,1.0,0.6939740965431328,0.9277112475935498,0.25,1.3368096189969094,0.06939740965431328
43.38,0.30865737087046224,2.6244361196380925,2.0,0.2,0.25,1.0,0.6173147417409245,0.8100515527049715,0.25,1.3122180598190463,0.06173147417409245
43.56,0.27735083592570536,2.562022488393429,2.0,0.2,0.25,1.0,0.5547016718514107,0.7105790788163733,0.25,1.2810112441967145,0.05547016718514108
43.74,0.25225957643813784,2.4903418525551237,2.0,0.2,0.25,1.0,0.5045191528762757,0.628212580911723,0.25,1.2451709262775619,0.050451915287627574
43.92,0.23255161568145735,2.412781147470555,2.0,0.2,0.25,1.0,0.4651032313629147,0.5610961541300382,0.25,1.2063905737352776,0.04651032313629147
44.1,0.21746612907204857,2.332119254024127,2.0,0.2,0.25,1.0,0.43493225814409714,0.5071569467070205,0.25,1.1660596270120636,0.04349322581440972
44.28,0.2063559111453003,2.250568409508325,2.0,0.2,0.25,1.0,0.4127118222906006,0.4644180947389197,0.25,1.1252842047541625,0.041271182229060066
44.46,0.19869844412280793,2.169850290765963,2.0,0.2,0.25,1.0,0.39739688824561586,0.4311458767546193,0.25,1.0849251453829816,0.03973968882456159
44.64,0.19409098940205247,2.091281084639814,2.0,0.2,0.25,1.0,0.38818197880410493,0.40589881483553897,0.25,1.045640542319907,0.03881819788041049
44.82,0.19223880531812057,2.0158530455004295,2.0,0.2,0.25,1.0,0.38447761063624114,0.3875251811638975,0.25,1.0079265227502148,0.03844776106362412
45.0,0.1929415033524034,1.944306749769561,2.0,0.2,0.25,1.0,0.3858830067048068,0.3751374672787643,0.25,0.9721533748847805,0.038588300670480684
45.18,0.1960798914334522,1.8771924385909968,2.0,0.2,0.25,1.0,0.3921597828669044,0.36807968955862,0.25,0.9385962192954984,0.03921597828669044
45.36,0.2016043901432043,1.8149208986007443,2.0,0.2,0.25,1.0,0.4032087802864086,0.3658960209205594,0.25,0.9074604493003722,0.040320878028640865
45.54,0.2095246451183483,1.7578051797245806,2.0,0.2,0.25,1.0,0.4190492902366966,0.36830350646898724,0.25,0.8789025898622903,0.041904929023669664
45.72,0.21990004654124873,1.7060948997028573,2.0,0.2,0.25,1.0,0.43980009308249746,0.3751703478484454,0.25,0.8530474498514287,0.043980009308249746
45.9,0.23283030789688108,1.660004694628795,2.0,0.2,0.25,1.0,0.46566061579376217,0.3864994041606904,0.25,0.8300023473143975,0.04656606157937622
46.08,0.2484450747982532,1.6197380658442766,2.0,0.2,0.25,1.0,0.4968901495965064,0.4024159449222593,0.25,0.8098690329221383,0.04968901495965064
46.26,0.26689136249735423,1.5855077562365634,2.0,0.2,0.25,1.0,0.5337827249947085,0.4231583253120994,0.25,0.7927538781182817,0.05337827249947085
46.44,0.28831741931070975,1.5575533756232949,2.0,0.2,0.25,1.0,0.5766348386214195,0.4490697696983929,0.25,0.7787766878116474,0.05766348386214196
46.62,0.31285146120299295,1.536156656917285,2.0,0.2,0.25,1.0,0.6257029224059859,0.4805888547532774,0.25,0.7680783284586425,0.0625702922405986
46.8,0.3405736549356596,1.521654260846852,2.0,0.2,0.25,1.0,0.6811473098713192,0.5182353531650319,0.25,0.760827130423426,0.06811473098713193
46.98,0.3714799209931169,1.5144474241456163,2.0,0.2,0.25,1.0,0.7429598419862338,0.562586809469843,0.25,0.7572237120728081,0.07429598419862338
47.16,0.4054366152425028,1.5150069012655947,2.0,0.2,0.25,1.0,0.8108732304850056,0.6142392701181554,0.25,0.7575034506327973,0.08108732304850057
47.34,0.4421259167148048,1.5238701578914027,2.0,0.2,0.25,1.0,0.8842518334296096,0.6737424905120707,0.25,0.7619350789457013,0.08842518334296096
47.52,0.480986050775388,1.5416272082277036,2.0,0.2,0.25,1.0,0.961972101550776,0.7415011826533299,0.25,0.7708136041138518,0.0961972101550776
47.7,0.5211507800190868,1.568888429991958,2.0,0.2,0.25,1.0,1.0423015600381735,0.8176274290532294,0.25,0.784444214995979,0.10423015600381735
47.88,0.5614005802571513,1.6062267789167006,2.0,0.2,0.25,1.0,1.1228011605143027,0.9017366457084108,0.25,0.8031133894583503,0.11228011605143028
48.06,0.6001426918892796,1.6540862371896763,2.0,0.2,0.25,1.0,1.2002853837785592,0.9926877670040217,0.25,0.8270431185948381,0.12002853837785593
48.24,0.6354428364710365,1.7126497773318412,2.0,0.2,0.25,1.0,1.270885672942073,1.0882910323892343,0.25,0.8563248886659206,0.1270885672942073
48.42,0.6651325408576092,1.7816673937983702,2.0,0.2,0.25,1.0,1.3302650817152184,1.1850449606002647,0.25,0.8908336968991851,0.13302650817152184
48.6,0.6870081914851914,1.8602585798567897,2.0,0.2,0.25,1.0,1.3740163829703829,1.2780128826422237,0.25,0.9301292899283948,0.1374016382970383
48.78,0.6991172465020155,1.9467241822682069,2.0,0.2,0.25,1.0,1.398234493004031,1.3609884500062364,0.25,0.9733620911341034,0.1398234493004031
48.96,0.7000896600567131,2.0384307817591756,2.0,0.2,0.25,1.0,1.4001793201134263,1.4270843130509212,0.25,1.0192153908795878,0.14001793201134263
49.14,0.6894398760266844,2.131831311631061,2.0,0.2,0.25,1.0,1.3788797520533689,1.4697695152007229,0.25,1.0659156558155305,0.13788797520533688
49.32,0.6677412358066721,2.222685103301036,2.0,0.2,0.25,1.0,1.3354824716133442,1.4841784976873145,0.25,1.111342551650518,0.13354824716133443
49.5,0.6365971651222008,2.306475668539311,2.0,0.2,0.25,1.0,1.2731943302444015,1.4682958720154582,0.25,1.1532378342696554,0.12731943302444015
49.68,0.5983944898488333,2.378957229099997,2.0,0.2,0.25,1.0,1.1967889796976665,1.4235548974794867,0.25,1.1894786145499985,0.11967889796976666
49.86,0.5559065553784879,2.436694460230494,2.0,0.2,0.25,1.0,1.1118131107569758,1.3545744238965776,0.25,1.218347230115247,0.11118131107569758
50.04,0.5118655855581487,2.477453148371953,2.0,0.2,0.25,1.0,1.0237311711162973,1.2681230064842888,0.25,1.2387265741859765,0.10237311711162973
50.22,0.4686195689842589,2.500353963348628,2.0,0.2,0.25,1.0,0.9372391379685178,1.1717147966125174,0.25,1.250176981674314,0.09372391379685178
50.4,0.42794076780932755,2.5057845159782186,2.0,0.2,0.25,1.0,0.8558815356186551,1.072327349732443,0.25,1.2528922579891093,0.08558815356186551
50.58,0.39098706934306543,2.4951382338560593,2.0,0.2,0.25,1.0,0.7819741386861309,0.9755667856612128,0.25,1.2475691169280296,0.07819741386861309
50.76,0.35837363562395,2.4704774488000845,2.0,0.2,0.25,1.0,0.7167472712479,0.8853539850534671,0.25,1.2352387244000422,0.07167472712479
50.94,0.33029923254172505,2.4342058348997218,2.0,0.2,0.25,1.0,0.6605984650834501,0.8040163191159672,0.25,1.2171029174498609,0.06605984650834501
51.12,0.30668142032671875,2.3888021938911765,2.0,0.2,0.25,1.0,0.6133628406534375,0.7326012497021278,0.25,1.1944010969455883,0.06133628406534375
51.3,0.2872737378905057,2.336634093129762,2.0,0.2,0.25,1.0,0.5745474757810114,0.6712536100157787,0.25,1.168317046564881,0.057454747578101144
51.48,0.27175420156790814,2.2798466497034076,2.0,0.2,0.25,1.0,0.5435084031358163,0.6195579059874199,0.25,1.1399233248517038,0.05435084031358163
51.66,0.25978533284875255,2.2203118671349524,2.0,0.2,0.25,1.0,0.5195706656975051,0.5768044574316888,0.25,1.1101559335674762,0.051957066569750514
51.84,0.2510509032137382,2.1596179843012986,2.0,0.2,0.25,1.0,0.5021018064274764,0.5421740455554737,0.25,1.0798089921506493,0.05021018064274764
52.02,0.2452759857420302,2.0990850852109557,2.0,0.2,0.25,1.0,0.4905519714840604,0.5148551634315106,0.25,1.0495425426054779,0.04905519714840604
52.2,0.2422356408242731,2.0397943084243852,2.0,0.2,0.25,1.0,0.4844712816485462,0.49411088145088594,0.25,1.0198971542121926,0.04844712816485462
52.38,0.24175653896369143,1.982622864630794,2.0,0.2,0.25,1.0,0.48351307792738285,0.4793120418234201,0.25,0.991311432315397,0.04835130779273829
52.56,0.2437144244879276,1.9282796662613932,2.0,0.2,0.25,1.0,0.4874288489758552,0.46994956911466856,0.25,0.9641398331306966,0.04874288489758552
52.74,0.2480291760096099,1.8773390344967666,2.0,0.2,0.25,1.0,0.4960583520192198,0.4656348538169096,0.25,0.9386695172483833,0.04960583520192198
52.92,0.2546583105383265,1.8302711754328507,2.0,0.2,0.25,1.0,0.509316621076653,0.46609376536272673,0.25,0.9151355877164253,0.0509316621076653
53.1,0.2635894159705052,1.7874689489730424,2.0,0.2,0.25,1.0,0.5271788319410105,0.47115789632521704,0.25,0.8937344744865212,0.05271788319410105
53.28,0.2748312768023446,1.7492709379763984,2.0,0.2,0.25,1.0,0.5496625536046892,0.4807543653572885,0.25,0.8746354689881992,0.054966255360468924
53.46,0.28840344679242014,1.7159810592368563,2.0,0.2,0.25,1.0,0.5768068935848403,0.4948948521144174,0.25,0.8579905296184281,0.05768068935848403
53.64,0.30432380279449733,1.6878849153707178,2.0,0.2,0.25,1.0,0.6086476055889947,0.5136635561250852,0.25,0.8439424576853589,0.06086476055889947
53.82,0.3225934150644432,1.6652628719366591,2.0,0.2,0.25,1.0,0.6451868301288864,0.5372028368380695,0.25,0.8326314359683296,0.06451868301288864
54.0,0.34317868655035677,1.6484002192609282,2.0,0.2,0.25,1.0,0.6863573731007135,0.5656958221552855,0.25,0.8242001096304641,0.06863573731007136
54.18,0.365989497993517,1.6375929839816437,2.0,0.2,0.25,1.0,0.731978995987034,0.5993418341251473,0.25,0.8187964919908218,0.0731978995987034
54.36,0.3908545003451291,1.6331496052803838,2.0,0.2,0.25,1.0,0.7817090006902582,0.6383238729607091,0.25,0.8165748026401919,0.07817090006902583
54.54,0.4174937560249403,1.635386583611215,2.0,0.2,0.25,1.0,0.8349875120498806,0.6827636873446412,0.25,0.8176932918056075,0.08349875120498806
54.72,0.44549081164985005,1.644616446339186,2.0,0.2,0.25,1.0,0.8909816232997001,0.7326615155323359,0.25,0.822308223169593,0.08909816232997002
54.9,0.47426749211076813,1.6611257902237666,2.0,0.2,0.25,1.0,0.9485349842215363,0.7878179626099437,0.25,0.8305628951118833,0.09485349842215363
55.08,0.5030661624973392,1.6851413010146403,2.0,0.2,0.25,1.0,1.0061323249946783,0.8477375675672085,0.25,0.8425706505073202,0.10061323249946784
55.26,0.5309479876574007,1.7167795864245559,2.0,0.2,0.25,1.0,1.0618959753148014,0.9115206666634226,0.25,0.8583897932122779,0.10618959753148015
55.44,0.5568123037670979,1.7559847871876144,2.0,0.2,0.25,1.0,1.1136246075341958,0.9777539347339127,0.25,0.8779923935938072,0.11136246075341959
55.62,0.5794475588230628,1.8024510852131406,2.0,0.2,0.25,1.0,1.1588951176461255,1.0444258812247347,0.25,0.9012255426065703,0.11588951176461255
55.8,0.5976166928598494,1.855540591048644,2.0,0.2,0.25,1.0,1.1952333857196988,1.108902031489701,0.25,0.927770295524322,0.1195233385719699
55.98,0.610175379554379,1.9142084833651785,2.0,0.2,0.25,1.0,1.220350759108758,1.1680028878835598,0.25,0.9571042416825892,0.1220350759108758
56.16,0.6162109102702918,1.9769554503161388,2.0,0.2,0.25,1.0,1.2324218205405837,1.2182215176031226,0.25,0.9884777251580694,0.12324218205405837
56.34,0.6151787707359258,2.0418299823677164,2.0,0.2,0.25,1.0,1.2303575414718515,1.2560904586047288,0.25,1.0209149911838582,0.12303575414718515
56.52,0.607007101389433,2.106499400779556,2.0,0.2,0.25,1.0,1.214014202778866,1.2786600953457758,0.25,1.053249700389778,0.12140142027788661
56.7,0.5921367783573406,2.168400498538982,2.0,0.2,0.25,1.0,1.1842735567146812,1.2839896853933241,0.25,1.084200249269491,0.11842735567146812
56.88,0.5714840763259886,2.224949522136669,2.0,0.2,0.25,1.0,1.1429681526519773,1.2715232225302242,0.25,1.1124747610683345,0.11429681526519773
57.06,0.5463275076798801,2.2737845257662315,2.0,0.2,0.25,1.0,1.0926550153597603,1.2422310329629433,0.25,1.1368922628831157,0.10926550153597603
57.24,0.5181438287366908,2.3129905219583193,2.0,0.2,0.25,1.0,1.0362876574733817,1.1984617648791607,0.25,1.1564952609791597,0.10362876574733818
57.42,0.4884318802939419,2.3412625240168787,2.0,0.2,0.25,1.0,0.9768637605878838,1.1435472568673044,0.25,1.1706312620084394,0.09768637605878838
57.6,0.4585614514099087,2.3579799873425515,2.0,0.2,0.25,1.0,0.9171229028198175,1.0812787253913188,0.25,1.1789899936712758,0.09171229028198175
57.78,0.42967136826296565,2.3631870157595256,2.0,0.2,0.25,1.0,0.8593427365259313,1.01539379852267,0.25,1.1815935078797628,0.08593427365259314
57.96,0.4026239494277324,2.35749827422225,2.0,0.2,0.25,1.0,0.8052478988554648,0.9491852659364255,0.25,1.178749137111125,0.08052478988554648
58.14,0.3780073952781808,2.341961054365879,2.0,0.2,0.25,1.0,0.7560147905563616,0.8852785980037878,0.25,1.1709805271829394,0.07560147905563616
58.32,0.3561703245720902,2.3179046875232117,2.0,0.2,0.25,1.0,0.7123406491441804,0.8255688648823116,0.25,1.1589523437616058,0.07123406491441804
58.5,0.33727246139054745,2.286801254284372,2.0,0.2,0.25,1.0,0.6745449227810949,0.7712750877434813,0.25,1.143400627142186,0.0674544922781095
58.68,0.32133783514407077,2.250152464729228,2.0,0.2,0.25,1.0,0.6426756702881415,0.7230591217601852,0.25,1.125076232364614,0.06426756702881416
58.86,0.30830247984701503,2.2094070587534707,2.0,0.2,0.25,1.0,0.6166049596940301,0.6811656752051947,0.25,1.1047035293767353,0.06166049596940301
59.04,0.29805288346796616,2.165907767776372,2.0,0.2,0.25,1.0,0.5961057669359323,0.6455550555114137,0.25,1.082953883888186,0.05961057669359324
59.22,0.290454396598301,2.1208626910542185,2.0,0.2,0.25,1.0,0.580908793196602,0.6160138931980019,0.25,1.0604313455271093,0.058090879319660206
59.4,0.2853705948312644,2.0753351613900524,2.0,0.2,0.25,1.0,0.5707411896625288,0.5922396294801174,0.25,1.0376675806950262,0.05707411896625289
59.58,0.2826752984743923,2.0302462498577682,2.0,0.2,0.25,1.0,0.5653505969487846,0.5739004646550603,0.25,1.0151231249288841,0.056535059694878466
59.76,0.2822591495340779,1.9863850161615197,2.0,0.2,0.25,1.0,0.5645182990681558,0.5606753453089861,0.25,0.9931925080807599,0.056451829906815576
59.94,0.28403166182167394,1.944423685400168,2.0,0.2,0.25,1.0,0.5680633236433479,0.5522778906496334,0.25,0.972211842700084,0.05680633236433479
60.12,0.28792048312643814,1.9049341433053815,2.0,0.2,0.25,1.0,0.5758409662528763,0.548469558864533,0.25,0.9524670716526907,0.05758409662528763
60.3,0.29386822835591314,1.8684048174090848,2.0,0.2,0.25,1.0,0.5877364567118263,0.5490648135436611,0.25,0.9342024087045424,0.05877364567118263
60.48,0.3018274265018848,1.8352565630789945,2.0,0.2,0.25,1.0,0.6036548530037696,0.553930765404827,0.25,0.9176282815394973,0.06036548530037697
60.66,0.3117538222790101,1.8058570106594471,2.0,0.2,0.25,1.0,0.6235076445580202,0.5629828255624297,0.25,0.9029285053297236,0.062350764455802024
60.84,0.32359811764254026,1.7805329431313697,2.0,0.2,0.25,1.0,0.6471962352850805,0.5761771087978435,0.25,0.8902664715656848,0.06471962352850806
61.02,0.3372956864030284,1.7595799718350198,2.0,0.2,0.25,1.0,0.6745913728060569,0.5934987343811144,0.25,0.8797899859175099,0.0674591372806057
61.2,0.35275547603874624,1.7432699720652354,2.0,0.2,0.25,1.0,0.7055109520774925,0.614948028859924,0.25,0.8716349860326177,0.07055109520774926
61.38,0.3698469014858966,1.7318552379903813,2.0,0.2,0.25,1.0,0.7396938029717932,0.6405212935928626,0.25,0.8659276189951907,0.07396938029717932
61.56,0.3883859767096307,1.7255690234411305,2.0,0.2,0.25,1.0,0.7767719534192614,0.6701868105490671,0.25,0.8627845117205653,0.07767719534192614
61.74,0.40812120277511915,1.7246219195413701,2.0,0.2,0.25,1.0,0.8162424055502383,0.7038547721355587,0.25,0.8623109597706851,0.08162424055502383
61.92,0.4287204380103953,1.729193282027867,2.0,0.2,0.25,1.0,0.8574408760207906,0.7413405012756201,0.25,0.8645966410139335,0.08574408760207906
62.1,0.44976082884237345,1.739416847006429,2.0,0.2,0.25,1.0,0.8995216576847469,0.7823215628119994,0.25,0.8697084235032145,0.0899521657684747
62.28,0.47072417447748927,1.7553600791487458,2.0,0.2,0.25,1.0,0.9414483489549785,0.8262904241680336,0.25,0.8776800395743729,0.09414483489549785
62.46,0.4910005767907743,1.776997066398202,2.0,0.2,0.25,1.0,0.9820011535815486,0.872506584557031,0.25,0.888498533199101,0.09820011535815487
62.64,0.5099035008420066,1.804175651511352,2.0,0.2,0.25,1.0,1.0198070016840133,0.9199554808395466,0.25,0.902087825755676,0.10198070016840133
62.82,0.5266987514338227,1.8365807943845063,2.0,0.2,0.25,1.0,1.0533975028676454,0.9673248113096578,0.25,0.9182903971922531,0.10533975028676455
