_1_task1,x_Malignant_Cells_1_task1
88.2,0.3807158681847561
88.38,0.37744064673926114
88.56,0.3751101550562465
88.74,0.37373824286067925
88.92,0.3733232107366392
89.1,0.37384940408612694
89.28,0.3752882962715181
89.46,0.3775989974920654
89.64,0.3807285937241809
89.82,0.38461214117084275
90.0,0.38917232562333653
90.18,0.39431927322059135
90.36,0.3999503931683429
90.54,0.4059505167345815
90.72,0.4121924588200699
90.9,0.41853824655396493
91.08,0.4248411308988932
91.26,0.4309484828290489
91.44,0.43670555112754433
91.62,0.44195996531748055
91.8,0.4465671759326576
91.98,0.4503967249477304
92.16,0.45333768798763485
92.34,0.45530428011079993
92.52,0.45624057422154846
92.7,0.4561238405269662
92.88,0.4549662516013126
93.06,0.4528146548355779
93.24,0.4497484041866486
93.42,0.4458750521086053
93.6,0.44132509359855054
93.78,0.43624551900309116
93.96,0.4307930476404325
94.14,0.4251274291444861
94.32,0.41940538280617684
94.5,0.4137754792816269
94.68,0.4083741259834133
94.86,0.4033227498467041
95.04,0.3987261170988129
95.22,0.3946715291907672
95.4,0.3912288850580195
95.58,0.38845124366821127
95.76,0.38637564986623407
95.94,0.3850242017676279
96.12,0.3844051382849103
96.3,0.3845137819242254
96.48,0.3853333536108738
96.66,0.3868356153899648
96.84,0.3889813538858274
97.02,0.3917207434417894
97.2,0.39499363178326946
97.38,0.39872982820014313
97.56,0.4028495074683978
97.74,0.40726379752944714
97.92,0.41187563326068843
98.1,0.4165810559447033
98.28,0.4212709206033187
98.46,0.42583308709400325
98.64,0.43015508341946035
98.82,0.43412717531215783
99.0,0.437646007054047
99.18,0.4406181976882673
99.36,0.44296399468663233
99.54,0.4446203819508404
99.72,0.44554440755219266
99.9,0.4457149088288423
100.08,0.44513483784778135
100.26,0.44382885545325435
100.44,0.44184442243884026
100.62,0.43924873459352287
100.8,0.43612589167258686
100.98,0.4325733030375231
101.16,0.42869736252312396
101.34,0.4246094110098471
101.52,0.42042165423770456
101.7,0.4162435055941146
101.88,0.41217847003815977
102.06,0.408321672507235
102.24,0.4047580441694195
102.42,0.40156107923792633
102.6,0.39879214969371707
102.78,0.39650029140170184
102.96,0.39472225777810893
103.14,0.3934827192369974
103.32,0.39279519302919086
103.5,0.392661924572301
103.68,0.3930748789104185
103.86,0.39401595006002965
104.04,0.3954576089542742
104.22,0.3973632197269492
104.4,0.3996876243619581
104.58,0.4023775996518423
104.76,0.4053724287012971
104.94,0.4086046220198009
105.12,0.4120009023572563
105.3,0.4154832561003953
105.48,0.41897038285200244
105.66,0.4223793559443973
105.84,0.42562756692273057
106.02,0.42863491421123295
106.2,0.4313260954123637
106.38,0.43363290669817495
106.56,0.43549669223800835
106.74,0.4368705157442832
106.92,0.4377209341193102
107.1,0.43802936559813543
107.28,0.43779278093815854
107.46,0.4370243928410677
107.64,0.43575233616271397
107.82,0.4340190494205726
108.0,0.4318793010878445
108.18,0.42939800040782
108.36,0.42664783345894153
108.54,0.42370645102047205
108.72,0.42065387028817447
108.9,0.41756991229641854
109.08,0.41453189062132334
109.26,0.41161260341906963
109.44,0.4088787452903905
109.62,0.40638977319430647
109.8,0.4041967361977411
109.98,0.4023421559995105
110.16,0.40085926025664614
110.34,0.39977228183448477
110.52,0.39909628587893237
110.7,0.3988375690029457
110.88,0.39899380462595047
111.06,0.3995543977167207
111.24,0.4005008773205532
111.42,0.40180730934982134
111.6,0.40344076122324185
111.78,0.4053617977429814
111.96,0.40752510881629583
112.14,0.40988020530823754
112.32,0.4123722383993566
112.5,0.41494296443492007
112.68,0.41753186716474544
112.86,0.4200773784587292
113.04,0.42251842445078214
113.22,0.42479585783469365
113.4,0.4268539835990128
113.58,0.42864233966656456
113.76,0.430117223998103
113.94,0.43124297515279303
114.12,0.4319932647544517
114.3,0.4323518317793911
114.48,0.43231422205803394
114.66,0.43188601627796136
114.84,0.43108370068963214
115.02,0.42993419620593865
115.2,0.42847320998939803
115.38,0.4267443159513423
115.56,0.42479738851116244
115.74,0.42268663117674105
115.92,0.42046900025810097
116.1,0.4182023936774992
116.28,0.41594395267701134
116.46,0.4137486190391926
116.64,0.41166777150594175
116.82,0.40974820129051265
117.0,0.40803120461154146
117.18,0.4065519686764904
117.36,0.40533920071630886
117.54,0.40441474209915274
117.72,0.40379350770252936
117.9,0.40348349468547134
118.08,0.4034858904777108
118.26,0.4037952616144056
118.44,0.40439982149576537
118.62,0.4052817617926039
118.8,0.40641763614980014
118.98,0.40777881320656917
119.16,0.4093319962150561
119.34,0.4110398269634448
119.52,0.4128616020914593
119.7,0.4147540435590938
119.88,0.41667215698007787
120.06,0.41857028400964685
120.24,0.4204029744696735
120.42,0.4221263234500109
120.6,0.4236986518875507
120.78,0.42508239008256243
120.96,0.42624459520500696
121.14,0.42715793970217636
121.32,0.42780165297076495
121.5,0.42816228331208994
121.68,0.42823375725166846
121.86,0.4280179616075068
122.04,0.4275242826054591
122.22,0.42676958982367763
122.4,0.4257773022603469
122.58,0.42457676485014684
122.76,0.4232022268403719
122.94,0.42169160321601784
123.12,0.42008544490349187
123.3,0.41842556396619845
123.48,0.41675397650408325
123.66,0.4151115725424136
123.84,0.4135378323795466
124.02,0.41206854942586746
124.2,0.41073643369152163
124.38,0.40956992539691245
124.56,0.4085928556791437
124.74,0.4078240420139354
124.92,0.40727713234079144
125.1,0.40696050765311154
125.28,0.40687728226602127
125.46,0.40702539129580534
125.64,0.40739776224388796
125.82,0.40798254792712024
126.0,0.40876342348706957
126.18,0.40971994540422446
126.36,0.41082797416660405
126.54,0.41206018240535175
126.72,0.4133866036535139
126.9,0.4147752487374716
127.08,0.4161927807257052
127.26,0.41760524087753936
127.44,0.41897887822914537
127.62,0.42028097331691006
127.8,0.4214802704365147
127.98,0.42254835205240415
128.16,0.42346039609324215
128.34,0.4241951927996813
128.52,0.42473638346016973
128.7,0.4250725774361142
128.88,0.42519790538218233
129.06,0.4251118292545056
129.24,0.42481946839027157
129.42,0.4243311690632777
129.6,0.4236623151879699
129.78,0.42283260175900267
129.96,0.4218655781410601
130.14,0.4207877983811813
130.32,0.41962806476160897
130.5,0.41841653950555074
130.68,0.41718395652562457
130.86,0.41596075385484166
131.04,0.41477638130418126
131.22,0.4136584609512851
131.4,0.4126325234219414
131.58,0.4117209182638048
131.76,0.4109429635642777
131.94,0.41031437528554715
132.12,0.40984708306356166
132.3,0.4095490593361381
132.48,0.4094242754550766
132.66,0.40947273033243886
132.84,0.40969054025448526
133.02,0.4100700913526488
133.2,0.41060025034862935
133.38,0.4112666505361785
133.56,0.41205201731804275
133.74,0.41293654741301605
133.92,0.41389833809444665
134.1,0.41491385549154236
134.28,0.4159584802278495
134.46,0.41700705063782456
134.64,0.41803443044307725
134.82,0.41901613941876453
135.0,0.4199289032068357
135.18,0.42075128352767033
135.36,0.4214639048260037
135.54,0.42205049281862694
135.72,0.42249833896234573
135.9,0.42279780025231656
136.08,0.42294344024959313
136.26,0.4229335681814571
136.44,0.4227707681232172
136.62,0.4224611653189728
136.8,0.4220147262437807
136.98,0.42144468002642793
137.16,0.42076722743853934
137.34,0.4200009863430685
137.52,0.4191662793881437
137.7,0.41828483808958156
137.88,0.4173790511736843
138.06,0.41647140951460476
138.24,0.41558391562267727
138.42,0.4147375695128301
138.6,0.41395191027931577
138.78,0.4132447356212432
138.96,0.4126313319658598
139.14,0.4121243215906708
139.32,0.4117339313541555
139.5,0.41146721850066204
139.68,0.4113283800475015
139.86,0.41131847899778273
140.04,0.41143578955613863
140.22,0.4116755943217094
140.4,0.4120305064377954
140.58,0.4124904947222004
140.76,0.4130433933226915
140.94,0.4136749875190501
141.12,0.4143693843325661
141.3,0.4151093805267103
141.48,0.41587684839551164
141.66,0.41665319459421524
141.84,0.4174198170513491
142.02,0.4181582213907382
142.2,0.4188508584524967
142.38,0.41948164333940013
142.56,0.42003593407735995
142.74,0.4205010949061539
142.92,0.420866841808036
143.1,0.4211254765607459
143.28,0.42127208996609894
143.46,0.42130449191897656
143.64,0.42122354623762803
143.82,0.42103278264432176
144.0,0.4207386964956502
144.18,0.42035002232381957
144.36,0.41987786511438185
144.54,0.4193351434335615
144.72,0.41873631152999347
144.9,0.41809703807371174
145.08,0.41743349558060516
145.26,0.4167623722990092
145.44,0.41609991969640536
145.62,0.4154621158633605
145.8,0.41486376675305153
145.98,0.41431859652150715
146.16,0.4138387690190055
146.34,0.4134343048710212
146.52,0.41311368081151995
146.7,0.41288294427893857
146.88,0.41274612348085943
147.06,0.4127048607252894
147.24,0.4127586681275497
147.42,0.4129048184531251
147.6,0.4131384774594604
147.78,0.41345288386038853
147.96,0.4138394375761109
148.14,0.4142880272781483
148.32,0.41478723953871166
148.5,0.41532451466604026
148.68,0.415886595008207
148.86,0.41645976645795185
149.04,0.41703010842659344
149.22,0.4175840167450567
149.4,0.4181083326651014
149.58,0.4185907767870888
149.76,0.41902003761774953
149.94,0.4193863154211098
150.12,0.4196817337232797
150.3,0.41989987913966653
150.48,0.42003650305807205
150.66,0.4200893847019549
150.84,0.42005840367851266
151.02,0.4199456338430065
151.2,0.4197549131636918
151.38,0.4194921757966151
151.56,0.419164912473786
151.74,0.41878220703218855
151.92,0.41835434017468853
152.1,0.41789239086439206
152.28,0.4174081573994906
152.46,0.41691375535970754
152.64,0.4164213200021181
152.82,0.41594269421498864
153.0,0.4154891413711481
153.18,0.41507112168296567
153.36,0.41469817384105173
153.54,0.41437849124060144
153.72,0.4141185951967843
153.9,0.41392379868838713
154.08,0.4137976583089884
154.26,0.41374206322399437
154.44,0.41375722089234107
154.62,0.41384160341452075
154.8,0.41399226926019517
154.98,0.4142046362147269
155.16,0.4144728069191011
155.34,0.41478956829401675
155.52,0.4151467055527125
155.7,0.41553521940767413
155.88,0.4159454084158186
156.06,0.4163671814628321
156.24,0.41679028129858475
156.42,0.41720453620859427
156.6,0.4176001386644834
156.78,0.4179677819522699
156.96,0.4182987987673285
157.14,0.41858562649137315
157.32,0.4188220596518031
157.5,0.41900299858219625
157.68,0.4191247295941588
157.86,0.41918519813610705
158.04,0.41918371847232544
158.22,0.41912137080024614
158.4,0.4190005022961839
158.58,0.41882491314035414
158.76,0.4185997560413837
158.94,0.4183312260503367
159.12,0.4180266614303466
159.3,0.4176940139098074
159.48,0.4173417397740537
159.66,0.41697869334204607
159.84,0.4166138321257355
160.02,0.4162559891434154
160.2,0.41591366350408826
160.38,0.41559478935068145
160.56,0.41530666484443757
160.74,0.4150557960537156
160.92,0.41484761149324445
161.1,0.4146862105657509
161.28,0.41457477501845474
161.46,0.41451520654342244
161.64,0.41450805046943734
161.82,0.4145527337316306
162.0,0.41464728501949694
162.18,0.4147887861121919
162.36,0.414973244593883
162.54,0.4151954850690425
162.72,0.415449845547566
162.9,0.41572966515317417
163.08,0.41602794156012407
163.26,0.41633732077867813
163.44,0.4166502301135878
163.62,0.416959103143345
163.8,0.4172565663719872
163.98,0.4175356137508595
164.16,0.41778981170694307
164.34,0.4180133106501452
164.52,0.4182010142277807
164.7,0.4183488305820578
164.88,0.41845388714637394
165.06,0.418514234635357
165.24,0.4185289291198921
165.42,0.41849839212901313
165.6,0.4184239475644424
165.78,0.4183081365486192
165.96,0.4181544887656044
166.14,0.41796717677120965
166.32,0.41775126993667333
166.5,0.41751257666263814
166.68,0.4172570933515215
166.86,0.4169914161451475
167.04,0.416722060828592
167.22,0.4164555459238555
167.4,0.4161982462007977
167.58,0.415956211948237
167.76,0.4157350149667283
167.94,0.4155396028125982
168.12,0.41537417777678703
168.3,0.41524229134543866
168.48,0.4151465867803362
168.66,0.4150887142929666
168.84,0.41506959631928975
169.02,0.415089098529014
169.2,0.41514629079928667
169.38,0.41523908848160945
169.56,0.4153648117926346
169.74,0.4155200122473794
169.92,0.4157004713872125
170.1,0.4159015564270301
170.28,0.4161180371201578
170.46,0.4163446444322711
170.64,0.41657568814097345
170.82,0.4168056795566708
171.0,0.4170289643527713
171.18,0.41724037499928085
171.36,0.4174348851222174
171.54,0.4176080935919867
171.72,0.4177560478511687
171.9,0.4178756020085399
172.08,0.41796420860320393
172.26,0.418020115775785
172.44,0.4180424722667627
172.62,0.4180312802544126
172.8,0.4179872020246903
172.98,0.4179118192887028
173.16,0.4178075574497346
173.34,0.4176772586336129
173.52,0.4175245805542234
173.7,0.4173535604432775
173.88,0.4171685862198031
174.06,0.41697438993739183
174.24,0.41677576965819496
174.42,0.4165774961159295
174.6,0.41638462795392994
174.78,0.41620144946495985
174.96,0.41603227669377485
175.14,0.4158809566083426
175.32,0.4157508330554314
175.5,0.41564469439778906
175.68,0.4155647155055159
175.86,0.41551241613829587
176.04,0.41548859284821255
176.22,0.41549333577761033
176.4,0.415526179922987
176.58,0.415585888395826
176.76,0.41567063667880416
176.94,0.4157780948585155
177.12,0.41590533751801184
177.3,0.41604913703815394
177.48,0.41620571381672
177.66,0.4163710598016618
177.84,0.41654124133985976
178.02,0.41671192299924853
178.2,0.41687911717479964
178.38,0.417038688869027
178.56,0.41718699795190906
178.74,0.4173205980575706
178.92,0.4174364784395107
179.1,0.41753211534757373
179.28,0.4176054187559708
179.46,0.41765501152041135
179.64,0.41767998208123214
179.82,0.4176801137237573
180.0,0.4176554018884388
