data_generator_U,data_generator_V
0.54521734,0.63523132
0.54502892,0.63612282
0.54473931,0.63691115
0.5443514,0.63759154
0.54386902,0.63815993
0.5432964,0.6386131
0.54263866,0.63894856
0.54190129,0.63916481
0.54109055,0.63926107
0.54021311,0.63923752
0.53927606,0.63909507
0.53828698,0.63883573
0.53725386,0.63846213
0.53618485,0.63797784
0.53508848,0.63738734
0.53397328,0.6366958
0.532848,0.6359092
0.53172141,0.6350342
0.53060216,0.63407809
0.52949888,0.63304889
0.52841991,0.63195503
0.52737343,0.63080555
0.52636731,0.62960976
0.52540898,0.62837738
0.52450538,0.62711835
0.52366316,0.62584269
0.52288818,0.62456059
0.52218586,0.62328219
0.52156103,0.62201756
0.52101767,0.62077647
0.52055919,0.61956847
0.52018833,0.61840284
0.51990706,0.61728829
0.51971656,0.61623317
0.51961732,0.61524516
0.51960909,0.61433131
0.51969087,0.61349803
0.51986098,0.61275101
0.52011704,0.61209506
0.52045602,0.61153442
0.52087426,0.61107224
0.52136761,0.61071092
0.52193117,0.61045218
0.52255982,0.61029661
0.52324778,0.61024415
0.52398896,0.61029381
0.52477705,0.61044395
0.52560532,0.61069196
0.52646685,0.61103463
0.5273546,0.61146802
0.52826154,0.61198753
0.52918047,0.61258799
0.53010416,0.61326367
0.53102565,0.61400837
0.5319379,0.61481547
0.53283417,0.61567795
0.53370798,0.61658859
0.53455293,0.61753976
0.53536308,0.6185239
0.53613281,0.61953306
0.53685677,0.62055939
0.53753024,0.62159508
0.53814864,0.62263227
0.53870809,0.62366325
0.53920507,0.6246804
0.53963655,0.62567645
0.54000008,0.62664425
0.54029363,0.62757701
0.54051572,0.62846822
0.54066551,0.6293118
0.54074258,0.63010204
0.54074705,0.63083363
0.54067957,0.63150179
0.54054141,0.63210231
0.54033417,0.6326313
0.54006004,0.63308555
0.53972179,0.63346237
0.5393225,0.63375968
0.53886563,0.63397592
0.53835517,0.63411021
0.53779554,0.63416231
0.53719127,0.63413233
0.53654742,0.63402134
0.53586924,0.63383073
0.53516209,0.63356256
0.53443176,0.6332196
0.5336839,0.63280499
0.53292447,0.63232237
0.53215933,0.63177609
0.53139448,0.63117081
0.53063571,0.63051164
0.52988887,0.62980407
0.52915967,0.62905395
0.52845341,0.62826747
0.52777547,0.627451
0.52713072,0.62661117
0.52652389,0.62575465
0.52595931,0.62488824
0.52544093,0.62401885
0.52497232,0.62315321
0.52455658,0.62229806
0.52419639,0.62146002
0.52389395,0.6206454
0.52365106,0.61986041
0.52346891,0.61911082
0.52334827,0.61840212
0.52328938,0.6177395
0.52329206,0.61712754
0.52335554,0.61657059
0.52347863,0.61607224
0.52365977,0.61563587
0.52389675,0.61526412
0.52418721,0.61495906
0.52452821,0.61472243
0.52491653,0.61455506
0.5253486,0.61445761
0.52582049,0.61442983
0.52632821,0.61447114
0.52686739,0.61458039
0.52743345,0.61475581
0.52802169,0.61499518
0.52862746,0.61529601
0.52924585,0.615655
0.529872,0.61606878
0.53050107,0.61653346
0.53112817,0.61704487
0.53174865,0.61759841
0.53235781,0.61818945
0.53295124,0.61881292
0.53352463,0.6194638
0.53407383,0.6201368
0.53459501,0.62082654
0.53508466,0.62152761
0.53553933,0.62223464
0.53595603,0.62294227
0.53633207,0.62364513
0.53666514,0.62433803
0.53695309,0.62501597
0.53719431,0.62567401
0.53738743,0.62630743
0.53753161,0.62691182
0.53762621,0.62748301
0.53767097,0.62801701
0.53766614,0.6285103
0.53761226,0.6289596
0.53751016,0.62936205
0.53736115,0.62971497
0.53716671,0.63001633
0.53692883,0.63026434
0.53664964,0.63045764
0.53633177,0.63059533
0.53597784,0.63067681
0.53559101,0.63070202
0.53517443,0.63067132
0.53473157,0.63058537
0.53426611,0.63044536
0.53378171,0.63025284
0.53328222,0.63000971
0.53277177,0.6297183
0.53225416,0.62938118
0.53173357,0.62900144
0.531214,0.6285823
0.53069931,0.62812734
0.53019357,0.62764031
0.52970046,0.62712532
0.52922368,0.62658656
0.52876675,0.62602842
0.52833307,0.62545532
0.52792561,0.62487191
0.52754736,0.62428278
0.52720088,0.62369245
0.52688855,0.6231057
0.52661246,0.62252682
0.52637428,0.6219604
0.5261755,0.62141061
0.52601725,0.62088162
0.5259003,0.62037724
0.52582508,0.61990118
0.52579176,0.61945683
0.52580017,0.61904728
0.52584964,0.61867535
0.52593946,0.61834353
0.52606845,0.61805391
0.52623516,0.61780828
0.52643788,0.61760807
0.52667463,0.61745423
0.52694321,0.61734748
0.52724111,0.61728811
0.52756584,0.61727595
0.52791446,0.61731058
0.52828407,0.61739111
0.52867162,0.61751652
0.52907389,0.61768514
0.52948767,0.61789525
0.52990961,0.61814469
0.5303365,0.61843115
0.53076494,0.61875188
0.53119165,0.61910409
0.53161341,0.61948472
0.53202713,0.61989051
0.5324297,0.62031806
0.5328182,0.6207639
0.53318989,0.62122434
0.5335421,0.62169588
0.53387243,0.62217468
0.53417861,0.62265712
0.53445858,0.6231395
0.53471047,0.62361819
0.53493279,0.6240896
0.53512406,0.62455028
0.53528327,0.62499684
0.53540951,0.62542617
0.5355022,0.62583518
0.53556097,0.626221
0.5355857,0.62658095
0.53557664,0.62691265
0.53553408,0.6272139
0.5354588,0.62748277
0.53535163,0.62771744
0.53521371,0.62791663
0.5350464,0.62807912
0.53485125,0.62820405
0.53463006,0.62829089
0.53438467,0.62833929
0.53411728,0.6283493
0.53383005,0.62832117
0.53352547,0.62825549
0.53320593,0.62815315
0.53287405,0.62801522
0.53253251,0.62784314
0.53218395,0.62763852
0.53183115,0.6274032
0.53147686,0.62713933
0.53112382,0.62684911
0.53077465,0.62653512
0.53043205,0.6261999
0.53009856,0.62584621
0.52977663,0.62547702
0.52946866,0.62509531
0.52917689,0.62470406
0.52890331,0.62430644
0.52864993,0.6239056
0.52841842,0.62350458
0.5282104,0.62310654
0.52802718,0.62271452
0.52786994,0.62233144
0.52773958,0.62196016
0.52763689,0.62160349
0.52756226,0.62126404
0.52751601,0.62094414
0.52749819,0.62064618
0.52750862,0.62037218
0.52754694,0.62012398
0.52761251,0.61990321
0.52770454,0.61971128
0.52782208,0.61954933
0.52796382,0.61941838
0.5281285,0.61931896
0.52831453,0.61925155
0.52852029,0.61921626
0.52874398,0.61921304
0.52898365,0.6192416
0.52923727,0.6193012
0.52950281,0.61939108
0.52977806,0.61951029
0.53006083,0.61965752
0.53034884,0.61983126
0.53063983,0.62002993
0.53093159,0.62025172
0.53122181,0.62049466
0.53150839,0.62075663
0.53178918,0.62103546
0.53206205,0.62132883
0.53232503,0.6216343
0.53257632,0.62194943
0.53281403,0.62227172
0.53303653,0.62259859
0.53324234,0.62292761
0.53343004,0.62325627
0.53359842,0.62358195
0.53374642,0.62390232
0.53387314,0.62421501
0.53397787,0.62451774
0.53405994,0.62480831
0.53411913,0.62508464
0.53415507,0.62534487
0.53416783,0.62558711
0.53415757,0.62580979
0.53412455,0.62601137
0.53406924,0.6261906
0.53399235,0.62634635
0.53389466,0.6264776
0.53377712,0.62658376
0.5336408,0.6266641
0.53348696,0.6267184
0.53331691,0.62674648
0.53313214,0.62674838
0.53293425,0.62672436
0.5327248,0.62667483
0.53250551,0.62660038
0.53227818,0.62650192
0.53204465,0.62638038
