Time,FH2f,FH2b,DHFRf,DHFRtot,FH4,CH2FH4,CH3FH4,CHOFH4,FFH2,HCHO,FGAR,AICAR,MTX1,MTX2,MTX3,MTX4,MTX5,MTX1b,MTX2b,MTX3b,MTX4b,MTX5b,EMTX,dUMP,GAR,serine,formate,ATP,glutamine,glycine,NADP,NADPH,homocysteine,Keq,ext,cell,SHMT,SHMTr,HCHOtoCH2FH4,CH2FH4toHCHO,MTHFR,MTR,HCOOHtoCHOFH4,GARFT,ATIC7,MTHFD,TYMS,DHFReductase,FFH2syn,ATIC12,AICARsyn,FPGS12,FPGS23,FPGS34,FPGS45,GGH21,GGH32,GGH43,GGH54,RFC,MTX1export,MTX2export,MTX3export,MTX4export,MTX5export,MTX1on,MTX2on,MTX3on,MTX4on,MTX5on,MTX1off,MTX2off,MTX3off,MTX4off,MTX5off,DHFRfsyn,DHFRdeg,FH2bdeg,MTX1deg,MTX2deg,MTX3deg,MTX4deg,MTX5deg
2.92,0.0012093732226818843,0.002417980146050488,0.6397972372997427,0.6422152174457931,0.4592550900002105,0.26210725317737765,1.6287248356497797,1.0001184407658938,0.0003287795963486834,0.007380040329510591,16.490501500156256,3.695051215435692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.249025642042,137.820973735207,0.078632249189042,0.0786321759532133,0.998893733901439,0.9989205219727464,1.6765925491243892,650.0424026851666,649.9628621839623,1298.3287295754487,5.1004150134739925,5.1004873200789,0.07860925947432248,0.07860920967295873,650.041471701919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266456523373793,7.253940438151463e-05,0.0,0.0,0.0,0.0,0.0
2.93,0.001209375050519247,0.0024179812893536704,0.6397965728340121,0.6422145541233658,0.45925537085997636,0.26210738928452576,1.6287245711335137,1.0001190113841865,0.0003287800937850125,0.007380039599754897,16.490510778051746,3.695051218410897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.24972005964,137.82104529706993,0.07863228950164453,0.07863221678535773,0.9988942453833707,0.9989203618277472,1.6765935724097583,650.0427102638331,649.9631760406012,1298.3293496009655,5.100417424580147,5.100489731762632,0.07860937828375104,0.07860932859765088,650.0417856559966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266436623700974,7.253943868061011e-05,0.0,0.0,0.0,0.0,0.0
2.94,0.0012093768740984606,0.0024179824248876398,0.6397959085672495,0.6422138909921372,0.45925564981393935,0.2621075244680071,1.628724313295773,1.0001195781591705,0.00032878059007462824,0.00738003887516542,16.49051999255145,3.695051221172452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.250409765017,137.82111637329112,0.07863232954297651,0.07863225734040213,0.9988947533740387,0.9989202057261002,1.6765945887515166,650.043015768735,649.9634877519817,1298.3299654187394,5.100419819303734,5.100492127057987,0.07860949681639993,0.0786094472443811,650.0420974647792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266416729764115,7.253947274662919e-05,0.0,0.0,0.0,0.0,0.0
2.95,0.0012093786934632203,0.0024179835527395723,0.6397952444993977,0.6422132280521373,0.4592559268834813,0.26210765873818526,1.6287240620616352,1.0001201411339655,0.0003287810852292864,0.007380038155684194,16.49052914436666,3.6950512237227575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2510948110425,137.8211869693195,0.0786323693160815,0.07863229762145557,0.9988952579126251,0.9989200536224447,1.676595598227567,650.0433192231403,649.9637973421735,1298.3305770759812,5.100422197828577,5.100494506148854,0.07860961507510932,0.07860956561600285,650.0424071523366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926639684156412,7.253950658218716e-05,0.0,0.0,0.0,0.0,0.0
2.96,0.001209380508656732,0.0024179846729956646,0.6397945806303992,0.6422125653033949,0.45925620208974494,0.2621077921053073,1.628723817357018,1.0001207003512063,0.00032878157926061126,0.007380037441253902,16.490538234200677,3.695051226064187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.251775249995,137.8212570905427,0.07863240882396896,0.07863233763159219,0.9988957590378719,0.9989199054719294,1.6765966009149407,650.0436206500552,649.9641048349765,1298.3311846193724,5.1004245603364335,5.100496869217055,0.07860973306268759,0.07860968371533757,650.0427147424695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266376959101845,7.253954018986993e-05,0.0,0.0,0.0,0.0,0.0
2.97,0.0012093823197217187,0.0024179857857411476,0.6397939169601966,0.6422119027459378,0.45925647545363524,0.2621079245795054,1.6287235791086707,1.000121255853049,0.00032878207218009665,0.007380036731817872,16.490547262748912,3.6950512281990884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2524511335648,137.82132674228797,0.07863244806961456,0.0786323773738516,0.998896256788086,0.9989197612302066,1.6765975968898026,650.0439200722278,649.9644102539235,1298.3317880950692,5.100426907007026,5.100499216442377,0.07860985078191171,0.07860980154517529,650.0430202587103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266357082378133,7.253957357223443e-05,0.0,0.0,0.0,0.0,0.0
2.98,0.0012093841267004247,0.002417986891060294,0.6397932534887325,0.6422112403797928,0.45925674699582353,0.26210805617079813,1.6287233472441647,1.0001218076811775,0.00032878256399910784,0.007380036027320067,16.490556230698978,3.6950512301297844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2531225128648,137.8213959298228,0.07863248705596067,0.07863241685123944,0.9988967512011454,0.9989196208534263,1.676598586227468,650.0442175121516,649.964713622284,1298.3323875487124,5.10042923801806,5.100501548002585,0.0786099682355276,0.07860991910827457,650.0433237243282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266337211393782,7.253960673180881e-05,0.0,0.0,0.0,0.0,0.0
2.99,0.0012093859296346213,0.002417987989036433,0.6397925902159496,0.6422105782049861,0.45925701673674885,0.2621081868890916,1.6287231216918836,1.0001223558768084,0.0003287830547288829,0.007380035327705078,16.49056513873077,3.6950512318585687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.253789438433,137.8214646583557,0.07863252578591665,0.07863245606672747,0.9988972423145032,0.9989194842982302,1.6765995690024036,650.0445129920669,649.9650149630651,1298.3329830254295,5.100431553545241,5.100503864073452,0.07861008542625039,0.07861003640736325,650.0436251623307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266317346149583,7.253963967109298e-05,0.0,0.0,0.0,0.0,0.0
3.0,0.0012093877285656134,0.002417989079751957,0.6397919271417903,0.6422099162215423,0.45925728469662036,0.2621083167441809,1.6287229023810152,1.000122900480695,0.0003287835443805345,0.00738003463291812,16.490573987516555,3.6950512333877077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.254451960239,137.82153293303654,0.0786325642623591,0.07863249502325427,0.998897730165192,0.9989193515217465,1.6766005452882402,650.0448065339652,649.9653142990165,1298.3335745698419,5.100433853762317,5.100506164828778,0.07861020235676487,0.0786101534451386,650.0439245954681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926629748664627,7.253967239255871e-05,0.0,0.0,0.0,0.0,0.0
3.0100000000000002,0.0012093895235342433,0.0024179901632883365,0.6397912642661975,0.6422092544294858,0.4592575508954214,0.262108445745751,1.6287226892415412,1.0001234415331341,0.0003287840329650509,0.0073800339429050225,16.490582777721066,3.6950512347194455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2551101276945,137.82160075895754,0.07863260248813247,0.07863253372372529,0.9988982147898282,0.9989192224815844,1.6766015151577847,650.045098159591,649.9656116526327,1298.334162226069,5.100436138841071,5.100508450440417,0.07861031902972582,0.07861027022426775,650.044222046235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266277632884573,7.253970489865009e-05,0.0,0.0,0.0,0.0,0.0
3.02,0.001209391314580894,0.0024179912397261217,0.6397906015891135,0.6422085928288396,0.4592578153529095,0.262108573903378,1.6287224822042292,1.0001239790739684,0.0003287845204932969,0.007380033257612221,16.490591510001565,3.6950512358560035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2557639896525,137.82166814115357,0.07863264046604906,0.0786325721710134,0.9988986962246169,0.998919097135829,1.6766024786830216,650.0453878904441,649.9659070461552,1298.3347460377365,5.100438408951361,5.100510721078281,0.07861043544775811,0.07861038674738798,650.044517536873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266257784865185,7.253973719178366e-05,0.0,0.0,0.0,0.0,0.0
3.0300000000000002,0.0012093931017454998,0.002417992309144966,0.639789939110481,0.642207931419626,0.4592580780886219,0.2621087012265308,1.6287222812006235,1.0001245131425942,0.00032878500697601563,0.007380032576986752,16.49060018500793,3.695051236799578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2564135944212,137.82173508460315,0.07863267819888983,0.07863261036795924,0.998899174505358,0.9989189754430352,1.676603435935134,650.0456757477831,649.9662005015762,1298.3353260479785,5.100440664261144,5.100512976910392,0.0786105516134575,0.07861050301710693,650.0448110893743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266237942588776,7.253976927434898e-05,0.0,0.0,0.0,0.0,0.0
3.04,0.0012093948850675459,0.002417993371623623,0.6397892768302426,0.6422072702018662,0.4592583391218762,0.26210882772457206,1.6287220861630367,1.000125043777966,0.00032878549242383007,0.007380031900976248,16.49060880338276,3.6950512375523386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2570589897662,137.8218015942289,0.07863271568940448,0.07863264831737161,0.9988996496674495,0.9989188573622237,1.676604386984503,650.0459617526282,649.9664920406415,1298.3359022994473,5.1004429049364886,5.100515218102871,0.07861066752939048,0.07861061903600315,650.0451027254844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266218106055985,7.25398011487087e-05,0.0,0.0,0.0,0.0,0.0
3.0500000000000003,0.0012093966645860773,0.002417994427239969,0.6397886147483407,0.6422066091755807,0.45925859847177386,0.2621089534067598,1.628721897024541,1.000125571018604,0.000328785976847245,0.007380031229528929,16.49061736576144,3.695051238116426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2577002229175,137.82186767489858,0.07863275294031197,0.07863268602202794,0.9989001217458936,0.9989187428528745,1.6766053319007226,650.0462459257653,649.9667816848529,1298.3364748343179,5.100445131141609,5.100517444819991,0.07861078319809503,0.0786107348066263,650.0453924667054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926619827526742,7.253983281719906e-05,0.0,0.0,0.0,0.0,0.0
3.06,0.0012093984403397026,0.002417995476071004,0.639787952864718,0.642205948340789,0.45925885615720147,0.26210907828224755,1.6287217137189591,1.0001260949025945,0.00032878646025664797,0.007380030562593595,16.490625872772235,3.6950512384939564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2583373405746,137.82193333142473,0.0786327899543006,0.07863272348467426,0.9989005907752969,0.9989186318749222,1.6766062707526048,650.0465282877462,649.9670694554704,1298.3370436942894,5.100447343038869,5.100519657224176,0.07861089862208068,0.07861085033149764,650.0456803342971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926617845022367,7.253986428213011e-05,0.0,0.0,0.0,0.0,0.0
3.0700000000000003,0.001209400212366595,0.0024179965181928584,0.6397872911793171,0.64220528769751,0.4592591121968329,0.262109202360086,1.6287215361808567,1.0001266154675936,0.0003287869426623094,0.007380029900119621,16.490634325036353,3.69505123868703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2589703889116,137.8219985685661,0.07863282673402844,0.0786327607080258,0.9989010567898792,0.9989185243887516,1.6766072036081865,650.0468088588908,649.9673553735149,1298.3376089205922,5.100449540788804,5.100521855476016,0.07861101380382868,0.0786109656131102,650.0459663492819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266158630925297,7.253989554578575e-05,0.0,0.0,0.0,0.0,0.0
3.08,0.0012094019807045045,0.002417997553680817,0.6397866296920804,0.6422046272457612,0.4592593666091339,0.262109325649225,1.6287213643455334,1.0001271327508372,0.00032878742407438475,0.00738002924205695,16.490642723168033,3.695051238697722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2595994135863,137.82206339102828,0.0786328632821239,0.0786327976947675,0.9989015198234771,0.9989184203551906,1.6766081305347451,650.0470876592917,649.9676394597731,1298.3381705539975,5.10045172455016,5.100524039734316,0.07861112874579279,0.07861108065392892,650.0462505324459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266138817372835,7.253992661042452e-05,0.0,0.0,0.0,0.0,0.0
3.09,0.0012094037453907575,0.002417998582609316,0.6397859684029505,0.6422039669855598,0.4592596194123629,0.26210944815851356,1.6287211981490146,1.0001276467891447,0.00032878790450291634,0.0073800285883560855,16.490651067774618,3.6950512385280816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2602244597454,137.82212780346387,0.07863289960118594,0.07863283444755406,0.9989019799095464,0.998918319735508,1.676609051598804,650.0473647088173,649.9679217347976,1298.3387286348172,5.100453894479897,5.100526210156091,0.07861124345039924,0.07861119545639136,650.046532904341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266119009566793,7.253995747827947e-05,0.0,0.0,0.0,0.0,0.0
3.1,0.0012094055064622627,0.002417999605051958,0.63978530731187,0.642203306916922,0.4592598706245725,0.26210956989670153,1.628721037528044,1.0001281576189214,0.0003287883839578343,0.007380027938968088,16.490659359456643,3.695051238180132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2608455720263,137.8221918104733,0.07863293569378417,0.07863287096901046,0.9989024370811685,0.9989182224914067,1.6766099668661358,650.0476400271122,649.9682022189105,1298.3392832029108,5.100456050733221,5.1005283668966,0.07861135792004707,0.07861131002290776,650.0468134852899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926609920750766,7.253998815155874e-05,0.0,0.0,0.0,0.0,0.0
3.11,0.0012094072639555144,0.002418000621081514,0.6397846464187813,0.6422026470398629,0.45926012026361335,0.2621096908724401,1.6287208824200752,1.0001286652761625,0.0003287888624489573,0.0073800272938445675,16.490667598807907,3.6950512376558775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.261462794566,137.8222554166052,0.07863297156245948,0.07863290726173204,0.9989028913710516,0.998918128585019,1.676610876401778,650.0479136335994,649.9684809322048,1298.3398342976893,5.100458193463578,5.100530510109346,0.07861147215710844,0.07861142435586135,650.0470922953865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266079411195885,7.254001863244542e-05,0.0,0.0,0.0,0.0,0.0
3.12,0.0012094090179066003,0.002418001630769944,0.6397839857236269,0.6422019873543969,0.45926036834713563,0.2621098110942841,1.6287207327632627,1.0001291697964607,0.0003287893399859942,0.007380026652937677,16.49067578641554,3.6950512369573034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2620761710068,137.82231862635746,0.07863300720972419,0.07863294332828523,0.9989033428115389,0.9989180379789031,1.6766117802700369,650.0481855474853,649.9687578945495,1298.3403819581242,5.10046032282271,5.10053263994612,0.07861158616392902,0.07861153845760877,650.0473693544997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266059620631906,7.254004892309831e-05,0.0,0.0,0.0,0.0,0.0
3.13,0.001209410768351203,0.0024180026341883965,0.6397833252263495,0.6422013278605379,0.45926061489259085,0.2621099305706915,1.628720588496456,1.0001296712150072,0.00032878981657854465,0.007380026016200104,16.490683922860075,3.6950512360863734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2626857444995,137.8223814441771,0.07863304263806235,0.07863297917120744,0.9989037914346083,0.9989179506360362,1.6766126785344957,650.0484557877596,649.96903312559,1298.3409262227458,5.100462438960641,5.100534756557003,0.07861169994282818,0.07861165233048019,650.0476446822746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266039835816134,7.254007902565189e-05,0.0,0.0,0.0,0.0,0.0
3.14,0.0012094125153246068,0.002418003631407225,0.6397826649268915,0.6422006685582987,0.4592608599172359,0.26211004931002607,1.6287204495591898,1.0001301695666012,0.00032879029223610145,0.007380025383585071,16.490692008715538,3.695051235045023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.263291557714,137.82244387446156,0.07863307784993036,0.07863301479300781,0.9989042372718813,0.9989178665198106,1.6766135712580286,650.0487243732002,649.9693066447517,1298.3414671296555,5.100464542025726,5.100536860090401,0.07861181349609944,0.07861176597677973,650.0479182981363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926602005674896,7.254010894221675e-05,0.0,0.0,0.0,0.0,0.0
3.15,0.0012094142588617038,0.0024180046224959962,0.6397820048251954,0.6422000094476914,0.45926110343813425,0.26211016732055814,1.6287203158916779,1.000130664885652,0.00032879076696805165,0.00738002475504632,16.490700044549516,3.695051233835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2638936528413,137.8225059215592,0.07863311284775701,0.07863305019616744,0.9989046803546259,0.9989177855940314,1.6766144585028038,650.0489913223743,649.9695784712416,1298.3420047165284,5.100466632164654,5.100538950693054,0.07861192682601074,0.07861187939878576,650.0481902212921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019266000283430743,7.254013867487988e-05,0.0,0.0,0.0,0.0,0.0
3.16,0.0012094159989969931,0.002418005607523492,0.6397813449212038,0.6421993505287272,0.45926134547215675,0.2621102846104642,1.6287201874348045,1.0001311572061815,0.0003287912407836777,0.007380024130538117,16.490708030923233,3.6950512324586877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2644920715964,137.82256758976905,0.07863314763394373,0.07863308538313926,0.998905120713755,0.9989177078229075,1.6766153403302892,650.0492566536407,649.9698486240509,1298.3425390206123,5.10046870952246,5.1005410285100545,0.07861203993480455,0.07861199259875133,650.0484604707337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019265980515861817,7.254016822570476e-05,0.0,0.0,0.0,0.0,0.0
3.17,0.001209417735764586,0.002418006586557719,0.639780685214859,0.6421986918014166,0.4592615860359852,0.26211040118782936,1.6287200641301174,1.000131646561828,0.00032879171369215734,0.007380023510015239,16.490715968391612,3.6950512309174686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2650868552264,137.82262888334205,0.078633182210865,0.0786331203563488,0.9989055583798372,0.9989176331710508,1.6766162168012637,650.0495203851508,649.9701171219575,1298.3430700787396,5.1004707742425515,5.100543093684853,0.07861215282469809,0.07861210557890413,650.0487290652396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019265960754042497,7.254019759673156e-05,0.0,0.0,0.0,0.0,0.0
3.18,0.001209419469198217,0.0024180075596659297,0.6397800257061037,0.6421980332657696,0.4592618251461149,0.26211051706064853,1.6287199459198203,1.0001321329858557,0.00032879218570256547,0.00738002289343297,16.49072385750335,3.695051229213361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2656780445177,137.8226898064817,0.0786332165808688,0.07863315511819456,0.9989059933830989,0.9989175616034699,1.676617087975826,650.0497825348542,649.9703839835306,1298.3435979273306,5.10047282646674,5.1005451463593126,0.0786122654978841,0.07861221834144692,650.0489960233783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.01926594099797309,7.254022678997789e-05,0.0,0.0,0.0,0.0,0.0
3.19,0.001209421199331241,0.0024180085269146175,0.6397793663948803,0.642197374921795,0.4592620628188557,0.26211063223682624,1.6287198327467651,1.0001326165111537,0.000328792656823876,0.0073800222807470965,16.49073169880099,3.695051227348195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,689.6,123.3,500.0,2980.0,7170.0,1600.0,6.73,294.0,10.0,0.32,1.0,1.0,1442.2662656797988,137.822750363344,0.07863325074627664,0.07863318967104786,0.9989064257534253,0.9989174930855659,1.6766179539133992,650.0500431204983,649.9706492271296,1298.344122602395,5.100474866335234,5.100547186673695,0.07861237795653066,0.07861233088855789,650.0492613635085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.019265921247653847,7.254025580743853e-05,0.0,0.0,0.0,0.0,0.0
